Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-08-22 11-PM,ETHUSD,278.74,278.74,278.74,278.74,0.0,0.0
2018-08-22 10-PM,ETHUSD,274.73,279.62,272.09,278.74,44.76,12302.67
2018-08-22 09-PM,ETHUSD,279.87,283,273.35,274.73,87.43,24222.07
2018-08-22 08-PM,ETHUSD,280,283.34,276.79,279.87,39.48,11001.37
2018-08-22 07-PM,ETHUSD,281.53,281.93,278,280,15.99,4468.93
2018-08-22 06-PM,ETHUSD,285.9,287,279.22,281.53,4.96,1394.37
2018-08-22 05-PM,ETHUSD,283.97,285.9,281.4,285.9,1.02,288.95
2018-08-22 04-PM,ETHUSD,288.61,288.61,279.08,283.97,217.14,61077.85
2018-08-22 03-PM,ETHUSD,288.71,288.71,287.1,288.61,19.85,5727.6
2018-08-22 02-PM,ETHUSD,287.61,288.71,287.5,288.71,13.0,3749.58
2018-08-22 01-PM,ETHUSD,286.8,289.94,286.8,287.61,8.8,2543.15
2018-08-22 12-PM,ETHUSD,289.79,289.79,286.5,286.8,3.85,1110.69
2018-08-22 11-AM,ETHUSD,288.46,290.3,286,289.79,14.99,4329.45
2018-08-22 10-AM,ETHUSD,287.45,290.47,287.45,288.46,28.15,8118.64
2018-08-22 09-AM,ETHUSD,287.45,288.41,285,287.45,6.4,1841.49
2018-08-22 08-AM,ETHUSD,286.4,288.22,284.41,287.45,53.24,15300.94
2018-08-22 07-AM,ETHUSD,287.6,289.13,284.4,286.4,7.19,2059.47
2018-08-22 06-AM,ETHUSD,287.5,290.25,286,287.6,10.74,3082.04
2018-08-22 05-AM,ETHUSD,290.25,291.61,287,287.5,1.34,386.33
2018-08-22 04-AM,ETHUSD,291.8,294,290.25,290.25,14.31,4183.38
2018-08-22 03-AM,ETHUSD,290.5,295.06,290.5,291.8,22.88,6742.49
2018-08-22 02-AM,ETHUSD,293,295.6,289.9,290.5,17.41,5108.05
2018-08-22 01-AM,ETHUSD,287.02,296,283.84,293,84.87,24918.25
2018-08-22 12-AM,ETHUSD,286.1,289.8,283.62,287.02,3.51,999.74
2018-08-21 11-PM,ETHUSD,284.3,290,284.3,286.1,0.4516,130.11
2018-08-21 10-PM,ETHUSD,285.5,290,284.3,284.3,5.6,1603.8
2018-08-21 09-PM,ETHUSD,284.5,285.5,284.3,285.5,4.41,1256.07
2018-08-21 08-PM,ETHUSD,285,285.5,282.78,284.5,15.36,4367.63
2018-08-21 07-PM,ETHUSD,284.16,287,284.16,285,1.98,565.53
2018-08-21 06-PM,ETHUSD,284,286.92,283.28,284.16,1.47,417.42
2018-08-21 05-PM,ETHUSD,286.07,286.48,282,284,3.62,1028.82
2018-08-21 04-PM,ETHUSD,286.07,286.07,282.53,286.07,20.23,5748.01
2018-08-21 03-PM,ETHUSD,286.07,286.07,283.1,286.07,5.08,1443.65
2018-08-21 02-PM,ETHUSD,287,287,283.04,286.07,14.56,4159.33
2018-08-21 01-PM,ETHUSD,290.32,290.32,286.95,287,7.96,2294.78
2018-08-21 12-PM,ETHUSD,290.33,292.5,287.8,290.32,5.73,1663.95
2018-08-21 11-AM,ETHUSD,293.1,293.5,290.33,290.33,4.18,1225.16
2018-08-21 10-AM,ETHUSD,290.1,294,290.1,293.1,12.46,3644.96
2018-08-21 09-AM,ETHUSD,293.65,295,290.1,290.1,7.74,2254.76
2018-08-21 08-AM,ETHUSD,289.41,295.6,288,293.65,56.19,16479.84
2018-08-21 07-AM,ETHUSD,289.46,290.77,288,289.41,57.25,16581.04
2018-08-21 06-AM,ETHUSD,289,291.76,288.18,289.46,44.04,12769.77
2018-08-21 05-AM,ETHUSD,289,289,286.14,289,12.07,3476.95
2018-08-21 04-AM,ETHUSD,287.86,289,286.19,289,4.02,1154.61
2018-08-21 03-AM,ETHUSD,289,289,287.86,287.86,5.55,1601.09
2018-08-21 02-AM,ETHUSD,286.09,289,285.85,289,0.5871,169.31
2018-08-21 01-AM,ETHUSD,287.24,289.34,286.02,286.09,4.46,1278.7
2018-08-21 12-AM,ETHUSD,283.89,290,283.89,287.24,11.08,3189.9
2018-08-20 11-PM,ETHUSD,286.82,291,280,283.89,72.8,20699.19
2018-08-20 10-PM,ETHUSD,293.47,293.47,281.69,286.82,72.55,20555.59
2018-08-20 09-PM,ETHUSD,296.2,296.2,293.47,293.47,4.56,1344.16
2018-08-20 08-PM,ETHUSD,291.36,296.2,291.36,296.2,2.98,874.05
2018-08-20 07-PM,ETHUSD,296.44,296.44,291.36,291.36,38.19,11241.04
2018-08-20 06-PM,ETHUSD,295,297.2,293.94,296.44,4.95,1457.78
2018-08-20 05-PM,ETHUSD,297,297.2,293.42,295,9.49,2798.75
2018-08-20 04-PM,ETHUSD,291.82,297.2,291.47,297,7.69,2267.49
2018-08-20 03-PM,ETHUSD,292.8,294.4,290.48,291.82,4.57,1334.55
2018-08-20 02-PM,ETHUSD,293.18,294.51,290.11,292.8,6.83,1992.6
2018-08-20 01-PM,ETHUSD,296,296.96,290.11,293.18,84.37,24691.13
2018-08-20 12-PM,ETHUSD,298.83,299.51,295.2,296,14.11,4203.0
2018-08-20 11-AM,ETHUSD,297.87,298.83,295.84,298.83,15.23,4535.62
2018-08-20 10-AM,ETHUSD,296.31,298.9,295.2,297.87,24.75,7354.68
2018-08-20 09-AM,ETHUSD,298.53,299.06,294.98,296.31,24.91,7360.09
2018-08-20 08-AM,ETHUSD,302.82,304.5,297.11,298.53,45.93,13848.94
2018-08-20 07-AM,ETHUSD,303.82,304.77,302.82,302.82,7.55,2292.43
2018-08-20 06-AM,ETHUSD,305.3,307.84,303.82,303.82,5.43,1657.95
2018-08-20 05-AM,ETHUSD,305.3,305.6,305.3,305.3,3.05,930.82
2018-08-20 04-AM,ETHUSD,307.9,307.9,305.3,305.3,1.97,604.88
2018-08-20 03-AM,ETHUSD,308,309.38,307.9,307.9,16.12,4966.87
2018-08-20 02-AM,ETHUSD,307,309.38,307,308,0.5756,177.26
2018-08-20 01-AM,ETHUSD,308.87,308.87,306,307,8.64,2651.08
2018-08-20 12-AM,ETHUSD,310,310,308.87,308.87,0.03041,9.39
2018-08-19 11-PM,ETHUSD,306.38,310,305.3,310,1.69,518.66
