Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2019-06-30 11-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 10-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 09-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 08-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 07-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 06-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 05-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 04-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 03-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 02-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 01-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 12-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 11-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 10-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 09-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 08-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 07-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 06-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 05-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 04-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 03-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 02-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 01-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-30 12-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 11-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 10-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 09-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 08-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 07-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 06-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 05-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 04-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 03-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 02-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 01-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 12-PM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 11-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 10-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 09-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 08-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 07-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 06-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 05-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 04-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 03-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 02-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 01-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
2019-06-29 12-AM,BCHUSD,142.95,142.95,142.95,142.95,0.0,0.0
