Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DCN,Volume LTC
2019-06-27 11-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 10-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 09-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 08-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 07-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 06-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 05-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 04-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 03-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 02-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 01-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-27 12-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 11-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 10-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 09-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 08-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 07-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 06-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 05-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 04-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 03-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 02-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 01-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 12-PM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 11-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 10-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 09-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 08-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 07-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 06-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 05-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 04-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
2019-06-26 03-AM,DCNLTC,4.68e-06,4.68e-06,4.68e-06,4.68e-06,0.0,0.0
