Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2018-11-24,ETHEUR,116.21,119.84,102.33,105.84,616.8,69993.33
2018-11-23,ETHEUR,117.09,119,111.81,116.21,1896.9,222407.38
2018-11-22,ETHEUR,125.66,127.02,117.09,117.09,374.7,46201.82
2018-11-21,ETHEUR,119.06,126.3,114.15,125.66,667.95,80697.06
2018-11-20,ETHEUR,133.5,135.18,112.71,119.06,369.86,45617.79
2018-11-19,ETHEUR,158.55,158.87,130.54,133.5,262.71,36651.35
2018-11-18,ETHEUR,156.12,161.23,155.77,158.55,63.86,10082.66
2018-11-17,ETHEUR,155.62,156.98,154.76,156.12,57.82,9012.09
2018-11-16,ETHEUR,162.03,162.92,154.63,155.62,122.91,19569.47
2018-11-15,ETHEUR,162.36,164.19,152.6,162.03,160.24,25519.14
2018-11-14,ETHEUR,187.61,188.46,150.45,162.36,1006.85,167514.64
2018-11-13,ETHEUR,190.82,191.67,186.92,187.61,153.74,29015.65
2018-11-12,ETHEUR,190.25,191.87,189.48,190.82,49.5,9446.14
2018-11-11,ETHEUR,191.88,192.27,188.29,190.25,73.87,14064.31
2018-11-10,ETHEUR,188.4,193.35,187.84,191.88,63.89,12218.5
2018-11-09,ETHEUR,190.65,191.72,187.89,188.4,65.46,12420.37
2018-11-08,ETHEUR,193,193.82,189.79,190.65,345.49,66584.86
2018-11-07,ETHEUR,192.9,195.67,191.94,193,226.46,43750.97
2018-11-06,ETHEUR,186.36,193.18,185.8,192.9,146.58,27848.65
2018-11-05,ETHEUR,186.8,188.35,183.74,186.36,274.14,50930.47
2018-11-04,ETHEUR,178.38,192.78,177.1,186.8,252.88,46896.8
2018-11-03,ETHEUR,179.71,180,177.89,178.38,71.87,12843.88
2018-11-02,ETHEUR,177.22,180.54,176.5,179.71,79.06,14080.08
2018-11-01,ETHEUR,178.25,178.25,175.87,177.22,75.77,13392.82
2018-10-31,ETHEUR,177.04,178.38,173.98,178.25,107.16,18886.75
2018-10-30,ETHEUR,174.66,178.38,174.05,177.04,99.38,17436.65
2018-10-29,ETHEUR,180.88,181.6,173.71,174.66,101.12,18046.35
2018-10-28,ETHEUR,181.17,182.23,179.87,180.88,80.29,14521.79
2018-10-27,ETHEUR,181.91,181.93,180.07,181.17,76.11,13784.42
2018-10-26,ETHEUR,182.08,184.13,180.78,181.91,72.35,13160.46
2018-10-25,ETHEUR,182.56,182.91,179.78,182.08,133.26,24140.28
2018-10-24,ETHEUR,182,184.65,181.27,182.56,173.56,31629.17
2018-10-23,ETHEUR,180.8,182.05,177.75,182,215.64,39016.86
2018-10-22,ETHEUR,181.27,182,179.11,180.8,90.24,16305.06
2018-10-21,ETHEUR,180.81,183.5,180.66,181.27,259.45,47395.94
2018-10-20,ETHEUR,180.29,182.3,178.84,180.81,79.86,14446.94
2018-10-19,ETHEUR,183.56,183.74,178.84,180.29,76.43,13774.74
2018-10-18,ETHEUR,185.12,185.53,183.55,183.56,64.89,11965.25
2018-10-17,ETHEUR,181.41,185.21,180.64,185.12,132.12,24255.94
2018-10-16,ETHEUR,180.27,180.82,179.92,180.4,2.96,534.26
2018-10-15,ETHEUR,170.13,195.66,169.45,180.27,896.09,161444.37
2018-10-14,ETHEUR,175.5,177.1,170,170.13,130.59,22800.81
2018-10-13,ETHEUR,172.29,176.69,172.29,175.5,85.6,14978.31
2018-10-12,ETHEUR,167.61,175.47,166.55,172.29,139.81,24093.6
2018-10-11,ETHEUR,197.33,197.33,165.03,167.61,706.6,125480.25
2018-10-10,ETHEUR,200.13,200.39,195.02,197.33,482.69,95505.2
2018-10-09,ETHEUR,200.44,202,198.43,200.13,540.84,108649.54
2018-10-08,ETHEUR,197.16,201.36,195.05,200.44,132.82,26281.32
2018-10-07,ETHEUR,195.51,197.19,193.81,197.16,108.55,21199.49
