Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BTC
2019-07-04,ADABTC,6.89e-06,7.02e-06,6.62e-06,6.93e-06,23969167.76,163.04
2019-07-03,ADABTC,7.44e-06,7.45e-06,6.82e-06,6.89e-06,25041905.81,178.82
2019-07-02,ADABTC,7.86e-06,8.12e-06,7.31e-06,7.44e-06,24504860.21,188.83
2019-07-01,ADABTC,7.6e-06,8.06e-06,7.52e-06,7.86e-06,28872168.32,224.36
2019-06-30,ADABTC,7.56e-06,7.62e-06,7.32e-06,7.6e-06,12508547.56,93.64
2019-06-29,ADABTC,7.13e-06,7.59e-06,7.09e-06,7.56e-06,16038513.53,117.81
2019-06-28,ADABTC,7.65e-06,7.78e-06,7.06e-06,7.13e-06,27693958.54,203.0
2019-06-27,ADABTC,7.49e-06,8.05e-06,7.34e-06,7.65e-06,35976651.1,274.81
2019-06-26,ADABTC,8.16e-06,8.41e-06,7.26e-06,7.49e-06,74951849.13,587.3
2019-06-25,ADABTC,8.89e-06,8.89e-06,8.09e-06,8.16e-06,25358883.3,213.99
2019-06-24,ADABTC,8.91e-06,9.1e-06,8.67e-06,8.89e-06,17484267.11,155.61
2019-06-23,ADABTC,8.84e-06,9.52e-06,8.61e-06,8.91e-06,36324334.08,327.06
2019-06-22,ADABTC,8.78e-06,9.11e-06,8.07e-06,8.84e-06,35829973.91,308.08
2019-06-21,ADABTC,9.18e-06,9.36e-06,8.77e-06,8.78e-06,14932704.13,135.77
2019-06-20,ADABTC,9.65e-06,9.7e-06,8.9e-06,9.18e-06,15195561.97,142.33
2019-06-19,ADABTC,9.81e-06,1.0e-05,9.64e-06,9.65e-06,16585204.02,162.89
2019-06-18,ADABTC,1.001e-05,1.004e-05,9.73e-06,9.81e-06,8900510.37,87.98
2019-06-17,ADABTC,1.025e-05,1.027e-05,9.9e-06,1.001e-05,12281535.36,123.18
2019-06-16,ADABTC,1.037e-05,1.039e-05,9.81e-06,1.025e-05,16228358.53,163.38
2019-06-15,ADABTC,1.039e-05,1.071e-05,1.032e-05,1.037e-05,9951139.98,104.26
2019-06-14,ADABTC,1.089e-05,1.103e-05,1.02e-05,1.039e-05,19232533.65,203.04
2019-06-13,ADABTC,1.181e-05,1.188e-05,1.07e-05,1.089e-05,19688153.94,223.07
2019-06-12,ADABTC,1.107e-05,1.186e-05,1.099e-05,1.181e-05,28446642.71,326.32
2019-06-11,ADABTC,1.067e-05,1.124e-05,1.051e-05,1.107e-05,17185674.87,186.7
2019-06-10,ADABTC,1.035e-05,1.069e-05,1.029e-05,1.067e-05,14448101.2,151.45
2019-06-09,ADABTC,1.058e-05,1.059e-05,1.019e-05,1.035e-05,9077760.84,94.2
2019-06-08,ADABTC,1.068e-05,1.072e-05,1.05e-05,1.058e-05,6171969.26,65.51
2019-06-07,ADABTC,1.065e-05,1.082e-05,1.056e-05,1.068e-05,11200106.02,119.51
2019-06-06,ADABTC,1.066e-05,1.084e-05,1.031e-05,1.065e-05,11684049.43,123.07
2019-06-05,ADABTC,1.074e-05,1.076e-05,1.047e-05,1.066e-05,11528789.22,122.28
2019-06-04,ADABTC,1.077e-05,1.098e-05,1.05e-05,1.074e-05,12591275.29,134.83
2019-06-03,ADABTC,1.1e-05,1.13e-05,1.065e-05,1.077e-05,21125573.17,230.76
2019-06-02,ADABTC,1.058e-05,1.117e-05,1.056e-05,1.1e-05,16002395.95,174.56
2019-06-01,ADABTC,1.042e-05,1.082e-05,1.011e-05,1.058e-05,11538556.1,120.48
2019-05-31,ADABTC,1.019e-05,1.049e-05,1.002e-05,1.042e-05,10201814.08,104.11
2019-05-30,ADABTC,1.049e-05,1.107e-05,9.88e-06,1.019e-05,22843150.21,242.37
2019-05-29,ADABTC,1.062e-05,1.077e-05,1.013e-05,1.049e-05,15552108.67,163.31
2019-05-28,ADABTC,1.033e-05,1.068e-05,1.005e-05,1.062e-05,15851336.17,164.16
2019-05-27,ADABTC,9.87e-06,1.05e-05,9.7e-06,1.033e-05,16553657.46,166.6
2019-05-26,ADABTC,9.98e-06,1.022e-05,9.66e-06,9.87e-06,10556700.4,105.06
2019-05-25,ADABTC,1.011e-05,1.028e-05,9.89e-06,9.98e-06,5067497.54,50.93
2019-05-24,ADABTC,1.022e-05,1.043e-05,1.001e-05,1.011e-05,9086414.51,92.77
2019-05-23,ADABTC,1.015e-05,1.025e-05,9.84e-06,1.022e-05,13503219.8,135.66
2019-05-22,ADABTC,1.06e-05,1.069e-05,1.002e-05,1.015e-05,17476580.57,182.45
2019-05-21,ADABTC,1.065e-05,1.082e-05,1.045e-05,1.06e-05,15311081.22,162.44
2019-05-20,ADABTC,1.057e-05,1.103e-05,1.033e-05,1.065e-05,28612683.73,303.66
2019-05-19,ADABTC,1.087e-05,1.093e-05,1.055e-05,1.057e-05,15534456.26,166.38
2019-05-18,ADABTC,1.128e-05,1.147e-05,1.087e-05,1.087e-05,10897917.32,121.08
2019-05-17,ADABTC,1.121e-05,1.151e-05,1.051e-05,1.128e-05,26097730.64,286.59
2019-05-16,ADABTC,1.151e-05,1.217e-05,1.075e-05,1.121e-05,51290940.77,591.94
2019-05-15,ADABTC,1.063e-05,1.165e-05,1.051e-05,1.151e-05,48452674.85,528.86
2019-05-14,ADABTC,9.34e-06,1.063e-05,9.26e-06,1.063e-05,41277627.39,406.99
2019-05-13,ADABTC,1.009e-05,1.037e-05,9.1e-06,9.34e-06,22221394.21,218.26
2019-05-12,ADABTC,1.042e-05,1.072e-05,9.72e-06,1.009e-05,22092150.66,224.1
2019-05-11,ADABTC,9.94e-06,1.115e-05,9.41e-06,1.042e-05,50604470.49,529.15
2019-05-10,ADABTC,9.97e-06,1.046e-05,9.38e-06,9.94e-06,24093499.23,239.83
2019-05-09,ADABTC,1.079e-05,1.081e-05,9.91e-06,9.97e-06,16507147.03,169.24
2019-05-08,ADABTC,1.098e-05,1.105e-05,1.071e-05,1.079e-05,12108785.09,132.07
2019-05-07,ADABTC,1.166e-05,1.181e-05,1.112e-05,1.112e-05,3010377.24,34.46
2019-05-06,ADABTC,1.144e-05,1.185e-05,1.124e-05,1.166e-05,6507146.36,74.88
2019-05-05,ADABTC,1.147e-05,1.169e-05,1.14e-05,1.144e-05,5181038.5,59.61
2019-05-04,ADABTC,1.211e-05,1.229e-05,1.126e-05,1.147e-05,5145606.72,61.09
2019-05-03,ADABTC,1.247e-05,1.277e-05,1.183e-05,1.211e-05,14651318.12,180.82
2019-05-02,ADABTC,1.28e-05,1.28e-05,1.242e-05,1.247e-05,3902443.86,49.16
2019-05-01,ADABTC,1.316e-05,1.322e-05,1.26e-05,1.28e-05,6560447.44,84.58
2019-04-30,ADABTC,1.237e-05,1.322e-05,1.223e-05,1.316e-05,8585226.17,108.28
2019-04-29,ADABTC,1.302e-05,1.304e-05,1.229e-05,1.237e-05,10235807.51,128.78
2019-04-28,ADABTC,1.336e-05,1.339e-05,1.292e-05,1.302e-05,5867831.05,76.96
2019-04-27,ADABTC,1.312e-05,1.364e-05,1.299e-05,1.336e-05,5098330.64,67.53
2019-04-26,ADABTC,1.335e-05,1.336e-05,1.282e-05,1.312e-05,13628279.58,178.0
2019-04-25,ADABTC,1.331e-05,1.382e-05,1.303e-05,1.335e-05,15229411.45,203.71
2019-04-24,ADABTC,1.339e-05,1.349e-05,1.263e-05,1.331e-05,16675952.65,219.11
2019-04-23,ADABTC,1.452e-05,1.482e-05,1.331e-05,1.339e-05,14895443.77,208.33
2019-04-22,ADABTC,1.396e-05,1.467e-05,1.366e-05,1.452e-05,13290747.22,188.16
2019-04-21,ADABTC,1.438e-05,1.46e-05,1.364e-05,1.396e-05,15233555.61,212.49
2019-04-20,ADABTC,1.501e-05,1.501e-05,1.417e-05,1.438e-05,12435240.18,180.8
2019-04-19,ADABTC,1.546e-05,1.546e-05,1.482e-05,1.501e-05,11307377.45,169.94
2019-04-18,ADABTC,1.585e-05,1.59e-05,1.538e-05,1.546e-05,6174358.7,96.77
2019-04-17,ADABTC,1.6e-05,1.621e-05,1.567e-05,1.585e-05,5948278.09,94.43
2019-04-16,ADABTC,1.621e-05,1.629e-05,1.591e-05,1.6e-05,5277703.83,84.83
2019-04-15,ADABTC,1.639e-05,1.651e-05,1.602e-05,1.621e-05,4927219.01,80.05
2019-04-14,ADABTC,1.643e-05,1.652e-05,1.606e-05,1.639e-05,5439896.34,88.31
2019-04-13,ADABTC,1.633e-05,1.67e-05,1.629e-05,1.643e-05,5693045.52,93.62
2019-04-12,ADABTC,1.651e-05,1.679e-05,1.609e-05,1.633e-05,7065757.86,116.26
2019-04-11,ADABTC,1.681e-05,1.696e-05,1.541e-05,1.651e-05,18790869.75,305.27
2019-04-10,ADABTC,1.61e-05,1.722e-05,1.606e-05,1.681e-05,14160065.46,237.46
2019-04-09,ADABTC,1.641e-05,1.671e-05,1.576e-05,1.61e-05,11357770.35,183.69
2019-04-08,ADABTC,1.742e-05,1.755e-05,1.617e-05,1.641e-05,15497402.58,258.92
2019-04-07,ADABTC,1.778e-05,1.785e-05,1.726e-05,1.742e-05,8819775.64,154.5
2019-04-06,ADABTC,1.807e-05,1.809e-05,1.757e-05,1.778e-05,8144200.3,145.27
2019-04-05,ADABTC,1.78e-05,1.84e-05,1.779e-05,1.807e-05,14793318.88,267.76
2019-04-04,ADABTC,1.834e-05,1.868e-05,1.702e-05,1.78e-05,23419305.18,417.32
2019-04-03,ADABTC,1.757e-05,1.941e-05,1.707e-05,1.834e-05,68012296.52,1254.37
2019-04-02,ADABTC,1.742e-05,1.758e-05,1.5e-05,1.757e-05,61993069.15,1031.35
2019-04-01,ADABTC,1.698e-05,1.75e-05,1.668e-05,1.742e-05,13370390.05,228.71
2019-03-19,ADABTC,1.251e-05,1.257e-05,1.249e-05,1.255e-05,521257.09,6.53
2019-03-18,ADABTC,1.247e-05,1.264e-05,1.236e-05,1.251e-05,7567280.65,94.49
2019-03-17,ADABTC,1.276e-05,1.285e-05,1.242e-05,1.247e-05,6608025.75,83.46
2019-03-16,ADABTC,1.273e-05,1.291e-05,1.234e-05,1.276e-05,12235002.91,155.32
2019-03-15,ADABTC,1.228e-05,1.292e-05,1.225e-05,1.273e-05,23296038.21,294.18
2019-03-14,ADABTC,1.199e-05,1.235e-05,1.188e-05,1.228e-05,13728496.65,166.38
2019-03-13,ADABTC,1.216e-05,1.253e-05,1.186e-05,1.199e-05,12786879.56,155.83
2019-03-12,ADABTC,1.222e-05,1.236e-05,1.175e-05,1.216e-05,21791277.17,264.41
2019-03-11,ADABTC,1.162e-05,1.25e-05,1.15e-05,1.222e-05,23496441.23,283.28
2019-03-10,ADABTC,1.187e-05,1.195e-05,1.135e-05,1.162e-05,14367088.75,165.71
2019-03-09,ADABTC,1.099e-05,1.208e-05,1.096e-05,1.187e-05,23588230.56,270.96
2019-03-08,ADABTC,1.102e-05,1.116e-05,1.084e-05,1.099e-05,12789686.81,140.38
2019-03-07,ADABTC,1.102e-05,1.118e-05,1.091e-05,1.102e-05,7448505.47,82.27
2019-03-06,ADABTC,1.109e-05,1.115e-05,1.092e-05,1.102e-05,6302756.1,69.38
2019-03-05,ADABTC,1.085e-05,1.116e-05,1.061e-05,1.109e-05,8990324.26,98.06
2019-03-04,ADABTC,1.103e-05,1.105e-05,1.061e-05,1.085e-05,9976763.3,107.87
2019-03-03,ADABTC,1.111e-05,1.118e-05,1.1e-05,1.103e-05,3739822.05,41.42
2019-03-02,ADABTC,1.127e-05,1.133e-05,1.102e-05,1.111e-05,4736497.88,52.65
2019-03-01,ADABTC,1.117e-05,1.135e-05,1.116e-05,1.127e-05,2661557.94,29.92
2019-02-28,ADABTC,1.117e-05,1.117e-05,1.117e-05,1.117e-05,0.0,0.0
2019-02-27,ADABTC,1.122e-05,1.132e-05,1.113e-05,1.117e-05,4564773.93,51.25
2019-02-26,ADABTC,1.137e-05,1.139e-05,1.114e-05,1.122e-05,7059167.7,79.38
2019-02-25,ADABTC,1.111e-05,1.146e-05,1.109e-05,1.137e-05,11485926.1,129.94
2019-02-24,ADABTC,1.179e-05,1.206e-05,1.105e-05,1.111e-05,19045135.41,219.01
2019-02-23,ADABTC,1.154e-05,1.184e-05,1.148e-05,1.179e-05,6522491.87,76.03
2019-02-22,ADABTC,1.141e-05,1.164e-05,1.135e-05,1.154e-05,15120384.66,173.04
2019-02-21,ADABTC,1.196e-05,1.198e-05,1.125e-05,1.141e-05,9371416.49,108.11
2019-02-20,ADABTC,1.18e-05,1.203e-05,1.156e-05,1.196e-05,13475294.16,159.65
2019-02-19,ADABTC,1.168e-05,1.221e-05,1.161e-05,1.18e-05,21581633.76,256.08
2019-02-18,ADABTC,1.137e-05,1.197e-05,1.125e-05,1.168e-05,18512669.29,214.99
2019-02-17,ADABTC,1.135e-05,1.146e-05,1.121e-05,1.137e-05,7754026.38,87.62
2019-02-16,ADABTC,1.13e-05,1.14e-05,1.121e-05,1.135e-05,2997183.56,33.92
2019-02-15,ADABTC,1.126e-05,1.139e-05,1.11e-05,1.13e-05,17666167.81,198.19
2019-02-14,ADABTC,1.142e-05,1.144e-05,1.114e-05,1.126e-05,5212885.34,58.68
2019-02-13,ADABTC,1.147e-05,1.16e-05,1.134e-05,1.142e-05,4563100.77,52.17
2019-02-12,ADABTC,1.147e-05,1.154e-05,1.126e-05,1.147e-05,3609697.77,41.06
2019-02-11,ADABTC,1.167e-05,1.167e-05,1.139e-05,1.147e-05,4719114.96,54.31
2019-02-10,ADABTC,1.122e-05,1.172e-05,1.101e-05,1.167e-05,10041514.89,114.0
2019-02-09,ADABTC,1.12e-05,1.15e-05,1.11e-05,1.122e-05,7483566.23,84.71
2019-02-08,ADABTC,1.074e-05,1.142e-05,1.066e-05,1.12e-05,11201420.57,124.64
2019-02-07,ADABTC,1.077e-05,1.094e-05,1.054e-05,1.074e-05,4710475.72,50.59
2019-02-06,ADABTC,1.1e-05,1.102e-05,1.06e-05,1.077e-05,6761244.86,72.53
2019-02-05,ADABTC,1.1e-05,1.115e-05,1.078e-05,1.1e-05,4793907.15,52.47
2019-02-04,ADABTC,1.105e-05,1.114e-05,1.079e-05,1.1e-05,9087245.84,99.46
2019-02-03,ADABTC,1.122e-05,1.123e-05,1.096e-05,1.105e-05,8210752.06,91.02
2019-02-02,ADABTC,1.114e-05,1.122e-05,1.104e-05,1.122e-05,3224019.29,35.88
2019-02-01,ADABTC,1.114e-05,1.126e-05,1.082e-05,1.114e-05,7019784.79,77.2
2019-01-31,ADABTC,1.145e-05,1.158e-05,1.096e-05,1.114e-05,11223295.29,125.06
2019-01-30,ADABTC,1.115e-05,1.153e-05,1.086e-05,1.145e-05,9265076.58,103.43
2019-01-29,ADABTC,1.124e-05,1.143e-05,1.09e-05,1.115e-05,10365116.32,115.41
2019-01-28,ADABTC,1.15e-05,1.158e-05,1.081e-05,1.124e-05,16321226.09,181.41
2019-01-27,ADABTC,1.189e-05,1.19e-05,1.145e-05,1.15e-05,8421946.82,97.72
2019-01-26,ADABTC,1.191e-05,1.199e-05,1.184e-05,1.189e-05,3141557.87,37.4
2019-01-25,ADABTC,1.2e-05,1.204e-05,1.187e-05,1.191e-05,4343638.74,51.85
2019-01-24,ADABTC,1.2e-05,1.21e-05,1.193e-05,1.2e-05,4971324.52,59.63
2019-01-23,ADABTC,1.212e-05,1.225e-05,1.194e-05,1.2e-05,6947248.05,84.11
2019-01-22,ADABTC,1.21e-05,1.224e-05,1.189e-05,1.212e-05,8399085.98,101.51
2019-01-21,ADABTC,1.212e-05,1.221e-05,1.191e-05,1.21e-05,8772190.75,105.79
2019-01-20,ADABTC,1.233e-05,1.239e-05,1.187e-05,1.212e-05,11430289.34,138.25
2019-01-19,ADABTC,1.219e-05,1.246e-05,1.201e-05,1.233e-05,9580745.32,117.32
2019-01-18,ADABTC,1.234e-05,1.239e-05,1.21e-05,1.219e-05,6286701.14,76.87
2019-01-17,ADABTC,1.23e-05,1.271e-05,1.21e-05,1.234e-05,12242483.21,151.98
2019-01-16,ADABTC,1.183e-05,1.24e-05,1.172e-05,1.23e-05,16781552.39,204.59
2019-01-15,ADABTC,1.199e-05,1.206e-05,1.163e-05,1.183e-05,8568678.64,101.48
2019-01-14,ADABTC,1.138e-05,1.207e-05,1.129e-05,1.199e-05,13363976.04,156.18
2019-01-13,ADABTC,1.196e-05,1.203e-05,1.119e-05,1.138e-05,21616622.38,246.75
2019-01-12,ADABTC,1.2e-05,1.211e-05,1.177e-05,1.196e-05,8343877.64,99.49
2019-01-11,ADABTC,1.216e-05,1.23e-05,1.172e-05,1.2e-05,12784693.89,153.84
2019-01-10,ADABTC,1.304e-05,1.354e-05,1.167e-05,1.216e-05,43950902.09,547.24
2019-01-09,ADABTC,1.204e-05,1.315e-05,1.204e-05,1.304e-05,28971350.93,369.94
2019-01-08,ADABTC,1.194e-05,1.224e-05,1.17e-05,1.204e-05,13259063.36,159.71
2019-01-07,ADABTC,1.212e-05,1.253e-05,1.184e-05,1.194e-05,15200148.26,185.81
2019-01-06,ADABTC,1.17e-05,1.232e-05,1.169e-05,1.212e-05,18920384.14,228.6
2019-01-05,ADABTC,1.133e-05,1.18e-05,1.125e-05,1.17e-05,11234810.62,129.35
2019-01-04,ADABTC,1.118e-05,1.148e-05,1.114e-05,1.133e-05,11259280.44,127.47
2019-01-03,ADABTC,1.153e-05,1.158e-05,1.108e-05,1.118e-05,12197237.46,137.48
2019-01-02,ADABTC,1.102e-05,1.161e-05,1.099e-05,1.153e-05,12530644.95,142.04
2019-01-01,ADABTC,1.096e-05,1.121e-05,1.081e-05,1.102e-05,5848016.91,64.15
2018-12-31,ADABTC,1.124e-05,1.131e-05,1.083e-05,1.096e-05,12012632.96,132.85
2018-12-30,ADABTC,1.094e-05,1.135e-05,1.075e-05,1.124e-05,14974901.82,166.59
2018-12-29,ADABTC,1.07e-05,1.134e-05,1.057e-05,1.094e-05,12652575.14,138.12
2018-12-28,ADABTC,1.01e-05,1.091e-05,9.99e-06,1.07e-05,14182431.95,147.24
2018-12-27,ADABTC,1.077e-05,1.08e-05,1.004e-05,1.01e-05,14580998.62,151.42
2018-12-26,ADABTC,1.099e-05,1.12e-05,1.037e-05,1.077e-05,11095703.91,119.96
2018-12-25,ADABTC,1.115e-05,1.125e-05,1.038e-05,1.099e-05,20040935.07,215.08
2018-12-24,ADABTC,1.111e-05,1.193e-05,1.093e-05,1.115e-05,28480856.73,324.22
2018-12-23,ADABTC,1.051e-05,1.128e-05,1.044e-05,1.111e-05,17423453.66,188.87
2018-12-22,ADABTC,1.048e-05,1.065e-05,1.002e-05,1.051e-05,11263146.55,116.37
2018-12-21,ADABTC,9.58e-06,1.159e-05,9.49e-06,1.048e-05,78014824.52,812.03
2018-12-20,ADABTC,9.21e-06,9.65e-06,9.14e-06,9.58e-06,25404305.57,237.8
2018-12-19,ADABTC,9.41e-06,9.81e-06,9.21e-06,9.21e-06,28378637.26,270.68
2018-12-18,ADABTC,9.24e-06,9.46e-06,9.1e-06,9.41e-06,19006871.29,176.65
2018-12-17,ADABTC,9.01e-06,9.44e-06,8.92e-06,9.24e-06,18999439.54,173.82
2018-12-16,ADABTC,8.76e-06,9.08e-06,8.71e-06,9.01e-06,11956058.19,106.89
2018-12-15,ADABTC,8.75e-06,8.85e-06,8.51e-06,8.76e-06,13877182.89,121.29
2018-12-14,ADABTC,8.8e-06,8.9e-06,8.63e-06,8.75e-06,8415813.45,73.63
2018-12-13,ADABTC,8.83e-06,8.96e-06,8.73e-06,8.8e-06,25709304.33,226.7
2018-12-12,ADABTC,8.66e-06,8.92e-06,8.61e-06,8.83e-06,10385500.96,91.42
2018-12-11,ADABTC,8.69e-06,8.74e-06,8.55e-06,8.69e-06,7060330.9,60.98
2018-12-10,ADABTC,8.78e-06,8.85e-06,8.61e-06,8.69e-06,9064495.08,78.75
2018-12-09,ADABTC,8.82e-06,8.96e-06,8.71e-06,8.78e-06,11429030.3,100.8
2018-12-08,ADABTC,8.71e-06,9.22e-06,8.51e-06,8.82e-06,19608099.21,174.14
2018-12-07,ADABTC,8.76e-06,9.06e-06,8.3e-06,8.71e-06,42421030.85,364.26
2018-12-06,ADABTC,9.13e-06,9.19e-06,8.67e-06,8.76e-06,22959163.58,205.98
2018-12-05,ADABTC,9.53e-06,9.55e-06,9.12e-06,9.13e-06,13826445.4,129.69
2018-12-04,ADABTC,9.94e-06,9.99e-06,9.5e-06,9.53e-06,15380617.18,149.94
2018-12-03,ADABTC,1.002e-05,1.017e-05,9.77e-06,9.94e-06,15355186.48,152.96
2018-12-02,ADABTC,9.84e-06,1.015e-05,9.8e-06,1.002e-05,12206284.84,121.8
2018-12-01,ADABTC,9.7e-06,9.96e-06,9.58e-06,9.84e-06,13282322.06,129.32
2018-11-30,ADABTC,9.79e-06,9.9e-06,9.48e-06,9.69e-06,16443400.93,158.63
2018-11-29,ADABTC,9.9e-06,1.01e-05,9.59e-06,9.79e-06,20507617.6,202.6
2018-11-28,ADABTC,9.51e-06,1.012e-05,9.25e-06,9.9e-06,26739745.19,257.13
2018-11-27,ADABTC,9.44e-06,9.64e-06,9.12e-06,9.51e-06,18056633.17,168.78
2018-11-26,ADABTC,9.38e-06,9.61e-06,9.2e-06,9.44e-06,19311754.77,182.05
2018-11-25,ADABTC,9.98e-06,1.005e-05,8.98e-06,9.38e-06,54518203.04,507.99
2018-11-24,ADABTC,9.97e-06,1.013e-05,9.68e-06,9.98e-06,33794427.31,331.63
2018-11-23,ADABTC,1.011e-05,1.023e-05,9.8e-06,9.97e-06,16864923.31,167.72
2018-11-22,ADABTC,1.041e-05,1.05e-05,1.011e-05,1.011e-05,11280356.99,115.99
2018-11-21,ADABTC,1.008e-05,1.042e-05,9.84e-06,1.041e-05,13612333.26,138.34
2018-11-20,ADABTC,1.065e-05,1.073e-05,9.63e-06,1.008e-05,43969555.63,448.44
2018-11-19,ADABTC,1.098e-05,1.102e-05,1.008e-05,1.065e-05,29260578.71,305.54
2018-11-18,ADABTC,1.091e-05,1.113e-05,1.088e-05,1.098e-05,4783991.09,52.71
2018-11-17,ADABTC,1.09e-05,1.095e-05,1.067e-05,1.091e-05,8293486.53,89.84
2018-11-16,ADABTC,1.122e-05,1.128e-05,1.086e-05,1.09e-05,10132141.0,111.84
2018-11-15,ADABTC,1.124e-05,1.132e-05,1.075e-05,1.122e-05,19837447.99,217.9
2018-11-14,ADABTC,1.154e-05,1.16e-05,1.068e-05,1.124e-05,31957691.5,359.08
2018-11-13,ADABTC,1.193e-05,1.193e-05,1.15e-05,1.154e-05,8793681.22,103.44
2018-11-12,ADABTC,1.197e-05,1.204e-05,1.171e-05,1.193e-05,9761624.97,116.44
2018-11-11,ADABTC,1.178e-05,1.209e-05,1.165e-05,1.197e-05,18095738.41,215.09
2018-11-10,ADABTC,1.166e-05,1.19e-05,1.156e-05,1.178e-05,6477561.84,75.79
2018-11-09,ADABTC,1.186e-05,1.212e-05,1.156e-05,1.166e-05,8477895.01,99.94
2018-11-08,ADABTC,1.198e-05,1.22e-05,1.177e-05,1.186e-05,11914328.95,142.52
2018-11-07,ADABTC,1.251e-05,1.254e-05,1.195e-05,1.198e-05,14241888.76,173.5
2018-11-06,ADABTC,1.188e-05,1.254e-05,1.183e-05,1.251e-05,20062253.04,245.75
2018-11-05,ADABTC,1.193e-05,1.224e-05,1.157e-05,1.188e-05,14681046.98,173.9
2018-11-04,ADABTC,1.121e-05,1.208e-05,1.12e-05,1.193e-05,23848158.93,279.55
2018-11-03,ADABTC,1.137e-05,1.142e-05,1.085e-05,1.121e-05,16710509.97,185.87
2018-11-02,ADABTC,1.114e-05,1.145e-05,1.105e-05,1.137e-05,11223867.45,126.1
2018-11-01,ADABTC,1.106e-05,1.118e-05,1.093e-05,1.114e-05,7074829.59,77.97
2018-10-31,ADABTC,1.108e-05,1.111e-05,1.084e-05,1.106e-05,8981085.21,98.52
2018-10-30,ADABTC,1.109e-05,1.112e-05,1.093e-05,1.108e-05,4897484.67,54.13
2018-10-29,ADABTC,1.138e-05,1.139e-05,1.089e-05,1.109e-05,8179470.49,91.13
2018-10-28,ADABTC,1.131e-05,1.138e-05,1.121e-05,1.138e-05,6927269.43,78.0
