Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume KRW
2019-07-08,LTCKRW,144500,149400,142000,146100,13176.57,1901369648.76
2019-07-07,LTCKRW,143400,144700,141900,144500,5367.92,769400059.53
2019-07-06,LTCKRW,144100,147700,142100,143400,7070.92,1021123506.8
2019-07-05,LTCKRW,144900,146300,142000,144100,8598.27,1240519413.95
2019-07-04,LTCKRW,148500,152600,143400,144900,21328.53,3155455607.86
2019-07-03,LTCKRW,145300,153000,143100,148500,15934.25,2345339663.82
2019-07-02,LTCKRW,152400,153800,137200,145300,24668.23,3539034416.43
2019-07-01,LTCKRW,153600,156200,141100,152400,34513.5,5155222822.82
2019-06-30,LTCKRW,163900,167500,151100,153600,42858.7,6888031916.74
2019-06-29,LTCKRW,148600,167600,143700,163900,52871.35,8384918640.22
2019-06-28,LTCKRW,143500,149700,141500,148600,27962.74,4101433140.94
2019-06-27,LTCKRW,163700,163700,137400,143500,23438.98,3388654894.79
2019-06-26,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-25,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-24,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-23,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-22,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-21,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-20,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-19,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-18,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-17,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-16,LTCKRW,163700,163700,163700,163700,0.0,0.0
2019-06-15,LTCKRW,162300,167800,162000,163700,21426.02,3520937766.33
2019-06-14,LTCKRW,163400,165300,158000,162300,33545.4,5413259599.39
2019-06-13,LTCKRW,165900,167400,161300,163400,49528.17,8130410082.15
2019-06-12,LTCKRW,172800,179900,160000,165900,76623.05,13112072657.92
2019-06-11,LTCKRW,158000,184200,153600,172800,89950.54,14902547310.54
2019-06-10,LTCKRW,142200,158900,139000,158000,73368.87,11043005528.39
2019-06-09,LTCKRW,145800,147500,140000,142200,37887.25,5443555436.75
2019-06-08,LTCKRW,142100,148000,139100,145800,32170.93,4600864820.3
2019-06-07,LTCKRW,135300,146800,132600,142100,52066.48,7286484326.59
2019-06-06,LTCKRW,127700,136700,122900,135300,23801.71,3097010962.76
2019-06-05,LTCKRW,125700,129800,123300,127700,16991.91,2151603845.57
2019-06-04,LTCKRW,130300,132800,120600,125700,35220.86,4454180204.36
2019-06-03,LTCKRW,137800,139900,130200,130300,22840.35,3098009459.67
2019-06-02,LTCKRW,135900,139800,135100,137800,11191.64,1542369464.71
2019-06-01,LTCKRW,139100,140800,134200,135900,18610.34,2560413547.89
2019-05-31,LTCKRW,131800,140100,128000,139100,28395.6,3781603835.79
2019-05-30,LTCKRW,137100,143700,125000,131800,50924.65,6976220788.6
2019-05-29,LTCKRW,135800,141600,129700,137100,30137.16,4128649859.81
2019-05-28,LTCKRW,137900,140000,132600,135800,29306.62,3978331807.05
2019-05-27,LTCKRW,132500,143900,131800,137900,49054.98,6681376945.44
2019-05-26,LTCKRW,122800,136500,118000,132500,45269.69,5693922137.97
2019-05-25,LTCKRW,120000,125700,117800,122800,38194.36,4688117640.45
2019-05-24,LTCKRW,107100,124000,105800,120000,60568.64,7059444154.06
2019-05-23,LTCKRW,106800,108300,102100,107100,17787.71,1877951495.31
2019-05-22,LTCKRW,109100,110900,103800,106800,15343.04,1657740651.43
2019-05-21,LTCKRW,109800,111800,107300,109100,17563.0,1918521098.85
2019-05-20,LTCKRW,112600,112600,105800,109800,17988.25,1968490429.39
2019-05-19,LTCKRW,105100,114800,104800,112600,21370.75,2364445647.21
2019-05-18,LTCKRW,108500,110400,104000,105100,17743.13,1893654129.33
2019-05-17,LTCKRW,114600,117400,100000,108500,40575.52,4316224250.12
2019-05-16,LTCKRW,119300,126600,109100,114600,81091.37,9635325384.99
2019-05-15,LTCKRW,108900,121200,105000,119300,94290.34,10704401909.31
2019-05-14,LTCKRW,103500,111000,102800,108900,57632.86,6188939336.9
2019-05-13,LTCKRW,99000,107000,98650,103500,39974.32,4143028030.59
2019-05-12,LTCKRW,101100,108400,97050,99000,45517.82,4660014877.52
2019-05-11,LTCKRW,90450,107800,90450,101100,57978.42,5739942584.77
2019-05-10,LTCKRW,86500,92800,85350,90450,24044.67,2143883182.87
2019-05-09,LTCKRW,86300,88100,85000,86500,11383.63,985269662.07
2019-05-08,LTCKRW,86000,87100,83950,86300,11708.93,1002204232.26
2019-05-07,LTCKRW,86250,89750,86250,88000,7224.83,638961303.77
2019-05-06,LTCKRW,87500,88450,83500,86250,21817.95,1873154695.05
2019-05-05,LTCKRW,89650,89750,87250,87500,9118.63,808154441.12
2019-05-04,LTCKRW,89850,94050,86000,89650,14770.56,1323644568.61
2019-05-03,LTCKRW,84750,92000,84200,89850,18584.99,1656918124.75
2019-05-02,LTCKRW,83950,85300,83200,84750,7940.33,671298540.35
2019-05-01,LTCKRW,84900,86250,82050,83950,12348.25,1037461410.43
2019-04-30,LTCKRW,77800,85400,77800,84900,18635.13,1519499333.07
2019-04-29,LTCKRW,80400,80800,76000,77800,24092.45,1881368443.47
2019-04-28,LTCKRW,83600,84000,79450,80400,20528.05,1682290248.77
2019-04-27,LTCKRW,85300,85650,83200,83600,6761.21,568329347.25
2019-04-26,LTCKRW,83950,87350,81800,85300,15886.88,1341390809.1
2019-04-25,LTCKRW,86500,87850,82800,83950,27635.7,2349373531.89
2019-04-24,LTCKRW,86150,87600,82300,86500,44620.43,3791310849.82
2019-04-23,LTCKRW,89150,92250,86000,86150,22838.26,2053699260.62
2019-04-22,LTCKRW,89600,90150,87800,89150,17410.28,1548407306.87
2019-04-21,LTCKRW,93750,94550,85100,89600,28514.11,2529197284.19
2019-04-20,LTCKRW,94700,95350,92100,93750,6499.57,610912866.14
2019-04-19,LTCKRW,94300,95700,92100,94700,10363.67,970494732.06
2019-04-18,LTCKRW,90900,95900,90900,94300,14604.04,1361129458.25
2019-04-17,LTCKRW,93450,94450,90600,90900,11016.78,1013870474.4
2019-04-16,LTCKRW,90850,94100,89400,93450,19103.62,1752930390.74
2019-04-15,LTCKRW,95950,96700,87800,90850,20134.59,1866643434.24
2019-04-14,LTCKRW,90450,95950,88500,95950,11756.27,1082324434.24
2019-04-13,LTCKRW,91450,94150,88100,90450,11155.44,1013169997.56
2019-04-12,LTCKRW,91450,92950,86500,91450,17839.1,1606107363.29
2019-04-11,LTCKRW,101800,102200,85850,91450,31020.81,2863171747.22
2019-04-10,LTCKRW,99500,103700,99000,101800,11425.02,1153226598.17
2019-04-09,LTCKRW,101300,101300,96000,99500,13575.99,1346680910.09
2019-04-08,LTCKRW,102000,106600,97850,101300,27181.34,2781765725.3
2019-04-07,LTCKRW,103400,106900,100200,102000,12261.44,1272815127.82
2019-04-06,LTCKRW,98500,108000,94900,103400,20242.64,2067253948.75
2019-04-05,LTCKRW,95750,99950,94050,98500,19837.95,1927013324.29
2019-04-04,LTCKRW,96000,101000,90700,95750,30988.15,2965291451.05
2019-04-03,LTCKRW,84150,105200,83500,96000,71996.55,6668379411.75
2019-04-02,LTCKRW,68500,84550,68200,84150,47722.01,3605808018.71
2019-04-01,LTCKRW,68550,69000,67900,68500,14054.19,961270824.01
2019-03-19,LTCKRW,66200,66850,66000,66550,1190.71,79086163.92
2019-03-18,LTCKRW,67250,69500,64950,66200,43524.85,2915330119.51
2019-03-17,LTCKRW,67750,68100,66300,67250,19010.08,1280582364.74
2019-03-16,LTCKRW,65000,68750,64900,67750,36924.08,2494679959.02
2019-03-15,LTCKRW,62700,65750,62550,65000,31966.5,2049711355.66
2019-03-14,LTCKRW,61850,65000,59350,62700,30268.9,1886265960.15
2019-03-13,LTCKRW,62900,63600,60900,61850,31212.44,1941830221.69
2019-03-12,LTCKRW,61500,63450,58600,62900,42241.34,2598090715.47
2019-03-11,LTCKRW,62800,63500,60100,61500,27764.53,1712645217.89
2019-03-10,LTCKRW,63800,64000,62000,62800,24604.15,1544915508.59
2019-03-09,LTCKRW,62150,65650,61700,63800,54592.38,3467501108.48
2019-03-08,LTCKRW,62850,64250,60650,62150,43990.48,2748042194.41
2019-03-07,LTCKRW,61150,65800,59700,62850,82537.55,5146385775.66
2019-03-06,LTCKRW,57750,62350,56550,61150,62700.07,3760765654.03
2019-03-05,LTCKRW,51300,59850,50700,57750,53360.03,3001603138.89
2019-03-04,LTCKRW,53250,53600,50150,51300,28678.26,1473952210.29
2019-03-03,LTCKRW,54100,54500,52700,53250,12918.12,692817559.25
2019-03-02,LTCKRW,52300,54900,51900,54100,18538.19,992339241.94
2019-03-01,LTCKRW,50750,54100,50700,52300,21169.09,1113492494.18
2019-02-28,LTCKRW,50650,52000,49700,50750,17470.26,887990339.68
2019-02-27,LTCKRW,49850,50650,47600,50650,23766.52,1181892065.22
2019-02-26,LTCKRW,50400,50950,49190,49850,14721.15,735890137.68
2019-02-25,LTCKRW,48850,52000,48760,50400,30429.32,1522965794.44
2019-02-24,LTCKRW,56050,58000,47650,48850,85597.93,4496172646.32
2019-02-23,LTCKRW,54150,56250,53000,56050,17191.48,940987537.03
2019-02-22,LTCKRW,53850,54750,53200,54150,20116.78,1089730706.08
2019-02-21,LTCKRW,56100,56450,52700,53850,22645.83,1227934921.07
2019-02-20,LTCKRW,51350,56800,50400,56100,49062.61,2631263714.25
2019-02-19,LTCKRW,52200,53500,50350,51350,78821.94,4109549808.87
2019-02-18,LTCKRW,48470,53350,48220,52200,52947.19,2655174890.07
2019-02-17,LTCKRW,48000,49720,47140,48470,25266.61,1212793551.04
2019-02-16,LTCKRW,47050,48880,46940,48000,21358.77,1028296084.67
2019-02-15,LTCKRW,45780,49350,45640,47050,49164.65,2321211572.64
2019-02-14,LTCKRW,46000,46740,44710,45780,15369.13,704074065.75
2019-02-13,LTCKRW,48030,48850,44800,46000,39883.74,1868358365.55
2019-02-12,LTCKRW,47050,48850,46260,48030,44658.53,2139320897.04
2019-02-11,LTCKRW,51350,51400,46030,47050,58162.45,2802367336.97
2019-02-10,LTCKRW,48830,52300,46000,51350,93181.79,4552030812.51
2019-02-09,LTCKRW,47000,51200,45970,48830,117279.24,5676354701.93
2019-02-08,LTCKRW,37030,48770,36590,47000,99218.45,4352351058.76
2019-02-07,LTCKRW,36390,37320,36390,37030,6562.54,242230347.9
2019-02-06,LTCKRW,38020,38190,35800,36390,12175.5,444920019.55
2019-02-05,LTCKRW,37670,38200,37250,38020,4335.13,163858839.96
2019-02-04,LTCKRW,37000,38080,36960,37670,6561.52,246625988.55
2019-02-03,LTCKRW,38040,38360,36500,37000,11819.29,441740570.06
2019-02-02,LTCKRW,35980,38470,35870,38040,10425.09,384353800.31
2019-02-01,LTCKRW,34500,36800,33720,35980,10873.99,384194920.3
2019-01-31,LTCKRW,34900,35700,34100,34500,8518.72,296720101.37
2019-01-30,LTCKRW,34310,35300,33910,34900,9224.15,320729876.89
2019-01-29,LTCKRW,34490,34730,33460,34310,7047.2,239457209.58
2019-01-28,LTCKRW,35800,35910,33500,34490,11928.38,410696628.82
2019-01-27,LTCKRW,36510,36830,35020,35800,5229.06,188604867.26
2019-01-26,LTCKRW,36320,37590,36160,36510,6665.28,246273981.67
2019-01-25,LTCKRW,36220,36710,35360,36320,9064.38,326217751.75
2019-01-24,LTCKRW,35590,36850,34740,36220,13340.89,477868098.55
2019-01-23,LTCKRW,35230,36000,35010,35590,9094.03,324064412.89
2019-01-22,LTCKRW,34720,35840,33370,35230,9868.82,342477478.54
2019-01-21,LTCKRW,34470,35160,34160,34720,4137.41,143211366.48
2019-01-20,LTCKRW,36050,37070,34090,34470,12639.85,448843261.7
2019-01-19,LTCKRW,34710,36900,34630,36050,9066.26,325778441.02
2019-01-18,LTCKRW,35320,35460,34200,34710,5959.18,207541806.5
2019-01-17,LTCKRW,35320,35550,33730,35320,7955.04,275910203.9
2019-01-16,LTCKRW,34880,36220,34520,35320,7507.56,264286003.55
2019-01-15,LTCKRW,35740,36290,34050,34880,12234.01,434828442.72
2019-01-14,LTCKRW,33700,36760,33620,35740,15854.57,553554358.65
2019-01-13,LTCKRW,36170,37550,33210,33700,30985.51,1114547235.92
2019-01-12,LTCKRW,35860,37020,35610,36170,10313.65,373093752.59
2019-01-11,LTCKRW,37480,38100,35010,35860,14774.39,542754695.4
2019-01-10,LTCKRW,42820,43470,36270,37480,43851.78,1731624821.57
2019-01-09,LTCKRW,43870,44700,42660,42820,23349.68,1018855821.89
2019-01-08,LTCKRW,42240,45840,42000,43870,46748.02,2064737073.16
2019-01-07,LTCKRW,43360,44100,41700,42240,28893.73,1237918257.32
2019-01-06,LTCKRW,39190,44730,38800,43360,74295.91,3117220126.28
2019-01-05,LTCKRW,36200,40780,36050,39190,38945.52,1510084037.45
2019-01-04,LTCKRW,35680,37000,35030,36200,10460.54,374456030.87
2019-01-03,LTCKRW,36840,36920,34940,35680,73123.76,2665978291.0
2019-01-02,LTCKRW,35660,37330,35230,36840,10391.13,377361283.84
2019-01-01,LTCKRW,33910,35890,33310,35660,13700.05,469836267.52
2018-12-31,LTCKRW,35400,35530,33420,33910,29350.81,1011278697.58
2018-12-30,LTCKRW,34280,35890,33840,35400,7219.6,253490718.07
2018-12-29,LTCKRW,35840,36800,33740,34280,15566.54,552271853.03
2018-12-28,LTCKRW,31730,37150,31330,35840,24648.29,849795126.75
2018-12-27,LTCKRW,34350,34980,31210,31730,16019.15,529866332.15
2018-12-26,LTCKRW,34470,35900,32750,34350,19837.78,680584269.49
2018-12-25,LTCKRW,37000,37690,33430,34470,24979.51,865427654.85
2018-12-24,LTCKRW,37150,40580,36450,37000,41834.7,1625524871.27
2018-12-23,LTCKRW,35430,37830,35220,37150,26813.86,981398276.91
2018-12-22,LTCKRW,34150,35500,33560,35430,14975.47,515826113.41
2018-12-21,LTCKRW,36220,37520,33350,34150,47337.87,1667950972.18
2018-12-20,LTCKRW,32500,36790,32080,36220,45616.68,1574465337.73
2018-12-19,LTCKRW,33560,35500,32100,32500,51060.41,1733534254.68
2018-12-18,LTCKRW,32390,33710,31030,33560,25412.27,820000953.63
2018-12-17,LTCKRW,28670,33740,28670,32390,43693.1,1378990076.27
2018-12-16,LTCKRW,26680,30490,26610,28670,38073.99,1108197229.57
2018-12-15,LTCKRW,26290,27260,26100,26680,10980.51,293306507.51
2018-12-14,LTCKRW,24.12,26860,0.0015,26290,7953.92,166871933.45
2018-12-13,LTCKRW,4.71,256,0.0001,24.12,9440.75,420786.11
2018-12-12,LTCKRW,26490,27350,0.0001,4.71,10491.11,29445032.91
2018-12-11,LTCKRW,27410,27870,26050,26490,6801.96,183247582.67
2018-12-10,LTCKRW,28650,29160,26950,27410,9672.74,269192774.34
2018-12-09,LTCKRW,27590,30010,27410,28650,9405.87,271868578.14
2018-12-08,LTCKRW,28530,30090,26000,27590,8630.67,244264654.8
2018-12-07,LTCKRW,30130,30400,25300,28530,61073.27,1715561831.96
2018-12-06,LTCKRW,32940,34320,29640,30130,20395.73,649876380.17
2018-12-05,LTCKRW,35190,35400,32940,32940,6217.12,211341408.39
2018-12-04,LTCKRW,34840,36350,34000,35190,6161.9,217694600.79
2018-12-03,LTCKRW,38100,38800,34100,34840,10591.98,375374143.89
2018-12-02,LTCKRW,38600,39500,37500,38100,4402.58,169215731.0
2018-12-01,LTCKRW,36160,39690,35450,38600,6326.55,235739924.16
2018-11-30,LTCKRW,38100,39010,35100,36480,11403.31,410031440.13
2018-11-29,LTCKRW,38860,40400,37400,38100,18158.75,701856705.16
2018-11-28,LTCKRW,35740,40900,35310,38860,40726.25,1557892321.65
2018-11-27,LTCKRW,33900,36400,32800,35740,10709.93,367437734.93
2018-11-26,LTCKRW,35650,36910,32400,33900,19030.01,656039190.73
2018-11-25,LTCKRW,34400,37250,31150,35650,17691.93,597038271.64
2018-11-24,LTCKRW,37150,38700,36030,36400,2140.13,79399670.47
