Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume MXN
2019-06-23,BTCMXN,201300,211000,198295,204996.31,163.2,33397199.24
2019-06-22,BTCMXN,194950,213184.26,192300.12,201300,386.29,78415034.04
2019-06-21,BTCMXN,180600,194950,180600,194950,239.96,44750226.07
2019-06-20,BTCMXN,175614.34,181899.99,175000,180600,188.63,33657032.19
2019-06-19,BTCMXN,172314.85,176920.59,170611.1,175614.34,157.83,27487226.76
2019-06-18,BTCMXN,175108.94,176953.94,169001,172314.85,189.84,32718682.46
2019-06-17,BTCMXN,170000,178000,170000,175108.94,221.3,38739025.85
2019-06-16,BTCMXN,168900.05,179000,166651,170000,188.79,32645668.41
2019-06-15,BTCMXN,167828.28,169900,165560.85,168900.05,139.38,23394463.3
2019-06-14,BTCMXN,159500,168000,157902.02,167828.28,216.2,34987338.64
2019-06-13,BTCMXN,157020.1,161500,155499.01,159500,173.54,27504009.34
2019-06-12,BTCMXN,152999.99,158794.47,151400,157020.1,197.61,30809987.41
2019-06-11,BTCMXN,154978.01,156754.12,150010,152999.99,190.4,29091749.47
2019-06-10,BTCMXN,151120.12,157207.93,147170.01,154978.01,157.0,24060515.55
2019-06-09,BTCMXN,156003.01,157347.35,148000,151120.12,84.3,12872471.56
2019-06-08,BTCMXN,157550,159100,154000,156003.01,60.85,9551968.5
2019-06-07,BTCMXN,155500,159990,154000.12,157550,195.53,30781821.04
2019-06-06,BTCMXN,156034.07,158606.01,148000,155500,231.79,35822053.51
2019-06-05,BTCMXN,153349.46,157999.99,151700.01,156034.07,273.93,42470941.5
2019-06-04,BTCMXN,163299,163299,148201,153349.46,337.03,52396415.49
2019-06-03,BTCMXN,171751,171994.96,162100,163299,167.85,28274589.6
2019-06-02,BTCMXN,169950,172901.48,169063.8,171751,75.94,12995852.4
2019-06-01,BTCMXN,170492.4,171000,167606.4,169950,87.63,14875658.82
2019-05-31,BTCMXN,163503.5,170499.01,161500,170492.4,206.91,34433388.41
2019-05-30,BTCMXN,166806,175000,154292.48,163503.5,313.69,51905022.21
2019-05-29,BTCMXN,167999.99,169233.32,162500,166806,200.98,33561791.87
2019-05-28,BTCMXN,167075,168387.14,164782.85,167999.99,149.91,25014634.63
2019-05-27,BTCMXN,164642.86,170000,164501.1,167075,230.57,38547153.6
2019-05-26,BTCMXN,152550.94,167352.9,151001,164642.86,172.41,27691937.3
2019-05-25,BTCMXN,152996.95,154799.99,152000,152550.94,65.39,10018329.09
2019-05-24,BTCMXN,150572.84,155999.73,149000,152996.95,174.23,26680660.05
2019-05-23,BTCMXN,147022.17,151801,144016.73,150572.84,210.16,31178082.84
2019-05-22,BTCMXN,152401,154000,145000.01,147022.17,215.37,32497687.48
2019-05-21,BTCMXN,151803.01,154800.01,150000,152401,152.17,23201325.05
2019-05-20,BTCMXN,156896.97,156896.97,144850,151803.01,174.01,26240554.75
2019-05-19,BTCMXN,139200,157500,139200,156896.97,203.16,30695051.86
2019-05-18,BTCMXN,141002.28,143942.01,139000,139200,119.0,16848848.27
2019-05-17,BTCMXN,151900,153196.98,129100,141002.28,450.67,62368051.75
2019-05-16,BTCMXN,157100,160498.99,147630,151900,305.8,46871362.8
2019-05-15,BTCMXN,154222.07,158300,152401,157100,308.57,47898560.49
2019-05-14,BTCMXN,150084.33,157350,147200.51,154222.07,348.27,53100009.7
2019-05-13,BTCMXN,134794.03,156213.17,132100.01,150084.33,347.43,51311871.94
2019-05-12,BTCMXN,140550.05,144850,129000.3,134794.03,338.63,46036530.74
2019-05-11,BTCMXN,122738.71,143999.96,122000.11,140550.05,269.32,35705155.26
2019-05-10,BTCMXN,119000,123399.99,117700,122738.71,242.01,29388246.45
2019-05-09,BTCMXN,114005.01,119700,114005.01,119000,231.77,27119166.01
2019-05-08,BTCMXN,110500,114600,109093.25,114005.01,192.4,21649460.08
2019-05-07,BTCMXN,107596.47,112986.06,107596.47,112986.06,61.25,6771126.01
2019-05-06,BTCMXN,109219.96,109360,106300,107596.47,163.14,17623269.67
2019-05-05,BTCMXN,109194.24,109499.99,106596.61,109219.96,91.16,9867030.25
2019-05-04,BTCMXN,106382.17,110079.43,104054.29,109194.24,148.62,16000247.87
2019-05-03,BTCMXN,103241,111481.34,103101.05,106382.17,239.9,25759236.29
2019-05-02,BTCMXN,101500,104100,101001.21,103241,168.31,17335310.94
2019-05-01,BTCMXN,100832.56,101889.99,99687.11,101500,135.85,13702445.37
2019-04-30,BTCMXN,98897.92,100999.42,97902.01,100832.56,170.27,16957911.17
2019-04-29,BTCMXN,99374.84,99599.58,97700.01,98897.92,142.58,14066883.14
2019-04-28,BTCMXN,100499.31,100499.31,97901.01,99374.84,101.06,9998709.16
2019-04-27,BTCMXN,98200,100689.21,97700,100499.31,69.22,6867369.74
2019-04-26,BTCMXN,98350.01,101975.1,96579.67,98200,250.73,24636962.65
2019-04-25,BTCMXN,104000,105799.99,97250,98350.01,202.32,20781339.78
2019-04-24,BTCMXN,105000,106500,102381.2,104000,195.55,20385197.55
2019-04-23,BTCMXN,101006.95,106400,100502.01,105000,204.62,21390899.45
2019-04-22,BTCMXN,98684.04,101870,98500.14,101006.95,109.69,11009380.32
2019-04-21,BTCMXN,99133.8,100400,98415.01,98684.04,61.16,6083715.13
2019-04-20,BTCMXN,98875.98,100498.96,98570.01,99133.8,75.12,7482030.4
2019-04-19,BTCMXN,99896.4,100000,97500,98875.98,102.23,10129417.2
2019-04-18,BTCMXN,98400,99991,98300,99896.4,129.99,12909409.23
2019-04-17,BTCMXN,98000,99100,97500,98400,142.51,14006132.02
2019-04-16,BTCMXN,95800,98599.96,95001,98000,199.3,19303891.3
2019-04-15,BTCMXN,97489.47,99997.66,94200.01,95800,229.26,22264421.34
2019-04-14,BTCMXN,96771.56,97999,95562.01,97489.47,69.18,6694371.6
2019-04-13,BTCMXN,95850,97149.36,95300,96771.56,88.92,8581187.61
2019-04-12,BTCMXN,94757.57,96000,94757.57,95850,3.77,361071.2
2019-04-11,BTCMXN,100299.88,100799.72,94400,94757.57,233.11,22417352.49
2019-04-10,BTCMXN,98000,102319.85,97500,100299.88,207.79,20748804.52
2019-04-09,BTCMXN,99307.01,99800,97500.01,98000,144.45,14223902.78
2019-04-08,BTCMXN,98902,100000,97011.18,99307.01,212.86,21081459.62
2019-04-07,BTCMXN,96100,98902,95600.05,98902,76.28,7427422.77
2019-04-06,BTCMXN,94700,98989.99,94219,96100,156.36,15080426.31
2019-04-05,BTCMXN,92450,96700,92305.33,94700,260.41,24547582.82
2019-04-04,BTCMXN,93260,96449,89900.01,92450,271.67,25309463.69
2019-04-03,BTCMXN,91510,101001,90000.01,93260,462.61,43971692.21
2019-04-02,BTCMXN,76400.06,95000,76400,91510,525.88,45842329.26
2019-04-01,BTCMXN,75487.76,76900,75005,76400.06,232.66,17639039.72
2019-03-19,BTCMXN,76126.99,76220,75667.96,75818.5,9.97,758556.05
2019-03-18,BTCMXN,76116.08,76700,75200.02,76126.99,127.53,9689656.58
2019-03-17,BTCMXN,76690.1,76699.99,75500.02,76116.08,73.24,5592676.1
2019-03-16,BTCMXN,74895.98,77054.06,74519.95,76690.1,145.32,11051716.9
2019-03-15,BTCMXN,74073,75000,74020,74895.98,164.68,12263453.7
2019-03-14,BTCMXN,74058.61,75100,74020.01,74073,160.3,11926630.63
2019-03-13,BTCMXN,74830,75487,74001,74058.61,198.04,14806305.76
2019-03-12,BTCMXN,74400,75297.36,73190.01,74830,208.02,15513380.2
2019-03-11,BTCMXN,76298.66,76500,74100.1,74400,180.5,13522636.28
2019-03-10,BTCMXN,75871.31,76499.99,75400.01,76298.66,65.01,4935486.58
2019-03-09,BTCMXN,75299.9,76685.02,74604.65,75871.31,150.85,11441125.65
2019-03-08,BTCMXN,75517.98,76677.84,73700,75299.9,184.78,14008391.39
2019-03-07,BTCMXN,74650,76239.99,74015,75517.98,214.25,16117852.69
2019-03-06,BTCMXN,74490,74978.99,73100.07,74650,194.64,14454670.01
2019-03-05,BTCMXN,71400.83,74500,71187.73,74490,211.51,15559933.95
2019-03-04,BTCMXN,73307.28,74298.99,71100.02,71400.83,176.99,12790158.78
2019-03-03,BTCMXN,73999.97,74358.87,73100.01,73307.28,96.69,7136405.04
2019-03-02,BTCMXN,73150,74150,72550.07,73999.97,190.3,13976758.08
2019-03-01,BTCMXN,72500,74000,72007.02,73150,136.55,9986210.31
2019-02-28,BTCMXN,71238.21,73645.86,71238.21,72500,174.51,12590933.46
2019-02-27,BTCMXN,71688.99,71813.16,70300,71238.21,186.21,13292955.29
2019-02-26,BTCMXN,71875.55,72199.96,70702,71688.99,114.92,8204030.45
2019-02-25,BTCMXN,71200.12,73300,70700.02,71875.55,152.42,10958170.68
2019-02-24,BTCMXN,76500,78165,70500,71200.12,132.24,9790034.71
2019-02-23,BTCMXN,73543.4,77936,73500,76500,184.28,13938265.65
2019-02-22,BTCMXN,73465.02,74590,73300.02,73543.4,151.4,11183926.89
2019-02-21,BTCMXN,74165.79,74800,73250.02,73465.02,162.76,12053682.43
2019-02-20,BTCMXN,73310,74899.99,72500.01,74165.79,201.67,14899801.8
2019-02-19,BTCMXN,73646,75400.64,73044.35,73310,238.58,17682975.65
2019-02-18,BTCMXN,68900.56,75000,68893.33,73646,160.4,11585621.41
2019-02-17,BTCMXN,68843.03,69200,68200,68900.56,60.05,4123756.01
2019-02-16,BTCMXN,67540.82,68986.86,67500.01,68843.03,91.19,6226550.03
2019-02-15,BTCMXN,66500,68799.99,66466.06,67540.82,295.31,19977739.44
2019-02-14,BTCMXN,67785.06,68500,66202.68,66500,175.25,11780917.56
2019-02-13,BTCMXN,67979.71,68796.78,67550,67785.06,180.66,12302266.51
2019-02-12,BTCMXN,68303.01,68999.99,67800.01,67979.71,169.58,11589666.12
2019-02-11,BTCMXN,69347.4,69347.4,67747,68303.01,119.85,8200295.58
2019-02-10,BTCMXN,68320.05,69347.4,67601.06,69347.4,72.44,4950071.48
2019-02-09,BTCMXN,68999.99,68999.99,67900,68320.05,107.72,7356935.7
2019-02-08,BTCMXN,64242.21,69899.97,63503.01,68999.99,264.79,17679737.58
2019-02-07,BTCMXN,64021.65,64938.23,63710.01,64242.21,164.2,10545614.5
2019-02-06,BTCMXN,64944.07,65249,63614.39,64021.65,195.04,12546761.55
2019-02-05,BTCMXN,65764.99,66097.4,64787.01,64944.07,179.19,11711639.71
2019-02-04,BTCMXN,65927.86,66199.99,65150,65764.99,77.52,5081020.22
2019-02-03,BTCMXN,66500,66700,65000.89,65927.86,61.27,4045310.5
2019-02-02,BTCMXN,65999.9,66500,65315.11,66500,93.8,6188602.78
2019-02-01,BTCMXN,65050.1,66372.28,64800,65999.9,142.12,9324158.26
2019-01-31,BTCMXN,66131.18,66300.88,64751,65050.1,146.46,9600141.24
2019-01-30,BTCMXN,65219.83,67099.99,64540.02,66131.18,156.75,10318736.85
2019-01-29,BTCMXN,65555,65849.99,64000.9,65219.83,151.2,9800555.18
2019-01-28,BTCMXN,67500,67756.61,65000.01,65555,155.73,10263017.68
2019-01-27,BTCMXN,68444,68444,67300,67500,53.51,3624599.79
2019-01-26,BTCMXN,67400,69199.86,67272.8,68444,129.11,8800117.09
2019-01-25,BTCMXN,67781.04,68277.98,67000.01,67400,120.09,8101548.42
2019-01-24,BTCMXN,67650,68449.35,67000.01,67781.04,253.09,17101280.8
2019-01-23,BTCMXN,68873.98,69500,67207.12,67650,168.22,11480750.54
2019-01-22,BTCMXN,67893.09,69500,67000.01,68873.98,130.81,8979850.85
2019-01-21,BTCMXN,68598.58,70108.99,67561.27,67893.09,186.18,12747075.42
2019-01-20,BTCMXN,71303.98,71396.99,68000,68598.58,73.7,5095570.43
2019-01-19,BTCMXN,69735.03,71800,69012.12,71303.98,118.25,8341121.73
2019-01-18,BTCMXN,69465.94,69779,68511.84,69735.03,206.83,14315537.05
2019-01-17,BTCMXN,68230,70000,67850.01,69465.94,160.45,11060925.11
2019-01-16,BTCMXN,69000,69900.1,68000.01,68230,220.33,15161763.03
2019-01-15,BTCMXN,70595.88,70780,68001,69000,186.77,12965158.9
2019-01-14,BTCMXN,68683.33,71499.99,67634.48,70595.88,191.09,13323237.07
2019-01-13,BTCMXN,70300,70800,67566.13,68683.33,100.24,6908882.84
2019-01-12,BTCMXN,69709.38,70980.84,69649.8,70300,133.5,9404634.59
2019-01-11,BTCMXN,69605,72990,69005.12,69709.38,148.72,10474264.8
2019-01-10,BTCMXN,77350,78240.65,68575.14,69605,244.85,17733479.93
2019-01-09,BTCMXN,77500.91,78499.99,76900,77350,100.58,7793418.34
2019-01-08,BTCMXN,77010.83,79399.99,76443.83,77500.91,149.17,11586069.74
2019-01-07,BTCMXN,78286.99,78499.99,77000,77010.83,116.11,9019860.73
2019-01-06,BTCMXN,74500,79200,73625,78286.99,133.66,10279307.28
2019-01-05,BTCMXN,74723.1,75436,73500,74500,107.22,7999771.98
2019-01-04,BTCMXN,74100,74992.99,72901,74723.1,141.1,10401911.39
2019-01-03,BTCMXN,75004.12,75770.91,73105.88,74100,118.63,8818598.39
2019-01-02,BTCMXN,74305,75800,73000,75004.12,125.75,9334378.91
2019-01-01,BTCMXN,72250,74305,71300,74305,85.1,6179812.34
2018-12-31,BTCMXN,73400,74893.81,71500,72250,168.26,12331739.83
2018-12-30,BTCMXN,72250,76789.47,71942,73400,422.8,31190528.44
2018-12-29,BTCMXN,77499.78,77987.58,71942.06,72250,613.19,46316448.38
2018-12-28,BTCMXN,71700.05,78495.99,71111.01,77499.78,294.57,21807386.24
2018-12-27,BTCMXN,77417.98,77449.96,71111,71700.05,174.29,12916873.74
2018-12-26,BTCMXN,78995.8,79198.98,75500.01,77417.98,147.55,11319585.34
2018-12-25,BTCMXN,81572,82064.63,75501,78995.8,146.35,11318022.76
2018-12-24,BTCMXN,80250,85500,79926.2,81572,254.92,21231984.52
2018-12-23,BTCMXN,80308.25,82009.96,79900.01,80250,143.45,11626977.4
2018-12-22,BTCMXN,78725.32,80850,76500.94,80308.25,172.68,13506242.82
2018-12-21,BTCMXN,81408.3,83502.59,76000,78725.32,282.6,22518055.89
2018-12-20,BTCMXN,74500,83999.99,73700,81408.3,381.96,30613864.47
2018-12-19,BTCMXN,74000,79701.34,73020.2,74500,279.43,21212845.98
2018-12-18,BTCMXN,70275,74000,69850,74000,220.56,15691193.7
2018-12-17,BTCMXN,65600.07,72619.99,64257.3,70275,227.57,15723099.81
2018-12-16,BTCMXN,64501.09,66348.99,64350,65600.07,146.57,9614270.73
2018-12-15,BTCMXN,65500,65538.92,64442.94,64501.09,178.02,11535159.46
2018-12-14,BTCMXN,66581.49,68195.88,63900,65500,248.21,16308102.02
2018-12-13,BTCMXN,69999,70212.2,66178.39,66581.49,182.24,12518145.72
2018-12-12,BTCMXN,68900,71200,68000,69999,148.45,10337286.52
2018-12-11,BTCMXN,69548.32,70899.99,67500.01,69507.57,227.37,15668759.42
2018-12-10,BTCMXN,72171.22,72668.68,68999,69548.32,174.88,12392069.84
2018-12-09,BTCMXN,69326,74495,68200.07,72171.22,146.74,10595402.43
2018-12-08,BTCMXN,68700.02,71300,67000.01,69326,127.98,8886898.99
2018-12-07,BTCMXN,71500,74183.81,66035,68700.02,315.26,21895305.04
2018-12-06,BTCMXN,76205,79559.99,71500,71500,230.46,17382694.74
2018-12-05,BTCMXN,80999.99,81000,76205,76205,167.67,13183416.04
2018-12-04,BTCMXN,78300,83495.87,76846.92,80999.99,140.05,11240109.18
2018-12-03,BTCMXN,84832.57,85215.12,76306.19,78300,314.3,25022281.14
2018-12-02,BTCMXN,85879.85,86980.7,83500,84832.57,125.38,10649340.76
2018-12-01,BTCMXN,81009.31,86750,80101.01,85879.85,130.74,10889504.55
2018-11-30,BTCMXN,85800,87480,79198.01,81831.42,214.91,17675270.96
2018-11-29,BTCMXN,86393.07,89950,82500.01,85800,286.98,24543183.56
2018-11-28,BTCMXN,77800,89990.03,77200.01,86393.07,319.77,26784420.91
2018-11-27,BTCMXN,77540,78800,75000.01,77800,209.94,16074146.2
2018-11-26,BTCMXN,80900,84000,72787.68,77540,200.93,15681879.15
2018-11-25,BTCMXN,78596.1,84360,70200.01,80900,218.18,16806502.11
2018-11-24,BTCMXN,84718.28,92000,74010.31,78596.1,219.71,18078388.34
2018-11-23,BTCMXN,83001,86594.86,81017.17,84718.28,149.85,12494906.84
2018-11-22,BTCMXN,87000,88226.26,82997.34,83001,203.58,17739303.02
2018-11-21,BTCMXN,86299.9,87000,84400,87000,279.18,23996544.57
2018-11-20,BTCMXN,96386.86,99333.02,80000.01,86299.9,431.78,38820558.16
2018-11-19,BTCMXN,115779.48,115779.48,93740.98,96386.86,417.49,43167750.04
2018-11-18,BTCMXN,113413.22,115999.86,112155.91,115779.48,75.99,8666003.27
2018-11-17,BTCMXN,112309,113413.22,110700,113413.22,83.94,9407248.3
2018-11-16,BTCMXN,113990,114914.57,110700,112309,162.32,18327914.15
2018-11-15,BTCMXN,115977.98,118000,108596.32,113990,199.99,22494546.15
2018-11-14,BTCMXN,128000,128900,109649.96,115977.98,320.79,37686039.01
2018-11-13,BTCMXN,127902.01,129000,127300,128000,86.5,11102985.44
2018-11-12,BTCMXN,127600,129812,126865.96,127902.01,70.76,9093946.2
2018-11-11,BTCMXN,127380,128652.63,126665.16,127600,34.19,4370715.35
2018-11-10,BTCMXN,126701.09,128500,126701.09,127380,55.23,7061222.74
2018-11-09,BTCMXN,128600,129300,126661,126701.09,100.6,12905296.97
2018-11-08,BTCMXN,128149,129354.78,126509.86,128600,131.76,16880218.96
2018-11-07,BTCMXN,126750,128597.45,126250,128149,112.5,14357579.26
2018-11-06,BTCMXN,126148.94,127698.99,125400.82,126750,94.65,11958700.23
2018-11-05,BTCMXN,128230.03,128590.01,126101.02,126148.94,82.28,10461476.86
2018-11-04,BTCMXN,126512.93,128664.94,126100.01,128230.03,35.48,4517951.69
2018-11-03,BTCMXN,126500.02,127334.01,125800.01,126512.93,37.47,4745523.88
2018-11-02,BTCMXN,127499,128458.99,126500.02,126500.02,92.8,11819499.65
2018-11-01,BTCMXN,127689.08,127987.99,126000.02,127499,101.81,12930151.51
2018-10-31,BTCMXN,125799,127999,124910.9,127689.08,103.28,13073421.69
2018-10-30,BTCMXN,124425.01,125935.89,124000,125799,106.9,13389415.42
2018-10-29,BTCMXN,123050.01,125249.99,123000,124425.01,88.04,10927189.89
2018-10-28,BTCMXN,123850,124188.57,122805.11,123050.01,35.88,4432041.12
2018-10-27,BTCMXN,123540.97,123999.99,122655.15,123850,54.04,6669743.37
2018-10-26,BTCMXN,123999.99,124189.99,122500,123540.97,120.33,14889377.7
2018-10-25,BTCMXN,124898.97,124898.97,123001.01,123999.99,128.18,15879133.46
2018-10-24,BTCMXN,122750,125000,122000.01,124898.97,95.43,11807787.57
2018-10-23,BTCMXN,123497.11,123869.99,122000,122750,111.98,13765028.81
2018-10-22,BTCMXN,122899,123499.99,121925,123497.11,111.37,13679798.37
2018-10-21,BTCMXN,121999.99,123000,121999.99,122899,28.78,3528125.87
2018-10-20,BTCMXN,122494.99,122998,121600,121999.99,36.7,4485190.87
2018-10-19,BTCMXN,121700,122799.99,120550,122494.99,83.88,10227095.62
2018-10-18,BTCMXN,120229,123000,120229,121700,141.96,17223767.87
2018-10-17,BTCMXN,119650,121000,119010.01,120229,98.08,11794177.37
2018-10-16,BTCMXN,119999.99,119999.99,119238,119998.89,3.3,395514.5
2018-10-15,BTCMXN,120180.01,136400,117907.63,119999.99,370.1,45900927.89
2018-10-14,BTCMXN,119805.11,120805.01,118900.01,120180.01,46.37,5556039.89
2018-10-13,BTCMXN,118500,119896.99,118450,119805.11,48.8,5819367.82
2018-10-12,BTCMXN,119398,120749.98,118222.01,118500,126.48,15104237.56
2018-10-11,BTCMXN,125986.99,125999.89,118400.01,119398,174.51,21028091.34
2018-10-10,BTCMXN,126839,126990,124600,125986.99,152.61,19222542.35
2018-10-09,BTCMXN,126634,126850,125200.01,126839,97.52,12310523.89
2018-10-08,BTCMXN,124100,126993.82,123363.09,126634,106.98,13458587.27
2018-10-07,BTCMXN,123987.39,124496.99,123000,124100,52.43,6474447.41
2018-10-06,BTCMXN,123834.09,123998.99,122120,123987.39,61.07,7525221.45
2018-10-05,BTCMXN,123554.36,124690,121900.01,123834.09,76.82,9468691.58
2018-10-04,BTCMXN,122988.14,124959.99,121674.12,123554.36,97.66,12088810.46
2018-10-03,BTCMXN,122289.97,123200,119500,122988.14,89.05,10796278.36
2018-10-02,BTCMXN,122096.99,122700,119500,122289.97,122.57,14876207.44
2018-10-01,BTCMXN,121508.76,122800,120000,122096.99,107.14,13005274.27
2018-09-30,BTCMXN,121702.93,123000.01,120500,121508.76,40.33,4919775.29
2018-09-29,BTCMXN,122399.99,122500,119500,121702.93,61.23,7421361.21
2018-09-28,BTCMXN,123100,124800,120200,122399.99,130.8,16028564.02
2018-09-27,BTCMXN,119014.4,123495.4,119014.4,123100,124.84,15121707.24
2018-09-26,BTCMXN,118499.99,121697.04,118150.29,119014.4,143.08,17162519.05
2018-09-25,BTCMXN,119600.01,122500.25,117000,118499.99,139.88,16626325.2
2018-09-24,BTCMXN,118980.99,122500.25,118270.5,119600.01,221.54,26610957.77
2018-09-23,BTCMXN,121278.75,121285.9,118000,118980.99,79.18,9517208.08
2018-09-22,BTCMXN,124440.34,125500,117000,121278.75,109.34,13345841.59
2018-09-21,BTCMXN,123667.01,127500,122450.01,124440.34,308.05,38465827.24
2018-09-20,BTCMXN,122298,125000,121252.06,123667.01,138.38,16985728.67
2018-09-19,BTCMXN,121170.27,124500,116600,122298,140.88,16987651.68
2018-09-18,BTCMXN,120500,121300,119203.07,121170.27,170.23,20443376.31
2018-09-17,BTCMXN,123475,124499.99,119200.5,120500,109.8,13279759.76
2018-09-16,BTCMXN,124002.01,124499.99,122000,123475,32.39,3990600.95
2018-09-15,BTCMXN,123750,124688.88,123040.01,124002.01,49.79,6174750.25
2018-09-14,BTCMXN,123704.63,125000,121900.14,123750,123.7,15248906.62
2018-09-13,BTCMXN,122673.43,125457.79,122100,123704.63,218.85,27106469.89
2018-09-12,BTCMXN,122959,124000,121510.01,122673.43,108.73,13337478.83
2018-09-11,BTCMXN,123596,125500,122001,122959,113.82,14044785.59
2018-09-10,BTCMXN,122600,125497.59,122600,123596,102.17,12630320.33
2018-09-09,BTCMXN,122698.15,126000,120501,122600,39.64,4896666.65
2018-09-08,BTCMXN,124500,126500,120001,122698.15,90.89,11222977.75
2018-09-07,BTCMXN,125599.99,126394.99,122182.88,124500,113.42,14174258.74
2018-09-06,BTCMXN,129866.81,132999.99,122499.19,125599.99,314.69,39515271.13
2018-09-05,BTCMXN,143499.98,145128,129785.62,129866.81,237.69,32558274.03
2018-09-04,BTCMXN,138999.97,143940,138000.13,143499.98,181.27,25833432.34
2018-09-03,BTCMXN,137402.8,139714,136351.21,138999.97,100.82,13961382.02
2018-09-02,BTCMXN,136800,139050,135100.01,137402.8,93.76,12912132.07
2018-09-01,BTCMXN,134399.95,138121,133600.68,136800,79.71,10854452.88
2018-08-31,BTCMXN,132094.39,135453.44,131216.45,134399.95,99.05,13230892.9
2018-08-30,BTCMXN,132832.39,133000,128826.3,132094.39,142.73,18685186.64
2018-08-29,BTCMXN,132475,134000,130006.19,132832.39,164.18,21737523.89
2018-08-28,BTCMXN,128000,134200,123618.5,132475,321.77,41819323.29
2018-08-27,BTCMXN,125825.16,128000,124510,128000,112.11,14141041.6
2018-08-26,BTCMXN,127309.67,127399.93,124001.07,125825.16,35.53,4459818.12
2018-08-25,BTCMXN,126198.95,127887.89,125300,127309.67,81.86,10363653.01
2018-08-24,BTCMXN,124800,126572.4,122007.01,126198.95,110.28,13735422.71
2018-08-23,BTCMXN,120550,124800,119714.03,124800,123.56,15088977.25
2018-08-22,BTCMXN,122215.64,129200,119000,120550,231.82,28617188.54
2018-08-21,BTCMXN,120300,124000,120099.88,122215.64,116.09,14167350.48
2018-08-20,BTCMXN,122600,124096.95,120100,120300,95.08,11637567.38
2018-08-19,BTCMXN,121629.78,123556.56,120208.91,122600,41.09,5012676.52
2018-08-18,BTCMXN,123240,125000.01,119266,121629.78,120.81,14763947.0
2018-08-17,BTCMXN,119919.69,125000,119634.45,123240,141.7,17455039.47
2018-08-16,BTCMXN,122101.6,123666,119001,119919.69,146.16,17730865.6
2018-08-15,BTCMXN,117706.09,126749.99,117026.32,122101.6,249.83,30578854.86
2018-08-14,BTCMXN,119116.45,120000,111700,117706.09,264.62,30730565.64
2018-08-13,BTCMXN,120110.86,125776.03,118001,119116.45,162.6,19655575.61
2018-08-12,BTCMXN,117002,117002,117002,117002,0.0,0.0
2018-08-11,BTCMXN,118600,119000,116034.28,117002,89.27,10464598.88
2018-08-10,BTCMXN,125300,126393.81,116678.44,118600,177.02,21636384.06
2018-08-09,BTCMXN,118560.1,127000,117431.79,125300,276.82,33774005.02
2018-08-08,BTCMXN,127379.99,128527.47,117009.39,118560.1,254.27,30846930.6
2018-08-07,BTCMXN,130661.16,135998.56,126224,127379.99,246.18,32223156.43
2018-08-06,BTCMXN,133464.99,136909.83,129980,130661.16,100.61,13237768.89
2018-08-05,BTCMXN,132493.99,134199.99,130001,133464.99,53.87,7130305.27
2018-08-04,BTCMXN,140252.32,141299.99,130647.45,132493.99,110.36,14915352.37
2018-08-03,BTCMXN,141751,142000,137000,140252.32,201.98,28353166.72
2018-08-02,BTCMXN,144345.66,146293.81,140800.01,141751,185.29,26537090.53
2018-08-01,BTCMXN,144924.99,146300,140099,144345.66,166.98,23836341.78
2018-07-31,BTCMXN,151300,151300,142025.92,144924.99,195.91,28549285.99
2018-07-30,BTCMXN,152750,153000,145469.02,151300,136.39,20465970.43
2018-07-29,BTCMXN,152696.59,154000,151350.01,152750,41.74,6364534.4
