Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2018-06-15,LTCBTC,0.0152,0.0152,0.01478,0.0149,2608.7,39.04
2018-06-14,LTCBTC,0.01485,0.01535,0.01467,0.0152,10553.8,158.03
2018-06-13,LTCBTC,0.01526,0.01526,0.01435,0.01485,12691.8,187.14
2018-06-12,LTCBTC,0.01555,0.01573,0.01506,0.01526,10957.4,169.08
2018-06-11,LTCBTC,0.01574,0.01596,0.01538,0.01555,10322.2,161.69
2018-06-10,LTCBTC,0.01566,0.01586,0.01542,0.01574,16096.0,250.99
2018-06-09,LTCBTC,0.01572,0.01577,0.01557,0.01566,3044.2,47.72
2018-06-08,LTCBTC,0.0158,0.01586,0.01559,0.01572,4647.3,72.87
2018-06-07,LTCBTC,0.01587,0.01595,0.01561,0.0158,4117.4,64.93
2018-06-06,LTCBTC,0.01598,0.01603,0.01575,0.01587,4171.2,66.28
2018-06-05,LTCBTC,0.01597,0.01602,0.01571,0.01598,5234.7,83.13
2018-06-04,LTCBTC,0.01619,0.01638,0.01582,0.01597,4902.8,78.47
2018-06-03,LTCBTC,0.01614,0.01649,0.01601,0.01619,6006.3,97.89
2018-06-02,LTCBTC,0.01599,0.0162,0.01586,0.01614,4929.6,79.11
2018-06-01,LTCBTC,0.0158,0.01599,0.0157,0.01599,4357.8,69.14
2018-05-31,LTCBTC,0.01586,0.01597,0.0157,0.0158,5213.3,82.52
2018-05-30,LTCBTC,0.01598,0.01622,0.01569,0.01586,6299.5,100.79
2018-05-29,LTCBTC,0.01557,0.01639,0.01551,0.01598,9040.2,144.74
2018-05-28,LTCBTC,0.01606,0.01613,0.01552,0.01557,9548.7,150.44
2018-05-27,LTCBTC,0.01612,0.01616,0.01594,0.01606,6332.2,101.7
2018-05-26,LTCBTC,0.01591,0.01617,0.01587,0.01612,4416.0,70.84
2018-05-25,LTCBTC,0.01618,0.01631,0.01578,0.01591,17456.2,277.81
2018-05-24,LTCBTC,0.01574,0.01641,0.01559,0.01618,6201.1,99.5
2018-05-23,LTCBTC,0.01602,0.01613,0.01547,0.01574,7601.0,120.01
2018-05-22,LTCBTC,0.01596,0.01627,0.01592,0.01602,8532.5,137.16
2018-05-21,LTCBTC,0.01641,0.01641,0.01596,0.01596,7346.2,118.15
2018-05-20,LTCBTC,0.0164,0.01652,0.01624,0.01641,4041.3,66.21
2018-05-19,LTCBTC,0.01648,0.01656,0.01625,0.0164,3745.4,61.41
2018-05-18,LTCBTC,0.01641,0.01671,0.01623,0.01648,6876.8,112.7
2018-05-17,LTCBTC,0.01666,0.01686,0.01636,0.01641,4691.9,77.9
2018-05-16,LTCBTC,0.01645,0.01676,0.01634,0.01666,5559.6,92.28
2018-05-15,LTCBTC,0.01698,0.01711,0.01632,0.01645,11413.6,189.65
2018-05-14,LTCBTC,0.01662,0.01727,0.01615,0.01698,14213.0,236.8
2018-05-13,LTCBTC,0.01675,0.01683,0.01624,0.01662,6951.3,115.34
2018-05-12,LTCBTC,0.0162,0.0168,0.01595,0.01675,7516.0,123.27
2018-05-11,LTCBTC,0.01643,0.01658,0.01596,0.0162,16307.7,265.13
2018-05-10,LTCBTC,0.01681,0.01721,0.01637,0.01643,8367.2,140.78
2018-05-09,LTCBTC,0.01731,0.01737,0.01675,0.01681,11200.8,190.19
2018-05-08,LTCBTC,0.01753,0.01781,0.01714,0.01731,10300.2,179.38
2018-05-07,LTCBTC,0.01785,0.01786,0.01713,0.01753,9807.3,171.53
2018-05-06,LTCBTC,0.0181,0.01858,0.01743,0.01785,10901.8,195.47
2018-05-05,LTCBTC,0.0174,0.01847,0.01723,0.0181,12708.1,227.12
2018-05-04,LTCBTC,0.01654,0.01759,0.01641,0.0174,12561.4,212.19
2018-05-03,LTCBTC,0.01642,0.01728,0.0164,0.01654,11887.6,198.65
2018-05-02,LTCBTC,0.01631,0.01663,0.01617,0.01642,9047.9,147.73
2018-05-01,LTCBTC,0.01607,0.01634,0.01598,0.01631,8179.7,132.28
2018-04-30,LTCBTC,0.01632,0.0164,0.01598,0.01607,7382.4,119.58
2018-04-29,LTCBTC,0.01629,0.01641,0.01609,0.01632,14009.1,228.35
2018-04-28,LTCBTC,0.01632,0.01642,0.01611,0.01629,14475.0,235.86
2018-04-27,LTCBTC,0.01655,0.01658,0.01612,0.01632,7566.1,123.38
2018-04-26,LTCBTC,0.01633,0.01674,0.01627,0.01655,6713.0,110.73
2018-04-25,LTCBTC,0.01708,0.01715,0.01591,0.01633,13030.0,214.61
2018-04-24,LTCBTC,0.01705,0.01767,0.017,0.01708,10310.0,179.11
2018-04-23,LTCBTC,0.01667,0.01715,0.0166,0.01705,4555.0,77.02
2018-04-22,LTCBTC,0.01666,0.01702,0.01644,0.01667,4994.7,83.61
2018-04-21,LTCBTC,0.01756,0.01772,0.01633,0.01666,20219.7,342.64
2018-04-20,LTCBTC,0.0177,0.01797,0.01741,0.01756,7089.2,125.28
2018-04-19,LTCBTC,0.01719,0.01783,0.01701,0.0177,6865.3,119.32
2018-04-18,LTCBTC,0.01677,0.0173,0.01673,0.01719,4714.7,80.28
2018-04-17,LTCBTC,0.01597,0.0173,0.01594,0.01677,10587.4,177.87
2018-04-16,LTCBTC,0.01586,0.01605,0.01569,0.01597,5011.9,79.42
2018-04-15,LTCBTC,0.01578,0.01597,0.01568,0.01586,5934.7,93.72
2018-04-14,LTCBTC,0.01594,0.01597,0.01575,0.01578,5485.4,86.91
2018-04-13,LTCBTC,0.01639,0.01645,0.0159,0.01594,5884.8,95.05
2018-04-12,LTCBTC,0.01703,0.01706,0.01571,0.01639,11789.2,191.46
2018-04-11,LTCBTC,0.01672,0.01716,0.01651,0.01703,6527.0,108.85
2018-04-10,LTCBTC,0.01697,0.01704,0.01664,0.01672,3837.8,64.36
2018-04-09,LTCBTC,0.01679,0.01717,0.01669,0.01697,5448.5,92.51
2018-04-08,LTCBTC,0.01681,0.01687,0.0166,0.01679,3430.7,57.44
2018-04-07,LTCBTC,0.01706,0.01733,0.01674,0.01681,4049.0,68.93
2018-04-06,LTCBTC,0.01756,0.0176,0.01706,0.01706,6229.7,107.61
2018-04-05,LTCBTC,0.01739,0.01776,0.01717,0.01756,5969.0,104.59
2018-04-04,LTCBTC,0.01811,0.01817,0.01691,0.01739,7156.0,124.79
2018-04-03,LTCBTC,0.01687,0.01825,0.01666,0.01811,6264.8,108.86
2018-04-02,LTCBTC,0.0169,0.01713,0.01666,0.01687,7118.8,120.73
2018-04-01,LTCBTC,0.01674,0.01713,0.01662,0.0169,10923.7,184.06
2018-03-31,LTCBTC,0.01732,0.0175,0.01673,0.01674,8025.9,137.2
2018-03-30,LTCBTC,0.01615,0.01752,0.01614,0.01732,27492.9,469.28
2018-03-29,LTCBTC,0.01653,0.01667,0.01567,0.01615,14783.8,239.24
2018-03-28,LTCBTC,0.01734,0.01735,0.01653,0.01653,8021.6,135.85
2018-03-27,LTCBTC,0.0182,0.01823,0.01733,0.01734,7666.4,136.2
2018-03-26,LTCBTC,0.01891,0.01905,0.01793,0.0182,7149.1,131.17
2018-03-25,LTCBTC,0.01859,0.01909,0.01858,0.01891,3096.1,58.22
2018-03-24,LTCBTC,0.01896,0.01899,0.01839,0.01859,4735.3,88.05
2018-03-23,LTCBTC,0.01877,0.01899,0.0187,0.01896,5190.7,97.79
2018-03-22,LTCBTC,0.01894,0.01912,0.01866,0.01877,4633.3,87.51
2018-03-21,LTCBTC,0.01892,0.01925,0.01872,0.01894,8488.4,161.73
2018-03-20,LTCBTC,0.01879,0.01923,0.01857,0.01892,14465.2,272.84
2018-03-19,LTCBTC,0.01876,0.01899,0.01853,0.01879,8468.3,158.4
2018-03-18,LTCBTC,0.01934,0.01964,0.01863,0.01876,11853.0,225.13
2018-03-17,LTCBTC,0.0199,0.01996,0.01931,0.01934,5646.9,110.79
2018-03-16,LTCBTC,0.01987,0.02009,0.01949,0.0199,7321.3,145.19
2018-03-15,LTCBTC,0.01956,0.02028,0.01934,0.01987,16955.0,333.94
2018-03-14,LTCBTC,0.01917,0.0199,0.01892,0.01956,11220.0,217.47
2018-03-13,LTCBTC,0.01947,0.01959,0.01905,0.01917,6953.4,133.83
2018-03-12,LTCBTC,0.01972,0.01992,0.01928,0.01947,7766.8,152.1
2018-03-11,LTCBTC,0.02015,0.02078,0.01954,0.01972,12447.9,250.22
2018-03-10,LTCBTC,0.02013,0.02063,0.01979,0.02015,7111.3,143.19
2018-03-09,LTCBTC,0.01885,0.02096,0.01848,0.02013,15346.1,299.32
2018-03-08,LTCBTC,0.01875,0.01928,0.01842,0.01885,8088.2,151.84
2018-03-07,LTCBTC,0.0183,0.01875,0.01793,0.01875,8974.6,164.11
2018-03-06,LTCBTC,0.01835,0.0186,0.01819,0.0183,6907.3,126.87
2018-03-05,LTCBTC,0.01855,0.01885,0.01819,0.01835,8636.7,159.19
2018-03-04,LTCBTC,0.01829,0.01884,0.01827,0.01855,7123.4,132.51
2018-03-03,LTCBTC,0.01926,0.0196,0.01829,0.01829,12820.8,242.0
2018-03-02,LTCBTC,0.01914,0.01937,0.01866,0.01926,11477.0,217.2
2018-03-01,LTCBTC,0.01957,0.01993,0.01911,0.01914,6848.7,134.0
2018-02-28,LTCBTC,0.0203,0.0207,0.01957,0.01957,9631.3,192.35
2018-02-27,LTCBTC,0.02118,0.02141,0.02007,0.0203,8380.5,172.51
2018-02-26,LTCBTC,0.02279,0.02386,0.0211,0.02118,11467.6,257.04
2018-02-25,LTCBTC,0.02136,0.02329,0.02096,0.02279,8516.2,187.19
2018-02-24,LTCBTC,0.02036,0.02148,0.02015,0.02136,8485.5,175.54
2018-02-23,LTCBTC,0.01959,0.02072,0.01892,0.02036,7818.5,156.14
2018-02-22,LTCBTC,0.02006,0.02053,0.01926,0.01959,8078.6,160.38
2018-02-21,LTCBTC,0.02037,0.02067,0.01962,0.02006,9624.7,193.05
2018-02-20,LTCBTC,0.01988,0.02203,0.01929,0.02037,14107.8,293.26
2018-02-19,LTCBTC,0.02056,0.0209,0.01985,0.01988,8205.1,167.44
2018-02-18,LTCBTC,0.02065,0.02147,0.0201,0.02056,24854.8,517.34
2018-02-17,LTCBTC,0.02244,0.02258,0.0206,0.02065,15124.6,322.43
2018-02-16,LTCBTC,0.02205,0.02335,0.02093,0.02244,17691.6,394.29
2018-02-15,LTCBTC,0.02246,0.02503,0.02097,0.02205,23815.7,546.73
2018-02-14,LTCBTC,0.01869,0.02355,0.01864,0.02246,34969.1,757.91
2018-02-13,LTCBTC,0.01818,0.0187,0.01791,0.01869,14719.7,269.25
2018-02-12,LTCBTC,0.01841,0.01861,0.01808,0.01818,7491.7,136.93
2018-02-11,LTCBTC,0.01815,0.01862,0.01795,0.01841,5844.7,106.75
2018-02-10,LTCBTC,0.01885,0.01905,0.018,0.01815,11667.7,216.73
2018-02-09,LTCBTC,0.01817,0.01887,0.01775,0.01885,15969.2,290.45
2018-02-08,LTCBTC,0.01815,0.01835,0.01726,0.01817,19367.0,342.92
2018-02-07,LTCBTC,0.01848,0.01889,0.01802,0.01815,16538.3,305.31
2018-02-06,LTCBTC,0.01809,0.01877,0.01746,0.01848,36829.0,667.18
2018-02-05,LTCBTC,0.01803,0.01844,0.01742,0.01809,29339.6,528.43
2018-02-04,LTCBTC,0.01745,0.01878,0.01712,0.01803,41115.8,735.88
2018-02-03,LTCBTC,0.01484,0.01753,0.01458,0.01745,19885.5,318.35
2018-02-02,LTCBTC,0.01563,0.01583,0.01334,0.01484,32868.0,484.31
2018-02-01,LTCBTC,0.01602,0.01624,0.01489,0.01563,21339.5,336.91
2018-01-31,LTCBTC,0.01647,0.01651,0.01596,0.01602,13241.1,213.77
2018-01-30,LTCBTC,0.01616,0.01655,0.01601,0.01647,17525.7,285.26
2018-01-29,LTCBTC,0.01652,0.01655,0.016,0.01616,15169.9,245.02
2018-01-28,LTCBTC,0.01585,0.01656,0.01563,0.01652,16726.4,268.78
2018-01-27,LTCBTC,0.01585,0.01612,0.01576,0.01585,10136.6,161.07
2018-01-26,LTCBTC,0.01606,0.0162,0.01567,0.01585,10708.6,170.61
2018-01-25,LTCBTC,0.01585,0.01623,0.01574,0.01606,9406.4,150.06
2018-01-24,LTCBTC,0.01644,0.01647,0.01584,0.01585,15104.1,244.38
2018-01-23,LTCBTC,0.0166,0.01665,0.0162,0.01644,30436.4,499.62
2018-01-22,LTCBTC,0.0165,0.01671,0.01631,0.0166,16744.8,276.76
2018-01-21,LTCBTC,0.01646,0.01666,0.01617,0.0165,16585.5,271.84
2018-01-20,LTCBTC,0.01676,0.01684,0.01612,0.01646,20132.3,329.62
2018-01-19,LTCBTC,0.01703,0.01722,0.01662,0.01676,20454.4,344.79
2018-01-18,LTCBTC,0.01683,0.0173,0.01626,0.01703,31273.7,526.65
2018-01-17,LTCBTC,0.01642,0.01719,0.015,0.01683,37772.2,614.92
2018-01-16,LTCBTC,0.01706,0.01734,0.0148,0.01642,37083.8,617.61
2018-01-15,LTCBTC,0.01737,0.01762,0.0169,0.01706,19438.4,334.31
2018-01-14,LTCBTC,0.01814,0.01886,0.01737,0.01737,24434.9,438.99
2018-01-13,LTCBTC,0.01702,0.01835,0.01673,0.01814,22555.1,389.73
2018-01-12,LTCBTC,0.01703,0.0173,0.01688,0.01702,16045.1,273.68
2018-01-11,LTCBTC,0.01676,0.01743,0.01671,0.01703,24780.3,423.86
2018-01-10,LTCBTC,0.01694,0.01723,0.01664,0.01676,29504.7,502.09
2018-01-09,LTCBTC,0.01699,0.01725,0.01645,0.01694,36006.9,606.29
2018-01-08,LTCBTC,0.01673,0.01724,0.01656,0.01699,31664.0,533.27
2018-01-07,LTCBTC,0.01614,0.01732,0.01608,0.01673,32318.4,544.77
2018-01-06,LTCBTC,0.01438,0.01857,0.0143,0.01614,40721.2,683.86
2018-01-05,LTCBTC,0.01561,0.01635,0.01418,0.01438,39594.3,609.91
2018-01-04,LTCBTC,0.01606,0.01664,0.01375,0.01561,35654.4,557.31
2018-01-03,LTCBTC,0.01689,0.01728,0.016,0.01606,26066.7,429.75
2018-01-02,LTCBTC,0.01658,0.01856,0.01641,0.01689,29492.4,519.65
2018-01-01,LTCBTC,0.01637,0.017,0.01604,0.01658,18098.1,301.86
2017-12-31,LTCBTC,0.01673,0.01699,0.01621,0.01637,18623.3,307.31
2017-12-30,LTCBTC,0.01676,0.01693,0.01629,0.01673,27156.9,451.27
2017-12-29,LTCBTC,0.01724,0.01733,0.01665,0.01676,20957.1,355.69
2017-12-28,LTCBTC,0.01702,0.01752,0.01663,0.01724,23227.7,398.91
2017-12-27,LTCBTC,0.01773,0.0178,0.01699,0.01702,18215.2,316.52
2017-12-26,LTCBTC,0.01914,0.01918,0.01708,0.01773,13895.5,249.31
2017-12-25,LTCBTC,0.01938,0.01988,0.01909,0.01914,13654.8,265.86
2017-12-24,LTCBTC,0.01928,0.01968,0.01892,0.01938,21217.3,409.87
2017-12-23,LTCBTC,0.01902,0.01996,0.01859,0.01928,28834.3,556.01
2017-12-22,LTCBTC,0.0196,0.01984,0.01623,0.01902,71042.1,1301.52
2017-12-21,LTCBTC,0.01847,0.01987,0.0184,0.0196,45547.3,864.83
2017-12-20,LTCBTC,0.01966,0.02032,0.01843,0.01847,64888.6,1239.74
2017-12-19,LTCBTC,0.01878,0.02009,0.01831,0.01966,51728.1,994.24
2017-12-18,LTCBTC,0.01652,0.01935,0.01631,0.01878,35753.9,622.6
2017-12-17,LTCBTC,0.01536,0.0173,0.01536,0.01652,39304.6,646.4
2017-12-16,LTCBTC,0.01685,0.01739,0.01487,0.01536,34397.1,556.07
2017-12-15,LTCBTC,0.01678,0.01793,0.01384,0.01685,66816.7,1070.65
2017-12-14,LTCBTC,0.01825,0.01886,0.01582,0.01678,41616.6,722.94
2017-12-13,LTCBTC,0.0175,0.02,0.01702,0.01825,82081.7,1488.52
2017-12-12,LTCBTC,0.01258,0.01937,0.01226,0.0175,261592.1,4220.84
2017-12-11,LTCBTC,0.00966,0.0134,0.00905,0.01258,150406.7,1667.62
2017-12-10,LTCBTC,0.01015,0.01027,0.00905,0.00966,84928.9,829.34
2017-12-09,LTCBTC,0.00757,0.01045,0.0075,0.01015,182672.7,1744.99
2017-12-08,LTCBTC,0.00562,0.0086,0.00533,0.00757,184516.1,1323.06
2017-12-07,LTCBTC,0.00707,0.00719,0.00545,0.00562,110615.1,687.55
2017-12-06,LTCBTC,0.00859,0.00865,0.00681,0.00707,84922.9,652.55
2017-12-05,LTCBTC,0.00893,0.00893,0.00853,0.00859,42441.1,368.12
2017-12-04,LTCBTC,0.00896,0.00898,0.00862,0.00893,36926.8,323.82
2017-12-03,LTCBTC,0.00911,0.00919,0.00874,0.00896,36658.7,328.69
2017-12-02,LTCBTC,0.00901,0.00941,0.00891,0.00911,36952.0,336.0
2017-12-01,LTCBTC,0.00868,0.00926,0.00838,0.00901,66261.9,582.06
2017-11-30,LTCBTC,0.00859,0.00889,0.00834,0.00868,32913.7,281.59
2017-11-29,LTCBTC,0.00953,0.00996,0.00841,0.00859,46969.0,430.04
2017-11-28,LTCBTC,0.00933,0.0096,0.00908,0.00953,18966.5,176.88
2017-11-27,LTCBTC,0.00921,0.00961,0.00894,0.00933,27153.1,252.68
2017-11-26,LTCBTC,0.01008,0.01013,0.00892,0.00921,37907.1,359.92
2017-11-25,LTCBTC,0.00946,0.01023,0.00916,0.01008,49379.8,479.29
2017-11-24,LTCBTC,0.00905,0.00947,0.00885,0.00946,26197.3,239.01
2017-11-23,LTCBTC,0.00872,0.00939,0.00867,0.00905,18289.1,164.16
2017-11-22,LTCBTC,0.00864,0.00876,0.00855,0.00872,25532.1,220.4
2017-11-21,LTCBTC,0.00877,0.00891,0.00852,0.00864,23835.4,206.32
2017-11-20,LTCBTC,0.00892,0.00911,0.00867,0.00877,26269.5,232.44
2017-11-19,LTCBTC,0.00894,0.00935,0.00864,0.00892,20699.5,185.74
2017-11-18,LTCBTC,0.00874,0.00896,0.00861,0.00894,12695.4,111.09
2017-11-17,LTCBTC,0.00902,0.00902,0.00843,0.00874,38874.0,337.36
2017-11-16,LTCBTC,0.00869,0.00946,0.00808,0.00902,51358.1,447.03
2017-11-15,LTCBTC,0.00943,0.00946,0.0086,0.00869,24824.9,223.49
2017-11-14,LTCBTC,0.00937,0.00961,0.00869,0.00943,28535.1,267.2
2017-11-13,LTCBTC,0.00999,0.01013,0.00901,0.00937,39552.3,374.28
2017-11-12,LTCBTC,0.00982,0.01055,0.0083,0.00999,75680.0,743.7
2017-11-11,LTCBTC,0.00896,0.0103,0.0088,0.00982,53308.5,509.52
2017-11-10,LTCBTC,0.00899,0.00936,0.00858,0.00896,53955.0,481.67
2017-11-09,LTCBTC,0.00838,0.00935,0.00836,0.00899,32524.1,287.92
2017-11-08,LTCBTC,0.00852,0.00879,0.00767,0.00838,52913.2,443.38
2017-11-07,LTCBTC,0.00782,0.00903,0.00765,0.00852,62645.1,519.67
2017-11-06,LTCBTC,0.0074,0.00796,0.00734,0.00782,23550.1,179.13
2017-11-05,LTCBTC,0.00743,0.00749,0.00713,0.0074,15670.2,114.38
2017-11-04,LTCBTC,0.00781,0.00795,0.00734,0.00743,26498.5,201.55
2017-11-03,LTCBTC,0.00771,0.00792,0.00728,0.00781,48394.5,364.77
2017-11-02,LTCBTC,0.00783,0.00824,0.00682,0.00771,52300.8,392.96
2017-11-01,LTCBTC,0.00861,0.00868,0.00783,0.00783,14496.6,121.84
2017-10-31,LTCBTC,0.00916,0.0092,0.00859,0.00861,5879.7,52.33
2017-10-30,LTCBTC,0.00922,0.00966,0.00908,0.00916,13970.6,129.85
2017-10-29,LTCBTC,0.00946,0.00982,0.00915,0.00922,15898.7,150.32
2017-10-28,LTCBTC,0.00955,0.00961,0.0094,0.00946,7717.6,73.46
2017-10-27,LTCBTC,0.00941,0.00974,0.0093,0.00955,6352.5,60.38
