Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume BTC
2019-08-07,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-06,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-05,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-04,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-03,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-02,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-08-01,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-31,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-30,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-29,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-28,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-27,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-26,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-25,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-24,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-23,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-22,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-21,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-20,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-19,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-18,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-17,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-16,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-15,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-14,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-13,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-12,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-11,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-10,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-09,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-08,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-07,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-06,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-05,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-04,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-03,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-02,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-07-01,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-30,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-29,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-28,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-27,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-26,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-25,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-24,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-23,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-22,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-21,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-20,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-19,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-18,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-17,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-16,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-15,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-14,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-13,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-12,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-11,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-10,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-09,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-08,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-07,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-06,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-05,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-04,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-03,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-02,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-06-01,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-31,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-30,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-29,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-28,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-27,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-26,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-25,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-24,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-23,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-22,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-21,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-20,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-19,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-18,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-17,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-16,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-15,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-14,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-13,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-12,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-11,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-10,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-09,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-08,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-07,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
2019-05-06,BCHBTC,0.02798,0.02798,0.02798,0.02798,0.0,0.0
