Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume ETH
2017-08-05,XMRETH,0.2012,0.215,0.17,0.1941,418.99,83.6
2017-08-04,XMRETH,0.1945,0.2095,0.184,0.2012,489.69,94.13
2017-08-03,XMRETH,0.1982,0.22,0.1945,0.1945,289.2,57.28
2017-08-02,XMRETH,0.1883,0.2342,0.188,0.1982,866.16,174.76
2017-08-01,XMRETH,0.1976,0.217,0.184,0.1883,591.97,113.83
2017-07-31,XMRETH,0.202,0.2134,0.1946,0.1976,559.09,113.64
2017-07-30,XMRETH,0.2117,0.2355,0.1999,0.202,481.48,100.24
2017-07-29,XMRETH,0.228,0.2397,0.2104,0.2117,465.58,107.3
2017-07-28,XMRETH,0.2229,0.25,0.214,0.228,542.56,121.37
2017-07-27,XMRETH,0.2214,0.235,0.0503,0.2229,561.19,120.59
2017-07-26,XMRETH,0.2012,0.235,0.18,0.2214,517.47,104.66
2017-07-25,XMRETH,0.1976,0.2089,0.187,0.2012,588.28,114.14
2017-07-24,XMRETH,0.1851,0.202,0.183,0.1976,241.09,45.92
2017-07-23,XMRETH,0.1855,0.1996,0.18,0.1851,130.93,24.47
2017-07-22,XMRETH,0.174,0.8,0.157,0.1855,125.29,23.65
2017-07-21,XMRETH,0.179,0.1819,0.166,0.174,52.74,9.26
2017-07-20,XMRETH,0.1788,0.1907,0.1602,0.179,395.93,67.22
2017-07-19,XMRETH,0.1572,0.1866,0.02,0.1788,429.81,67.01
2017-07-18,XMRETH,0.1837,0.2,0.144,0.1572,337.73,60.09
2017-07-17,XMRETH,0.1907,0.196,0.181,0.1837,495.76,92.78
