Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-06-04 10-AM,BCHUSD,1150.55,1153.19,1136.34,1142.97,250.56,287526.04
2018-06-04 09-AM,BCHUSD,1137.72,1150.55,1126.45,1150.55,337.35,383039.78
2018-06-04 08-AM,BCHUSD,1147.19,1147.19,1130,1137.72,147.46,167494.05
2018-06-04 07-AM,BCHUSD,1141.38,1157.85,1141.38,1147.19,97.36,112003.63
2018-06-04 06-AM,BCHUSD,1160.53,1160.53,1115.84,1141.38,462.92,523182.26
2018-06-04 05-AM,BCHUSD,1188.01,1188.61,1150.15,1160.53,611.94,716335.56
2018-06-04 04-AM,BCHUSD,1197.81,1197.81,1187.43,1188.01,61.33,73038.41
2018-06-04 03-AM,BCHUSD,1185.09,1199.91,1185.09,1197.81,66.91,79910.93
2018-06-04 02-AM,BCHUSD,1202.98,1203.45,1182.65,1185.09,76.45,91045.44
2018-06-04 01-AM,BCHUSD,1200,1208.51,1193.65,1202.98,91.38,109887.51
2018-06-04 12-AM,BCHUSD,1168,1212.99,1167.41,1200,187.01,223317.38
2018-06-03 11-PM,BCHUSD,1163.98,1172.64,1162.22,1168,63.06,73561.87
2018-06-03 10-PM,BCHUSD,1166.31,1167.05,1151.28,1163.98,85.95,99731.39
2018-06-03 09-PM,BCHUSD,1177.69,1178.78,1161.12,1166.31,82.66,96492.34
2018-06-03 08-PM,BCHUSD,1165.94,1178.5,1154.63,1177.69,116.99,136757.4
2018-06-03 07-PM,BCHUSD,1157.58,1168.08,1137.61,1165.94,70.29,80984.43
2018-06-03 06-PM,BCHUSD,1173.33,1175.98,1156.53,1157.58,80.11,93470.69
2018-06-03 05-PM,BCHUSD,1175.75,1175.75,1157.5,1173.33,115.97,135521.06
2018-06-03 04-PM,BCHUSD,1187.6,1194.36,1171.29,1175.75,90.09,106601.88
2018-06-03 03-PM,BCHUSD,1171.23,1191.48,1162.42,1187.6,109.38,128268.46
2018-06-03 02-PM,BCHUSD,1165.96,1172.52,1149,1171.23,104.24,121102.87
2018-06-03 01-PM,BCHUSD,1143,1176.83,1142.45,1165.96,160.84,187598.59
2018-06-03 12-PM,BCHUSD,1128.19,1154.6,1127.56,1143,138.29,158017.03
