Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume LTC
2018-08-19,NEOLTC,0.328,0.3566,0.3171,0.3331,45.55,15.48
2018-08-18,NEOLTC,0.3325,0.3502,0.3156,0.328,22.92,7.51
2018-08-17,NEOLTC,0.2898,0.3636,0.2898,0.3325,58.7,18.81
2018-08-16,NEOLTC,0.2905,0.3119,0.287,0.2898,73.47,21.58
2018-08-15,NEOLTC,0.2944,0.3144,0.29,0.2905,91.56,27.6
2018-08-14,NEOLTC,0.2819,0.34,0.274,0.2944,274.47,79.73
2018-08-13,NEOLTC,0.3268,0.3293,0.2819,0.2819,131.45,41.23
2018-08-12,NEOLTC,0.324,0.324,0.324,0.324,0.0,0.0
2018-08-11,NEOLTC,0.336,0.3471,0.3196,0.324,45.13,14.86
2018-08-10,NEOLTC,0.3565,0.3636,0.3337,0.336,36.71,12.83
2018-08-09,NEOLTC,0.3447,0.3584,0.3447,0.3565,18.96,6.71
2018-08-08,NEOLTC,0.3683,0.3702,0.3392,0.3447,111.97,39.15
2018-08-07,NEOLTC,0.3582,0.3717,0.3501,0.3683,9.58,3.43
2018-08-06,NEOLTC,0.37,0.3753,0.3582,0.3582,33.13,12.23
2018-08-05,NEOLTC,0.3664,0.37,0.3623,0.37,3.42,1.25
2018-08-04,NEOLTC,0.3664,0.3664,0.3551,0.3664,14.96,5.43
2018-08-03,NEOLTC,0.3766,0.3766,0.3568,0.3664,17.72,6.43
2018-08-02,NEOLTC,0.3799,0.3878,0.3689,0.3766,16.69,6.28
2018-08-01,NEOLTC,0.375,0.3858,0.375,0.3799,19.34,7.29
2018-07-31,NEOLTC,0.39,0.4009,0.375,0.375,33.76,12.94
2018-07-30,NEOLTC,0.4,0.4006,0.39,0.39,12.2,4.84
2018-07-29,NEOLTC,0.4031,0.4031,0.3988,0.4,7.42,2.98
2018-07-28,NEOLTC,0.3899,0.4031,0.3899,0.4031,0.6216,0.2488
2018-07-27,NEOLTC,0.4024,0.4036,0.3899,0.3899,1.48,0.5848
2018-07-26,NEOLTC,0.4,0.4067,0.3808,0.4024,11.28,4.5
2018-07-25,NEOLTC,0.4024,0.4024,0.38,0.4,15.71,6.04
2018-07-24,NEOLTC,0.3926,0.4192,0.38,0.4024,39.15,15.27
2018-07-23,NEOLTC,0.42,0.4273,0.3926,0.3926,23.14,9.32
2018-07-22,NEOLTC,0.4033,0.427,0.4029,0.42,11.78,4.93
2018-07-21,NEOLTC,0.4114,0.4289,0.4,0.4033,24.68,10.12
