Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume QTU,Volume MUSD
2018-06-01,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-31,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-30,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-29,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-28,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-27,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-26,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-25,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-24,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-23,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-22,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-21,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-20,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-19,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-18,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-17,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-16,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-15,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-14,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-13,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-12,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-11,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-10,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-09,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-08,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-07,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-06,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-05,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-04,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-03,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-02,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-05-01,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-30,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-29,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-28,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-27,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-26,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-25,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-24,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-23,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-22,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-21,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-20,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-19,QTUMUSD,22.62,22.62,22.62,22.62,0.0,0.0
2018-04-18,QTUMUSD,16,22.62,16,22.62,0.8464,19.14
2018-04-17,QTUMUSD,16,16,16,16,0.0,0.0
2018-04-16,QTUMUSD,16,16,16,16,0.0,0.0
2018-04-15,QTUMUSD,16,16,16,16,0.0,0.0
2018-04-14,QTUMUSD,16,16,16,16,0.0,0.0
2018-04-13,QTUMUSD,16,16,16,16,0.0,0.0
2018-04-12,QTUMUSD,14,16,14,16,103.4,1635.72
2018-04-11,QTUMUSD,14,14,14,14,18.97,265.64
2018-04-10,QTUMUSD,14,14,14,14,0.0,0.0
2018-04-09,QTUMUSD,14.64,14.64,14,14,2.0,28.0
2018-04-08,QTUMUSD,14.64,14.64,14.64,14.64,0.0,0.0
2018-04-07,QTUMUSD,14.65,14.65,14.64,14.64,2.0,29.28
2018-04-06,QTUMUSD,14.65,14.65,14.65,14.65,0.0,0.0
2018-04-05,QTUMUSD,14.98,14.98,14.65,14.65,23.78,348.43
2018-04-04,QTUMUSD,14.8,14.98,14.8,14.98,0.3,4.49
2018-04-03,QTUMUSD,11.33,14.8,11.33,14.8,66.21,979.89
2018-04-02,QTUMUSD,11.31,21,11.31,11.33,18.14,337.07
2018-04-01,QTUMUSD,12.57,12.57,11.31,11.31,1.2,13.56
2018-03-31,QTUMUSD,12.57,12.57,12.57,12.57,0.0,0.0
2018-03-30,QTUMUSD,14,14,12.57,12.57,9.2,115.63
2018-03-29,QTUMUSD,21.5,21.5,14,14,60.0,840.0
2018-03-28,QTUMUSD,21.5,21.5,21.5,21.5,0.0,0.0
2018-03-27,QTUMUSD,15.7,21.5,15.7,21.5,39.06,839.7
2018-03-26,QTUMUSD,20.64,21.55,15.7,15.7,123.5,1998.78
2018-03-25,QTUMUSD,20.64,20.64,20.64,20.64,0.0,0.0
2018-03-24,QTUMUSD,20.64,20.64,20.64,20.64,0.0,0.0
2018-03-23,QTUMUSD,20.64,20.64,20.64,20.64,0.0,0.0
2018-03-22,QTUMUSD,20.64,20.64,20.64,20.64,0.0,0.0
2018-03-21,QTUMUSD,20.64,20.64,20.64,20.64,0.0,0.0
2018-03-20,QTUMUSD,21.3,21.94,12.53,20.64,3.89,56.88
2018-03-19,QTUMUSD,12,21.3,12,21.3,5.01,106.74
2018-03-18,QTUMUSD,15,15,12,12,2189.11,26273.28
2018-03-17,QTUMUSD,15,15,15,15,0.0,0.0
2018-03-16,QTUMUSD,15,15,15,15,0.0,0.0
2018-03-15,QTUMUSD,16.01,16.01,15,15,512.21,8135.26
2018-03-14,QTUMUSD,20.83,23.57,16.01,16.01,113.73,2007.02
2018-03-13,QTUMUSD,16.02,22.37,16.02,20.83,20.06,423.84
2018-03-12,QTUMUSD,21.1,21.1,16.02,16.02,18.11,313.94
2018-03-11,QTUMUSD,18,22.22,18,21.1,1.8,38.99
2018-03-10,QTUMUSD,15.56,22.89,15.56,18,57.8,1250.14
2018-03-09,QTUMUSD,15.85,15.85,15.56,15.56,0.536,8.34
2018-03-08,QTUMUSD,22.65,22.65,15.85,15.85,5.09,82.08
2018-03-07,QTUMUSD,24.7,24.7,15.85,22.65,300.71,6986.74
2018-03-06,QTUMUSD,27.2,27.2,24.7,24.7,127.12,3187.66
2018-03-05,QTUMUSD,25.3,27.2,25.3,27.2,55.39,1489.01
2018-03-04,QTUMUSD,25.4,25.4,25.3,25.3,9.88,249.9
2018-03-03,QTUMUSD,25.6,25.6,25.4,25.4,20.94,531.86
2018-03-02,QTUMUSD,25.9,26.9,25.6,25.6,33.12,877.43
2018-03-01,QTUMUSD,26.2,26.2,25.5,25.9,335.48,8672.08
2018-02-28,QTUMUSD,27.91,27.91,26.2,26.2,143.31,3802.14
2018-02-27,QTUMUSD,26.5,28.1,26.5,27.91,96.58,2700.2
2018-02-26,QTUMUSD,26,27.9,23.6,26.5,856.39,22978.04
2018-02-25,QTUMUSD,25,26,24.7,26,121.47,3022.16
2018-02-24,QTUMUSD,26.4,27.1,25,25,356.66,9328.19
2018-02-23,QTUMUSD,25.1,26.4,25.1,26.4,10.0,264.0
2018-02-22,QTUMUSD,27.3,28.8,25.1,25.1,1211.99,32105.34
2018-02-21,QTUMUSD,29.4,29.5,27.3,27.3,752.79,21270.32
2018-02-20,QTUMUSD,31.9,31.9,29.4,29.4,99.76,2987.13
2018-02-19,QTUMUSD,30.9,31.9,29.41,31.9,58.68,1840.13
2018-02-18,QTUMUSD,31.7,31.7,29.4,30.9,729.26,21981.85
2018-02-17,QTUMUSD,29.7,31.7,29.61,31.7,35.96,1113.65
2018-02-16,QTUMUSD,29.75,31.3,29.61,29.7,77.36,2411.32
2018-02-15,QTUMUSD,30.9,31.4,29.71,29.75,727.38,22404.89
2018-02-14,QTUMUSD,27.01,30.9,27.01,30.9,1408.91,42143.71
2018-02-13,QTUMUSD,28.89,28.89,27.01,27.01,194.05,5458.14
2018-02-12,QTUMUSD,26.4,28.9,26.4,28.89,443.66,12229.43
2018-02-11,QTUMUSD,27.4,28.79,25.9,26.4,438.67,11895.07
2018-02-10,QTUMUSD,28.4,29,27.1,27.4,654.3,18337.28
2018-02-09,QTUMUSD,25.1,28.4,24.2,28.4,1434.03,38752.31
2018-02-08,QTUMUSD,22.2,25.1,21.9,25.1,754.82,18659.24
2018-02-07,QTUMUSD,22.97,23.6,21.71,22.2,658.98,15252.49
2018-02-06,QTUMUSD,18.87,23.3,16.24,22.97,134.43,3057.33
2018-02-05,QTUMUSD,28.67,28.67,18.87,18.87,2631.94,67820.89
2018-02-04,QTUMUSD,30.5,30.5,27,28.67,1122.07,31466.98
2018-02-03,QTUMUSD,28.69,30.5,27.4,30.5,1151.52,33092.29
2018-02-02,QTUMUSD,35.8,35.9,27.69,28.69,11448.71,360051.59
2018-02-01,QTUMUSD,37.61,37.7,35.8,35.8,378.31,13920.28
2018-01-31,QTUMUSD,38.1,39.6,35.68,37.61,615.01,23105.12
2018-01-30,QTUMUSD,39.8,40.99,35.85,38.1,1228.0,45291.47
2018-01-29,QTUMUSD,41.89,41.9,39.8,39.8,51.28,2053.56
2018-01-28,QTUMUSD,37.91,41.89,37.91,41.89,539.28,21786.08
2018-01-27,QTUMUSD,40.99,40.99,37.91,37.91,6.8,269.93
2018-01-26,QTUMUSD,41.89,41.89,36.81,40.99,91.47,3523.44
2018-01-25,QTUMUSD,41.9,41.9,39.61,41.89,13.23,544.87
2018-01-24,QTUMUSD,40.5,41.9,39,41.9,108.32,4520.01
2018-01-23,QTUMUSD,40.3,41.29,36.76,40.5,600.59,23187.32
2018-01-22,QTUMUSD,41.2,43.3,37.8,40.3,637.17,26034.18
2018-01-21,QTUMUSD,43.3,45.4,41.2,41.2,1227.6,52719.23
2018-01-20,QTUMUSD,41.39,45,39.7,43.3,2452.53,104460.57
2018-01-19,QTUMUSD,39.89,41.7,37.6,41.39,168.96,6726.46
2018-01-18,QTUMUSD,39.2,41,36.8,39.89,1554.71,59490.24
2018-01-17,QTUMUSD,52.1,52.2,36.93,39.2,12380.43,510880.16
2018-01-16,QTUMUSD,55.5,55.5,47.6,52.1,1487.81,76640.18
2018-01-15,QTUMUSD,59.4,60.59,55.5,55.5,1194.49,70295.0
2018-01-14,QTUMUSD,57.1,59.4,54.21,59.4,543.9,30145.32
2018-01-13,QTUMUSD,52.5,57.1,51.25,57.1,491.64,26905.23
2018-01-12,QTUMUSD,50.4,60.98,50.4,52.5,1066.7,61324.01
2018-01-11,QTUMUSD,56.99,56.99,50.4,50.4,737.85,38641.61
2018-01-10,QTUMUSD,54.2,59.82,49.9,56.99,1195.24,67253.17
2018-01-09,QTUMUSD,54.4,59.82,51.3,54.2,385.07,21031.0
2018-01-08,QTUMUSD,57,57,51.3,54.4,1164.19,62153.29
2018-01-07,QTUMUSD,54.89,59.7,53.3,57,4965.54,282747.28
2018-01-06,QTUMUSD,50.8,54.89,50.1,54.89,776.16,41610.25
2018-01-05,QTUMUSD,50.6,53.8,50.3,50.8,443.8,22849.01
2018-01-04,QTUMUSD,53.79,53.79,50.6,50.6,574.8,29809.62
2018-01-03,QTUMUSD,52.72,53.8,50.9,53.79,588.19,31024.85
2018-01-02,QTUMUSD,52.38,52.72,49.9,52.72,532.54,27259.11
2018-01-01,QTUMUSD,52.38,52.38,49.9,52.38,112.78,5630.34
2017-12-31,QTUMUSD,50.8,52.38,48.3,52.38,226.69,11488.5
2017-12-30,QTUMUSD,51.52,52.06,48.1,50.8,2009.83,100443.72
2017-12-29,QTUMUSD,50,51.52,50,51.52,789.8,40298.11
2017-12-28,QTUMUSD,49,50,47.7,50,41.59,1985.35
2017-12-27,QTUMUSD,50.05,50.69,47.9,49,234.37,11620.65
2017-12-26,QTUMUSD,48.05,50.05,47.8,50.05,119.27,5767.73
2017-12-25,QTUMUSD,50,50.5,47.7,48.05,366.1,18322.79
2017-12-24,QTUMUSD,47.1,50,45.53,50,255.76,12333.97
2017-12-23,QTUMUSD,45.75,50.1,45.75,47.1,1187.98,57999.29
2017-12-22,QTUMUSD,60,60,45.75,45.75,932.8,44754.3
2017-12-21,QTUMUSD,59.61,60,59.61,60,10.97,658.5
2017-12-20,QTUMUSD,65.14,65.14,30.3,59.61,9.83,503.8
2017-12-19,QTUMUSD,48.9,275,29.75,65.14,54.76,2620.17
2017-12-18,QTUMUSD,494,494,15,48.9,2.2,39.78
2017-12-17,QTUMUSD,494,494,494,494,0.0,0.0
2017-12-16,QTUMUSD,494,494,494,494,0.0,0.0
2017-12-15,QTUMUSD,20,494,13.17,494,3.4,717.6
2017-12-14,QTUMUSD,497,497,20,20,200.0,4000.0
2017-12-13,QTUMUSD,16,497,16,497,14.14,6067.57
2017-12-12,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-11,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-10,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-09,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-08,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-07,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-06,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-05,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-04,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-03,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-02,QTUMUSD,16,16,16,16,0.0,0.0
2017-12-01,QTUMUSD,16,16,16,16,0.0,0.0
2017-11-30,QTUMUSD,16,16,16,16,0.0,0.0
2017-11-29,QTUMUSD,50,50,16,16,2.0,32.0
2017-11-28,QTUMUSD,7.1,50,7.1,50,14.02,185.34
