Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume JPY
2018-06-27,ETHJPY,47800,49500,47020,49000,2459.7,118035536.18
2018-06-26,ETHJPY,50875,51055,47800,47800,2058.56,102214404.96
2018-06-25,ETHJPY,50695,52220,49700,50875,3546.06,179782874.4
2018-06-24,ETHJPY,52840,52895,47500,50695,3333.16,167039341.35
2018-06-23,ETHJPY,52185,53405,51015,52840,2925.28,153297104.36
2018-06-22,ETHJPY,58380,58385,50040,52185,6015.36,325586437.2
2018-06-21,ETHJPY,59290,60500,57500,58380,1798.9,106456150.62
2018-06-20,ETHJPY,59595,59800,57200,59290,2020.15,117749183.43
2018-06-19,ETHJPY,57155,60000,56475,59595,1824.7,106410559.13
2018-06-18,ETHJPY,55315,57600,54500,57155,1604.95,89148483.53
2018-06-17,ETHJPY,55500,56300,55120,55315,870.43,48466296.16
2018-06-16,ETHJPY,54670,56190,54150,55500,1408.57,77872406.93
2018-06-15,ETHJPY,57985,58300,54010,54670,2957.43,166342828.49
2018-06-14,ETHJPY,53200,58800,51500,57985,3518.46,191812439.11
2018-06-13,ETHJPY,55050,56450,51000,53200,3924.27,213325207.44
2018-06-12,ETHJPY,59345,60000,54290,55050,3789.81,218245641.19
2018-06-11,ETHJPY,58200,59850,56500,59345,2961.38,173511215.61
2018-06-10,ETHJPY,65580,65865,56000,58200,2806.05,171775155.35
2018-06-09,ETHJPY,66180,67000,65580,65580,931.23,61949101.69
2018-06-08,ETHJPY,66535,67095,65280,66180,1131.29,74873516.19
2018-06-07,ETHJPY,67080,68000,65800,66535,1499.14,100563533.96
2018-06-06,ETHJPY,67090,67840,65500,67080,1009.34,67579568.12
2018-06-05,ETHJPY,65140,67100,63605,67090,1762.95,115046445.09
2018-06-04,ETHJPY,68000,68960,63580,65140,2352.08,156546904.41
2018-06-03,ETHJPY,64530,68700,64530,68000,1564.29,104739421.8
2018-06-02,ETHJPY,63215,65280,63215,64530,1054.83,67895921.7
2018-06-01,ETHJPY,63250,64695,62000,63215,1516.28,96074783.89
2018-05-31,ETHJPY,61200,63875,60830,63250,2097.01,130940725.26
2018-05-30,ETHJPY,61800,63990,59500,61200,2777.83,172084794.74
2018-05-29,ETHJPY,56320,63390,56120,61800,3905.55,232806424.26
2018-05-28,ETHJPY,63400,63690,56000,56320,3190.47,190105444.93
2018-05-27,ETHJPY,64300,65500,62010,63400,1512.12,96472524.21
2018-05-26,ETHJPY,64890,67290,63800,64300,1402.6,91896586.31
2018-05-25,ETHJPY,66005,67900,63565,64890,2708.37,178537322.71
2018-05-24,ETHJPY,64790,68500,61280,66005,3652.76,236484630.41
2018-05-23,ETHJPY,72000,72965,63000,64790,5008.41,341331404.17
2018-05-22,ETHJPY,77800,78295,71500,72000,2409.8,182082903.94
2018-05-21,ETHJPY,79295,79835,77000,77800,1563.79,123065588.1
2018-05-20,ETHJPY,77565,80250,76500,79295,1526.5,120264196.32
2018-05-19,ETHJPY,77000,79250,76300,77565,1482.73,114957126.95
2018-05-18,ETHJPY,74495,77690,72710,77000,1910.05,143838061.9
2018-05-17,ETHJPY,78000,79500,72630,74495,2059.94,158890278.4
2018-05-16,ETHJPY,78200,78600,75000,78000,1749.79,134508595.68
2018-05-15,ETHJPY,80200,81000,77000,78200,1826.35,145712855.94
2018-05-14,ETHJPY,80500,81300,75640,80200,3899.13,305152781.5
2018-05-13,ETHJPY,75000,81800,73535,80500,2583.47,200855390.18
2018-05-12,ETHJPY,73200,76005,70110,75000,3038.0,222582561.51
2018-05-11,ETHJPY,78905,80590,72500,73200,3894.48,295851334.27
2018-05-10,ETHJPY,82350,83700,78865,78905,2223.05,181965710.44
2018-05-09,ETHJPY,81415,82600,78000,82350,2717.57,218196577.59
2018-05-08,ETHJPY,81910,84110,78010,81415,3811.96,310612119.68
2018-05-07,ETHJPY,86200,86995,77000,81910,5041.12,407625626.18
2018-05-06,ETHJPY,88900,91500,82800,86200,4664.56,403717302.76
2018-05-05,ETHJPY,85375,90500,85375,88900,3944.72,348866166.02
2018-05-04,ETHJPY,85450,87850,83300,85375,4068.22,348679321.14
2018-05-03,ETHJPY,75275,86500,74820,85450,4966.31,399241667.59
2018-05-02,ETHJPY,73650,75300,73030,75275,1809.51,134732393.12
2018-05-01,ETHJPY,73590,74300,69900,73650,2906.31,209896611.03
2018-04-30,ETHJPY,74695,75895,72800,73590,1308.35,97539463.88
2018-04-29,ETHJPY,73400,74900,73010,74695,1317.6,97672048.55
2018-04-28,ETHJPY,70600,74950,70200,73400,2744.76,201659182.27
2018-04-27,ETHJPY,72700,74965,70400,70600,2966.82,215405876.66
2018-04-26,ETHJPY,67500,72750,65400,72700,3846.48,265072737.55
2018-04-25,ETHJPY,77480,77990,65430,67500,6231.32,446336659.91
2018-04-24,ETHJPY,70300,79000,70300,77480,6636.96,498490927.89
2018-04-23,ETHJPY,67020,70800,67000,70300,3594.93,249367308.23
2018-04-22,ETHJPY,65565,69680,64000,67020,2593.08,173598164.74
2018-04-21,ETHJPY,66890,67610,62000,65565,3507.21,228803444.66
2018-04-20,ETHJPY,61710,67000,60550,66890,4443.51,279450394.3
2018-04-19,ETHJPY,56505,62000,56300,61710,3927.09,230657684.34
2018-04-18,ETHJPY,54225,56930,53760,56505,2244.19,123348125.62
2018-04-17,ETHJPY,55170,55700,53700,54225,2128.59,116809959.6
2018-04-16,ETHJPY,57510,58500,53800,55170,3639.3,203085407.55
2018-04-15,ETHJPY,54075,57630,54075,57510,1949.38,108580285.23
2018-04-14,ETHJPY,52915,55290,52005,54075,2422.5,130172169.72
2018-04-13,ETHJPY,53700,57485,52000,52915,6103.41,332822883.84
2018-04-12,ETHJPY,46100,53940,44555,53700,5311.0,254428402.74
2018-04-11,ETHJPY,44530,46495,43830,46100,2288.39,102787051.27
2018-04-10,ETHJPY,42855,44895,42320,44530,2362.51,102040217.77
2018-04-09,ETHJPY,43195,46100,41700,42855,4375.81,192669615.25
2018-04-08,ETHJPY,41200,43285,41195,43195,1155.17,48935979.44
2018-04-07,ETHJPY,40000,41900,39830,41200,1332.96,54579466.64
2018-04-06,ETHJPY,40925,41850,39550,40000,2597.19,104797863.25
2018-04-05,ETHJPY,41050,41795,39510,40925,4121.1,167307465.77
2018-04-04,ETHJPY,44910,45015,40000,41050,4670.84,197316001.76
2018-04-03,ETHJPY,41315,44995,40900,44910,3502.35,150241169.71
2018-04-02,ETHJPY,40505,42495,40240,41315,3413.43,141182939.15
2018-04-01,ETHJPY,42350,43130,38505,40505,3195.48,129879987.76
2018-03-31,ETHJPY,42040,44945,41540,42350,4372.73,188662521.94
2018-03-30,ETHJPY,40355,44750,39000,42040,5042.67,206949218.38
2018-03-29,ETHJPY,48000,48400,40355,40355,5675.61,254705718.73
2018-03-28,ETHJPY,48000,49790,47100,48000,3023.7,146001033.06
2018-03-27,ETHJPY,52190,52500,48000,48000,4102.27,203023494.6
2018-03-26,ETHJPY,55700,56400,50000,52190,2890.69,153807682.12
2018-03-25,ETHJPY,55655,57485,54600,55700,2040.51,113627809.07
2018-03-24,ETHJPY,57640,57995,55280,55655,1658.09,93951206.52
2018-03-23,ETHJPY,57495,57640,54000,57640,3027.76,167465517.02
2018-03-22,ETHJPY,60200,62000,55860,57495,2907.95,171120845.81
2018-03-21,ETHJPY,61155,64900,58970,60200,3003.93,185612473.18
2018-03-20,ETHJPY,60305,61885,56390,61155,3754.95,221398812.9
2018-03-19,ETHJPY,57705,61900,56000,60305,7611.26,447551764.16
2018-03-18,ETHJPY,59500,60000,49200,57705,6331.54,346590502.1
2018-03-17,ETHJPY,65000,65500,58890,59500,3483.67,217680967.61
2018-03-16,ETHJPY,65995,67060,63400,65000,3273.8,214014810.75
2018-03-15,ETHJPY,66600,68005,62190,65995,5360.48,346843357.12
2018-03-14,ETHJPY,74880,77000,65000,66600,4787.08,344371631.93
2018-03-13,ETHJPY,75495,77500,73730,74880,2812.69,212600429.01
2018-03-12,ETHJPY,78620,79995,73520,75495,2480.54,191747861.19
2018-03-11,ETHJPY,73980,78900,72180,78620,1805.35,136310920.21
2018-03-10,ETHJPY,79020,80900,73500,73980,2075.37,162249192.85
2018-03-09,ETHJPY,76100,80050,70000,79020,3365.47,248125983.01
2018-03-08,ETHJPY,80000,83000,75010,76100,3112.1,248293050.43
2018-03-07,ETHJPY,87155,88800,80000,80000,2178.31,182835836.9
2018-03-06,ETHJPY,91210,92000,85900,87155,2364.65,211899663.82
2018-03-05,ETHJPY,91460,92335,91005,91210,1579.78,144907370.42
2018-03-04,ETHJPY,91250,91600,89250,91460,1393.19,126217682.77
2018-03-03,ETHJPY,91070,92900,91000,91250,1008.06,92220170.76
2018-03-02,ETHJPY,92705,93450,90750,91070,1903.76,175844226.27
2018-03-01,ETHJPY,91895,93585,91300,92705,1517.09,140605224.39
2018-02-28,ETHJPY,94800,95790,91895,91895,1580.27,148753092.19
2018-02-27,ETHJPY,92535,96120,92535,94800,1879.44,177337797.77
2018-02-26,ETHJPY,90500,93975,90000,92535,2554.81,234780301.8
2018-02-25,ETHJPY,90490,91390,87000,90500,2021.96,181178333.9
2018-02-24,ETHJPY,92885,94790,88000,90490,1960.46,178287992.28
2018-02-23,ETHJPY,87020,95050,85000,92885,3761.12,342554549.55
2018-02-22,ETHJPY,91545,95000,85150,87020,3125.11,281699140.17
2018-02-21,ETHJPY,98345,99445,90000,91545,3045.01,288744422.02
2018-02-20,ETHJPY,101790,103910,98345,98345,2438.91,247181515.75
2018-02-19,ETHJPY,99000,103000,98800,101790,2131.4,215848826.5
2018-02-18,ETHJPY,104500,106995,98720,99000,3777.13,385855722.13
2018-02-17,ETHJPY,100800,105000,100525,104500,2793.18,288415831.27
2018-02-16,ETHJPY,100000,103000,98805,100800,3234.89,324953666.49
2018-02-15,ETHJPY,99200,102540,97665,100000,5308.94,531497843.94
2018-02-14,ETHJPY,91800,99980,91705,99200,3717.89,354713747.69
2018-02-13,ETHJPY,94495,95400,90035,91800,5019.54,465801366.32
2018-02-12,ETHJPY,89995,95880,89960,94495,4935.22,457729249.63
2018-02-11,ETHJPY,94905,94905,85500,89995,4160.73,375402224.46
2018-02-10,ETHJPY,98900,101250,91500,94905,6268.55,612124272.48
2018-02-09,ETHJPY,89400,99240,86800,98900,5701.83,520467594.07
2018-02-08,ETHJPY,82300,93800,82200,89400,4853.83,435427699.42
2018-02-07,ETHJPY,88000,94000,78000,82300,7246.43,627929227.97
2018-02-06,ETHJPY,73000,90000,65020,88000,8014.01,605772140.13
2018-02-05,ETHJPY,90690,93000,70400,73000,7833.51,644584738.8
2018-02-04,ETHJPY,105500,105500,87000,90690,4392.59,425108830.22
2018-02-03,ETHJPY,100995,107985,91200,105500,5115.8,514516572.54
2018-02-02,ETHJPY,106920,109000,80010,100995,9312.61,906131904.71
2018-02-01,ETHJPY,121000,126795,104000,106920,6623.11,781725555.69
2018-01-31,ETHJPY,111900,123990,110000,121000,4141.33,488180557.49
2018-01-30,ETHJPY,126300,128000,107000,111900,5898.48,706614540.56
2018-01-29,ETHJPY,132850,136000,125010,126300,5307.09,685253598.75
2018-01-28,ETHJPY,122875,138000,120000,132850,6730.17,873650009.61
2018-01-27,ETHJPY,110000,123855,108120,122875,4020.69,460474267.51
2018-01-26,ETHJPY,117695,119790,102000,110000,6431.22,702323793.75
2018-01-25,ETHJPY,118000,122150,115010,117695,3002.63,356808186.85
2018-01-24,ETHJPY,109400,125030,105410,118000,3879.43,445406680.68
2018-01-23,ETHJPY,114020,115900,101800,109400,3058.94,333330715.2
2018-01-22,ETHJPY,119690,122930,104500,114020,3000.06,342745895.92
2018-01-21,ETHJPY,132485,132900,115005,119690,3153.11,389472954.66
2018-01-20,ETHJPY,119200,134000,119000,132485,2963.61,372302659.52
2018-01-19,ETHJPY,118245,126000,114000,119200,3789.99,456238145.85
2018-01-18,ETHJPY,119355,132000,110010,118245,5914.93,717318048.21
2018-01-17,ETHJPY,127995,128500,85500,119355,10372.15,1132128983.94
2018-01-16,ETHJPY,157505,158900,96000,127995,8901.58,1205085526.42
2018-01-15,ETHJPY,168760,171815,156035,157505,4325.82,705193342.34
2018-01-14,ETHJPY,169450,173000,158900,168760,4173.4,695218209.15
2018-01-13,ETHJPY,155000,174990,154000,169450,4857.33,795903085.27
2018-01-12,ETHJPY,141980,159490,137860,155000,4890.23,739690649.92
2018-01-11,ETHJPY,157500,169900,140005,141980,5912.28,922178556.28
2018-01-10,ETHJPY,171000,194995,153080,157500,8729.72,1518560655.99
2018-01-09,ETHJPY,144500,174490,142020,171000,6112.6,952150285.98
2018-01-08,ETHJPY,135000,154500,130000,144500,7972.75,1148166906.84
2018-01-07,ETHJPY,121810,135000,120505,135000,3990.39,514838578.42
2018-01-06,ETHJPY,117820,134000,116000,121810,4982.97,606478101.02
2018-01-05,ETHJPY,121900,132000,115000,117820,6090.43,758292004.88
2018-01-04,ETHJPY,117500,147900,111100,121900,8056.7,973846830.3
2018-01-03,ETHJPY,104545,119875,100000,117500,4462.61,472121263.06
2018-01-02,ETHJPY,93010,110000,93005,104545,8045.07,832305546.7
2018-01-01,ETHJPY,90275,94440,88500,93010,3443.89,316516971.68
2017-12-31,ETHJPY,84890,91750,83000,90275,3723.29,322058778.03
2017-12-30,ETHJPY,89100,89800,82500,84890,3133.38,270246459.99
2017-12-29,ETHJPY,85400,89890,84900,89100,3852.22,337767490.18
2017-12-28,ETHJPY,85940,86000,81100,85400,3625.41,302403280.08
2017-12-27,ETHJPY,87585,89500,83000,85940,3727.26,326321089.63
2017-12-26,ETHJPY,83700,87995,83005,87585,2444.49,209776318.09
2017-12-25,ETHJPY,80440,87450,80440,83700,3899.08,329605124.52
2017-12-24,ETHJPY,85380,86040,75595,80440,3931.54,318303384.57
2017-12-23,ETHJPY,84005,90495,78300,85380,3337.0,286796830.24
2017-12-22,ETHJPY,97800,97815,68000,84005,9051.76,765659921.05
2017-12-21,ETHJPY,95200,100000,93210,97800,4563.96,443400543.59
2017-12-20,ETHJPY,98995,99185,90000,95200,5362.13,512333222.38
2017-12-19,ETHJPY,90010,106800,90000,98995,7111.47,692007995.18
2017-12-18,ETHJPY,83550,93395,79800,90010,4353.12,368225570.59
2017-12-17,ETHJPY,78200,86000,78015,83550,3349.06,275579267.38
2017-12-16,ETHJPY,79700,83300,77995,78200,3823.51,306481052.07
2017-12-15,ETHJPY,80885,81590,71900,79700,6409.08,493504703.66
2017-12-14,ETHJPY,80800,89895,77000,80885,9855.99,827029967.65
2017-12-13,ETHJPY,74450,87775,68000,80800,7796.0,597445524.77
2017-12-12,ETHJPY,57795,76995,57000,74450,10606.47,686561950.2
2017-12-11,ETHJPY,51000,58500,51000,57795,2699.54,146497456.85
2017-12-10,ETHJPY,53900,54290,50005,51000,2621.56,135378442.14
2017-12-09,ETHJPY,52510,57700,50000,53900,4236.53,231127799.2
2017-12-08,ETHJPY,53095,55000,50000,52510,3065.16,160367454.33
2017-12-07,ETHJPY,49105,54400,49000,53095,2724.02,138519337.53
2017-12-06,ETHJPY,51725,51740,49000,49105,2915.38,147208456.48
2017-12-05,ETHJPY,52255,53055,51300,51725,2162.96,112724248.48
2017-12-04,ETHJPY,52510,53995,51530,52255,2348.58,123469932.28
2017-12-03,ETHJPY,51995,53980,51815,52510,4002.72,211529926.75
2017-12-02,ETHJPY,52500,52600,51000,51995,1611.7,84063941.05
2017-12-01,ETHJPY,52030,52780,49000,52500,3906.56,198077382.26
2017-11-30,ETHJPY,51500,54200,46880,52030,7152.6,365186609.85
2017-11-29,ETHJPY,53750,59505,48000,51500,8428.16,461053865.78
2017-11-28,ETHJPY,52995,54480,52390,53750,3390.52,181062694.61
2017-11-27,ETHJPY,51975,55000,51600,52995,6165.93,329279522.88
2017-11-26,ETHJPY,51675,52495,49080,51975,5336.21,271486731.6
2017-11-25,ETHJPY,53670,56800,50890,51675,8670.55,458048000.65
2017-11-24,ETHJPY,45600,58000,44000,53670,14128.62,695555603.56
2017-11-23,ETHJPY,42490,48000,41700,45600,9270.12,415064679.09
2017-11-22,ETHJPY,40780,42800,40385,42490,2215.38,91540262.02
2017-11-21,ETHJPY,41300,42065,40010,40780,2400.77,98805229.59
2017-11-20,ETHJPY,39615,41595,39205,41300,2065.59,83282842.67
2017-11-19,ETHJPY,38995,42990,38230,39615,6423.85,260880106.1
2017-11-18,ETHJPY,37430,39495,36700,38995,1273.38,48230297.77
2017-11-17,ETHJPY,37560,37745,36500,37430,1160.79,43304217.92
2017-11-16,ETHJPY,38000,38200,35555,37560,1983.53,74078571.11
2017-11-15,ETHJPY,39290,39480,37050,38000,2479.58,95093833.1
2017-11-14,ETHJPY,36090,39600,36005,39290,4068.38,154222301.08
2017-11-13,ETHJPY,34540,36790,34540,36090,2450.4,87961254.9
2017-11-12,ETHJPY,36205,36810,34115,34540,1842.77,64906497.39
2017-11-11,ETHJPY,34295,36745,33900,36205,1457.41,50767913.26
2017-11-10,ETHJPY,36105,37235,33650,34295,2112.07,74944024.36
2017-11-09,ETHJPY,35790,37975,35000,36105,1885.56,68591981.14
2017-11-08,ETHJPY,33455,36710,33300,35790,2381.6,82559432.51
2017-11-07,ETHJPY,34985,35430,33330,33455,1484.45,50946642.92
2017-11-06,ETHJPY,33975,35400,33900,34985,1838.62,63698548.35
2017-11-05,ETHJPY,34010,34700,33815,33975,583.47,19947769.83
2017-11-04,ETHJPY,35000,35315,33350,34010,1136.29,38943092.73
2017-11-03,ETHJPY,32530,35990,32530,35000,1815.1,61747903.0
2017-11-02,ETHJPY,33100,33790,32000,32530,2911.75,95513475.73
2017-11-01,ETHJPY,34550,34960,33100,33100,1887.75,64198796.4
2017-10-31,ETHJPY,34460,35150,34200,34550,999.45,34674815.21
2017-10-30,ETHJPY,34000,35055,34000,34460,1186.08,40988893.29
2017-10-29,ETHJPY,33175,35295,33075,34000,2021.39,69314476.07
2017-10-28,ETHJPY,33510,33930,33000,33175,809.64,27130645.74
2017-10-27,ETHJPY,33945,34490,33335,33510,812.03,27553005.72
2017-10-26,ETHJPY,33575,34500,33300,33945,1197.7,40473901.62
2017-10-25,ETHJPY,33885,34280,32900,33575,975.87,32614182.26
2017-10-24,ETHJPY,32685,35600,32000,33885,1923.53,66372692.13
2017-10-23,ETHJPY,33600,33950,32000,32685,1785.3,58905773.39
2017-10-22,ETHJPY,34005,34985,33400,33600,842.46,28603693.42
2017-10-21,ETHJPY,34420,34700,33050,34005,873.7,29708064.58
2017-10-20,ETHJPY,34665,35195,34000,34420,763.92,26412330.28
2017-10-19,ETHJPY,35155,35890,34000,34665,757.1,26503415.09
2017-10-18,ETHJPY,35730,36490,33000,35155,1489.32,51077599.38
2017-10-17,ETHJPY,38125,38990,35130,35730,1174.42,43151873.41
2017-10-16,ETHJPY,38265,43550,36650,38125,2367.84,93112532.25
2017-10-15,ETHJPY,37995,38880,36000,38265,1341.54,50327927.34
2017-10-14,ETHJPY,37995,39850,37000,37995,827.09,31973523.62
2017-10-13,ETHJPY,34375,39585,33950,37995,1960.68,72578432.9
2017-10-12,ETHJPY,34155,35000,33800,34375,1226.08,42192684.5
2017-10-11,ETHJPY,34065,34380,33600,34155,623.1,21124914.51
2017-10-10,ETHJPY,33020,35300,32995,34065,712.09,24111342.06
2017-10-09,ETHJPY,34860,34860,32355,33020,625.68,21193297.87
2017-10-08,ETHJPY,35010,35410,34700,34860,381.5,13390801.4
2017-10-07,ETHJPY,34615,35790,34070,35010,657.11,22904604.11
2017-10-06,ETHJPY,33405,34615,33150,34615,328.38,11125879.3
2017-10-05,ETHJPY,33485,35800,32590,33405,702.23,23387596.64
2017-10-04,ETHJPY,33430,34500,33000,33485,398.28,13318138.11
2017-10-03,ETHJPY,33740,34350,32600,33430,717.32,24047293.22
2017-10-02,ETHJPY,33830,33835,33330,33740,748.44,25239603.55
