Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume AUD
2019-05-25,BTCAUD,11548,11789.95,11503.59,11703.17,80.26,936665.88
2019-05-24,BTCAUD,11470.12,11799,11344.44,11548,150.14,1736523.36
2019-05-23,BTCAUD,11134.97,11600,10893.08,11470.12,299.92,3368779.75
2019-05-22,BTCAUD,11600.79,11716.83,11012.35,11134.97,253.92,2883460.81
2019-05-21,BTCAUD,11620.7,11770,11352.16,11600.79,225.12,2604689.09
2019-05-20,BTCAUD,11893.81,11893.81,11020,11620.7,309.75,3553371.77
2019-05-19,BTCAUD,10639.97,11999.94,10622.85,11893.81,411.23,4738390.64
2019-05-18,BTCAUD,10745.47,10945,10555.01,10639.97,192.08,2063939.79
2019-05-17,BTCAUD,11446.03,11543.98,9780.01,10745.47,778.35,8150159.0
2019-05-16,BTCAUD,11847.56,12100,11197.74,11446.03,460.79,5370671.44
2019-05-15,BTCAUD,11545.01,11948,11301.28,11847.56,429.84,4982854.67
2019-05-14,BTCAUD,11297.84,12000,10965.04,11545.01,621.07,7165568.73
2019-05-13,BTCAUD,9958.95,11759.46,9825.51,11297.84,796.47,8680181.26
2019-05-12,BTCAUD,10232.49,10887.98,9677.72,9958.95,857.02,8775938.61
2019-05-11,BTCAUD,9120.09,10599.98,9100.01,10232.49,579.23,5691700.32
2019-05-10,BTCAUD,8810,9200,8750.61,9120.09,282.26,2541852.59
2019-05-09,BTCAUD,8502.26,8850,8495,8810,230.14,1995705.03
2019-05-08,BTCAUD,8201.8,8550,8119.71,8502.26,193.55,1612523.04
2019-05-07,BTCAUD,8135.79,8470.02,8135.79,8399.99,146.92,1224291.9
2019-05-06,BTCAUD,8191.53,8211.25,8000.01,8135.79,168.39,1362457.27
2019-05-05,BTCAUD,8194.65,8275.73,8026.03,8191.53,102.97,840186.95
2019-05-04,BTCAUD,8051.45,8282.95,7885.16,8194.65,147.53,1196269.6
2019-05-03,BTCAUD,7714.68,8250,7682.16,8051.45,272.34,2175770.93
2019-05-02,BTCAUD,7588.46,7735.9,7554.96,7714.68,148.67,1131779.84
2019-05-01,BTCAUD,7507.16,7600,7507.16,7588.46,142.93,1079654.78
2019-04-30,BTCAUD,7284.06,7521.66,7284.06,7507.16,136.78,1011218.52
2019-04-29,BTCAUD,7366.28,7388.86,7250.01,7284.06,195.33,1430459.01
2019-04-28,BTCAUD,7398.71,7435.6,7308.58,7366.28,91.94,679104.21
2019-04-27,BTCAUD,7377.45,7454.92,7336.01,7398.71,114.03,842265.83
2019-04-26,BTCAUD,7358.79,7537.8,7240.24,7377.45,268.92,1987975.45
2019-04-25,BTCAUD,7768.09,7867.04,7158.7,7358.79,402.74,3050959.81
2019-04-24,BTCAUD,7836,7998.99,7702.89,7768.09,295.53,2316414.14
2019-04-23,BTCAUD,7569.66,7949.3,7555.67,7836,338.18,2631957.48
2019-04-22,BTCAUD,7435.78,7623.49,7392.63,7569.66,105.37,788825.19
2019-04-21,BTCAUD,7480.27,7508.96,7350,7435.78,116.17,863330.13
2019-04-20,BTCAUD,7404.14,7508.89,7399.08,7480.27,72.0,536428.52
2019-04-19,BTCAUD,7406.8,7485.05,7300,7404.14,98.85,727801.55
2019-04-18,BTCAUD,7290.67,7443.61,7290.67,7406.8,122.98,905879.25
2019-04-17,BTCAUD,7299.97,7380.07,7202.88,7290.67,124.7,907673.97
2019-04-16,BTCAUD,7066.66,7314.59,7036,7299.97,169.45,1210843.02
2019-04-15,BTCAUD,7214.75,7265.88,6920,7066.66,183.84,1312194.82
2019-04-14,BTCAUD,7110.42,7255.51,7053.1,7214.75,99.71,711465.89
2019-04-13,BTCAUD,7134.39,7199.99,7067.01,7110.42,138.5,988502.79
2019-04-12,BTCAUD,7117.52,7143.49,6927,7134.39,206.69,1460105.46
2019-04-11,BTCAUD,7425,7450,7001,7117.52,343.94,2474023.76
2019-04-10,BTCAUD,7307.24,7601.73,7279.84,7425,215.19,1589614.79
2019-04-09,BTCAUD,7436.58,7436.58,7240,7307.24,187.77,1376422.26
2019-04-08,BTCAUD,7291.83,7500,7230.01,7436.58,284.57,2099651.39
2019-04-07,BTCAUD,7110,7350,7069.1,7291.83,126.77,914244.66
2019-04-06,BTCAUD,7050.76,7300.86,6927.14,7110,125.8,889996.4
2019-04-05,BTCAUD,6876.45,7098.13,6835,7050.76,173.4,1205877.15
2019-04-04,BTCAUD,6973.77,7123.01,6730.86,6876.45,349.93,2435712.71
2019-04-03,BTCAUD,6859.71,7441.4,6708.53,6973.77,627.05,4389745.71
2019-04-02,BTCAUD,5815.09,7188.15,5815.09,6859.71,820.93,5376461.48
2019-04-01,BTCAUD,5764.82,5837.12,5700.01,5815.09,150.81,874020.69
2019-03-31,BTCAUD,5759,5802.96,5723.43,5764.82,137.06,790183.39
2019-03-30,BTCAUD,5780.61,5800,5700,5759,90.33,520675.28
2019-03-29,BTCAUD,5671.17,5791.99,5650.01,5780.61,179.7,1026312.42
2019-03-28,BTCAUD,5695,5695,5630,5671.17,139.4,787771.39
2019-03-27,BTCAUD,5494.04,5695,5490.65,5695,189.62,1065026.7
2019-03-26,BTCAUD,5500,5523.41,5462.69,5494.04,179.14,984740.94
2019-03-25,BTCAUD,5625,5634.52,5462.69,5500,138.76,772832.5
2019-03-24,BTCAUD,5631.87,5631.87,5586.44,5625,47.62,267177.97
2019-03-23,BTCAUD,5644.32,5656,5596.45,5631.87,66.0,371637.49
2019-03-22,BTCAUD,5619.93,5652.23,5572.19,5644.32,147.65,827008.05
2019-03-21,BTCAUD,5664.94,5690,5522.86,5619.93,171.56,964805.06
2019-03-20,BTCAUD,5642.99,5665,5611.56,5664.94,192.43,1084297.39
2019-03-19,BTCAUD,5592.39,5642.99,5571.1,5642.99,121.87,683473.79
2019-03-18,BTCAUD,5603.59,5665,5568.83,5592.39,115.74,649197.45
2019-03-17,BTCAUD,5640,5640,5550,5603.59,54.16,302150.2
2019-03-16,BTCAUD,5519.98,5680.88,5503,5640,196.96,1102575.55
2019-03-15,BTCAUD,5413.83,5519.98,5412.74,5519.98,177.26,966661.03
2019-03-14,BTCAUD,5442.99,5513.72,5395.74,5413.83,150.97,823241.44
2019-03-13,BTCAUD,5466.44,5489,5415,5442.99,111.03,606366.06
2019-03-12,BTCAUD,5450.18,5486.59,5385.5,5466.44,212.98,1155100.46
2019-03-11,BTCAUD,5542.01,5562.99,5430.52,5450.18,146.75,808306.65
2019-03-10,BTCAUD,5554,5563.87,5500.01,5542.01,53.68,297049.18
2019-03-09,BTCAUD,5462,5585,5453.03,5554,62.27,344268.58
2019-03-08,BTCAUD,5491.88,5567.56,5388.95,5462,157.0,862000.73
2019-03-07,BTCAUD,5488.19,5534.08,5459.81,5491.88,240.8,1321835.06
2019-03-06,BTCAUD,5442.16,5529.4,5404.11,5488.19,222.24,1210189.15
2019-03-05,BTCAUD,5241.93,5474.11,5224.63,5442.16,169.1,898902.37
2019-03-04,BTCAUD,5338.56,5399.45,5192.59,5241.93,209.16,1105566.42
2019-03-03,BTCAUD,5380,5408.35,5325,5338.56,65.88,354366.75
2019-03-02,BTCAUD,5403.36,5419.12,5337.3,5380,46.59,250951.56
2019-03-01,BTCAUD,5372.73,5442.5,5339.03,5403.36,98.04,527585.95
2019-02-28,BTCAUD,5334.86,5462.32,5300,5372.73,171.34,917776.44
2019-02-27,BTCAUD,5292.89,5346.41,5118.99,5334.86,194.41,1025294.32
2019-02-26,BTCAUD,5346.32,5380.86,5275.07,5292.89,224.57,1197166.18
2019-02-25,BTCAUD,5205,5402.39,5201.53,5346.32,236.65,1250923.15
2019-02-24,BTCAUD,5734.8,5846,5201,5205,339.79,1868638.2
2019-02-23,BTCAUD,5525.19,5783,5492.79,5734.8,126.31,710220.01
2019-02-22,BTCAUD,5488.31,5548.15,5450.02,5525.19,142.82,785537.52
2019-02-21,BTCAUD,5503.37,5600,5437.77,5488.31,215.33,1183974.54
2019-02-20,BTCAUD,5448.67,5527.79,5404,5503.37,184.78,1008009.55
2019-02-19,BTCAUD,5425.61,5569.59,5407.97,5448.67,246.86,1349157.62
2019-02-18,BTCAUD,5082,5498.37,5076.74,5425.61,408.01,2142562.34
2019-02-17,BTCAUD,5040.42,5125.43,5000.2,5082,102.8,518977.45
2019-02-16,BTCAUD,5012.07,5052.7,5005.52,5040.42,45.62,229378.91
2019-02-15,BTCAUD,5024.59,5080,4992,5012.07,97.52,491840.05
2019-02-14,BTCAUD,5030.2,5054.97,4989,5024.59,127.54,640066.63
2019-02-13,BTCAUD,5059.39,5071,4998.94,5030.2,148.08,744532.32
2019-02-12,BTCAUD,5073.08,5085.06,5020,5059.39,81.28,410628.71
2019-02-11,BTCAUD,5141.95,5146.13,5010.13,5073.08,256.42,1296785.73
2019-02-10,BTCAUD,5105.71,5149.99,5037.31,5141.95,160.93,820281.2
2019-02-09,BTCAUD,5095,5116,5062.12,5105.71,149.66,761707.06
2019-02-08,BTCAUD,4733.27,5213.6,4728.38,5095,227.53,1111776.99
2019-02-07,BTCAUD,4741.59,4769,4726.02,4733.27,148.21,703546.56
2019-02-06,BTCAUD,4735.5,4754.98,4650,4741.59,219.52,1034937.24
2019-02-05,BTCAUD,4751.86,4755.19,4695.69,4735.5,160.79,759608.97
2019-02-04,BTCAUD,4726.63,4756.22,4700,4751.86,130.39,616787.65
2019-02-03,BTCAUD,4801,4806.17,4685.66,4726.63,85.69,405295.29
2019-02-02,BTCAUD,4744.01,4804.46,4720.89,4801,110.4,525334.07
2019-02-01,BTCAUD,4700,4757.15,4642.41,4744.01,163.54,767356.86
2019-01-31,BTCAUD,4756.45,4789.22,4670.94,4700,190.77,901801.31
2019-01-30,BTCAUD,4754.9,4814.16,4702.15,4756.45,238.9,1133495.67
2019-01-29,BTCAUD,4792.7,4809.53,4700,4754.9,285.29,1354021.77
2019-01-28,BTCAUD,4939.99,4939.99,4720,4792.7,143.01,686558.4
2019-01-27,BTCAUD,4963.06,4975.34,4849.16,4939.99,75.51,372894.15
2019-01-26,BTCAUD,4971.56,5068.69,4941.96,4963.06,114.88,574693.51
2019-01-25,BTCAUD,5038.42,5057.35,4940,4971.56,181.76,908175.07
2019-01-24,BTCAUD,4985,5059.88,4940.01,5038.42,171.37,855985.19
2019-01-23,BTCAUD,5018.75,5071.68,4950,4985,226.45,1134056.28
2019-01-22,BTCAUD,4923.9,5050,4836.78,5018.75,248.52,1229878.2
2019-01-21,BTCAUD,4960.01,4982.95,4887,4923.9,217.36,1073116.31
2019-01-20,BTCAUD,5166.86,5186.86,4882.81,4960.01,170.57,853221.24
2019-01-19,BTCAUD,5052.68,5260,5049.83,5166.86,146.81,761792.87
2019-01-18,BTCAUD,5085.14,5086.1,5003.02,5052.68,112.54,566439.85
2019-01-17,BTCAUD,5044.11,5090.41,4967.92,5085.14,133.43,670236.14
2019-01-16,BTCAUD,4989.72,5121.79,4948.5,5044.11,144.62,723391.43
2019-01-15,BTCAUD,5117.03,5133.76,4944.73,4989.72,251.15,1266359.6
2019-01-14,BTCAUD,4907.38,5146.77,4887.8,5117.03,233.51,1159772.37
2019-01-13,BTCAUD,5026.71,5050.55,4880,4907.38,150.0,748662.95
2019-01-12,BTCAUD,5060.62,5084.79,4977.84,5026.71,163.21,822357.26
2019-01-11,BTCAUD,5069.47,5120.21,4988.88,5060.62,412.82,2087834.04
2019-01-10,BTCAUD,5596.09,5655.2,5027.21,5069.47,548.91,2891548.16
2019-01-09,BTCAUD,5593.59,5669.14,5560.22,5596.09,144.57,812343.85
2019-01-08,BTCAUD,5614.46,5740,5536.58,5593.59,188.27,1055599.29
2019-01-07,BTCAUD,5657.66,5705.62,5551.01,5614.46,246.35,1387563.7
2019-01-06,BTCAUD,5358.02,5730.4,5305.54,5657.66,397.17,2215963.59
2019-01-05,BTCAUD,5400,5448.39,5332.54,5358.02,171.5,924849.07
2019-01-04,BTCAUD,5432.88,5451.05,5293.91,5400,196.47,1058537.87
2019-01-03,BTCAUD,5636.56,5646.55,5392.61,5432.88,214.98,1186725.36
2019-01-02,BTCAUD,5430.77,5799.99,5362.92,5636.56,463.84,2576346.8
2019-01-01,BTCAUD,5250,5450.19,5199.93,5430.77,122.02,648341.02
2018-12-31,BTCAUD,5471.15,5474.32,5200.01,5250,256.09,1366491.36
2018-12-30,BTCAUD,5317.02,5489.96,5259.01,5471.15,256.26,1383321.37
2018-12-29,BTCAUD,5512.99,5553,5262.83,5317.02,231.99,1272027.76
2018-12-28,BTCAUD,5115.66,5600,5090,5512.99,430.43,2283741.48
2018-12-27,BTCAUD,5404.19,5441.39,5056.01,5115.66,331.07,1728038.38
2018-12-26,BTCAUD,5371.7,5499.98,5240.52,5404.19,119.03,639287.98
2018-12-25,BTCAUD,5723.2,5753.98,5246.01,5371.7,244.44,1324311.19
2018-12-24,BTCAUD,5595,6001,5595,5723.2,421.15,2471234.66
2018-12-23,BTCAUD,5649.34,5738.29,5550,5595,256.84,1452057.69
2018-12-22,BTCAUD,5463.07,5700.85,5415.34,5649.34,154.54,851023.33
2018-12-21,BTCAUD,5720.41,5854.08,5374.89,5463.07,482.77,2699105.82
2018-12-20,BTCAUD,5186.61,5866.01,5149.92,5720.41,613.42,3391180.46
2018-12-19,BTCAUD,5141.79,5487.79,5081.34,5186.61,850.33,4434018.14
2018-12-18,BTCAUD,4894.98,5143.81,4779.79,5141.79,514.46,2535345.25
2018-12-17,BTCAUD,4469.71,4989,4449.53,4894.98,537.93,2551049.37
2018-12-16,BTCAUD,4431.11,4540.44,4412.57,4469.71,169.6,761040.7
2018-12-15,BTCAUD,4463.22,4509.98,4360,4431.11,139.37,616859.81
2018-12-14,BTCAUD,4547,4595.86,4401.03,4463.22,277.59,1253497.76
2018-12-13,BTCAUD,4750.71,4761.57,4495.02,4547,283.14,1312298.35
2018-12-12,BTCAUD,4646.91,4825.19,4600.04,4750.71,393.94,1859754.53
2018-12-11,BTCAUD,4764.9,4794.31,4596.03,4646.91,285.29,1338755.74
2018-12-10,BTCAUD,4917.06,4990.61,4682.75,4764.9,386.28,1872206.75
2018-12-09,BTCAUD,4729.01,5045,4647.85,4917.06,371.78,1789543.61
2018-12-08,BTCAUD,4711,4850.96,4503.36,4729.01,224.83,1055277.72
2018-12-07,BTCAUD,4798.97,4895,4477.54,4711,728.42,3409511.95
2018-12-06,BTCAUD,5123.52,5329.96,4788,4798.97,412.73,2100285.69
2018-12-05,BTCAUD,5325.47,5366.54,5100,5123.52,279.89,1465125.29
2018-12-04,BTCAUD,5248.63,5480,5113.02,5325.47,267.47,1416898.44
2018-12-03,BTCAUD,5561.61,5618.09,5156,5248.63,505.48,2703793.23
2018-12-02,BTCAUD,5665.01,5824.48,5523.01,5561.61,168.04,948305.9
2018-12-01,BTCAUD,5464.53,5800,5330,5665.01,159.6,879780.52
2018-11-30,BTCAUD,5818.47,5885.17,5312.01,5464.53,331.95,1848334.57
2018-11-29,BTCAUD,5787.65,6037.97,5630.01,5818.47,324.81,1879783.32
2018-11-28,BTCAUD,5248.32,5968.35,5220.62,5787.65,533.08,2976892.02
2018-11-27,BTCAUD,5182.76,5304.17,4933.55,5248.32,447.43,2297300.41
2018-11-26,BTCAUD,5422.3,5605,4920,5182.76,590.87,3131418.97
2018-11-25,BTCAUD,5220.03,5600,4810,5422.3,696.5,3615088.94
2018-11-24,BTCAUD,5918.13,6029.92,5097.69,5220.03,549.76,3023511.55
2018-11-23,BTCAUD,5910.26,6000,5686.69,5918.13,368.09,2149088.52
2018-11-22,BTCAUD,6249.92,6341.33,5870.1,5910.26,468.27,2876503.17
2018-11-21,BTCAUD,6075.34,6395,5880.21,6249.92,655.95,4010017.44
2018-11-20,BTCAUD,6459.93,6683,5671.58,6075.34,1381.18,8484642.53
2018-11-19,BTCAUD,7589.98,7590,6428.08,6459.93,882.87,6158159.47
2018-11-18,BTCAUD,7492.16,7659.33,7478.49,7589.98,147.92,1116373.34
2018-11-17,BTCAUD,7552.84,7574.16,7427.9,7492.16,192.79,1446133.33
2018-11-16,BTCAUD,7708.24,7780,7435,7552.84,244.2,1866750.36
2018-11-15,BTCAUD,7883.41,7968.42,7279.75,7708.24,589.69,4506236.2
2018-11-14,BTCAUD,8706.02,8768.72,7706.59,7883.41,509.92,4156154.43
2018-11-13,BTCAUD,8829.99,8830,8705.01,8706.02,113.2,992026.03
2018-11-12,BTCAUD,8810.6,8859.62,8779.02,8829.99,82.89,730893.46
2018-11-11,BTCAUD,8806.78,8820,8710,8810.6,48.08,422212.9
2018-11-10,BTCAUD,8799,8842.15,8752.75,8806.78,47.28,416249.62
2018-11-09,BTCAUD,8810.34,8869.32,8750,8799,67.03,590955.25
2018-11-08,BTCAUD,8939.96,8977.2,8775.83,8810.34,136.05,1205338.41
2018-11-07,BTCAUD,8909.23,9048.11,8890.09,8939.96,124.19,1112138.03
2018-11-06,BTCAUD,8887.36,8912,8841.95,8909.23,106.47,944120.62
2018-11-05,BTCAUD,8900,8936.98,8841.96,8887.36,122.95,1094481.84
2018-11-04,BTCAUD,8800,8936.77,8762,8900,81.86,722809.15
2018-11-03,BTCAUD,8835,8835.21,8762.23,8800,32.07,282309.0
2018-11-02,BTCAUD,8816,8850,8752.33,8835,77.08,678331.13
2018-11-01,BTCAUD,8892.45,8900,8765.17,8816,87.67,773466.87
2018-10-31,BTCAUD,8832.24,8904.88,8776.9,8892.45,114.97,1015900.15
2018-10-30,BTCAUD,8857.81,8865.43,8794.45,8832.24,123.67,1091968.2
2018-10-29,BTCAUD,9020.91,9030.12,8767.95,8857.81,195.56,1740948.25
2018-10-28,BTCAUD,9001,9030,8987.54,9020.91,44.9,404470.76
2018-10-27,BTCAUD,9010,9040,9000,9001,25.26,227836.57
2018-10-26,BTCAUD,9019.44,9094.39,8998.01,9010,89.86,812307.3
2018-10-25,BTCAUD,9025,9045,8975.01,9019.44,82.85,745800.8
2018-10-24,BTCAUD,9016.58,9050,8977.01,9025,110.22,993584.06
2018-10-23,BTCAUD,9034.04,9085.28,8981.14,9016.58,99.97,902587.93
2018-10-22,BTCAUD,9029.64,9041.85,8955.28,9034.04,93.66,843402.4
2018-10-21,BTCAUD,8980,9054.67,8966.22,9029.64,52.19,470810.79
2018-10-20,BTCAUD,8969.86,8996,8947.39,8980,31.84,285766.96
2018-10-19,BTCAUD,8993.78,9027.73,8920,8969.86,61.53,551909.77
2018-10-18,BTCAUD,9052.05,9075.63,8916.01,8993.78,113.72,1023668.38
2018-10-17,BTCAUD,8998.34,9052.05,8943.18,9052.05,94.93,852926.48
2018-10-16,BTCAUD,8985.37,9086.8,8910.5,8998.34,253.22,2276475.73
2018-10-15,BTCAUD,8693.04,9491,8650,8985.37,798.82,7171582.52
2018-10-14,BTCAUD,8772.11,8835,8650,8693.04,168.99,1478463.82
2018-10-13,BTCAUD,8766.09,8788.84,8700,8772.11,65.0,568496.24
2018-10-12,BTCAUD,8691.84,8800,8620.01,8766.09,87.6,765177.68
2018-10-11,BTCAUD,9235.09,9238.45,8633.97,8691.84,406.99,3600703.07
2018-10-10,BTCAUD,9280.81,9281.74,9065,9235.09,174.01,1594257.2
2018-10-09,BTCAUD,9359,9372.61,9257,9280.81,105.77,983665.0
2018-10-08,BTCAUD,9296.35,9392,9240.12,9359,135.19,1258690.63
2018-10-07,BTCAUD,9324,9331.05,9206.18,9296.35,62.94,583712.38
2018-10-06,BTCAUD,9290.37,9324,9231.64,9324,61.56,571885.62
2018-10-05,BTCAUD,9210.42,9369.4,9176.71,9290.37,106.53,984344.54
2018-10-04,BTCAUD,9101,9293.32,9089.76,9210.42,147.74,1361356.49
2018-10-03,BTCAUD,9080,9125.29,8950,9101,137.99,1245514.67
2018-10-02,BTCAUD,9119.93,9180.99,9012,9080,150.03,1368206.35
2018-10-01,BTCAUD,9118.7,9185,9030,9119.93,127.05,1158404.93
2018-09-30,BTCAUD,9141.01,9199.98,9055,9118.7,80.35,734055.45
2018-09-29,BTCAUD,9190.35,9190.35,9000.01,9141.01,78.85,717467.62
2018-09-28,BTCAUD,9234.32,9397.18,9086.11,9190.35,196.68,1816112.48
2018-09-27,BTCAUD,8914.52,9312.06,8914.52,9234.32,142.64,1290391.0
2018-09-26,BTCAUD,8889.76,9034.11,8794.87,8914.52,163.71,1456008.93
2018-09-25,BTCAUD,9029.99,9029.99,8750,8889.76,197.05,1747890.43
2018-09-24,BTCAUD,9108.02,9175.46,8958.39,9029.99,176.62,1600900.7
2018-09-23,BTCAUD,9128.68,9199.97,9026.06,9108.02,94.86,863268.82
2018-09-22,BTCAUD,9174.94,9279.41,9008,9128.68,159.09,1451569.05
2018-09-21,BTCAUD,8913.47,9246.15,8888.46,9174.94,287.96,2619400.06
2018-09-20,BTCAUD,8795.09,8997.64,8700,8913.47,168.38,1487195.71
2018-09-19,BTCAUD,8792.91,8947.68,8480,8795.09,181.17,1580074.52
2018-09-18,BTCAUD,8776,8877.02,8691.01,8792.91,103.24,903475.03
2018-09-17,BTCAUD,9058.68,9100,8666.51,8776,158.9,1413746.38
2018-09-16,BTCAUD,9082.14,9093.36,8946.71,9058.68,77.43,698227.14
2018-09-15,BTCAUD,9031.16,9145.48,9015.7,9082.14,57.22,519726.74
2018-09-14,BTCAUD,8983.82,9135.52,8869.69,9031.16,107.51,971190.83
2018-09-13,BTCAUD,8808,9021.48,8800.59,8983.82,161.91,1442504.2
2018-09-12,BTCAUD,8829.01,8858,8681,8808,178.2,1563452.01
2018-09-11,BTCAUD,8826.04,9000,8700,8829.01,181.34,1604168.89
2018-09-10,BTCAUD,8788,8949.84,8750,8826.04,119.22,1055352.07
2018-09-09,BTCAUD,8754.77,9031.25,8634.67,8788,173.42,1524309.17
2018-09-08,BTCAUD,9034.87,9096.99,8655,8754.77,135.89,1203811.09
2018-09-07,BTCAUD,9069.8,9148.4,8880.56,9034.87,169.58,1532405.15
2018-09-06,BTCAUD,9304.26,9304.26,8750,9069.8,479.28,4292457.26
2018-09-05,BTCAUD,10231.86,10277.38,9269,9304.26,358.94,3534918.44
2018-09-04,BTCAUD,10030,10262.84,9995.5,10231.86,160.19,1622139.91
2018-09-03,BTCAUD,10096.9,10112.19,9901.69,10030,271.04,2711527.56
2018-09-02,BTCAUD,9990.6,10127.43,9888.85,10096.9,127.64,1278174.87
2018-09-01,BTCAUD,9741.16,10023,9727.81,9990.6,165.25,1630985.23
2018-08-31,BTCAUD,9580.3,9795,9500.96,9741.16,161.66,1552102.95
2018-08-30,BTCAUD,9570,9640.3,9319.17,9580.3,212.18,2012036.75
2018-08-29,BTCAUD,9600,9732.6,9480,9570,178.83,1713366.37
2018-08-28,BTCAUD,9346.97,9663,9310,9600,245.68,2326921.54
2018-08-27,BTCAUD,9166.19,9346.97,9056.57,9346.97,259.88,2381195.62
2018-08-26,BTCAUD,9192.42,9227.11,9000,9166.19,108.02,987224.5
2018-08-25,BTCAUD,9120.21,9259,9090.18,9192.42,128.37,1175748.71
2018-08-24,BTCAUD,9032.18,9150,8800,9120.21,170.67,1532928.42
2018-08-23,BTCAUD,8690.82,9049.22,8668.76,9032.18,255.66,2270771.18
2018-08-22,BTCAUD,8842,9347.99,8556.4,8690.82,533.23,4804282.42
2018-08-21,BTCAUD,8580,8848,8573.9,8842,198.97,1733035.89
2018-08-20,BTCAUD,8875.72,8950,8530,8580,184.14,1613896.6
2018-08-19,BTCAUD,8807,8950,8654.08,8875.72,151.29,1333685.61
2018-08-18,BTCAUD,9050,9097.6,8679.18,8807,117.43,1048147.85
2018-08-17,BTCAUD,8757.49,9050,8733.09,9050,181.23,1615563.27
2018-08-16,BTCAUD,8737.54,8950,8612,8757.49,258.65,2272642.01
2018-08-15,BTCAUD,8582.48,9151.05,8566.76,8737.54,449.48,3958340.83
2018-08-14,BTCAUD,8657.41,8657.41,8157.94,8582.48,466.26,3900982.75
2018-08-13,BTCAUD,8715.45,9000,8515,8657.41,201.49,1768724.54
2018-08-12,BTCAUD,8444.11,8444.11,8444.11,8444.11,0.0,0.0
2018-08-11,BTCAUD,8499.55,8588.98,8402,8444.11,143.87,1221619.35
2018-08-10,BTCAUD,8950.9,8992.33,8400,8499.55,307.83,2690657.31
2018-08-09,BTCAUD,8473,9075.54,8449,8950.9,212.22,1847256.47
2018-08-08,BTCAUD,9051.95,9147.23,8333.38,8473,284.52,2481555.34
