Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume RUR
2018-07-28,ZECRUR,13435.96,13499,13000,13116.31,66.7,879380.22
2018-07-27,ZECRUR,13311,13570.55,12800.49,13435.96,96.14,1264274.83
2018-07-26,ZECRUR,13353.94,13799,13106.55,13311,144.49,1929030.68
2018-07-25,ZECRUR,13141.76,13353.94,12475,13353.94,132.53,1709520.99
2018-07-24,ZECRUR,11900,13330,11780,13141.76,220.11,2842898.39
2018-07-23,ZECRUR,11896.31,12700,11718,11900,156.71,1900936.84
2018-07-22,ZECRUR,11800,12105.11,11570.97,11896.31,106.4,1264978.86
2018-07-21,ZECRUR,11344.99,12149.43,11259.91,11800,113.87,1338003.57
2018-07-20,ZECRUR,12476.04,12476.04,11258.86,11344.99,91.74,1101172.34
2018-07-19,ZECRUR,12436.71,12788,12150,12476.04,85.81,1064337.41
2018-07-18,ZECRUR,12149.1,13194.27,12100.58,12436.71,188.35,2407405.95
2018-07-17,ZECRUR,11388.76,12349,10885.11,12149.1,151.11,1738617.32
2018-07-16,ZECRUR,10809.05,11440.01,10590,11388.76,159.35,1750214.29
2018-07-15,ZECRUR,10876,11250,10791.42,10809.05,138.53,1512041.37
2018-07-14,ZECRUR,11800,11800,10411.19,10876,113.39,1224672.31
2018-07-13,ZECRUR,9730,11800,9561,11800,186.25,1939169.08
2018-07-12,ZECRUR,10053,10200,9501,9730,57.86,566640.39
2018-07-11,ZECRUR,10233.8,10299,9978,10053,38.69,390548.9
2018-07-10,ZECRUR,10500.01,10500.01,9989.39,10233.8,40.04,405369.84
2018-07-09,ZECRUR,10792.14,10867.7,10500,10500.01,46.8,494505.71
2018-07-08,ZECRUR,10800,10879,10596.24,10792.14,38.6,415690.04
2018-07-07,ZECRUR,10926.04,11061.98,10470.18,10800,62.65,673780.85
2018-07-06,ZECRUR,10976.72,11000,10349.62,10926.04,52.14,554972.11
2018-07-05,ZECRUR,11251.23,11388.61,10853.36,10976.72,103.83,1154473.77
2018-07-04,ZECRUR,11002.41,11400.62,10689.82,11251.23,64.79,716918.86
2018-07-03,ZECRUR,11360.92,11850.91,10969.07,11002.41,65.21,737036.03
2018-07-02,ZECRUR,10375.59,11500,10045.36,11360.92,107.06,1156062.09
2018-07-01,ZECRUR,10260,10470,10000,10375.59,95.18,978816.59
2018-06-30,ZECRUR,10000,10678.63,9917.01,10260,128.45,1330883.81
2018-06-29,ZECRUR,9833.08,10074.42,9500.25,10000,78.39,764233.69
2018-06-28,ZECRUR,10280.69,10288.52,9799,9833.08,68.12,680788.9
2018-06-27,ZECRUR,10242.95,10389,9700,10280.69,46.57,466006.08
2018-06-26,ZECRUR,10798.76,10923.1,10102,10242.95,71.23,747090.99
2018-06-25,ZECRUR,10267.4,10990,10111.11,10798.76,79.66,836659.66
2018-06-24,ZECRUR,10604.71,10918.8,9980,10267.4,90.8,935513.9
2018-06-23,ZECRUR,10831.8,11119.83,10440.21,10604.71,79.51,845427.16
2018-06-22,ZECRUR,11772.88,11811,10649,10831.8,61.93,687054.89
2018-06-21,ZECRUR,11903.31,12093,11660.18,11772.88,38.88,460786.0
2018-06-20,ZECRUR,12112.35,12402.18,11816.76,11903.31,64.79,776240.21
2018-06-19,ZECRUR,12097.75,12556.23,11909.11,12112.35,76.59,931818.44
2018-06-18,ZECRUR,11548.1,12816.27,11255.46,12097.75,90.62,1074341.44
2018-06-17,ZECRUR,11835.03,11974.38,11494.88,11548.1,62.43,732258.82
2018-06-16,ZECRUR,12091.49,12200.64,11700,11835.03,55.15,657781.72
2018-06-15,ZECRUR,12287.96,12603.77,12000,12091.49,80.59,982238.42
2018-06-14,ZECRUR,11483.95,12467.47,11455.5,12287.96,70.54,849342.2
2018-06-13,ZECRUR,12330,12598.4,11217,11483.95,90.89,1091082.45
2018-06-12,ZECRUR,12696.11,13206.01,12330,12330,84.04,1079404.87
2018-06-11,ZECRUR,12676.7,12914.41,12200.3,12696.11,56.72,704064.48
2018-06-10,ZECRUR,13985,14001.51,12622.58,12676.7,79.79,1062192.53
2018-06-09,ZECRUR,14038.47,14249.87,13972.43,13985,91.08,1281013.62
2018-06-08,ZECRUR,14001.99,14200,13800,14038.47,88.66,1237532.7
2018-06-07,ZECRUR,13923.38,14350,13800,14001.99,99.34,1388522.22
2018-06-06,ZECRUR,14200,14400,13800,13923.38,78.83,1102355.85
2018-06-05,ZECRUR,14480,14579,13848.85,14200,86.52,1225067.05
2018-06-04,ZECRUR,15317.28,15375,14306.85,14480,78.18,1158348.5
2018-06-03,ZECRUR,15157.06,15560.58,14954.45,15317.28,86.32,1320808.45
2018-06-02,ZECRUR,14535,15600,14308.46,15157.06,102.77,1531579.04
2018-06-01,ZECRUR,14500,14881.04,14306.85,14535,92.27,1342419.13
2018-05-31,ZECRUR,14876.4,15240,14435.04,14500,74.03,1093252.0
2018-05-30,ZECRUR,15466,15739.39,14389.41,14876.4,103.71,1572744.62
2018-05-29,ZECRUR,14298.22,15927.48,13999,15466,125.26,1888202.45
2018-05-28,ZECRUR,16555,16674.6,14000,14298.22,141.9,2169769.22
2018-05-27,ZECRUR,17178.95,17178.95,16501,16555,60.69,1014849.35
2018-05-26,ZECRUR,17620.33,17620.33,17012.54,17178.95,79.41,1370363.92
2018-05-25,ZECRUR,17879,18159.13,17000,17620.33,99.29,1739028.15
2018-05-24,ZECRUR,17215.57,18100,16600,17879,111.37,1943130.35
2018-05-23,ZECRUR,18346.95,18998,16500,17215.57,149.1,2650728.49
2018-05-22,ZECRUR,19000,19500,18300,18346.95,191.07,3629080.85
2018-05-21,ZECRUR,19641.52,19979,18706,19000,155.46,3017139.0
2018-05-20,ZECRUR,19484.14,19870,18971.42,19641.52,175.43,3398897.1
2018-05-19,ZECRUR,19169.1,19825,19169.1,19484.14,174.87,3415768.67
2018-05-18,ZECRUR,17758.67,19400,17750,19169.1,368.56,6930766.04
2018-05-17,ZECRUR,19645.86,19887.02,17758.67,17758.67,259.26,4829571.81
2018-05-16,ZECRUR,19398.77,20160,18200,19645.86,260.03,5079714.41
2018-05-15,ZECRUR,18200.47,20680.22,17804.01,19398.77,641.4,12573750.45
2018-05-14,ZECRUR,16180,18900.78,15060.21,18200.47,427.4,7560518.84
2018-05-13,ZECRUR,15223.87,16200,15047.96,16180,127.63,1988807.67
2018-05-12,ZECRUR,14891.41,15958.49,14350,15223.87,121.4,1822919.66
2018-05-11,ZECRUR,16500,16518.19,14322.55,14891.41,182.47,2759304.78
2018-05-10,ZECRUR,16840.85,17402,16500,16500,133.63,2265987.82
2018-05-09,ZECRUR,17199.07,17271,16600,16840.85,126.48,2131840.25
2018-05-08,ZECRUR,17012.19,17830,16774.72,17199.07,150.87,2605726.49
2018-05-07,ZECRUR,17561.32,17780,16684,17012.19,182.87,3105323.84
2018-05-06,ZECRUR,18355.84,18600.12,17500.23,17561.32,163.28,2934021.8
2018-05-05,ZECRUR,17660.17,18700,17660.17,18355.84,248.74,4552280.97
2018-05-04,ZECRUR,18330.5,18400,17615.5,17660.17,195.64,3533967.76
2018-05-03,ZECRUR,17631.58,18663.52,17602.3,18330.5,273.69,4956989.96
2018-05-02,ZECRUR,17800,17867.02,17360.66,17631.58,197.0,3471005.09
2018-05-01,ZECRUR,17400,17867.02,16950,17800,186.19,3224546.07
2018-04-30,ZECRUR,17428,17623.26,17130,17400,150.91,2617231.46
2018-04-29,ZECRUR,17501,17999.13,17151.99,17428,168.05,2939761.61
2018-04-28,ZECRUR,17148,17680.64,17001,17501,162.64,2817128.18
2018-04-27,ZECRUR,18114.64,18201.8,17000,17148,167.42,2958141.01
2018-04-26,ZECRUR,17868.78,18156.84,16649.18,18114.64,160.58,2779617.86
2018-04-25,ZECRUR,18937.66,19198.31,15700,17868.78,238.39,4034849.79
2018-04-24,ZECRUR,17342.89,19650,17342.89,18937.66,213.25,3984689.43
2018-04-23,ZECRUR,16106.82,18000,15800.6,17342.89,207.08,3485893.16
2018-04-22,ZECRUR,15951.64,16671.28,15570.56,16106.82,161.14,2622106.58
2018-04-21,ZECRUR,16896,17009.8,15100,15951.64,166.81,2670681.21
2018-04-20,ZECRUR,15400,16896,15028,16896,166.36,2611405.09
2018-04-19,ZECRUR,14507.25,15537.57,13981.67,15400,220.93,3224201.09
2018-04-18,ZECRUR,13116.59,14570,13113.49,14507.25,317.33,4403133.89
2018-04-17,ZECRUR,13361.54,13480,13110,13116.59,140.48,1867520.8
2018-04-16,ZECRUR,13780.6,13897,13000,13361.54,153.68,2040380.91
2018-04-15,ZECRUR,13498.41,14050,13223,13780.6,129.47,1761288.13
2018-04-14,ZECRUR,13850.76,14130.41,12933.8,13498.41,181.9,2456056.82
2018-04-13,ZECRUR,12736.32,14700,12399.98,13850.76,241.62,3250589.67
2018-04-12,ZECRUR,11356.74,12736.32,11163,12736.32,189.07,2219213.52
2018-04-11,ZECRUR,11000,11798.99,10935.3,11356.74,142.98,1612544.21
2018-04-10,ZECRUR,10579.15,11207.42,10410,11000,151.68,1638118.38
2018-04-09,ZECRUR,10356.63,10717.01,10325.13,10579.15,178.65,1879203.18
2018-04-08,ZECRUR,10341.25,10500,10147.92,10356.63,83.71,865473.78
2018-04-07,ZECRUR,10028.94,10462.49,10013,10341.25,88.32,907379.35
2018-04-06,ZECRUR,10487.68,10550,10010,10028.94,106.92,1089904.71
2018-04-05,ZECRUR,10485.78,10644.21,10200,10487.68,88.26,922140.0
2018-04-04,ZECRUR,11448.95,11448.95,10200,10485.78,80.27,861373.46
2018-04-03,ZECRUR,10720,11500.66,10609.15,11448.95,124.15,1384805.85
2018-04-02,ZECRUR,10253.39,10998,10107.58,10720,158.67,1691561.92
2018-04-01,ZECRUR,10700,10905.86,9922.5,10253.39,140.63,1469920.83
2018-03-31,ZECRUR,11406.75,11612.02,10602.1,10700,84.09,934271.8
2018-03-30,ZECRUR,10901.5,11599,10850,11406.75,117.04,1307791.65
2018-03-29,ZECRUR,11870,11999.84,10833.64,10901.5,128.98,1445778.75
2018-03-28,ZECRUR,12207.5,12285,11850,11870,62.34,750262.8
2018-03-27,ZECRUR,12458.2,12877.98,11830,12207.5,100.15,1209117.66
2018-03-26,ZECRUR,13292.6,13300,12100,12458.2,90.06,1145708.29
2018-03-25,ZECRUR,13557.19,13568.18,13085,13292.6,82.57,1093794.26
2018-03-24,ZECRUR,14197.72,14340.82,13182.49,13557.19,133.86,1844477.28
2018-03-23,ZECRUR,13717.47,14233.83,12903,14197.72,97.45,1310529.08
2018-03-22,ZECRUR,14482.99,14900,13248.56,13717.47,109.88,1532825.03
2018-03-21,ZECRUR,14338.93,15698,14320.81,14482.99,184.72,2792699.36
2018-03-20,ZECRUR,14334.51,14880,13549.41,14338.93,112.58,1579383.95
2018-03-19,ZECRUR,13817.07,14334.51,12732.93,14334.51,143.43,1955270.18
2018-03-18,ZECRUR,12789.61,14003,11289.62,13817.07,207.86,2520235.58
2018-03-17,ZECRUR,13637.26,13637.26,12314.18,12789.61,130.81,1681892.51
2018-03-16,ZECRUR,14074.25,14499.5,13474,13637.26,124.39,1726440.42
2018-03-15,ZECRUR,14501.23,15320.59,13137.52,14074.25,145.52,2049235.27
2018-03-14,ZECRUR,16550,16702.42,14497.44,14501.23,111.06,1736001.26
2018-03-13,ZECRUR,16995.65,17080,16473,16550,75.42,1266198.62
2018-03-12,ZECRUR,17347.3,17594.97,16462.03,16995.65,101.86,1720053.03
2018-03-11,ZECRUR,17177.76,17950,16802,17347.3,98.3,1698611.28
2018-03-10,ZECRUR,18296.48,18800,17000.78,17177.76,99.96,1819624.84
2018-03-09,ZECRUR,18801.97,18986.21,16869.83,18296.48,110.95,1966882.84
2018-03-08,ZECRUR,20225.54,20225.54,18800.03,18801.97,93.81,1827483.41
2018-03-07,ZECRUR,21002,21300,18885,20225.54,139.17,2818122.67
2018-03-06,ZECRUR,21058,21423,20550,21002,123.9,2599299.72
2018-03-05,ZECRUR,21982,22000,21000,21058,151.21,3249396.81
2018-03-04,ZECRUR,20514.33,21983.03,20500,21982,138.74,2948210.92
2018-03-03,ZECRUR,21179.17,21650,20318.88,20514.33,114.1,2392608.71
2018-03-02,ZECRUR,21919.42,22200,20489.02,21179.17,139.77,2962375.84
2018-03-01,ZECRUR,21997.47,22174.99,21566.63,21919.42,129.18,2816897.02
2018-02-28,ZECRUR,22887.08,23450,21500,21997.47,150.61,3374055.5
2018-02-27,ZECRUR,22942.01,23299,22352.81,22887.08,204.25,4670323.31
2018-02-26,ZECRUR,23400,23600,22227.04,22942.01,134.76,3090611.53
2018-02-25,ZECRUR,23020.53,23551.66,22546.29,23400,125.55,2906767.99
2018-02-24,ZECRUR,24105.72,24300,22958.69,23020.53,93.74,2201286.3
2018-02-23,ZECRUR,23436.35,24370,22865,24105.72,148.66,3511691.59
2018-02-22,ZECRUR,25130.43,25603.66,22987.22,23436.35,121.74,2958703.22
2018-02-21,ZECRUR,25394.2,25898,24130,25130.43,150.34,3772731.19
2018-02-20,ZECRUR,26000,26208,25000,25394.2,180.62,4610163.63
2018-02-19,ZECRUR,26000,27111.11,25800,26000,179.44,4727835.25
2018-02-18,ZECRUR,27488.08,27900,25520,26000,164.16,4379091.61
2018-02-17,ZECRUR,26990,28400,26826.29,27488.08,187.96,5193629.51
2018-02-16,ZECRUR,26356.25,26997,25514.09,26990,162.27,4251670.91
2018-02-15,ZECRUR,26502.5,27100,25510,26356.25,185.82,4911402.1
2018-02-14,ZECRUR,26070,26800,25804.49,26502.5,178.02,4686941.01
2018-02-13,ZECRUR,26626.98,26750.17,25500.38,26070,140.2,3638752.25
2018-02-12,ZECRUR,26669.86,27458.92,26246.7,26626.98,146.43,3915689.52
2018-02-11,ZECRUR,28200,28500,25002.59,26669.86,189.39,5059393.36
2018-02-10,ZECRUR,27568.04,29096.55,26930.99,28200,209.24,5866288.88
2018-02-09,ZECRUR,25620.35,28000,23481.89,27568.04,255.12,6444097.18
2018-02-08,ZECRUR,21753.5,25850,21534.43,25620.35,278.12,6643261.58
2018-02-07,ZECRUR,21640.95,23225.4,19599.11,21753.5,217.22,4727031.91
2018-02-06,ZECRUR,19197.18,21718,16100,21640.95,251.05,4756430.38
2018-02-05,ZECRUR,22350,22797,17000,19197.18,186.54,3744343.08
2018-02-04,ZECRUR,23928,24692.8,21718.23,22350,155.32,3590464.56
2018-02-03,ZECRUR,22548.33,24500,21408.12,23928,186.67,4311604.53
2018-02-02,ZECRUR,22000,22548.33,18260.7,22548.33,221.63,4599272.96
2018-02-01,ZECRUR,22199,22768.91,20001,22000,242.56,5225694.92
2018-01-31,ZECRUR,22071.81,22400,20837.99,22199,210.35,4558787.13
2018-01-30,ZECRUR,24770,24875.95,22000.01,22071.81,178.72,4206898.98
2018-01-29,ZECRUR,25490.69,26053.29,24312.66,24770,168.03,4172452.44
2018-01-28,ZECRUR,24964.53,26132.73,24881.13,25490.69,154.32,3919098.02
2018-01-27,ZECRUR,25458.16,26000,24810,24964.53,129.79,3267281.7
2018-01-26,ZECRUR,26406.49,27000,24440.77,25458.16,166.11,4238826.09
2018-01-25,ZECRUR,26478.77,26700,25400,26406.49,161.37,4204805.82
2018-01-24,ZECRUR,26728.56,26900.1,25802.38,26478.77,154.49,4056725.77
2018-01-23,ZECRUR,28972,28972,25801,26728.56,55.51,1481601.19
2018-01-22,ZECRUR,28972,28972,28972,28972,0.0,0.0
2018-01-21,ZECRUR,31899,32000,28967,28972,43.45,1347493.56
2018-01-20,ZECRUR,31631.81,32400,31477.01,31700,109.81,3508462.62
2018-01-19,ZECRUR,31520,32495.06,30501,31631.81,119.06,3772899.78
2018-01-18,ZECRUR,32189.95,34813,31000,31520,54.44,1791561.13
2018-01-17,ZECRUR,32300,33014.7,25198.08,32189.95,163.52,4885772.92
2018-01-16,ZECRUR,37108,38863,30639.12,32300,266.08,9195196.94
2018-01-15,ZECRUR,38798.3,39197.57,37000,37108,157.42,6012504.97
2018-01-14,ZECRUR,40690,41000,38500,38798.3,160.47,6360943.89
2018-01-13,ZECRUR,39300,40800,39300,40690,145.82,5889796.19
2018-01-12,ZECRUR,39579,40341.95,39000,39300,38.67,1524111.26
2018-01-11,ZECRUR,41200,41508.64,37742.54,39579,233.95,9296120.63
2018-01-10,ZECRUR,38999,41745,38121.96,41200,261.91,10362408.12
2018-01-09,ZECRUR,39988.18,40000,38000,38999,220.7,8595394.76
2018-01-08,ZECRUR,40335.4,41000,35742.54,39988.18,322.16,12434973.73
2018-01-07,ZECRUR,35855.54,42870,35810.43,40335.4,406.39,16033405.78
2018-01-06,ZECRUR,31555.56,36688.98,30600,35855.54,306.15,10247841.43
2018-01-05,ZECRUR,32083.53,32403.58,30537.02,31555.56,130.22,4079946.12
2018-01-04,ZECRUR,32403.95,32900,30000.02,32083.53,192.76,6123872.1
2018-01-03,ZECRUR,32111.11,33000,31514.68,32403.95,183.08,5899684.59
2018-01-02,ZECRUR,32314.59,33000,31400.98,32111.11,224.94,7263016.49
2018-01-01,ZECRUR,29635.1,33000,28400,32314.59,226.41,7067941.11
2017-12-31,ZECRUR,29002,30060,28067.88,29635.1,157.05,4554281.28
2017-12-30,ZECRUR,32143.66,32143.66,28000.15,29002,78.69,2334709.28
2017-12-29,ZECRUR,30082.55,32781.86,29106.72,32143.66,186.54,5749546.1
2017-12-28,ZECRUR,33234.3,33452.9,29000,30082.55,117.74,3663754.74
2017-12-27,ZECRUR,33358.62,33999.69,32635,33234.3,168.22,5587934.29
2017-12-26,ZECRUR,33181.06,33868.8,32188.74,33358.62,143.71,4731061.57
2017-12-25,ZECRUR,34685.42,34986.72,32500,33181.06,167.77,5681482.42
2017-12-24,ZECRUR,35380.59,35706.13,30095.96,34685.42,157.3,5221236.18
2017-12-23,ZECRUR,34381.44,38609.33,32753.15,35380.59,196.48,7120554.86
2017-12-22,ZECRUR,40657.32,40807,26704.75,34381.44,250.94,8239784.86
2017-12-21,ZECRUR,41519.66,44990,37000.45,40657.32,409.3,16949284.84
2017-12-20,ZECRUR,37000,43200,35215.32,41519.66,261.4,10193209.13
2017-12-19,ZECRUR,35701.67,39550,33100,37000,293.82,10700716.68
2017-12-18,ZECRUR,32500.25,36828.99,29490,35701.67,249.07,8190104.09
2017-12-17,ZECRUR,27924.06,33000,27616.86,32500.25,317.41,9456776.91
2017-12-16,ZECRUR,27600,29000.77,27400,27924.06,188.46,5309011.29
2017-12-15,ZECRUR,31138,31138,25200,27600,245.76,6628647.88
2017-12-14,ZECRUR,25370.5,31871.97,24700,31138,385.36,10878238.07
2017-12-13,ZECRUR,22222.3,25619.79,21537.43,25370.5,481.81,11359500.27
2017-12-12,ZECRUR,19899,22222.3,19601.52,22222.3,378.48,7985680.1
2017-12-11,ZECRUR,18975.45,19979.54,18566.14,19899,170.15,3303246.42
2017-12-10,ZECRUR,19910.56,20735.97,18725.54,18975.45,156.44,3096377.43
2017-12-09,ZECRUR,20303.56,21498.9,19277.4,19910.56,167.72,3479318.61
2017-12-08,ZECRUR,18772.2,21201.84,18500,20303.56,251.64,5063327.62
2017-12-07,ZECRUR,20504.31,20515.52,18653.56,18772.2,145.33,2854653.7
2017-12-06,ZECRUR,20380,21999,20000,20504.31,202.13,4213259.67
2017-12-05,ZECRUR,20333.33,20449.99,19570,20380,110.27,2204448.95
2017-12-04,ZECRUR,20055.38,20443.46,19900.38,20333.33,124.8,2517716.8
2017-12-03,ZECRUR,19770,20500,19509,20055.38,165.09,3305313.44
2017-12-02,ZECRUR,19500,20059.42,19234.8,19770,129.26,2547280.3
2017-12-01,ZECRUR,18572.07,19800.19,17959.8,19500,122.18,2295888.15
2017-11-30,ZECRUR,18515,19400,16546.57,18572.07,110.38,1990531.51
2017-11-29,ZECRUR,21000,21228.48,18481.2,18515,163.43,3254458.98
2017-11-28,ZECRUR,19338,21060,19159.3,21000,193.02,3901332.56
2017-11-27,ZECRUR,18633.13,19362.84,18263.14,19338,131.17,2483682.72
2017-11-26,ZECRUR,19176.12,19220.71,18400,18633.13,117.0,2183515.74
2017-11-25,ZECRUR,19000,19499,18222,19176.12,141.22,2665894.13
2017-11-24,ZECRUR,17550,19000.62,16900,19000,150.81,2649264.24
2017-11-23,ZECRUR,17700.8,17841.11,17200.99,17550,101.17,1768370.54
2017-11-22,ZECRUR,16780,17841.6,16523,17700.8,157.32,2696573.79
2017-11-21,ZECRUR,16900,17134.18,16390,16780,83.54,1394823.13
2017-11-20,ZECRUR,16500,16961.97,16246.17,16900,75.28,1247005.28
2017-11-19,ZECRUR,16637,16864.41,16247.38,16500,54.26,896565.22
2017-11-18,ZECRUR,16053.83,17000,16053.83,16637,77.86,1285661.45
2017-11-17,ZECRUR,16333.16,16501,15957.51,16053.83,48.13,776099.8
2017-11-16,ZECRUR,16178.65,17700,15956.09,16333.16,180.89,3042646.63
2017-11-15,ZECRUR,16035.69,16500,15417.05,16178.65,97.79,1570181.29
2017-11-14,ZECRUR,15784.87,16200,15315,16035.69,78.87,1244325.74
2017-11-13,ZECRUR,15805.56,16538.95,15000,15784.87,163.45,2570174.45
2017-11-12,ZECRUR,14850.91,15805.56,13457.59,15805.56,197.75,2903674.17
2017-11-11,ZECRUR,13845.77,15095.5,13400,14850.91,132.06,1890597.64
2017-11-10,ZECRUR,14408.62,15200,13300,13845.77,142.91,2050484.16
2017-11-09,ZECRUR,13684.14,15139.02,13519.74,14408.62,174.58,2505931.34
2017-11-08,ZECRUR,13572.88,13800,13071.9,13684.14,111.17,1504677.85
2017-11-07,ZECRUR,13188,13795,12812,13572.88,74.41,980436.92
2017-11-06,ZECRUR,12667.21,13299,12560,13188,96.31,1242961.83
2017-11-05,ZECRUR,12785.52,13000,12498.23,12667.21,84.03,1071235.86
2017-11-04,ZECRUR,12815.69,13099,12366.4,12785.52,45.26,572687.99
2017-11-03,ZECRUR,12260.69,13100,12001,12815.69,95.93,1201934.11
2017-11-02,ZECRUR,12367.26,12503.77,12000,12260.69,77.39,943250.81
2017-11-01,ZECRUR,12772.11,12824.75,12220,12367.26,65.98,830514.73
2017-10-31,ZECRUR,13109.68,13209,12650,12772.11,193.94,2503806.43
2017-10-30,ZECRUR,13200,13495.69,12890,13109.68,20.35,269078.6
