Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume AUD
2019-03-16,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-15,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-14,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-13,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-12,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-11,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-10,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-09,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-08,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-07,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-06,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-05,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-04,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-03,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-02,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-03-01,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-28,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-27,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-26,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-25,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-24,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-23,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-22,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-21,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-20,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-19,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-18,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-17,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-16,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-15,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-14,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-13,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-12,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-11,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-10,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-09,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-08,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-07,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-06,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-05,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-04,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-03,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-02,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-02-01,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-31,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-30,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-29,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-28,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-27,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-26,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-25,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-24,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-23,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-22,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-21,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-20,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-19,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-18,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-17,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-16,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-15,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-14,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-13,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-12,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-11,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-10,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-09,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-08,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-07,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-06,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-05,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-04,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-03,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-02,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2019-01-01,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-31,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-30,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-29,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-28,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-27,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-26,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-25,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-24,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-23,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-22,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-21,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-20,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-19,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-18,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-17,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-16,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-15,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-14,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-13,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-12,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-11,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-10,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-09,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-08,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-07,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-06,ETHAUD,145.7,145.7,145.7,145.7,0.0,0.0
2018-12-05,ETHAUD,148.2,148.2,144.7,145.7,14.12,2073.01
2018-12-04,ETHAUD,145.94,149.24,144.25,148.2,34.82,5069.79
2018-12-03,ETHAUD,159.19,159.19,143.59,145.94,27.35,4010.26
2018-12-02,ETHAUD,161.02,161.02,157.01,159.19,74.25,11751.64
2018-12-01,ETHAUD,153.47,163.94,153.47,161.02,10.21,1627.05
2018-11-30,ETHAUD,159.57,159.57,152.07,153.47,7.6,1179.69
2018-11-29,ETHAUD,168.97,168.97,159.12,159.57,13.08,2098.23
2018-11-28,ETHAUD,149.41,168.97,149.41,168.97,73.6,11945.25
2018-11-27,ETHAUD,145.22,150.24,139.3,149.41,46.86,6643.33
2018-11-26,ETHAUD,159.67,160.62,143.8,145.22,401.78,60695.85
2018-11-25,ETHAUD,155.13,161.94,137.56,159.67,871.06,130268.43
2018-11-24,ETHAUD,167.47,172.14,150.76,155.13,235.74,36758.35
2018-11-23,ETHAUD,171.11,171.11,161.46,167.47,302.75,49800.24
2018-11-22,ETHAUD,182.83,182.83,171.11,171.11,78.41,13516.39
2018-11-21,ETHAUD,177.45,186.41,174.23,182.83,142.54,25622.01
2018-11-20,ETHAUD,200,202.23,169.3,177.45,2530.03,452323.41
2018-11-19,ETHAUD,241.62,241.62,200,200,92.72,19613.55
2018-11-18,ETHAUD,237.11,241.62,236.15,241.62,0.5043,119.93
2018-11-17,ETHAUD,228.15,237.51,228.15,237.11,0.1644,39.04
2018-11-16,ETHAUD,228.15,228.15,228.15,228.15,0.0,0.0
2018-11-15,ETHAUD,242.46,245.74,228.15,228.15,10.5,2400.75
2018-11-14,ETHAUD,283.14,284.08,236.83,242.46,40.11,10366.03
2018-11-13,ETHAUD,292.57,292.57,283.14,283.14,2.26,645.41
2018-11-12,ETHAUD,290.78,294.19,289.2,292.57,11.97,3503.07
2018-11-11,ETHAUD,295.34,295.34,290.78,290.78,0.1701,49.46
2018-11-10,ETHAUD,287.31,295.34,287.31,295.34,7.43,2162.0
2018-11-09,ETHAUD,290.55,290.55,287.31,287.31,1.94,563.66
2018-11-08,ETHAUD,297.99,297.99,290.55,290.55,1.04,308.0
2018-11-07,ETHAUD,290.05,304.7,290.05,297.99,1.85,558.36
2018-11-06,ETHAUD,290.05,290.05,290.05,290.05,0.0,0.0
2018-11-05,ETHAUD,298.04,298.04,290.05,290.05,4.51,1308.65
2018-11-04,ETHAUD,277.66,298.04,277.66,298.04,0.5087,145.68
2018-11-03,ETHAUD,278,278,277.64,277.66,0.1828,50.77
2018-11-02,ETHAUD,274.63,278.47,274.34,278,20.4,5626.25
2018-11-01,ETHAUD,271.65,274.63,271.65,274.63,0.04859,13.35
2018-10-31,ETHAUD,287.34,287.34,271.65,271.65,1.95,534.75
2018-10-30,ETHAUD,287.34,287.34,287.34,287.34,0.0,0.0
2018-10-29,ETHAUD,287.34,287.34,287.34,287.34,0.0,0.0
2018-10-28,ETHAUD,287.34,287.34,287.34,287.34,0.0,0.0
2018-10-27,ETHAUD,287.34,287.34,287.34,287.34,0.0,0.0
2018-10-26,ETHAUD,282.72,287.34,282.72,287.34,2.17,618.3
2018-10-25,ETHAUD,284.61,284.61,281.67,282.72,11.52,3251.32
2018-10-24,ETHAUD,283.98,285.19,283.96,284.61,16.68,4743.21
2018-10-23,ETHAUD,284.68,285.64,281.28,283.98,39.49,11199.36
2018-10-22,ETHAUD,284.99,285.65,282.5,284.68,92.81,26359.3
2018-10-21,ETHAUD,285.04,287.33,284.99,284.99,60.0,17205.81
2018-10-20,ETHAUD,283.58,286.5,282.5,285.04,223.36,63641.39
2018-10-19,ETHAUD,278.91,284.59,278.91,283.58,77.51,21825.96
2018-10-18,ETHAUD,287.68,287.68,278.91,278.91,63.44,18151.91
2018-10-17,ETHAUD,286.68,288.7,285.97,287.68,58.57,16851.86
2018-10-16,ETHAUD,287.88,287.88,285.56,286.68,7.84,2250.37
2018-10-15,ETHAUD,267.36,302.97,267.36,287.88,426.72,122522.88
2018-10-14,ETHAUD,276.79,279.42,267.36,267.36,24.93,6853.5
2018-10-13,ETHAUD,272.66,280.16,272.35,276.79,186.99,51610.37
2018-10-12,ETHAUD,264.66,276.41,264.66,272.66,290.24,79180.3
2018-10-11,ETHAUD,317.28,317.28,264.48,264.66,158.61,44420.25
2018-10-10,ETHAUD,318.05,318.55,311.89,317.28,14.17,4438.45
2018-10-09,ETHAUD,323.84,323.84,318.05,318.05,11.17,3580.68
2018-10-08,ETHAUD,318.63,323.84,317.35,323.84,65.27,20993.44
2018-10-07,ETHAUD,316.01,318.63,313.58,318.63,15.24,4798.12
2018-10-06,ETHAUD,319.99,321.07,316.01,316.01,22.66,7231.38
2018-10-05,ETHAUD,309.83,322.89,309.83,319.99,34.55,10983.25
2018-10-04,ETHAUD,308.53,317.85,308.53,309.83,36.53,11431.33
2018-10-03,ETHAUD,315.62,315.62,301.61,308.53,41.19,12620.15
2018-10-02,ETHAUD,317.18,319.78,311.79,315.62,5.62,1770.07
2018-10-01,ETHAUD,324.34,324.34,311.79,317.18,1.88,591.05
2018-09-30,ETHAUD,322.08,326.49,318.72,324.34,5.24,1686.95
2018-09-29,ETHAUD,305.52,326.25,298.53,322.08,17.79,5441.27
2018-09-28,ETHAUD,305.52,318,299.23,305.52,52.3,16442.1
2018-09-27,ETHAUD,301.81,305.74,296.61,305.52,1.07,325.55
2018-09-26,ETHAUD,292.68,305.43,290.54,301.81,10.66,3212.72
2018-09-25,ETHAUD,319.87,319.87,286.29,292.68,41.14,11874.75
2018-09-24,ETHAUD,337.51,337.51,319.87,319.87,128.07,41712.55
2018-09-23,ETHAUD,329.43,337.51,324.79,337.51,0.6343,209.55
2018-09-22,ETHAUD,332.29,333.89,326.45,329.43,1.02,336.63
2018-09-21,ETHAUD,301.77,337.51,301.63,332.29,10.96,3407.45
2018-09-20,ETHAUD,288.57,301.77,284.45,301.77,68.62,19893.73
2018-09-19,ETHAUD,290.82,291.55,277.94,288.57,61.98,17521.58
2018-09-18,ETHAUD,275.88,305.46,270.95,290.82,942.39,263724.83
2018-09-17,ETHAUD,304.97,311.94,270.07,275.88,44.36,13467.66
2018-09-16,ETHAUD,313.12,313.12,289.99,304.97,8.41,2514.29
2018-09-15,ETHAUD,303.21,316.2,296.9,313.12,15.08,4592.11
2018-09-14,ETHAUD,295.97,304.06,284.84,303.21,8.16,2372.98
2018-09-13,ETHAUD,252.64,295.97,252.64,295.97,5.79,1644.21
2018-09-12,ETHAUD,258.44,258.44,238.91,252.64,5.52,1355.87
2018-09-11,ETHAUD,275.22,278.9,257.31,258.44,19.75,5215.31
2018-09-10,ETHAUD,276.19,281.7,264.08,275.22,13.28,3665.6
2018-09-09,ETHAUD,279.16,289.68,274.19,276.19,17.48,4906.5
2018-09-08,ETHAUD,304.16,308.76,270.53,279.16,151.83,43489.81
2018-09-07,ETHAUD,314.62,326.33,299.87,304.16,62.75,19727.43
2018-09-06,ETHAUD,319.94,348.12,297.57,314.62,4035.88,1324696.88
2018-09-05,ETHAUD,391.38,391.38,316.42,319.94,140.15,49622.93
2018-09-04,ETHAUD,391.38,391.38,391.38,391.38,0.0,0.0
2018-09-03,ETHAUD,391.38,391.38,391.38,391.38,0.0,0.0
2018-09-02,ETHAUD,380,392.1,380,391.38,37.55,14702.13
2018-09-01,ETHAUD,380,380,380,380,0.0,0.0
2018-08-31,ETHAUD,380,380,380,380,0.0,0.0
2018-08-30,ETHAUD,380,380,380,380,0.0,0.0
2018-08-29,ETHAUD,380,380,380,380,0.0,0.0
2018-08-28,ETHAUD,380,380,380,380,0.0,0.0
2018-08-27,ETHAUD,380,380,380,380,0.0,0.0
2018-08-26,ETHAUD,380,380,380,380,0.0,0.0
2018-08-25,ETHAUD,380,380,380,380,0.0,0.0
2018-08-24,ETHAUD,380,380,380,380,0.0,0.0
2018-08-23,ETHAUD,407.96,407.96,380,380,3.66,1390.56
2018-08-22,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-21,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-20,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-19,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-18,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-17,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-16,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-15,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-14,ETHAUD,407.96,407.96,407.96,407.96,0.0,0.0
2018-08-13,ETHAUD,465.33,465.33,407.96,407.96,0.03752,15.31
2018-08-12,ETHAUD,465.33,465.33,465.33,465.33,0.0,0.0
2018-08-11,ETHAUD,465.33,465.33,465.33,465.33,0.0,0.0
2018-08-10,ETHAUD,627.95,627.95,465.33,465.33,0.4594,213.77
2018-08-09,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-08,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-07,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-06,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-05,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-04,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-03,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-02,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-08-01,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-31,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-30,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-29,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-28,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-27,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-26,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-25,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-24,ETHAUD,627.95,627.95,627.95,627.95,0.0,0.0
2018-07-23,ETHAUD,672.99,672.99,627.95,627.95,0.02,12.56
2018-07-22,ETHAUD,723.57,723.57,672.99,672.99,2.8e-07,0.0001884
2018-07-21,ETHAUD,723.57,723.57,723.57,723.57,0.0,0.0
2018-07-20,ETHAUD,723.57,723.57,723.57,723.57,0.0,0.0
2018-07-19,ETHAUD,723.57,723.57,723.57,723.57,0.0,0.0
2018-07-18,ETHAUD,673,723.57,672.99,723.57,798.02,576057.93
2018-07-17,ETHAUD,624.1,673,624.1,673,6.26,4212.97
2018-07-16,ETHAUD,608.8,624.1,608.8,624.1,7.66,4781.87
2018-07-15,ETHAUD,585.78,608.8,585.78,608.8,60.88,36501.0
2018-07-14,ETHAUD,577.59,585.78,577.59,585.78,19.22,11239.49
2018-07-13,ETHAUD,577.59,577.59,577.59,577.59,0.0,0.0
2018-07-12,ETHAUD,599.05,599.05,575.08,577.59,2.77,1597.97
2018-07-11,ETHAUD,662.56,662.56,591.97,599.05,7.53,4512.49
2018-07-10,ETHAUD,662.56,662.56,662.56,662.56,0.0,0.0
2018-07-09,ETHAUD,662.56,662.56,662.56,662.56,0.0,0.0
2018-07-08,ETHAUD,649.65,662.56,649.65,662.56,2.79,1846.07
2018-07-07,ETHAUD,617.17,649.65,617.17,649.65,0.437,283.86
2018-07-06,ETHAUD,617.17,617.17,617.17,617.17,0.0,0.0
2018-07-05,ETHAUD,617.17,617.17,617.17,617.17,0.0,0.0
2018-07-04,ETHAUD,643.54,643.54,617.17,617.17,0.8,493.73
