Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume RUR
2018-07-30,LTCRUR,5040,5125.98,4950.96,5050,134.36,676094.22
2018-07-29,LTCRUR,5056.87,5120,5007,5040,74.2,375368.26
2018-07-28,LTCRUR,5154.75,5154.75,5001,5056.87,125.36,634968.66
2018-07-27,LTCRUR,5144.51,5290,5010.15,5154.75,167.36,854611.99
2018-07-26,LTCRUR,5251.03,5344.95,5144.51,5144.51,180.02,945817.34
2018-07-25,LTCRUR,5396.26,5435,5103.1,5251.03,198.58,1038524.99
2018-07-24,LTCRUR,5150,5498,5100,5396.26,241.26,1278864.34
2018-07-23,LTCRUR,5185,5285,5126.2,5150,228.7,1190639.97
2018-07-22,LTCRUR,5238.24,5238.24,5111,5185,115.88,600734.72
2018-07-21,LTCRUR,5173.01,5331,5040,5238.24,141.73,735061.19
2018-07-20,LTCRUR,5309.7,5400,5111,5173.01,223.61,1171140.11
2018-07-19,LTCRUR,5260.23,5450,5201.01,5309.7,176.63,934898.01
2018-07-18,LTCRUR,5349,5564,5235,5260.23,226.28,1223939.3
2018-07-17,LTCRUR,5061.48,5349,4935.47,5349,273.67,1410697.44
2018-07-16,LTCRUR,4866.99,5151,4813.54,5061.48,123.57,614497.69
2018-07-15,LTCRUR,4838.1,4947,4785,4866.99,156.19,760984.54
2018-07-14,LTCRUR,4950,4950,4771.53,4838.1,118.45,572252.31
2018-07-13,LTCRUR,4887.35,4950,4800,4950,130.45,636156.99
2018-07-12,LTCRUR,4952.03,5020.49,4762,4887.35,158.98,772292.2
2018-07-11,LTCRUR,4889.1,5118.22,4800,4952.03,117.43,582466.45
2018-07-10,LTCRUR,5045.94,5045.94,4751.18,4889.1,159.16,779602.02
2018-07-09,LTCRUR,5150,5200,5038.8,5045.94,214.08,1091394.62
2018-07-08,LTCRUR,5220,5262.32,5030,5150,171.16,889845.32
2018-07-07,LTCRUR,5228.72,5229,5015.38,5220,137.86,702237.36
2018-07-06,LTCRUR,5200.73,5289.72,5072.5,5228.72,89.82,465620.1
2018-07-05,LTCRUR,5371.66,5500,5200,5200.73,182.22,966045.54
2018-07-04,LTCRUR,5308.49,5555.56,5167.22,5371.66,165.2,883050.92
2018-07-03,LTCRUR,5299.9,5500,5217.35,5308.49,175.86,938967.1
2018-07-02,LTCRUR,5000,5299.9,4840,5299.9,205.65,1046131.33
2018-07-01,LTCRUR,4927.56,5000,4800.05,5000,145.98,717525.09
2018-06-30,LTCRUR,4857.4,5151.18,4857.4,4927.56,183.55,921346.3
2018-06-29,LTCRUR,4808,4900,4600.63,4857.4,136.69,647031.57
2018-06-28,LTCRUR,5016.52,5088.96,4808,4808,127.06,626133.68
2018-06-27,LTCRUR,4850,5100,4719.09,5016.52,122.02,600422.37
2018-06-26,LTCRUR,5078,5159.49,4801,4850,139.48,695722.21
2018-06-25,LTCRUR,5117.16,5301,4952.5,5078,164.62,841076.7
2018-06-24,LTCRUR,5300,5335.45,4811.51,5117.16,195.92,994907.62
2018-06-23,LTCRUR,5560.66,5698,5259.92,5300,99.73,536925.5
2018-06-22,LTCRUR,5968.26,5997.34,5332.25,5560.66,218.08,1216983.89
2018-06-21,LTCRUR,6013.22,6100,5924.04,5968.26,114.83,690638.14
2018-06-20,LTCRUR,6146.82,6263.55,5960.51,6013.22,133.53,807158.46
2018-06-19,LTCRUR,6051.76,6303.99,6000,6146.82,123.95,762270.27
2018-06-18,LTCRUR,5997,6199.72,5858.41,6051.76,109.61,660154.98
2018-06-17,LTCRUR,6059.57,6212.16,5900,5997,122.7,738278.03
2018-06-16,LTCRUR,6138.5,6200,5915.59,6059.57,83.03,500270.79
2018-06-15,LTCRUR,6329.92,6478.76,6078.34,6138.5,116.21,720505.01
2018-06-14,LTCRUR,5957.6,6450.73,5934.6,6329.92,116.42,719225.67
2018-06-13,LTCRUR,6409.72,6574.95,5806.72,5957.6,186.74,1136263.81
2018-06-12,LTCRUR,6688.42,6877,6401.13,6409.72,153.44,1019585.24
2018-06-11,LTCRUR,6879.71,6900.3,6545.28,6688.42,86.77,579735.87
2018-06-10,LTCRUR,7164.95,7237.89,6600,6879.71,145.75,1016583.86
2018-06-09,LTCRUR,7251.57,7340.25,7155,7164.95,82.6,599377.42
2018-06-08,LTCRUR,7291.89,7353.06,7152,7251.57,94.48,685919.71
2018-06-07,LTCRUR,7277.25,7380.84,7200,7291.89,62.46,454985.96
2018-06-06,LTCRUR,7350.26,7450,7192.44,7277.25,122.21,889260.08
2018-06-05,LTCRUR,7419.11,7450,7115.67,7350.26,131.58,954034.3
2018-06-04,LTCRUR,7677.18,7782.17,7250,7419.11,122.14,912602.12
2018-06-03,LTCRUR,7539.33,7812.01,7470.5,7677.18,91.08,700601.79
2018-06-02,LTCRUR,7369.44,7725.4,7305.7,7539.33,129.84,979027.4
2018-06-01,LTCRUR,7300.31,7499.01,7178.76,7369.44,110.22,807254.92
2018-05-31,LTCRUR,7387.87,7500,7272.34,7300.31,114.15,841813.2
2018-05-30,LTCRUR,7507,7640,7050,7387.87,124.16,926866.08
2018-05-29,LTCRUR,7058.71,7642.13,6910,7507,150.84,1109533.23
2018-05-28,LTCRUR,7492.69,7600,7000,7058.71,137.4,998651.1
2018-05-27,LTCRUR,7530.03,7600,7400,7492.69,59.94,446583.88
2018-05-26,LTCRUR,7432.29,7750,7432.29,7530.03,94.62,716131.55
2018-05-25,LTCRUR,7668.75,7800,7400,7432.29,89.95,679226.62
2018-05-24,LTCRUR,7349.5,7800,7203.49,7668.75,128.08,962038.71
2018-05-23,LTCRUR,7990.85,8024.82,7153.37,7349.5,189.48,1430799.39
2018-05-22,LTCRUR,8230.22,8298.4,7868.88,7990.85,105.64,854964.51
2018-05-21,LTCRUR,8550.75,8628,8150,8230.22,120.16,1008467.45
2018-05-20,LTCRUR,8279.08,8700,8250,8550.75,133.09,1121120.77
2018-05-19,LTCRUR,8415.05,8514,8198.79,8279.08,96.13,800675.14
2018-05-18,LTCRUR,8199.18,8514,8000,8415.05,125.13,1023518.01
2018-05-17,LTCRUR,8525.02,8608.55,8118.18,8199.18,164.79,1390671.07
2018-05-16,LTCRUR,8727.56,8727.56,8396.66,8525.02,131.39,1118188.27
2018-05-15,LTCRUR,9041.09,9300,8470.73,8727.56,169.35,1489699.38
2018-05-14,LTCRUR,9206.71,9250.82,8701,9041.09,210.15,1893805.88
2018-05-13,LTCRUR,9064.53,9300,8751.4,9206.71,99.59,898963.36
2018-05-12,LTCRUR,8594.99,9135,8451.01,9064.53,123.43,1076322.3
2018-05-11,LTCRUR,9457.46,9473.96,8400,8594.99,182.62,1615159.49
2018-05-10,LTCRUR,9803.2,9976.3,9400,9457.46,112.42,1090513.28
2018-05-09,LTCRUR,10137.44,10199.53,9700,9803.2,117.83,1158875.76
2018-05-08,LTCRUR,10139.17,10350,9801,10137.44,187.85,1888880.64
2018-05-07,LTCRUR,10394.6,10500.88,9859.45,10139.17,183.29,1844189.83
2018-05-06,LTCRUR,10920,11135.59,10295,10394.6,188.44,1996721.98
2018-05-05,LTCRUR,10218.99,11303.59,10144.37,10920,178.38,1917914.87
2018-05-04,LTCRUR,9669,10346.94,9500.45,10218.99,281.3,2758634.51
2018-05-03,LTCRUR,9294.47,9862.54,9205.53,9669,352.09,3362721.76
2018-05-02,LTCRUR,9152.26,9371.93,9018.41,9294.47,175.28,1614358.69
2018-05-01,LTCRUR,9135,9187.45,8910,9152.26,123.53,1118321.33
2018-04-30,LTCRUR,9205.61,9300,9080,9135,161.59,1482800.54
2018-04-29,LTCRUR,9155.53,9320,9004.55,9205.61,159.67,1467433.02
2018-04-28,LTCRUR,9001.78,9247,8920.26,9155.53,154.97,1403741.34
2018-04-27,LTCRUR,9399,9400,8955,9001.78,215.07,1968246.04
2018-04-26,LTCRUR,8967.53,9399,8700,9399,154.43,1388821.93
2018-04-25,LTCRUR,9929.31,9929.31,8505.9,8967.53,258.72,2336113.89
2018-04-24,LTCRUR,9265.4,9930,9265.4,9929.31,233.95,2269639.95
2018-04-23,LTCRUR,8811.99,9299,8750,9265.4,194.31,1764863.74
2018-04-22,LTCRUR,8862,9100,8601,8811.99,222.38,1977613.64
2018-04-21,LTCRUR,9299,9391.49,8486.92,8862,351.5,3157051.55
2018-04-20,LTCRUR,8679.28,9299,8524.14,9299,455.35,4065357.25
2018-04-19,LTCRUR,8295.37,8801.07,8220,8679.28,329.75,2800377.9
2018-04-18,LTCRUR,8051,8400,8005,8295.37,214.5,1757970.35
2018-04-17,LTCRUR,7717.46,8440,7682.75,8051,328.42,2662607.29
2018-04-16,LTCRUR,7942.37,7990,7600,7717.46,171.72,1330750.83
2018-04-15,LTCRUR,7655.29,8000,7574.6,7942.37,163.74,1283836.78
2018-04-14,LTCRUR,7730.51,7823.96,7529.63,7655.29,182.3,1389917.11
2018-04-13,LTCRUR,7730,8189.33,7432.49,7730.51,232.9,1822457.57
2018-04-12,LTCRUR,7294.97,7730,7015,7730,259.82,1890229.88
2018-04-11,LTCRUR,7076.87,7541.69,7005,7294.97,408.71,2953414.23
2018-04-10,LTCRUR,6910.89,7200,6601,7076.87,480.6,3372491.34
2018-04-09,LTCRUR,6702.01,7000.68,6702,6910.89,149.34,1027595.49
2018-04-08,LTCRUR,6691,6800,6600.92,6702.01,105.91,708438.14
2018-04-07,LTCRUR,6588.01,6811.48,6536.96,6691,115.51,776012.95
2018-04-06,LTCRUR,6834.25,6904.2,6519.14,6588.01,163.39,1089191.48
2018-04-05,LTCRUR,6805.48,7000,6633,6834.25,157.72,1081278.26
2018-04-04,LTCRUR,7481.08,7481.08,6633,6805.48,207.5,1445456.3
2018-04-03,LTCRUR,6621.31,7612.5,6590.08,7481.08,197.48,1393906.53
2018-04-02,LTCRUR,6489.02,6797.48,6489.02,6621.31,111.38,741249.56
2018-04-01,LTCRUR,6773.25,6798.28,6311.08,6489.02,126.53,827794.85
2018-03-31,LTCRUR,7150.29,7300,6757,6773.25,163.44,1148608.54
2018-03-30,LTCRUR,7000.62,7604.73,6801,7150.29,219.63,1555496.54
2018-03-29,LTCRUR,7476.57,7533.55,6640.01,7000.62,285.0,1988357.34
2018-03-28,LTCRUR,7859.21,7880.68,7448.62,7476.57,133.34,1021931.37
2018-03-27,LTCRUR,8374.28,8603.51,7511,7859.21,168.4,1346271.25
2018-03-26,LTCRUR,9049,9070.34,8120,8374.28,176.38,1512436.3
2018-03-25,LTCRUR,8934.23,9084.77,8801,9049,94.2,843162.86
2018-03-24,LTCRUR,9275,9397.18,8810.64,8934.23,133.62,1215173.63
2018-03-23,LTCRUR,9178.8,9300,8805.49,9275,129.35,1174226.29
2018-03-22,LTCRUR,9399.99,9697.95,9000,9178.8,134.96,1247678.76
2018-03-21,LTCRUR,9600,9930,9241.03,9399.99,237.09,2282335.93
2018-03-20,LTCRUR,9220,9748.59,8975.8,9600,217.44,2026365.05
2018-03-19,LTCRUR,8988.58,9322.26,8385.94,9220,192.81,1737570.65
2018-03-18,LTCRUR,8760,9288.6,7766.11,8988.58,214.94,1800483.54
2018-03-17,LTCRUR,9665.07,9665.07,8760,8760,163.89,1497075.56
2018-03-16,LTCRUR,9631.1,9782.45,9248.02,9665.07,150.11,1436063.42
2018-03-15,LTCRUR,9712.19,10000.79,8812.47,9631.1,272.77,2585803.61
2018-03-14,LTCRUR,10227.9,10278.73,9200.47,9712.19,283.9,2793012.42
2018-03-13,LTCRUR,10403.4,10569.39,10100,10227.9,227.3,2353789.0
2018-03-12,LTCRUR,10855.93,10900.67,10401,10403.4,227.63,2419371.7
2018-03-11,LTCRUR,10578.4,10929.6,10401,10855.93,192.48,2078541.72
2018-03-10,LTCRUR,11100,11499.01,10578.4,10578.4,333.16,3682013.58
2018-03-09,LTCRUR,10630,11200,9800,11100,350.43,3648303.12
2018-03-08,LTCRUR,10963.81,11200.18,10441.47,10630,189.04,2032951.23
2018-03-07,LTCRUR,11152.38,11300,10269.01,10963.81,381.48,4094806.27
2018-03-06,LTCRUR,11439.35,11585,10850.26,11152.38,350.37,3947113.37
2018-03-05,LTCRUR,11563.76,11701,11369.39,11439.35,499.63,5753952.19
2018-03-04,LTCRUR,11470.11,11650,11256.08,11563.76,282.77,3236360.44
2018-03-03,LTCRUR,11790,11990,11400,11470.11,208.39,2421777.67
2018-03-02,LTCRUR,11772.18,11894.47,11298.09,11790,274.29,3158972.67
2018-03-01,LTCRUR,11751,12000.5,11550,11772.18,241.31,2845193.89
2018-02-28,LTCRUR,12398.64,12639.71,11650,11751,331.26,4022053.05
2018-02-27,LTCRUR,12575,12812.37,12100,12398.64,322.32,3969430.88
2018-02-26,LTCRUR,13124,13700,12501.21,12575,669.77,8722705.62
2018-02-25,LTCRUR,12478.25,13438.51,12000,13124,421.59,5398366.89
2018-02-24,LTCRUR,12352.68,12779.89,12000,12478.25,317.5,3894834.9
2018-02-23,LTCRUR,11747.19,12577.65,11125.01,12352.68,361.93,4368246.02
2018-02-22,LTCRUR,12620.4,13017.58,11501,11747.19,402.36,4902150.24
2018-02-21,LTCRUR,13342,13342,12425.13,12620.4,635.35,8159705.18
2018-02-20,LTCRUR,12270,13960.49,12100,13342,1021.64,13636599.37
2018-02-19,LTCRUR,12526,12840.5,12120.53,12270,1036.86,12928634.45
2018-02-18,LTCRUR,13214.52,13750,12199.77,12526,939.0,12234216.91
2018-02-17,LTCRUR,13216.72,13579.4,12989,13214.52,813.77,10801148.83
2018-02-16,LTCRUR,12095,13305.6,11911,13216.72,950.31,12090026.86
2018-02-15,LTCRUR,11900,13900,11762.07,12095,919.85,11691696.08
2018-02-14,LTCRUR,9392.29,12240.21,9390.43,11900,1119.55,12397428.58
2018-02-13,LTCRUR,9440.67,9546,9100.06,9392.29,454.59,4242786.7
2018-02-12,LTCRUR,9100,9674,9080.51,9440.67,442.39,4125615.55
2018-02-11,LTCRUR,9273,9450,8600.01,9100,459.41,4180712.48
2018-02-10,LTCRUR,9562.02,10000,9021.4,9273,535.62,5186330.4
2018-02-09,LTCRUR,9003.98,9562.02,8600.9,9562.02,730.16,6602396.14
2018-02-08,LTCRUR,8548.23,9350.18,8548.23,9003.98,587.53,5222976.48
2018-02-07,LTCRUR,8562.13,9685.65,8080,8548.23,759.96,6819133.81
2018-02-06,LTCRUR,8101.01,8884.13,6550,8562.13,955.95,7372581.08
2018-02-05,LTCRUR,9635.39,9990,7600,8101.01,784.69,6923963.94
2018-02-04,LTCRUR,9919,10778,9117,9635.39,955.52,9442226.14
2018-02-03,LTCRUR,8039.98,10199,7700,9919,750.35,6680069.21
2018-02-02,LTCRUR,8000,8821,6380.32,8039.98,936.5,6988018.33
2018-02-01,LTCRUR,9310.28,9503.93,7410.1,8000,720.55,6123765.42
2018-01-31,LTCRUR,9512.49,9692.06,9000,9310.28,555.64,5187086.43
2018-01-30,LTCRUR,10152,10261,9512.49,9512.49,563.15,5628189.18
2018-01-29,LTCRUR,10663.01,10763.34,9950,10152,602.61,6164080.62
2018-01-28,LTCRUR,10250.29,10803.26,10150,10663.01,354.31,3697679.52
2018-01-27,LTCRUR,10500,10602,10100.9,10250.29,382.64,3924374.77
2018-01-26,LTCRUR,10860.39,11300,10212.81,10500,422.46,4455321.44
2018-01-25,LTCRUR,11104.56,11300,10671,10860.39,454.27,4960469.51
2018-01-24,LTCRUR,11498.45,11700,11010,11104.56,297.59,3360794.18
2018-01-23,LTCRUR,12830.55,12830.55,11341.6,11498.45,120.83,1403653.39
2018-01-22,LTCRUR,12830.55,12830.55,12830.55,12830.55,0.0,0.0
2018-01-21,LTCRUR,13154.91,13295,12795,12830.55,60.25,783605.47
2018-01-20,LTCRUR,12935,13320,12600,13154.91,303.56,3958415.71
2018-01-19,LTCRUR,13318.63,13470,12500,12799.68,350.33,4560442.55
2018-01-18,LTCRUR,13119.11,13750,12500,13318.63,135.7,1788585.18
2018-01-17,LTCRUR,12980,14200.82,9800,13119.11,686.83,8414242.76
2018-01-16,LTCRUR,14640,14750,11210,12980,1032.99,13907181.82
2018-01-15,LTCRUR,14610,14865.3,14403,14640,401.78,5874442.51
2018-01-14,LTCRUR,15440.52,15900,14610,14610,586.46,8773414.17
2018-01-13,LTCRUR,14324.14,15728.66,14324.14,15440.52,471.63,7047822.71
2018-01-12,LTCRUR,14125.75,14600,14000,14324.14,45.98,658731.44
2018-01-11,LTCRUR,15113,15350.63,14100,14125.75,422.22,6186030.62
2018-01-10,LTCRUR,15556,15760,14500,15113,556.21,8435624.33
2018-01-09,LTCRUR,15592.48,15810,14999,15556,636.09,9793780.25
2018-01-08,LTCRUR,15920,15920,15000.2,15592.48,671.05,10436994.46
2018-01-07,LTCRUR,16100,16800,15503,15920,800.82,12844406.33
2018-01-06,LTCRUR,14187.77,17500,13752.92,16100,1062.12,17087118.48
2018-01-05,LTCRUR,13999,14750,13901,14187.77,396.51,5716235.96
2018-01-04,LTCRUR,14600,14706.02,13760,13999,453.64,6430451.24
2018-01-03,LTCRUR,14900,15100,14415,14600,323.96,4772221.14
2018-01-02,LTCRUR,14090.98,15800,13900,14900,288.79,4288357.68
2018-01-01,LTCRUR,14302.94,14601,13727.58,14090.98,143.01,2033763.87
2017-12-31,LTCRUR,13959.78,14806.93,13000,14302.94,238.87,3321282.11
2017-12-30,LTCRUR,15002.98,15199.12,13342.24,13959.78,344.01,4843974.01
2017-12-29,LTCRUR,15706,16234.5,14850.56,15002.98,309.91,4740911.12
2017-12-28,LTCRUR,16916.32,17176.95,14980,15706,628.73,9777341.05
2017-12-27,LTCRUR,17301,17900,16800.95,16916.32,316.69,5468111.05
2017-12-26,LTCRUR,17073.31,17900,16800,17301,348.08,6042857.19
2017-12-25,LTCRUR,18156.1,18216,17000,17073.31,288.67,5061520.79
2017-12-24,LTCRUR,18550,18713.84,16500,18156.1,521.37,9187779.68
2017-12-23,LTCRUR,17550,19999,17100,18550,506.88,9479323.47
2017-12-22,LTCRUR,19460.22,19738.3,13666,17550,1520.49,25579844.29
2017-12-21,LTCRUR,20270,21000.33,18500.1,19460.22,632.34,12596786.1
2017-12-20,LTCRUR,22895,22895,20000,20270,761.03,15995524.84
2017-12-19,LTCRUR,21967.67,23173.26,21000,22895,869.38,19539131.55
2017-12-18,LTCRUR,19520,22480.5,18908,21967.67,668.37,13577474.46
2017-12-17,LTCRUR,17989.03,19860,17950.94,19520,627.27,11986258.42
2017-12-16,LTCRUR,18437,18440,17500,17989.03,614.19,11153249.91
2017-12-15,LTCRUR,17022.77,18900,15100,18437,1032.78,17803081.46
2017-12-14,LTCRUR,18500,18730.43,16399.61,17022.77,869.9,15322079.95
2017-12-13,LTCRUR,18200,19801.84,17372.81,18500,1363.64,25192786.75
2017-12-12,LTCRUR,13400.99,19994.73,13001.19,18200,3158.2,54351769.3
2017-12-11,LTCRUR,9392.03,14444,8800,13400.99,1726.98,20021819.35
2017-12-10,LTCRUR,9687.05,9809.14,8450.28,9392.03,617.26,5729855.46
2017-12-09,LTCRUR,7687,10000,7502,9687.05,1229.55,11353736.26
2017-12-08,LTCRUR,6209.33,8800,5890,7687,1263.84,9144532.61
2017-12-07,LTCRUR,6399,6426.29,5837,6209.33,715.3,4407920.36
2017-12-06,LTCRUR,6427.48,6612.76,6139.73,6399,542.53,3493166.3
2017-12-05,LTCRUR,6439.53,6500.91,6256.99,6427.48,419.27,2681072.5
2017-12-04,LTCRUR,6275.04,6500,6152.96,6439.53,392.95,2468086.99
2017-12-03,LTCRUR,6000,6442.65,5985.83,6275.04,437.21,2709803.46
2017-12-02,LTCRUR,5780.97,6200,5780.23,6000,516.12,3121485.23
2017-12-01,LTCRUR,5300,5899,5108.42,5780.97,434.53,2369946.7
2017-11-30,LTCRUR,5200,5424.38,4714.97,5300,503.21,2559926.73
2017-11-29,LTCRUR,5494.52,5935.32,5000.66,5200,603.07,3363275.16
2017-11-28,LTCRUR,5145.4,5572,5118.29,5494.52,277.06,1484414.94
2017-11-27,LTCRUR,4715.86,5200.34,4650,5145.4,443.68,2219778.36
2017-11-26,LTCRUR,4998.9,4998.9,4503.95,4715.86,350.67,1655393.24
2017-11-25,LTCRUR,4292.69,4998.9,4214.5,4998.9,392.29,1802524.02
2017-11-24,LTCRUR,4176.98,4292.69,4050,4292.69,147.89,614611.05
2017-11-23,LTCRUR,4067.12,4285.03,4000,4176.98,287.64,1188244.06
2017-11-22,LTCRUR,4027.59,4067.63,3965.13,4067.12,189.44,761217.79
2017-11-21,LTCRUR,4057.74,4099.65,3945.41,4027.59,287.65,1158262.45
2017-11-20,LTCRUR,4011.26,4090,3922,4057.74,132.93,532451.87
2017-11-19,LTCRUR,3865.62,4080,3800,4011.26,221.38,873168.06
2017-11-18,LTCRUR,3802.33,3880,3770,3865.62,157.04,599096.32
2017-11-17,LTCRUR,3993.24,3993.24,3650.08,3802.33,280.64,1064871.14
2017-11-16,LTCRUR,3601,4100,3504,3993.24,589.27,2202295.57
2017-11-15,LTCRUR,3750,3770.57,3599,3601,424.17,1548266.5
2017-11-14,LTCRUR,3673.37,3758.69,3598.85,3750,252.65,926803.7
2017-11-13,LTCRUR,3595.63,3751,3514.03,3673.37,221.42,810284.99
2017-11-12,LTCRUR,3658,3750,3388.15,3595.63,431.03,1541836.73
2017-11-11,LTCRUR,3474.07,3752.6,3391.38,3658,308.1,1103820.62
2017-11-10,LTCRUR,3672.55,3766.72,3360.54,3474.07,452.55,1606464.83
2017-11-09,LTCRUR,3473.39,3800,3473.39,3672.55,361.36,1303435.15
2017-11-08,LTCRUR,3480,3566.48,3333,3473.39,363.64,1263261.99
2017-11-07,LTCRUR,3199.9,3671,3099.03,3480,405.93,1384482.12
2017-11-06,LTCRUR,3120.4,3210.47,3050,3199.9,243.62,765147.47
2017-11-05,LTCRUR,3067.18,3124.48,3020,3120.4,161.8,496966.55
2017-11-04,LTCRUR,3127.8,3170,3054.1,3067.18,137.31,426428.9
2017-11-03,LTCRUR,3048.77,3127.8,2901,3127.8,216.08,663728.41
2017-11-02,LTCRUR,2938.58,3100,2750,3048.77,413.93,1231986.29
2017-11-01,LTCRUR,3051.67,3100,2938.58,2938.58,193.77,589058.35
2017-10-31,LTCRUR,3127.76,3149.02,3050,3051.67,891.09,2745853.76
2017-10-30,LTCRUR,3149.02,3149.02,3077,3106.5,61.98,193746.68
2017-10-29,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-28,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-27,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-26,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-25,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-24,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-23,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-22,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-21,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-20,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-19,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-18,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-17,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-16,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-15,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-14,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-13,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-12,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-11,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-10,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-09,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-08,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-07,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-06,LTCRUR,3000,3000,3000,3000,0.0,0.0
2017-10-05,LTCRUR,3022.9,3074,3000,3000,27.9,83894.67
2017-10-04,LTCRUR,3070.25,3099.05,3006.72,3022.9,199.24,608893.76
2017-10-03,LTCRUR,3112.77,3130.1,2955,3070.25,302.11,915316.34
2017-10-02,LTCRUR,3132,3310,3001,3112.77,393.86,1234252.3
2017-10-01,LTCRUR,3167.87,3190,3122,3132,358.7,1123381.65
2017-09-30,LTCRUR,3135.89,3221.22,3100.08,3167.87,244.67,768547.11
2017-09-29,LTCRUR,3206,3209.87,3000,3135.89,378.19,1170699.76
2017-09-28,LTCRUR,3219.93,3252.33,3150,3206,288.73,921362.63
2017-09-27,LTCRUR,3116.9,3272.56,3017.24,3219.93,282.88,884268.88
2017-09-26,LTCRUR,3059.9,3200,2987.15,3116.9,276.39,843826.9
2017-09-25,LTCRUR,2911,3130,2830,3059.9,302.49,895874.83
2017-09-24,LTCRUR,2984.44,3012.86,2850,2911,190.24,550565.72
2017-09-23,LTCRUR,2957.77,3067.94,2700,2984.44,254.84,748242.1
2017-09-22,LTCRUR,2916.93,2999.44,2780,2957.77,221.87,638963.03
2017-09-21,LTCRUR,3234.2,3234.2,2750,2916.93,268.15,809031.91
2017-09-20,LTCRUR,3369,3369,3165,3234.2,165.57,536577.45
2017-09-19,LTCRUR,3499,3499,3260.9,3369,345.67,1164710.33
2017-09-18,LTCRUR,3251.74,3579,3210,3499,462.33,1577158.21
2017-09-17,LTCRUR,3460,3460,3136.68,3251.74,421.84,1379646.24
2017-09-16,LTCRUR,3569,3750.27,3320,3460,928.88,3282925.42
2017-09-15,LTCRUR,3055,3800,2242.87,3569,2136.78,6876302.3
2017-09-14,LTCRUR,4028.64,4028.64,3004,3055,1219.38,4140674.22
2017-09-13,LTCRUR,4246,4316.4,3711,4028.64,653.1,2596919.31
2017-09-12,LTCRUR,4390,4441.95,4200,4246,317.19,1376709.26
2017-09-11,LTCRUR,4372,4472.84,4270,4390,248.72,1077365.3
2017-09-10,LTCRUR,4697,4700.26,4200,4372,638.11,2817419.92
2017-09-09,LTCRUR,4739.82,4805,4600,4697,492.02,2288835.6
2017-09-08,LTCRUR,5000,5069.56,4561,4739.82,722.89,3518456.82
2017-09-07,LTCRUR,5113,5147.02,4913.21,5000,461.95,2312740.36
2017-09-06,LTCRUR,4645.26,5189,4645.26,5113,949.85,4726681.31
2017-09-05,LTCRUR,4473.48,4722,4100,4645.26,754.6,3413724.52
2017-09-04,LTCRUR,4982.91,5000,4023.22,4473.48,1078.5,4825846.92
2017-09-03,LTCRUR,4817.62,5121,4701,4982.91,401.27,1980788.79
2017-09-02,LTCRUR,5300,5600,4550,4817.62,737.19,3663904.88
2017-09-01,LTCRUR,4285.78,5429,4179.75,5300,1040.1,5081749.25
2017-08-31,LTCRUR,3622.96,4399.62,3622.96,4285.78,368.46,1460054.63
2017-08-30,LTCRUR,3555.48,3622.96,3386,3622.96,162.25,574348.34
2017-08-29,LTCRUR,3722.23,3738.41,3450,3555.48,278.97,997058.19
2017-08-28,LTCRUR,3649.8,3850.03,3500,3722.23,340.81,1276721.55
2017-08-27,LTCRUR,3099,3956.9,3080,3649.8,1128.16,3818514.24
2017-08-26,LTCRUR,3014.41,3100.1,2960.77,3099,305.85,927164.25
2017-08-25,LTCRUR,3005,3053.89,2915,3014.41,350.61,1048249.46
2017-08-24,LTCRUR,3265.56,3265.56,3000,3005,451.28,1393270.27
2017-08-23,LTCRUR,2837.48,3349,2830,3265.56,534.53,1619785.91
2017-08-22,LTCRUR,2900,2900,2900,2900,0.0,0.0
2017-08-21,LTCRUR,2925.95,2925.95,2785,2900,314.88,904269.56
2017-08-20,LTCRUR,2770.66,2978.37,2728.17,2925.95,316.58,894383.2
2017-08-19,LTCRUR,2898.84,2953.78,2750,2770.66,496.53,1396079.71
