Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2019-08-07,BTCUSD,11455.48,11644.19,11393.27,11596.45,8.63,99072.21
2019-08-06,BTCUSD,11789.76,12299,11222,11455.48,309.01,3651214.63
2019-08-05,BTCUSD,10964.08,11942.99,10964.08,11789.76,197.11,2295850.26
2019-08-04,BTCUSD,10816.3,11073.88,10563.03,10964.08,334.47,3649000.07
2019-08-03,BTCUSD,10529.98,10907.17,10510.49,10816.3,286.62,3081938.13
2019-08-02,BTCUSD,10395.89,10680.1,10333.65,10529.98,482.51,5059039.26
2019-08-01,BTCUSD,10082,10477.94,9893.59,10395.89,277.16,2830528.35
2019-07-31,BTCUSD,9596.36,10118.49,9581,10082,222.48,2208470.46
2019-07-30,BTCUSD,9504.66,9794.09,9383.97,9596.36,146.56,1398728.7
2019-07-29,BTCUSD,9529.39,9721.92,9360.44,9504.66,345.34,3284522.59
2019-07-28,BTCUSD,9468.6,9630.75,9106.56,9529.39,219.07,2075252.59
2019-07-27,BTCUSD,9838.02,10230.5,9291.32,9468.6,420.15,4098371.1
2019-07-26,BTCUSD,9882.83,9892.06,9639.82,9838.02,287.56,2808407.07
2019-07-25,BTCUSD,9767.55,10164.6,9736.05,9882.83,240.21,2398539.16
2019-07-24,BTCUSD,9837.89,9911.2,9506.62,9767.55,196.67,1907115.41
2019-07-23,BTCUSD,10316.38,10318.8,9810,9837.89,333.88,3378114.52
2019-07-22,BTCUSD,10574.42,10679.77,10066.04,10316.38,386.6,3988769.57
2019-07-21,BTCUSD,10744.58,10823.06,10330.59,10574.42,265.87,2803705.98
2019-07-20,BTCUSD,10536.04,11100,10390.2,10744.58,814.92,8652602.71
2019-07-19,BTCUSD,10643.3,10790.21,10114.33,10536.04,1264.31,13159149.8
2019-07-18,BTCUSD,9696.89,9829.35,9580.08,9762.54,84.7,821113.65
2019-07-17,BTCUSD,9417.35,9974.89,9075.74,9696.89,571.88,5496143.8
2019-07-16,BTCUSD,10839.34,11032.22,9370.28,9417.35,959.34,9868017.66
2019-07-15,BTCUSD,10193.19,11072.26,9857.67,10839.34,864.53,8918389.17
2019-07-14,BTCUSD,11372.15,11461.74,10099,10193.19,974.19,10281726.3
2019-07-13,BTCUSD,11787.23,11839.5,10818.03,11372.15,404.46,4564914.49
2019-07-12,BTCUSD,11337.98,11923.92,11086.29,11787.23,1477.17,16992620.18
2019-07-11,BTCUSD,12106.43,12106.43,10940.54,11337.98,1348.44,15477829.73
2019-07-10,BTCUSD,12556.58,13194.95,11370.43,12106.43,930.51,11449798.96
2019-07-09,BTCUSD,12289.71,12809.2,12131.84,12556.58,391.02,4893339.46
2019-07-08,BTCUSD,11429.24,12388.29,11310.24,12289.71,206.7,2454675.5
2019-07-07,BTCUSD,11186.23,11586.25,11076.6,11429.24,666.73,7573921.15
2019-07-06,BTCUSD,10957.67,11671.52,10957.67,11186.23,148.36,1691540.49
2019-07-05,BTCUSD,11137.14,11411.01,10779.39,10957.67,120.46,1329310.08
2019-07-04,BTCUSD,11957.51,12041.31,11034.13,11137.14,241.31,2799298.87
2019-07-03,BTCUSD,10817.2,11997.98,10817.2,11957.51,826.8,9359268.14
2019-07-02,BTCUSD,10567.63,10914.34,9654.63,10817.2,424.41,4351467.39
2019-07-01,BTCUSD,10732.9,11200.8,9973.63,10567.63,679.32,7273209.58
2019-06-30,BTCUSD,11844.99,12193.7,10650.28,10732.9,359.07,4056033.49
2019-06-29,BTCUSD,12351.37,12360.19,11320.21,11844.99,282.98,3342750.14
2019-06-28,BTCUSD,11111.4,12434.23,10739.1,12351.37,367.87,4275019.96
2019-06-27,BTCUSD,12920,13315.22,10303.81,11111.4,719.15,8517023.41
2019-06-26,BTCUSD,11744.63,13859.73,11599,12920,1162.99,14539515.44
2019-06-25,BTCUSD,11003.89,11784.81,10993.35,11744.63,476.8,5385084.2
2019-06-24,BTCUSD,10825.42,11109.58,10550,11003.89,128.81,1397828.55
2019-06-23,BTCUSD,10681.88,11242.53,10504.05,10825.42,238.52,2581809.17
2019-06-22,BTCUSD,10219.64,11211.88,10090.16,10681.88,341.85,3675288.62
2019-06-21,BTCUSD,9523.12,10237.13,9523.12,10219.64,316.77,3103303.93
2019-06-20,BTCUSD,9269.32,9597.97,9203.84,9523.12,269.31,2505432.45
2019-06-19,BTCUSD,9072.88,9323.86,9041.92,9269.32,63.47,582283.17
2019-06-18,BTCUSD,9292.62,9355.15,8928.11,9072.88,121.86,1112984.47
2019-06-17,BTCUSD,8967.16,9477.68,8963.67,9292.62,195.35,1804760.75
2019-06-16,BTCUSD,8853.69,9375.06,8810.21,8967.16,392.56,3556980.43
2019-06-15,BTCUSD,8689.77,8901.46,8630.51,8853.69,304.93,2675651.73
2019-06-14,BTCUSD,8217.87,8729.76,8176.07,8689.77,305.85,2561552.73
2019-06-13,BTCUSD,8166.53,8316.53,8035.61,8217.87,299.32,2439837.77
2019-06-12,BTCUSD,7908.38,8210,7818.35,8166.53,422.36,3395701.73
