Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DOG,Volume ELTC
2019-06-13,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-12,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-11,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-10,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-09,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-08,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-07,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-06,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-05,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-04,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-03,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-02,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-06-01,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-31,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-30,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-29,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-28,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-27,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-26,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-25,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-24,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-23,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-22,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-21,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-20,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-19,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-18,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-17,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-16,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-15,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-14,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-13,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-12,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-11,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-10,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-09,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-08,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-07,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-06,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-05,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-04,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-03,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-02,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-05-01,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-30,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-29,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-28,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-27,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-26,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-25,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-24,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-23,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-22,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-21,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-20,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-19,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-18,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-17,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-16,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-15,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-14,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-13,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-12,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-11,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-10,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-09,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-08,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-07,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-06,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-05,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-04,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-03,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-02,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-04-01,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-31,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-30,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-29,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-28,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-27,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-26,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-25,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-24,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-23,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-22,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-21,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-20,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-19,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-18,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-17,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-16,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-15,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-14,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-13,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-12,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-11,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-10,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-09,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-08,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-07,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-06,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-05,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-04,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-03,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-02,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-03-01,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-28,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-27,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-26,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-25,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-24,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-23,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-22,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-21,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-20,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-19,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-18,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-17,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-16,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-15,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-14,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-13,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-12,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-11,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-10,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-09,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-08,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-07,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-06,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-05,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-04,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-03,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-02,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-02-01,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-31,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-30,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-29,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-28,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-27,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-26,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-25,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-24,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-23,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-22,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-21,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-20,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-19,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-18,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-17,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-16,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-15,DOGELTC,6.773e-05,6.773e-05,6.773e-05,6.773e-05,0.0,0.0
2019-01-14,DOGELTC,7.0e-05,7.0e-05,6.697e-05,6.773e-05,69909.29,4.74
2019-01-13,DOGELTC,6.55e-05,7.0e-05,6.4e-05,7.0e-05,850590.0,56.42
2019-01-12,DOGELTC,6.486e-05,6.733e-05,6.402e-05,6.55e-05,1232892.83,80.74
2019-01-11,DOGELTC,6.355e-05,6.73e-05,6.215e-05,6.486e-05,1819868.03,116.83
2019-01-10,DOGELTC,5.952e-05,6.5e-05,5.799e-05,6.355e-05,1788007.5,110.93
2019-01-09,DOGELTC,5.75e-05,5.958e-05,5.6e-05,5.952e-05,784688.23,45.21
2019-01-08,DOGELTC,6.029e-05,6.029e-05,5.55e-05,5.75e-05,1102945.89,63.59
2019-01-07,DOGELTC,5.902e-05,6.083e-05,5.75e-05,6.029e-05,1023937.7,61.17
2019-01-06,DOGELTC,6.513e-05,6.594e-05,5.843e-05,5.902e-05,3936652.67,239.29
2019-01-05,DOGELTC,7.084e-05,7.084e-05,6.4e-05,6.513e-05,1319080.37,88.87
2019-01-04,DOGELTC,7.349e-05,7.393e-05,6.953e-05,7.084e-05,1499648.57,106.65
2019-01-03,DOGELTC,7.257e-05,7.592e-05,7.152e-05,7.349e-05,1297258.33,95.05
2019-01-02,DOGELTC,7.501e-05,7.522e-05,7.19e-05,7.257e-05,1281593.37,94.48
2019-01-01,DOGELTC,7.754e-05,7.759e-05,7.402e-05,7.501e-05,822521.08,62.53
2018-12-31,DOGELTC,7.472e-05,8.119e-05,7.403e-05,7.754e-05,1075962.68,81.91
2018-12-30,DOGELTC,7.544e-05,7.589e-05,7.325e-05,7.472e-05,955264.35,71.46
2018-12-29,DOGELTC,7.658e-05,7.8e-05,7.25e-05,7.544e-05,1497316.92,111.48
2018-12-28,DOGELTC,8.335e-05,8.341e-05,7.305e-05,7.658e-05,1818563.92,141.41
2018-12-27,DOGELTC,7.8e-05,8.4e-05,7.673e-05,8.335e-05,971255.88,77.65
2018-12-26,DOGELTC,7.874e-05,8.2e-05,7.643e-05,7.8e-05,910825.13,71.55
2018-12-25,DOGELTC,7.41e-05,7.975e-05,7.41e-05,7.874e-05,591699.17,46.08
2018-12-24,DOGELTC,7.502e-05,7.6e-05,7.2e-05,7.41e-05,1780879.32,130.74
2018-12-23,DOGELTC,7.8e-05,7.851e-05,7.309e-05,7.502e-05,963058.62,73.23
2018-12-22,DOGELTC,8.147e-05,8.219e-05,7.699e-05,7.8e-05,1220484.86,96.69
2018-12-21,DOGELTC,8.312e-05,8.45e-05,8.026e-05,8.147e-05,1063317.2,87.73
2018-12-20,DOGELTC,9.092e-05,9.156e-05,8.151e-05,8.312e-05,1815260.22,155.88
2018-12-19,DOGELTC,8.589e-05,9.199e-05,8.302e-05,9.092e-05,1139168.53,99.39
2018-12-18,DOGELTC,8.761e-05,9.058e-05,8.55e-05,8.589e-05,807936.26,71.06
2018-12-17,DOGELTC,8.25e-05,9.605e-05,7.5e-05,8.761e-05,1712024.23,140.47
2018-12-16,DOGELTC,8.572e-05,8.7e-05,7.928e-05,8.25e-05,1464353.25,119.98
2018-12-15,DOGELTC,8.737e-05,8.846e-05,8.54e-05,8.572e-05,764642.05,66.42
2018-12-14,DOGELTC,8.888e-05,9.0e-05,8.565e-05,8.737e-05,1421923.34,125.17
2018-12-13,DOGELTC,8.453e-05,8.889e-05,8.451e-05,8.888e-05,671530.81,57.98
2018-12-12,DOGELTC,8.736e-05,8.797e-05,8.245e-05,8.453e-05,1557888.7,132.28
2018-12-11,DOGELTC,8.45e-05,8.831e-05,8.361e-05,8.736e-05,1134722.7,97.84
2018-12-10,DOGELTC,8.3e-05,8.9e-05,8.151e-05,8.45e-05,1210534.03,102.34
2018-12-09,DOGELTC,8.83e-05,8.83e-05,7.9e-05,8.3e-05,1400746.43,114.52
2018-12-08,DOGELTC,8.4e-05,8.85e-05,7.977e-05,8.83e-05,5175561.03,440.15
2018-12-07,DOGELTC,7.721e-05,8.99e-05,7.054e-05,8.4e-05,2327686.81,193.13
2018-12-06,DOGELTC,7.399e-05,7.9e-05,6.94e-05,7.721e-05,1575602.16,118.37
2018-12-05,DOGELTC,7.033e-05,7.499e-05,6.968e-05,7.399e-05,696121.41,50.19
2018-12-04,DOGELTC,6.866e-05,7.08e-05,6.785e-05,7.033e-05,988311.39,68.29
2018-12-03,DOGELTC,6.587e-05,7.2e-05,6.444e-05,6.866e-05,2734332.45,185.3
2018-12-02,DOGELTC,6.592e-05,6.78e-05,6.36e-05,6.587e-05,1083101.92,70.75
2018-12-01,DOGELTC,6.841e-05,7.083e-05,6.42e-05,6.592e-05,1738551.84,116.44
2018-11-30,DOGELTC,6.535e-05,6.93e-05,6.514e-05,6.841e-05,1491708.91,99.76
2018-11-29,DOGELTC,6.497e-05,6.617e-05,6.202e-05,6.535e-05,1889029.5,121.96
2018-11-28,DOGELTC,6.78e-05,6.831e-05,6.175e-05,6.497e-05,1313313.15,85.04
2018-11-27,DOGELTC,7.082e-05,7.1e-05,6.567e-05,6.78e-05,1367854.38,93.7
2018-11-26,DOGELTC,7.155e-05,7.289e-05,6.797e-05,7.082e-05,1102532.98,77.68
2018-11-25,DOGELTC,7.616e-05,7.749e-05,7.05e-05,7.155e-05,1656793.66,123.21
2018-11-24,DOGELTC,7.364e-05,7.71e-05,7.105e-05,7.616e-05,2049447.8,150.8
2018-11-23,DOGELTC,7.308e-05,7.6e-05,7.1e-05,7.364e-05,1563858.73,113.85
2018-11-22,DOGELTC,7.124e-05,7.331e-05,6.693e-05,7.308e-05,2489191.53,174.33
2018-11-21,DOGELTC,6.805e-05,7.418e-05,6.577e-05,7.124e-05,1916757.31,132.7
2018-11-20,DOGELTC,6.521e-05,6.999e-05,6.202e-05,6.805e-05,2130148.11,141.44
2018-11-19,DOGELTC,6.2e-05,6.7e-05,6.2e-05,6.521e-05,2264050.16,147.66
2018-11-18,DOGELTC,6.18e-05,6.299e-05,5.995e-05,6.2e-05,1547448.71,94.54
2018-11-17,DOGELTC,6.481e-05,6.539e-05,6.063e-05,6.18e-05,1729046.55,107.32
2018-11-16,DOGELTC,6.476e-05,6.549e-05,6.2e-05,6.481e-05,1294714.57,83.21
2018-11-15,DOGELTC,6.153e-05,6.512e-05,5.87e-05,6.476e-05,2695504.26,166.99
2018-11-14,DOGELTC,5.955e-05,6.4e-05,5.51e-05,6.153e-05,2852197.65,168.79
2018-11-13,DOGELTC,6.005e-05,6.525e-05,5.834e-05,5.955e-05,1354930.16,80.82
2018-11-12,DOGELTC,6.155e-05,6.156e-05,5.9e-05,6.005e-05,1236102.83,74.84
2018-11-11,DOGELTC,6.359e-05,6.361e-05,6.12e-05,6.155e-05,1027542.37,64.0
2018-11-10,DOGELTC,6.051e-05,6.389e-05,5.864e-05,6.359e-05,1691905.94,103.63
2018-11-09,DOGELTC,6.419e-05,6.419e-05,5.886e-05,6.051e-05,2199809.27,134.03
2018-11-08,DOGELTC,6.677e-05,6.77e-05,6.296e-05,6.419e-05,1294352.38,83.99
2018-11-07,DOGELTC,6.644e-05,6.781e-05,6.55e-05,6.677e-05,1019995.17,67.71
2018-11-06,DOGELTC,6.75e-05,6.962e-05,6.606e-05,6.644e-05,1731620.58,117.17
2018-11-05,DOGELTC,6.944e-05,7.0e-05,6.688e-05,6.75e-05,1223904.98,83.3
2018-11-04,DOGELTC,7.39e-05,7.5e-05,6.674e-05,6.944e-05,1624450.82,114.63
2018-11-03,DOGELTC,7.442e-05,7.47e-05,7.26e-05,7.39e-05,916435.04,67.46
2018-11-02,DOGELTC,7.599e-05,7.646e-05,7.301e-05,7.442e-05,1196267.63,89.01
2018-11-01,DOGELTC,7.684e-05,7.691e-05,7.456e-05,7.599e-05,925462.66,70.01
2018-10-31,DOGELTC,7.909e-05,8.002e-05,7.55e-05,7.684e-05,912065.7,71.11
2018-10-30,DOGELTC,7.795e-05,7.95e-05,7.733e-05,7.909e-05,1166375.92,91.66
2018-10-29,DOGELTC,7.872e-05,7.946e-05,7.538e-05,7.795e-05,1024598.64,79.56
2018-10-28,DOGELTC,8.101e-05,8.174e-05,7.779e-05,7.872e-05,485224.47,38.42
2018-10-27,DOGELTC,7.706e-05,8.224e-05,7.551e-05,8.101e-05,1208017.28,96.83
2018-10-26,DOGELTC,7.057e-05,7.706e-05,7.034e-05,7.706e-05,1782413.68,132.41
2018-10-25,DOGELTC,7.509e-05,7.568e-05,7.001e-05,7.057e-05,1639366.38,118.41
2018-10-24,DOGELTC,7.9e-05,7.993e-05,7.332e-05,7.509e-05,2088477.88,157.93
2018-10-23,DOGELTC,8.335e-05,8.47e-05,7.859e-05,7.9e-05,1411931.9,114.97
2018-10-22,DOGELTC,8.555e-05,8.604e-05,8.211e-05,8.335e-05,1465794.13,123.28
2018-10-21,DOGELTC,8.55e-05,8.659e-05,8.448e-05,8.555e-05,676727.42,57.78
2018-10-20,DOGELTC,8.659e-05,8.659e-05,8.375e-05,8.55e-05,696502.63,59.2
2018-10-19,DOGELTC,8.387e-05,8.659e-05,8.121e-05,8.659e-05,1573749.27,131.99
2018-10-18,DOGELTC,8.558e-05,8.788e-05,8.15e-05,8.387e-05,1635596.2,138.12
2018-10-17,DOGELTC,9.3e-05,9.398e-05,8.363e-05,8.558e-05,1454667.0,128.55
2018-10-16,DOGELTC,9.535e-05,9.65e-05,9.15e-05,9.3e-05,937370.52,87.7
2018-10-15,DOGELTC,9.965e-05,9.98e-05,9.414e-05,9.535e-05,1468085.73,141.24
2018-10-14,DOGELTC,9.691e-05,9.966e-05,9.625e-05,9.965e-05,1149307.78,112.48
2018-10-13,DOGELTC,9.875e-05,0.0001002,9.625e-05,9.691e-05,824337.39,80.31
2018-10-12,DOGELTC,9.668e-05,0.0001007,9.43e-05,9.875e-05,1175038.8,115.22
2018-10-11,DOGELTC,9.621e-05,0.0001043,9.228e-05,9.668e-05,3045744.6,298.8
2018-10-10,DOGELTC,9.647e-05,9.811e-05,9.537e-05,9.621e-05,913381.19,88.67
2018-10-09,DOGELTC,9.448e-05,9.72e-05,9.413e-05,9.647e-05,979966.7,93.54
2018-10-08,DOGELTC,9.631e-05,9.781e-05,9.414e-05,9.448e-05,1066290.5,102.32
2018-10-07,DOGELTC,9.676e-05,9.762e-05,9.529e-05,9.631e-05,883595.01,85.19
2018-10-06,DOGELTC,9.627e-05,9.815e-05,9.527e-05,9.676e-05,1018540.14,98.63
2018-10-05,DOGELTC,9.708e-05,9.875e-05,9.462e-05,9.627e-05,1282004.32,124.87
2018-10-04,DOGELTC,9.948e-05,9.987e-05,9.545e-05,9.708e-05,1171479.12,114.29
2018-10-03,DOGELTC,9.778e-05,0.0001023,9.736e-05,9.948e-05,638871.49,63.37
