Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTG,Volume USD
2018-06-01 04-AM,BTGUSD,37.47,37.47,36.8,36.8,3.53,130.42
2018-06-01 03-AM,BTGUSD,37.3,37.47,37,37.47,35.95,1336.34
2018-06-01 02-AM,BTGUSD,37.16,37.88,37.16,37.3,7.87,295.74
2018-06-01 01-AM,BTGUSD,36.8,37.77,36.8,37.16,35.07,1319.95
2018-06-01 12-AM,BTGUSD,37.53,37.91,36.35,36.8,47.21,1773.95
2018-05-31 11-PM,BTGUSD,36.78,37.53,36.15,37.53,20.95,769.01
2018-05-31 10-PM,BTGUSD,37,37.53,36.78,36.78,14.71,545.64
2018-05-31 09-PM,BTGUSD,37.53,37.53,37,37,1.0,37.14
2018-05-31 08-PM,BTGUSD,36.85,37.53,36.31,37.53,18.24,680.37
2018-05-31 07-PM,BTGUSD,36.79,37.5,36.79,36.85,16.99,632.32
2018-05-31 06-PM,BTGUSD,36.51,37.7,36.51,36.79,25.56,955.39
2018-05-31 05-PM,BTGUSD,36.71,36.71,36.51,36.51,1.81,66.22
2018-05-31 04-PM,BTGUSD,37.4,37.4,36.71,36.71,21.4,794.29
2018-05-31 03-PM,BTGUSD,36.1,37.4,36.1,37.4,7.62,284.85
2018-05-31 02-PM,BTGUSD,36.23,37.46,35.82,36.1,70.29,2560.84
2018-05-31 01-PM,BTGUSD,35.57,36.3,35.57,36.23,15.09,542.43
2018-05-31 12-PM,BTGUSD,35.65,36.41,35.26,35.57,65.6,2330.59
2018-05-31 11-AM,BTGUSD,36.24,36.43,35.65,35.65,48.86,1748.18
2018-05-31 10-AM,BTGUSD,36.4,37.8,36.14,36.24,37.12,1379.68
2018-05-31 09-AM,BTGUSD,37.91,37.91,36.4,36.4,15.73,579.58
2018-05-31 08-AM,BTGUSD,37.2,38.11,37,37.91,50.85,1916.52
2018-05-31 07-AM,BTGUSD,37.2,37.2,37,37.2,26.88,997.43
2018-05-31 06-AM,BTGUSD,36.09,37.21,36.09,37.2,5.11,186.69
2018-05-31 05-AM,BTGUSD,35.6,36.9,35.6,36.09,4.5,165.8
2018-05-31 04-AM,BTGUSD,35.56,37,35.56,35.6,25.04,912.9
2018-05-31 03-AM,BTGUSD,36.77,36.77,35.2,35.56,29.67,1057.91
2018-05-31 02-AM,BTGUSD,36.77,36.77,36.77,36.77,4.52,166.13
2018-05-31 01-AM,BTGUSD,36.77,36.77,36.77,36.77,0.0,0.0
2018-05-31 12-AM,BTGUSD,36.4,36.77,36.4,36.77,41.25,1515.66
2018-05-30 11-PM,BTGUSD,36,37.8,35.55,36.4,61.59,2234.92
2018-05-30 10-PM,BTGUSD,39,39,36,36,22.96,828.08
2018-05-30 09-PM,BTGUSD,35.8,39,35.4,39,46.11,1673.52
2018-05-30 08-PM,BTGUSD,35.2,36.2,35.2,35.8,4.51,161.5
2018-05-30 07-PM,BTGUSD,35.2,36.2,35.2,35.2,32.75,1153.78
2018-05-30 06-PM,BTGUSD,36.2,36.2,35.2,35.2,91.48,3240.38
2018-05-30 05-PM,BTGUSD,36.4,36.4,36.15,36.2,21.65,785.1
2018-05-30 04-PM,BTGUSD,36.01,36.4,36.01,36.4,10.3,373.29
2018-05-30 03-PM,BTGUSD,36.4,36.86,36.01,36.01,88.56,3224.95
2018-05-30 02-PM,BTGUSD,36.6,37.5,36.4,36.4,59.31,2198.72
2018-05-30 01-PM,BTGUSD,36.5,37.65,36.4,36.6,11.71,433.18
2018-05-30 12-PM,BTGUSD,37,37.22,36.5,36.5,30.84,1127.48
2018-05-30 11-AM,BTGUSD,38,38,36.39,37,112.29,4199.93
2018-05-30 10-AM,BTGUSD,38,38.76,37,38,108.88,4197.66
2018-05-30 09-AM,BTGUSD,36.3,38.15,36.04,38,21.46,778.23
2018-05-30 08-AM,BTGUSD,37.31,38,36,36.3,113.47,4214.91
2018-05-30 07-AM,BTGUSD,39.12,39.99,36,37.31,348.94,13538.1
2018-05-30 06-AM,BTGUSD,38.7,39.12,38.54,39.12,29.7,1150.35
2018-05-30 05-AM,BTGUSD,38.52,38.7,38.47,38.7,3.68,141.67
2018-05-30 04-AM,BTGUSD,39.52,39.52,38.5,38.52,4.93,190.15
2018-05-30 03-AM,BTGUSD,39.29,39.52,39.29,39.52,19.52,770.85
2018-05-30 02-AM,BTGUSD,39.45,40.19,39.29,39.29,47.83,1900.9
2018-05-30 01-AM,BTGUSD,38.88,39.49,38.88,39.45,20.14,788.66
2018-05-30 12-AM,BTGUSD,38.5,38.98,38.16,38.88,7.99,308.4
2018-05-29 11-PM,BTGUSD,38.64,38.64,38.5,38.5,3.42,131.76
2018-05-29 10-PM,BTGUSD,38.92,38.92,38.64,38.64,0.9934,38.38
2018-05-29 09-PM,BTGUSD,39.22,39.9,38.88,38.92,17.29,681.88
2018-05-29 08-PM,BTGUSD,39.6,40,38.5,39.22,19.46,768.34
2018-05-29 07-PM,BTGUSD,38,39.6,38,39.6,5.1,201.45
2018-05-29 06-PM,BTGUSD,38.5,40,38,38,27.15,1056.86
2018-05-29 05-PM,BTGUSD,40,40,38.5,38.5,4.55,176.74
2018-05-29 04-PM,BTGUSD,40,40.94,38.97,40,19.2,771.21
2018-05-29 03-PM,BTGUSD,38.21,40.01,38.21,40,35.76,1420.08
2018-05-29 02-PM,BTGUSD,39.26,39.26,38,38.21,12.94,497.06
2018-05-29 01-PM,BTGUSD,38.27,39.48,38.27,39.26,18.19,705.96
2018-05-29 12-PM,BTGUSD,38,38.5,37.67,38.27,16.38,625.23
2018-05-29 11-AM,BTGUSD,36.24,39.04,36.24,38,68.91,2619.45
2018-05-29 10-AM,BTGUSD,36.66,37.29,35.88,36.24,64.18,2330.52
2018-05-29 09-AM,BTGUSD,35.54,37.06,35.06,36.66,112.48,4044.94
2018-05-29 08-AM,BTGUSD,38.12,39.18,35.06,35.54,206.77,7460.65
2018-05-29 07-AM,BTGUSD,38.11,38.12,37,38.12,3.04,113.87
2018-05-29 06-AM,BTGUSD,37.7,39.25,37.7,38.11,5.0,193.7
2018-05-29 05-AM,BTGUSD,37.75,39.26,37.2,37.7,21.79,826.27
2018-05-29 04-AM,BTGUSD,37.67,37.96,36.59,37.75,77.91,2940.76
2018-05-29 03-AM,BTGUSD,36.45,37.68,36.45,37.67,2.79,104.11
2018-05-29 02-AM,BTGUSD,36.4,37.19,36.12,36.45,8.41,308.39
2018-05-29 01-AM,BTGUSD,36.4,37.81,36.4,36.4,23.0,867.55
2018-05-29 12-AM,BTGUSD,37.1,37.8,36.4,36.4,32.48,1222.85
2018-05-28 11-PM,BTGUSD,37,37.86,37,37.1,1.22,45.78
2018-05-28 10-PM,BTGUSD,37.11,37.85,37,37,7.71,290.04
2018-05-28 09-PM,BTGUSD,38.01,38.78,36.2,37.11,91.69,3525.65
2018-05-28 08-PM,BTGUSD,37.95,38.3,37.95,38.01,10.48,398.49
2018-05-28 07-PM,BTGUSD,36.28,38.7,36.28,37.95,30.43,1127.5
2018-05-28 06-PM,BTGUSD,36.98,38,35,36.28,171.25,6251.26
2018-05-28 05-PM,BTGUSD,39.45,39.79,36,36.98,115.67,4378.32
2018-05-28 04-PM,BTGUSD,39.54,39.99,39.45,39.45,22.43,887.4
2018-05-28 03-PM,BTGUSD,39.54,40,39.54,39.54,2.79,110.61
2018-05-28 02-PM,BTGUSD,40.26,40.26,39.54,39.54,8.32,334.22
2018-05-28 01-PM,BTGUSD,40.26,41.15,40.25,40.26,4.86,197.81
2018-05-28 12-PM,BTGUSD,39.63,40.86,39.63,40.26,25.44,1023.24
2018-05-28 11-AM,BTGUSD,40.01,40.61,39.63,39.63,6.73,269.87
2018-05-28 10-AM,BTGUSD,40.59,40.59,40.01,40.01,0.2771,11.13
2018-05-28 09-AM,BTGUSD,40.4,40.94,39.88,40.59,13.82,558.89
2018-05-28 08-AM,BTGUSD,40.6,41.02,40.27,40.4,44.11,1790.87
2018-05-28 07-AM,BTGUSD,42.01,43.45,40.59,40.6,29.99,1269.76
2018-05-28 06-AM,BTGUSD,42.01,42.01,41.5,42.01,13.48,560.12
2018-05-28 05-AM,BTGUSD,42.56,42.56,42.01,42.01,53.05,2255.1
2018-05-28 04-AM,BTGUSD,42.6,42.6,42.55,42.56,25.91,1103.13
2018-05-28 03-AM,BTGUSD,42.6,42.6,42.6,42.6,2.94,125.3
2018-05-28 02-AM,BTGUSD,42.6,43.29,42.6,42.6,2.43,103.76
2018-05-28 01-AM,BTGUSD,42.5,44.4,42.41,42.6,248.32,10798.97
2018-05-28 12-AM,BTGUSD,41.57,42.5,41.57,42.5,50.22,2121.92
2018-05-27 11-PM,BTGUSD,41.93,42,41.57,41.57,25.06,1052.03
2018-05-27 10-PM,BTGUSD,41.44,42,41.44,41.93,5.68,237.91
2018-05-27 09-PM,BTGUSD,41.44,42,41.44,41.44,2.8,117.04
2018-05-27 08-PM,BTGUSD,41.72,41.73,41.44,41.44,11.0,457.23
2018-05-27 07-PM,BTGUSD,41.96,41.96,41.43,41.72,8.62,358.71
2018-05-27 06-PM,BTGUSD,42,42.61,41.96,41.96,6.07,257.68
2018-05-27 05-PM,BTGUSD,41.84,42.88,40.55,42,55.77,2369.93
2018-05-27 04-PM,BTGUSD,41.2,41.84,41.2,41.84,19.15,799.01
2018-05-27 03-PM,BTGUSD,41.79,41.79,40.52,41.2,36.25,1478.05
2018-05-27 02-PM,BTGUSD,40.74,41.79,40.74,41.79,4.57,191.2
2018-05-27 01-PM,BTGUSD,42.2,42.2,40.67,40.74,16.96,698.39
2018-05-27 12-PM,BTGUSD,41.37,42.2,41.1,42.2,16.53,688.57
2018-05-27 11-AM,BTGUSD,41.83,41.83,41.25,41.37,21.24,884.56
2018-05-27 10-AM,BTGUSD,41.8,42.4,41.8,41.83,123.55,5185.56
2018-05-27 09-AM,BTGUSD,41.98,41.98,41.8,41.8,18.65,782.29
2018-05-27 08-AM,BTGUSD,42.2,42.41,41.98,41.98,4.21,176.77
2018-05-27 07-AM,BTGUSD,41.72,42.2,41.72,42.2,1.03,43.55
2018-05-27 06-AM,BTGUSD,42.38,42.42,41.72,41.72,8.71,363.68
2018-05-27 05-AM,BTGUSD,41.93,42.38,41.93,42.38,3.29,139.48
2018-05-27 04-AM,BTGUSD,41.93,41.93,41.93,41.93,0.0,0.0
2018-05-27 03-AM,BTGUSD,42.84,42.84,41.93,41.93,4.23,178.09
2018-05-27 02-AM,BTGUSD,41.81,43.79,41.81,42.84,66.67,2854.76
2018-05-27 01-AM,BTGUSD,41.94,42.28,41.81,41.81,4.03,169.57
2018-05-27 12-AM,BTGUSD,43.2,45,41.55,41.94,144.04,6167.87
2018-05-26 11-PM,BTGUSD,44.02,45.04,43.2,43.2,143.64,6417.0
2018-05-26 10-PM,BTGUSD,44.16,44.91,44.02,44.02,0.6054,26.65
2018-05-26 09-PM,BTGUSD,44.94,44.94,43.56,44.16,4.03,178.76
2018-05-26 08-PM,BTGUSD,44.15,44.94,43.56,44.94,0.9656,42.27
2018-05-26 07-PM,BTGUSD,43.2,45,43.2,44.15,25.56,1143.67
2018-05-26 06-PM,BTGUSD,42.6,45.74,42.6,43.2,39.12,1743.32
2018-05-26 05-PM,BTGUSD,43.88,45,42.6,42.6,64.44,2852.11
2018-05-26 04-PM,BTGUSD,42.6,44,42.6,43.88,22.25,952.44
2018-05-26 03-PM,BTGUSD,42.6,43.9,42.6,42.6,26.56,1136.04
2018-05-26 02-PM,BTGUSD,43,43.72,42.6,42.6,28.55,1219.87
2018-05-26 01-PM,BTGUSD,43,43,42.6,43,25.79,1101.92
2018-05-26 12-PM,BTGUSD,43.2,43.2,42.6,43,22.64,973.26
2018-05-26 11-AM,BTGUSD,43,43.2,43,43.2,5.05,217.37
2018-05-26 10-AM,BTGUSD,42,43.88,42,43,30.05,1297.55
2018-05-26 09-AM,BTGUSD,43,44,41.84,42,8.81,377.82
2018-05-26 08-AM,BTGUSD,43.9,44,41.47,43,16.21,707.74
2018-05-26 07-AM,BTGUSD,40.16,43.9,39.75,43.9,16.12,697.7
2018-05-26 06-AM,BTGUSD,41.38,41.38,39.6,40.16,9.23,378.33
2018-05-26 05-AM,BTGUSD,42.55,42.55,39.86,41.38,12.29,505.5
2018-05-26 04-AM,BTGUSD,42.55,42.55,42.55,42.55,0.0,0.0
2018-05-26 03-AM,BTGUSD,42.55,42.55,42.55,42.55,0.0,0.0
2018-05-26 02-AM,BTGUSD,42.98,43.45,41.59,42.55,29.02,1224.93
2018-05-26 01-AM,BTGUSD,41.21,42.98,41.21,42.98,30.4,1271.25
2018-05-26 12-AM,BTGUSD,40.38,42.21,40.38,41.21,24.96,1041.69
2018-05-25 11-PM,BTGUSD,37.43,42.64,37.05,40.38,141.45,5889.46
2018-05-25 10-PM,BTGUSD,41.09,45.39,35,37.43,218.4,8893.7
2018-05-25 09-PM,BTGUSD,42,43.52,40,41.09,142.78,6032.13
2018-05-25 08-PM,BTGUSD,42,42,34,42,172.21,6911.05
2018-05-25 07-PM,BTGUSD,46,46.99,42,42,201.66,8834.53
2018-05-25 06-PM,BTGUSD,45.71,46,45.71,46,0.7043,32.4
2018-05-25 05-PM,BTGUSD,47,47.35,45.71,45.71,0.3377,15.47
2018-05-25 04-PM,BTGUSD,45.71,47,45.71,47,2.94,136.75
2018-05-25 03-PM,BTGUSD,45.71,45.71,45.71,45.71,1.13,51.69
2018-05-25 02-PM,BTGUSD,47,47,45.71,45.71,3.05,139.63
2018-05-25 01-PM,BTGUSD,46.43,47,45.71,47,0.01972,0.9164
2018-05-25 12-PM,BTGUSD,46.43,46.43,46.42,46.43,40.87,1897.43
2018-05-25 11-AM,BTGUSD,46.2,46.43,45.01,46.43,24.59,1135.77
2018-05-25 10-AM,BTGUSD,46.43,46.43,46.2,46.2,16.28,752.63
2018-05-25 09-AM,BTGUSD,46.1,47,46.1,46.43,6.2,287.44
2018-05-25 08-AM,BTGUSD,46,47.15,46,46.1,5.75,266.99
2018-05-25 07-AM,BTGUSD,46.9,47.5,46,46,12.57,584.99
2018-05-25 06-AM,BTGUSD,46.3,46.9,46.3,46.9,3.86,179.74
2018-05-25 05-AM,BTGUSD,45.63,47.03,45.63,46.3,1.36,63.57
2018-05-25 04-AM,BTGUSD,47,48.66,45.6,45.63,14.15,667.23
2018-05-25 03-AM,BTGUSD,46.97,48,45.6,47,20.11,944.61
2018-05-25 02-AM,BTGUSD,46.35,46.97,45.52,46.97,2.72,126.86
2018-05-25 01-AM,BTGUSD,45.51,46.35,45.51,46.35,5.2,240.85
2018-05-25 12-AM,BTGUSD,46,46,45.51,45.51,2.0,91.02
2018-05-24 11-PM,BTGUSD,45.99,46,45.7,46,6.71,308.52
2018-05-24 10-PM,BTGUSD,45,46,45,45.99,21.42,984.71
2018-05-24 09-PM,BTGUSD,45,45.1,45,45,5.04,227.03
2018-05-24 08-PM,BTGUSD,45,45.89,45,45,5.64,254.24
2018-05-24 07-PM,BTGUSD,46,46,45,45,23.65,1069.05
2018-05-24 06-PM,BTGUSD,45.26,46,45.26,46,19.33,881.0
2018-05-24 05-PM,BTGUSD,45.25,45.27,45.25,45.26,7.26,328.52
2018-05-24 04-PM,BTGUSD,44.22,45.32,44.22,45.25,27.68,1245.11
2018-05-24 03-PM,BTGUSD,44.1,45.27,44.1,44.22,33.52,1493.62
2018-05-24 02-PM,BTGUSD,43.85,44.1,43.55,44.1,8.6,375.76
2018-05-24 01-PM,BTGUSD,43.55,44.22,43.55,43.85,7.74,339.61
2018-05-24 12-PM,BTGUSD,44.99,45.46,43.55,43.55,90.24,3941.37
2018-05-24 11-AM,BTGUSD,44.5,44.99,44.5,44.99,1.14,51.26
2018-05-24 10-AM,BTGUSD,44.3,44.5,44.3,44.5,1.92,85.2
2018-05-24 09-AM,BTGUSD,43.6,44.5,43.55,44.3,4.21,185.59
2018-05-24 08-AM,BTGUSD,46.93,46.93,43,43.6,8.69,385.86
2018-05-24 07-AM,BTGUSD,46.97,46.97,44.95,46.93,0.6945,31.3
2018-05-24 06-AM,BTGUSD,44.81,46.97,44.64,46.97,42.53,1913.51
2018-05-24 05-AM,BTGUSD,45,45.27,44.15,44.81,37.07,1669.4
2018-05-24 04-AM,BTGUSD,43.11,45,43.11,45,17.41,781.17
2018-05-24 03-AM,BTGUSD,44,44.47,43.11,43.11,0.7595,33.03
2018-05-24 02-AM,BTGUSD,44.35,46.02,44,44,36.08,1629.2
2018-05-24 01-AM,BTGUSD,43.9,44.76,43.9,44.35,11.15,493.19
2018-05-24 12-AM,BTGUSD,43.51,44.81,43.51,43.9,3.99,177.06
2018-05-23 11-PM,BTGUSD,43.7,44.2,43.51,43.51,14.74,646.65
2018-05-23 10-PM,BTGUSD,44.03,44.25,43.7,43.7,23.59,1033.87
2018-05-23 09-PM,BTGUSD,44.07,45.6,44,44.03,26.87,1195.43
2018-05-23 08-PM,BTGUSD,44,46.8,44,44.07,30.04,1335.16
2018-05-23 07-PM,BTGUSD,43.35,44,43.35,44,42.42,1865.54
2018-05-23 06-PM,BTGUSD,43.07,43.35,42.98,43.35,26.03,1126.2
2018-05-23 05-PM,BTGUSD,44.11,44.5,43,43.07,38.26,1676.81
2018-05-23 04-PM,BTGUSD,45.23,45.42,44.11,44.11,43.49,1927.99
2018-05-23 03-PM,BTGUSD,46.51,46.68,45.14,45.23,38.67,1778.99
2018-05-23 02-PM,BTGUSD,46.8,46.8,46.5,46.51,7.41,345.27
2018-05-23 01-PM,BTGUSD,46.15,46.8,46,46.8,26.11,1209.81
2018-05-23 12-PM,BTGUSD,46.8,46.8,46.1,46.15,13.76,638.45
2018-05-23 11-AM,BTGUSD,46.29,46.8,46.12,46.8,12.57,586.28
2018-05-23 10-AM,BTGUSD,46.12,46.63,46,46.29,10.86,506.15
2018-05-23 09-AM,BTGUSD,46.15,46.91,46,46.12,14.33,662.48
2018-05-23 08-AM,BTGUSD,47.1,47.2,46.15,46.15,9.62,448.97
2018-05-23 07-AM,BTGUSD,47.2,47.86,46.15,47.1,51.1,2399.31
2018-05-23 06-AM,BTGUSD,47.13,47.74,47.01,47.2,35.0,1654.24
2018-05-23 05-AM,BTGUSD,47.81,47.98,47.01,47.13,23.58,1119.22
2018-05-23 04-AM,BTGUSD,48.15,48.31,47.07,47.81,31.83,1522.45
2018-05-23 03-AM,BTGUSD,47.51,48.31,47.51,48.15,80.99,3893.7
2018-05-23 02-AM,BTGUSD,47.31,48.3,47.02,47.51,50.58,2403.81
2018-05-23 01-AM,BTGUSD,49.48,49.48,47.21,47.31,39.9,1906.08
2018-05-23 12-AM,BTGUSD,48.32,49.48,48.32,49.48,22.1,1072.53
2018-05-22 11-PM,BTGUSD,48.89,49.07,48.32,48.32,5.5,267.46
2018-05-22 10-PM,BTGUSD,49.48,49.48,48.89,48.89,6.77,332.0
2018-05-22 09-PM,BTGUSD,49.49,49.49,49.28,49.48,3.7,183.18
2018-05-22 08-PM,BTGUSD,49,50.09,49,49.49,13.73,684.77
2018-05-22 07-PM,BTGUSD,49.1,49.57,49,49,2.26,110.69
2018-05-22 06-PM,BTGUSD,49.2,49.9,49,49.1,5.08,249.56
2018-05-22 05-PM,BTGUSD,49.93,50.05,49.17,49.2,15.84,781.41
2018-05-22 04-PM,BTGUSD,49.7,49.99,49.11,49.93,16.03,794.13
2018-05-22 03-PM,BTGUSD,50,50,49.6,49.7,3.69,183.11
2018-05-22 02-PM,BTGUSD,50,50,49.84,50,5.96,297.61
2018-05-22 01-PM,BTGUSD,48.94,50,48.94,50,7.63,376.68
2018-05-22 12-PM,BTGUSD,50,50,48.94,48.94,14.0,697.27
2018-05-22 11-AM,BTGUSD,50.37,51,50,50,20.86,1052.68
2018-05-22 10-AM,BTGUSD,50.31,51.2,50.15,50.37,55.84,2845.15
2018-05-22 09-AM,BTGUSD,51.19,51.19,50.31,50.31,36.78,1869.1
2018-05-22 08-AM,BTGUSD,50.76,51.2,50.76,51.19,9.73,494.5
2018-05-22 07-AM,BTGUSD,50.76,51.84,50.76,50.76,32.85,1681.97
2018-05-22 06-AM,BTGUSD,52.46,52.46,50.76,50.76,0.5022,25.49
2018-05-22 05-AM,BTGUSD,52.46,52.46,52.46,52.46,0.0,0.0
2018-05-22 04-AM,BTGUSD,52,52.46,52,52.46,3.75,196.46
2018-05-22 03-AM,BTGUSD,50.76,52,50.76,52,1.7,88.15
2018-05-22 02-AM,BTGUSD,50.76,50.76,50.76,50.76,0.0,0.0
2018-05-22 01-AM,BTGUSD,51.71,51.71,50.76,50.76,1.0,50.76
2018-05-22 12-AM,BTGUSD,51.39,53.15,50.71,51.71,45.11,2316.42
2018-05-21 11-PM,BTGUSD,51.04,51.39,50.81,51.39,16.76,855.97
2018-05-21 10-PM,BTGUSD,51,51.26,50.59,51.04,7.02,357.98
2018-05-21 09-PM,BTGUSD,50.58,51,50.58,51,1.41,71.98
2018-05-21 08-PM,BTGUSD,50.61,51,50.46,50.58,16.13,816.26
2018-05-21 07-PM,BTGUSD,51,53.25,50.6,50.61,56.78,2950.33
2018-05-21 06-PM,BTGUSD,50.8,51,50.4,51,51.06,2584.88
2018-05-21 05-PM,BTGUSD,50.51,50.8,50.51,50.8,4.55,230.98
2018-05-21 04-PM,BTGUSD,51.15,51.5,50.51,50.51,29.21,1483.56
2018-05-21 03-PM,BTGUSD,50.5,51.31,50.5,51.15,15.61,798.18
2018-05-21 02-PM,BTGUSD,51.94,51.95,50.45,50.5,94.7,4805.24
2018-05-21 01-PM,BTGUSD,51.59,52.3,50.86,51.94,45.55,2348.48
2018-05-21 12-PM,BTGUSD,51.9,53.69,51.12,51.59,57.9,2990.06
2018-05-21 11-AM,BTGUSD,51.5,52,51.2,51.9,37.76,1954.11
2018-05-21 10-AM,BTGUSD,51.59,51.73,51.12,51.5,29.84,1534.61
2018-05-21 09-AM,BTGUSD,51.77,52.3,51.5,51.59,14.84,767.52
2018-05-21 08-AM,BTGUSD,51.89,55,51.77,51.77,158.57,8575.68
2018-05-21 07-AM,BTGUSD,51.88,52.5,51.81,51.89,11.95,621.58
2018-05-21 06-AM,BTGUSD,51.96,52.75,51.28,51.88,90.2,4685.97
2018-05-21 05-AM,BTGUSD,52.5,52.75,51.96,51.96,24.71,1302.16
2018-05-21 04-AM,BTGUSD,51.8,52.75,51.64,52.5,115.6,6049.67
2018-05-21 03-AM,BTGUSD,51.8,51.8,51.28,51.8,4.88,252.59
2018-05-21 02-AM,BTGUSD,51.75,52.02,51.75,51.8,2.65,137.39
2018-05-21 01-AM,BTGUSD,51.6,51.75,51,51.75,31.68,1621.89
2018-05-21 12-AM,BTGUSD,52.03,52.03,51.6,51.6,7.12,368.69
2018-05-20 11-PM,BTGUSD,51.6,52.03,51.6,52.03,1.5,77.95
2018-05-20 10-PM,BTGUSD,51.66,52.15,51.6,51.6,15.75,816.54
2018-05-20 09-PM,BTGUSD,52.22,52.75,51.66,51.66,9.05,474.65
2018-05-20 08-PM,BTGUSD,51.99,52.22,51.58,52.22,39.72,2065.11
2018-05-20 07-PM,BTGUSD,51.74,51.99,51.74,51.99,8.91,463.12
2018-05-20 06-PM,BTGUSD,51.92,52.8,51.52,51.74,33.54,1743.69
2018-05-20 05-PM,BTGUSD,51.37,52.01,51.11,51.92,46.96,2429.35
2018-05-20 04-PM,BTGUSD,50.83,52,50.83,51.37,49.92,2590.27
2018-05-20 03-PM,BTGUSD,50.77,51.67,50.77,50.83,18.98,971.14
2018-05-20 02-PM,BTGUSD,51,51.39,50.72,50.77,5.34,271.74
2018-05-20 01-PM,BTGUSD,51,51,51,51,3.0,153.01
2018-05-20 12-PM,BTGUSD,51.01,51.8,51,51,6.64,339.49
2018-05-20 11-AM,BTGUSD,51.46,51.98,51.01,51.01,56.75,2927.39
2018-05-20 10-AM,BTGUSD,51.21,51.9,50.62,51.46,125.49,6440.61
2018-05-20 09-AM,BTGUSD,51.2,51.21,50.63,51.21,6.72,343.82
2018-05-20 08-AM,BTGUSD,50.92,51.2,50.5,51.2,13.51,688.13
2018-05-20 07-AM,BTGUSD,50.46,50.92,50.26,50.92,17.83,901.83
2018-05-20 06-AM,BTGUSD,50.44,51.25,50.2,50.46,19.87,1008.02
2018-05-20 05-AM,BTGUSD,51,51.25,50.44,50.44,29.84,1524.43
2018-05-20 04-AM,BTGUSD,50.57,51,50.57,51,1.95,99.02
2018-05-20 03-AM,BTGUSD,50.77,50.83,50.57,50.57,11.03,560.32
2018-05-20 02-AM,BTGUSD,50.43,51,50.43,50.77,4.14,210.44
2018-05-20 01-AM,BTGUSD,49.79,50.43,49.79,50.43,3.94,198.18
2018-05-20 12-AM,BTGUSD,50.9,50.9,49.75,49.79,8.24,411.93
2018-05-19 11-PM,BTGUSD,50.28,50.9,50.28,50.9,5.79,293.68
2018-05-19 10-PM,BTGUSD,50.3,50.3,50.28,50.28,1.21,60.67
2018-05-19 09-PM,BTGUSD,51,51.5,50.09,50.3,14.34,727.31
2018-05-19 08-PM,BTGUSD,50.62,51,50.24,51,10.48,531.89
2018-05-19 07-PM,BTGUSD,50.79,50.79,49.82,50.62,11.35,569.95
2018-05-19 06-PM,BTGUSD,50.19,50.79,50.1,50.79,25.07,1263.33
2018-05-19 05-PM,BTGUSD,50.19,50.19,50.1,50.19,54.17,2718.42
2018-05-19 04-PM,BTGUSD,50.4,50.4,50.19,50.19,62.25,3131.4
2018-05-19 03-PM,BTGUSD,51,51.7,50.4,50.4,41.79,2134.94
2018-05-19 02-PM,BTGUSD,50.43,52,50.43,51,84.2,4324.9
2018-05-19 01-PM,BTGUSD,50.9,51,50.43,50.43,30.86,1565.85
2018-05-19 12-PM,BTGUSD,50.88,50.98,50.38,50.9,46.12,2344.49
2018-05-19 11-AM,BTGUSD,50.2,50.9,50.2,50.88,50.93,2585.07
2018-05-19 10-AM,BTGUSD,50.1,50.65,50.1,50.2,40.62,2049.42
2018-05-19 09-AM,BTGUSD,50,50.6,50,50.1,23.75,1191.43
2018-05-19 08-AM,BTGUSD,50.3,50.54,50,50,1.94,98.0
2018-05-19 07-AM,BTGUSD,50,52,50,50.3,76.59,3868.84
2018-05-19 06-AM,BTGUSD,49.95,50.85,49.95,50,31.06,1553.52
2018-05-19 05-AM,BTGUSD,51,51,49.95,49.95,99.65,5033.54
2018-05-19 04-AM,BTGUSD,50.67,52.88,50.67,51,22.26,1141.26
2018-05-19 03-AM,BTGUSD,50.3,50.99,50.3,50.67,38.05,1924.96
2018-05-19 02-AM,BTGUSD,50.11,51,50.11,50.3,12.19,615.74
2018-05-19 01-AM,BTGUSD,52.99,52.99,50.11,50.11,31.63,1612.05
2018-05-19 12-AM,BTGUSD,53,53,51.75,52.99,89.37,4665.58
2018-05-18 11-PM,BTGUSD,52,53,52,53,20.97,1106.66
2018-05-18 10-PM,BTGUSD,52.99,53,50.29,52,24.41,1285.0
2018-05-18 09-PM,BTGUSD,50.9,53,50,52.99,137.15,7046.06
2018-05-18 08-PM,BTGUSD,51,51,49.5,50.9,207.57,10504.67
2018-05-18 07-PM,BTGUSD,49.6,51,49.6,51,101.78,5130.52
2018-05-18 06-PM,BTGUSD,50.39,50.39,49.12,49.6,20.13,1007.99
2018-05-18 05-PM,BTGUSD,48.1,50.51,48.1,50.39,22.02,1090.25
2018-05-18 04-PM,BTGUSD,50.38,50.66,48,48.1,201.37,10044.32
2018-05-18 03-PM,BTGUSD,49,50.51,48.28,50.38,61.99,3063.52
2018-05-18 02-PM,BTGUSD,49.38,50,48.38,49,124.72,6144.31
2018-05-18 01-PM,BTGUSD,53.77,54,49.18,49.38,167.02,8472.21
2018-05-18 12-PM,BTGUSD,49.4,53.8,49.4,53.77,172.47,8712.95
2018-05-18 11-AM,BTGUSD,49.51,50,49.22,49.4,105.55,5243.88
