Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume NEO,Volume USD
2019-01-23,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-22,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-21,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-20,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-19,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-18,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-17,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-16,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-15,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-14,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-13,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-12,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-11,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-10,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-09,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-08,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-07,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-06,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-05,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-04,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-03,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-02,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2019-01-01,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-31,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-30,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-29,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-28,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-27,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-26,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-25,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-24,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-23,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-22,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-21,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-20,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-19,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-18,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-17,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-16,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-15,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-14,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-13,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-12,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-11,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-10,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-09,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-08,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-07,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-06,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-05,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-04,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-03,NEOUSD,8.3,8.3,8.3,8.3,0.0,0.0
2018-12-02,NEOUSD,8,8.3,8,8.3,32.4,268.9
2018-12-01,NEOUSD,8,8,8,8,0.0,0.0
2018-11-30,NEOUSD,8,8,8,8,0.0,0.0
2018-11-29,NEOUSD,9,9,8,8,36.73,293.82
2018-11-28,NEOUSD,3.1,9,3.1,9,0.2,1.8
2018-11-27,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-26,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-25,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-24,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-23,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-22,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-21,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-20,NEOUSD,3.1,3.1,3.1,3.1,0.0,0.0
2018-11-19,NEOUSD,12.33,12.33,3.1,3.1,133.28,1628.72
2018-11-18,NEOUSD,12.33,12.33,12.33,12.33,0.0,0.0
2018-11-17,NEOUSD,12.73,12.73,12.33,12.33,7.97,98.25
2018-11-16,NEOUSD,12.33,12.73,12.33,12.73,1.77,22.55
2018-11-15,NEOUSD,12.33,12.33,12.33,12.33,450.39,5554.65
2018-11-14,NEOUSD,14.95,15.99,12.33,12.33,33.08,439.74
2018-11-13,NEOUSD,15.46,15.46,14.95,14.95,13.77,212.82
2018-11-12,NEOUSD,15.46,15.46,15.46,15.46,0.0,0.0
2018-11-11,NEOUSD,15.79,15.79,15.46,15.46,22.24,343.8
2018-11-10,NEOUSD,15.79,15.79,15.79,15.79,0.0,0.0
2018-11-09,NEOUSD,15.79,15.79,15.79,15.79,0.0,0.0
2018-11-08,NEOUSD,17.3,17.3,15.79,15.79,220.22,3632.44
2018-11-07,NEOUSD,16.03,17.3,16.03,17.3,1.3,22.49
2018-11-06,NEOUSD,16.03,16.03,16.03,16.03,0.0,0.0
2018-11-05,NEOUSD,16.03,16.03,16.03,16.03,0.0,0.0
2018-11-04,NEOUSD,16.63,17,16.03,16.03,5.12,85.97
2018-11-03,NEOUSD,16.63,16.63,16.63,16.63,0.3503,5.83
2018-11-02,NEOUSD,14.9,16.78,14.9,16.63,22.45,374.32
2018-11-01,NEOUSD,15.59,15.59,14.9,14.9,20.0,298.0
2018-10-31,NEOUSD,15.59,15.59,15.59,15.59,0.0,0.0
2018-10-30,NEOUSD,15.51,15.59,15.51,15.59,1.21,18.85
2018-10-29,NEOUSD,15.51,15.51,15.51,15.51,4.63,71.74
2018-10-28,NEOUSD,15.51,15.51,15.51,15.51,0.0,0.0
2018-10-27,NEOUSD,15.51,15.51,15.51,15.51,0.0,0.0
2018-10-26,NEOUSD,15.51,15.51,15.51,15.51,0.0,0.0
2018-10-25,NEOUSD,17.29,17.29,15.51,15.51,4.15,64.42
2018-10-24,NEOUSD,17.29,17.29,17.29,17.29,0.0,0.0
2018-10-23,NEOUSD,15.55,17.29,15.55,17.29,0.3857,6.67
2018-10-22,NEOUSD,15.55,15.55,15.55,15.55,0.0,0.0
2018-10-21,NEOUSD,15.97,17.5,15.55,15.55,16.76,265.16
2018-10-20,NEOUSD,15.97,15.97,15.97,15.97,0.0,0.0
2018-10-19,NEOUSD,15.97,15.97,15.97,15.97,0.0,0.0
2018-10-18,NEOUSD,17.52,17.52,15.97,15.97,9600.0,153264.0
2018-10-17,NEOUSD,14.01,17.52,14.01,17.52,3.0,52.57
2018-10-16,NEOUSD,18.5,18.5,14.01,14.01,3.0,42.03
2018-10-15,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-14,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-13,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-12,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-11,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-10,NEOUSD,18.5,18.5,18.5,18.5,0.0,0.0
2018-10-09,NEOUSD,17.6,18.6,17.6,18.5,482.0,8954.0
2018-10-08,NEOUSD,17.6,17.6,17.6,17.6,0.0,0.0
2018-10-07,NEOUSD,17.6,17.6,17.6,17.6,0.0,0.0
2018-10-06,NEOUSD,17.6,17.6,17.6,17.6,0.0,0.0
2018-10-05,NEOUSD,17.6,17.6,17.6,17.6,0.0,0.0
2018-10-04,NEOUSD,18.74,18.74,17.6,17.6,2.0,35.19
2018-10-03,NEOUSD,18.5,18.74,16.77,18.74,6.08,109.67
2018-10-02,NEOUSD,18.4,19,18.4,18.5,47.99,891.25
2018-10-01,NEOUSD,18,18.4,18,18.4,59.78,1099.95
2018-09-30,NEOUSD,18,18,18,18,0.0,0.0
2018-09-29,NEOUSD,18,18,18,18,0.0,0.0
2018-09-28,NEOUSD,18,18,18,18,0.0,0.0
2018-09-27,NEOUSD,18,18,18,18,0.0,0.0
2018-09-26,NEOUSD,12.77,18,12.77,18,1.93,34.76
2018-09-25,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-24,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-23,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-22,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-21,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-20,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-19,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-18,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-17,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-16,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-15,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-14,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-13,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-12,NEOUSD,12.77,12.77,12.77,12.77,0.0,0.0
2018-09-11,NEOUSD,18,23.97,12.77,12.77,139.21,2509.6
2018-09-10,NEOUSD,17.54,23.97,17.54,18,6.02,132.37
2018-09-09,NEOUSD,17.54,17.54,17.54,17.54,0.0,0.0
2018-09-08,NEOUSD,19.82,19.82,12.81,17.54,10.0,137.58
2018-09-07,NEOUSD,17.86,23.08,17.86,19.82,33.32,653.58
2018-09-06,NEOUSD,23.97,23.97,17.86,17.86,5.68,104.43
2018-09-05,NEOUSD,12.33,23.97,12.33,23.97,8.56,200.02
2018-09-04,NEOUSD,12.33,12.33,12.33,12.33,0.0,0.0
2018-09-03,NEOUSD,12.33,12.33,12.33,12.33,0.0,0.0
2018-09-02,NEOUSD,23,23,12.33,12.33,95.28,1282.67
2018-09-01,NEOUSD,19.7,23,19.5,23,220.11,5057.96
2018-08-31,NEOUSD,19.74,22.99,19.7,19.7,30.48,602.0
2018-08-30,NEOUSD,19.74,19.74,19.74,19.74,0.0,0.0
2018-08-29,NEOUSD,19.74,19.74,19.74,19.74,0.0,0.0
2018-08-28,NEOUSD,19.74,19.74,19.74,19.74,0.0,0.0
2018-08-27,NEOUSD,17.43,19.74,17.43,19.74,25.13,491.31
2018-08-26,NEOUSD,19.19,19.19,17.43,17.43,14.26,248.65
2018-08-25,NEOUSD,17.47,19.19,17.47,19.19,1.39,26.61
2018-08-24,NEOUSD,18,19.71,17.47,17.47,4.48,80.02
2018-08-23,NEOUSD,18.3,18.3,18,18,40.26,724.72
2018-08-22,NEOUSD,18.35,18.35,18.16,18.3,36.0,657.12
2018-08-21,NEOUSD,18,18.75,18,18.35,11.54,212.45
2018-08-20,NEOUSD,19,19.5,18,18,36.13,679.4
2018-08-19,NEOUSD,19,21.26,19,19,33.15,634.75
2018-08-18,NEOUSD,22,23.97,19,19,32.83,686.93
2018-08-17,NEOUSD,18,22,18,22,31.97,621.44
2018-08-16,NEOUSD,18.26,18.42,14.96,18,26.04,446.14
2018-08-15,NEOUSD,14,23.97,14,18.26,192.9,3936.54
2018-08-14,NEOUSD,16,16,14,14,330.0,4868.6
2018-08-13,NEOUSD,20.3,20.3,16,16,40.0,720.0
2018-08-12,NEOUSD,20.3,20.3,20.3,20.3,0.0,0.0
2018-08-11,NEOUSD,20.3,20.3,20.3,20.3,0.0,0.0
2018-08-10,NEOUSD,20,24.47,20,20.3,374.4,7817.29
2018-08-09,NEOUSD,23.21,24.75,20,20,149.72,3566.84
2018-08-08,NEOUSD,25.25,25.25,23.2,23.21,113.06,2807.7
2018-08-07,NEOUSD,26.03,27.64,25.25,25.25,254.02,6747.18
2018-08-06,NEOUSD,27.9,28.64,26.03,26.03,349.47,9655.03
2018-08-05,NEOUSD,26.56,27.92,26.56,27.9,96.56,2659.75
2018-08-04,NEOUSD,27.91,28.69,26.56,26.56,1405.08,38050.7
2018-08-03,NEOUSD,28.36,28.36,27.09,27.91,525.5,14600.01
2018-08-02,NEOUSD,29.65,29.88,28.36,28.36,286.92,8270.27
2018-08-01,NEOUSD,29.79,30.13,28.98,29.65,684.18,20147.75
2018-07-31,NEOUSD,32.29,32.29,29.79,29.79,2398.58,72712.68
2018-07-30,NEOUSD,33.66,33.66,31.69,32.29,471.73,15235.7
2018-07-29,NEOUSD,33.67,34.08,33.22,33.66,122.0,4107.66
2018-07-28,NEOUSD,33.56,33.67,32.84,33.67,158.1,5256.88
2018-07-27,NEOUSD,33.11,33.56,32.5,33.56,307.63,10160.92
2018-07-26,NEOUSD,34.2,35.13,32.78,33.11,547.52,18598.13
2018-07-25,NEOUSD,33.82,35.1,33.6,34.2,613.95,20981.7
2018-07-24,NEOUSD,32.51,35.23,31.6,33.82,1987.39,66246.26
2018-07-23,NEOUSD,33.03,34.29,32.51,32.51,412.71,13728.23
2018-07-22,NEOUSD,34.3,34.42,33.03,33.03,372.87,12583.26
2018-07-21,NEOUSD,33.31,34.65,32.66,34.3,1087.02,36325.4
2018-07-20,NEOUSD,36,36,33.31,33.31,2666.36,92566.74
2018-07-19,NEOUSD,37.41,37.62,36,36,891.22,32596.1
2018-07-18,NEOUSD,39.15,40.11,37.04,37.41,1268.02,49292.82
2018-07-17,NEOUSD,36.61,39.59,35.94,39.15,1852.61,69733.23
2018-07-16,NEOUSD,33.69,36.61,33.39,36.61,1774.98,62629.31
2018-07-15,NEOUSD,32.65,33.69,32.23,33.69,240.66,7988.61
2018-07-14,NEOUSD,33,33.04,31.94,32.65,408.2,13188.53
2018-07-13,NEOUSD,31.83,33.69,31.83,33,1113.09,36430.52
2018-07-12,NEOUSD,33.35,33.53,30.92,31.83,1215.43,38965.38
2018-07-11,NEOUSD,33.24,34.12,32.31,33.35,1693.75,55896.16
2018-07-10,NEOUSD,36.59,36.61,33.24,33.24,3149.51,108862.4
2018-07-09,NEOUSD,39.08,39.08,36.59,36.59,1018.38,38328.83
2018-07-08,NEOUSD,37.97,40.06,37.97,39.08,790.41,30959.93
2018-07-07,NEOUSD,37.62,37.97,36.41,37.97,618.3,22912.25
2018-07-06,NEOUSD,39.63,39.63,37.25,37.62,904.9,34412.1
2018-07-05,NEOUSD,40.6,42.14,39.14,39.63,1828.58,74254.41
2018-07-04,NEOUSD,35.67,42.72,35.2,40.6,4305.02,172651.88
2018-07-03,NEOUSD,36.14,37.55,35.67,35.67,1327.08,48639.72
2018-07-02,NEOUSD,31.3,36.14,30.04,36.14,3064.98,102600.67
