Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume SNM,Volume BTC
2019-05-31,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-05-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-04-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-31,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-03-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-02-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-31,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2019-01-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-31,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-12-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-27,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-26,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-25,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-24,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-23,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-22,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-21,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-20,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-19,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-18,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-17,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-16,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-15,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-14,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-13,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-12,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-11,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-10,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-09,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-08,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-07,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-06,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-05,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-04,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-03,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-02,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-11-01,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-10-31,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-10-30,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-10-29,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-10-28,SNMBTC,8.89e-06,8.89e-06,8.89e-06,8.89e-06,0.0,0.0
2018-10-27,SNMBTC,9.37e-06,9.39e-06,8.85e-06,8.89e-06,225931.46,2.06
2018-10-26,SNMBTC,8.7e-06,9.5e-06,8.56e-06,9.37e-06,397706.07,3.58
2018-10-25,SNMBTC,8.73e-06,8.77e-06,8.4e-06,8.7e-06,320312.62,2.77
2018-10-24,SNMBTC,8.54e-06,8.97e-06,8.4e-06,8.73e-06,406668.58,3.56
2018-10-23,SNMBTC,8.03e-06,8.72e-06,8.03e-06,8.54e-06,329869.39,2.82
2018-10-22,SNMBTC,8.58e-06,8.58e-06,7.69e-06,8.03e-06,423873.47,3.52
2018-10-21,SNMBTC,8.9e-06,8.9e-06,8.46e-06,8.58e-06,349674.91,3.03
2018-10-20,SNMBTC,8.54e-06,9.07e-06,8.46e-06,8.9e-06,309695.96,2.76
2018-10-19,SNMBTC,8.49e-06,8.55e-06,8.4e-06,8.54e-06,386972.69,3.28
2018-10-18,SNMBTC,8.53e-06,8.68e-06,8.39e-06,8.49e-06,318113.37,2.71
2018-10-17,SNMBTC,8.36e-06,8.68e-06,8.35e-06,8.53e-06,290140.67,2.46
2018-10-16,SNMBTC,8.28e-06,8.61e-06,8.18e-06,8.36e-06,293345.84,2.44
2018-10-15,SNMBTC,8.55e-06,8.68e-06,8.06e-06,8.28e-06,327725.83,2.72
2018-10-14,SNMBTC,8.57e-06,8.74e-06,8.27e-06,8.55e-06,375003.91,3.2
2018-10-13,SNMBTC,7.87e-06,9.2e-06,7.86e-06,8.57e-06,336405.41,2.78
2018-10-12,SNMBTC,7.68e-06,7.93e-06,7.68e-06,7.87e-06,356224.85,2.8
2018-10-11,SNMBTC,8.98e-06,9.01e-06,7.68e-06,7.68e-06,299754.7,2.47
2018-10-10,SNMBTC,8.49e-06,9.13e-06,8.49e-06,8.98e-06,174402.81,1.53
2018-10-09,SNMBTC,8.4e-06,8.53e-06,8.33e-06,8.49e-06,149567.85,1.26
2018-10-08,SNMBTC,8.22e-06,8.41e-06,8.16e-06,8.4e-06,214632.69,1.77
2018-10-07,SNMBTC,8.35e-06,8.4e-06,8.19e-06,8.22e-06,147105.04,1.22
2018-10-06,SNMBTC,8.45e-06,8.5e-06,8.22e-06,8.35e-06,175695.18,1.47
2018-10-05,SNMBTC,8.24e-06,8.57e-06,8.22e-06,8.45e-06,89652.52,0.7576
2018-10-04,SNMBTC,8.17e-06,8.27e-06,8.07e-06,8.24e-06,216102.45,1.76
2018-10-03,SNMBTC,8.36e-06,8.36e-06,7.96e-06,8.17e-06,196334.5,1.59
2018-10-02,SNMBTC,8.5e-06,8.52e-06,8.17e-06,8.36e-06,105599.33,0.8928
2018-10-01,SNMBTC,8.55e-06,8.97e-06,8.42e-06,8.5e-06,166205.82,1.45
2018-09-30,SNMBTC,8.72e-06,8.72e-06,8.5e-06,8.55e-06,129351.11,1.1
