Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETC,Volume ETH
2019-06-08,ETCETH,0.03265,0.03546,0.03265,0.03459,9024.07,310.28
2019-06-07,ETCETH,0.03211,0.0331,0.03158,0.03265,1387.83,44.88
2019-06-06,ETCETH,0.03304,0.03306,0.031,0.03211,7681.93,244.12
2019-06-05,ETCETH,0.0341,0.03449,0.03249,0.03304,3102.85,103.3
2019-06-04,ETCETH,0.03755,0.03755,0.03198,0.0341,10579.87,369.79
2019-06-03,ETCETH,0.03531,0.038,0.03485,0.03755,7752.31,284.19
2019-06-02,ETCETH,0.03229,0.036,0.03229,0.03531,11018.44,381.94
2019-06-01,ETCETH,0.03241,0.03288,0.03164,0.03229,778.05,25.25
2019-05-31,ETCETH,0.03176,0.03266,0.03126,0.03241,2232.28,71.49
2019-05-30,ETCETH,0.03037,0.0324,0.02986,0.03176,14458.54,453.55
2019-05-29,ETCETH,0.03029,0.0308,0.02927,0.03037,1625.7,49.03
2019-05-28,ETCETH,0.02998,0.03103,0.02988,0.03029,6774.24,208.88
2019-05-27,ETCETH,0.02873,0.03037,0.02849,0.02998,3720.34,109.28
2019-05-26,ETCETH,0.0289,0.02906,0.02825,0.02873,1862.37,53.49
2019-05-25,ETCETH,0.02931,0.02935,0.02849,0.0289,4018.53,115.78
2019-05-24,ETCETH,0.02865,0.02949,0.0282,0.02931,1816.02,52.16
2019-05-23,ETCETH,0.02838,0.029,0.02828,0.02865,980.22,28.11
2019-05-22,ETCETH,0.02897,0.0291,0.028,0.02838,3738.46,106.27
2019-05-21,ETCETH,0.02928,0.03007,0.02868,0.02897,1612.65,47.28
2019-05-20,ETCETH,0.02986,0.03048,0.02921,0.02928,1314.15,38.84
2019-05-19,ETCETH,0.03075,0.0309,0.02979,0.02986,606.49,18.21
2019-05-18,ETCETH,0.0297,0.03111,0.02965,0.03075,2635.36,80.61
2019-05-17,ETCETH,0.0288,0.031,0.0288,0.0297,2635.29,79.11
2019-05-16,ETCETH,0.0308,0.0316,0.02829,0.0288,7578.4,223.11
2019-05-15,ETCETH,0.03003,0.0318,0.02929,0.0308,7651.8,228.93
2019-05-14,ETCETH,0.0308,0.03199,0.02975,0.03003,4497.36,137.09
2019-05-13,ETCETH,0.03134,0.0324,0.03,0.0308,3813.52,118.12
2019-05-12,ETCETH,0.03138,0.0318,0.03064,0.03134,3080.57,95.79
2019-05-11,ETCETH,0.03246,0.033,0.03096,0.03138,9139.14,290.86
2019-05-10,ETCETH,0.03273,0.03273,0.03201,0.03246,1030.12,33.38
2019-05-09,ETCETH,0.03369,0.03369,0.0325,0.03273,10528.12,353.25
2019-05-08,ETCETH,0.0335,0.03402,0.03306,0.03369,638.76,21.35
2019-05-07,ETCETH,0.03296,0.03296,0.03195,0.03259,1512.79,48.66
2019-05-06,ETCETH,0.03533,0.03533,0.03252,0.03296,9659.28,325.99
2019-05-05,ETCETH,0.03557,0.0356,0.03478,0.03533,607.09,21.39
2019-05-04,ETCETH,0.03609,0.03609,0.03536,0.03557,1989.64,71.11
2019-05-03,ETCETH,0.03569,0.03633,0.035,0.03609,2425.42,86.48
2019-05-02,ETCETH,0.03617,0.03631,0.03551,0.03569,299.08,10.72
2019-05-01,ETCETH,0.03633,0.03669,0.03578,0.03617,1086.06,39.36
2019-04-30,ETCETH,0.03587,0.03683,0.03587,0.03633,2728.61,99.4
2019-04-29,ETCETH,0.03545,0.0369,0.035,0.03587,9954.74,356.13
2019-04-28,ETCETH,0.03454,0.03581,0.03454,0.03545,723.93,25.51
2019-04-27,ETCETH,0.03465,0.03565,0.0345,0.03454,1338.87,46.96
2019-04-26,ETCETH,0.03489,0.0354,0.03406,0.03465,1414.1,49.28
2019-04-25,ETCETH,0.03356,0.03568,0.03356,0.03489,3367.78,115.68
2019-04-24,ETCETH,0.035,0.035,0.0314,0.03356,17090.71,565.36
2019-04-23,ETCETH,0.03446,0.035,0.03393,0.035,9343.0,322.95
2019-04-22,ETCETH,0.03488,0.03494,0.03437,0.03446,3238.86,111.88
2019-04-21,ETCETH,0.03592,0.03604,0.03429,0.03488,6218.5,217.46
2019-04-20,ETCETH,0.03622,0.03622,0.03567,0.03592,1185.62,42.61
2019-04-19,ETCETH,0.0363,0.03684,0.03609,0.03622,1390.06,50.96
2019-04-18,ETCETH,0.03708,0.03708,0.03573,0.0363,7269.35,263.78
2019-04-17,ETCETH,0.03787,0.03787,0.03708,0.03708,809.16,30.17
2019-04-16,ETCETH,0.03816,0.03838,0.03719,0.03787,611.31,23.1
2019-04-15,ETCETH,0.0383,0.03864,0.03788,0.03816,838.66,32.1
2019-04-14,ETCETH,0.03841,0.03866,0.03785,0.0383,316.57,12.06
2019-04-13,ETCETH,0.03893,0.039,0.03793,0.03841,544.03,20.94
2019-04-12,ETCETH,0.03813,0.03926,0.03699,0.03893,2479.98,94.98
2019-04-11,ETCETH,0.03944,0.03981,0.03659,0.03813,3864.23,147.64
2019-04-10,ETCETH,0.03956,0.04083,0.03886,0.03944,3305.44,131.25
2019-04-09,ETCETH,0.03991,0.04109,0.03846,0.03956,3063.84,121.61
2019-04-08,ETCETH,0.04362,0.04508,0.03835,0.03991,20994.65,862.39
2019-04-07,ETCETH,0.03612,0.04768,0.03604,0.04362,61710.84,2671.77
2019-04-06,ETCETH,0.03485,0.03637,0.03419,0.03612,4461.9,157.12
2019-04-05,ETCETH,0.03397,0.03604,0.03396,0.03485,9001.79,319.19
2019-04-04,ETCETH,0.03377,0.03431,0.03335,0.03397,8254.47,278.6
2019-04-03,ETCETH,0.03321,0.0348,0.03296,0.03377,13470.08,457.43
2019-04-02,ETCETH,0.03413,0.0345,0.0328,0.03321,11436.32,384.88
2019-04-01,ETCETH,0.03394,0.03437,0.0337,0.03413,3634.63,123.82
2019-03-19,ETCETH,0.03165,0.032,0.03165,0.03174,494.24,15.74
2019-03-18,ETCETH,0.03174,0.03207,0.03161,0.03165,2096.57,66.72
2019-03-17,ETCETH,0.03177,0.03228,0.03167,0.03174,2562.22,81.36
2019-03-16,ETCETH,0.03235,0.0331,0.03151,0.03177,7286.18,236.34
2019-03-15,ETCETH,0.03236,0.03299,0.03209,0.03235,2054.04,67.04
2019-03-14,ETCETH,0.03214,0.033,0.03182,0.03236,7000.32,226.94
2019-03-13,ETCETH,0.03204,0.03225,0.0319,0.03214,849.52,27.27
2019-03-12,ETCETH,0.03164,0.0323,0.03157,0.03204,4756.01,151.65
2019-03-11,ETCETH,0.03183,0.03215,0.03141,0.03164,3449.9,109.78
2019-03-10,ETCETH,0.0312,0.032,0.03097,0.03183,2758.0,87.18
2019-03-09,ETCETH,0.03148,0.03148,0.03097,0.0312,2174.18,67.85
2019-03-08,ETCETH,0.03185,0.0321,0.03116,0.03148,4855.59,153.16
2019-03-07,ETCETH,0.03081,0.03206,0.03075,0.03185,2310.68,72.8
2019-03-06,ETCETH,0.03111,0.03137,0.03067,0.03081,3708.94,114.91
2019-03-05,ETCETH,0.03252,0.03261,0.03103,0.03111,3954.74,126.98
2019-03-04,ETCETH,0.0324,0.0332,0.032,0.03252,12619.01,411.15
2019-03-03,ETCETH,0.03204,0.03282,0.03164,0.0324,416.79,13.38
2019-03-02,ETCETH,0.03142,0.03331,0.03107,0.03204,4028.71,130.2
2019-03-01,ETCETH,0.03122,0.03142,0.03087,0.03142,1436.66,44.77
2019-02-28,ETCETH,0.03191,0.03193,0.0309,0.03122,1759.98,54.82
2019-02-27,ETCETH,0.03124,0.033,0.03096,0.03191,6371.9,200.98
2019-02-26,ETCETH,0.03072,0.03149,0.03072,0.03124,1222.64,38.02
2019-02-25,ETCETH,0.03082,0.0312,0.02996,0.03072,7237.65,220.71
2019-02-24,ETCETH,0.03061,0.03208,0.02978,0.03082,7960.75,243.83
2019-02-23,ETCETH,0.03188,0.03188,0.03024,0.03061,1887.29,57.55
2019-02-22,ETCETH,0.03073,0.0322,0.03052,0.03188,846.81,26.42
2019-02-21,ETCETH,0.03141,0.03176,0.03053,0.03073,1689.26,52.5
2019-02-20,ETCETH,0.0316,0.03196,0.03101,0.03141,1306.32,41.19
2019-02-19,ETCETH,0.02993,0.03256,0.02993,0.0316,4745.23,150.65
2019-02-18,ETCETH,0.03137,0.03173,0.02958,0.02993,3967.07,120.25
2019-02-17,ETCETH,0.03296,0.03329,0.03108,0.03137,28811.36,931.57
2019-02-16,ETCETH,0.03331,0.03382,0.03296,0.03296,394.27,13.16
2019-02-15,ETCETH,0.03405,0.03407,0.03331,0.03331,1810.46,61.14
2019-02-14,ETCETH,0.03367,0.03405,0.03298,0.03405,1501.5,50.45
2019-02-13,ETCETH,0.03317,0.03392,0.03296,0.03367,16059.71,529.91
2019-02-12,ETCETH,0.03368,0.03431,0.03306,0.03317,8187.23,271.27
2019-02-11,ETCETH,0.03326,0.03424,0.03306,0.03368,17717.56,590.36
2019-02-10,ETCETH,0.0343,0.0343,0.03326,0.03326,58297.65,1946.82
2019-02-09,ETCETH,0.03486,0.0355,0.03396,0.0343,13556.68,464.61
2019-02-08,ETCETH,0.03674,0.03703,0.03455,0.03486,7292.97,256.28
2019-02-07,ETCETH,0.03571,0.0371,0.0354,0.03674,1964.06,71.39
2019-02-06,ETCETH,0.03585,0.03711,0.03551,0.03571,3470.89,126.2
2019-02-05,ETCETH,0.03599,0.03628,0.03585,0.03585,498.82,18.01
2019-02-04,ETCETH,0.03617,0.03638,0.03594,0.03599,200.19,7.22
2019-02-03,ETCETH,0.03614,0.03658,0.03587,0.03617,3591.49,129.78
2019-02-02,ETCETH,0.03643,0.0366,0.03598,0.03614,903.81,32.72
2019-02-01,ETCETH,0.03689,0.03738,0.03643,0.03643,848.24,31.38
2019-01-31,ETCETH,0.0369,0.037,0.0362,0.03689,1525.9,56.08
2019-01-30,ETCETH,0.03731,0.03732,0.0362,0.0369,805.85,29.44
2019-01-29,ETCETH,0.03686,0.03783,0.03686,0.03731,2352.78,87.64
2019-01-28,ETCETH,0.03749,0.0378,0.0368,0.03686,4825.7,179.96
2019-01-27,ETCETH,0.03692,0.03749,0.03655,0.03749,2931.67,108.66
2019-01-26,ETCETH,0.0374,0.03743,0.03692,0.03692,1080.91,40.04
2019-01-25,ETCETH,0.03683,0.03751,0.03627,0.0374,2275.14,84.58
2019-01-24,ETCETH,0.0365,0.03683,0.03636,0.03683,2076.71,75.93
2019-01-23,ETCETH,0.03633,0.03696,0.03618,0.0365,3171.04,115.5
2019-01-22,ETCETH,0.0364,0.037,0.03609,0.03633,1719.15,63.02
2019-01-21,ETCETH,0.036,0.03707,0.0357,0.0364,3730.35,136.07
2019-01-20,ETCETH,0.03541,0.03614,0.0354,0.036,3583.34,128.26
2019-01-19,ETCETH,0.03646,0.03707,0.03541,0.03541,3907.53,142.1
2019-01-18,ETCETH,0.0362,0.03646,0.03538,0.03646,4126.84,148.3
2019-01-17,ETCETH,0.03476,0.03725,0.03476,0.0362,6555.49,236.11
2019-01-16,ETCETH,0.03491,0.0356,0.03429,0.03476,8698.39,304.74
2019-01-15,ETCETH,0.03387,0.03506,0.0331,0.03491,7461.25,252.61
2019-01-14,ETCETH,0.03641,0.0365,0.03385,0.03387,9117.0,317.87
2019-01-13,ETCETH,0.03648,0.03659,0.03509,0.03641,12845.57,461.2
2019-01-12,ETCETH,0.03536,0.03746,0.03482,0.03648,4773.28,172.29
2019-01-11,ETCETH,0.03461,0.03598,0.03433,0.03536,5534.21,195.19
2019-01-10,ETCETH,0.03315,0.035,0.033,0.03461,13818.36,471.59
2019-01-09,ETCETH,0.03318,0.03341,0.03256,0.03315,4407.66,144.92
2019-01-08,ETCETH,0.0323,0.03356,0.0323,0.03318,5142.66,168.56
2019-01-07,ETCETH,0.03511,0.03511,0.0318,0.0323,6042.57,198.98
2019-01-06,ETCETH,0.03303,0.03524,0.03303,0.03511,5310.56,183.56
2019-01-05,ETCETH,0.03374,0.03381,0.03259,0.03303,3754.04,124.06
2019-01-04,ETCETH,0.03418,0.03446,0.03304,0.03374,9493.98,317.95
2019-01-03,ETCETH,0.03512,0.0352,0.03396,0.03418,2660.54,92.02
2019-01-02,ETCETH,0.0375,0.03771,0.03463,0.03512,6833.35,242.19
2019-01-01,ETCETH,0.03785,0.03826,0.03637,0.0375,2133.94,79.24
2018-12-31,ETCETH,0.03764,0.03828,0.03733,0.03785,3233.99,121.95
2018-12-30,ETCETH,0.03767,0.03861,0.037,0.03764,25051.03,940.31
2018-12-29,ETCETH,0.03832,0.03936,0.03675,0.03767,12088.66,457.09
2018-12-28,ETCETH,0.04118,0.04298,0.03807,0.03832,11066.03,449.29
2018-12-27,ETCETH,0.04169,0.04355,0.0405,0.04118,29575.07,1249.07
2018-12-26,ETCETH,0.03652,0.042,0.03598,0.04169,17669.96,700.52
2018-12-25,ETCETH,0.03664,0.03719,0.03494,0.03652,10139.8,369.35
2018-12-24,ETCETH,0.03741,0.03822,0.03462,0.03664,27470.36,989.99
2018-12-23,ETCETH,0.0405,0.0405,0.037,0.03741,20086.13,762.5
2018-12-22,ETCETH,0.04152,0.04208,0.03948,0.0405,20790.31,837.54
2018-12-21,ETCETH,0.04127,0.0423,0.04032,0.04152,10172.26,421.48
2018-12-20,ETCETH,0.04366,0.0445,0.04063,0.04127,15189.77,639.51
2018-12-19,ETCETH,0.04156,0.0452,0.0408,0.04366,16760.2,721.74
2018-12-18,ETCETH,0.04219,0.04444,0.04123,0.04156,5252.96,223.57
2018-12-17,ETCETH,0.04269,0.04329,0.04143,0.04219,5801.74,246.23
2018-12-16,ETCETH,0.0431,0.04373,0.042,0.04269,3947.01,167.74
2018-12-15,ETCETH,0.04428,0.04449,0.0423,0.0431,13297.06,571.17
2018-12-14,ETCETH,0.04468,0.04468,0.04283,0.04428,5066.32,221.0
2018-12-13,ETCETH,0.04311,0.0454,0.0421,0.04468,6952.44,310.01
2018-12-12,ETCETH,0.04197,0.04329,0.04148,0.04311,3263.06,137.86
2018-12-11,ETCETH,0.04232,0.04524,0.042,0.042,21122.65,922.76
2018-12-10,ETCETH,0.04192,0.04334,0.04064,0.04232,14158.39,595.79
2018-12-09,ETCETH,0.04173,0.04336,0.04129,0.04192,24256.08,1034.65
2018-12-08,ETCETH,0.04114,0.043,0.04039,0.04173,15764.82,658.31
2018-12-07,ETCETH,0.03862,0.04278,0.03746,0.04114,25148.28,1003.33
2018-12-06,ETCETH,0.03904,0.04178,0.03778,0.03862,13601.13,538.01
2018-12-05,ETCETH,0.04019,0.04109,0.03879,0.03904,14651.63,580.99
2018-12-04,ETCETH,0.04134,0.04245,0.03982,0.04019,19332.17,789.55
2018-12-03,ETCETH,0.04479,0.04493,0.0412,0.04134,7655.77,330.7
2018-12-02,ETCETH,0.04104,0.04539,0.04098,0.04479,23136.7,1004.72
2018-12-01,ETCETH,0.04074,0.0414,0.04009,0.04104,4788.5,194.25
2018-11-30,ETCETH,0.0416,0.04234,0.04036,0.04068,4910.47,204.39
2018-11-29,ETCETH,0.04073,0.04202,0.04051,0.0416,4878.62,201.74
2018-11-28,ETCETH,0.04135,0.0418,0.04019,0.04073,7278.25,298.48
2018-11-27,ETCETH,0.0397,0.0435,0.0397,0.04135,8619.23,357.77
2018-11-26,ETCETH,0.0409,0.04141,0.03949,0.0397,9121.51,366.1
2018-11-25,ETCETH,0.04217,0.0424,0.04007,0.0409,13153.14,544.78
2018-11-24,ETCETH,0.04241,0.04241,0.04002,0.04217,10276.87,418.08
2018-11-23,ETCETH,0.04227,0.0433,0.0409,0.04241,4897.61,206.16
2018-11-22,ETCETH,0.04176,0.0432,0.04176,0.04227,2178.72,92.97
2018-11-21,ETCETH,0.04223,0.04289,0.0413,0.04176,7573.94,317.16
2018-11-20,ETCETH,0.0411,0.04407,0.04035,0.04223,12095.85,504.52
2018-11-19,ETCETH,0.04206,0.04322,0.04,0.0411,4439.09,183.9
2018-11-18,ETCETH,0.04222,0.04314,0.042,0.04206,334.93,14.33
2018-11-17,ETCETH,0.04305,0.04305,0.0422,0.04222,1614.59,68.65
2018-11-16,ETCETH,0.04274,0.0433,0.04245,0.04305,2215.33,94.83
2018-11-15,ETCETH,0.04395,0.04471,0.04217,0.04274,7295.24,314.57
2018-11-14,ETCETH,0.04346,0.046,0.039,0.04395,16566.53,705.33
2018-11-13,ETCETH,0.04349,0.04398,0.04342,0.04346,1941.13,84.62
2018-11-12,ETCETH,0.04359,0.04398,0.04337,0.04349,2629.84,114.74
2018-11-11,ETCETH,0.04476,0.04476,0.0425,0.04359,6522.55,286.38
2018-11-10,ETCETH,0.04523,0.04527,0.04441,0.04476,1486.71,66.91
2018-11-09,ETCETH,0.04432,0.04523,0.04432,0.04523,2692.77,121.4
2018-11-08,ETCETH,0.04411,0.0448,0.04396,0.04432,4112.38,182.63
2018-11-07,ETCETH,0.04545,0.04545,0.04383,0.04411,5804.42,256.36
2018-11-06,ETCETH,0.045,0.04565,0.0445,0.04545,1327.34,59.83
2018-11-05,ETCETH,0.04512,0.04527,0.0446,0.045,1855.92,83.1
2018-11-04,ETCETH,0.0457,0.04675,0.04414,0.04512,7881.71,357.11
2018-11-03,ETCETH,0.04527,0.04596,0.04527,0.0457,965.08,44.0
2018-11-02,ETCETH,0.0455,0.0457,0.04527,0.04527,1294.75,58.81
2018-11-01,ETCETH,0.0458,0.04583,0.04532,0.0455,3029.78,137.66
2018-10-31,ETCETH,0.04583,0.04603,0.0454,0.0458,2065.02,94.27
2018-10-30,ETCETH,0.0462,0.04674,0.0455,0.04583,5422.92,248.75
2018-10-29,ETCETH,0.0472,0.0474,0.04524,0.0462,6095.64,282.65
2018-10-28,ETCETH,0.0473,0.0475,0.0469,0.0472,1311.83,61.72
2018-10-27,ETCETH,0.04735,0.04772,0.0472,0.0473,936.46,44.49
2018-10-26,ETCETH,0.04798,0.04803,0.0472,0.04735,2271.98,107.7
2018-10-25,ETCETH,0.04781,0.0481,0.04761,0.04798,990.76,47.35
2018-10-24,ETCETH,0.048,0.0485,0.04781,0.04781,1433.03,68.97
2018-10-23,ETCETH,0.04905,0.04993,0.04776,0.048,1588.03,77.44
2018-10-22,ETCETH,0.0472,0.05005,0.04697,0.04905,13862.62,679.19
2018-10-21,ETCETH,0.04725,0.0473,0.04688,0.0472,704.56,33.12
2018-10-20,ETCETH,0.0474,0.0474,0.0466,0.04725,9046.81,424.09
2018-10-19,ETCETH,0.04747,0.04765,0.047,0.0474,2276.72,107.61
2018-10-18,ETCETH,0.04724,0.04801,0.0469,0.04747,18394.74,864.76
2018-10-17,ETCETH,0.04648,0.04837,0.04595,0.04724,4993.38,235.59
2018-10-16,ETCETH,0.0469,0.0469,0.04689,0.04689,0.0,0.0
2018-10-15,ETCETH,0.04853,0.04853,0.04485,0.0469,16232.99,745.86
2018-10-14,ETCETH,0.0476,0.04853,0.0476,0.04853,1148.93,55.15
2018-10-13,ETCETH,0.04829,0.04867,0.04729,0.0476,2732.13,130.9
2018-10-12,ETCETH,0.0479,0.04892,0.0478,0.04829,2762.26,133.33
2018-10-11,ETCETH,0.04797,0.05071,0.0476,0.0479,13180.86,649.79
2018-10-10,ETCETH,0.04799,0.0483,0.0476,0.04797,907.41,43.46
2018-10-09,ETCETH,0.04782,0.04809,0.0476,0.04799,1503.55,71.81
2018-10-08,ETCETH,0.04848,0.0486,0.0477,0.04782,2086.42,99.82
2018-10-07,ETCETH,0.04881,0.04881,0.048,0.04848,2274.17,109.6
2018-10-06,ETCETH,0.04858,0.04881,0.04817,0.04881,1602.5,77.73
2018-10-05,ETCETH,0.04951,0.05003,0.0483,0.04858,1649.22,80.93
2018-10-04,ETCETH,0.05062,0.05062,0.04934,0.04951,828.45,41.1
2018-10-03,ETCETH,0.04924,0.05062,0.04924,0.05062,2514.77,125.64
2018-10-02,ETCETH,0.0485,0.04964,0.0485,0.04924,2697.79,132.37
2018-10-01,ETCETH,0.04889,0.04919,0.04823,0.0485,1440.17,70.42
2018-09-30,ETCETH,0.04909,0.04947,0.048,0.04889,2910.14,141.93
2018-09-29,ETCETH,0.05052,0.05131,0.04821,0.04909,3946.99,194.56
2018-09-28,ETCETH,0.05016,0.05157,0.04941,0.05052,4821.91,243.11
2018-09-27,ETCETH,0.05073,0.05203,0.04942,0.05016,3970.51,201.4
2018-09-26,ETCETH,0.05047,0.05211,0.05047,0.05073,3920.07,199.86
2018-09-25,ETCETH,0.04825,0.05347,0.04811,0.05047,6643.97,336.52
2018-09-24,ETCETH,0.04789,0.0486,0.04687,0.04825,3641.85,173.62
2018-09-23,ETCETH,0.04719,0.04848,0.04708,0.04789,2700.43,128.05
2018-09-22,ETCETH,0.04755,0.04844,0.04673,0.04719,4187.7,197.88
2018-09-21,ETCETH,0.04974,0.05067,0.04673,0.04755,7306.48,356.28
2018-09-20,ETCETH,0.05146,0.05192,0.04921,0.04974,3377.55,170.6
2018-09-19,ETCETH,0.0507,0.0533,0.04972,0.05146,4121.12,211.66
2018-09-18,ETCETH,0.05201,0.05313,0.0503,0.0507,3388.17,174.33
2018-09-17,ETCETH,0.051,0.0542,0.05005,0.05201,10088.29,524.35
2018-09-16,ETCETH,0.05117,0.05281,0.0502,0.051,6420.78,328.01
2018-09-15,ETCETH,0.05237,0.05257,0.05014,0.05117,6997.48,357.93
2018-09-14,ETCETH,0.05253,0.05399,0.0505,0.05237,15162.7,794.28
2018-09-13,ETCETH,0.05827,0.05827,0.05226,0.05253,20956.4,1171.4
2018-09-12,ETCETH,0.061,0.06201,0.05785,0.05827,14856.31,885.25
2018-09-11,ETCETH,0.05773,0.06167,0.05717,0.061,9038.74,543.04
2018-09-10,ETCETH,0.05719,0.0585,0.05641,0.05773,3127.54,178.7
2018-09-09,ETCETH,0.05562,0.05887,0.05562,0.05719,12891.09,739.61
2018-09-08,ETCETH,0.05383,0.05625,0.0531,0.05562,10594.86,581.36
2018-09-07,ETCETH,0.0519,0.0539,0.05181,0.05383,9790.72,515.23
2018-09-06,ETCETH,0.05154,0.05301,0.04965,0.0519,11543.75,588.29
2018-09-05,ETCETH,0.04893,0.05182,0.04804,0.05154,13621.1,678.84
2018-09-04,ETCETH,0.04829,0.04911,0.04804,0.04893,1630.93,79.3
2018-09-03,ETCETH,0.04531,0.05014,0.04505,0.04829,12865.95,624.55
2018-09-02,ETCETH,0.04447,0.04531,0.04442,0.04531,872.81,39.27
2018-09-01,ETCETH,0.04521,0.046,0.04421,0.04447,5896.59,266.44
2018-08-31,ETCETH,0.04514,0.04548,0.04491,0.04521,2033.39,91.86
2018-08-30,ETCETH,0.04498,0.04577,0.0448,0.04514,6771.42,305.76
2018-08-29,ETCETH,0.04478,0.0453,0.0443,0.04498,1963.94,88.14
