Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume SNT,Volume ETH
2019-06-04,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-06-03,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-06-02,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-06-01,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-31,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-30,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-29,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-28,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-27,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-26,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-25,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-24,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-23,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-22,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-21,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-20,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-19,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-18,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-17,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-16,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-15,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-14,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-13,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-12,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-11,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-10,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-09,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-08,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-07,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-06,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-05,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-04,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-03,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-02,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-05-01,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-30,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-29,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-28,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-27,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-26,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-25,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-24,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-23,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-22,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-21,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-20,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-19,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-18,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-17,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-16,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-15,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-14,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-13,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-12,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-11,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-10,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-09,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-08,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-07,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-06,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-05,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-04,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-03,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-02,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-04-01,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-31,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-30,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-29,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-28,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-27,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-26,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-25,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-24,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-23,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-22,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-21,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-20,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-19,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-18,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-17,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-16,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-15,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-14,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-13,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-12,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-11,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-10,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-09,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-08,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-07,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-06,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-05,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-04,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-03,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-02,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-03-01,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-28,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-27,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-26,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-25,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-24,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-23,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-22,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-21,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-20,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-19,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-18,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-17,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-16,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-15,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-14,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-13,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-12,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-11,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-10,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-09,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-08,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-07,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-06,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-05,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-04,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-03,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-02,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-02-01,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-01-31,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-01-30,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-01-29,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-01-28,SNTETH,0.0001772,0.0001772,0.0001772,0.0001772,0.0,0.0
2019-01-27,SNTETH,0.0001823,0.0001823,0.0001731,0.0001772,10700.93,1.9
2019-01-26,SNTETH,0.0001758,0.0001838,0.0001754,0.0001823,16853.27,3.04
2019-01-25,SNTETH,0.0001821,0.0001821,0.0001747,0.0001758,10354.65,1.85
2019-01-24,SNTETH,0.0001828,0.0001838,0.0001821,0.0001821,2652.39,0.484
2019-01-23,SNTETH,0.0001828,0.0001828,0.0001828,0.0001828,0.0,0.0
2019-01-22,SNTETH,0.0001933,0.0001933,0.0001828,0.0001828,12832.67,2.4
2019-01-21,SNTETH,0.0001912,0.0001966,0.0001912,0.0001933,8687.04,1.69
2019-01-20,SNTETH,0.0002185,0.0002185,0.0001908,0.0001912,15122.22,2.94
2019-01-19,SNTETH,0.0001874,0.0002185,0.0001847,0.0002185,42214.58,8.43
2019-01-18,SNTETH,0.000193,0.0001981,0.0001811,0.0001874,31898.95,6.05
2019-01-17,SNTETH,0.0001752,0.000196,0.0001752,0.000193,62566.67,11.83
2019-01-16,SNTETH,0.0001523,0.0001767,0.0001523,0.0001752,48169.68,7.98
2019-01-15,SNTETH,0.0001471,0.0001537,0.0001471,0.0001523,24742.28,3.7
2019-01-14,SNTETH,0.0001531,0.0001569,0.0001453,0.0001471,28609.83,4.36
2019-01-13,SNTETH,0.0001559,0.0001567,0.0001531,0.0001531,9338.4,1.44
2019-01-12,SNTETH,0.0001618,0.0001618,0.000154,0.0001559,89909.75,13.97
2019-01-11,SNTETH,0.0001633,0.0001727,0.0001581,0.0001618,127723.3,20.89
2019-01-10,SNTETH,0.0001362,0.000165,0.0001351,0.0001633,278747.49,42.42
2019-01-09,SNTETH,0.0001277,0.0001362,0.0001271,0.0001362,187130.74,24.13
2019-01-08,SNTETH,0.0001247,0.0001277,0.0001246,0.0001277,305573.94,38.55
2019-01-07,SNTETH,0.0001231,0.0001252,0.0001231,0.0001247,501633.52,62.13
2019-01-06,SNTETH,0.0001231,0.0001248,0.0001205,0.0001231,334726.63,41.19
2019-01-05,SNTETH,0.0001163,0.0001244,0.0001139,0.0001231,138280.13,16.36
2019-01-04,SNTETH,0.0001198,0.0001204,0.0001151,0.0001163,441538.97,51.59
2019-01-03,SNTETH,0.0001182,0.0001206,0.000117,0.0001198,370442.57,43.97
2019-01-02,SNTETH,0.0001264,0.0001264,0.0001176,0.0001182,626467.23,74.54
2019-01-01,SNTETH,0.0001299,0.0001299,0.0001247,0.0001264,375965.53,48.29
2018-12-31,SNTETH,0.000129,0.000131,0.0001282,0.0001299,12546.56,1.63
2018-12-30,SNTETH,0.0001293,0.0001322,0.000129,0.000129,636233.27,83.34
2018-12-29,SNTETH,0.0001322,0.0001329,0.0001266,0.0001293,429610.55,56.19
2018-12-28,SNTETH,0.0001439,0.0001465,0.0001322,0.0001322,425452.39,59.32
2018-12-27,SNTETH,0.0001364,0.0001439,0.0001357,0.0001439,577662.98,79.97
2018-12-26,SNTETH,0.0001377,0.0001391,0.0001335,0.0001364,250505.29,34.19
2018-12-25,SNTETH,0.0001419,0.0001419,0.0001344,0.0001377,359529.31,49.31
2018-12-24,SNTETH,0.0001511,0.0001511,0.000135,0.0001419,304413.04,43.49
2018-12-23,SNTETH,0.0001558,0.0001757,0.0001498,0.0001511,514083.01,80.35
2018-12-22,SNTETH,0.0001609,0.0001619,0.0001552,0.0001558,447159.89,70.85
2018-12-21,SNTETH,0.0001547,0.0001677,0.0001542,0.0001609,189847.9,30.46
2018-12-20,SNTETH,0.0001583,0.0001603,0.0001513,0.0001547,360517.7,56.22
2018-12-19,SNTETH,0.0001573,0.00016,0.0001563,0.0001583,416819.68,65.96
2018-12-18,SNTETH,0.000161,0.0001636,0.0001573,0.0001573,473208.07,76.51
2018-12-17,SNTETH,0.0001645,0.0001661,0.0001595,0.000161,741142.31,121.05
2018-12-16,SNTETH,0.0001646,0.0001752,0.0001625,0.0001645,496931.27,82.4
2018-12-15,SNTETH,0.0001607,0.0001656,0.0001589,0.0001646,693747.96,112.01
2018-12-14,SNTETH,0.0001617,0.0001624,0.0001594,0.0001607,539432.18,86.82
2018-12-13,SNTETH,0.0001622,0.0001632,0.0001589,0.0001617,858549.44,138.0
2018-12-12,SNTETH,0.0001615,0.0001632,0.0001605,0.0001622,631886.83,102.15
2018-12-11,SNTETH,0.0001599,0.0001624,0.0001587,0.0001615,467883.23,75.43
2018-12-10,SNTETH,0.0001643,0.0001667,0.0001597,0.0001599,442884.22,73.0
2018-12-09,SNTETH,0.0001645,0.0001645,0.0001607,0.0001643,450562.43,73.48
2018-12-08,SNTETH,0.0001629,0.0001677,0.0001597,0.0001645,549087.93,89.92
2018-12-07,SNTETH,0.0001746,0.0001756,0.0001587,0.0001629,245086.81,40.76
2018-12-06,SNTETH,0.0001713,0.0001767,0.0001686,0.0001746,308796.47,52.69
2018-12-05,SNTETH,0.0001685,0.0001714,0.0001685,0.0001713,168522.96,28.5
2018-12-04,SNTETH,0.0001685,0.0001698,0.0001671,0.0001685,550431.0,92.79
2018-12-03,SNTETH,0.0001721,0.0001726,0.0001685,0.0001685,96916.04,16.65
2018-12-02,SNTETH,0.0001696,0.0001747,0.0001696,0.0001721,380497.34,65.15
2018-12-01,SNTETH,0.0001693,0.0001747,0.0001668,0.0001696,577515.91,97.66
2018-11-30,SNTETH,0.0001764,0.0001776,0.000162,0.0001693,406549.16,69.89
2018-11-29,SNTETH,0.000168,0.0001781,0.0001673,0.0001764,577252.22,100.02
2018-11-28,SNTETH,0.0001663,0.0001724,0.0001663,0.000168,237700.47,40.19
2018-11-27,SNTETH,0.0001604,0.0001804,0.0001601,0.0001663,316825.86,52.82
2018-11-26,SNTETH,0.0001579,0.0001691,0.0001572,0.0001604,401530.5,64.88
2018-11-25,SNTETH,0.0001682,0.0001686,0.0001529,0.0001579,249828.54,39.95
2018-11-24,SNTETH,0.0001741,0.0001762,0.0001671,0.0001682,468701.75,80.5
2018-11-23,SNTETH,0.0001774,0.0001774,0.0001713,0.0001741,425986.79,74.17
2018-11-22,SNTETH,0.0001619,0.0001804,0.0001619,0.0001774,195710.43,34.14
2018-11-21,SNTETH,0.00016,0.0001659,0.0001532,0.0001619,427748.17,68.08
2018-11-20,SNTETH,0.00017,0.00017,0.0001509,0.00016,605696.75,97.09
2018-11-19,SNTETH,0.0001694,0.0001744,0.0001652,0.00017,725664.92,122.92
2018-11-18,SNTETH,0.0001681,0.0001699,0.0001668,0.0001694,394424.12,66.44
2018-11-17,SNTETH,0.0001696,0.0001712,0.0001672,0.0001681,541524.15,91.22
2018-11-16,SNTETH,0.0001673,0.0001704,0.0001673,0.0001696,591772.5,99.77
2018-11-15,SNTETH,0.0001727,0.0001736,0.0001653,0.0001673,498643.81,84.39
2018-11-14,SNTETH,0.0001711,0.0001764,0.0001652,0.0001727,195025.68,32.97
2018-11-13,SNTETH,0.0001696,0.0001712,0.000169,0.0001711,3761.92,0.6409
2018-11-12,SNTETH,0.0001703,0.0001711,0.000167,0.0001696,184398.76,31.12
2018-11-11,SNTETH,0.000171,0.0001718,0.0001695,0.0001703,85523.38,14.61
2018-11-10,SNTETH,0.0001723,0.0001723,0.0001703,0.000171,187570.85,32.18
2018-11-09,SNTETH,0.0001741,0.0001741,0.0001712,0.0001723,91498.66,15.85
2018-11-08,SNTETH,0.0001741,0.0001743,0.000172,0.0001741,362131.63,62.83
2018-11-07,SNTETH,0.0001729,0.0001741,0.0001709,0.0001741,169277.86,29.23
2018-11-06,SNTETH,0.0001769,0.0001769,0.0001722,0.0001729,534789.47,93.78
2018-11-05,SNTETH,0.0001824,0.0001841,0.0001757,0.0001769,242750.15,44.09
2018-11-04,SNTETH,0.0001918,0.0001925,0.0001791,0.0001824,518461.57,97.19
2018-11-03,SNTETH,0.000192,0.0001944,0.0001912,0.0001918,664359.72,127.86
2018-11-02,SNTETH,0.0001972,0.0001972,0.0001911,0.000192,699835.67,135.25
2018-11-01,SNTETH,0.0001941,0.0001982,0.0001941,0.0001972,749265.49,147.57
2018-10-31,SNTETH,0.0001841,0.0001946,0.0001834,0.0001941,735603.21,138.35
2018-10-30,SNTETH,0.0001828,0.0001849,0.0001813,0.0001841,897332.73,163.43
2018-10-29,SNTETH,0.0001832,0.0001843,0.0001798,0.0001828,547471.7,99.53
2018-10-28,SNTETH,0.000177,0.0001845,0.0001758,0.0001832,223275.4,40.36
2018-10-27,SNTETH,0.0001777,0.0001786,0.0001762,0.000177,281245.74,49.93
2018-10-26,SNTETH,0.0001772,0.0001784,0.0001761,0.0001777,622138.05,110.21
2018-10-25,SNTETH,0.0001794,0.0001797,0.0001761,0.0001772,251497.83,44.54
2018-10-24,SNTETH,0.0001786,0.0001794,0.0001774,0.0001794,376027.12,67.0
2018-10-23,SNTETH,0.0001755,0.0001795,0.0001755,0.0001786,202086.53,35.65
2018-10-22,SNTETH,0.0001751,0.0001761,0.0001739,0.0001755,344500.97,60.33
2018-10-21,SNTETH,0.0001739,0.0001751,0.0001732,0.0001751,561443.74,97.79
2018-10-20,SNTETH,0.0001747,0.0001747,0.0001731,0.0001739,547762.9,95.47
2018-10-19,SNTETH,0.0001761,0.0001768,0.0001735,0.0001747,125919.84,22.0
2018-10-18,SNTETH,0.0001745,0.0001772,0.0001741,0.0001761,254974.63,44.63
2018-10-17,SNTETH,0.000172,0.000175,0.000171,0.0001745,378434.73,65.25
2018-10-16,SNTETH,0.000171,0.0001727,0.0001702,0.000172,426158.73,73.0
2018-10-15,SNTETH,0.0001756,0.0001761,0.0001654,0.000171,324493.96,55.79
2018-10-14,SNTETH,0.0001727,0.0001757,0.000172,0.0001756,414780.78,71.96
2018-10-13,SNTETH,0.0001759,0.0001759,0.000172,0.0001727,324255.17,56.57
2018-10-12,SNTETH,0.0001738,0.0001768,0.0001728,0.0001759,264362.38,46.42
2018-10-11,SNTETH,0.0001708,0.0001778,0.0001676,0.0001738,306281.65,52.34
2018-10-10,SNTETH,0.0001705,0.0001715,0.0001668,0.0001708,107206.22,18.16
2018-10-09,SNTETH,0.0001733,0.0001749,0.0001705,0.0001705,107817.42,18.4
2018-10-08,SNTETH,0.0001737,0.0001774,0.0001731,0.0001733,103137.5,18.1
2018-10-07,SNTETH,0.0001658,0.0001805,0.0001658,0.0001737,372422.47,63.29
2018-10-06,SNTETH,0.0001645,0.000167,0.0001631,0.0001658,396644.94,65.42
2018-10-05,SNTETH,0.000164,0.00017,0.0001626,0.0001645,351553.33,58.72
2018-10-04,SNTETH,0.0001627,0.000164,0.0001618,0.000164,485749.44,78.88
2018-10-03,SNTETH,0.0001654,0.000168,0.0001627,0.0001627,243556.32,40.32
2018-10-02,SNTETH,0.0001602,0.0001659,0.0001602,0.0001654,377069.79,61.08
2018-10-01,SNTETH,0.0001601,0.0001617,0.0001589,0.0001602,450360.17,72.16
2018-09-30,SNTETH,0.0001619,0.0001632,0.0001579,0.0001601,297025.19,47.48
2018-09-29,SNTETH,0.0001647,0.0001693,0.00016,0.0001619,322011.28,52.77
2018-09-28,SNTETH,0.0001638,0.0001658,0.000161,0.0001647,274055.35,44.77
2018-09-27,SNTETH,0.0001667,0.0001688,0.0001631,0.0001638,285378.49,47.38
2018-09-26,SNTETH,0.00016,0.000184,0.00016,0.0001667,300961.36,52.28
2018-09-25,SNTETH,0.0001585,0.0001639,0.0001554,0.00016,408894.97,65.44
2018-09-24,SNTETH,0.0001589,0.0001637,0.0001576,0.0001585,420282.11,67.19
2018-09-23,SNTETH,0.0001557,0.000167,0.0001543,0.0001589,216414.33,34.86
2018-09-22,SNTETH,0.0001555,0.0001621,0.0001515,0.0001557,234212.51,36.13
2018-09-21,SNTETH,0.0001595,0.0001725,0.0001551,0.0001555,228377.25,36.74
2018-09-20,SNTETH,0.0001594,0.0001637,0.0001559,0.0001595,274080.02,43.51
2018-09-19,SNTETH,0.000157,0.0001596,0.0001538,0.0001594,260704.89,40.47
2018-09-18,SNTETH,0.0001572,0.0001612,0.0001549,0.000157,353696.63,55.55
2018-09-17,SNTETH,0.000157,0.0001599,0.0001519,0.0001572,217186.49,33.76
2018-09-16,SNTETH,0.0001462,0.0001588,0.0001462,0.000157,160839.33,24.25
2018-09-15,SNTETH,0.0001515,0.0001519,0.0001449,0.0001462,281006.29,41.33
2018-09-14,SNTETH,0.0001553,0.0001561,0.0001477,0.0001515,196920.03,29.88
2018-09-13,SNTETH,0.0001685,0.0001688,0.0001546,0.0001553,174220.91,28.85
2018-09-12,SNTETH,0.0001715,0.0001766,0.0001685,0.0001685,323568.53,55.71
2018-09-11,SNTETH,0.0001671,0.0001732,0.0001662,0.0001715,419666.8,71.45
2018-09-10,SNTETH,0.0001676,0.0001702,0.0001654,0.0001671,438921.17,73.74
2018-09-09,SNTETH,0.0001669,0.0001697,0.0001618,0.0001676,418751.21,69.52
2018-09-08,SNTETH,0.0001621,0.0001692,0.0001602,0.0001669,229455.49,37.38
2018-09-07,SNTETH,0.0001587,0.0001631,0.0001572,0.0001621,419194.34,67.16
2018-09-06,SNTETH,0.0001555,0.0001587,0.0001497,0.0001587,372539.18,57.79
2018-09-05,SNTETH,0.0001549,0.0001608,0.0001515,0.0001555,350600.76,54.77
2018-09-04,SNTETH,0.000147,0.0001549,0.0001465,0.0001549,534698.44,79.67
2018-09-03,SNTETH,0.0001458,0.0001475,0.0001453,0.000147,576988.89,84.35
2018-09-02,SNTETH,0.0001485,0.0001492,0.0001451,0.0001458,383585.92,56.06
2018-09-01,SNTETH,0.0001478,0.0001499,0.000147,0.0001485,413548.12,61.43
