Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETN,Volume LTC
2019-03-09,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-08,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-07,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-06,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-05,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-04,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-03,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-02,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-03-01,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-28,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-27,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-26,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-25,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-24,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-23,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-22,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-21,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-20,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-19,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-18,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-17,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-16,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-15,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-14,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-13,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-12,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-11,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-10,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-09,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-08,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-07,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-06,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-05,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-04,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-03,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-02,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-02-01,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-31,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-30,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-29,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-28,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-27,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-26,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-25,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-24,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-23,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-22,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-21,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-20,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-19,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-18,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-17,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-16,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-15,ETNLTC,0.0002047,0.0002047,0.0002047,0.0002047,0.0,0.0
2019-01-14,ETNLTC,0.0002107,0.0002124,0.0002034,0.0002047,18914.92,3.9
2019-01-13,ETNLTC,0.0002102,0.00022,0.000202,0.0002107,120605.9,25.43
2019-01-12,ETNLTC,0.0002081,0.0002193,0.0002034,0.0002102,457494.29,95.57
2019-01-11,ETNLTC,0.0002053,0.0002195,0.0001981,0.0002081,453160.08,92.88
2019-01-10,ETNLTC,0.0001927,0.00022,0.0001866,0.0002053,747052.67,147.06
2019-01-09,ETNLTC,0.0001935,0.00021,0.000186,0.0001927,573439.09,111.34
2019-01-08,ETNLTC,0.000209,0.000209,0.0001814,0.0001935,739856.21,144.99
2019-01-07,ETNLTC,0.0002003,0.000248,0.0001991,0.000209,943041.74,194.87
2019-01-06,ETNLTC,0.0002098,0.0002111,0.0001921,0.0002003,610824.92,123.38
2019-01-05,ETNLTC,0.000229,0.00025,0.0002022,0.0002098,748243.49,158.77
2019-01-04,ETNLTC,0.0002351,0.00025,0.0002278,0.000229,269182.19,62.69
2019-01-03,ETNLTC,0.0002306,0.0002495,0.0002287,0.0002351,205653.51,48.51
2019-01-02,ETNLTC,0.0002388,0.0002423,0.0002306,0.0002306,783680.86,184.44
2019-01-01,ETNLTC,0.0002421,0.00025,0.000234,0.0002388,635833.59,155.14
2018-12-31,ETNLTC,0.0002399,0.00025,0.0002363,0.0002421,82825.93,20.05
2018-12-30,ETNLTC,0.0002413,0.0002431,0.000238,0.0002399,208422.85,50.07
2018-12-29,ETNLTC,0.0002443,0.00025,0.0002375,0.0002413,292157.51,70.57
2018-12-28,ETNLTC,0.0002541,0.0002609,0.0002372,0.0002443,393405.94,97.73
2018-12-27,ETNLTC,0.0002498,0.0002646,0.000245,0.0002541,291103.83,74.27
2018-12-26,ETNLTC,0.0002383,0.0002559,0.000235,0.0002498,176039.16,42.81
2018-12-25,ETNLTC,0.0002429,0.000252,0.0002364,0.0002383,177999.45,43.43
2018-12-24,ETNLTC,0.0002372,0.0002472,0.0002301,0.0002429,381335.04,91.38
2018-12-23,ETNLTC,0.000249,0.0002511,0.00023,0.0002372,667344.5,161.96
2018-12-22,ETNLTC,0.0002576,0.000265,0.000248,0.000249,276071.51,70.1
2018-12-21,ETNLTC,0.000256,0.000265,0.00025,0.0002576,1610982.84,416.01
2018-12-20,ETNLTC,0.0002465,0.0002838,0.0002408,0.000256,450512.34,114.01
2018-12-19,ETNLTC,0.0002379,0.0002485,0.0002298,0.0002465,414303.3,98.68
2018-12-18,ETNLTC,0.0002375,0.000245,0.000233,0.0002379,312029.81,74.88
2018-12-17,ETNLTC,0.0002506,0.0002506,0.0002298,0.0002375,2503490.47,599.69
2018-12-16,ETNLTC,0.00026,0.0002609,0.00024,0.0002506,564236.65,142.58
2018-12-15,ETNLTC,0.0002661,0.0002871,0.0002589,0.00026,742559.68,197.15
2018-12-14,ETNLTC,0.0002833,0.0002843,0.00026,0.0002661,979437.92,269.23
2018-12-13,ETNLTC,0.0002845,0.0002887,0.0002751,0.0002833,520196.6,146.34
2018-12-12,ETNLTC,0.0002776,0.0002887,0.00027,0.0002845,333531.52,92.5
2018-12-11,ETNLTC,0.0002724,0.000285,0.00026,0.0002776,491670.69,132.2
2018-12-10,ETNLTC,0.0002769,0.0002818,0.000268,0.0002724,158050.54,43.33
2018-12-09,ETNLTC,0.0002666,0.0002775,0.0002538,0.0002769,338196.98,90.67
2018-12-08,ETNLTC,0.0002471,0.0002717,0.00024,0.0002666,644319.7,167.64
2018-12-07,ETNLTC,0.000238,0.00026,0.00023,0.0002471,1420690.55,351.76
2018-12-06,ETNLTC,0.0002496,0.000256,0.0002355,0.000238,1030712.63,252.63
2018-12-05,ETNLTC,0.0002568,0.0002672,0.0002437,0.0002496,705213.86,177.01
2018-12-04,ETNLTC,0.000255,0.0002699,0.000249,0.0002515,630923.55,161.7
2018-12-03,ETNLTC,0.0002549,0.0002599,0.0002511,0.000255,374022.05,95.9
2018-12-02,ETNLTC,0.0002555,0.0002566,0.0002511,0.0002549,224915.14,57.3
2018-12-01,ETNLTC,0.0002594,0.00027,0.0002465,0.0002555,409999.7,104.45
2018-11-30,ETNLTC,0.000263,0.0002655,0.0002553,0.0002594,516950.77,135.27
2018-11-29,ETNLTC,0.0002574,0.0002797,0.0002525,0.000263,594185.84,154.94
2018-11-28,ETNLTC,0.000254,0.00026,0.0002495,0.0002574,602522.38,153.56
2018-11-27,ETNLTC,0.0002639,0.0002701,0.0002508,0.000254,730851.57,189.0
2018-11-26,ETNLTC,0.0002747,0.0002809,0.0002597,0.0002639,552344.77,147.7
2018-11-25,ETNLTC,0.0002771,0.0002854,0.0002666,0.0002747,886265.41,240.65
2018-11-24,ETNLTC,0.0002817,0.0002879,0.000275,0.0002771,597459.08,168.51
2018-11-23,ETNLTC,0.000288,0.0002987,0.0002653,0.0002817,963018.53,271.83
2018-11-22,ETNLTC,0.000297,0.0002979,0.00028,0.000288,615887.71,179.22
2018-11-21,ETNLTC,0.0002905,0.000351,0.00029,0.000297,1042191.32,340.82
2018-11-20,ETNLTC,0.00026,0.000335,0.00025,0.0002905,1765805.6,513.61
2018-11-19,ETNLTC,0.0002914,0.0002993,0.0002517,0.00026,1638111.01,447.87
2018-11-18,ETNLTC,0.000302,0.0003046,0.00029,0.0002914,215469.22,64.14
2018-11-17,ETNLTC,0.0003082,0.000312,0.0003018,0.000302,552003.78,169.53
2018-11-16,ETNLTC,0.0002824,0.0003087,0.0002763,0.0003082,487930.83,144.91
2018-11-15,ETNLTC,0.0002927,0.0003,0.0002686,0.0002824,1384883.71,390.86
2018-11-14,ETNLTC,0.0002952,0.0003007,0.000276,0.0002927,966734.94,277.8
2018-11-13,ETNLTC,0.0002988,0.0003027,0.0002896,0.0002952,487077.26,144.41
2018-11-12,ETNLTC,0.0002912,0.0003048,0.0002896,0.0002988,503858.55,149.83
2018-11-11,ETNLTC,0.000296,0.0003002,0.0002879,0.0002912,326176.28,96.23
2018-11-10,ETNLTC,0.0002857,0.0003091,0.0002857,0.000296,682791.84,201.0
2018-11-09,ETNLTC,0.0003131,0.0003172,0.0002815,0.0002857,1244656.72,366.37
2018-11-08,ETNLTC,0.0003199,0.0003235,0.000302,0.0003131,581531.97,181.32
2018-11-07,ETNLTC,0.0003275,0.0003275,0.000305,0.0003199,486063.75,154.43
2018-11-06,ETNLTC,0.0003411,0.000343,0.0003275,0.0003275,397673.45,132.26
2018-11-05,ETNLTC,0.0003441,0.0003441,0.000333,0.0003411,321429.41,108.47
2018-11-04,ETNLTC,0.0003688,0.0003689,0.0003235,0.0003441,752479.71,255.56
2018-11-03,ETNLTC,0.0003762,0.0003777,0.0003628,0.0003688,227053.93,83.7
2018-11-02,ETNLTC,0.000375,0.0003783,0.0003615,0.0003762,946806.09,353.12
2018-11-01,ETNLTC,0.0003615,0.0003752,0.0003588,0.000375,503597.96,184.33
2018-10-31,ETNLTC,0.0003777,0.000395,0.000355,0.0003615,460502.69,166.98
2018-10-30,ETNLTC,0.0003594,0.0003951,0.000329,0.0003777,506140.1,181.5
2018-10-29,ETNLTC,0.0003725,0.000382,0.0003425,0.0003594,400740.1,143.33
2018-10-28,ETNLTC,0.0003445,0.000382,0.0003435,0.0003725,396282.53,141.49
2018-10-27,ETNLTC,0.0003255,0.0003824,0.0003255,0.0003445,1062891.0,366.68
2018-10-26,ETNLTC,0.000276,0.0003955,0.0002635,0.0003255,1774473.61,589.72
2018-10-25,ETNLTC,0.0003125,0.0003177,0.0002588,0.000276,1952679.22,554.27
2018-10-24,ETNLTC,0.0003124,0.0003347,0.000293,0.0003125,1167435.54,372.12
2018-10-23,ETNLTC,0.0003642,0.0003649,0.0002928,0.0003124,1190167.47,392.58
2018-10-22,ETNLTC,0.000369,0.0003824,0.0003563,0.0003642,996072.98,370.23
2018-10-21,ETNLTC,0.0003721,0.0003792,0.0003679,0.000369,525445.73,195.27
2018-10-20,ETNLTC,0.0003731,0.00038,0.0003678,0.0003721,654366.19,243.03
2018-10-19,ETNLTC,0.0003772,0.0003905,0.000363,0.0003731,614265.68,230.68
2018-10-18,ETNLTC,0.000372,0.0003895,0.0003495,0.0003772,1046608.71,391.76
2018-10-17,ETNLTC,0.000415,0.000415,0.00035,0.000372,2282618.2,874.46
2018-10-16,ETNLTC,0.0004224,0.0004252,0.0004065,0.000415,849156.08,352.86
2018-10-15,ETNLTC,0.0004271,0.0004304,0.0004001,0.0004224,854369.36,359.1
2018-10-14,ETNLTC,0.0004092,0.0004322,0.0004092,0.0004271,663735.35,277.51
2018-10-13,ETNLTC,0.0004157,0.0004228,0.0004,0.0004092,555868.45,228.47
2018-10-12,ETNLTC,0.0004324,0.0004404,0.000409,0.0004157,722242.65,304.74
2018-10-11,ETNLTC,0.0004335,0.0004567,0.0004253,0.0004324,862233.84,375.94
2018-10-10,ETNLTC,0.000425,0.0004388,0.0004035,0.0004335,1459250.8,629.14
2018-10-09,ETNLTC,0.0003912,0.00043,0.0003868,0.000425,837997.01,342.62
2018-10-08,ETNLTC,0.0003997,0.0003997,0.0003727,0.0003912,1023466.64,391.95
2018-10-07,ETNLTC,0.0003561,0.000436,0.0003561,0.0003997,1341451.37,543.75
2018-10-06,ETNLTC,0.0003494,0.0003634,0.0003453,0.0003561,575787.0,203.8
2018-10-05,ETNLTC,0.000342,0.0003505,0.0003397,0.0003494,539996.83,186.66
2018-10-04,ETNLTC,0.0003481,0.00041,0.00034,0.000342,975634.38,341.54
2018-10-03,ETNLTC,0.0003447,0.0004352,0.00033,0.0003481,601648.34,212.16
2018-10-02,ETNLTC,0.0003387,0.0004196,0.00033,0.0003447,908198.23,311.26
2018-10-01,ETNLTC,0.00034,0.0003499,0.0003125,0.0003387,1291282.12,428.42
2018-09-30,ETNLTC,0.0003692,0.0003716,0.0003321,0.00034,1154216.07,401.46
2018-09-29,ETNLTC,0.000332,0.00037,0.0003,0.0003692,2511054.17,843.34
2018-09-28,ETNLTC,0.0004231,0.0004408,0.000325,0.000332,5598345.29,2142.31
2018-09-27,ETNLTC,0.0002754,0.000433,0.000271,0.0004231,6329135.54,2053.31
2018-09-26,ETNLTC,0.0002222,0.0002989,0.0002209,0.0002754,4232617.27,1079.07
2018-09-25,ETNLTC,0.0002058,0.00023,0.0002,0.0002222,1350546.14,286.48
2018-09-24,ETNLTC,0.0002311,0.0002439,0.0001726,0.0002058,5207751.2,1080.58
2018-09-23,ETNLTC,0.0001929,0.0002633,0.0001214,0.0002311,7367583.26,1597.99
2018-09-22,ETNLTC,0.0001485,0.0002004,0.00014,0.0001929,6079107.26,1044.25
2018-09-21,ETNLTC,0.0001199,0.0001625,0.0001185,0.0001485,3213077.45,439.14
2018-09-20,ETNLTC,0.0001121,0.0001641,0.0001099,0.0001199,4729719.22,622.02
2018-09-19,ETNLTC,9.807e-05,0.0001147,9.755e-05,0.0001121,2499112.72,255.19
2018-09-18,ETNLTC,9.914e-05,0.0001007,9.554e-05,9.807e-05,642209.1,62.84
2018-09-17,ETNLTC,9.7e-05,9.999e-05,9.602e-05,9.914e-05,406347.61,39.79
2018-09-16,ETNLTC,9.7e-05,0.000102,9.602e-05,9.7e-05,1055621.35,103.63
2018-09-15,ETNLTC,0.000102,0.000102,9.55e-05,9.7e-05,1182464.15,114.15
2018-09-14,ETNLTC,0.0001023,0.0001035,9.12e-05,0.000102,1043706.16,103.45
2018-09-13,ETNLTC,0.0001018,0.000105,9.502e-05,0.0001023,1235536.3,124.64
2018-09-12,ETNLTC,9.95e-05,0.0001076,9.851e-05,0.0001018,790685.29,81.91
2018-09-11,ETNLTC,9.859e-05,0.000101,9.545e-05,9.95e-05,664078.03,65.08
2018-09-10,ETNLTC,9.774e-05,0.0001015,9.4e-05,9.859e-05,768858.41,73.82
2018-09-09,ETNLTC,0.0001012,0.0001025,9.608e-05,9.774e-05,1026932.13,101.97
2018-09-08,ETNLTC,9.577e-05,0.000102,9.26e-05,0.0001012,1185698.67,116.59
2018-09-07,ETNLTC,9.101e-05,9.695e-05,8.787e-05,9.577e-05,1629583.77,149.01
