Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2018-06-11,BTCUSD,6806.12,6830.49,6727.39,6811.9,2591.46,17587448.97
2018-06-10,BTCUSD,7496.81,7499.01,6732.03,6806.12,8199.93,58293789.94
2018-06-09,BTCUSD,7620.77,7679.81,7472.82,7496.81,7288.46,55592105.24
2018-06-08,BTCUSD,7708.73,7712.03,7543.91,7620.77,7176.63,54729919.27
2018-06-07,BTCUSD,7660.93,7755.61,7660.03,7708.73,6832.76,52680059.51
2018-06-06,BTCUSD,7638.39,7699.85,7503.79,7660.93,6290.84,47905088.75
2018-06-05,BTCUSD,7533.02,7691.67,7433.34,7638.39,7640.29,57571254.92
2018-06-04,BTCUSD,7720.28,7759.27,7502.41,7533.02,6513.66,49479523.64
2018-06-03,BTCUSD,7626.37,7756.51,7606.9,7720.28,6938.24,53374123.62
2018-06-02,BTCUSD,7538.91,7695.14,7485.56,7626.37,7222.73,54962491.13
2018-06-01,BTCUSD,7514.18,7616.99,7384.42,7538.91,8608.27,64564627.97
2018-05-31,BTCUSD,7409.86,7607.72,7354.9,7514.18,8796.17,66124018.54
2018-05-30,BTCUSD,7485.58,7593.68,7317.6,7409.86,8998.07,67076818.83
2018-05-29,BTCUSD,7150.72,7534.04,7106,7485.58,8601.03,63129059.04
2018-05-28,BTCUSD,7394.14,7470.11,7124.37,7150.72,9592.47,69889090.4
2018-05-27,BTCUSD,7380.18,7441.08,7300,7394.14,8277.34,60982686.11
2018-05-26,BTCUSD,7517.98,7697.12,7341.75,7380.18,9441.88,71036440.16
2018-05-25,BTCUSD,7592.88,7665.14,7366.01,7517.98,10209.05,76544478.84
2018-05-24,BTCUSD,7526.83,7751.48,7350,7592.88,9806.52,74037548.35
2018-05-23,BTCUSD,8029.57,8064.35,7521.12,7526.83,9997.13,77978202.21
2018-05-22,BTCUSD,8419.85,8429.29,7999.01,8029.57,8831.02,72751238.39
2018-05-21,BTCUSD,8510.85,8566.31,8356.7,8419.85,7978.18,67543512.98
2018-05-20,BTCUSD,8219.46,8566.4,8172.2,8510.85,7960.37,66508625.19
2018-05-19,BTCUSD,8237.46,8380.43,8142.53,8219.46,8394.69,69265996.84
2018-05-18,BTCUSD,8079.32,8271.94,7944.08,8237.46,6656.83,54069995.71
2018-05-17,BTCUSD,8332.74,8448.98,8050.02,8079.32,7434.99,61411377.76
2018-05-16,BTCUSD,8488.93,8512.05,8129.25,8332.74,6923.32,57458881.39
2018-05-15,BTCUSD,8699.44,8834.54,8451.91,8488.93,6976.34,60349840.33
