Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XLM,Volume ETH
2019-02-22,XLMETH,0.000608,0.0006203,0.000604,0.0006122,236965.54,145.47
2019-02-21,XLMETH,0.0006206,0.0006376,0.0006073,0.000608,207002.95,127.93
2019-02-20,XLMETH,0.0006264,0.000629,0.000605,0.0006206,626503.11,386.02
2019-02-19,XLMETH,0.0005771,0.000637,0.0005654,0.0006264,1079587.34,646.72
2019-02-18,XLMETH,0.000593,0.0005987,0.000564,0.0005771,1410447.15,810.83
2019-02-17,XLMETH,0.000636,0.000636,0.000589,0.000593,1077768.34,661.31
2019-02-16,XLMETH,0.0006508,0.0006521,0.000629,0.000636,160101.51,102.5
2019-02-15,XLMETH,0.0006331,0.000667,0.0006245,0.0006508,1720879.17,1103.51
2019-02-14,XLMETH,0.0006251,0.0006331,0.0006148,0.0006331,2254060.57,1409.02
2019-02-13,XLMETH,0.0006297,0.0006358,0.0006179,0.0006251,117437.58,73.38
2019-02-12,XLMETH,0.0006405,0.000645,0.0006236,0.0006297,671522.43,425.67
2019-02-11,XLMETH,0.00064,0.0006548,0.0006311,0.0006405,1134362.77,731.93
2019-02-10,XLMETH,0.0006805,0.0006864,0.00064,0.00064,990438.58,658.74
2019-02-09,XLMETH,0.0006832,0.0006854,0.0006697,0.0006805,979258.03,661.32
2019-02-08,XLMETH,0.0007143,0.000725,0.000671,0.0006832,934912.53,649.26
2019-02-07,XLMETH,0.0007047,0.000726,0.0006951,0.0007143,472534.25,336.12
2019-02-06,XLMETH,0.0007204,0.0007342,0.000695,0.0007047,650383.77,462.93
2019-02-05,XLMETH,0.0007319,0.0007319,0.0007134,0.0007204,433637.42,312.96
2019-02-04,XLMETH,0.0007452,0.0007488,0.00073,0.0007319,137598.06,102.08
2019-02-03,XLMETH,0.0007464,0.000757,0.000737,0.0007452,624784.19,466.83
2019-02-02,XLMETH,0.0007566,0.0007665,0.0007464,0.0007464,1255861.36,952.47
2019-02-01,XLMETH,0.000764,0.000781,0.00075,0.0007566,733763.32,558.9
2019-01-31,XLMETH,0.0007876,0.0008028,0.0007629,0.000764,504807.33,394.95
2019-01-30,XLMETH,0.000787,0.000811,0.000779,0.0007876,391141.88,308.15
2019-01-29,XLMETH,0.000816,0.0008197,0.000775,0.000787,296968.89,235.71
2019-01-28,XLMETH,0.0008414,0.000844,0.0008116,0.000816,528429.15,438.45
2019-01-27,XLMETH,0.000854,0.000858,0.0008211,0.0008414,459660.19,385.27
2019-01-26,XLMETH,0.000865,0.0008967,0.0008394,0.000854,1107826.95,972.47
2019-01-25,XLMETH,0.0008689,0.0008689,0.0008495,0.000865,180137.63,155.41
2019-01-24,XLMETH,0.000865,0.0008722,0.0008573,0.0008689,351181.93,303.37
2019-01-23,XLMETH,0.000865,0.0008742,0.000859,0.000865,106122.83,91.77
2019-01-22,XLMETH,0.0008793,0.0008874,0.0008648,0.000865,218305.37,190.99
2019-01-21,XLMETH,0.0008787,0.000886,0.000869,0.0008793,250558.51,219.88
2019-01-20,XLMETH,0.0008622,0.0008829,0.0008622,0.0008787,419823.49,366.05
2019-01-19,XLMETH,0.00089,0.00089,0.0008565,0.0008622,317579.62,276.94
2019-01-18,XLMETH,0.0008829,0.0008915,0.0008764,0.00089,356410.73,315.4
2019-01-17,XLMETH,0.000863,0.000895,0.000863,0.0008829,629545.11,551.41
2019-01-16,XLMETH,0.0008698,0.0008794,0.00085,0.000863,264082.04,229.24
2019-01-15,XLMETH,0.000846,0.0008824,0.00083,0.0008698,166461.92,142.07
2019-01-14,XLMETH,0.0008894,0.0009103,0.000836,0.000846,328887.52,289.32
2019-01-13,XLMETH,0.000849,0.000902,0.000848,0.0008894,575974.32,508.58
2019-01-12,XLMETH,0.000832,0.000849,0.0008213,0.000849,78111.69,64.81
2019-01-11,XLMETH,0.0008404,0.000853,0.00082,0.000832,221519.08,185.72
2019-01-10,XLMETH,0.000826,0.000888,0.00082,0.0008404,809355.33,691.25
2019-01-09,XLMETH,0.0008255,0.000826,0.000809,0.000826,187856.72,153.17
2019-01-08,XLMETH,0.0008169,0.0008303,0.000807,0.0008255,363611.09,297.3
2019-01-07,XLMETH,0.0007766,0.000828,0.0007749,0.0008169,648596.58,517.71
2019-01-06,XLMETH,0.0007253,0.000777,0.0007253,0.0007766,492293.58,376.22
2019-01-05,XLMETH,0.0007387,0.0007387,0.000712,0.0007253,347987.7,252.67
2019-01-04,XLMETH,0.000756,0.0007661,0.0007258,0.0007387,278873.99,209.27
2019-01-03,XLMETH,0.0007699,0.0007762,0.0007481,0.000756,181683.57,138.36
2019-01-02,XLMETH,0.000823,0.000823,0.000757,0.0007699,537902.54,414.68
2019-01-01,XLMETH,0.0008395,0.0008428,0.0008047,0.000823,547792.26,454.76
2018-12-31,XLMETH,0.0008388,0.000865,0.0008198,0.0008395,188775.31,158.26
2018-12-30,XLMETH,0.0008603,0.000874,0.0008305,0.0008388,490650.44,421.59
2018-12-29,XLMETH,0.0008728,0.0009,0.0008249,0.0008603,435484.83,380.54
2018-12-28,XLMETH,0.0009479,0.0009625,0.0008728,0.0008728,816292.7,757.63
2018-12-27,XLMETH,0.0009218,0.0009723,0.000906,0.0009479,520010.79,489.68
2018-12-26,XLMETH,0.0009377,0.0009377,0.0009013,0.0009218,125376.5,115.05
2018-12-25,XLMETH,0.000956,0.0009636,0.0009087,0.0009377,430345.17,403.03
2018-12-24,XLMETH,0.000959,0.0009692,0.0008736,0.000956,1946561.96,1802.25
2018-12-23,XLMETH,0.00104,0.001048,0.000941,0.000959,1001589.78,991.89
2018-12-22,XLMETH,0.0011,0.001104,0.001037,0.00104,517141.5,549.83
2018-12-21,XLMETH,0.001087,0.001151,0.001066,0.0011,1289421.17,1426.45
2018-12-20,XLMETH,0.001131,0.001147,0.001057,0.001087,550380.05,602.32
2018-12-19,XLMETH,0.001132,0.001175,0.00113,0.001131,354903.58,407.39
2018-12-18,XLMETH,0.001157,0.001177,0.001118,0.001132,315643.19,365.61
2018-12-17,XLMETH,0.001136,0.001175,0.001117,0.001157,299937.72,342.01
2018-12-16,XLMETH,0.00113,0.00115,0.001121,0.001136,334474.7,378.84
2018-12-15,XLMETH,0.001151,0.00117,0.001108,0.00113,1109007.7,1252.52
2018-12-14,XLMETH,0.00122,0.00122,0.001136,0.001151,908377.97,1065.04
2018-12-13,XLMETH,0.001259,0.001259,0.001208,0.00122,1346792.94,1655.74
2018-12-12,XLMETH,0.001261,0.001275,0.00124,0.001259,1074656.49,1351.52
2018-12-11,XLMETH,0.001297,0.001304,0.00126,0.00126,519166.18,666.39
2018-12-10,XLMETH,0.00131,0.001312,0.001276,0.001297,167710.49,217.54
2018-12-09,XLMETH,0.001281,0.001321,0.001265,0.00131,319351.8,409.58
2018-12-08,XLMETH,0.001228,0.001349,0.001212,0.001281,660581.75,859.24
2018-12-07,XLMETH,0.001305,0.001336,0.00118,0.001228,985284.83,1249.94
2018-12-06,XLMETH,0.001311,0.00135,0.00129,0.001305,392939.0,516.34
2018-12-05,XLMETH,0.001342,0.00136,0.00128,0.001311,374417.81,498.49
2018-12-04,XLMETH,0.001382,0.001382,0.00133,0.001342,242219.44,327.04
2018-12-03,XLMETH,0.00138,0.001403,0.001362,0.001382,168782.8,233.47
2018-12-02,XLMETH,0.001407,0.001407,0.001365,0.00138,133215.58,184.71
2018-12-01,XLMETH,0.0014,0.001422,0.00138,0.001407,337937.58,474.5
2018-11-30,XLMETH,0.001388,0.00146,0.00137,0.001407,418965.7,592.68
2018-11-29,XLMETH,0.001317,0.00143,0.001302,0.001388,368626.23,510.02
2018-11-28,XLMETH,0.001312,0.001358,0.001304,0.001317,374185.82,498.61
2018-11-27,XLMETH,0.001336,0.00135,0.001304,0.001312,227282.92,300.77
2018-11-26,XLMETH,0.00137,0.00139,0.00129,0.001336,660518.61,876.53
2018-11-25,XLMETH,0.001405,0.001412,0.00128,0.00137,701263.02,930.55
2018-11-24,XLMETH,0.001464,0.001512,0.001356,0.001405,844740.52,1205.35
2018-11-23,XLMETH,0.001486,0.001511,0.00144,0.001464,650221.42,954.13
2018-11-22,XLMETH,0.00149,0.001496,0.001453,0.001486,680398.61,1006.03
2018-11-21,XLMETH,0.001477,0.00153,0.001429,0.00149,281600.11,412.87
2018-11-20,XLMETH,0.001493,0.001577,0.001388,0.001477,1218035.21,1820.92
2018-11-19,XLMETH,0.001422,0.001535,0.00139,0.001493,335978.84,495.87
2018-11-18,XLMETH,0.001422,0.001445,0.00139,0.001422,325870.68,461.99
2018-11-17,XLMETH,0.001363,0.001422,0.001342,0.001422,278336.3,386.4
2018-11-16,XLMETH,0.001318,0.001383,0.001318,0.001363,670682.88,914.04
2018-11-15,XLMETH,0.001275,0.00136,0.001257,0.001318,632430.53,816.38
2018-11-14,XLMETH,0.001254,0.001295,0.001224,0.001275,463212.06,581.01
2018-11-13,XLMETH,0.00128,0.001296,0.001236,0.001254,252929.14,320.22
2018-11-12,XLMETH,0.001295,0.00135,0.00127,0.00128,683832.62,889.66
2018-11-11,XLMETH,0.001244,0.00133,0.001235,0.001295,431230.23,555.13
2018-11-10,XLMETH,0.001223,0.001244,0.001214,0.001244,66515.84,81.33
2018-11-09,XLMETH,0.001219,0.00125,0.001209,0.001223,1199266.73,1488.27
2018-11-08,XLMETH,0.001178,0.001246,0.001168,0.001219,256776.26,307.79
2018-11-07,XLMETH,0.001228,0.001228,0.00117,0.001178,146419.29,173.2
2018-11-06,XLMETH,0.001181,0.001238,0.001178,0.001228,436239.34,526.66
2018-11-05,XLMETH,0.00116,0.001183,0.001143,0.001181,105400.62,122.76
2018-11-04,XLMETH,0.001192,0.001218,0.001135,0.00116,126559.96,149.67
2018-11-03,XLMETH,0.001176,0.001216,0.001176,0.001192,174475.41,207.99
2018-11-02,XLMETH,0.001138,0.001193,0.00113,0.001176,96604.81,112.43
2018-11-01,XLMETH,0.001136,0.001144,0.001128,0.001138,111644.45,126.84
2018-10-31,XLMETH,0.00113,0.001146,0.00112,0.001136,107427.2,121.32
2018-10-30,XLMETH,0.001129,0.00115,0.001129,0.00113,139765.49,159.01
2018-10-29,XLMETH,0.00114,0.001147,0.001119,0.001129,49243.35,55.76
2018-10-28,XLMETH,0.00114,0.001162,0.00113,0.00114,28045.08,31.99
2018-10-27,XLMETH,0.001167,0.001167,0.00113,0.00114,100672.34,114.95
2018-10-26,XLMETH,0.001163,0.001174,0.001145,0.001167,156490.55,181.47
2018-10-25,XLMETH,0.00117,0.001185,0.001162,0.001163,99284.14,116.01
2018-10-24,XLMETH,0.001194,0.001195,0.001167,0.00117,112691.19,133.24
2018-10-23,XLMETH,0.001204,0.001227,0.001182,0.001194,150274.13,181.63
2018-10-22,XLMETH,0.001196,0.001206,0.001182,0.001204,73498.82,87.68
2018-10-21,XLMETH,0.001213,0.001216,0.001178,0.001196,126230.51,150.24
2018-10-20,XLMETH,0.001228,0.001237,0.001202,0.001213,204704.14,248.3
2018-10-19,XLMETH,0.001188,0.00123,0.00116,0.001228,1218517.0,1449.75
2018-10-18,XLMETH,0.001183,0.001203,0.00115,0.001188,334374.46,395.5
2018-10-17,XLMETH,0.001099,0.0012,0.001096,0.001183,950821.42,1110.51
2018-10-16,XLMETH,0.001062,0.001072,0.001062,0.001072,0.0,0.0
2018-10-15,XLMETH,0.001071,0.001091,0.001013,0.001062,617895.62,645.84
2018-10-14,XLMETH,0.001079,0.00108,0.001067,0.001071,37231.83,39.97
2018-10-13,XLMETH,0.001098,0.001099,0.001064,0.001079,280363.43,303.52
2018-10-12,XLMETH,0.001088,0.001111,0.001074,0.001098,65596.08,72.03
2018-10-11,XLMETH,0.00107,0.001121,0.00105,0.001088,544988.13,589.15
2018-10-10,XLMETH,0.001083,0.001087,0.00107,0.00107,77072.63,82.85
2018-10-09,XLMETH,0.00109,0.001094,0.001072,0.001083,189152.62,203.69
2018-10-08,XLMETH,0.00108,0.00109,0.001076,0.00109,89318.94,96.48
2018-10-07,XLMETH,0.00107,0.001091,0.001068,0.00108,81122.78,87.58
2018-10-06,XLMETH,0.001092,0.001092,0.001066,0.00107,120627.71,130.16
2018-10-05,XLMETH,0.001103,0.001118,0.001074,0.001092,143375.33,156.93
2018-10-04,XLMETH,0.001104,0.001104,0.00109,0.001103,162007.91,177.06
2018-10-03,XLMETH,0.001094,0.001113,0.00109,0.001104,331130.72,364.53
2018-10-02,XLMETH,0.00112,0.001128,0.001094,0.001094,264822.33,295.82
2018-10-01,XLMETH,0.001121,0.001146,0.001109,0.00112,217866.78,245.54
2018-09-30,XLMETH,0.001105,0.001121,0.001097,0.001121,144592.0,160.13
2018-09-29,XLMETH,0.00114,0.001147,0.00107,0.001105,208144.51,231.13
2018-09-28,XLMETH,0.001126,0.001159,0.001114,0.00114,241115.23,271.77
2018-09-27,XLMETH,0.00113,0.001209,0.001125,0.001126,346257.67,405.32
2018-09-26,XLMETH,0.001161,0.00119,0.00113,0.00113,358218.21,416.81
2018-09-25,XLMETH,0.001142,0.001185,0.00109,0.001161,395253.61,444.84
2018-09-24,XLMETH,0.001144,0.00118,0.001097,0.001142,542328.1,612.53
2018-09-23,XLMETH,0.001001,0.001238,0.0009952,0.001144,1679673.23,1909.18
2018-09-22,XLMETH,0.001005,0.001024,0.000972,0.001001,284169.31,283.72
2018-09-21,XLMETH,0.001044,0.001211,0.001003,0.001005,1387064.46,1546.89
2018-09-20,XLMETH,0.0009868,0.001129,0.000978,0.001044,630713.6,646.1
2018-09-19,XLMETH,0.000987,0.001003,0.000975,0.0009868,149740.92,147.99
2018-09-18,XLMETH,0.000994,0.001045,0.0009796,0.000987,633617.97,638.44
2018-09-17,XLMETH,0.0009395,0.001023,0.000924,0.000994,340237.34,333.48
2018-09-16,XLMETH,0.0009178,0.00096,0.0009139,0.0009395,192660.49,181.01
