Created on 08-11-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1565481600.0,2019-08-11 00:00:00,USDTAUD,1.472629,1.472629,1.472629,1.472629,0.0
1565478000.0,2019-08-10 23:00:00,USDTAUD,1.472629,1.472629,1.472629,1.472629,0.0
1565474400.0,2019-08-10 22:00:00,USDTAUD,1.472629,1.472629,1.472629,1.472629,0.0
1565470800.0,2019-08-10 21:00:00,USDTAUD,1.47418,1.485631,1.459461,1.472629,1452.19
1565467200.0,2019-08-10 20:00:00,USDTAUD,1.472631,1.4887,1.460453,1.462008,1365.92
1565463600.0,2019-08-10 19:00:00,USDTAUD,1.479579,1.485977,1.010134,1.467973,1633.32
1565460000.0,2019-08-10 18:00:00,USDTAUD,1.466927,1.489017,1.458908,1.469042,1541.19
1565456400.0,2019-08-10 17:00:00,USDTAUD,1.477412,1.484846,1.158722,1.47697,1535.64
1565452800.0,2019-08-10 16:00:00,USDTAUD,1.480379,1.486887,1.008083,1.479691,1470.13
1565449200.0,2019-08-10 15:00:00,USDTAUD,1.474935,1.485631,1.253952,1.463655,1497.72
1565445600.0,2019-08-10 14:00:00,USDTAUD,1.48378,1.485818,1.003572,1.466424,1358.65
1565442000.0,2019-08-10 13:00:00,USDTAUD,1.183076,1.485698,1.038361,1.482999,1264.08
1565438400.0,2019-08-10 12:00:00,USDTAUD,1.459912,1.486,1.183076,1.183076,1477.12
1565434800.0,2019-08-10 11:00:00,USDTAUD,1.477443,1.487236,1.451478,1.480975,2396.6
1565431200.0,2019-08-10 10:00:00,USDTAUD,1.474582,1.478424,1.470063,1.477443,1651.11
1565427600.0,2019-08-10 09:00:00,USDTAUD,1.47457,1.478558,1.470199,1.470789,1636.12
1565424000.0,2019-08-10 08:00:00,USDTAUD,1.47238,1.479047,1.470259,1.47457,1568.83
1565420400.0,2019-08-10 07:00:00,USDTAUD,1.476647,1.479174,1.470129,1.47238,1558.38
1565416800.0,2019-08-10 06:00:00,USDTAUD,1.475829,1.47884,1.470504,1.476647,1469.3
1565413200.0,2019-08-10 05:00:00,USDTAUD,1.47353,1.478256,1.470108,1.475829,1454.66
