Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume BTC
2019-07-03,BCHBTC,0.038,0.038,0.0362,0.0364,12.94,0.4728
2019-07-02,BCHBTC,0.0394,0.04,0.0371,0.038,25.76,1.007
2019-07-01,BCHBTC,0.0375,0.0394,0.037,0.0394,57.3,2.144
2019-06-30,BCHBTC,0.037,0.0379,0.0362,0.0375,27.93,1.034
2019-06-29,BCHBTC,0.0351,0.037,0.0351,0.037,15.94,0.5802
2019-06-28,BCHBTC,0.0365,0.0395,0.0351,0.0351,48.49,1.754
2019-06-27,BCHBTC,0.038,0.039,0.0352,0.0365,95.91,3.562
2019-06-26,BCHBTC,0.0405,0.0414,0.0366,0.038,73.37,2.92
2019-06-25,BCHBTC,0.0428,0.043,0.0405,0.0405,9.643,0.4021
2019-06-24,BCHBTC,0.0445,0.0445,0.0428,0.0428,16.23,0.7006
2019-06-23,BCHBTC,0.0443,0.0468,0.0439,0.0445,43.25,1.928
2019-06-22,BCHBTC,0.0432,0.0457,0.0408,0.0443,45.47,1.938
2019-06-21,BCHBTC,0.0439,0.0449,0.0431,0.0432,17.23,0.7505
2019-06-20,BCHBTC,0.0451,0.0451,0.0432,0.0439,27.73,1.229
2019-06-19,BCHBTC,0.0453,0.0456,0.0451,0.0451,4.218,0.1911
2019-06-18,BCHBTC,0.0453,0.0458,0.045,0.0453,4.801,0.2165
2019-06-17,BCHBTC,0.0467,0.0467,0.0453,0.0453,36.35,1.684
2019-06-16,BCHBTC,0.0474,0.0476,0.0463,0.0467,7.636,0.3591
2019-06-15,BCHBTC,0.0484,0.0486,0.0473,0.0474,5.321,0.2559
2019-06-14,BCHBTC,0.0513,0.0513,0.0481,0.0484,8.424,0.4154
2019-06-13,BCHBTC,0.0474,0.0513,0.0474,0.0513,8.371,0.4176
2019-06-12,BCHBTC,0.049,0.0492,0.0474,0.0474,8.345,0.4046
2019-06-11,BCHBTC,0.0485,0.0496,0.0485,0.049,1.36,0.06714
2019-06-10,BCHBTC,0.0496,0.05,0.0485,0.0485,8.835,0.4338
2019-06-09,BCHBTC,0.05,0.05,0.0491,0.0496,5.677,0.2808
2019-06-08,BCHBTC,0.0508,0.0508,0.0493,0.05,10.53,0.5245
2019-06-07,BCHBTC,0.0504,0.0508,0.0498,0.0508,14.56,0.732
2019-06-06,BCHBTC,0.0507,0.0526,0.0504,0.0504,0.0931,0.004707
2019-06-05,BCHBTC,0.0498,0.0529,0.0495,0.0507,6.28,0.321
2019-06-04,BCHBTC,0.05,0.0511,0.0486,0.0498,38.21,1.9
2019-06-03,BCHBTC,0.0504,0.0509,0.0495,0.05,2.17,0.108
2019-06-02,BCHBTC,0.05,0.0509,0.05,0.0504,1.88,0.09533
2019-06-01,BCHBTC,0.0515,0.052,0.05,0.05,12.58,0.6418
2019-05-31,BCHBTC,0.0506,0.0537,0.0504,0.0515,24.27,1.25
2019-05-30,BCHBTC,0.0526,0.055,0.0506,0.0506,129.83,6.9
2019-05-29,BCHBTC,0.0492,0.0531,0.0492,0.0526,28.34,1.46
2019-05-28,BCHBTC,0.0494,0.0496,0.0491,0.0492,2.25,0.1106
2019-05-27,BCHBTC,0.0499,0.0513,0.0488,0.0494,32.1,1.57
2019-05-26,BCHBTC,0.0501,0.0505,0.0486,0.0499,3.73,0.1855
2019-05-25,BCHBTC,0.0509,0.052,0.05,0.0501,12.77,0.6401
2019-05-24,BCHBTC,0.0511,0.0521,0.0509,0.0509,6.39,0.3311
2019-05-23,BCHBTC,0.0508,0.0511,0.0495,0.0511,30.66,1.56
2019-05-22,BCHBTC,0.0521,0.0529,0.0508,0.0508,15.77,0.8154
2019-05-21,BCHBTC,0.0515,0.0529,0.0515,0.0521,106.28,5.56
2019-05-20,BCHBTC,0.0506,0.0515,0.0495,0.0515,13.13,0.6708
