Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume USD
2018-07-14 10-PM,XVGUSD,0.02221,0.02282,0.02221,0.02223,232.03,5.16
2018-07-14 09-PM,XVGUSD,0.02216,0.02221,0.02216,0.02221,13571.06,301.47
2018-07-14 08-PM,XVGUSD,0.02288,0.02288,0.02216,0.02216,9287.83,212.13
2018-07-14 07-PM,XVGUSD,0.02222,0.02288,0.02222,0.02288,174.83,4.0
2018-07-14 06-PM,XVGUSD,0.02251,0.02291,0.0222,0.02222,6779.36,153.27
2018-07-14 05-PM,XVGUSD,0.02228,0.02278,0.02222,0.02251,730.91,16.55
2018-07-14 04-PM,XVGUSD,0.02281,0.02281,0.02228,0.02228,878.13,19.57
2018-07-14 03-PM,XVGUSD,0.0222,0.02282,0.0222,0.02281,15963.71,359.84
2018-07-14 02-PM,XVGUSD,0.022,0.02283,0.022,0.0222,4879.12,108.98
2018-07-14 01-PM,XVGUSD,0.022,0.02246,0.022,0.022,274.44,6.06
2018-07-14 12-PM,XVGUSD,0.022,0.02247,0.022,0.022,1337.97,29.47
2018-07-14 11-AM,XVGUSD,0.022,0.02258,0.022,0.022,2962.03,66.45
2018-07-14 10-AM,XVGUSD,0.022,0.022,0.022,0.022,0.0,0.0
2018-07-14 09-AM,XVGUSD,0.02256,0.02264,0.022,0.022,2257.15,49.7
2018-07-14 08-AM,XVGUSD,0.02256,0.02256,0.02204,0.02256,479.47,10.66
2018-07-14 07-AM,XVGUSD,0.02228,0.02265,0.02204,0.02256,1809.65,40.5
2018-07-14 06-AM,XVGUSD,0.02275,0.02275,0.02228,0.02228,7302.6,162.88
2018-07-14 05-AM,XVGUSD,0.02278,0.02278,0.02275,0.02275,81.47,1.85
2018-07-14 04-AM,XVGUSD,0.02278,0.02278,0.02278,0.02278,0.0,0.0
2018-07-14 03-AM,XVGUSD,0.02278,0.02278,0.02278,0.02278,0.0,0.0
2018-07-14 02-AM,XVGUSD,0.02278,0.02278,0.02278,0.02278,0.0,0.0
2018-07-14 01-AM,XVGUSD,0.02278,0.02278,0.02278,0.02278,0.0,0.0
2018-07-14 12-AM,XVGUSD,0.02228,0.02278,0.02228,0.02278,366.33,8.35
2018-07-13 11-PM,XVGUSD,0.02228,0.02228,0.02228,0.02228,0.0,0.0
2018-07-13 10-PM,XVGUSD,0.0225,0.02294,0.02228,0.02228,556.8,12.41
2018-07-13 09-PM,XVGUSD,0.0225,0.0225,0.0225,0.0225,0.0,0.0
2018-07-13 08-PM,XVGUSD,0.02276,0.02276,0.022,0.0225,5445.96,122.33
2018-07-13 07-PM,XVGUSD,0.02326,0.02326,0.02276,0.02276,2841.93,65.64
2018-07-13 06-PM,XVGUSD,0.02325,0.02486,0.02325,0.02326,17422.46,421.27
2018-07-13 05-PM,XVGUSD,0.02277,0.02326,0.02277,0.02325,5817.72,134.81
2018-07-13 04-PM,XVGUSD,0.023,0.02322,0.02277,0.02277,1137.53,26.2
2018-07-13 03-PM,XVGUSD,0.02304,0.02304,0.02287,0.023,840.84,19.33
2018-07-13 02-PM,XVGUSD,0.02304,0.02304,0.02304,0.02304,92.63,2.13
2018-07-13 01-PM,XVGUSD,0.02301,0.02372,0.02301,0.02304,3252.94,75.29
2018-07-13 12-PM,XVGUSD,0.0227,0.02495,0.02255,0.02301,17957.05,425.14
2018-07-13 11-AM,XVGUSD,0.02257,0.0229,0.02243,0.0227,1770.46,39.92
2018-07-13 10-AM,XVGUSD,0.0224,0.023,0.0224,0.02257,16101.4,366.08
2018-07-13 09-AM,XVGUSD,0.0224,0.0224,0.0224,0.0224,0.0,0.0
2018-07-13 08-AM,XVGUSD,0.02242,0.023,0.02232,0.0224,14788.96,336.26
2018-07-13 07-AM,XVGUSD,0.02305,0.02305,0.02242,0.02242,178.8,4.12
2018-07-13 06-AM,XVGUSD,0.02238,0.02305,0.02238,0.02305,79.08,1.82
2018-07-13 05-AM,XVGUSD,0.0223,0.02307,0.0223,0.02238,510.06,11.72
2018-07-13 04-AM,XVGUSD,0.0223,0.0223,0.0223,0.0223,0.0,0.0
2018-07-13 03-AM,XVGUSD,0.02278,0.02278,0.0223,0.0223,20.0,0.4461
2018-07-13 02-AM,XVGUSD,0.0227,0.02278,0.0227,0.02278,9.14,0.2081
2018-07-13 01-AM,XVGUSD,0.0227,0.0227,0.0227,0.0227,0.0,0.0
2018-07-13 12-AM,XVGUSD,0.022,0.0227,0.022,0.0227,3414.15,77.06
2018-07-12 11-PM,XVGUSD,0.022,0.02252,0.022,0.022,1218.06,26.93
2018-07-12 10-PM,XVGUSD,0.022,0.02215,0.022,0.022,104.23,2.29
2018-07-12 09-PM,XVGUSD,0.02183,0.022,0.02183,0.022,707.62,15.57
2018-07-12 08-PM,XVGUSD,0.022,0.0221,0.02183,0.02183,2453.93,53.88
2018-07-12 07-PM,XVGUSD,0.02183,0.02219,0.02183,0.022,1507.74,33.23
2018-07-12 06-PM,XVGUSD,0.02256,0.02256,0.02182,0.02183,508.19,11.15
2018-07-12 05-PM,XVGUSD,0.0218,0.02257,0.0218,0.02256,2228.34,49.75
2018-07-12 04-PM,XVGUSD,0.0218,0.0227,0.0218,0.0218,28726.67,643.29
2018-07-12 03-PM,XVGUSD,0.02202,0.02203,0.0218,0.0218,2553.34,55.92
2018-07-12 02-PM,XVGUSD,0.02233,0.02233,0.02202,0.02202,498.01,11.06
2018-07-12 01-PM,XVGUSD,0.02208,0.02233,0.02208,0.02233,3829.12,85.32
2018-07-12 12-PM,XVGUSD,0.02198,0.02208,0.02198,0.02208,680.4,14.98
2018-07-12 11-AM,XVGUSD,0.02219,0.02219,0.0218,0.02198,2461.34,53.73
2018-07-12 10-AM,XVGUSD,0.02198,0.0222,0.02198,0.02219,13103.1,289.54
2018-07-12 09-AM,XVGUSD,0.02222,0.02222,0.02198,0.02198,1125.31,24.74
2018-07-12 08-AM,XVGUSD,0.0221,0.02222,0.02198,0.02222,888.95,19.58
2018-07-12 07-AM,XVGUSD,0.02198,0.02388,0.02198,0.0221,28473.41,671.42
2018-07-12 06-AM,XVGUSD,0.02253,0.02253,0.02198,0.02198,4669.22,104.61
2018-07-12 05-AM,XVGUSD,0.02274,0.02274,0.02253,0.02253,3188.07,71.88
2018-07-12 04-AM,XVGUSD,0.02269,0.0228,0.02256,0.02274,5022.4,113.69
2018-07-12 03-AM,XVGUSD,0.0226,0.02274,0.0226,0.02269,1620.22,36.81
2018-07-12 02-AM,XVGUSD,0.02259,0.0226,0.02259,0.0226,1382.63,31.25
2018-07-12 01-AM,XVGUSD,0.02294,0.02294,0.02258,0.02259,4022.76,90.88
2018-07-12 12-AM,XVGUSD,0.02295,0.02295,0.02294,0.02294,14.0,0.3212
2018-07-11 11-PM,XVGUSD,0.02295,0.02295,0.02295,0.02295,0.0,0.0
2018-07-11 10-PM,XVGUSD,0.02267,0.02295,0.02255,0.02295,2549.92,57.68
2018-07-11 09-PM,XVGUSD,0.02298,0.02298,0.02254,0.02267,619.79,14.02
2018-07-11 08-PM,XVGUSD,0.02253,0.02298,0.02253,0.02298,2029.65,46.16
2018-07-11 07-PM,XVGUSD,0.02299,0.02299,0.02253,0.02253,11067.56,251.61
2018-07-11 06-PM,XVGUSD,0.02299,0.02299,0.0228,0.02299,9958.54,228.82
2018-07-11 05-PM,XVGUSD,0.0229,0.023,0.0228,0.02299,1433.47,32.96
2018-07-11 04-PM,XVGUSD,0.0229,0.0239,0.0229,0.0229,10112.9,231.64
2018-07-11 03-PM,XVGUSD,0.0229,0.02395,0.0229,0.0229,2818.05,66.26
2018-07-11 02-PM,XVGUSD,0.02323,0.02323,0.02287,0.0229,20196.55,462.43
2018-07-11 01-PM,XVGUSD,0.02294,0.02323,0.02288,0.02323,25361.05,582.65
2018-07-11 12-PM,XVGUSD,0.02294,0.02294,0.02286,0.02294,158096.85,3626.45
2018-07-11 11-AM,XVGUSD,0.02291,0.02294,0.02291,0.02294,1762.68,40.43
2018-07-11 10-AM,XVGUSD,0.02291,0.02291,0.02291,0.02291,5851.52,134.04
2018-07-11 09-AM,XVGUSD,0.02217,0.02291,0.02217,0.02291,16218.08,370.74
2018-07-11 08-AM,XVGUSD,0.02233,0.02293,0.02204,0.02217,2063.33,46.23
2018-07-11 07-AM,XVGUSD,0.02215,0.02233,0.02215,0.02233,496.37,11.08
2018-07-11 06-AM,XVGUSD,0.02294,0.02294,0.02213,0.02215,659.0,14.8
2018-07-11 05-AM,XVGUSD,0.02293,0.02294,0.02248,0.02294,2834.25,64.83
2018-07-11 04-AM,XVGUSD,0.02248,0.02294,0.02203,0.02293,13289.28,303.53
2018-07-11 03-AM,XVGUSD,0.022,0.02289,0.022,0.02248,313.42,7.07
2018-07-11 02-AM,XVGUSD,0.02209,0.02292,0.022,0.022,10065.62,223.82
2018-07-11 01-AM,XVGUSD,0.0224,0.02247,0.02209,0.02209,607.94,13.65
2018-07-11 12-AM,XVGUSD,0.02242,0.02242,0.02201,0.0224,2119.56,47.08
2018-07-10 11-PM,XVGUSD,0.02294,0.02294,0.022,0.02242,2629.76,59.03
2018-07-10 10-PM,XVGUSD,0.02251,0.02294,0.02251,0.02294,226.74,5.2
2018-07-10 09-PM,XVGUSD,0.02294,0.02294,0.02249,0.02251,11073.59,253.54
2018-07-10 08-PM,XVGUSD,0.02293,0.02294,0.02293,0.02294,10340.38,237.21
2018-07-10 07-PM,XVGUSD,0.02294,0.02294,0.02242,0.02293,10597.82,242.26
2018-07-10 06-PM,XVGUSD,0.02295,0.02304,0.02294,0.02294,1770.73,40.68
2018-07-10 05-PM,XVGUSD,0.02207,0.02301,0.02207,0.02295,947.98,21.77
2018-07-10 04-PM,XVGUSD,0.02178,0.02295,0.02178,0.02207,1733.44,39.44
2018-07-10 03-PM,XVGUSD,0.02265,0.02295,0.02173,0.02178,62787.69,1371.58
2018-07-10 02-PM,XVGUSD,0.02299,0.0233,0.02265,0.02265,16194.24,371.23
2018-07-10 01-PM,XVGUSD,0.02183,0.02299,0.02183,0.02299,3037.66,69.56
2018-07-10 12-PM,XVGUSD,0.02274,0.02291,0.02183,0.02183,5367.68,117.59
2018-07-10 11-AM,XVGUSD,0.024,0.024,0.02259,0.02274,12555.45,286.38
2018-07-10 10-AM,XVGUSD,0.02396,0.024,0.0234,0.024,3268.94,77.39
2018-07-10 09-AM,XVGUSD,0.02436,0.02443,0.02396,0.02396,30460.98,731.93
2018-07-10 08-AM,XVGUSD,0.0241,0.02443,0.0241,0.02436,3973.28,96.81
2018-07-10 07-AM,XVGUSD,0.0241,0.0241,0.0241,0.0241,0.0,0.0
2018-07-10 06-AM,XVGUSD,0.02458,0.02458,0.0241,0.0241,7248.73,175.35
2018-07-10 05-AM,XVGUSD,0.02479,0.02599,0.02458,0.02458,4816.0,122.91
2018-07-10 04-AM,XVGUSD,0.02479,0.02479,0.02456,0.02479,972.25,24.01
2018-07-10 03-AM,XVGUSD,0.02486,0.0249,0.02456,0.02479,1476.37,36.65
2018-07-10 02-AM,XVGUSD,0.02514,0.0252,0.02486,0.02486,2654.9,66.4
2018-07-10 01-AM,XVGUSD,0.02514,0.02573,0.02514,0.02514,1786.06,45.79
2018-07-10 12-AM,XVGUSD,0.02514,0.02576,0.02514,0.02514,295.67,7.6
2018-07-09 11-PM,XVGUSD,0.0258,0.0258,0.02514,0.02514,618.91,15.57
2018-07-09 10-PM,XVGUSD,0.02573,0.0258,0.02512,0.0258,2025.15,52.11
2018-07-09 09-PM,XVGUSD,0.02507,0.02573,0.02507,0.02573,762.43,19.58
2018-07-09 08-PM,XVGUSD,0.02521,0.02576,0.02507,0.02507,5168.58,132.42
2018-07-09 07-PM,XVGUSD,0.0268,0.0268,0.02506,0.02521,4313.31,109.69
2018-07-09 06-PM,XVGUSD,0.0257,0.0268,0.02501,0.0268,15769.25,420.76
2018-07-09 05-PM,XVGUSD,0.02507,0.0257,0.025,0.0257,5043.7,127.04
2018-07-09 04-PM,XVGUSD,0.02502,0.02507,0.02502,0.02507,669.79,16.79
2018-07-09 03-PM,XVGUSD,0.02589,0.02599,0.025,0.02502,4711.13,118.69
2018-07-09 02-PM,XVGUSD,0.0259,0.0259,0.02589,0.02589,2345.87,60.74
2018-07-09 01-PM,XVGUSD,0.0259,0.02694,0.02589,0.0259,3408.63,88.69
2018-07-09 12-PM,XVGUSD,0.02565,0.0259,0.025,0.0259,8421.81,214.54
2018-07-09 11-AM,XVGUSD,0.0257,0.0259,0.02565,0.02565,6068.97,155.92
2018-07-09 10-AM,XVGUSD,0.0257,0.0259,0.0257,0.0257,7769.77,199.69
2018-07-09 09-AM,XVGUSD,0.02565,0.0259,0.02565,0.0257,844.72,21.71
2018-07-09 08-AM,XVGUSD,0.02581,0.0259,0.02565,0.02565,1438.56,37.06
2018-07-09 07-AM,XVGUSD,0.026,0.026,0.02581,0.02581,434.67,11.27
2018-07-09 06-AM,XVGUSD,0.02619,0.0262,0.02581,0.026,1429.14,37.22
2018-07-09 05-AM,XVGUSD,0.02619,0.02619,0.0258,0.02619,1404.92,36.8
2018-07-09 04-AM,XVGUSD,0.02616,0.02619,0.02615,0.02619,920.78,24.1
2018-07-09 03-AM,XVGUSD,0.0261,0.02616,0.0261,0.02616,332.51,8.7
2018-07-09 02-AM,XVGUSD,0.0262,0.0262,0.0261,0.0261,2916.17,76.32
2018-07-09 01-AM,XVGUSD,0.02647,0.02647,0.0262,0.0262,798.77,20.93
2018-07-09 12-AM,XVGUSD,0.02649,0.02649,0.02611,0.02647,4206.19,111.18
2018-07-08 11-PM,XVGUSD,0.0265,0.0265,0.02612,0.02649,3529.0,92.55
2018-07-08 10-PM,XVGUSD,0.0265,0.0265,0.0265,0.0265,0.0,0.0
2018-07-08 09-PM,XVGUSD,0.027,0.027,0.02619,0.0265,4105.0,107.54
2018-07-08 08-PM,XVGUSD,0.0269,0.027,0.02689,0.027,3682.19,99.18
2018-07-08 07-PM,XVGUSD,0.02612,0.0269,0.02612,0.0269,11839.51,312.32
2018-07-08 06-PM,XVGUSD,0.02638,0.02638,0.02612,0.02612,2437.57,64.26
2018-07-08 05-PM,XVGUSD,0.0263,0.02638,0.02611,0.02638,6990.4,183.78
2018-07-08 04-PM,XVGUSD,0.02638,0.02638,0.0263,0.0263,2621.3,68.94
2018-07-08 03-PM,XVGUSD,0.0261,0.02638,0.0261,0.02638,9233.65,243.56
2018-07-08 02-PM,XVGUSD,0.02637,0.02637,0.026,0.0261,135.0,3.51
2018-07-08 01-PM,XVGUSD,0.02606,0.02638,0.02606,0.02637,2540.35,66.99
2018-07-08 12-PM,XVGUSD,0.02634,0.02637,0.02572,0.02606,2126.19,55.46
2018-07-08 11-AM,XVGUSD,0.026,0.02634,0.026,0.02634,28.22,0.7435
2018-07-08 10-AM,XVGUSD,0.02609,0.02638,0.02575,0.026,4009.15,105.35
2018-07-08 09-AM,XVGUSD,0.026,0.02609,0.02586,0.02609,5534.4,143.84
2018-07-08 08-AM,XVGUSD,0.026,0.02621,0.026,0.026,272.47,7.13
2018-07-08 07-AM,XVGUSD,0.026,0.02634,0.026,0.026,12573.62,326.96
2018-07-08 06-AM,XVGUSD,0.02638,0.02638,0.026,0.026,230.3,5.99
2018-07-08 05-AM,XVGUSD,0.02634,0.02638,0.02634,0.02638,411.86,10.86
2018-07-08 04-AM,XVGUSD,0.02601,0.02634,0.02566,0.02634,355.52,9.33
2018-07-08 03-AM,XVGUSD,0.02638,0.02638,0.02601,0.02601,2183.86,56.8
2018-07-08 02-AM,XVGUSD,0.02638,0.02638,0.02637,0.02638,1534.75,40.48
2018-07-08 01-AM,XVGUSD,0.02627,0.02638,0.02627,0.02638,20.94,0.5526
2018-07-08 12-AM,XVGUSD,0.026,0.02627,0.02596,0.02627,31388.07,816.22
2018-07-07 11-PM,XVGUSD,0.02521,0.026,0.02521,0.026,3116.66,80.98
2018-07-07 10-PM,XVGUSD,0.02517,0.02521,0.0251,0.02521,1657.91,41.74
2018-07-07 09-PM,XVGUSD,0.02515,0.02599,0.02515,0.02517,573.65,14.82
2018-07-07 08-PM,XVGUSD,0.0255,0.0255,0.0251,0.02515,104.8,2.63
2018-07-07 07-PM,XVGUSD,0.025,0.0255,0.025,0.0255,1734.22,44.06
2018-07-07 06-PM,XVGUSD,0.0255,0.0255,0.025,0.025,2817.96,70.47
2018-07-07 05-PM,XVGUSD,0.0255,0.0255,0.0255,0.0255,0.0,0.0
2018-07-07 04-PM,XVGUSD,0.02482,0.0255,0.02482,0.0255,933.05,23.6
2018-07-07 03-PM,XVGUSD,0.0252,0.0252,0.02481,0.02482,538.99,13.37
2018-07-07 02-PM,XVGUSD,0.0248,0.0252,0.0248,0.0252,1320.63,33.11
2018-07-07 01-PM,XVGUSD,0.0251,0.0254,0.0248,0.0248,2457.67,61.16
2018-07-07 12-PM,XVGUSD,0.0251,0.02598,0.0251,0.0251,13422.61,345.26
2018-07-07 11-AM,XVGUSD,0.0251,0.0251,0.0251,0.0251,127.33,3.2
2018-07-07 10-AM,XVGUSD,0.025,0.0251,0.0248,0.0251,846.74,21.11
2018-07-07 09-AM,XVGUSD,0.0258,0.0258,0.0248,0.025,6213.99,156.84
2018-07-07 08-AM,XVGUSD,0.02513,0.0258,0.02487,0.0258,25821.68,654.13
2018-07-07 07-AM,XVGUSD,0.02508,0.02533,0.02508,0.02513,42.53,1.07
2018-07-07 06-AM,XVGUSD,0.025,0.02508,0.02478,0.02508,7647.12,189.75
2018-07-07 05-AM,XVGUSD,0.02504,0.02504,0.025,0.025,264.79,6.62
2018-07-07 04-AM,XVGUSD,0.02504,0.02504,0.02504,0.02504,83.72,2.1
2018-07-07 03-AM,XVGUSD,0.02504,0.02504,0.02504,0.02504,397.43,9.95
2018-07-07 02-AM,XVGUSD,0.02508,0.02508,0.02504,0.02504,898.52,22.5
2018-07-07 01-AM,XVGUSD,0.0247,0.02508,0.0247,0.02508,192.42,4.83
2018-07-07 12-AM,XVGUSD,0.02508,0.02508,0.0247,0.0247,238.27,5.89
2018-07-06 11-PM,XVGUSD,0.02516,0.02516,0.02492,0.02508,2609.65,65.29
2018-07-06 10-PM,XVGUSD,0.02472,0.02516,0.0246,0.02516,2880.94,72.43
2018-07-06 09-PM,XVGUSD,0.0247,0.02515,0.0246,0.02472,7361.92,183.7
2018-07-06 08-PM,XVGUSD,0.02515,0.02515,0.0247,0.0247,5000.0,123.52
2018-07-06 07-PM,XVGUSD,0.0247,0.02515,0.0247,0.02515,397.57,9.99
2018-07-06 06-PM,XVGUSD,0.0247,0.0247,0.0247,0.0247,54.0,1.33
2018-07-06 05-PM,XVGUSD,0.0247,0.0247,0.0247,0.0247,228.27,5.64
2018-07-06 04-PM,XVGUSD,0.02491,0.02491,0.0247,0.0247,5.26,0.1299
2018-07-06 03-PM,XVGUSD,0.0249,0.02491,0.0249,0.02491,342.13,8.52
2018-07-06 02-PM,XVGUSD,0.0249,0.0249,0.0246,0.0249,7107.98,174.93
2018-07-06 01-PM,XVGUSD,0.02467,0.0249,0.02456,0.0249,9951.11,245.06
2018-07-06 12-PM,XVGUSD,0.0248,0.02491,0.02455,0.02467,25290.11,621.68
2018-07-06 11-AM,XVGUSD,0.02456,0.0248,0.02456,0.0248,2148.39,53.28
2018-07-06 10-AM,XVGUSD,0.0245,0.02511,0.0245,0.02456,638.6,15.73
2018-07-06 09-AM,XVGUSD,0.02451,0.02513,0.02448,0.0245,1311.26,32.54
2018-07-06 08-AM,XVGUSD,0.025,0.025,0.02419,0.02451,1759.75,43.7
2018-07-06 07-AM,XVGUSD,0.025,0.025,0.025,0.025,5921.32,148.03
2018-07-06 06-AM,XVGUSD,0.02523,0.02523,0.025,0.025,4038.42,101.21
2018-07-06 05-AM,XVGUSD,0.0251,0.0253,0.025,0.02523,6354.29,159.45
2018-07-06 04-AM,XVGUSD,0.02524,0.02524,0.0251,0.0251,2163.59,54.34
2018-07-06 03-AM,XVGUSD,0.02534,0.02572,0.02524,0.02524,1498.43,37.88
2018-07-06 02-AM,XVGUSD,0.02534,0.02534,0.02534,0.02534,0.0,0.0
2018-07-06 01-AM,XVGUSD,0.02523,0.02534,0.02523,0.02534,29.83,0.7559
2018-07-06 12-AM,XVGUSD,0.02523,0.02523,0.02523,0.02523,0.0,0.0
2018-07-05 11-PM,XVGUSD,0.02543,0.02543,0.02523,0.02523,502.09,12.74
2018-07-05 10-PM,XVGUSD,0.02555,0.02555,0.02511,0.02543,3874.09,98.06
2018-07-05 09-PM,XVGUSD,0.0256,0.0257,0.02555,0.02555,10885.94,279.22
2018-07-05 08-PM,XVGUSD,0.02559,0.0256,0.02511,0.0256,4595.61,117.47
2018-07-05 07-PM,XVGUSD,0.0257,0.0257,0.02529,0.02559,64092.76,1639.47
2018-07-05 06-PM,XVGUSD,0.0256,0.02598,0.0256,0.0257,1017.48,26.17
2018-07-05 05-PM,XVGUSD,0.02638,0.02638,0.0256,0.0256,2848.97,74.01
2018-07-05 04-PM,XVGUSD,0.02648,0.02648,0.02638,0.02638,5.4,0.1423
2018-07-05 03-PM,XVGUSD,0.02607,0.0265,0.02603,0.02648,483.76,12.6
2018-07-05 02-PM,XVGUSD,0.02665,0.02665,0.02607,0.02607,26480.47,703.0
2018-07-05 01-PM,XVGUSD,0.02665,0.02665,0.02665,0.02665,19954.73,531.84
2018-07-05 12-PM,XVGUSD,0.02665,0.02665,0.02665,0.02665,0.0,0.0
2018-07-05 11-AM,XVGUSD,0.02665,0.02665,0.02665,0.02665,27.11,0.7224
2018-07-05 10-AM,XVGUSD,0.02665,0.02665,0.02665,0.02665,80.26,2.14
2018-07-05 09-AM,XVGUSD,0.027,0.02723,0.02665,0.02665,8027.7,216.22
2018-07-05 08-AM,XVGUSD,0.02696,0.027,0.02696,0.027,1342.45,36.24
2018-07-05 07-AM,XVGUSD,0.0271,0.0271,0.02696,0.02696,479.02,12.92
2018-07-05 06-AM,XVGUSD,0.0271,0.0271,0.02696,0.0271,56.12,1.52
2018-07-05 05-AM,XVGUSD,0.0271,0.0271,0.0271,0.0271,0.0,0.0
2018-07-05 04-AM,XVGUSD,0.02693,0.0271,0.02693,0.0271,372.64,10.05
2018-07-05 03-AM,XVGUSD,0.02693,0.02693,0.02693,0.02693,0.0,0.0
2018-07-05 02-AM,XVGUSD,0.02692,0.02693,0.02692,0.02693,498.46,13.42
2018-07-05 01-AM,XVGUSD,0.02692,0.02692,0.02692,0.02692,0.0,0.0
2018-07-05 12-AM,XVGUSD,0.02692,0.02692,0.02692,0.02692,1749.33,47.09
2018-07-04 11-PM,XVGUSD,0.02724,0.02724,0.02692,0.02692,3568.88,96.07
2018-07-04 10-PM,XVGUSD,0.0272,0.02758,0.02692,0.02724,8504.65,232.64
2018-07-04 09-PM,XVGUSD,0.0272,0.02729,0.0272,0.0272,2090.91,56.99
2018-07-04 08-PM,XVGUSD,0.02709,0.0272,0.02664,0.0272,3947.45,106.78
2018-07-04 07-PM,XVGUSD,0.02699,0.0272,0.02699,0.02709,4331.22,117.02
2018-07-04 06-PM,XVGUSD,0.02699,0.0272,0.02699,0.02699,7702.67,208.23
2018-07-04 05-PM,XVGUSD,0.02699,0.02719,0.02699,0.02699,16894.52,455.94
2018-07-04 04-PM,XVGUSD,0.02699,0.02699,0.02699,0.02699,2439.61,65.84
2018-07-04 03-PM,XVGUSD,0.02701,0.02727,0.02699,0.02699,19970.15,539.06
2018-07-04 02-PM,XVGUSD,0.027,0.02728,0.02698,0.02701,13931.45,377.12
2018-07-04 01-PM,XVGUSD,0.027,0.02709,0.02632,0.027,2553.49,68.9
2018-07-04 12-PM,XVGUSD,0.02628,0.027,0.02628,0.027,924.04,24.38
2018-07-04 11-AM,XVGUSD,0.02627,0.02727,0.02627,0.02628,1126.43,29.64
2018-07-04 10-AM,XVGUSD,0.02618,0.02627,0.02607,0.02627,80.91,2.12
2018-07-04 09-AM,XVGUSD,0.0263,0.0263,0.02618,0.02618,7.67,0.2008
2018-07-04 08-AM,XVGUSD,0.0265,0.0265,0.0263,0.0263,774.31,20.51
2018-07-04 07-AM,XVGUSD,0.0267,0.0267,0.0265,0.0265,1592.8,42.52
2018-07-04 06-AM,XVGUSD,0.0265,0.02729,0.0265,0.0267,2178.81,59.29
2018-07-04 05-AM,XVGUSD,0.0267,0.0267,0.0265,0.0265,946.3,25.18
2018-07-04 04-AM,XVGUSD,0.02734,0.02734,0.0267,0.0267,513.6,13.71
2018-07-04 03-AM,XVGUSD,0.02736,0.02736,0.02734,0.02734,64.77,1.77
2018-07-04 02-AM,XVGUSD,0.02706,0.02736,0.02656,0.02736,39501.75,1068.15
2018-07-04 01-AM,XVGUSD,0.02706,0.02721,0.02706,0.02706,16221.34,439.29
2018-07-04 12-AM,XVGUSD,0.02706,0.02718,0.02706,0.02706,3123.62,84.67
2018-07-03 11-PM,XVGUSD,0.02706,0.02706,0.02706,0.02706,5388.23,145.8
2018-07-03 10-PM,XVGUSD,0.02706,0.02718,0.02706,0.02706,39006.63,1055.56
2018-07-03 09-PM,XVGUSD,0.02715,0.02718,0.02706,0.02706,13697.05,371.19
2018-07-03 08-PM,XVGUSD,0.02706,0.02718,0.02706,0.02715,22565.1,611.3
2018-07-03 07-PM,XVGUSD,0.02706,0.02715,0.02706,0.02706,9681.79,261.99
2018-07-03 06-PM,XVGUSD,0.02706,0.02719,0.02706,0.02706,9541.92,258.26
2018-07-03 05-PM,XVGUSD,0.02706,0.02706,0.02706,0.02706,14517.76,392.85
2018-07-03 04-PM,XVGUSD,0.02706,0.02811,0.02706,0.02706,30470.84,849.57
2018-07-03 03-PM,XVGUSD,0.02706,0.02818,0.02706,0.02706,26595.47,720.07
2018-07-03 02-PM,XVGUSD,0.02684,0.02709,0.02684,0.02706,19847.54,537.08
2018-07-03 01-PM,XVGUSD,0.02715,0.0272,0.02684,0.02684,1576.58,42.62
2018-07-03 12-PM,XVGUSD,0.02696,0.02715,0.02696,0.02715,3057.14,82.82
2018-07-03 11-AM,XVGUSD,0.02697,0.02715,0.02603,0.02696,3936.12,105.94
2018-07-03 10-AM,XVGUSD,0.0275,0.0275,0.02697,0.02697,2579.65,70.55
2018-07-03 09-AM,XVGUSD,0.0277,0.02817,0.0275,0.0275,42172.65,1161.78
2018-07-03 08-AM,XVGUSD,0.02747,0.02818,0.02747,0.0277,5400.87,150.03
2018-07-03 07-AM,XVGUSD,0.0281,0.02842,0.02743,0.02747,331.28,9.34
2018-07-03 06-AM,XVGUSD,0.02833,0.02842,0.028,0.0281,1494.55,41.97
2018-07-03 05-AM,XVGUSD,0.02831,0.02833,0.02801,0.02833,1918.08,53.99
2018-07-03 04-AM,XVGUSD,0.02837,0.02837,0.02831,0.02831,74.47,2.11
2018-07-03 03-AM,XVGUSD,0.0284,0.0284,0.02738,0.02837,1279.68,36.09
2018-07-03 02-AM,XVGUSD,0.02733,0.02842,0.02733,0.0284,2922.66,80.66
2018-07-03 01-AM,XVGUSD,0.02844,0.02844,0.02733,0.02733,301.5,8.24
2018-07-03 12-AM,XVGUSD,0.02844,0.02844,0.02844,0.02844,0.0,0.0
2018-07-02 11-PM,XVGUSD,0.02745,0.02846,0.02745,0.02844,19741.82,558.9
2018-07-02 10-PM,XVGUSD,0.02745,0.02745,0.02745,0.02745,0.0,0.0
2018-07-02 09-PM,XVGUSD,0.02746,0.02818,0.02702,0.02745,57066.18,1604.25
2018-07-02 08-PM,XVGUSD,0.02696,0.02799,0.02696,0.02746,2215.63,60.86
2018-07-02 07-PM,XVGUSD,0.02791,0.02791,0.02695,0.02696,4344.38,118.66
2018-07-02 06-PM,XVGUSD,0.02757,0.02798,0.02687,0.02791,1936.03,53.74
2018-07-02 05-PM,XVGUSD,0.02641,0.02758,0.02641,0.02757,6699.96,179.2
