Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
2019-02-23 06-PM,BTCKRW,4460000,4497000,4438000,4449000,328.11,1465010209.32
2019-02-23 05-PM,BTCKRW,4344000,4460000,4325000,4460000,661.73,2902045694.73
2019-02-23 04-PM,BTCKRW,4328000,4360000,4322000,4344000,130.69,566791284.74
2019-02-23 03-PM,BTCKRW,4342000,4342000,4322000,4328000,78.74,341038126.55
2019-02-23 02-PM,BTCKRW,4343000,4348000,4335000,4342000,69.69,302587085.38
2019-02-23 01-PM,BTCKRW,4343000,4348000,4339000,4343000,78.59,341309611.93
2019-02-23 12-PM,BTCKRW,4348000,4354000,4340000,4343000,70.53,306490502.63
2019-02-23 11-AM,BTCKRW,4349000,4357000,4346000,4348000,57.18,248755162.55
2019-02-23 10-AM,BTCKRW,4345000,4353000,4340000,4349000,59.85,260265295.32
2019-02-23 09-AM,BTCKRW,4341000,4351000,4336000,4345000,68.21,296299989.7
2019-02-23 08-AM,BTCKRW,4348000,4356000,4336000,4341000,63.44,275545800.31
2019-02-23 07-AM,BTCKRW,4345000,4358000,4341000,4348000,68.98,299901972.6
2019-02-23 06-AM,BTCKRW,4343000,4349000,4340000,4345000,50.45,219168358.57
2019-02-23 05-AM,BTCKRW,4349000,4356000,4343000,4343000,95.06,413397385.22
2019-02-23 04-AM,BTCKRW,4357000,4359000,4348000,4349000,79.13,344403121.54
2019-02-23 03-AM,BTCKRW,4355000,4358000,4348000,4357000,56.44,245579257.67
2019-02-23 02-AM,BTCKRW,4356000,4363000,4352000,4355000,79.95,348291172.95
2019-02-23 01-AM,BTCKRW,4360000,4365000,4353000,4356000,40.07,174677795.77
2019-02-23 12-AM,BTCKRW,4353000,4360000,4350000,4360000,56.01,243883799.1
2019-02-22 11-PM,BTCKRW,4359000,4362000,4353000,4353000,61.21,266757540.69
2019-02-22 10-PM,BTCKRW,4352000,4360000,4352000,4359000,50.23,218789682.86
2019-02-22 09-PM,BTCKRW,4346000,4356000,4344000,4352000,52.27,227426885.76
2019-02-22 08-PM,BTCKRW,4346000,4351000,4343000,4346000,43.79,190411255.3
2019-02-22 07-PM,BTCKRW,4351000,4353000,4346000,4346000,41.36,179882720.47
2019-02-22 06-PM,BTCKRW,4351000,4353000,4344000,4351000,24.89,108279778.79
2019-02-22 05-PM,BTCKRW,4350000,4353000,4340000,4351000,67.52,293366752.3
2019-02-22 04-PM,BTCKRW,4350000,4360000,4346000,4350000,37.86,164786814.24
2019-02-22 03-PM,BTCKRW,4364000,4372000,4340000,4350000,161.39,702793656.23
2019-02-22 02-PM,BTCKRW,4372000,4376000,4361000,4364000,124.46,543583374.98
2019-02-22 01-PM,BTCKRW,4355000,4377000,4354000,4372000,105.9,462347202.58
2019-02-22 12-PM,BTCKRW,4358000,4367000,4350000,4355000,131.12,571352124.89
2019-02-22 11-AM,BTCKRW,4359000,4367000,4349000,4358000,175.49,764583189.15
2019-02-22 10-AM,BTCKRW,4360000,4366000,4354000,4359000,71.25,310682786.1
2019-02-22 09-AM,BTCKRW,4365000,4367000,4352000,4360000,154.73,674602898.07
2019-02-22 08-AM,BTCKRW,4346000,4370000,4333000,4365000,245.45,1068560153.41
2019-02-22 07-AM,BTCKRW,4353000,4357000,4336000,4346000,229.49,997110369.38
2019-02-22 06-AM,BTCKRW,4347000,4357000,4347000,4353000,100.8,438724929.11
2019-02-22 05-AM,BTCKRW,4346000,4359000,4345000,4347000,94.62,411917530.84
2019-02-22 04-AM,BTCKRW,4351000,4357000,4342000,4346000,123.03,535186440.25
2019-02-22 03-AM,BTCKRW,4356000,4359000,4351000,4351000,123.94,539656196.39
2019-02-22 02-AM,BTCKRW,4347000,4357000,4344000,4356000,210.1,914182970.61
2019-02-22 01-AM,BTCKRW,4330000,4353000,4329000,4347000,154.9,672643919.8
2019-02-22 12-AM,BTCKRW,4333000,4340000,4329000,4330000,154.3,668731637.72
2019-02-21 11-PM,BTCKRW,4324000,4334000,4322000,4333000,57.99,251008806.12
2019-02-21 10-PM,BTCKRW,4332000,4334000,4322000,4324000,64.42,278832126.24
2019-02-21 09-PM,BTCKRW,4332000,4337000,4325000,4332000,23.23,100641790.53
2019-02-21 08-PM,BTCKRW,4331000,4340000,4321000,4332000,87.28,377925394.36
2019-02-21 07-PM,BTCKRW,4327000,4340000,4322000,4331000,26.07,112875884.06
2019-02-21 06-PM,BTCKRW,4335000,4339000,4322000,4327000,40.08,173580365.27
2019-02-21 05-PM,BTCKRW,4325000,4338000,4324000,4335000,63.55,275157680.71
2019-02-21 04-PM,BTCKRW,4334000,4335000,4322000,4325000,81.35,351997352.43
2019-02-21 03-PM,BTCKRW,4335000,4338000,4326000,4334000,72.77,315199617.59
2019-02-21 02-PM,BTCKRW,4344000,4346000,4331000,4335000,83.53,362246561.47
2019-02-21 01-PM,BTCKRW,4333000,4344000,4329000,4344000,80.92,350902264.78
2019-02-21 12-PM,BTCKRW,4320000,4339000,4317000,4333000,108.14,468025875.22
2019-02-21 11-AM,BTCKRW,4318000,4322000,4303000,4320000,154.5,666387129.51
2019-02-21 10-AM,BTCKRW,4320000,4330000,4313000,4318000,197.29,852292256.03
2019-02-21 09-AM,BTCKRW,4330000,4353000,4312000,4320000,411.39,1782384403.31
2019-02-21 08-AM,BTCKRW,4335000,4365000,4328000,4330000,412.38,1789675145.58
2019-02-21 07-AM,BTCKRW,4332000,4350000,4327000,4335000,144.78,627834772.42
2019-02-21 06-AM,BTCKRW,4367000,4397000,4330000,4332000,442.78,1930919563.72
2019-02-21 05-AM,BTCKRW,4349000,4367000,4347000,4367000,252.79,1100661707.1
2019-02-21 04-AM,BTCKRW,4354000,4362000,4349000,4349000,158.58,690293982.45
2019-02-21 03-AM,BTCKRW,4339000,4358000,4335000,4354000,245.57,1066635639.99
2019-02-21 02-AM,BTCKRW,4329000,4350000,4323000,4339000,396.57,1719995855.06
2019-02-21 01-AM,BTCKRW,4317000,4330000,4316000,4329000,185.03,799877106.71
2019-02-21 12-AM,BTCKRW,4319000,4325000,4297000,4317000,176.76,762306992.36
2019-02-20 11-PM,BTCKRW,4307000,4326000,4306000,4319000,153.29,661080855.31
2019-02-20 10-PM,BTCKRW,4297000,4314000,4297000,4307000,98.77,425315728.37
2019-02-20 09-PM,BTCKRW,4307000,4314000,4296000,4297000,49.12,211393863.39
2019-02-20 08-PM,BTCKRW,4303000,4311000,4299000,4307000,50.82,218795307.31
2019-02-20 07-PM,BTCKRW,4298000,4303000,4296000,4303000,40.21,172929110.06
2019-02-20 06-PM,BTCKRW,4290000,4303000,4284000,4298000,81.75,350853345.0
2019-02-20 05-PM,BTCKRW,4288000,4302000,4283000,4290000,75.47,323910169.33
2019-02-20 04-PM,BTCKRW,4280000,4307000,4279000,4288000,109.41,469149953.59
2019-02-20 03-PM,BTCKRW,4297000,4302000,4267000,4280000,85.22,365232187.56
2019-02-20 02-PM,BTCKRW,4284000,4300000,4277000,4297000,140.88,604117539.95
2019-02-20 01-PM,BTCKRW,4312000,4328000,4283000,4284000,205.72,886026447.87
2019-02-20 12-PM,BTCKRW,4308000,4324000,4304000,4312000,195.48,843014067.94
2019-02-20 11-AM,BTCKRW,4308000,4315000,4299000,4308000,171.47,738366037.54
2019-02-20 10-AM,BTCKRW,4298000,4339000,4291000,4308000,395.05,1705277012.83
2019-02-20 09-AM,BTCKRW,4288000,4302000,4280000,4298000,289.73,1243024309.5
2019-02-20 08-AM,BTCKRW,4263000,4290000,4261000,4288000,244.65,1045453923.73
2019-02-20 07-AM,BTCKRW,4256000,4280000,4255000,4263000,218.9,933899228.52
2019-02-20 06-AM,BTCKRW,4256000,4265000,4253000,4256000,172.32,733716676.22
2019-02-20 05-AM,BTCKRW,4261000,4267000,4245000,4256000,170.39,725071035.77
2019-02-20 04-AM,BTCKRW,4272000,4277000,4260000,4261000,75.36,321750508.14
2019-02-20 03-AM,BTCKRW,4277000,4284000,4269000,4272000,108.52,464142557.68
2019-02-20 02-AM,BTCKRW,4276000,4282000,4266000,4277000,221.58,947401477.86
2019-02-20 01-AM,BTCKRW,4248000,4277000,4239000,4276000,241.27,1027443216.1
2019-02-20 12-AM,BTCKRW,4255000,4260000,4217000,4248000,288.96,1225016036.34
2019-02-19 11-PM,BTCKRW,4288000,4290000,4250000,4255000,195.77,835395144.78
2019-02-19 10-PM,BTCKRW,4265000,4300000,4265000,4288000,82.09,351950033.91
2019-02-19 09-PM,BTCKRW,4287000,4295000,4256000,4265000,120.93,517647449.7
2019-02-19 08-PM,BTCKRW,4308000,4309000,4263000,4287000,62.65,268638219.93
2019-02-19 07-PM,BTCKRW,4302000,4317000,4300000,4308000,55.04,237186125.79
2019-02-19 06-PM,BTCKRW,4297000,4309000,4290000,4302000,59.59,256195380.18
2019-02-19 05-PM,BTCKRW,4296000,4309000,4278000,4297000,83.31,357645895.9
2019-02-19 04-PM,BTCKRW,4291000,4306000,4287000,4296000,168.4,723873677.11
2019-02-19 03-PM,BTCKRW,4284000,4303000,4279000,4291000,75.45,323750339.16
2019-02-19 02-PM,BTCKRW,4299000,4320000,4260000,4284000,284.88,1222896077.5
2019-02-19 01-PM,BTCKRW,4258000,4302000,4257000,4299000,331.83,1420968256.63
2019-02-19 12-PM,BTCKRW,4222000,4267000,4220000,4258000,148.65,630267010.97
2019-02-19 11-AM,BTCKRW,4226000,4238000,4203000,4222000,237.86,1003583064.6
2019-02-19 10-AM,BTCKRW,4251000,4258000,4171000,4226000,487.61,2052935923.95
2019-02-19 09-AM,BTCKRW,4273000,4287000,4243000,4251000,324.83,1386263178.06
2019-02-19 08-AM,BTCKRW,4275000,4283000,4260000,4273000,292.14,1247606767.1
2019-02-19 07-AM,BTCKRW,4244000,4280000,4242000,4275000,236.04,1007307926.83
2019-02-19 06-AM,BTCKRW,4242000,4250000,4233000,4244000,196.77,834467299.56
2019-02-19 05-AM,BTCKRW,4254000,4263000,4236000,4242000,169.66,721067942.04
2019-02-19 04-AM,BTCKRW,4253000,4265000,4245000,4254000,222.37,946257927.14
2019-02-19 03-AM,BTCKRW,4250000,4260000,4242000,4253000,172.49,733271880.42
2019-02-19 02-AM,BTCKRW,4206000,4273000,4203000,4250000,318.01,1351702549.86
2019-02-19 01-AM,BTCKRW,4311000,4312000,4166000,4206000,627.34,2649321142.91
2019-02-19 12-AM,BTCKRW,4240000,4338000,4240000,4311000,582.0,2500935975.44
2019-02-18 11-PM,BTCKRW,4198000,4248000,4198000,4240000,233.14,986013500.84
2019-02-18 10-PM,BTCKRW,4250000,4250000,4195000,4198000,276.09,1164441952.49
2019-02-18 09-PM,BTCKRW,4250000,4264000,4246000,4250000,126.57,538639064.26
2019-02-18 08-PM,BTCKRW,4238000,4252000,4227000,4250000,61.72,261918297.88
2019-02-18 07-PM,BTCKRW,4228000,4246000,4222000,4238000,85.93,363933690.04
2019-02-18 06-PM,BTCKRW,4231000,4250000,4222000,4228000,125.75,532709606.0
2019-02-18 05-PM,BTCKRW,4211000,4240000,4198000,4231000,209.54,884168284.03
2019-02-18 04-PM,BTCKRW,4189000,4245000,4188000,4211000,460.28,1941497156.85
2019-02-18 03-PM,BTCKRW,4179000,4236000,4156000,4189000,383.17,1601545967.28
2019-02-18 02-PM,BTCKRW,4176000,4205000,4164000,4179000,295.58,1237200494.38
2019-02-18 01-PM,BTCKRW,4140000,4195000,4122000,4176000,437.57,1818533930.34
2019-02-18 12-PM,BTCKRW,4122000,4142000,4114000,4140000,228.72,943309827.02
2019-02-18 11-AM,BTCKRW,4110000,4133000,4110000,4122000,233.58,961888770.09
2019-02-18 10-AM,BTCKRW,4136000,4140000,4107000,4110000,271.22,1118755380.16
2019-02-18 09-AM,BTCKRW,4122000,4144000,4120000,4136000,239.39,989084876.23
2019-02-18 08-AM,BTCKRW,4115000,4135000,4110000,4122000,199.66,823138979.0
2019-02-18 07-AM,BTCKRW,4109000,4139000,4108000,4115000,273.42,1126863907.0
2019-02-18 06-AM,BTCKRW,4100000,4115000,4092000,4109000,167.97,689477939.78
2019-02-18 05-AM,BTCKRW,4100000,4110000,4084000,4100000,181.45,742637456.74
2019-02-18 04-AM,BTCKRW,4121000,4124000,4092000,4100000,226.31,928883461.22
2019-02-18 03-AM,BTCKRW,4105000,4128000,4100000,4121000,214.87,884637994.34
2019-02-18 02-AM,BTCKRW,4073000,4109000,4066000,4105000,219.81,898219979.83
2019-02-18 01-AM,BTCKRW,4084000,4150000,4056000,4073000,578.7,2370034634.37
2019-02-18 12-AM,BTCKRW,4042000,4088000,4031000,4084000,379.12,1537781974.21
2019-02-17 11-PM,BTCKRW,4020000,4060000,4017000,4042000,161.85,653772619.36
2019-02-17 10-PM,BTCKRW,4009000,4030000,4006000,4020000,91.84,369319327.65
2019-02-17 09-PM,BTCKRW,4001000,4025000,4001000,4009000,82.88,332830291.25
2019-02-17 08-PM,BTCKRW,4000000,4009000,3999000,4001000,32.41,129733999.75
2019-02-17 07-PM,BTCKRW,4003000,4006000,3992000,4000000,44.53,178085374.95
2019-02-17 06-PM,BTCKRW,4006000,4012000,3988000,4003000,227.7,909382011.01
2019-02-17 05-PM,BTCKRW,4006000,4013000,4004000,4006000,32.65,130865286.51
2019-02-17 04-PM,BTCKRW,4010000,4016000,3987000,4006000,104.55,418480094.61
2019-02-17 03-PM,BTCKRW,4012000,4016000,4004000,4010000,40.54,162617287.11
2019-02-17 02-PM,BTCKRW,4003000,4015000,3997000,4012000,96.77,387625731.69
2019-02-17 01-PM,BTCKRW,3992000,4011000,3988000,4003000,212.64,849990987.75
2019-02-17 12-PM,BTCKRW,4010000,4013000,3992000,3992000,187.36,749578971.93
2019-02-17 11-AM,BTCKRW,4019000,4025000,4004000,4010000,125.17,502712092.01
2019-02-17 10-AM,BTCKRW,4028000,4090000,4011000,4019000,398.99,1615171435.05
2019-02-17 09-AM,BTCKRW,4023000,4035000,4023000,4028000,34.66,139605854.39
2019-02-17 08-AM,BTCKRW,4028000,4035000,4023000,4023000,63.54,255968121.94
2019-02-17 07-AM,BTCKRW,4029000,4034000,4024000,4028000,73.8,297335371.27
2019-02-17 06-AM,BTCKRW,4027000,4031000,4022000,4029000,68.78,277024854.28
2019-02-17 05-AM,BTCKRW,4025000,4031000,4020000,4027000,35.89,144438366.5
2019-02-17 04-AM,BTCKRW,4022000,4031000,4017000,4025000,76.41,307353313.1
2019-02-17 03-AM,BTCKRW,4020000,4023000,4016000,4022000,53.83,216371649.86
2019-02-17 02-AM,BTCKRW,4016000,4023000,4012000,4020000,70.8,284529725.52
2019-02-17 01-AM,BTCKRW,4009000,4022000,4003000,4016000,73.55,295103806.97
2019-02-17 12-AM,BTCKRW,4005000,4017000,4001000,4009000,121.89,488594697.84
2019-02-16 11-PM,BTCKRW,4012000,4016000,4001000,4005000,61.38,245945525.52
2019-02-16 10-PM,BTCKRW,4015000,4021000,4010000,4012000,25.97,104266400.22
2019-02-16 09-PM,BTCKRW,4018000,4018000,4010000,4015000,13.08,52511553.68
2019-02-16 08-PM,BTCKRW,4017000,4020000,4010000,4018000,16.18,64990278.08
2019-02-16 07-PM,BTCKRW,4012000,4020000,4008000,4017000,42.75,171646157.31
2019-02-16 06-PM,BTCKRW,4008000,4014000,4005000,4012000,13.06,52349651.28
2019-02-16 05-PM,BTCKRW,4014000,4014000,4004000,4008000,28.37,113709501.02
2019-02-16 04-PM,BTCKRW,4015000,4020000,4006000,4014000,66.54,266969717.78
2019-02-16 03-PM,BTCKRW,4017000,4022000,4011000,4015000,66.22,265952462.55
2019-02-16 02-PM,BTCKRW,4013000,4028000,4010000,4017000,108.44,435610908.23
2019-02-16 01-PM,BTCKRW,4005000,4024000,4003000,4013000,103.79,416784673.53
2019-02-16 12-PM,BTCKRW,4015000,4022000,3995000,4005000,168.55,675649151.96
2019-02-16 11-AM,BTCKRW,4006000,4019000,4001000,4015000,77.92,312584302.85
2019-02-16 10-AM,BTCKRW,4002000,4011000,4000000,4006000,102.12,409073267.46
2019-02-16 09-AM,BTCKRW,4001000,4006000,3999000,4002000,59.7,238964154.84
2019-02-16 08-AM,BTCKRW,3999000,4009000,3999000,4001000,62.23,249153213.78
2019-02-16 07-AM,BTCKRW,4000000,4009000,3998000,3999000,72.96,291918785.88
2019-02-16 06-AM,BTCKRW,4003000,4006000,3998000,4000000,78.47,314050616.44
2019-02-16 05-AM,BTCKRW,4007000,4011000,4001000,4003000,68.79,275567689.19
2019-02-16 04-AM,BTCKRW,4015000,4021000,4003000,4007000,137.87,553399779.34
2019-02-16 03-AM,BTCKRW,4008000,4017000,4002000,4015000,107.48,431027463.71
2019-02-16 02-AM,BTCKRW,4007000,4010000,3998000,4008000,72.11,288642783.46
2019-02-16 01-AM,BTCKRW,4000000,4010000,3993000,4007000,147.35,589816722.34
2019-02-16 12-AM,BTCKRW,3990000,4002000,3988000,4000000,104.99,419440341.2
2019-02-15 11-PM,BTCKRW,4004000,4004000,3988000,3990000,67.91,271121927.83
2019-02-15 10-PM,BTCKRW,3992000,4004000,3988000,4004000,69.58,278075616.97
2019-02-15 09-PM,BTCKRW,3994000,3998000,3988000,3992000,25.97,103690918.55
2019-02-15 08-PM,BTCKRW,3992000,3997000,3987000,3994000,37.55,149913315.51
2019-02-15 07-PM,BTCKRW,3992000,3997000,3988000,3992000,71.74,286558053.98
2019-02-15 06-PM,BTCKRW,3994000,3998000,3987000,3992000,54.06,215756418.96
2019-02-15 05-PM,BTCKRW,3994000,3998000,3990000,3994000,72.92,291181261.31
2019-02-15 04-PM,BTCKRW,3991000,3995000,3985000,3994000,72.94,291146092.98
2019-02-15 03-PM,BTCKRW,3990000,3995000,3980000,3991000,100.02,398545023.45
2019-02-15 02-PM,BTCKRW,4009000,4038000,3985000,3990000,370.41,1484119660.94
2019-02-15 01-PM,BTCKRW,4003000,4013000,3992000,4009000,153.03,612661193.21
2019-02-15 12-PM,BTCKRW,3996000,4005000,3991000,4003000,80.06,319990575.05
2019-02-15 11-AM,BTCKRW,3995000,4008000,3992000,3996000,181.09,724170634.56
2019-02-15 10-AM,BTCKRW,3994000,4000000,3989000,3995000,119.12,475862112.81
2019-02-15 09-AM,BTCKRW,3996000,4003000,3989000,3994000,100.69,402228681.11
2019-02-15 08-AM,BTCKRW,4001000,4005000,3995000,3996000,107.52,430093697.52
2019-02-15 07-AM,BTCKRW,3999000,4005000,3994000,4001000,92.95,371612180.5
2019-02-15 06-AM,BTCKRW,4001000,4009000,3998000,3999000,130.79,523404897.59
2019-02-15 05-AM,BTCKRW,3999000,4007000,3994000,4001000,105.9,423729576.32
2019-02-15 04-AM,BTCKRW,3998000,4003000,3993000,3999000,119.7,478743264.59
2019-02-15 03-AM,BTCKRW,3994000,4000000,3990000,3998000,162.63,649961221.18
2019-02-15 02-AM,BTCKRW,3998000,3998000,3990000,3994000,88.59,353776905.36
2019-02-15 01-AM,BTCKRW,3993000,4000000,3993000,3998000,98.01,391748925.25
2019-02-15 12-AM,BTCKRW,3985000,3997000,3983000,3993000,126.12,503676126.92
2019-02-14 11-PM,BTCKRW,3984000,3990000,3980000,3985000,61.71,246041444.11
2019-02-14 10-PM,BTCKRW,3990000,3990000,3983000,3984000,53.02,211386581.14
2019-02-14 09-PM,BTCKRW,3989000,3993000,3977000,3990000,67.61,269560069.12
2019-02-14 08-PM,BTCKRW,3995000,3995000,3985000,3989000,25.91,103351318.4
2019-02-14 07-PM,BTCKRW,3989000,3997000,3985000,3995000,29.96,119549772.07
2019-02-14 06-PM,BTCKRW,3989000,3992000,3985000,3989000,28.63,114228816.57
2019-02-14 05-PM,BTCKRW,3985000,3993000,3983000,3989000,28.36,113097855.3
2019-02-14 04-PM,BTCKRW,3983000,3995000,3980000,3985000,84.92,338629048.36
2019-02-14 03-PM,BTCKRW,3984000,3987000,3979000,3983000,89.89,358145588.05
2019-02-14 02-PM,BTCKRW,3977000,3984000,3976000,3984000,76.77,305483417.54
2019-02-14 01-PM,BTCKRW,3979000,3986000,3969000,3977000,212.76,845687071.64
2019-02-14 12-PM,BTCKRW,3980000,3985000,3974000,3979000,94.74,377073491.93
2019-02-14 11-AM,BTCKRW,3986000,3994000,3968000,3980000,277.52,1105797966.62
2019-02-14 10-AM,BTCKRW,3990000,3994000,3980000,3986000,108.39,432140108.41
2019-02-14 09-AM,BTCKRW,3988000,3998000,3986000,3990000,101.54,405297511.53
2019-02-14 08-AM,BTCKRW,3986000,3990000,3983000,3988000,119.75,477442750.87
2019-02-14 07-AM,BTCKRW,3992000,3993000,3979000,3986000,150.65,600584615.83
2019-02-14 06-AM,BTCKRW,3987000,3995000,3986000,3992000,98.12,391505634.82
2019-02-14 05-AM,BTCKRW,3987000,3993000,3983000,3987000,100.15,399303318.44
2019-02-14 04-AM,BTCKRW,3979000,3988000,3976000,3987000,98.37,391694778.49
2019-02-14 03-AM,BTCKRW,3982000,3982000,3977000,3979000,76.83,305843653.92
2019-02-14 02-AM,BTCKRW,3986000,3991000,3978000,3982000,82.66,329360023.05
2019-02-14 01-AM,BTCKRW,3990000,3991000,3980000,3986000,121.47,484106780.13
2019-02-14 12-AM,BTCKRW,3985000,3994000,3985000,3990000,99.46,396828379.38
2019-02-13 11-PM,BTCKRW,3981000,3990000,3977000,3985000,66.91,266557112.02
2019-02-13 10-PM,BTCKRW,3982000,3989000,3978000,3981000,43.76,174327713.0
2019-02-13 09-PM,BTCKRW,3978000,3990000,3977000,3982000,59.59,237302651.86
2019-02-13 08-PM,BTCKRW,3977000,3985000,3973000,3978000,40.38,160644803.7
2019-02-13 07-PM,BTCKRW,3984000,3986000,3974000,3977000,131.76,524648443.02
2019-02-13 06-PM,BTCKRW,3982000,3987000,3977000,3984000,77.13,307200118.18
2019-02-13 05-PM,BTCKRW,3981000,3985000,3978000,3982000,29.56,117679663.97
2019-02-13 04-PM,BTCKRW,3973000,3983000,3970000,3981000,66.34,263831486.02
2019-02-13 03-PM,BTCKRW,3975000,3980000,3968000,3973000,121.97,484572657.64
2019-02-13 02-PM,BTCKRW,3974000,3993000,3971000,3975000,118.58,471567951.55
2019-02-13 01-PM,BTCKRW,3982000,3987000,3974000,3974000,155.51,619086677.99
2019-02-13 12-PM,BTCKRW,3980000,3985000,3972000,3982000,167.83,667586803.35
2019-02-13 11-AM,BTCKRW,3989000,3991000,3978000,3980000,153.45,611176577.14
2019-02-13 10-AM,BTCKRW,3986000,3992000,3983000,3989000,117.31,467719900.28
2019-02-13 09-AM,BTCKRW,3987000,3993000,3983000,3986000,106.74,425584593.5
2019-02-13 08-AM,BTCKRW,3994000,3998000,3984000,3987000,127.69,509388888.09
2019-02-13 07-AM,BTCKRW,3997000,4004000,3990000,3994000,171.12,684084910.84
2019-02-13 06-AM,BTCKRW,3990000,4012000,3987000,3997000,256.11,1024506800.12
2019-02-13 05-AM,BTCKRW,3996000,3999000,3989000,3990000,178.3,712014373.82
2019-02-13 04-AM,BTCKRW,3999000,3999000,3992000,3996000,161.66,645791004.06
2019-02-13 03-AM,BTCKRW,3992000,3999000,3984000,3999000,110.83,442388411.49
2019-02-13 02-AM,BTCKRW,3990000,3997000,3984000,3992000,101.97,406807029.21
2019-02-13 01-AM,BTCKRW,3985000,3993000,3980000,3990000,70.4,280642171.67
2019-02-13 12-AM,BTCKRW,3983000,3992000,3977000,3985000,94.98,378273102.55
2019-02-12 11-PM,BTCKRW,3986000,3994000,3983000,3983000,91.1,363190050.86
2019-02-12 10-PM,BTCKRW,3980000,3992000,3977000,3986000,61.34,244478170.83
2019-02-12 09-PM,BTCKRW,4002000,4005000,3977000,3980000,308.58,1229655034.69
2019-02-12 08-PM,BTCKRW,3994000,4007000,3991000,4002000,70.28,281083598.62
2019-02-12 07-PM,BTCKRW,3999000,4007000,3989000,3994000,67.13,268315472.98
2019-02-12 06-PM,BTCKRW,3987000,4014000,3987000,3999000,191.01,764948189.02
2019-02-12 05-PM,BTCKRW,3986000,3995000,3986000,3987000,59.17,236023222.68
2019-02-12 04-PM,BTCKRW,3991000,3994000,3985000,3986000,52.03,207619881.65
2019-02-12 03-PM,BTCKRW,3994000,3998000,3985000,3991000,75.47,301158043.43
2019-02-12 02-PM,BTCKRW,3987000,3996000,3986000,3994000,93.5,372954539.52
2019-02-12 01-PM,BTCKRW,3990000,4005000,3981000,3987000,138.94,554767322.21
2019-02-12 12-PM,BTCKRW,3984000,3996000,3981000,3990000,99.83,398223158.94
2019-02-12 11-AM,BTCKRW,3982000,3990000,3978000,3984000,112.42,447676339.47
2019-02-12 10-AM,BTCKRW,3982000,3987000,3977000,3982000,110.18,438580495.93
2019-02-12 09-AM,BTCKRW,3978000,3985000,3973000,3982000,148.28,590289315.49
2019-02-12 08-AM,BTCKRW,3986000,3991000,3968000,3978000,122.71,488335862.74
2019-02-12 07-AM,BTCKRW,3982000,3991000,3978000,3986000,146.71,584489917.32
2019-02-12 06-AM,BTCKRW,3982000,3989000,3977000,3982000,189.97,756591595.13
2019-02-12 05-AM,BTCKRW,3982000,3986000,3976000,3982000,103.51,412139800.66
2019-02-12 04-AM,BTCKRW,3976000,3985000,3971000,3982000,93.93,373684634.48
2019-02-12 03-AM,BTCKRW,3971000,3979000,3968000,3976000,98.8,392532461.78
2019-02-12 02-AM,BTCKRW,3969000,3978000,3962000,3971000,89.1,353837066.32
2019-02-12 01-AM,BTCKRW,3974000,3981000,3964000,3969000,101.71,403989871.74
2019-02-12 12-AM,BTCKRW,3989000,3989000,3947000,3974000,278.35,1104847444.4
2019-02-11 11-PM,BTCKRW,3989000,3993000,3981000,3989000,91.72,365650309.95
2019-02-11 10-PM,BTCKRW,3993000,3998000,3988000,3989000,88.35,352626041.96
2019-02-11 09-PM,BTCKRW,3991000,3999000,3989000,3993000,69.56,277772460.41
2019-02-11 08-PM,BTCKRW,3998000,4000000,3989000,3991000,97.58,389845832.63
2019-02-11 07-PM,BTCKRW,3993000,4001000,3992000,3998000,36.71,146694957.48
2019-02-11 06-PM,BTCKRW,3993000,3996000,3989000,3993000,34.41,137339564.59
2019-02-11 05-PM,BTCKRW,3998000,4000000,3990000,3993000,66.42,265403478.28
2019-02-11 04-PM,BTCKRW,4008000,4008000,3987000,3998000,88.65,354325485.82
2019-02-11 03-PM,BTCKRW,4005000,4009000,3990000,4008000,109.11,436240191.98
2019-02-11 02-PM,BTCKRW,3991000,4009000,3991000,4005000,131.74,526814530.86
2019-02-11 01-PM,BTCKRW,3995000,4010000,3987000,3991000,129.55,517481452.15
2019-02-11 12-PM,BTCKRW,3985000,3998000,3980000,3995000,146.32,583488103.76
2019-02-11 11-AM,BTCKRW,3989000,3990000,3980000,3985000,231.94,924281897.67
2019-02-11 10-AM,BTCKRW,3987000,3990000,3977000,3989000,306.12,1219164252.86
2019-02-11 09-AM,BTCKRW,3991000,3992000,3985000,3987000,116.39,464146172.04
2019-02-11 08-AM,BTCKRW,3999000,3999000,3987000,3991000,142.87,570111039.3
2019-02-11 07-AM,BTCKRW,3991000,4000000,3988000,3999000,148.05,591218410.37
2019-02-11 06-AM,BTCKRW,3989000,3995000,3982000,3991000,98.73,393624351.29
2019-02-11 05-AM,BTCKRW,3982000,3997000,3979000,3989000,108.3,431519588.29
2019-02-11 04-AM,BTCKRW,3984000,3989000,3978000,3982000,139.35,555020378.68
2019-02-11 03-AM,BTCKRW,3996000,3996000,3980000,3984000,131.33,523649493.75
2019-02-11 02-AM,BTCKRW,3997000,4009000,3991000,3996000,121.33,485173658.95
2019-02-11 01-AM,BTCKRW,3998000,3998000,3985000,3997000,167.74,669534309.56
2019-02-11 12-AM,BTCKRW,4029000,4033000,3974000,3998000,324.15,1293679358.88
2019-02-10 11-PM,BTCKRW,4003000,4033000,4003000,4029000,208.59,838300316.81
