Created on 08-11-2019,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1565481600.0,2019-08-11 00:00:00,BTCAUD,16617.7,16617.7,16617.7,16617.7,0.0
1565478000.0,2019-08-10 23:00:00,BTCAUD,16654.81,16662.48,16603.84,16617.7,9.7024
1565474400.0,2019-08-10 22:00:00,BTCAUD,16648.5,16711.78,16642.52,16662.13,6.4274
1565470800.0,2019-08-10 21:00:00,BTCAUD,16728.1,16756.31,16611.0,16648.5,9.8047
1565467200.0,2019-08-10 20:00:00,BTCAUD,16647.35,16770.45,16647.35,16718.86,12.185
1565463600.0,2019-08-10 19:00:00,BTCAUD,16739.9,16767.72,16632.66,16705.0,11.1449
1565460000.0,2019-08-10 18:00:00,BTCAUD,16796.8,16818.0,16675.56,16747.65,12.6391
1565456400.0,2019-08-10 17:00:00,BTCAUD,16738.62,16833.13,16696.9,16800.56,12.669
1565452800.0,2019-08-10 16:00:00,BTCAUD,16812.27,16815.33,16704.3,16738.62,9.9834
1565449200.0,2019-08-10 15:00:00,BTCAUD,16805.71,16847.35,16737.3,16799.1,9.6149
1565445600.0,2019-08-10 14:00:00,BTCAUD,16807.3,16882.91,16691.91,16805.71,11.6457
1565442000.0,2019-08-10 13:00:00,BTCAUD,16810.81,16927.29,16787.94,16807.3,11.7077
1565438400.0,2019-08-10 12:00:00,BTCAUD,16751.49,16907.9,16701.2,16861.13,20.612
1565434800.0,2019-08-10 11:00:00,BTCAUD,17390.53,17404.55,16622.19,16751.49,21.0814
1565431200.0,2019-08-10 10:00:00,BTCAUD,17438.33,17448.46,17344.51,17375.85,8.8222
1565427600.0,2019-08-10 09:00:00,BTCAUD,17391.7,17427.45,17333.24,17409.22,7.6213
1565424000.0,2019-08-10 08:00:00,BTCAUD,17363.81,17441.15,17327.78,17352.45,8.7745
1565420400.0,2019-08-10 07:00:00,BTCAUD,17337.77,17387.35,17273.69,17358.94,9.3261
1565416800.0,2019-08-10 06:00:00,BTCAUD,17360.4,17414.32,17283.52,17303.24,9.1701
1565413200.0,2019-08-10 05:00:00,BTCAUD,17376.27,17406.0,17313.51,17377.97,9.8636
1565409600.0,2019-08-10 04:00:00,BTCAUD,17389.97,17399.44,17327.22,17327.22,8.5516
1565406000.0,2019-08-10 03:00:00,BTCAUD,17384.73,17418.55,17327.09,17389.97,9.3623
1565402400.0,2019-08-10 02:00:00,BTCAUD,17478.51,17497.51,17324.78,17369.07,10.2349
1565398800.0,2019-08-10 01:00:00,BTCAUD,17499.92,17523.83,17431.72,17473.59,11.5359
1565395200.0,2019-08-10 00:00:00,BTCAUD,17422.84,17569.51,17422.84,17500.1,12.264
1565391600.0,2019-08-09 23:00:00,BTCAUD,17387.88,17447.54,17384.94,17422.84,8.0551
1565388000.0,2019-08-09 22:00:00,BTCAUD,17543.88,17588.5,17398.87,17398.87,9.4653
1565384400.0,2019-08-09 21:00:00,BTCAUD,17548.84,17582.03,17270.34,17505.1,28.1528
1565380800.0,2019-08-09 20:00:00,BTCAUD,17444.25,17539.62,17407.06,17502.22,8.9859
1565377200.0,2019-08-09 19:00:00,BTCAUD,17399.21,17538.2,17352.28,17428.72,9.8961
1565373600.0,2019-08-09 18:00:00,BTCAUD,17338.35,17426.95,17314.23,17412.67,8.762
1565370000.0,2019-08-09 17:00:00,BTCAUD,17342.72,17369.33,17242.11,17348.96,9.7316
1565366400.0,2019-08-09 16:00:00,BTCAUD,17279.2,17413.0,17195.57,17359.87,9.4527
1565362800.0,2019-08-09 15:00:00,BTCAUD,17253.76,17327.27,17188.54,17279.2,9.4112
1565359200.0,2019-08-09 14:00:00,BTCAUD,17318.49,17366.3,17163.05,17324.3,9.3071
1565355600.0,2019-08-09 13:00:00,BTCAUD,17257.6,17419.9,17243.25,17344.51,9.5877
1565352000.0,2019-08-09 12:00:00,BTCAUD,17215.54,17312.51,17153.72,17297.84,10.6233
1565348400.0,2019-08-09 11:00:00,BTCAUD,17185.53,17256.12,17157.72,17165.14,9.8871
1565344800.0,2019-08-09 10:00:00,BTCAUD,17250.14,17329.0,17152.0,17199.13,10.6751
1565341200.0,2019-08-09 09:00:00,BTCAUD,17376.4,17404.83,17168.07,17240.77,10.3599
1565337600.0,2019-08-09 08:00:00,BTCAUD,17422.94,17613.11,17329.78,17376.4,10.9937
1565334000.0,2019-08-09 07:00:00,BTCAUD,17377.44,17445.49,17278.06,17431.96,11.2894
1565330400.0,2019-08-09 06:00:00,BTCAUD,17383.0,17410.01,17249.03,17369.78,8.8548
1565326800.0,2019-08-09 05:00:00,BTCAUD,17485.97,17485.97,17339.5,17383.0,9.4259
1565323200.0,2019-08-09 04:00:00,BTCAUD,17429.15,17541.04,17393.4,17485.97,7.3445
1565319600.0,2019-08-09 03:00:00,BTCAUD,17450.7,17531.72,17366.68,17404.64,8.6628
1565316000.0,2019-08-09 02:00:00,BTCAUD,17375.82,17511.55,17336.4,17479.88,10.5563
1565312400.0,2019-08-09 01:00:00,BTCAUD,17452.39,17495.06,17346.54,17403.41,6.5138
1565308800.0,2019-08-09 00:00:00,BTCAUD,17594.73,17594.73,17399.82,17452.39,9.7099
1565305200.0,2019-08-08 23:00:00,BTCAUD,17316.24,17655.0,17316.24,17594.73,7.571
1565301600.0,2019-08-08 22:00:00,BTCAUD,17241.53,17459.98,17236.77,17316.24,5.6181
1565298000.0,2019-08-08 21:00:00,BTCAUD,17041.13,17280.29,17035.09,17279.57,7.4973
1565294400.0,2019-08-08 20:00:00,BTCAUD,16998.11,17093.99,16955.55,17068.58,5.5684
1565290800.0,2019-08-08 19:00:00,BTCAUD,17061.01,17132.1,16949.1,17028.14,4.6336
