Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume AUD
2019-03-26,XRPAUD,0.4235,0.4267,0.4129,0.4212,465914.2,195798.93
2019-03-25,XRPAUD,0.4336,0.4336,0.4221,0.4235,382561.69,163888.47
2019-03-24,XRPAUD,0.4369,0.4375,0.4308,0.4336,114464.43,49642.99
2019-03-23,XRPAUD,0.439,0.44,0.4354,0.4369,63652.3,27847.09
2019-03-22,XRPAUD,0.4395,0.4395,0.431,0.439,224448.41,97635.98
2019-03-21,XRPAUD,0.4455,0.4482,0.4293,0.4395,432848.34,190000.99
2019-03-20,XRPAUD,0.4456,0.45,0.4394,0.4455,287312.34,127107.78
2019-03-19,XRPAUD,0.443,0.4456,0.4391,0.4456,192708.17,85174.13
2019-03-18,XRPAUD,0.4442,0.4497,0.4392,0.443,440736.82,195415.02
2019-03-17,XRPAUD,0.4492,0.4492,0.443,0.4442,86141.87,38265.55
2019-03-16,XRPAUD,0.4434,0.4522,0.4412,0.4492,317208.34,142229.85
2019-03-15,XRPAUD,0.4415,0.4446,0.437,0.4434,149596.24,65810.0
2019-03-14,XRPAUD,0.4425,0.4455,0.4352,0.4415,176828.13,78070.15
2019-03-13,XRPAUD,0.4371,0.4578,0.4355,0.4425,348225.55,155041.76
2019-03-12,XRPAUD,0.4389,0.4406,0.4322,0.4371,305136.78,133249.81
2019-03-11,XRPAUD,0.4442,0.4443,0.4362,0.4389,187100.37,82104.31
2019-03-10,XRPAUD,0.4415,0.4461,0.4372,0.4442,208635.23,91814.06
2019-03-09,XRPAUD,0.4375,0.4512,0.4346,0.4415,284957.34,127012.71
2019-03-08,XRPAUD,0.444,0.4479,0.432,0.4375,453170.72,200074.61
2019-03-07,XRPAUD,0.4475,0.4522,0.443,0.444,397145.63,177819.16
2019-03-06,XRPAUD,0.4449,0.4533,0.4405,0.4475,326732.35,145650.77
2019-03-05,XRPAUD,0.4282,0.4498,0.4254,0.4449,433676.53,188900.65
2019-03-04,XRPAUD,0.4361,0.4401,0.4231,0.4282,275238.6,118364.33
2019-03-03,XRPAUD,0.445,0.4453,0.435,0.4361,265410.6,116692.48
2019-03-02,XRPAUD,0.445,0.4496,0.4392,0.445,161177.25,71447.82
2019-03-01,XRPAUD,0.4443,0.455,0.4353,0.445,566314.27,251479.15
2019-02-28,XRPAUD,0.4346,0.4465,0.4327,0.4443,310868.22,136375.59
2019-02-27,XRPAUD,0.4388,0.445,0.422,0.4346,675940.02,294792.98
2019-02-26,XRPAUD,0.4587,0.4681,0.4369,0.4388,995221.21,447097.01
2019-02-25,XRPAUD,0.416,0.4736,0.4153,0.4587,1597233.7,710722.37
2019-02-24,XRPAUD,0.4637,0.4789,0.416,0.416,2273393.48,989917.91
2019-02-23,XRPAUD,0.4501,0.4668,0.443,0.4637,850890.22,384636.31
2019-02-22,XRPAUD,0.4457,0.4517,0.4401,0.4501,317758.22,142175.45
2019-02-21,XRPAUD,0.46,0.465,0.4411,0.4457,573936.01,258709.94
2019-02-20,XRPAUD,0.4496,0.4648,0.4412,0.46,546506.45,249145.87
2019-02-19,XRPAUD,0.4492,0.4827,0.446,0.4496,1369420.79,632653.71
2019-02-18,XRPAUD,0.422,0.4561,0.4193,0.4492,1045639.16,455202.55
2019-02-17,XRPAUD,0.4181,0.4263,0.4153,0.422,222561.16,93332.26
2019-02-16,XRPAUD,0.4204,0.4222,0.4163,0.4181,138359.15,58079.14
2019-02-15,XRPAUD,0.4225,0.4267,0.4151,0.4204,205230.77,86499.15
2019-02-14,XRPAUD,0.426,0.4287,0.42,0.4225,311598.55,131913.18
2019-02-13,XRPAUD,0.4226,0.4329,0.4193,0.426,363930.26,154236.2
2019-02-12,XRPAUD,0.4245,0.4289,0.4169,0.4226,284141.71,119611.44
2019-02-11,XRPAUD,0.4312,0.432,0.42,0.4245,242008.69,102569.2
2019-02-10,XRPAUD,0.434,0.435,0.4173,0.4312,839266.76,355006.32
2019-02-09,XRPAUD,0.4354,0.437,0.428,0.434,289481.3,125166.99
2019-02-08,XRPAUD,0.4071,0.445,0.4068,0.4354,532869.08,226457.2
2019-02-07,XRPAUD,0.4043,0.4119,0.4037,0.4071,287315.16,117502.05
2019-02-06,XRPAUD,0.4081,0.4104,0.4,0.4043,381494.1,153750.44
2019-02-05,XRPAUD,0.4109,0.414,0.405,0.4081,336721.58,137626.88
2019-02-04,XRPAUD,0.4147,0.4193,0.4091,0.4109,285324.62,117913.84
2019-02-03,XRPAUD,0.426,0.427,0.4076,0.4147,265910.75,110696.54
2019-02-02,XRPAUD,0.4202,0.43,0.4154,0.426,569481.4,241200.43
2019-02-01,XRPAUD,0.4242,0.4249,0.4079,0.4202,435334.46,181287.16
2019-01-31,XRPAUD,0.4375,0.46,0.4151,0.4242,912103.6,397264.73
2019-01-30,XRPAUD,0.4009,0.45,0.3975,0.4375,1468284.61,624174.74
2019-01-29,XRPAUD,0.41,0.4119,0.393,0.4009,1091146.14,440571.99
2019-01-28,XRPAUD,0.425,0.427,0.3942,0.41,924286.79,376748.81
2019-01-27,XRPAUD,0.4358,0.4368,0.4236,0.425,334429.8,143577.05
2019-01-26,XRPAUD,0.4379,0.4423,0.4332,0.4358,97802.47,42808.54
2019-01-25,XRPAUD,0.4461,0.448,0.4343,0.4379,305856.3,134705.96
2019-01-24,XRPAUD,0.4429,0.4482,0.439,0.4461,264382.63,117087.71
2019-01-23,XRPAUD,0.446,0.4497,0.439,0.4429,531266.86,236607.07
2019-01-22,XRPAUD,0.4451,0.4501,0.434,0.446,457120.33,202784.05
2019-01-21,XRPAUD,0.4448,0.4504,0.4387,0.4451,479197.75,212665.62
2019-01-20,XRPAUD,0.4595,0.4609,0.4359,0.4448,424979.47,189248.84
2019-01-19,XRPAUD,0.448,0.4697,0.4479,0.4595,266132.21,122405.24
2019-01-18,XRPAUD,0.4549,0.4579,0.4463,0.448,485513.55,219140.78
2019-01-17,XRPAUD,0.4578,0.4595,0.45,0.4549,546396.94,248043.98
2019-01-16,XRPAUD,0.4495,0.4645,0.4488,0.4578,409677.22,185994.26
2019-01-15,XRPAUD,0.4647,0.467,0.4462,0.4495,465597.32,212626.55
2019-01-14,XRPAUD,0.4375,0.47,0.4375,0.4647,774507.85,351503.89
2019-01-13,XRPAUD,0.4569,0.4699,0.4357,0.4375,571301.23,256757.17
2019-01-12,XRPAUD,0.457,0.4636,0.4527,0.4569,210478.45,96261.77
2019-01-11,XRPAUD,0.4601,0.4699,0.45,0.457,1141010.87,523603.03
2019-01-10,XRPAUD,0.515,0.5345,0.451,0.4601,2137749.01,1037805.24
2019-01-09,XRPAUD,0.5112,0.5189,0.5069,0.515,305225.89,156352.24
2019-01-08,XRPAUD,0.5071,0.5187,0.5006,0.5112,416001.65,211185.91
2019-01-07,XRPAUD,0.5119,0.5381,0.5063,0.5071,1160092.78,605512.93
2019-01-06,XRPAUD,0.495,0.517,0.4922,0.5119,659718.1,332916.05
2019-01-05,XRPAUD,0.5018,0.5121,0.4907,0.495,491950.2,246786.98
2019-01-04,XRPAUD,0.5084,0.5181,0.4931,0.5018,748275.42,376385.92
2019-01-03,XRPAUD,0.5409,0.5409,0.5045,0.5084,510181.86,265483.08
2019-01-02,XRPAUD,0.5175,0.55,0.5066,0.5409,1131886.03,603381.01
2019-01-01,XRPAUD,0.4997,0.5175,0.4907,0.5175,360284.28,180483.07
2018-12-31,XRPAUD,0.5213,0.5264,0.494,0.4997,593902.82,302624.76
2018-12-30,XRPAUD,0.51,0.5276,0.505,0.5213,350517.09,179919.2
2018-12-29,XRPAUD,0.531,0.54,0.506,0.51,1330093.46,700432.86
2018-12-28,XRPAUD,0.48,0.54,0.4745,0.531,1377751.93,696081.42
2018-12-27,XRPAUD,0.5333,0.5339,0.4691,0.48,1497242.8,745613.73
2018-12-26,XRPAUD,0.5389,0.5591,0.5091,0.5333,766315.25,406163.33
2018-12-25,XRPAUD,0.575,0.5792,0.5165,0.5389,1823188.0,975172.62
2018-12-24,XRPAUD,0.5233,0.6396,0.523,0.575,2764463.81,1628817.69
2018-12-23,XRPAUD,0.5142,0.5419,0.509,0.5233,1124428.55,587825.85
2018-12-22,XRPAUD,0.5089,0.515,0.4928,0.5142,715977.22,359053.25
2018-12-21,XRPAUD,0.5299,0.5393,0.4993,0.5089,1469536.56,758669.22
2018-12-20,XRPAUD,0.49,0.5468,0.4782,0.5299,1909944.92,993403.39
2018-12-19,XRPAUD,0.4899,0.547,0.4814,0.49,2938792.51,1489769.02
2018-12-18,XRPAUD,0.4572,0.4899,0.4501,0.4899,1891899.98,881821.16
2018-12-17,XRPAUD,0.3953,0.474,0.3952,0.4572,1697047.15,742203.86
2018-12-16,XRPAUD,0.3929,0.409,0.3928,0.3953,364412.86,146739.79
2018-12-15,XRPAUD,0.4003,0.4033,0.389,0.3929,428680.38,169189.9
2018-12-14,XRPAUD,0.4138,0.4152,0.393,0.4003,971197.77,393676.98
2018-12-13,XRPAUD,0.42,0.4238,0.408,0.4138,582802.86,243201.73
2018-12-12,XRPAUD,0.414,0.4282,0.4103,0.42,502912.15,210409.5
2018-12-11,XRPAUD,0.4171,0.4285,0.4083,0.414,760914.56,316546.13
2018-12-10,XRPAUD,0.4302,0.4334,0.4105,0.4171,590684.09,249503.08
2018-12-09,XRPAUD,0.4175,0.4367,0.4139,0.4302,469344.72,199228.53
2018-12-08,XRPAUD,0.418,0.4435,0.4055,0.4175,700531.87,298616.21
2018-12-07,XRPAUD,0.4213,0.43,0.4015,0.418,1729732.19,719914.99
2018-12-06,XRPAUD,0.4615,0.4754,0.4203,0.4213,1207969.63,543769.44
2018-12-05,XRPAUD,0.4767,0.4796,0.4615,0.4615,511001.27,240853.73
2018-12-04,XRPAUD,0.472,0.4867,0.46,0.4767,769196.53,364364.8
2018-12-03,XRPAUD,0.494,0.4975,0.4685,0.472,832113.53,402338.85
2018-12-02,XRPAUD,0.5068,0.515,0.4918,0.494,633158.68,317910.46
2018-12-01,XRPAUD,0.493,0.5146,0.4818,0.5068,529820.1,265287.68
2018-11-30,XRPAUD,0.5142,0.525,0.4831,0.493,1133409.08,564341.66
2018-11-29,XRPAUD,0.535,0.5378,0.5055,0.5142,883099.04,460944.54
2018-11-28,XRPAUD,0.4963,0.5497,0.4943,0.535,1878946.42,979731.65
2018-11-27,XRPAUD,0.4849,0.5073,0.4677,0.4963,1051949.6,509798.53
2018-11-26,XRPAUD,0.5112,0.5379,0.4669,0.4849,2365047.81,1188194.85
2018-11-25,XRPAUD,0.505,0.5245,0.435,0.5112,3981380.75,1882932.77
2018-11-24,XRPAUD,0.5574,0.5695,0.4947,0.505,1368472.77,719076.77
2018-11-23,XRPAUD,0.5761,0.5836,0.5369,0.5574,1745081.13,974540.63
2018-11-22,XRPAUD,0.6117,0.6145,0.5742,0.5761,748283.84,445258.54
2018-11-21,XRPAUD,0.59,0.6296,0.562,0.6117,1689449.27,1003881.65
2018-11-20,XRPAUD,0.634,0.6688,0.5511,0.59,4242041.5,2567817.4
2018-11-19,XRPAUD,0.69,0.6917,0.6314,0.634,2633022.21,1717941.36
2018-11-18,XRPAUD,0.6594,0.7062,0.6594,0.69,1087366.89,746476.47
2018-11-17,XRPAUD,0.6402,0.674,0.6355,0.6594,600245.89,390765.78
2018-11-16,XRPAUD,0.663,0.67,0.636,0.6402,1244031.79,812971.53
2018-11-15,XRPAUD,0.6466,0.6689,0.587,0.663,2265156.27,1427906.33
2018-11-14,XRPAUD,0.7023,0.705,0.58,0.6466,3540525.76,2279042.73
2018-11-13,XRPAUD,0.7183,0.7277,0.696,0.7023,927599.62,662532.04
2018-11-12,XRPAUD,0.6964,0.7291,0.6934,0.7183,661320.05,469825.47
2018-11-11,XRPAUD,0.6983,0.7024,0.6829,0.6964,314567.43,218427.1
2018-11-10,XRPAUD,0.6934,0.7075,0.6909,0.6983,169504.44,118450.66
2018-11-09,XRPAUD,0.676,0.7125,0.676,0.6934,527840.65,366487.94
2018-11-08,XRPAUD,0.735,0.7418,0.6738,0.676,1192724.8,834127.44
2018-11-07,XRPAUD,0.7599,0.76,0.7204,0.735,970383.91,712721.91
2018-11-06,XRPAUD,0.6886,0.775,0.6859,0.7599,3256036.14,2383549.62
2018-11-05,XRPAUD,0.6464,0.6921,0.6382,0.6886,1042075.02,690010.13
2018-11-04,XRPAUD,0.6327,0.6543,0.6219,0.6464,598899.61,379780.74
2018-11-03,XRPAUD,0.6376,0.6377,0.6291,0.6327,178867.67,113061.93
2018-11-02,XRPAUD,0.6335,0.64,0.6279,0.6376,403276.37,255980.68
2018-11-01,XRPAUD,0.6324,0.6367,0.6204,0.6335,440393.01,276808.75
2018-10-31,XRPAUD,0.6215,0.6375,0.6127,0.6324,657078.79,410627.79
2018-10-30,XRPAUD,0.6229,0.6322,0.6201,0.6215,912534.92,570156.15
2018-10-29,XRPAUD,0.6433,0.6479,0.61,0.6229,1436215.7,896060.85
2018-10-28,XRPAUD,0.64,0.648,0.6363,0.6433,179115.83,114939.94
2018-10-27,XRPAUD,0.6438,0.6451,0.6366,0.64,144564.13,92758.9
2018-10-26,XRPAUD,0.642,0.6512,0.6395,0.6438,322327.45,208319.22
2018-10-25,XRPAUD,0.6406,0.65,0.6324,0.642,609459.05,387126.71
2018-10-24,XRPAUD,0.6452,0.6597,0.6365,0.6406,560519.61,363213.04
2018-10-23,XRPAUD,0.6346,0.6658,0.6118,0.6452,1171653.97,745140.69
2018-10-22,XRPAUD,0.6374,0.6405,0.6254,0.6346,553150.68,350561.8
2018-10-21,XRPAUD,0.6397,0.6467,0.6326,0.6374,282599.04,181176.23
2018-10-20,XRPAUD,0.632,0.6483,0.63,0.6397,380470.57,243344.23
2018-10-19,XRPAUD,0.6383,0.6444,0.6254,0.632,357174.79,225622.08
2018-10-18,XRPAUD,0.6494,0.664,0.6212,0.6383,1136304.06,732711.99
2018-10-17,XRPAUD,0.6493,0.66,0.6296,0.6494,1557281.51,1008494.8
2018-10-16,XRPAUD,0.6168,0.65,0.6102,0.6493,1825700.32,1152219.51
2018-10-15,XRPAUD,0.5634,0.6499,0.5506,0.6168,4462888.45,2716378.81
2018-10-14,XRPAUD,0.5873,0.598,0.5575,0.5634,883473.76,515610.14
2018-10-13,XRPAUD,0.5878,0.5975,0.578,0.5873,355874.48,208885.52
2018-10-12,XRPAUD,0.5323,0.62,0.5222,0.5878,2229023.88,1303664.07
2018-10-11,XRPAUD,0.6479,0.6496,0.527,0.5323,4319149.77,2532516.35
2018-10-10,XRPAUD,0.67,0.6736,0.6451,0.6479,703256.76,461529.5
2018-10-09,XRPAUD,0.6917,0.6948,0.665,0.67,668231.71,453766.86
2018-10-08,XRPAUD,0.68,0.705,0.6762,0.6917,866894.76,598330.88
2018-10-07,XRPAUD,0.6892,0.6907,0.6584,0.68,1159463.19,779633.24
2018-10-06,XRPAUD,0.7338,0.7344,0.6646,0.6892,1277025.06,884569.42
2018-10-05,XRPAUD,0.7439,0.7471,0.7193,0.7338,666578.23,487857.46
2018-10-04,XRPAUD,0.7383,0.7729,0.737,0.7439,942356.35,710829.68
2018-10-03,XRPAUD,0.7199,0.7489,0.7059,0.7383,1861123.79,1355402.38
2018-10-02,XRPAUD,0.8024,0.8024,0.7169,0.7199,1737254.77,1327679.43
2018-10-01,XRPAUD,0.8033,0.8354,0.74,0.8024,2541427.82,2014696.22
2018-09-30,XRPAUD,0.7869,0.8579,0.7777,0.8033,2328682.55,1914570.53
2018-09-29,XRPAUD,0.751,0.8248,0.7328,0.7869,2423222.81,1908550.13
2018-09-28,XRPAUD,0.7502,0.7644,0.72,0.751,1195793.28,887644.65
2018-09-27,XRPAUD,0.705,0.7699,0.705,0.7502,3449369.37,2533612.42
2018-09-26,XRPAUD,0.728,0.7886,0.67,0.705,6034108.53,4386181.0
2018-09-25,XRPAUD,0.6769,0.7596,0.603,0.728,5063572.85,3342808.3
2018-09-24,XRPAUD,0.7742,0.793,0.665,0.6769,4110475.85,3007214.64
2018-09-23,XRPAUD,0.7702,0.8049,0.7513,0.7742,1971275.5,1533208.36
2018-09-22,XRPAUD,0.757,0.8499,0.65,0.7702,5676830.69,4254506.36
2018-09-21,XRPAUD,0.6059,1.05,0.5758,0.757,11822375.09,9110457.2
2018-09-20,XRPAUD,0.4522,0.6709,0.4401,0.6059,5827603.27,3225857.94
2018-09-19,XRPAUD,0.4414,0.4628,0.431,0.4522,1643157.74,735720.71
2018-09-18,XRPAUD,0.3792,0.4689,0.3771,0.4414,2402964.88,1023145.51
2018-09-17,XRPAUD,0.3908,0.3966,0.375,0.3792,783481.81,302385.28
2018-09-16,XRPAUD,0.3908,0.3937,0.3851,0.3908,300687.8,116910.97
2018-09-15,XRPAUD,0.3875,0.3959,0.3849,0.3908,204851.89,80231.84
2018-09-14,XRPAUD,0.3878,0.396,0.3782,0.3875,795731.12,309418.34
2018-09-13,XRPAUD,0.3769,0.3947,0.3727,0.3878,967046.78,370412.67
2018-09-12,XRPAUD,0.3672,0.3792,0.355,0.3769,1050364.54,381512.05
2018-09-11,XRPAUD,0.3775,0.3873,0.3575,0.3672,1270131.4,471501.42
2018-09-10,XRPAUD,0.3856,0.3944,0.3683,0.3775,739900.09,283837.17
2018-09-09,XRPAUD,0.3936,0.4082,0.3832,0.3856,670776.23,263110.82
2018-09-08,XRPAUD,0.4072,0.4138,0.3829,0.3936,519835.8,205481.84
2018-09-07,XRPAUD,0.4174,0.427,0.3985,0.4072,695985.97,287057.82
2018-09-06,XRPAUD,0.3874,0.4237,0.375,0.4174,1416067.16,563394.54
2018-09-05,XRPAUD,0.4618,0.4668,0.385,0.3874,3124398.99,1340248.67
2018-09-04,XRPAUD,0.4627,0.4721,0.4593,0.4618,364530.65,169492.51
2018-09-03,XRPAUD,0.4755,0.4755,0.4612,0.4627,610826.71,285285.95
2018-09-02,XRPAUD,0.48,0.483,0.465,0.4755,507651.34,241704.9
2018-09-01,XRPAUD,0.4664,0.4876,0.4633,0.48,606401.28,289023.74
2018-08-31,XRPAUD,0.4578,0.471,0.4535,0.4664,200254.53,91981.43
2018-08-30,XRPAUD,0.4727,0.4754,0.445,0.4578,1136252.98,520852.68
2018-08-29,XRPAUD,0.4787,0.4861,0.4664,0.4727,816393.0,388458.75
2018-08-28,XRPAUD,0.4629,0.4852,0.4564,0.4787,1494553.32,701591.72
2018-08-27,XRPAUD,0.4441,0.4642,0.4384,0.4629,571022.01,256785.68
2018-08-26,XRPAUD,0.4488,0.45,0.4383,0.4441,325617.88,144389.04
2018-08-25,XRPAUD,0.4478,0.4535,0.4403,0.4488,190784.92,85364.67
2018-08-24,XRPAUD,0.449,0.4529,0.433,0.4478,527495.93,235754.56
2018-08-23,XRPAUD,0.4371,0.4528,0.4358,0.449,678862.3,300894.72
2018-08-22,XRPAUD,0.4592,0.48,0.4265,0.4371,1689386.74,766584.5
2018-08-21,XRPAUD,0.4346,0.4626,0.43,0.4592,1311610.12,587535.23
2018-08-20,XRPAUD,0.472,0.4847,0.43,0.4346,1455573.12,662985.18
