Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
2019-01-20,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-19,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-18,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-17,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-16,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-15,XVGBTC,1.85e-06,1.85e-06,1.85e-06,1.85e-06,0.0,0.0
2019-01-14,XVGBTC,1.81e-06,1.9e-06,1.81e-06,1.85e-06,213743.89,0.3992
2019-01-13,XVGBTC,1.89e-06,1.93e-06,1.81e-06,1.81e-06,1340378.78,2.49
2019-01-12,XVGBTC,1.95e-06,2.02e-06,1.88e-06,1.89e-06,1994535.26,3.94
2019-01-11,XVGBTC,2.06e-06,2.27e-06,1.95e-06,1.95e-06,5372356.01,11.37
2019-01-10,XVGBTC,1.8e-06,2.16e-06,1.7e-06,2.06e-06,6389908.77,12.43
2019-01-09,XVGBTC,1.78e-06,1.83e-06,1.71e-06,1.8e-06,1332461.94,2.37
2019-01-08,XVGBTC,1.79e-06,1.81e-06,1.75e-06,1.78e-06,1603631.35,2.88
2019-01-07,XVGBTC,1.82e-06,1.84e-06,1.77e-06,1.79e-06,323370.83,0.5844
2019-01-06,XVGBTC,1.83e-06,1.85e-06,1.8e-06,1.82e-06,444488.65,0.8092
2019-01-05,XVGBTC,1.78e-06,1.88e-06,1.78e-06,1.83e-06,590312.85,1.08
2019-01-04,XVGBTC,1.82e-06,1.85e-06,1.76e-06,1.78e-06,864229.4,1.56
2019-01-03,XVGBTC,1.84e-06,1.85e-06,1.81e-06,1.82e-06,553425.12,1.01
2019-01-02,XVGBTC,1.84e-06,1.88e-06,1.81e-06,1.84e-06,816230.18,1.51
2019-01-01,XVGBTC,1.84e-06,1.87e-06,1.81e-06,1.84e-06,753028.27,1.37
2018-12-31,XVGBTC,1.89e-06,1.9e-06,1.81e-06,1.84e-06,691649.69,1.3
2018-12-30,XVGBTC,1.89e-06,1.91e-06,1.83e-06,1.89e-06,945906.37,1.78
2018-12-29,XVGBTC,1.91e-06,1.92e-06,1.85e-06,1.89e-06,865550.8,1.64
2018-12-28,XVGBTC,1.84e-06,1.94e-06,1.82e-06,1.91e-06,1767785.13,3.31
2018-12-27,XVGBTC,1.95e-06,1.96e-06,1.83e-06,1.84e-06,724033.96,1.37
2018-12-26,XVGBTC,1.95e-06,2.0e-06,1.92e-06,1.95e-06,471733.98,0.9227
2018-12-25,XVGBTC,2.07e-06,2.07e-06,1.9e-06,1.95e-06,2202142.09,4.27
2018-12-24,XVGBTC,2.04e-06,2.15e-06,2.02e-06,2.07e-06,918274.68,1.92
2018-12-23,XVGBTC,2.01e-06,2.11e-06,1.97e-06,2.04e-06,863884.13,1.77
2018-12-22,XVGBTC,1.95e-06,2.1e-06,1.92e-06,2.01e-06,941280.57,1.89
2018-12-21,XVGBTC,2.01e-06,2.06e-06,1.91e-06,1.95e-06,1382513.04,2.73
2018-12-20,XVGBTC,1.86e-06,2.07e-06,1.84e-06,2.01e-06,2283199.08,4.49
2018-12-19,XVGBTC,1.77e-06,2.02e-06,1.77e-06,1.86e-06,2628802.26,4.95
2018-12-18,XVGBTC,1.76e-06,1.78e-06,1.7e-06,1.77e-06,1390066.0,2.44
2018-12-17,XVGBTC,1.74e-06,1.8e-06,1.72e-06,1.76e-06,1702211.96,2.97
2018-12-16,XVGBTC,1.75e-06,1.78e-06,1.71e-06,1.74e-06,462289.01,0.8084
2018-12-15,XVGBTC,1.76e-06,1.77e-06,1.69e-06,1.75e-06,484903.25,0.841
2018-12-14,XVGBTC,1.67e-06,1.83e-06,1.65e-06,1.76e-06,944807.0,1.64
2018-12-13,XVGBTC,1.67e-06,1.72e-06,1.65e-06,1.67e-06,422274.44,0.7096
2018-12-12,XVGBTC,1.67e-06,1.73e-06,1.65e-06,1.67e-06,865616.1,1.45
2018-12-11,XVGBTC,1.69e-06,1.69e-06,1.65e-06,1.67e-06,1447106.97,2.43
2018-12-10,XVGBTC,1.73e-06,1.76e-06,1.65e-06,1.69e-06,1780665.05,3.05
2018-12-09,XVGBTC,1.73e-06,1.8e-06,1.72e-06,1.73e-06,4171522.17,7.29
2018-12-08,XVGBTC,1.76e-06,1.8e-06,1.71e-06,1.73e-06,957352.64,1.67
2018-12-07,XVGBTC,1.62e-06,1.88e-06,1.59e-06,1.76e-06,5002233.1,8.52
2018-12-06,XVGBTC,1.75e-06,1.77e-06,1.62e-06,1.62e-06,1713920.62,2.88
2018-12-05,XVGBTC,1.83e-06,1.83e-06,1.7e-06,1.75e-06,1274702.33,2.24
2018-12-04,XVGBTC,1.82e-06,1.89e-06,1.75e-06,1.83e-06,1103514.18,2.02
2018-12-03,XVGBTC,1.88e-06,1.94e-06,1.8e-06,1.82e-06,2121672.89,3.91
2018-12-02,XVGBTC,1.87e-06,1.91e-06,1.75e-06,1.88e-06,1504185.8,2.79
2018-12-01,XVGBTC,1.85e-06,2.02e-06,1.8e-06,1.87e-06,2394919.84,4.57
2018-11-30,XVGBTC,1.9e-06,1.96e-06,1.76e-06,1.85e-06,2564982.98,4.78
2018-11-29,XVGBTC,1.93e-06,2.35e-06,1.87e-06,1.9e-06,8276126.31,17.67
2018-11-28,XVGBTC,1.58e-06,2.06e-06,1.55e-06,1.93e-06,6097376.7,11.07
2018-11-27,XVGBTC,1.47e-06,1.6e-06,1.44e-06,1.58e-06,2614806.52,3.94
2018-11-26,XVGBTC,1.47e-06,1.51e-06,1.44e-06,1.47e-06,1501852.54,2.21
2018-11-25,XVGBTC,1.44e-06,1.52e-06,1.4e-06,1.47e-06,2361465.46,3.43
2018-11-24,XVGBTC,1.47e-06,1.57e-06,1.4e-06,1.44e-06,1710325.58,2.52
2018-11-23,XVGBTC,1.5e-06,1.53e-06,1.46e-06,1.47e-06,1239785.98,1.85
2018-11-22,XVGBTC,1.56e-06,1.6e-06,1.5e-06,1.5e-06,1173513.19,1.84
2018-11-21,XVGBTC,1.51e-06,1.6e-06,1.51e-06,1.56e-06,4209486.67,6.55
2018-11-20,XVGBTC,1.57e-06,1.6e-06,1.4e-06,1.51e-06,10678125.5,16.08
2018-11-19,XVGBTC,1.71e-06,1.75e-06,1.51e-06,1.57e-06,4659026.76,7.34
2018-11-18,XVGBTC,1.73e-06,1.76e-06,1.7e-06,1.71e-06,733720.3,1.27
2018-11-17,XVGBTC,1.76e-06,1.76e-06,1.66e-06,1.73e-06,1742505.01,3.0
2018-11-16,XVGBTC,1.77e-06,1.82e-06,1.75e-06,1.76e-06,1641306.99,2.91
2018-11-15,XVGBTC,1.87e-06,1.87e-06,1.7e-06,1.77e-06,3405252.95,5.98
2018-11-14,XVGBTC,1.93e-06,1.95e-06,1.67e-06,1.87e-06,3954079.47,7.14
2018-11-13,XVGBTC,2.01e-06,2.04e-06,1.92e-06,1.93e-06,1279018.73,2.53
2018-11-12,XVGBTC,2.0e-06,2.04e-06,1.98e-06,2.01e-06,1003521.34,2.02
2018-11-11,XVGBTC,2.04e-06,2.07e-06,2.0e-06,2.0e-06,1582005.01,3.22
2018-11-10,XVGBTC,2.07e-06,2.08e-06,2.02e-06,2.04e-06,770034.8,1.58
2018-11-09,XVGBTC,2.09e-06,2.12e-06,2.06e-06,2.07e-06,582239.68,1.21
2018-11-08,XVGBTC,2.13e-06,2.14e-06,2.07e-06,2.09e-06,1151677.62,2.42
2018-11-07,XVGBTC,2.13e-06,2.15e-06,2.1e-06,2.13e-06,804751.23,1.71
2018-11-06,XVGBTC,2.11e-06,2.15e-06,2.08e-06,2.13e-06,2422804.97,5.13
2018-11-05,XVGBTC,2.19e-06,2.19e-06,2.1e-06,2.11e-06,598376.52,1.28
2018-11-04,XVGBTC,2.19e-06,2.2e-06,2.01e-06,2.19e-06,1295503.5,2.76
2018-11-03,XVGBTC,2.18e-06,2.22e-06,2.17e-06,2.19e-06,531112.65,1.17
2018-11-02,XVGBTC,2.18e-06,2.18e-06,2.14e-06,2.18e-06,711614.33,1.54
2018-11-01,XVGBTC,2.18e-06,2.19e-06,2.14e-06,2.18e-06,490251.43,1.06
2018-10-31,XVGBTC,2.16e-06,2.2e-06,2.06e-06,2.18e-06,1980452.61,4.31
2018-10-30,XVGBTC,2.16e-06,2.2e-06,2.11e-06,2.16e-06,995465.28,2.14
2018-10-29,XVGBTC,2.26e-06,2.29e-06,2.14e-06,2.16e-06,1334415.63,2.95
2018-10-28,XVGBTC,2.25e-06,2.3e-06,2.25e-06,2.26e-06,703047.07,1.6
2018-10-27,XVGBTC,2.27e-06,2.35e-06,2.23e-06,2.25e-06,2402345.38,5.48
2018-10-26,XVGBTC,2.25e-06,2.28e-06,2.23e-06,2.27e-06,2914654.42,6.54
2018-10-25,XVGBTC,2.24e-06,2.27e-06,2.2e-06,2.25e-06,912724.96,2.04
2018-10-24,XVGBTC,2.24e-06,2.3e-06,2.19e-06,2.24e-06,1639896.8,3.7
2018-10-23,XVGBTC,2.2e-06,2.3e-06,2.09e-06,2.24e-06,3303378.09,7.31
2018-10-22,XVGBTC,2.22e-06,2.23e-06,2.17e-06,2.2e-06,2557050.41,5.59
2018-10-21,XVGBTC,2.2e-06,2.27e-06,2.19e-06,2.22e-06,777188.36,1.73
2018-10-20,XVGBTC,2.18e-06,2.22e-06,2.18e-06,2.2e-06,360809.6,0.7924
2018-10-19,XVGBTC,2.16e-06,2.22e-06,2.12e-06,2.18e-06,905013.24,1.96
2018-10-18,XVGBTC,2.2e-06,2.23e-06,2.13e-06,2.16e-06,2187993.28,4.8
2018-10-17,XVGBTC,2.17e-06,2.24e-06,2.14e-06,2.2e-06,2146246.01,4.7
2018-10-16,XVGBTC,2.21e-06,2.21e-06,2.15e-06,2.17e-06,579688.59,1.26
2018-10-15,XVGBTC,2.24e-06,2.25e-06,2.11e-06,2.21e-06,2129096.31,4.65
2018-10-14,XVGBTC,2.25e-06,2.29e-06,2.24e-06,2.24e-06,1073774.7,2.43
2018-10-13,XVGBTC,2.25e-06,2.31e-06,2.23e-06,2.25e-06,1496145.21,3.39
2018-10-12,XVGBTC,2.27e-06,2.32e-06,2.2e-06,2.25e-06,1680113.14,3.81
2018-10-11,XVGBTC,2.52e-06,2.53e-06,2.27e-06,2.27e-06,3032465.81,7.06
2018-10-10,XVGBTC,2.41e-06,2.54e-06,2.35e-06,2.52e-06,2071431.41,5.04
2018-10-09,XVGBTC,2.42e-06,2.46e-06,2.36e-06,2.41e-06,1752291.78,4.21
2018-10-08,XVGBTC,2.37e-06,2.48e-06,2.34e-06,2.42e-06,1846943.59,4.48
2018-10-07,XVGBTC,2.34e-06,2.37e-06,2.3e-06,2.37e-06,1423710.05,3.33
2018-10-06,XVGBTC,2.34e-06,2.42e-06,2.33e-06,2.34e-06,1892879.46,4.49
2018-10-05,XVGBTC,2.38e-06,2.44e-06,2.3e-06,2.34e-06,3227843.77,7.64
2018-10-04,XVGBTC,2.27e-06,2.43e-06,2.27e-06,2.38e-06,3572006.08,8.46
2018-10-03,XVGBTC,2.32e-06,2.35e-06,2.25e-06,2.27e-06,2283298.03,5.24
