Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume CAD
2019-04-22 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-22 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 01-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 12-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 11-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 10-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 09-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 08-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 07-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 06-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 05-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 04-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 03-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 02-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 01-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-21 12-AM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 11-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 10-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 09-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 08-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 07-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 06-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 05-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 04-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 03-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
2019-04-20 02-PM,BTCCAD,5300,5300,5300,5300,0.0,0.0
