Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume LTC
2019-06-24 05-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 04-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 03-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 02-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 01-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 12-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 11-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 10-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 09-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 08-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 07-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 06-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 05-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 04-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 03-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 02-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 01-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-24 12-AM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 11-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 10-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 09-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 08-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 07-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 06-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 05-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 04-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
2019-06-23 03-PM,XMRLTC,1.423,1.423,1.423,1.423,0.0,0.0
