Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume JPY
2019-05-22,BCHJPY,46495,46495,42495,43100,408.35,18180496.15
2019-05-21,BCHJPY,45300,46700,44065,46495,680.91,31181163.24
2019-05-20,BCHJPY,45980,46295,42500,45300,560.45,24893198.92
2019-05-19,BCHJPY,39325,46500,39320,45980,1173.34,52013834.42
2019-05-18,BCHJPY,40785,40915,38605,39325,228.03,9015475.69
2019-05-17,BCHJPY,43785,44800,37150,40785,1053.49,42347092.15
2019-05-16,BCHJPY,43770,49000,42200,43785,1538.23,68870299.22
2019-05-15,BCHJPY,41795,43770,40000,43770,925.76,38892733.4
2019-05-14,BCHJPY,41880,43000,39105,41795,1148.8,48137791.55
2019-05-13,BCHJPY,38700,43000,38210,41880,1927.48,78855952.75
2019-05-12,BCHJPY,38895,41900,36500,38700,2603.48,102671843.26
2019-05-11,BCHJPY,31200,42440,31200,38895,2665.51,94922547.04
2019-05-10,BCHJPY,30800,32415,30505,31200,576.39,18131650.72
2019-05-09,BCHJPY,31190,31700,30215,30800,353.63,10995757.87
2019-05-08,BCHJPY,31205,31470,30100,31190,366.11,11288164.73
2019-05-07,BCHJPY,31615,32650,31600,32210,253.48,8198757.94
2019-05-06,BCHJPY,32250,32370,30305,31615,738.45,23139367.37
2019-05-05,BCHJPY,31980,32895,31400,32250,599.05,19283499.31
2019-05-04,BCHJPY,31725,34200,29800,31980,1279.79,40522075.79
2019-05-03,BCHJPY,29780,32890,29600,31725,1098.57,34854526.71
2019-05-02,BCHJPY,29775,30990,29700,29780,698.47,21210062.34
2019-05-01,BCHJPY,29325,31000,29015,29775,694.17,20752752.8
2019-04-30,BCHJPY,26000,29650,26000,29325,904.78,25182231.95
2019-04-29,BCHJPY,28005,28480,25610,26000,725.12,19361912.87
2019-04-28,BCHJPY,29210,29500,27900,28005,155.07,4513624.99
2019-04-27,BCHJPY,29510,29695,28730,29210,134.05,3940673.87
2019-04-26,BCHJPY,29555,30695,28105,29510,496.47,14573087.73
2019-04-25,BCHJPY,31490,32050,29000,29555,306.85,9466984.6
2019-04-24,BCHJPY,32515,32820,30290,31490,563.69,17745102.1
2019-04-23,BCHJPY,32500,34400,32420,32515,541.52,18192896.1
2019-04-22,BCHJPY,32500,33220,32215,32500,294.89,9657316.41
2019-04-21,BCHJPY,33410,33980,31500,32500,355.65,11546918.53
2019-04-20,BCHJPY,34150,34560,33300,33410,283.62,9651842.05
2019-04-19,BCHJPY,34250,34700,32510,34150,377.5,12651142.13
2019-04-18,BCHJPY,34600,35220,33905,34250,363.98,12553356.67
2019-04-17,BCHJPY,35695,35750,34300,34600,379.05,13232855.39
2019-04-16,BCHJPY,35195,36000,33510,35695,1561.16,54770625.42
2019-04-15,BCHJPY,32250,37000,32010,35195,1736.8,60223813.84
2019-04-14,BCHJPY,31395,32400,30460,32250,340.61,10731957.99
2019-04-13,BCHJPY,31700,32500,30625,31395,263.41,8297461.87
2019-04-12,BCHJPY,30205,32930,28905,31700,856.62,26397385.67
2019-04-11,BCHJPY,33580,34010,28325,30205,1523.88,46423867.11
2019-04-10,BCHJPY,32900,34800,32600,33580,577.14,19456265.55
2019-04-09,BCHJPY,34800,34985,32025,32900,711.79,23731436.99
2019-04-08,BCHJPY,35700,37350,33200,34800,1029.46,36248975.48
2019-04-07,BCHJPY,34780,36750,33510,35700,1123.06,39887787.05
2019-04-06,BCHJPY,33330,37000,32000,34780,1045.21,35859333.94
2019-04-05,BCHJPY,32005,33960,31155,33330,958.56,31328678.87
2019-04-04,BCHJPY,34000,36910,30210,32005,2016.44,66880242.82
2019-04-03,BCHJPY,27020,39800,27005,34000,4377.72,143906863.77
2019-04-02,BCHJPY,18700,27565,18700,27020,1653.44,36988274.9
2019-04-01,BCHJPY,18680,18900,18500,18700,189.15,3537651.71
2019-03-31,BCHJPY,18500,18695,18360,18680,129.77,2413634.19
2019-03-30,BCHJPY,18750,18990,18210,18500,328.29,6090717.31
2019-03-29,BCHJPY,18500,18875,18400,18750,314.65,5869281.22
2019-03-28,BCHJPY,18850,18860,18300,18500,151.6,2803599.24
2019-03-27,BCHJPY,17500,19000,17500,18850,395.78,7203385.35
2019-03-26,BCHJPY,17550,17680,16955,17500,311.6,5345810.07
2019-03-25,BCHJPY,17910,18045,17025,17550,352.91,6191012.34
2019-03-24,BCHJPY,18005,18130,17800,17910,104.76,1882281.55
2019-03-23,BCHJPY,17395,18485,17150,18005,624.47,11244824.2
2019-03-22,BCHJPY,17000,17505,16650,17395,208.19,3526462.85
2019-03-21,BCHJPY,17400,17600,16300,17000,152.43,2579953.39
2019-03-20,BCHJPY,17950,17950,17300,17400,160.76,2815956.62
2019-03-19,BCHJPY,17750,17975,17210,17950,287.44,5080572.12
2019-03-18,BCHJPY,17190,18395,17110,17750,545.84,9657408.36
2019-03-17,BCHJPY,17250,17445,16075,17190,429.39,7157640.42
2019-03-16,BCHJPY,15750,17600,15750,17250,1202.98,20354879.55
2019-03-15,BCHJPY,14690,15950,14550,15750,428.35,6609391.06
2019-03-14,BCHJPY,14355,14850,14275,14690,355.64,5152022.92
2019-03-13,BCHJPY,14400,14400,14050,14355,56.35,797592.07
2019-03-12,BCHJPY,14300,14615,14080,14400,77.98,1106256.57
2019-03-11,BCHJPY,14635,14635,14100,14300,67.03,956495.15
2019-03-10,BCHJPY,14735,14850,14400,14635,83.19,1214001.02
2019-03-09,BCHJPY,14105,15000,14105,14735,275.86,4073082.24
2019-03-08,BCHJPY,14550,14600,14010,14105,162.63,2320360.92
2019-03-07,BCHJPY,14550,14800,14335,14550,114.77,1672663.51
2019-03-06,BCHJPY,14550,14800,14225,14550,175.51,2564337.02
2019-03-05,BCHJPY,13765,14780,13600,14550,307.95,4373197.28
2019-03-04,BCHJPY,14455,14455,13415,13765,214.35,2939938.95
2019-03-03,BCHJPY,14585,14705,14400,14455,97.37,1421191.17
2019-03-02,BCHJPY,14620,14700,14280,14585,110.23,1595008.61
2019-03-01,BCHJPY,14310,14855,14310,14620,115.64,1694895.49
2019-02-28,BCHJPY,14450,14790,14310,14310,111.48,1623027.51
2019-02-27,BCHJPY,14500,14700,14015,14450,126.6,1825824.23
2019-02-26,BCHJPY,14995,15065,14265,14500,113.91,1658578.64
2019-02-25,BCHJPY,14115,15335,14000,14995,270.66,3992777.89
2019-02-24,BCHJPY,16900,17370,14105,14115,1214.87,18789563.38
2019-02-23,BCHJPY,15775,16900,15405,16900,712.88,11316687.1
2019-02-22,BCHJPY,15555,15930,15475,15775,500.06,7864229.53
2019-02-21,BCHJPY,16000,16100,15290,15555,321.28,5018359.55
2019-02-20,BCHJPY,15795,16195,15210,16000,441.09,6927149.39
2019-02-19,BCHJPY,15745,16685,15500,15795,1188.24,19138524.87
2019-02-18,BCHJPY,13600,16170,13410,15745,1371.53,20158686.48
2019-02-17,BCHJPY,13235,13640,13020,13600,334.64,4477833.9
2019-02-16,BCHJPY,13335,13440,13210,13235,100.02,1335773.13
2019-02-15,BCHJPY,13210,13500,13140,13335,97.56,1300364.9
2019-02-14,BCHJPY,13390,13495,13210,13210,75.52,1007127.32
2019-02-13,BCHJPY,13335,13700,13070,13390,145.48,1960217.82
2019-02-12,BCHJPY,13145,13350,12980,13335,95.38,1245431.48
2019-02-11,BCHJPY,13700,13700,13020,13145,325.82,4351737.71
2019-02-10,BCHJPY,13840,13840,13020,13700,276.24,3681816.22
2019-02-09,BCHJPY,14095,14095,13505,13840,331.42,4600899.41
2019-02-08,BCHJPY,12500,14195,12370,14095,414.02,5574885.56
2019-02-07,BCHJPY,12510,12680,12350,12500,155.99,1953228.14
2019-02-06,BCHJPY,12785,13150,12000,12510,510.27,6331443.0
2019-02-05,BCHJPY,12870,12930,12710,12785,76.83,985336.24
2019-02-04,BCHJPY,12790,13000,12595,12870,119.97,1527995.05
2019-02-03,BCHJPY,13060,13125,12500,12790,359.36,4613050.93
2019-02-02,BCHJPY,12510,13180,12490,13060,484.04,6234723.11
2019-02-01,BCHJPY,12260,12695,11915,12510,491.08,6035595.93
2019-01-31,BCHJPY,12860,13000,12090,12260,466.08,5824261.45
2019-01-30,BCHJPY,12000,13060,11800,12860,605.14,7444434.44
2019-01-29,BCHJPY,12400,12555,11550,12000,221.97,2638986.41
2019-01-28,BCHJPY,13320,13480,11740,12400,604.27,7459230.96
2019-01-27,BCHJPY,13730,13770,13050,13320,167.43,2245311.11
2019-01-26,BCHJPY,13900,13995,13730,13730,97.42,1347327.78
2019-01-25,BCHJPY,13995,14110,13750,13900,143.53,1992591.17
2019-01-24,BCHJPY,14300,14300,13865,13995,280.29,3940428.31
2019-01-23,BCHJPY,13900,14800,13850,14300,689.93,9854892.55
2019-01-22,BCHJPY,13565,14250,13150,13900,367.05,4972666.56
2019-01-21,BCHJPY,13795,13795,13245,13565,131.31,1756886.05
2019-01-20,BCHJPY,14200,14315,13270,13795,231.49,3183375.51
2019-01-19,BCHJPY,13800,14400,13800,14200,195.73,2775582.41
2019-01-18,BCHJPY,14155,14200,13800,13800,132.64,1868254.91
2019-01-17,BCHJPY,14055,14175,13665,14155,220.34,3067699.59
2019-01-16,BCHJPY,13605,14195,13605,14055,329.37,4580566.25
2019-01-15,BCHJPY,14200,14370,13605,13605,226.54,3201605.14
2019-01-14,BCHJPY,13500,14680,13250,14200,386.71,5342970.29
2019-01-13,BCHJPY,14460,14600,13100,13500,277.14,3849293.14
2019-01-12,BCHJPY,14045,14900,14040,14460,286.29,4164527.79
2019-01-11,BCHJPY,14555,14685,13885,14045,375.38,5317594.28
2019-01-10,BCHJPY,17150,17500,14130,14555,919.31,14254473.84
2019-01-09,BCHJPY,17345,17360,16900,17150,208.56,3574668.0
2019-01-08,BCHJPY,17190,17540,16900,17345,413.71,7121658.37
2019-01-07,BCHJPY,17790,17865,17120,17190,355.87,6226089.71
2019-01-06,BCHJPY,17030,17915,16810,17790,498.15,8624715.93
2019-01-05,BCHJPY,17300,17930,16845,17030,376.22,6508548.58
2019-01-04,BCHJPY,17195,17640,16525,17300,367.39,6322961.07
2019-01-03,BCHJPY,18255,18900,16995,17195,616.27,10912637.19
2019-01-02,BCHJPY,17985,18500,17450,18255,435.35,7790666.98
2019-01-01,BCHJPY,16100,18100,16100,17985,255.01,4402877.79
2018-12-31,BCHJPY,17755,18100,16010,16100,754.82,12868560.43
2018-12-30,BCHJPY,18000,18910,17500,17755,426.58,7674853.35
2018-12-29,BCHJPY,20180,20500,18000,18000,297.72,5699954.85
2018-12-28,BCHJPY,17045,20300,15815,20180,541.78,9834735.04
2018-12-27,BCHJPY,19375,19895,16310,17045,501.43,9121479.79
2018-12-26,BCHJPY,18800,20910,18105,19375,973.75,19139603.84
2018-12-25,BCHJPY,22000,22000,16935,18800,1545.14,28385751.86
2018-12-24,BCHJPY,23000,24760,21950,22000,696.86,16148110.73
2018-12-23,BCHJPY,24285,24760,22215,23000,561.89,13178673.61
2018-12-22,BCHJPY,24565,25615,21505,24285,962.52,22412026.54
2018-12-21,BCHJPY,23300,30880,22110,24565,2622.19,69104308.21
2018-12-20,BCHJPY,14500,23960,14100,23300,2762.21,53350539.02
2018-12-19,BCHJPY,12990,18395,12500,14500,1642.72,25700599.0
2018-12-18,BCHJPY,12795,13000,11550,12990,324.49,4085394.91
2018-12-17,BCHJPY,10495,13500,10100,12795,197.09,2296356.65
2018-12-16,BCHJPY,9370,10800,9370,10495,104.93,1072609.17
2018-12-15,BCHJPY,10000,10520,9305,9370,239.5,2358184.59
2018-12-14,BCHJPY,11800,12680,10000,10000,319.86,3380805.99
2018-12-13,BCHJPY,12895,13080,11200,11800,148.64,1824598.92
2018-12-12,BCHJPY,13795,13795,12755,12895,79.24,1032892.46
2018-12-11,BCHJPY,15605,15605,12600,13795,215.79,2896056.67
2018-12-10,BCHJPY,15700,17500,14000,15605,343.91,5314154.09
2018-12-09,BCHJPY,13900,15790,13110,15700,161.65,2308581.94
2018-12-08,BCHJPY,13500,15000,13010,13900,133.97,1858047.01
2018-12-07,BCHJPY,15300,15900,13000,13500,346.14,4962251.59
2018-12-06,BCHJPY,17850,18200,15250,15300,541.49,9321523.81
2018-12-05,BCHJPY,20995,20995,17800,17850,239.15,4670986.57
2018-12-04,BCHJPY,21500,21930,20500,20995,163.72,3468360.39
2018-12-03,BCHJPY,22120,22795,21205,21500,135.77,2951962.12
2018-12-02,BCHJPY,22700,23000,22120,22120,65.46,1481298.43
2018-12-01,BCHJPY,22500,23650,22035,22700,78.74,1813338.75
2018-11-30,BCHJPY,22990,23180,21995,22500,258.41,5757916.73
2018-11-29,BCHJPY,23000,24100,21510,22990,246.96,5609176.43
2018-11-28,BCHJPY,22055,26000,22000,23000,364.86,8658512.58
2018-11-27,BCHJPY,21105,22890,21100,22055,293.05,6430083.7
2018-11-26,BCHJPY,20805,25185,20100,21105,1071.93,24096553.87
2018-11-25,BCHJPY,20000,20960,17000,20805,1000.35,19062296.25
2018-11-24,BCHJPY,22920,23920,20000,20000,671.41,14930294.06
2018-11-23,BCHJPY,24000,24835,22050,22920,660.21,15205316.18
2018-11-22,BCHJPY,27000,27100,24000,24000,454.43,11530852.48
2018-11-21,BCHJPY,24455,27650,24455,27000,576.83,15265029.98
2018-11-20,BCHJPY,27705,28500,21005,24455,1443.03,36432827.39
2018-11-19,BCHJPY,36400,36400,26905,27705,749.3,22935716.35
2018-11-18,BCHJPY,36350,37550,35400,36400,326.74,11946651.42
2018-11-17,BCHJPY,35700,37000,31500,36350,679.13,23464334.58
2018-11-16,BCHJPY,40615,42310,34810,35700,1161.85,44195240.55
2018-11-15,BCHJPY,44340,48000,33300,40615,3210.64,138699478.01
2018-11-14,BCHJPY,46500,50000,40000,44340,1307.62,59632111.54
2018-11-13,BCHJPY,50000,55000,45000,46500,1384.98,68271817.36
2018-11-12,BCHJPY,53600,55300,47000,50000,949.99,48312922.98
2018-11-11,BCHJPY,57795,58380,51260,53600,429.04,23425629.81
2018-11-10,BCHJPY,57100,58590,55000,57795,406.72,23143036.76
2018-11-09,BCHJPY,60450,62500,55205,57100,557.55,33039707.67
2018-11-08,BCHJPY,66700,66750,59700,60450,681.41,43119573.08
2018-11-07,BCHJPY,66295,68955,65500,66700,1012.35,67856044.97
2018-11-06,BCHJPY,58710,66995,58710,66295,1361.24,85876199.42
2018-11-05,BCHJPY,60320,61960,57105,58710,518.97,30941234.14
2018-11-04,BCHJPY,51490,62990,51490,60320,1023.86,59500130.48
2018-11-03,BCHJPY,50700,52480,49805,51490,325.54,16585476.33
2018-11-02,BCHJPY,46600,51785,46345,50700,453.9,22394510.35
2018-11-01,BCHJPY,46850,46850,46005,46600,43.53,2019045.45
2018-10-31,BCHJPY,46435,46995,45300,46850,141.65,6517338.61
2018-10-30,BCHJPY,45700,46540,45405,46435,120.93,5540613.35
2018-10-29,BCHJPY,47740,47950,45300,45700,102.61,4733601.15
2018-10-28,BCHJPY,47505,47985,47300,47740,60.48,2877095.83
2018-10-27,BCHJPY,47800,48000,47505,47505,55.35,2641319.96
2018-10-26,BCHJPY,47865,48475,47500,47800,122.34,5869061.25
2018-10-25,BCHJPY,48130,48555,47680,47865,81.57,3911754.79
2018-10-24,BCHJPY,48850,48855,48115,48130,71.08,3447169.45
2018-10-23,BCHJPY,49225,49500,48010,48850,169.27,8261405.02
2018-10-22,BCHJPY,49050,49600,48120,49225,89.44,4359987.72
2018-10-21,BCHJPY,48660,50000,48660,49050,109.57,5423898.53
2018-10-20,BCHJPY,48005,49495,48000,48660,38.91,1889296.61
2018-10-19,BCHJPY,48050,48510,47500,48005,77.48,3729370.95
2018-10-18,BCHJPY,49000,49450,47100,48050,165.91,7996577.7
2018-10-17,BCHJPY,49150,49700,48060,49000,98.58,4852419.16
2018-10-16,BCHJPY,49100,50000,48525,49150,85.88,4253948.66
2018-10-15,BCHJPY,47975,52095,47550,49100,246.61,12119534.58
2018-10-14,BCHJPY,49460,49800,47975,47975,59.8,2938949.09
2018-10-13,BCHJPY,48610,49605,48530,49460,92.1,4525946.4
2018-10-12,BCHJPY,47350,50000,47000,48610,224.84,11014230.49
2018-10-11,BCHJPY,55815,56000,47100,47350,617.81,30893939.71
2018-10-10,BCHJPY,56300,56595,55355,55815,266.68,14926538.13
2018-10-09,BCHJPY,57200,57200,56300,56300,86.16,4880247.34
2018-10-08,BCHJPY,56895,57445,56000,57200,169.46,9629586.97
2018-10-07,BCHJPY,55300,56895,55055,56895,82.49,4618359.92
2018-10-06,BCHJPY,57100,57320,55000,55300,156.72,8745597.35
2018-10-05,BCHJPY,56600,57320,55505,57100,115.92,6529553.32
2018-10-04,BCHJPY,57565,58420,55875,56600,301.13,17138088.63
2018-10-03,BCHJPY,58180,58500,55805,57565,453.04,25804884.33
2018-10-02,BCHJPY,58000,60800,58000,58180,493.49,29193504.65
2018-10-01,BCHJPY,58465,59295,57000,58000,172.55,10045773.53
2018-09-30,BCHJPY,59780,60900,57000,58465,428.83,25107394.56
2018-09-29,BCHJPY,59515,61995,56600,59780,315.75,18598040.15
2018-09-28,BCHJPY,61795,63055,57855,59515,402.03,24228202.16
2018-09-27,BCHJPY,56100,64200,56005,61795,917.45,55423705.23
2018-09-26,BCHJPY,49500,60125,48010,56100,864.14,47628366.09
2018-09-25,BCHJPY,49800,49985,47500,49500,306.33,14922722.85
2018-09-24,BCHJPY,52800,52990,49000,49800,167.47,8561598.4
2018-09-23,BCHJPY,52985,54400,51525,52800,196.15,10397609.72
2018-09-22,BCHJPY,54280,55000,50000,52985,256.04,13380135.47
2018-09-21,BCHJPY,49500,55500,48465,54280,1245.09,64885597.02
2018-09-20,BCHJPY,47325,50000,46020,49500,743.48,35082360.85
2018-09-19,BCHJPY,48900,49415,46205,47325,560.87,26588228.26
2018-09-18,BCHJPY,47300,49995,46500,48900,255.78,12413362.35
2018-09-17,BCHJPY,50440,51500,46100,47300,417.06,20300171.99
2018-09-16,BCHJPY,50500,50520,48260,50440,214.83,10626953.01
2018-09-15,BCHJPY,50465,51500,49495,50500,422.21,21085465.6
2018-09-14,BCHJPY,52000,53095,49500,50465,514.42,26453345.34
2018-09-13,BCHJPY,47900,53000,47900,52000,783.4,38733300.04
2018-09-12,BCHJPY,48650,49000,45550,47900,770.03,36209248.77
2018-09-11,BCHJPY,51500,53470,48000,48650,645.02,32955033.04
2018-09-10,BCHJPY,53000,54010,51205,51500,475.05,24987270.29
2018-09-09,BCHJPY,52700,55000,51500,53000,446.66,23679805.46
2018-09-08,BCHJPY,55360,56245,51600,52700,594.4,32342597.98
2018-09-07,BCHJPY,57500,58745,55345,55360,648.98,36801189.23
2018-09-06,BCHJPY,58800,60200,55050,57500,832.71,47366371.94
2018-09-05,BCHJPY,69970,70940,58700,58800,741.79,47848970.91
2018-09-04,BCHJPY,69650,71790,69100,69970,1371.33,95854540.99
2018-09-03,BCHJPY,72000,72745,69000,69650,1044.96,72873075.88
2018-09-02,BCHJPY,68445,73000,66450,72000,904.88,63817236.29
2018-09-01,BCHJPY,60500,70000,59905,68445,986.31,64123346.55
2018-08-31,BCHJPY,60165,60500,59030,60500,220.41,13175920.31
2018-08-30,BCHJPY,61500,61900,58500,60165,346.17,20696058.87
2018-08-29,BCHJPY,63000,63020,61000,61500,278.52,17294226.84
2018-08-28,BCHJPY,60415,63475,59500,63000,761.97,46619136.25
2018-08-27,BCHJPY,58000,60600,57680,60415,237.48,13977499.95
2018-08-26,BCHJPY,59810,59810,57400,58000,308.89,17915382.35
2018-08-25,BCHJPY,59000,60210,58720,59810,188.35,11162161.19
2018-08-24,BCHJPY,59000,60000,58015,59000,297.72,17562702.08
2018-08-23,BCHJPY,57035,59295,57020,59000,328.78,19081763.79
2018-08-22,BCHJPY,59120,63000,56535,57035,911.66,54531970.2
2018-08-21,BCHJPY,57100,60195,56905,59120,488.37,28575339.91
2018-08-20,BCHJPY,63400,63915,56215,57100,575.46,35143242.3
2018-08-19,BCHJPY,61140,64625,60250,63400,556.08,34665343.93
2018-08-18,BCHJPY,66850,67795,59215,61140,933.29,59229919.37
2018-08-17,BCHJPY,57500,66850,57500,66850,750.08,45946074.94
2018-08-16,BCHJPY,56500,59480,55100,57500,348.64,20191810.09
2018-08-15,BCHJPY,57000,59965,56000,56500,678.81,39152154.4
2018-08-14,BCHJPY,59455,59495,53215,57000,1074.64,59095031.93
2018-08-13,BCHJPY,63200,65200,58650,59455,548.49,34231966.45
2018-08-12,BCHJPY,60900,60900,60900,60900,0.0,0.0
2018-08-11,BCHJPY,64000,64000,60605,60900,471.99,29226117.11
2018-08-10,BCHJPY,68230,68695,63100,64000,863.64,56512539.78
2018-08-09,BCHJPY,65050,69205,65000,68230,800.22,53441118.15
2018-08-08,BCHJPY,73500,73500,64000,65050,1131.91,77230459.42
2018-08-07,BCHJPY,76500,79000,73000,73500,522.23,39794798.74
2018-08-06,BCHJPY,79110,79950,75500,76500,388.65,30327678.45
2018-08-05,BCHJPY,77800,79110,76500,79110,271.77,21047439.04
2018-08-04,BCHJPY,80495,81695,76500,77800,424.71,33590070.09
2018-08-03,BCHJPY,81400,81695,78395,80495,1452.65,115764901.06
2018-08-02,BCHJPY,85495,86635,81100,81400,366.07,30653542.12
2018-08-01,BCHJPY,86000,86460,82100,85495,497.75,42016135.69
2018-07-31,BCHJPY,90005,90010,85500,86000,525.64,46035251.65
2018-07-30,BCHJPY,91720,91990,87510,90005,409.82,36981489.37
2018-07-29,BCHJPY,90845,92500,90000,91720,644.45,58643501.15
2018-07-28,BCHJPY,91130,91800,89000,90845,264.74,23962708.98
2018-07-27,BCHJPY,89515,92320,87150,91130,572.57,51201076.07
2018-07-26,BCHJPY,91600,95330,88005,89515,674.74,61971304.96
2018-07-25,BCHJPY,97000,97795,90260,91600,721.99,67727579.75
2018-07-24,BCHJPY,87010,97685,86300,97000,1802.51,168390714.83
2018-07-23,BCHJPY,87500,92000,87000,87010,895.88,80566478.28
2018-07-22,BCHJPY,88000,91000,85800,87500,632.35,55981782.36
2018-07-21,BCHJPY,85200,89485,83000,88000,682.74,58806915.34
2018-07-20,BCHJPY,92445,92445,84505,85200,1008.92,89202919.32
2018-07-19,BCHJPY,92295,95000,90150,92445,650.54,60094981.6
2018-07-18,BCHJPY,96300,100000,90500,92295,1499.07,143675862.9
2018-07-17,BCHJPY,91000,100015,87730,96300,1724.89,159516284.62
2018-07-16,BCHJPY,80995,92000,80415,91000,1225.5,105171701.95
2018-07-15,BCHJPY,79105,82200,78500,80995,411.06,33125390.76
2018-07-14,BCHJPY,78040,79695,77040,79105,572.24,44898696.78
2018-07-13,BCHJPY,76695,79340,76695,78040,542.54,42473736.94
2018-07-12,BCHJPY,79000,79200,74520,76695,510.48,39189975.13
2018-07-11,BCHJPY,76735,79305,76000,79000,546.87,42485907.62
2018-07-10,BCHJPY,81260,81835,76500,76735,608.49,47907808.84
2018-07-09,BCHJPY,83675,83990,80500,81260,371.02,30611855.96
2018-07-08,BCHJPY,84400,85600,82000,83675,564.99,47642393.42
2018-07-07,BCHJPY,81000,84445,78900,84400,349.15,28237461.35
2018-07-06,BCHJPY,82000,82005,77395,81000,442.93,35439599.67
2018-07-05,BCHJPY,84875,86600,80000,82000,1094.02,91287576.97
2018-07-04,BCHJPY,83790,89490,81010,84875,1356.38,115853992.35
2018-07-03,BCHJPY,86675,91995,82210,83790,1365.29,119731735.73
2018-07-02,BCHJPY,81700,88000,80100,86675,1222.61,103166535.74
2018-07-01,BCHJPY,82230,83950,79000,81700,486.22,39648384.2
2018-06-30,BCHJPY,78645,84890,78645,82230,1116.61,92343842.2
2018-06-29,BCHJPY,73490,80005,71700,78645,1003.23,75174727.85
2018-06-28,BCHJPY,79295,79500,72000,73490,992.72,75422453.89
2018-06-27,BCHJPY,77795,79400,76000,79295,662.17,51391365.12
2018-06-26,BCHJPY,83505,83700,77000,77795,578.44,46856874.09
2018-06-25,BCHJPY,82695,85890,80300,83505,1324.77,110425185.77
2018-06-24,BCHJPY,84785,84785,74510,82695,2547.06,200667822.1
2018-06-23,BCHJPY,84050,86600,82300,84785,1417.37,120367809.61
2018-06-22,BCHJPY,96450,96995,82000,84050,2237.74,195968054.56
2018-06-21,BCHJPY,98950,101000,95665,96450,883.58,86519546.77
2018-06-20,BCHJPY,100050,100700,95600,98950,856.94,83748625.29
2018-06-19,BCHJPY,97800,102490,95705,100050,1305.71,129289997.89
2018-06-18,BCHJPY,94445,99090,92010,97800,724.2,69441138.96
2018-06-17,BCHJPY,94525,95995,93500,94445,304.75,28905689.62
2018-06-16,BCHJPY,94000,95995,93010,94525,460.99,43712309.83
2018-06-15,BCHJPY,99500,100000,93600,94000,899.62,86403794.2
