Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume USD
2018-08-18 05-AM,BCHUSD,600,600,600,600,4.49e-05,0.02694
2018-08-18 04-AM,BCHUSD,596.97,600,596.97,600,0.02033,12.2
2018-08-18 03-AM,BCHUSD,580.14,596.97,580.14,596.97,0.01647,9.83
2018-08-18 02-AM,BCHUSD,580.14,580.14,580.14,580.14,0.0,0.0
2018-08-18 01-AM,BCHUSD,580.14,580.14,580.14,580.14,0.0,0.0
2018-08-18 12-AM,BCHUSD,580.14,580.14,580.14,580.14,0.0,0.0
2018-08-17 11-PM,BCHUSD,580.14,580.14,580.14,580.14,0.0,0.0
2018-08-17 10-PM,BCHUSD,562.58,585.13,562.58,580.14,0.1361,78.85
2018-08-17 09-PM,BCHUSD,550.48,562.58,550.48,562.58,0.07534,41.99
2018-08-17 08-PM,BCHUSD,550.48,550.48,550.48,550.48,0.0,0.0
2018-08-17 07-PM,BCHUSD,562.89,575.86,550.48,550.48,0.1498,83.09
2018-08-17 06-PM,BCHUSD,562.89,562.89,562.89,562.89,0.0,0.0
2018-08-17 05-PM,BCHUSD,556.44,562.89,556.44,562.89,0.03351,18.86
2018-08-17 04-PM,BCHUSD,540.1,556.44,540.1,556.44,0.02985,16.61
2018-08-17 03-PM,BCHUSD,540.63,550.4,540.1,540.1,0.2452,133.9
2018-08-17 02-PM,BCHUSD,540.25,550.4,540.25,540.63,0.03857,21.17
2018-08-17 01-PM,BCHUSD,540.16,556.28,540.16,540.25,0.01142,6.18
2018-08-17 12-PM,BCHUSD,540.16,540.16,540.16,540.16,0.1198,64.7
2018-08-17 11-AM,BCHUSD,546.43,546.43,540.16,540.16,0.04746,25.64
2018-08-17 10-AM,BCHUSD,550.3,550.3,546.43,546.43,0.001222,0.6679
2018-08-17 09-AM,BCHUSD,540.31,550.3,540.31,550.3,0.1536,84.53
2018-08-17 08-AM,BCHUSD,540.32,542,540.31,540.31,0.03974,21.47
2018-08-17 07-AM,BCHUSD,574.56,574.56,540.32,540.32,0.1136,61.38
2018-08-17 06-AM,BCHUSD,574.56,574.56,574.56,574.56,0.0,0.0
2018-08-17 05-AM,BCHUSD,574.56,574.56,574.56,574.56,0.0,0.0
2018-08-17 04-AM,BCHUSD,550,576.14,550,574.56,1.58,906.19
2018-08-17 03-AM,BCHUSD,650.21,650.21,550,550,0.007579,4.17
2018-08-17 02-AM,BCHUSD,650.21,650.21,650.21,650.21,0.0,0.0
2018-08-17 01-AM,BCHUSD,650.21,650.21,650.21,650.21,0.0,0.0
2018-08-17 12-AM,BCHUSD,534.45,650.21,527.2,650.21,0.4636,254.01
2018-08-16 11-PM,BCHUSD,534.45,534.45,534.45,534.45,0.0,0.0
2018-08-16 10-PM,BCHUSD,534.45,534.45,534.45,534.45,0.0,0.0
2018-08-16 09-PM,BCHUSD,534.45,534.45,534.45,534.45,0.0,0.0
2018-08-16 08-PM,BCHUSD,534.58,534.58,534.45,534.45,0.02676,14.3
2018-08-16 07-PM,BCHUSD,534.58,534.58,534.58,534.58,0.0,0.0
2018-08-16 06-PM,BCHUSD,543,543,534.58,534.58,0.07036,37.61
2018-08-16 05-PM,BCHUSD,534.45,543,534.45,543,0.07065,37.87
2018-08-16 04-PM,BCHUSD,534.47,536,534.45,534.45,0.01269,6.79
2018-08-16 03-PM,BCHUSD,544.89,544.89,534.45,534.47,0.2659,142.16
2018-08-16 02-PM,BCHUSD,544.89,544.89,544.89,544.89,0.0,0.0
2018-08-16 01-PM,BCHUSD,543,544.89,543,544.89,0.002061,1.12
2018-08-16 12-PM,BCHUSD,543,543,543,543,0.0,0.0
2018-08-16 11-AM,BCHUSD,534.45,543,534.45,543,0.06753,36.56
2018-08-16 10-AM,BCHUSD,538,544.2,534.45,534.45,0.6047,323.65
2018-08-16 09-AM,BCHUSD,536.44,540,536,538,0.2419,129.97
2018-08-16 08-AM,BCHUSD,517.46,536.44,517.46,536.44,0.0002069,0.111
2018-08-16 07-AM,BCHUSD,517.46,517.46,517.46,517.46,0.0,0.0
2018-08-16 06-AM,BCHUSD,517.46,517.46,517.46,517.46,0.0,0.0
2018-08-16 05-AM,BCHUSD,517.46,517.46,517.46,517.46,0.0,0.0
2018-08-16 04-AM,BCHUSD,517.46,517.46,517.46,517.46,0.0,0.0
2018-08-16 03-AM,BCHUSD,517.46,517.46,517.46,517.46,0.0,0.0
2018-08-16 02-AM,BCHUSD,519.54,519.54,517.46,517.46,0.01565,8.1
2018-08-16 01-AM,BCHUSD,519.54,519.54,519.54,519.54,0.0,0.0
2018-08-16 12-AM,BCHUSD,519.54,519.54,519.54,519.54,0.0,0.0
2018-08-15 11-PM,BCHUSD,543.15,543.15,519.54,519.54,0.02344,12.18
2018-08-15 10-PM,BCHUSD,529.99,543.15,529.99,543.15,0.01603,8.51
2018-08-15 09-PM,BCHUSD,529.99,529.99,529.99,529.99,0.0,0.0
2018-08-15 08-PM,BCHUSD,530.16,530.16,529.99,529.99,0.03971,21.05
