Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume BTC
2019-07-03,XRPBTC,3.746e-05,3.746e-05,3.511e-05,3.511e-05,37324.85,1.325
2019-07-02,XRPBTC,3.886e-05,3.991e-05,3.656e-05,3.746e-05,68284.41,2.591
2019-07-01,XRPBTC,3.649e-05,3.898e-05,3.62e-05,3.886e-05,111700.88,4.236
2019-06-30,XRPBTC,3.529e-05,3.673e-05,3.43e-05,3.649e-05,27400.32,0.9647
2019-06-29,XRPBTC,3.395e-05,3.586e-05,3.392e-05,3.529e-05,10431.28,0.3625
2019-06-28,XRPBTC,3.764e-05,3.764e-05,3.387e-05,3.395e-05,184526.11,6.458
2019-06-27,XRPBTC,3.564e-05,3.804e-05,3.441e-05,3.764e-05,209399.88,7.566
2019-06-26,XRPBTC,3.891e-05,4.55e-05,3.407e-05,3.564e-05,285987.26,11.69
2019-06-25,XRPBTC,4.272e-05,4.306e-05,3.891e-05,3.891e-05,116449.63,4.737
2019-06-24,XRPBTC,4.246e-05,4.337e-05,4.183e-05,4.272e-05,36212.94,1.539
2019-06-23,XRPBTC,4.455e-05,4.535e-05,4.246e-05,4.246e-05,49748.1,2.196
2019-06-22,XRPBTC,4.418e-05,4.57e-05,4.042e-05,4.455e-05,108222.06,4.648
2019-06-21,XRPBTC,4.451e-05,4.588e-05,4.407e-05,4.418e-05,24290.61,1.083
2019-06-20,XRPBTC,4.747e-05,4.747e-05,4.431e-05,4.451e-05,24003.76,1.095
2019-06-19,XRPBTC,4.737e-05,4.747e-05,4.654e-05,4.747e-05,7841.23,0.369
2019-06-18,XRPBTC,4.748e-05,4.992e-05,4.655e-05,4.737e-05,10168.81,0.4892
2019-06-17,XRPBTC,4.668e-05,4.992e-05,4.601e-05,4.748e-05,45704.63,2.186
2019-06-16,XRPBTC,4.628e-05,4.707e-05,4.511e-05,4.668e-05,33421.82,1.54
2019-06-15,XRPBTC,4.686e-05,4.77e-05,4.579e-05,4.628e-05,102074.13,4.678
2019-06-14,XRPBTC,4.842e-05,4.842e-05,4.586e-05,4.686e-05,11019.91,0.5187
