Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LSK,Volume BTC
2019-07-14,LSKBTC,0.0001247,0.0001279,0.0001222,0.0001232,7381.75,0.9188
2019-07-13,LSKBTC,0.0001244,0.0001298,0.0001243,0.0001247,4412.34,0.5581
2019-07-12,LSKBTC,0.0001241,0.0001496,0.0001221,0.0001244,26559.36,3.511
2019-07-11,LSKBTC,0.0001262,0.0001299,0.0001216,0.0001241,18585.86,2.321
2019-07-10,LSKBTC,0.0001271,0.000133,0.0001148,0.0001262,27433.02,3.464
2019-07-09,LSKBTC,0.000136,0.0001375,0.0001239,0.0001271,26834.95,3.447
2019-07-08,LSKBTC,0.000149,0.0001517,0.0001357,0.000136,14659.0,2.111
2019-07-07,LSKBTC,0.0001506,0.0001539,0.0001471,0.000149,5913.22,0.8963
2019-07-06,LSKBTC,0.0001499,0.0001518,0.000145,0.0001506,4509.61,0.6733
2019-07-05,LSKBTC,0.000145,0.0001536,0.0001449,0.0001499,7180.67,1.077
2019-07-04,LSKBTC,0.0001455,0.0001554,0.0001438,0.000145,43602.75,6.475
2019-07-03,LSKBTC,0.0001637,0.0001637,0.0001455,0.0001455,14759.85,2.254
2019-07-02,LSKBTC,0.0001678,0.0001738,0.0001622,0.0001637,12935.92,2.15
2019-07-01,LSKBTC,0.0001651,0.0001708,0.0001638,0.0001678,6019.99,1.004
2019-06-30,LSKBTC,0.0001612,0.0001657,0.0001576,0.0001651,6530.18,1.065
2019-06-29,LSKBTC,0.0001538,0.0001612,0.000153,0.0001612,7668.53,1.21
2019-06-28,LSKBTC,0.0001637,0.0001743,0.0001529,0.0001538,17150.07,2.794
2019-06-27,LSKBTC,0.000154,0.0001705,0.0001528,0.0001637,21371.16,3.514
2019-06-26,LSKBTC,0.0001797,0.0001797,0.0001474,0.000154,59394.77,9.61
2019-06-25,LSKBTC,0.0001894,0.0001894,0.0001722,0.0001797,21391.33,3.856
2019-06-24,LSKBTC,0.0001934,0.0002003,0.0001865,0.0001894,12845.85,2.466
2019-06-23,LSKBTC,0.0001982,0.0002083,0.0001848,0.0001934,15411.22,2.98
2019-06-22,LSKBTC,0.0002072,0.0002097,0.0001831,0.0001982,29207.66,5.639
2019-06-21,LSKBTC,0.0002129,0.0002158,0.0002063,0.0002072,13927.97,2.934
2019-06-20,LSKBTC,0.0002248,0.0002248,0.0002111,0.0002129,43810.84,9.59
2019-06-19,LSKBTC,0.000226,0.0002286,0.0002218,0.0002248,22438.61,5.046
2019-06-18,LSKBTC,0.0002237,0.0002307,0.0002215,0.000226,38643.52,8.748
2019-06-17,LSKBTC,0.0002335,0.0002353,0.0002222,0.0002237,54735.55,12.63
2019-06-16,LSKBTC,0.0002246,0.00051,0.0002131,0.0002335,385241.06,111.39
2019-06-15,LSKBTC,0.0002326,0.0002359,0.0002229,0.0002246,17187.98,3.885
2019-06-14,LSKBTC,0.0002459,0.0002493,0.0002313,0.0002326,9782.9,2.329
2019-06-13,LSKBTC,0.000256,0.00026,0.0002438,0.0002459,14338.46,3.643
2019-06-12,LSKBTC,0.0002617,0.0002627,0.0002512,0.000256,7726.8,1.984
2019-06-11,LSKBTC,0.0002579,0.0002643,0.0002543,0.0002617,6943.0,1.794
2019-06-10,LSKBTC,0.0002478,0.00026,0.0002476,0.0002579,20297.19,5.198
2019-06-09,LSKBTC,0.0002597,0.0002597,0.0002472,0.0002478,7283.03,1.843
2019-06-08,LSKBTC,0.0002649,0.00027,0.0002557,0.0002597,10690.79,2.824
2019-06-07,LSKBTC,0.0002532,0.0002654,0.0002517,0.0002649,9535.68,2.476
2019-06-06,LSKBTC,0.000253,0.0002535,0.0002481,0.0002532,14644.65,3.67
2019-06-05,LSKBTC,0.000252,0.0002579,0.00025,0.000253,7204.89,1.82
2019-06-04,LSKBTC,0.0002465,0.0002631,0.0002433,0.000252,30719.98,7.75
2019-06-03,LSKBTC,0.0002444,0.0002492,0.0002388,0.0002465,13987.28,3.44
2019-06-02,LSKBTC,0.0002435,0.0002545,0.000241,0.0002444,8198.32,2.03
2019-06-01,LSKBTC,0.0002422,0.0002449,0.0002359,0.0002435,2659.15,0.6379
2019-05-31,LSKBTC,0.0002366,0.0002449,0.0002333,0.0002422,14169.29,3.38
2019-05-30,LSKBTC,0.0002437,0.0002601,0.0002301,0.0002366,33428.92,8.23
2019-05-29,LSKBTC,0.0002415,0.0002476,0.0002336,0.0002437,17538.95,4.22
2019-05-28,LSKBTC,0.0002349,0.0002563,0.0002343,0.0002415,28579.95,6.98
2019-05-27,LSKBTC,0.0002335,0.0002375,0.0002267,0.0002349,24515.56,5.67
2019-05-26,LSKBTC,0.0002455,0.0002495,0.0002319,0.0002335,14703.02,3.56
2019-05-25,LSKBTC,0.00024,0.0002695,0.0002391,0.0002455,39369.81,9.77
2019-05-24,LSKBTC,0.0002405,0.0002528,0.0002328,0.00024,14398.53,3.49
2019-05-23,LSKBTC,0.0002439,0.0002521,0.0002363,0.0002405,13456.98,3.29
2019-05-22,LSKBTC,0.0002547,0.0002558,0.00024,0.0002439,26637.97,6.66
2019-05-21,LSKBTC,0.0002512,0.0002587,0.0002498,0.0002547,18269.49,4.62
2019-05-20,LSKBTC,0.0002513,0.0002593,0.0002497,0.0002512,19377.34,4.96
2019-05-19,LSKBTC,0.0002648,0.0002664,0.0002498,0.0002513,29747.28,7.61
2019-05-18,LSKBTC,0.0002698,0.0002717,0.0002593,0.0002648,9500.02,2.52
2019-05-17,LSKBTC,0.0002723,0.0002738,0.0002614,0.0002698,43769.67,11.68
2019-05-16,LSKBTC,0.0002551,0.0003072,0.0002548,0.0002723,143165.35,39.52
2019-05-15,LSKBTC,0.0002354,0.0002935,0.0002341,0.0002551,89714.67,23.38
2019-05-14,LSKBTC,0.0002314,0.0002439,0.0002226,0.0002354,45192.32,10.52
2019-05-13,LSKBTC,0.0002547,0.0002683,0.000227,0.0002314,30588.64,7.5
2019-05-12,LSKBTC,0.0002754,0.0002754,0.0002513,0.0002547,21937.2,5.69
2019-05-11,LSKBTC,0.0002791,0.0002824,0.0002719,0.0002754,32509.39,9.0
2019-05-10,LSKBTC,0.0002886,0.0003002,0.000279,0.0002791,53749.42,15.77
2019-05-09,LSKBTC,0.0002822,0.0002927,0.0002767,0.0002886,17789.59,5.06
2019-05-08,LSKBTC,0.0002805,0.0002855,0.0002785,0.0002822,5184.01,1.47
2019-05-07,LSKBTC,0.0002976,0.0002985,0.0002863,0.0002879,3223.56,0.9347
2019-05-06,LSKBTC,0.0002895,0.0002984,0.0002848,0.0002976,16792.98,4.89
2019-05-05,LSKBTC,0.0003009,0.000301,0.0002889,0.0002895,6210.86,1.82
2019-05-04,LSKBTC,0.00031,0.0003101,0.0003002,0.0003009,2995.41,0.9135
2019-05-03,LSKBTC,0.0003182,0.0003194,0.0003083,0.00031,6313.93,1.97
2019-05-02,LSKBTC,0.0003228,0.000323,0.000315,0.0003182,1609.88,0.511
2019-05-01,LSKBTC,0.0003238,0.0003291,0.0003224,0.0003228,6602.04,2.16
2019-04-30,LSKBTC,0.0003211,0.0003254,0.0003137,0.0003238,5224.73,1.66
2019-04-29,LSKBTC,0.0003264,0.0003272,0.0003199,0.0003211,7018.41,2.27
2019-04-28,LSKBTC,0.0003375,0.0003404,0.0003264,0.0003264,6926.54,2.31
2019-04-27,LSKBTC,0.0003326,0.0003414,0.0003315,0.0003375,6359.66,2.14
2019-04-26,LSKBTC,0.0003346,0.0003393,0.0003264,0.0003326,8447.57,2.8
2019-04-25,LSKBTC,0.0003431,0.0003456,0.000334,0.0003346,7110.14,2.42
2019-04-24,LSKBTC,0.0003504,0.000351,0.0003309,0.0003431,18961.52,6.5
2019-04-23,LSKBTC,0.0003719,0.0003754,0.000349,0.0003504,18478.43,6.67
2019-04-22,LSKBTC,0.0003776,0.0003827,0.000369,0.0003719,10779.86,4.03
2019-04-21,LSKBTC,0.0003835,0.0003835,0.00037,0.0003776,6761.51,2.52
2019-04-20,LSKBTC,0.0003877,0.0003913,0.0003791,0.0003835,4407.2,1.71
2019-04-19,LSKBTC,0.0003872,0.0003936,0.0003845,0.0003877,843.81,0.3283
2019-04-18,LSKBTC,0.0003859,0.0003931,0.0003822,0.0003872,14516.04,5.61
2019-04-17,LSKBTC,0.0003928,0.0003948,0.0003851,0.0003859,6517.68,2.53
2019-04-16,LSKBTC,0.0003841,0.0003992,0.0003825,0.0003928,5014.67,1.96
2019-04-15,LSKBTC,0.0003895,0.000405,0.0003813,0.0003841,7121.28,2.78
2019-04-14,LSKBTC,0.0003876,0.0003945,0.0003819,0.0003895,2461.01,0.9545
2019-04-13,LSKBTC,0.0003827,0.000399,0.0003815,0.0003876,12234.24,4.75
2019-04-12,LSKBTC,0.0003759,0.0003858,0.0003647,0.0003827,10403.31,3.87
2019-04-11,LSKBTC,0.0003864,0.0003882,0.0003579,0.0003759,15646.5,5.77
2019-04-10,LSKBTC,0.0003873,0.0004007,0.00038,0.0003864,11991.62,4.72
2019-04-09,LSKBTC,0.0003982,0.0003982,0.0003807,0.0003873,16210.88,6.26
2019-04-08,LSKBTC,0.0004136,0.0004174,0.0003929,0.0003982,26101.18,10.63
2019-04-07,LSKBTC,0.0004141,0.0004379,0.0004114,0.0004136,20233.73,8.53
2019-04-06,LSKBTC,0.0004341,0.0004367,0.0004124,0.0004141,29578.87,12.4
2019-04-05,LSKBTC,0.0004325,0.0004505,0.000428,0.0004341,13889.58,6.09
2019-04-04,LSKBTC,0.0004131,0.0004707,0.0004129,0.0004325,83668.87,37.06
2019-04-03,LSKBTC,0.0003885,0.0004288,0.0003885,0.0004131,41463.06,16.99
2019-04-02,LSKBTC,0.0004239,0.0004239,0.0003805,0.0003885,24684.56,9.78
2019-04-01,LSKBTC,0.0004253,0.0004307,0.0004209,0.0004239,5849.4,2.48
2019-03-19,LSKBTC,0.0003758,0.0003781,0.0003742,0.0003761,222.89,0.08366
2019-03-18,LSKBTC,0.000388,0.0003903,0.0003742,0.0003758,8616.08,3.29
2019-03-17,LSKBTC,0.0003806,0.000411,0.0003721,0.000388,29376.44,11.45
2019-03-16,LSKBTC,0.0003928,0.000395,0.0003705,0.0003806,32418.08,12.23
2019-03-15,LSKBTC,0.0004126,0.0004444,0.000385,0.0003928,82719.27,33.95
2019-03-14,LSKBTC,0.0003571,0.0004259,0.0003558,0.0004126,155722.0,61.92
2019-03-13,LSKBTC,0.0003595,0.000364,0.00035,0.0003571,20928.71,7.47
2019-03-12,LSKBTC,0.0003337,0.0003747,0.0003288,0.0003595,74727.81,26.26
2019-03-11,LSKBTC,0.0003281,0.0003337,0.0003199,0.0003337,6723.18,2.21
2019-03-10,LSKBTC,0.0003265,0.0003313,0.0003216,0.0003281,7499.39,2.44
2019-03-09,LSKBTC,0.0003272,0.0003302,0.0003244,0.0003265,8500.32,2.8
2019-03-08,LSKBTC,0.0003376,0.0003387,0.000325,0.0003272,16550.37,5.54
2019-03-07,LSKBTC,0.0003258,0.0003403,0.0003239,0.0003376,15383.73,5.14
2019-03-06,LSKBTC,0.0003268,0.0003354,0.0003243,0.0003258,14182.2,4.66
2019-03-05,LSKBTC,0.000317,0.0003301,0.0003156,0.0003268,27365.16,8.79
2019-03-04,LSKBTC,0.0003181,0.0003213,0.0003106,0.000317,11223.62,3.54
2019-03-03,LSKBTC,0.0003178,0.0003229,0.0003174,0.0003181,5445.06,1.74
2019-03-02,LSKBTC,0.0003173,0.0003197,0.0003129,0.0003178,5445.94,1.72
2019-03-01,LSKBTC,0.0003185,0.0003197,0.0003161,0.0003173,1065.91,0.3387
2019-02-28,LSKBTC,0.0003175,0.0003188,0.000315,0.0003185,3099.19,0.9845
2019-02-27,LSKBTC,0.0003211,0.0003251,0.000313,0.0003175,10555.61,3.37
2019-02-26,LSKBTC,0.0003121,0.0003225,0.0003107,0.0003211,7900.11,2.5
2019-02-25,LSKBTC,0.0003098,0.0003138,0.0003073,0.0003121,9063.49,2.81
2019-02-24,LSKBTC,0.0003122,0.0003216,0.0003069,0.0003098,15790.79,4.93
2019-02-23,LSKBTC,0.0003167,0.0003202,0.0003122,0.0003122,7385.12,2.34
2019-02-22,LSKBTC,0.0003141,0.0003199,0.0003111,0.0003167,15480.43,4.87
2019-02-21,LSKBTC,0.000317,0.000317,0.000308,0.0003141,6541.02,2.04
2019-02-20,LSKBTC,0.0003174,0.0003203,0.0003125,0.000317,21664.6,6.84
2019-02-19,LSKBTC,0.0003266,0.0003316,0.0003121,0.0003174,15612.9,5.01
2019-02-18,LSKBTC,0.0003381,0.0003381,0.0003238,0.0003266,7182.34,2.35
2019-02-17,LSKBTC,0.0003268,0.0003405,0.0003225,0.0003381,21099.0,6.97
2019-02-16,LSKBTC,0.0003143,0.0003282,0.0003141,0.0003268,20112.99,6.5
2019-02-15,LSKBTC,0.0003145,0.0003172,0.0003124,0.0003143,1810.74,0.5697
2019-02-14,LSKBTC,0.0003163,0.0003186,0.0003105,0.0003145,5657.15,1.78
2019-02-13,LSKBTC,0.0003182,0.0003233,0.0003156,0.0003163,12147.73,3.87
2019-02-12,LSKBTC,0.0003246,0.0003246,0.0003158,0.0003182,14143.46,4.52
2019-02-11,LSKBTC,0.0003209,0.0003374,0.0003165,0.0003246,6558.67,2.13
2019-02-10,LSKBTC,0.0003112,0.0003481,0.0003081,0.0003209,18441.36,5.99
2019-02-09,LSKBTC,0.0003147,0.0003147,0.0003099,0.0003112,5786.47,1.81
2019-02-08,LSKBTC,0.0003157,0.0003481,0.0003112,0.0003147,22371.66,7.27
2019-02-07,LSKBTC,0.0003094,0.0003157,0.0003023,0.0003157,8411.26,2.62
2019-02-06,LSKBTC,0.000321,0.000321,0.0003082,0.0003094,13481.15,4.22
2019-02-05,LSKBTC,0.0003196,0.000321,0.0003146,0.000321,6591.29,2.09
2019-02-04,LSKBTC,0.0003209,0.0003249,0.0003187,0.0003196,5386.13,1.73
2019-02-03,LSKBTC,0.0003191,0.0003275,0.0003164,0.0003209,14778.72,4.79
2019-02-02,LSKBTC,0.0003135,0.0003191,0.0003113,0.0003191,3422.14,1.07
2019-02-01,LSKBTC,0.0003186,0.0003197,0.0003118,0.0003135,13021.97,4.1
2019-01-31,LSKBTC,0.0003208,0.0003253,0.000313,0.0003186,23973.05,7.6
2019-01-30,LSKBTC,0.0003193,0.0003289,0.0003178,0.0003208,18478.69,5.92
2019-01-29,LSKBTC,0.0003267,0.0003287,0.0003161,0.0003193,10784.69,3.47
2019-01-28,LSKBTC,0.0003338,0.0003343,0.0003119,0.0003267,18903.53,6.08
2019-01-27,LSKBTC,0.0003396,0.0003427,0.000332,0.0003338,3089.46,1.04
2019-01-26,LSKBTC,0.0003474,0.0003474,0.000338,0.0003396,6190.19,2.11
2019-01-25,LSKBTC,0.0003522,0.0003537,0.0003445,0.0003474,2324.92,0.8083
2019-01-24,LSKBTC,0.0003488,0.0003641,0.0003475,0.0003522,12472.43,4.43
2019-01-23,LSKBTC,0.000349,0.0003507,0.0003451,0.0003488,3307.02,1.15
2019-01-22,LSKBTC,0.0003468,0.0003516,0.0003371,0.000349,27261.39,9.41
2019-01-21,LSKBTC,0.0003421,0.0003516,0.0003421,0.0003468,12459.97,4.34
2019-01-20,LSKBTC,0.0003448,0.0003473,0.0003393,0.0003421,20137.1,6.94
2019-01-19,LSKBTC,0.000343,0.000346,0.0003389,0.0003448,7385.95,2.54
2019-01-18,LSKBTC,0.0003459,0.000347,0.000338,0.000343,7657.98,2.62
2019-01-17,LSKBTC,0.0003308,0.0003461,0.0003301,0.0003459,18601.99,6.36
2019-01-16,LSKBTC,0.0003286,0.0003343,0.0003271,0.0003308,5092.46,1.69
2019-01-15,LSKBTC,0.000334,0.0003345,0.0003229,0.0003286,18589.3,6.07
2019-01-14,LSKBTC,0.0003285,0.0003343,0.0003259,0.000334,2780.03,0.9175
2019-01-13,LSKBTC,0.0003402,0.0003402,0.0003255,0.0003285,6135.62,2.03
2019-01-12,LSKBTC,0.000331,0.000341,0.0003289,0.0003402,13175.37,4.43
2019-01-11,LSKBTC,0.0003336,0.0003394,0.000331,0.000331,7829.14,2.63
2019-01-10,LSKBTC,0.0003402,0.000343,0.000325,0.0003336,31994.9,10.63
2019-01-09,LSKBTC,0.0003407,0.0003468,0.0003378,0.0003402,11067.21,3.79
2019-01-08,LSKBTC,0.0003391,0.0003416,0.0003293,0.0003407,21927.31,7.37
2019-01-07,LSKBTC,0.0003477,0.0003477,0.0003374,0.0003391,11309.49,3.85
2019-01-06,LSKBTC,0.0003499,0.0003539,0.0003461,0.0003477,11120.91,3.89
2019-01-05,LSKBTC,0.0003501,0.0003511,0.0003457,0.0003499,18562.2,6.46
2019-01-04,LSKBTC,0.0003471,0.0003515,0.0003441,0.0003501,30534.07,10.6
2019-01-03,LSKBTC,0.0003525,0.0003539,0.0003448,0.0003471,6832.62,2.38
2019-01-02,LSKBTC,0.000355,0.0003579,0.00035,0.0003525,15195.28,5.36
2019-01-01,LSKBTC,0.000349,0.0003586,0.0003464,0.000355,19318.28,6.78
2018-12-31,LSKBTC,0.0003705,0.0003719,0.0003394,0.000349,146702.97,51.78
2018-12-30,LSKBTC,0.000371,0.0003808,0.0003694,0.0003705,8811.18,3.29
2018-12-29,LSKBTC,0.0003746,0.0003938,0.0003687,0.000371,37240.03,14.31
2018-12-28,LSKBTC,0.0003665,0.000381,0.0003611,0.0003746,8922.4,3.34
2018-12-27,LSKBTC,0.0003801,0.0004016,0.0003639,0.0003665,60982.07,23.53
2018-12-26,LSKBTC,0.0003717,0.0003812,0.0003647,0.0003801,20672.84,7.78
2018-12-25,LSKBTC,0.0003702,0.0003758,0.0003627,0.0003717,11750.67,4.32
2018-12-24,LSKBTC,0.0003718,0.0003823,0.0003627,0.0003702,32685.92,12.28
2018-12-23,LSKBTC,0.0003604,0.0003831,0.0003596,0.0003718,21611.86,8.12
2018-12-22,LSKBTC,0.0003612,0.0003657,0.0003531,0.0003604,29227.38,10.52
2018-12-21,LSKBTC,0.0003801,0.0003897,0.0003561,0.0003612,71414.99,26.27
2018-12-20,LSKBTC,0.0003886,0.000398,0.000371,0.0003801,74666.76,28.59
2018-12-19,LSKBTC,0.0003574,0.0004194,0.0003563,0.0003886,188856.59,73.72
2018-12-18,LSKBTC,0.0003504,0.0003612,0.0003417,0.0003574,58731.12,20.41
2018-12-17,LSKBTC,0.0003495,0.000356,0.0003464,0.0003504,16265.65,5.69
2018-12-16,LSKBTC,0.0003437,0.0003555,0.0003427,0.0003495,19702.65,6.93
2018-12-15,LSKBTC,0.0003418,0.0003495,0.0003397,0.0003437,11774.14,4.04
2018-12-14,LSKBTC,0.0003399,0.0003418,0.0003375,0.0003418,18455.38,6.26
2018-12-13,LSKBTC,0.0003423,0.0003436,0.0003375,0.0003399,2874.58,0.9779
2018-12-12,LSKBTC,0.0003449,0.0003456,0.0003388,0.0003423,8307.88,2.84
2018-12-11,LSKBTC,0.0003429,0.0003522,0.0003429,0.0003453,24258.26,8.45
2018-12-10,LSKBTC,0.0003523,0.0003523,0.00034,0.0003429,9421.36,3.24
2018-12-09,LSKBTC,0.0003462,0.000363,0.0003407,0.0003523,39604.44,13.93
2018-12-08,LSKBTC,0.0003539,0.0003624,0.000346,0.0003462,62446.35,22.35
2018-12-07,LSKBTC,0.0003455,0.0003568,0.0003352,0.0003539,72762.03,25.2
2018-12-06,LSKBTC,0.0003576,0.0003682,0.0003415,0.0003455,35721.26,12.69
2018-12-05,LSKBTC,0.0003521,0.0003576,0.0003468,0.0003576,26530.23,9.35
2018-12-04,LSKBTC,0.0003444,0.0003671,0.0003436,0.0003521,48816.44,17.2
2018-12-03,LSKBTC,0.0003528,0.0003558,0.0003421,0.0003444,18758.08,6.54
2018-12-02,LSKBTC,0.0003574,0.0003648,0.0003476,0.0003528,15754.56,5.58
2018-12-01,LSKBTC,0.0003468,0.0003654,0.0003353,0.0003574,86734.35,30.77
2018-11-30,LSKBTC,0.0003555,0.0003577,0.0003341,0.0003513,66828.79,23.12
2018-11-29,LSKBTC,0.0003699,0.0003721,0.0003509,0.0003555,56793.62,20.42
2018-11-28,LSKBTC,0.000358,0.0003707,0.0003513,0.0003699,36401.36,13.25
2018-11-27,LSKBTC,0.0003452,0.0003632,0.0003405,0.000358,50057.8,17.53
2018-11-26,LSKBTC,0.0003412,0.0003697,0.000331,0.0003452,97924.02,33.63
2018-11-25,LSKBTC,0.0003455,0.0003519,0.0003346,0.0003412,61570.29,21.12
2018-11-24,LSKBTC,0.0003459,0.000366,0.0003333,0.0003455,45812.69,15.87
2018-11-23,LSKBTC,0.0003495,0.0003534,0.0003403,0.0003459,31326.68,10.9
2018-11-22,LSKBTC,0.0003489,0.0003853,0.0003395,0.0003495,113805.05,41.31
2018-11-21,LSKBTC,0.0003346,0.0003586,0.0003302,0.0003489,71235.77,24.61
2018-11-20,LSKBTC,0.0003375,0.0003633,0.0003222,0.0003346,164482.75,57.23
2018-11-19,LSKBTC,0.0003709,0.0003713,0.0003241,0.0003375,182688.27,62.81
2018-11-18,LSKBTC,0.0003747,0.0003846,0.00037,0.0003709,44980.41,17.02
2018-11-17,LSKBTC,0.0003767,0.0003844,0.0003713,0.0003747,28448.06,10.68
2018-11-16,LSKBTC,0.0003898,0.00039,0.0003744,0.0003767,25471.26,9.68
2018-11-15,LSKBTC,0.0003887,0.0003937,0.0003663,0.0003898,150053.7,57.15
2018-11-14,LSKBTC,0.0004088,0.0004145,0.0003668,0.0003887,131621.15,51.51
2018-11-13,LSKBTC,0.0004367,0.000442,0.0004,0.0004088,69208.89,29.12
2018-11-12,LSKBTC,0.000423,0.0004601,0.0004211,0.0004367,116859.43,51.95
2018-11-11,LSKBTC,0.0004289,0.0004305,0.000423,0.000423,7192.44,3.06
2018-11-10,LSKBTC,0.0004323,0.0004326,0.0004284,0.0004289,2342.13,1.01
2018-11-09,LSKBTC,0.0004317,0.0004353,0.0004286,0.0004323,11453.13,4.94
2018-11-08,LSKBTC,0.0004394,0.0004402,0.0004316,0.0004317,15089.4,6.58
2018-11-07,LSKBTC,0.000442,0.0004473,0.000436,0.0004394,24914.01,10.99
2018-11-06,LSKBTC,0.0004479,0.0004524,0.000436,0.000442,22480.05,9.94
2018-11-05,LSKBTC,0.0004374,0.0004496,0.0004264,0.0004479,29580.08,12.84
2018-11-04,LSKBTC,0.0004297,0.0004433,0.000423,0.0004374,15711.22,6.74
2018-11-03,LSKBTC,0.0004292,0.0004318,0.0004243,0.0004297,45441.19,19.34
2018-11-02,LSKBTC,0.0004322,0.0004346,0.000428,0.0004292,5091.82,2.19
2018-11-01,LSKBTC,0.0004381,0.000443,0.000429,0.0004322,8682.87,3.77
2018-10-31,LSKBTC,0.0004363,0.00044,0.0004271,0.0004381,44619.88,19.16
2018-10-30,LSKBTC,0.0004305,0.0004387,0.0004256,0.0004363,17047.26,7.35
2018-10-29,LSKBTC,0.0004402,0.000443,0.0004239,0.0004305,19508.26,8.42
2018-10-28,LSKBTC,0.0004334,0.000443,0.0004319,0.0004402,8273.34,3.6
2018-10-27,LSKBTC,0.0004508,0.0004539,0.0004284,0.0004334,17096.33,7.52
2018-10-26,LSKBTC,0.0004511,0.0004544,0.0004439,0.0004508,9698.28,4.35
2018-10-25,LSKBTC,0.000463,0.000463,0.0004445,0.0004511,31429.69,14.25
2018-10-24,LSKBTC,0.0004621,0.000466,0.0004582,0.000463,22019.05,10.14
2018-10-23,LSKBTC,0.0004628,0.0004747,0.0004562,0.0004621,28023.97,12.96
2018-10-22,LSKBTC,0.0004367,0.0004695,0.0004334,0.0004628,38916.35,17.69
2018-10-21,LSKBTC,0.000441,0.0004485,0.0004358,0.0004367,13180.51,5.81
2018-10-20,LSKBTC,0.0004383,0.0004419,0.0004342,0.000441,11182.25,4.91
2018-10-19,LSKBTC,0.00043,0.0004422,0.00043,0.0004383,15945.69,7.0
2018-10-18,LSKBTC,0.0004483,0.0004583,0.0004267,0.00043,21543.12,9.54
2018-10-17,LSKBTC,0.0004549,0.0004577,0.000435,0.0004483,43825.01,19.45
2018-10-16,LSKBTC,0.0004352,0.0004352,0.0004336,0.0004336,0.0,0.0
2018-10-15,LSKBTC,0.0004392,0.0004534,0.0004205,0.0004352,202826.57,86.26
2018-10-14,LSKBTC,0.0004575,0.000461,0.0004392,0.0004392,9972.42,4.46
2018-10-13,LSKBTC,0.0004616,0.0004697,0.0004377,0.0004575,39247.04,17.85
2018-10-12,LSKBTC,0.000483,0.000483,0.0004613,0.0004616,25459.65,11.94
2018-10-11,LSKBTC,0.0005121,0.0005121,0.00048,0.000483,44833.4,22.01
2018-10-10,LSKBTC,0.0004962,0.0005236,0.0004949,0.0005121,30154.37,15.46
2018-10-09,LSKBTC,0.0004935,0.000506,0.0004901,0.0004962,18017.02,8.92
2018-10-08,LSKBTC,0.0004904,0.0004962,0.0004901,0.0004935,21256.84,10.48
2018-10-07,LSKBTC,0.0004922,0.0005005,0.0004904,0.0004904,8068.29,3.98
2018-10-06,LSKBTC,0.0004949,0.0005,0.0004888,0.0004922,5069.01,2.51
2018-10-05,LSKBTC,0.0004913,0.0005,0.0004851,0.0004949,15711.31,7.71
2018-10-04,LSKBTC,0.0004899,0.000494,0.0004855,0.0004913,18925.02,9.25
2018-10-03,LSKBTC,0.000502,0.000502,0.0004828,0.0004899,25833.36,12.62
2018-10-02,LSKBTC,0.0004995,0.000507,0.0004953,0.000502,23360.54,11.68
