Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume SCB,Volume TC
2019-05-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-05-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-04-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-31,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-03-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-02-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-31,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2019-01-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-31,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-12-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-11-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-31,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-23,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-22,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-21,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-20,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-19,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-18,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-17,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-16,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-15,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-14,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-13,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-12,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-11,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-10,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-09,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-08,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-07,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-06,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-05,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-04,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-03,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-02,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-10-01,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-30,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-29,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-28,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-27,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-26,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-25,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
2018-09-24,SCBTC,1.71e-06,1.71e-06,1.71e-06,1.71e-06,0.0,0.0
