Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume USD
2019-07-06,LTCUSD,118.67,122.37,117.12,118.57,52533.74,6284260.84
2019-07-05,LTCUSD,119.71,120.92,116.94,118.67,45040.64,5354757.23
2019-07-04,LTCUSD,122.02,127,119.02,119.71,119690.57,14738435.5
2019-07-03,LTCUSD,119.28,123.23,116.92,122.02,89901.6,10815094.48
2019-07-02,LTCUSD,123.47,124.26,112.67,119.28,101491.9,11899709.85
2019-07-01,LTCUSD,122.61,126.78,114.18,123.47,133561.6,16063288.57
2019-06-30,LTCUSD,134.03,137.89,120.17,122.61,205934.88,26753910.9
2019-06-29,LTCUSD,119.3,136.03,115.22,134.03,229871.68,29747934.59
2019-06-28,LTCUSD,114.63,121.58,112.8,119.3,123288.98,14467634.41
2019-06-27,LTCUSD,130.01,131.5,110.68,114.63,346569.39,41098343.88
2019-06-26,LTCUSD,135.5,137.48,124.56,130.01,286116.7,38262437.47
2019-06-25,LTCUSD,135.72,137.97,128.62,135.5,171021.99,22933755.55
2019-06-24,LTCUSD,137.46,137.5,132.63,135.72,156976.38,21199402.36
2019-06-23,LTCUSD,142.55,143.89,135.76,137.46,136882.89,19187408.07
2019-06-22,LTCUSD,139.19,146.95,137.5,142.55,321621.71,45693082.5
2019-06-21,LTCUSD,135.98,142.22,135.01,139.19,201528.73,27839377.16
2019-06-20,LTCUSD,137.02,137.37,133.54,135.98,92501.03,12535623.14
2019-06-19,LTCUSD,135.26,140.02,133.87,137.02,137299.71,18882904.51
2019-06-18,LTCUSD,134.37,136.92,129.03,135.26,200551.01,26660013.79
2019-06-17,LTCUSD,137.01,137.22,131.81,134.37,106831.77,14407960.07
2019-06-16,LTCUSD,138.33,139.49,133.59,137.01,172672.19,23557511.57
2019-06-15,LTCUSD,132.49,139.95,132.49,138.33,187468.38,25551314.08
2019-06-14,LTCUSD,130.79,133.23,125.66,132.49,184637.55,23950856.14
2019-06-13,LTCUSD,136.15,137.69,128.31,130.79,198798.83,26456362.18
2019-06-12,LTCUSD,136.02,144,131,136.15,371353.65,51267006.57
2019-06-11,LTCUSD,129.8,138.83,124.9,136.02,321718.03,42306531.54
2019-06-10,LTCUSD,114.91,130.91,112.6,129.8,286581.65,35343832.52
2019-06-09,LTCUSD,118.44,119.26,111.32,114.91,133001.49,15352436.67
2019-06-08,LTCUSD,117.01,120.27,113.53,118.44,113637.77,13279385.28
2019-06-07,LTCUSD,111.29,120.84,109.84,117.01,196776.25,22778848.17
2019-06-06,LTCUSD,103.98,112.16,101.09,111.29,94845.18,10075326.25
2019-06-05,LTCUSD,102.27,105.8,99.88,103.98,75552.68,7773087.87
2019-06-04,LTCUSD,105.82,106.26,98.17,102.27,168894.97,17306108.77
2019-06-03,LTCUSD,114.62,116.55,104.85,105.82,129026.11,14354528.04
2019-06-02,LTCUSD,112.25,116.97,111.32,114.62,76381.21,8789557.42
2019-06-01,LTCUSD,114.29,116.14,110.73,112.25,97804.9,11087657.85
2019-05-31,LTCUSD,107.8,114.69,104.23,114.29,97129.55,10570969.32
2019-05-30,LTCUSD,115.59,121,102.01,107.8,252526.84,28528080.51
2019-05-29,LTCUSD,114.95,118.71,108.95,115.59,133268.57,15266342.36
2019-05-28,LTCUSD,117.2,118.75,111.06,114.95,128363.77,14735894.57
2019-05-27,LTCUSD,112.31,122.07,109.96,117.2,296720.77,34103731.29
2019-05-26,LTCUSD,102.87,115,99.25,112.31,244810.4,26107897.56
2019-05-25,LTCUSD,100.85,105.45,99.03,102.87,135563.94,13912273.32
2019-05-24,LTCUSD,88.74,104,88.43,100.85,203429.65,20076777.87
2019-05-23,LTCUSD,87.7,89.77,84.64,88.74,66004.38,5752862.66
2019-05-22,LTCUSD,90.97,92.56,85.7,87.7,81255.35,7269295.41
2019-05-21,LTCUSD,91.51,93.59,89.1,90.97,61075.18,5580254.33
2019-05-20,LTCUSD,94.88,94.88,87,91.51,115350.35,10476683.28
2019-05-19,LTCUSD,86.54,97.07,86.2,94.88,135326.87,12629350.56
2019-05-18,LTCUSD,90.4,91.3,85.3,86.54,44472.37,3907219.95
2019-05-17,LTCUSD,95.41,97.3,85,90.4,243361.57,21637992.26
2019-05-16,LTCUSD,101.8,106.98,90.27,95.41,325850.25,31838456.16
2019-05-15,LTCUSD,91.33,104,90.17,101.8,322362.69,31349013.11
2019-05-14,LTCUSD,87.17,93.87,86.39,91.33,185197.61,16687336.17
2019-05-13,LTCUSD,85.13,91.98,84.41,87.17,190501.47,16852866.46
2019-05-12,LTCUSD,87.05,92.97,83.89,85.13,260161.29,22757144.87
2019-05-11,LTCUSD,77.69,94.5,77.33,87.05,342747.45,29782085.7
2019-05-10,LTCUSD,75.21,80.33,73.46,77.69,104388.89,8047339.66
2019-05-09,LTCUSD,77.13,78.6,74.08,75.21,60996.44,4642264.08
2019-05-08,LTCUSD,77.96,78,74.3,77.13,132511.83,10112785.98
2019-05-07,LTCUSD,78.62,82.84,78.62,80.8,41731.96,3388876.29
2019-05-06,LTCUSD,79.23,81.05,75.45,78.62,117893.99,9197462.24
2019-05-05,LTCUSD,81.18,81.65,78.65,79.23,46122.68,3696314.81
2019-05-04,LTCUSD,82.68,86.65,78.07,81.18,112483.49,9233258.52
2019-05-03,LTCUSD,76.86,84.67,76.6,82.68,149439.49,12163558.39
2019-05-02,LTCUSD,76.88,78.31,75.96,76.86,59813.92,4618345.33
2019-05-01,LTCUSD,78.28,79.43,75.54,76.88,74801.14,5759037.26
2019-04-30,LTCUSD,70.94,78.55,70.94,78.28,146393.37,11039292.36
2019-04-29,LTCUSD,72.2,72.85,68.83,70.94,83822.1,5913119.69
2019-04-28,LTCUSD,73.84,75.15,71.28,72.2,74167.64,5412915.95
2019-04-27,LTCUSD,75.37,75.49,73.34,73.84,39838.07,2961771.95
2019-04-26,LTCUSD,71.75,76.55,70.5,75.37,139926.94,10381857.22
2019-04-25,LTCUSD,73.76,75.13,70.25,71.75,134956.02,9807031.91
2019-04-24,LTCUSD,74.38,75.34,70.6,73.76,183702.32,13368278.72
2019-04-23,LTCUSD,77.37,80.48,74.2,74.38,207695.13,16243660.58
2019-04-22,LTCUSD,77.61,78.84,75.48,77.37,172758.15,13345065.86
2019-04-21,LTCUSD,81.8,82.5,74,77.61,159140.43,12236787.3
2019-04-20,LTCUSD,82.98,83.62,80,81.8,61379.4,5021310.47
2019-04-19,LTCUSD,82.66,84.21,80.41,82.98,88258.19,7262039.91
2019-04-18,LTCUSD,79.67,85.08,79.58,82.66,128795.1,10613172.65
2019-04-17,LTCUSD,81.28,82.5,79.1,79.67,75085.13,6036109.81
2019-04-16,LTCUSD,78.23,82.31,77.41,81.28,130772.46,10441776.3
2019-04-15,LTCUSD,84.27,85.33,74.73,78.23,235586.38,18926567.09
2019-04-14,LTCUSD,78.47,84.65,76.63,84.27,144927.85,11612956.86
2019-04-13,LTCUSD,79.5,82,76.63,78.47,110676.0,8806858.34
2019-04-12,LTCUSD,79.66,81.82,75.85,79.5,123682.12,9784577.16
2019-04-11,LTCUSD,88.23,88.47,75.54,79.66,355043.33,28559404.51
2019-04-10,LTCUSD,87.24,92.48,85.97,88.23,178211.66,15903707.28
2019-04-09,LTCUSD,89.9,90.44,84.4,87.24,152280.23,13287395.81
2019-04-08,LTCUSD,92.74,94.75,87.02,89.9,181613.11,16457318.86
2019-04-07,LTCUSD,92.94,96.63,89.8,92.74,162241.64,15193794.34
2019-04-06,LTCUSD,89.41,98.8,86.26,92.94,402199.81,37490479.24
2019-04-05,LTCUSD,85.58,91.37,85.04,89.41,157719.97,13945902.07
2019-04-04,LTCUSD,85.4,90.57,81.38,85.58,389450.78,33439311.47
2019-04-03,LTCUSD,77.77,99.43,77.53,85.4,1153376.95,100305212.4
2019-04-02,LTCUSD,61.23,79.67,60.96,77.77,683213.84,47924665.18
2019-04-01,LTCUSD,61.49,61.92,60.8,61.23,66384.68,4072663.5
2019-03-19,LTCUSD,60.37,61.32,60.3,60.98,14931.4,908253.64
2019-03-18,LTCUSD,61.84,64.2,59.2,60.37,233639.09,14282496.02
2019-03-17,LTCUSD,62.4,62.64,61.04,61.84,108309.97,6698813.12
2019-03-16,LTCUSD,59.64,63.69,59.6,62.4,256951.44,15958274.5
2019-03-15,LTCUSD,57.01,60.5,57.01,59.64,219559.92,12909201.85
2019-03-14,LTCUSD,56.41,59.5,54.09,57.01,240319.53,13657657.72
2019-03-13,LTCUSD,57.65,57.88,55.57,56.41,174419.33,9910749.63
2019-03-12,LTCUSD,55.97,58.06,53.44,57.65,325120.75,18217377.36
2019-03-11,LTCUSD,57.81,58.48,55,55.97,243765.92,13738579.14
2019-03-10,LTCUSD,59,59.16,56.96,57.81,168192.87,9739058.76
2019-03-09,LTCUSD,56.7,60.85,56.47,59,282174.72,16573102.94
2019-03-08,LTCUSD,58,58.79,55.25,56.7,311231.51,17847509.18
2019-03-07,LTCUSD,56.6,60.68,55,58,528966.97,30707349.52
2019-03-06,LTCUSD,53.84,58.06,52.4,56.6,362981.65,20149236.49
2019-03-05,LTCUSD,46.82,55.62,46.44,53.84,436168.29,22660023.06
2019-03-04,LTCUSD,48.88,49.21,45.75,46.82,168637.63,7948207.08
2019-03-03,LTCUSD,49.57,50.13,48.2,48.88,116452.77,5732727.88
2019-03-02,LTCUSD,48.15,50.39,47.57,49.57,154393.72,7581846.12
2019-03-01,LTCUSD,46.62,49.98,46.58,48.15,177604.5,8633873.16
2019-02-28,LTCUSD,46.13,47.88,45.73,46.62,167396.09,7840698.21
2019-02-27,LTCUSD,45.88,46.71,43.54,46.13,153279.89,6951946.21
2019-02-26,LTCUSD,46.49,47,45.17,45.88,94310.95,4338280.6
2019-02-25,LTCUSD,44.76,47.86,44.53,46.49,200601.21,9272052.54
2019-02-24,LTCUSD,52.6,54.8,43.3,44.76,478324.56,22862528.44
2019-02-23,LTCUSD,50.44,53.43,48.96,52.6,222532.79,11450250.25
2019-02-22,LTCUSD,49.78,50.99,48.84,50.44,161992.65,8141485.85
2019-02-21,LTCUSD,52.56,52.8,48.7,49.78,225160.33,11302867.86
2019-02-20,LTCUSD,48.11,53.79,47.22,52.56,354977.83,18191290.81
2019-02-19,LTCUSD,48.83,50.39,47.5,48.11,216283.55,10577928.63
2019-02-18,LTCUSD,44.8,50.35,44.36,48.83,400768.51,18960457.01
2019-02-17,LTCUSD,44.1,46.33,43.23,44.8,216216.99,9612005.55
2019-02-16,LTCUSD,43.34,45.14,42.88,44.1,190767.7,8473121.56
2019-02-15,LTCUSD,42.02,45.49,41.9,43.34,240555.07,10381274.57
2019-02-14,LTCUSD,42.33,43.07,41.02,42.02,149526.13,6308985.75
2019-02-13,LTCUSD,44.72,45.57,41.22,42.33,231588.35,9991592.45
2019-02-12,LTCUSD,43.51,45.63,42.5,44.72,225021.03,9971831.18
2019-02-11,LTCUSD,47.6,47.65,42.39,43.51,334849.05,14916798.39
2019-02-10,LTCUSD,45.34,48.1,42.84,47.6,347117.87,15868926.09
2019-02-09,LTCUSD,43.81,46.5,42.98,45.34,271912.28,12099838.77
2019-02-08,LTCUSD,33.65,48.9,33.27,43.81,906075.79,36968647.97
2019-02-07,LTCUSD,33.27,34,33.22,33.65,73896.03,2488203.44
2019-02-06,LTCUSD,34.76,35.01,32.66,33.27,166168.25,5543175.78
2019-02-05,LTCUSD,34.39,34.87,33.99,34.76,80857.12,2785315.59
2019-02-04,LTCUSD,33.84,34.87,33.78,34.39,103423.39,3545299.96
2019-02-03,LTCUSD,35.13,35.48,33.26,33.84,191248.66,6570953.7
2019-02-02,LTCUSD,33.34,35.57,33.18,35.13,159644.9,5448451.08
2019-02-01,LTCUSD,32.04,34.2,31.27,33.34,206527.55,6809212.42
2019-01-31,LTCUSD,32.33,33.09,31.69,32.04,79125.44,2551574.78
2019-01-30,LTCUSD,31.42,32.62,31.08,32.33,91351.03,2919030.95
2019-01-29,LTCUSD,31.51,31.84,30.53,31.42,86949.68,2719043.88
2019-01-28,LTCUSD,32.6,32.95,30.38,31.51,171108.7,5363523.06
2019-01-27,LTCUSD,33.4,33.75,31.7,32.6,158192.16,5189870.35
2019-01-26,LTCUSD,33.25,34.73,33.13,33.4,133276.73,4528951.15
2019-01-25,LTCUSD,33.24,33.68,32.41,33.25,102802.14,3392215.39
2019-01-24,LTCUSD,32.3,33.85,31.46,33.24,145346.71,4743747.83
2019-01-23,LTCUSD,32.06,32.85,31.8,32.3,92540.58,2993852.5
2019-01-22,LTCUSD,31.3,32.66,29.77,32.06,232305.72,7250720.57
2019-01-21,LTCUSD,30.98,31.63,30.77,31.3,86841.66,2707817.69
2019-01-20,LTCUSD,32.89,33.84,30.6,30.98,163308.09,5233407.43
2019-01-19,LTCUSD,31.45,34.25,31.45,32.89,158857.59,5244215.22
2019-01-18,LTCUSD,32.33,32.41,30.9,31.45,68624.46,2167828.29
2019-01-17,LTCUSD,31.98,32.41,30.52,32.33,137507.7,4322173.71
2019-01-16,LTCUSD,31.64,32.72,31.3,31.98,87566.91,2802669.3
2019-01-15,LTCUSD,32.8,33.34,30.93,31.64,142312.81,4594411.14
2019-01-14,LTCUSD,30.51,33.7,30.41,32.8,151639.95,4850481.82
2019-01-13,LTCUSD,32.69,33.85,30.19,30.51,147866.31,4717892.22
2019-01-12,LTCUSD,32.47,33.12,32.16,32.69,75194.31,2458786.1
2019-01-11,LTCUSD,34.02,34.4,31.64,32.47,175360.49,5823366.53
2019-01-10,LTCUSD,39.33,40.11,32.73,34.02,365299.5,12953754.09
2019-01-09,LTCUSD,40.16,41.3,39.1,39.33,185278.53,7423810.38
2019-01-08,LTCUSD,38.65,42.23,38.48,40.16,313058.58,12666043.51
2019-01-07,LTCUSD,40.08,40.97,38.22,38.65,124816.03,4923462.87
2019-01-06,LTCUSD,35.61,41.4,35.22,40.08,547873.51,21193116.28
2019-01-05,LTCUSD,33.14,37.45,33.14,35.61,305267.37,10878805.87
2019-01-04,LTCUSD,32.75,33.89,32,33.14,99885.57,3290346.07
2019-01-03,LTCUSD,34.29,34.43,32,32.75,90503.17,2995688.88
2019-01-02,LTCUSD,32.94,35,32.59,34.29,103759.1,3493783.9
2019-01-01,LTCUSD,30.96,33.34,30.73,32.94,103666.19,3326755.57
2018-12-31,LTCUSD,32.87,32.94,30.56,30.96,89946.85,2834140.48
2018-12-30,LTCUSD,31.9,33.18,31.3,32.87,125629.09,4069601.79
2018-12-29,LTCUSD,33.47,34.67,31.45,31.9,170523.29,5647032.66
2018-12-28,LTCUSD,28.69,34.95,28.64,33.47,235556.57,7547998.72
2018-12-27,LTCUSD,31.53,32.21,28.22,28.69,157158.39,4684407.27
2018-12-26,LTCUSD,31.92,33.06,29.75,31.53,178686.15,5574910.03
2018-12-25,LTCUSD,33.88,33.92,30.68,31.92,199102.83,6318627.5
2018-12-24,LTCUSD,34.12,37.69,33.33,33.88,300416.73,10796986.37
2018-12-23,LTCUSD,32.82,35,32.66,34.12,214649.02,7294066.93
2018-12-22,LTCUSD,31.31,32.9,30.73,32.82,137874.39,4374504.66
2018-12-21,LTCUSD,33.54,34.2,30.64,31.31,233135.62,7526893.74
2018-12-20,LTCUSD,29.95,34.26,29.7,33.54,405439.95,13078180.97
2018-12-19,LTCUSD,30.97,33.03,29.63,29.95,346928.65,10848258.08
2018-12-18,LTCUSD,29.88,31.15,28.64,30.97,252207.15,7490502.28
2018-12-17,LTCUSD,26.12,31.43,25.99,29.88,540102.04,15620501.1
2018-12-16,LTCUSD,24.13,27.58,24.08,26.12,424715.54,11239181.27
2018-12-15,LTCUSD,23.77,24.6,23.43,24.13,137905.53,3316903.45
2018-12-14,LTCUSD,23.47,24.11,22.84,23.77,165772.82,3895154.87
2018-12-13,LTCUSD,24.77,24.88,23.27,23.47,156399.69,3776193.94
2018-12-12,LTCUSD,23.77,25.9,23.58,24.77,204257.57,5095597.85
2018-12-11,LTCUSD,24.78,25.25,23.29,23.93,121275.54,2936743.25
2018-12-10,LTCUSD,26.04,26.47,24.26,24.78,181862.52,4582420.53
2018-12-09,LTCUSD,24.94,27.6,24.87,26.04,191078.66,4995604.31
2018-12-08,LTCUSD,25.44,27.9,23.35,24.94,375216.31,9420778.46
2018-12-07,LTCUSD,26.9,27.01,22.54,25.44,440044.87,10999438.54
2018-12-06,LTCUSD,29.25,30.68,26.27,26.9,306371.65,8798331.35
2018-12-05,LTCUSD,31.28,31.57,29.2,29.25,151819.27,4596648.2
2018-12-04,LTCUSD,31.06,32.57,29.95,31.28,147487.14,4655659.94
2018-12-03,LTCUSD,34,34.13,30.1,31.06,182659.6,5803916.67
2018-12-02,LTCUSD,34.62,35.77,33.25,34,115899.43,3970652.15
2018-12-01,LTCUSD,32.2,35.48,31.5,34.62,151357.78,5091503.82
2018-11-30,LTCUSD,34.07,34.67,31.21,32.2,153549.33,5015724.89
2018-11-29,LTCUSD,35.1,36.01,33.35,34.07,157164.24,5421195.09
2018-11-28,LTCUSD,31.64,36.85,31.45,35.1,275241.4,9447746.87
2018-11-27,LTCUSD,30.22,32.29,29.12,31.64,187573.01,5732704.88
2018-11-26,LTCUSD,31.55,32.84,28.59,30.22,309029.75,9495573.69
2018-11-25,LTCUSD,29.73,32.88,27.73,31.55,381032.98,11331026.33
2018-11-24,LTCUSD,32.73,34.16,29.05,29.73,219605.02,6857804.36
2018-11-23,LTCUSD,32.09,33.84,31.06,32.73,157641.18,5112850.57
2018-11-22,LTCUSD,35.16,35.61,31.81,32.09,113629.48,3839259.1
2018-11-21,LTCUSD,33.84,35.32,32.18,35.16,239986.99,8148577.5
2018-11-20,LTCUSD,37.15,38.9,31.54,33.84,546968.66,18925346.71
2018-11-19,LTCUSD,42.57,42.59,36,37.15,335563.38,12862307.28
2018-11-18,LTCUSD,42.48,43.81,42.21,42.57,42723.13,1834347.01
2018-11-17,LTCUSD,43,43,42,42.48,32074.57,1359188.92
2018-11-16,LTCUSD,44.69,44.9,42.37,43,96386.28,4182201.58
2018-11-15,LTCUSD,45,45.55,41,44.69,296035.67,12868888.16
2018-11-14,LTCUSD,50.43,51.43,41.93,45,277298.63,12628309.16
2018-11-13,LTCUSD,51.28,51.67,49.64,50.43,58184.67,2961846.85
2018-11-12,LTCUSD,51.46,52.05,50.55,51.28,41258.1,2112055.17
2018-11-11,LTCUSD,52.52,52.57,49.94,51.46,65190.57,3325700.45
2018-11-10,LTCUSD,52.29,53.03,52.01,52.52,23733.11,1248138.62
2018-11-09,LTCUSD,52.73,53.13,51.64,52.29,44035.02,2305107.37
2018-11-08,LTCUSD,54.49,55.04,52.48,52.73,51419.23,2752591.69
2018-11-07,LTCUSD,56.43,56.95,53.62,54.49,78730.51,4368568.63
2018-11-06,LTCUSD,53.97,56.66,53.91,56.43,72992.49,4009146.52
2018-11-05,LTCUSD,54.67,55.12,53.14,53.97,65209.19,3505550.87
2018-11-04,LTCUSD,51.08,56.36,50.85,54.67,121394.81,6523378.78
2018-11-03,LTCUSD,51.75,51.79,50.72,51.08,29734.42,1522640.27
2018-11-02,LTCUSD,50.62,52.23,50.62,51.75,65641.74,3383470.02
2018-11-01,LTCUSD,49.96,50.83,49.81,50.62,37924.22,1906255.01
2018-10-31,LTCUSD,49.33,50.7,48,49.96,71684.09,3547221.09
2018-10-30,LTCUSD,49.13,49.96,48.97,49.33,31967.49,1581408.17
2018-10-29,LTCUSD,52.05,52.23,48,49.13,99386.83,4974041.45
2018-10-28,LTCUSD,52.3,52.57,51.6,52.05,36087.21,1880897.28
2018-10-27,LTCUSD,52.65,52.88,52,52.3,29215.85,1530553.04
2018-10-26,LTCUSD,52.87,53.59,52.25,52.65,61326.7,3240781.33
2018-10-25,LTCUSD,53.02,53.31,52.6,52.87,25019.53,1325475.64
2018-10-24,LTCUSD,53.32,53.93,52.98,53.02,30561.23,1632142.84
2018-10-23,LTCUSD,53.07,54,52.56,53.32,47857.99,2548445.47
2018-10-22,LTCUSD,53.63,54.21,52.8,53.07,34649.29,1847621.91
2018-10-21,LTCUSD,54.25,54.98,53.39,53.63,29939.22,1619557.9
2018-10-20,LTCUSD,53.71,54.59,53.3,54.25,23829.0,1289215.35
2018-10-19,LTCUSD,53.5,54.76,53.21,53.71,37912.06,2043559.84
2018-10-18,LTCUSD,55.38,55.85,52.86,53.5,46915.5,2547751.76
2018-10-17,LTCUSD,55.59,55.68,54.4,55.38,53458.91,2941762.39
2018-10-16,LTCUSD,56.08,56.17,55.8,55.8,906.66,50761.2
2018-10-15,LTCUSD,52.58,62.14,52.14,56.08,282705.35,16203655.13
2018-10-14,LTCUSD,54.09,54.4,52.14,52.58,67041.77,3585899.41
2018-10-13,LTCUSD,53.72,54.92,53.37,54.09,57855.25,3133786.52
2018-10-12,LTCUSD,51.27,54.19,50.89,53.72,104306.5,5533588.88
2018-10-11,LTCUSD,58.48,58.53,50.46,51.27,191908.87,10238339.71
2018-10-10,LTCUSD,59.06,59.1,57.33,58.48,52885.0,3070840.13
2018-10-09,LTCUSD,59.67,59.83,58.49,59.06,43499.37,2564316.46
2018-10-08,LTCUSD,58.3,60.26,57.71,59.67,109960.04,6498624.57
2018-10-07,LTCUSD,57.92,58.67,56.94,58.3,59966.5,3476104.62
2018-10-06,LTCUSD,59.03,59.21,56.9,57.92,73640.36,4252601.89
2018-10-05,LTCUSD,58.3,59.95,57.62,59.03,83326.12,4874900.81
2018-10-04,LTCUSD,57.57,59.42,57.39,58.3,82785.08,4862558.81
2018-10-03,LTCUSD,59.5,59.58,56.4,57.57,110896.04,6399542.2
2018-10-02,LTCUSD,60.39,61.86,58.93,59.5,100018.2,6038657.75
2018-10-01,LTCUSD,61.22,62.09,59.25,60.39,93645.49,5666056.93
2018-09-30,LTCUSD,61.64,63.36,59.86,61.22,182368.79,11159803.31
2018-09-29,LTCUSD,61.95,62.34,58.9,61.64,114190.17,6925510.15
2018-09-28,LTCUSD,63.33,64.98,60.18,61.95,219385.74,13714435.95
2018-09-27,LTCUSD,57.25,65.82,56.68,63.33,377531.57,23550297.8
2018-09-26,LTCUSD,57.52,59.86,56.44,57.25,145057.69,8379103.03
2018-09-25,LTCUSD,57.96,58.13,54.34,57.52,214420.56,12077798.11
2018-09-24,LTCUSD,61.41,61.49,57.01,57.96,186198.37,10923594.45
2018-09-23,LTCUSD,60.68,63.8,59.98,61.41,155006.47,9562004.89
2018-09-22,LTCUSD,60.92,61.96,58.04,60.68,175171.68,10567540.96
2018-09-21,LTCUSD,56.65,62.92,56.35,60.92,233911.09,13793892.83
2018-09-20,LTCUSD,54.36,57.44,53.42,56.65,97287.1,5342603.18
2018-09-19,LTCUSD,54,55.17,51.62,54.36,168273.68,9010819.08
2018-09-18,LTCUSD,52.09,55.57,50.43,54,153423.63,8113288.14
2018-09-17,LTCUSD,56.79,57.94,51.28,52.09,166765.04,9092169.23
2018-09-16,LTCUSD,56.34,57.53,54.4,56.79,96640.7,5434238.15
2018-09-15,LTCUSD,56.18,58.82,55.61,56.34,110488.92,6348379.68
2018-09-14,LTCUSD,54.4,59,52.87,56.18,199066.53,11099265.05
2018-09-13,LTCUSD,51.65,55.34,51.64,54.4,163799.75,8800286.34
2018-09-12,LTCUSD,52.06,52.18,47.22,51.65,176960.9,8838274.37
2018-09-11,LTCUSD,54.39,54.76,49.9,52.06,162277.87,8524179.67
2018-09-10,LTCUSD,54.73,56.62,53.08,54.39,130738.2,7121173.93
2018-09-09,LTCUSD,53.05,56.78,52.13,54.73,137756.6,7564232.97
2018-09-08,LTCUSD,55.52,57.22,51.82,53.05,118574.09,6444998.17
2018-09-07,LTCUSD,57.54,58.54,55.04,55.52,94172.31,5326614.51
2018-09-06,LTCUSD,57.76,57.91,53.91,57.54,256868.2,14258906.52
2018-09-05,LTCUSD,67.6,68.37,57.61,57.76,250542.09,15637006.87
2018-09-04,LTCUSD,65.41,69.37,65.38,67.6,138605.97,9382736.29
2018-09-03,LTCUSD,66.25,66.58,64.29,65.41,64011.88,4168262.09
2018-09-02,LTCUSD,66.5,67.3,64.16,66.25,65641.82,4304714.43
2018-09-01,LTCUSD,62.13,67.91,62.13,66.5,141088.0,9159692.91
2018-08-31,LTCUSD,60.25,62.71,59.57,62.13,62945.39,3849781.58
2018-08-30,LTCUSD,61.53,61.67,58.57,60.25,72441.34,4329378.33
2018-08-29,LTCUSD,63.15,63.41,60.33,61.53,73344.87,4541840.18
2018-08-28,LTCUSD,60.72,63.9,59.7,63.15,124628.73,7673937.27
2018-08-27,LTCUSD,57.07,61.23,56.62,60.72,95338.11,5566047.43
2018-08-26,LTCUSD,57.87,58.11,55.85,57.07,40049.19,2272800.19
2018-08-25,LTCUSD,57.89,58.52,57.07,57.87,46404.2,2683877.6
2018-08-24,LTCUSD,57.27,58.38,55.49,57.89,58270.14,3331122.98
2018-08-23,LTCUSD,55.16,57.97,54.69,57.27,77950.44,4353973.43
2018-08-22,LTCUSD,56.42,59.77,53.87,55.16,175587.25,9942266.86
2018-08-21,LTCUSD,53.4,56.88,53.25,56.42,85752.62,4743218.44
