Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BCH,Volume JPY
2019-06-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-06-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-31,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-30,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-29,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-05-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-30,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-29,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-04-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-31,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-30,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-29,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-03-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-02-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-31,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-30,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-29,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-05,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-04,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-03,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-02,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2019-01-01,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-31,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-30,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-29,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-28,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-27,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-26,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-25,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-24,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-23,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-22,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-21,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-20,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-19,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-18,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-17,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-16,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-15,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-14,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-13,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-12,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-11,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-10,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-09,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-08,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-07,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-06,BCHJPY,16327.81,16327.81,16327.81,16327.81,0.0,0.0
2018-12-05,BCHJPY,17458.64,17501,15801.01,16327.81,262.03,4351974.3
2018-12-04,BCHJPY,19145.96,19200,16504.65,17458.64,211.37,3673790.72
2018-12-03,BCHJPY,20999,20999,17699.99,19145.96,144.96,2732306.1
2018-12-02,BCHJPY,19700,21561,19026.64,20999,48.03,959989.06
2018-12-01,BCHJPY,19800,21106.44,19102,19700,73.17,1457488.46
2018-11-30,BCHJPY,20502.03,21999.99,19025.47,19800,58.44,1205978.49
2018-11-29,BCHJPY,22496.67,23307,20501.91,20502.03,82.14,1738854.17
2018-11-28,BCHJPY,19960.35,23312,19793.02,22496.67,138.76,3074254.74
2018-11-27,BCHJPY,19940.95,22514.21,19163,19960.35,139.22,2805513.52
2018-11-26,BCHJPY,20581.1,24876.57,19590,19940.95,368.08,7740672.41
2018-11-25,BCHJPY,20400,21680.69,17000,20581.1,227.33,4511386.82
2018-11-24,BCHJPY,23010,25500,20400,20400,189.97,4320650.8
2018-11-23,BCHJPY,23481.31,25578.17,22210,23010,89.16,2058602.24
2018-11-22,BCHJPY,26000,27000,23481.31,23481.31,327.85,8451100.46
2018-11-21,BCHJPY,25953.13,32399.4,25053,26000,245.19,6800174.8
2018-11-20,BCHJPY,40829.25,40829.25,23000,25953.13,187.91,5545087.75
2018-11-19,BCHJPY,41570,41570,30000,40829.25,237.31,8581663.25
2018-11-18,BCHJPY,40700,44399,35094.79,41570,109.08,4243804.22
2018-11-17,BCHJPY,46748.99,46748.99,40700,40700,57.19,2333729.38
2018-11-16,BCHJPY,47108.43,48800,40700,46748.99,201.18,8914587.92
2018-11-15,BCHJPY,49970,54070.04,45000,47108.43,579.52,28490901.76
2018-11-14,BCHJPY,57010,59150,45800,49970,701.09,37943557.71
2018-11-13,BCHJPY,58748.86,61999,56266.33,57010,573.72,33418731.45
2018-11-12,BCHJPY,60000,61082,56470.2,58748.86,394.25,23310794.48
2018-11-11,BCHJPY,62260.89,62608.87,58500,60000,432.73,26397529.82
2018-11-10,BCHJPY,61465,63926,60100,62260.89,485.66,29889050.47
2018-11-09,BCHJPY,64400.16,67717,59139.73,61465,639.88,40845188.34
2018-11-08,BCHJPY,69178.04,69940.89,64323.86,64400.16,337.37,22500358.88
2018-11-07,BCHJPY,70802.29,72500,68200,69178.04,693.69,48718874.43
2018-11-06,BCHJPY,62839.7,71511.06,62069.61,70802.29,1040.15,68814719.83
2018-11-05,BCHJPY,63889.94,65390.6,60935.32,62839.7,755.48,47155677.58
2018-11-04,BCHJPY,54000,67000,54000,63889.94,1444.24,89201267.11
2018-11-03,BCHJPY,51861,54694.93,51258,54000,290.32,15563039.27
2018-11-02,BCHJPY,47764.03,53050.08,47546,51861,248.98,12548808.05
2018-11-01,BCHJPY,47662.29,47807.05,47200.01,47764.03,83.15,3952715.31
2018-10-31,BCHJPY,47356.31,48000,46001,47662.29,254.8,12028964.66
2018-10-30,BCHJPY,46532.87,47670.11,46052,47356.31,192.05,9014083.72
2018-10-29,BCHJPY,48200,48969.78,45720,46532.87,460.6,21726963.36
2018-10-28,BCHJPY,48360,48735.36,48200,48200,110.25,5367094.43
2018-10-27,BCHJPY,48819.72,48879.32,48203.63,48360,49.48,2399776.15
2018-10-26,BCHJPY,49094.6,49165.64,48203,48819.72,196.8,9589225.7
2018-10-25,BCHJPY,49174.81,49583.51,48708.16,49094.6,143.08,7030972.2
2018-10-24,BCHJPY,49221.5,50141.7,48806.76,49174.81,189.52,9358030.9
2018-10-23,BCHJPY,50000,50222.73,48617.04,49221.5,391.89,19238399.82
2018-10-22,BCHJPY,50000,50812.57,49485.38,50000,204.96,10230970.93
2018-10-21,BCHJPY,49747.07,51305,49747.07,50000,234.73,11831471.59
2018-10-20,BCHJPY,48972.83,50366,48853,49747.07,65.71,3244020.38
2018-10-19,BCHJPY,48908.95,49485.54,48000,48972.83,117.68,5732337.84
2018-10-18,BCHJPY,50005.68,50758,47823,48908.95,488.36,24059289.83
2018-10-17,BCHJPY,50629.77,50805.89,49319.41,50005.68,437.68,22025889.14
2018-10-16,BCHJPY,49764.24,51164.05,49762.26,50629.77,487.94,24569359.15
2018-10-15,BCHJPY,48653.98,52476.86,47322.16,49764.24,817.2,40829861.39
2018-10-14,BCHJPY,50257.31,50496.42,48251.7,48653.98,66.67,3266512.86
2018-10-13,BCHJPY,49531.34,50257.31,49089.92,50257.31,85.03,4241645.89
2018-10-12,BCHJPY,48137,50988.8,47500,49531.34,477.5,23658020.06
2018-10-11,BCHJPY,57346.86,57346.86,47447.02,48137,803.64,40728127.75
2018-10-10,BCHJPY,58566.99,58566.99,56899.82,57346.86,508.13,29267282.51
2018-10-09,BCHJPY,59776.52,59776.52,58247.83,58566.99,210.57,12431618.66
2018-10-08,BCHJPY,59321.5,60158.78,58332.46,59776.52,232.0,13783126.5
2018-10-07,BCHJPY,57883.05,59321.5,57253.04,59321.5,307.68,17923542.9
2018-10-06,BCHJPY,59229.24,59229.24,57000,57883.05,85.12,4913602.97
2018-10-05,BCHJPY,58250,59397.52,57882.22,59229.24,198.42,11613036.27
2018-10-04,BCHJPY,59003.49,60695.83,57969.17,58250,208.5,12356495.6
2018-10-03,BCHJPY,60068.81,60618.43,57777,59003.49,348.54,20542186.64
2018-10-02,BCHJPY,60405.55,62800,59303.82,60068.81,137.23,8438166.97
2018-10-01,BCHJPY,59421,62000,59183.67,60405.55,199.44,12097318.39
2018-09-30,BCHJPY,60878,62552,59000,59421,130.49,7912578.8
2018-09-29,BCHJPY,62158.98,63182,58000,60878,387.79,23195060.15
2018-09-28,BCHJPY,63991,65332,59611.08,62158.98,120.44,7453028.77
2018-09-27,BCHJPY,58000,66070,57960,63991,249.73,15790642.79
2018-09-26,BCHJPY,50351.01,61900,48801,58000,378.57,21258275.53
2018-09-25,BCHJPY,53046.54,53046.54,48309.09,50351.01,209.33,10476457.82
2018-09-24,BCHJPY,55543,55543,51250,53046.54,145.88,7714263.99
2018-09-23,BCHJPY,53793,56651,53104.84,55543,76.09,4138441.84
2018-09-22,BCHJPY,57673.95,57673.95,51569.17,53793,309.13,16345282.55
2018-09-21,BCHJPY,52019.24,57902,49974.99,57673.95,222.8,12324007.72
2018-09-20,BCHJPY,48716.67,52049.62,47506.51,52019.24,323.24,15943417.46
2018-09-19,BCHJPY,48740.41,49233.09,45981.29,48716.67,228.48,10918205.28
2018-09-18,BCHJPY,47849.95,50641.65,46503.25,48740.41,131.43,6325308.49
2018-09-17,BCHJPY,51491.99,51985,46436,47849.95,79.75,3771261.04
2018-09-16,BCHJPY,51221,51491.99,48999,51491.99,13.32,659104.83
2018-09-15,BCHJPY,50323.6,52085.99,50000,51221,9.77,495686.29
2018-09-14,BCHJPY,52182.99,53200,48451.12,50323.6,169.2,8561905.02
2018-09-13,BCHJPY,47813,52745,47813,52182.99,49.24,2516375.56
2018-09-12,BCHJPY,49258,49382.99,46500,47813,79.88,3791722.81
2018-09-11,BCHJPY,52837,52837,49258,49258,6.62,338993.93
2018-09-10,BCHJPY,52378,54224.97,51425,52837,21.26,1112014.38
2018-09-09,BCHJPY,52729,55250.97,51400.02,52378,204.62,11018962.75
2018-09-08,BCHJPY,54898.64,57249.77,52000,52729,49.86,2758753.44
2018-09-07,BCHJPY,56829.31,59026,54898.64,54898.64,152.14,8656254.91
2018-09-06,BCHJPY,59677.2,59677.2,54760,56829.31,148.97,8399019.8
2018-09-05,BCHJPY,70859,70859,58100,59677.2,125.02,7747513.12
2018-09-04,BCHJPY,70737,70859,70449.1,70859,2.29,162175.85
2018-09-03,BCHJPY,70733.51,71849,69000,70737,58.34,4083962.61
2018-09-02,BCHJPY,68556.99,75077.09,66244.65,70733.51,206.12,14879471.08
2018-09-01,BCHJPY,60000,69574.96,60000,68556.99,215.9,14050628.84
2018-08-31,BCHJPY,59979,60745,59261.15,60000,150.66,9036744.25
2018-08-30,BCHJPY,62000,62269,58355.92,59979,27.75,1643148.61
2018-08-29,BCHJPY,62947.43,62947.43,60676.01,62000,11.98,739025.16
2018-08-28,BCHJPY,60571,63452,60356.06,62947.43,153.71,9446249.9
2018-08-27,BCHJPY,58600,60833,57722.17,60571,42.17,2504910.06
2018-08-26,BCHJPY,59000,60449,57500,58600,11.09,646861.99
2018-08-25,BCHJPY,59358,60500,58529,59000,79.14,4744555.44
2018-08-24,BCHJPY,59141.82,60000,57545.65,59358,85.87,5140615.89
2018-08-23,BCHJPY,57147,59141.82,57043.06,59141.82,34.48,1987904.44
2018-08-22,BCHJPY,58500,63876.94,56700,57147,328.65,19485164.1
2018-08-21,BCHJPY,56928,60542,56700.09,58500,26.83,1556859.44
2018-08-20,BCHJPY,63572.97,64942,56928,56928,337.55,20462568.92
2018-08-19,BCHJPY,62908,65347.63,60373,63572.97,25.35,1588290.79
2018-08-18,BCHJPY,65932.3,67989.96,60000,62908,63.34,4081027.07
2018-08-17,BCHJPY,58658,65932.3,57400,65932.3,101.11,6121060.24
2018-08-16,BCHJPY,56175.23,58867,56113,58658,26.13,1499772.4
2018-08-15,BCHJPY,56000,60345.96,56000,56175.23,63.3,3656370.1
2018-08-14,BCHJPY,58535.01,58535.01,51290.35,56000,246.32,13463569.25
2018-08-13,BCHJPY,63124.55,66110.99,58331.53,58535.01,96.06,5845225.69
2018-08-12,BCHJPY,62298.99,62298.99,62298.99,62298.99,0.0,0.0
2018-08-11,BCHJPY,63000,63000,60000,62298.99,14.4,883383.74
2018-08-10,BCHJPY,67800,67800,62770,63000,142.08,9391072.27
2018-08-09,BCHJPY,64553,69051,64553,67800,41.27,2721804.92
2018-08-08,BCHJPY,73289,73468,63501,64553,244.85,16483554.74
2018-08-07,BCHJPY,76349,78735,73000,73289,99.03,7401930.78
2018-08-06,BCHJPY,79040,79885.96,76000,76349,27.31,2101642.11
2018-08-05,BCHJPY,77648,79040,76121.02,79040,53.33,4156011.09
2018-08-04,BCHJPY,80872,82000,75962,77648,51.41,4037875.36
2018-08-03,BCHJPY,81377.05,81760.03,78300,80872,110.29,8832102.64
