Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume HVN,Volume BTC
2018-05-31 05-AM,HVNBTC,6.88e-06,7.02e-06,6.82e-06,6.83e-06,2820.0,0.01929
2018-05-31 04-AM,HVNBTC,6.93e-06,6.93e-06,6.88e-06,6.88e-06,290.0,0.001995
2018-05-31 03-AM,HVNBTC,6.93e-06,6.93e-06,6.93e-06,6.93e-06,3010.0,0.02086
2018-05-31 02-AM,HVNBTC,6.81e-06,7.09e-06,6.74e-06,6.93e-06,95280.0,0.6623
2018-05-31 01-AM,HVNBTC,6.99e-06,6.99e-06,6.81e-06,6.81e-06,9250.0,0.06302
2018-05-31 12-AM,HVNBTC,6.8e-06,7.13e-06,6.8e-06,6.99e-06,51260.0,0.3582
2018-05-30 11-PM,HVNBTC,6.83e-06,7.2e-06,6.75e-06,6.8e-06,13225920.0,89.95
2018-05-30 10-PM,HVNBTC,7.06e-06,7.06e-06,6.81e-06,6.83e-06,56940.0,0.3914
2018-05-30 09-PM,HVNBTC,7.01e-06,7.06e-06,6.85e-06,7.06e-06,104660.0,0.7195
2018-05-30 08-PM,HVNBTC,6.43e-06,7.22e-06,6.41e-06,7.01e-06,712960.0,4.93
2018-05-30 07-PM,HVNBTC,6.43e-06,6.5e-06,6.36e-06,6.43e-06,16010.0,0.1033
2018-05-30 06-PM,HVNBTC,6.42e-06,6.43e-06,6.42e-06,6.43e-06,2950.0,0.01897
2018-05-30 05-PM,HVNBTC,6.42e-06,6.42e-06,6.42e-06,6.42e-06,4630.0,0.02972
2018-05-30 04-PM,HVNBTC,6.34e-06,6.42e-06,6.34e-06,6.42e-06,30.0,0.0001926
2018-05-30 03-PM,HVNBTC,6.46e-06,6.54e-06,6.34e-06,6.34e-06,64280.0,0.4141
2018-05-30 02-PM,HVNBTC,6.55e-06,6.55e-06,6.46e-06,6.46e-06,5100.0,0.03306
2018-05-30 01-PM,HVNBTC,6.5e-06,6.79e-06,6.32e-06,6.55e-06,166700.0,1.09
2018-05-30 12-PM,HVNBTC,6.64e-06,6.64e-06,6.37e-06,6.5e-06,43690.0,0.2828
2018-05-30 11-AM,HVNBTC,6.64e-06,6.64e-06,6.63e-06,6.64e-06,8250.0,0.05472
2018-05-30 10-AM,HVNBTC,6.54e-06,6.64e-06,6.54e-06,6.64e-06,50.0,0.000332
2018-05-30 09-AM,HVNBTC,6.69e-06,6.69e-06,6.54e-06,6.54e-06,4800.0,0.03145
2018-05-30 08-AM,HVNBTC,6.69e-06,6.69e-06,6.69e-06,6.69e-06,0.0,0.0
2018-05-30 07-AM,HVNBTC,6.54e-06,6.69e-06,6.54e-06,6.69e-06,10.0,6.69e-05
2018-05-30 06-AM,HVNBTC,6.7e-06,6.7e-06,6.54e-06,6.54e-06,20000.0,0.1315
2018-05-30 05-AM,HVNBTC,6.7e-06,6.7e-06,6.7e-06,6.7e-06,1000.0,0.0067
2018-05-30 04-AM,HVNBTC,6.69e-06,6.7e-06,6.69e-06,6.7e-06,5040.0,0.03372
2018-05-30 03-AM,HVNBTC,6.61e-06,6.69e-06,6.61e-06,6.69e-06,1010.0,0.006756
2018-05-30 02-AM,HVNBTC,6.55e-06,6.61e-06,6.55e-06,6.61e-06,1050.0,0.00694
2018-05-30 01-AM,HVNBTC,6.55e-06,6.55e-06,6.55e-06,6.55e-06,0.0,0.0
2018-05-30 12-AM,HVNBTC,6.56e-06,6.7e-06,6.55e-06,6.55e-06,27600.0,0.1841
2018-05-29 11-PM,HVNBTC,6.56e-06,6.56e-06,6.56e-06,6.56e-06,0.0,0.0
2018-05-29 10-PM,HVNBTC,6.69e-06,6.69e-06,6.56e-06,6.56e-06,12310.0,0.08114
2018-05-29 09-PM,HVNBTC,6.67e-06,6.69e-06,6.67e-06,6.69e-06,190.0,0.001271
2018-05-29 08-PM,HVNBTC,6.57e-06,6.67e-06,6.57e-06,6.67e-06,2010.0,0.01339
2018-05-29 07-PM,HVNBTC,6.51e-06,6.57e-06,6.51e-06,6.57e-06,2180.0,0.01432
2018-05-29 06-PM,HVNBTC,6.48e-06,6.69e-06,6.48e-06,6.51e-06,34680.0,0.2267
2018-05-29 05-PM,HVNBTC,6.6e-06,6.6e-06,6.38e-06,6.48e-06,85740.0,0.5545
2018-05-29 04-PM,HVNBTC,6.58e-06,6.61e-06,6.58e-06,6.6e-06,32320.0,0.2134
2018-05-29 03-PM,HVNBTC,6.5e-06,6.58e-06,6.45e-06,6.58e-06,31260.0,0.203
2018-05-29 02-PM,HVNBTC,6.57e-06,6.74e-06,6.5e-06,6.5e-06,79420.0,0.5218
2018-05-29 01-PM,HVNBTC,6.53e-06,6.62e-06,6.53e-06,6.57e-06,2500.0,0.01647
2018-05-29 12-PM,HVNBTC,6.8e-06,6.85e-06,6.53e-06,6.53e-06,32510.0,0.2172
2018-05-29 11-AM,HVNBTC,6.66e-06,6.8e-06,6.66e-06,6.8e-06,4790.0,0.03257
2018-05-29 10-AM,HVNBTC,6.8e-06,6.8e-06,6.66e-06,6.66e-06,290.0,0.00194
2018-05-29 09-AM,HVNBTC,6.7e-06,6.8e-06,6.68e-06,6.8e-06,16100.0,0.1085
2018-05-29 08-AM,HVNBTC,6.7e-06,6.7e-06,6.7e-06,6.7e-06,0.0,0.0
2018-05-29 07-AM,HVNBTC,6.5e-06,6.71e-06,6.5e-06,6.7e-06,12300.0,0.08231
2018-05-29 06-AM,HVNBTC,6.99e-06,6.99e-06,6.5e-06,6.5e-06,26760.0,0.1809
2018-05-29 05-AM,HVNBTC,6.74e-06,6.99e-06,6.74e-06,6.99e-06,7810.0,0.05418
2018-05-29 04-AM,HVNBTC,6.74e-06,6.74e-06,6.74e-06,6.74e-06,0.0,0.0
2018-05-29 03-AM,HVNBTC,6.74e-06,6.74e-06,6.74e-06,6.74e-06,0.0,0.0
2018-05-29 02-AM,HVNBTC,6.74e-06,6.74e-06,6.73e-06,6.74e-06,4800.0,0.03235
2018-05-29 01-AM,HVNBTC,6.61e-06,6.74e-06,6.6e-06,6.74e-06,14990.0,0.09996
2018-05-29 12-AM,HVNBTC,6.68e-06,6.68e-06,6.61e-06,6.61e-06,1750.0,0.01157
2018-05-28 11-PM,HVNBTC,6.65e-06,6.68e-06,6.65e-06,6.68e-06,480.0,0.003206
2018-05-28 10-PM,HVNBTC,6.7e-06,6.75e-06,6.5e-06,6.65e-06,84940.0,0.5609
2018-05-28 09-PM,HVNBTC,7.02e-06,7.04e-06,6.7e-06,6.7e-06,308130.0,2.13
2018-05-28 08-PM,HVNBTC,7.03e-06,7.04e-06,7.02e-06,7.02e-06,2020.0,0.01419
2018-05-28 07-PM,HVNBTC,7.06e-06,7.1e-06,7.02e-06,7.03e-06,10390.0,0.07322
2018-05-28 06-PM,HVNBTC,7.27e-06,7.27e-06,7.06e-06,7.06e-06,140.0,0.0009887
2018-05-28 05-PM,HVNBTC,7.11e-06,7.27e-06,7.05e-06,7.27e-06,49280.0,0.3495
2018-05-28 04-PM,HVNBTC,7.16e-06,7.16e-06,7.07e-06,7.11e-06,14870.0,0.1054
2018-05-28 03-PM,HVNBTC,7.22e-06,7.22e-06,7.09e-06,7.16e-06,13220.0,0.09398
2018-05-28 02-PM,HVNBTC,7.09e-06,7.27e-06,7.09e-06,7.22e-06,6300.0,0.04562
2018-05-28 01-PM,HVNBTC,7.25e-06,7.27e-06,7.09e-06,7.09e-06,6660.0,0.04782
2018-05-28 12-PM,HVNBTC,7.14e-06,7.25e-06,7.06e-06,7.25e-06,3580.0,0.02538
2018-05-28 11-AM,HVNBTC,7.06e-06,7.14e-06,7.06e-06,7.14e-06,1200.0,0.008556
2018-05-28 10-AM,HVNBTC,7.13e-06,7.4e-06,7.06e-06,7.06e-06,18130.0,0.1296
2018-05-28 09-AM,HVNBTC,7.07e-06,7.13e-06,7.07e-06,7.13e-06,10.0,7.13e-05
2018-05-28 08-AM,HVNBTC,7.09e-06,7.13e-06,7.06e-06,7.07e-06,11400.0,0.08064
2018-05-28 07-AM,HVNBTC,7.13e-06,7.19e-06,7.09e-06,7.09e-06,3000.0,0.02142
2018-05-28 06-AM,HVNBTC,7.13e-06,7.13e-06,7.13e-06,7.13e-06,0.0,0.0
2018-05-28 05-AM,HVNBTC,7.44e-06,7.44e-06,7.13e-06,7.13e-06,82880.0,0.6018
2018-05-28 04-AM,HVNBTC,7.42e-06,7.49e-06,7.41e-06,7.44e-06,25230.0,0.1885
2018-05-28 03-AM,HVNBTC,7.44e-06,7.44e-06,7.42e-06,7.42e-06,10000.0,0.07428
2018-05-28 02-AM,HVNBTC,7.51e-06,7.51e-06,7.44e-06,7.44e-06,190.0,0.001414
2018-05-28 01-AM,HVNBTC,7.51e-06,7.51e-06,7.51e-06,7.51e-06,0.0,0.0
2018-05-28 12-AM,HVNBTC,7.51e-06,7.51e-06,7.51e-06,7.51e-06,1340.0,0.01006
2018-05-27 11-PM,HVNBTC,7.51e-06,7.51e-06,7.51e-06,7.51e-06,0.0,0.0
2018-05-27 10-PM,HVNBTC,7.42e-06,7.51e-06,7.4e-06,7.51e-06,6660.0,0.04935
2018-05-27 09-PM,HVNBTC,7.48e-06,7.48e-06,7.41e-06,7.42e-06,7040.0,0.05246
2018-05-27 08-PM,HVNBTC,7.22e-06,7.89e-06,7.22e-06,7.48e-06,63910.0,0.4916
2018-05-27 07-PM,HVNBTC,7.52e-06,7.52e-06,7.22e-06,7.22e-06,84710.0,0.6166
2018-05-27 06-PM,HVNBTC,7.35e-06,7.57e-06,7.31e-06,7.52e-06,16270.0,0.1203
2018-05-27 05-PM,HVNBTC,7.41e-06,7.54e-06,7.35e-06,7.35e-06,93030.0,0.6854
2018-05-27 04-PM,HVNBTC,7.48e-06,7.49e-06,7.41e-06,7.41e-06,37050.0,0.276
2018-05-27 03-PM,HVNBTC,7.48e-06,7.57e-06,7.48e-06,7.48e-06,21500.0,0.161
2018-05-27 02-PM,HVNBTC,7.48e-06,7.48e-06,7.48e-06,7.48e-06,0.0,0.0
2018-05-27 01-PM,HVNBTC,7.5e-06,7.5e-06,7.48e-06,7.48e-06,9980.0,0.07468
2018-05-27 12-PM,HVNBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,4910.0,0.03682
2018-05-27 11-AM,HVNBTC,7.5e-06,7.53e-06,7.5e-06,7.5e-06,2840.0,0.02137
2018-05-27 10-AM,HVNBTC,7.5e-06,7.5e-06,7.5e-06,7.5e-06,0.0,0.0
2018-05-27 09-AM,HVNBTC,7.6e-06,7.63e-06,7.5e-06,7.5e-06,60950.0,0.4579
2018-05-27 08-AM,HVNBTC,7.6e-06,7.6e-06,7.6e-06,7.6e-06,0.0,0.0
2018-05-27 07-AM,HVNBTC,7.61e-06,7.61e-06,7.6e-06,7.6e-06,9510.0,0.0723
2018-05-27 06-AM,HVNBTC,7.66e-06,7.77e-06,7.61e-06,7.61e-06,270.0,0.00206
2018-05-27 05-AM,HVNBTC,7.72e-06,7.72e-06,7.66e-06,7.66e-06,3090.0,0.02371
2018-05-27 04-AM,HVNBTC,7.59e-06,8.1e-06,7.59e-06,7.72e-06,22830.0,0.1761
2018-05-27 03-AM,HVNBTC,7.52e-06,7.59e-06,7.52e-06,7.59e-06,2070.0,0.01559
2018-05-27 02-AM,HVNBTC,7.52e-06,7.52e-06,7.52e-06,7.52e-06,0.0,0.0
2018-05-27 01-AM,HVNBTC,7.52e-06,7.52e-06,7.52e-06,7.52e-06,0.0,0.0
2018-05-27 12-AM,HVNBTC,7.49e-06,7.52e-06,7.49e-06,7.52e-06,3390.0,0.02549
2018-05-26 11-PM,HVNBTC,7.72e-06,7.79e-06,7.31e-06,7.49e-06,176550.0,1.33
2018-05-26 10-PM,HVNBTC,7.7e-06,7.74e-06,7.7e-06,7.72e-06,9570.0,0.07395
2018-05-26 09-PM,HVNBTC,7.68e-06,8.2e-06,7.67e-06,7.7e-06,192200.0,1.52
2018-05-26 08-PM,HVNBTC,7.5e-06,8.0e-06,7.5e-06,7.68e-06,201260.0,1.56
2018-05-26 07-PM,HVNBTC,7.41e-06,7.5e-06,7.41e-06,7.5e-06,8040.0,0.06025
2018-05-26 06-PM,HVNBTC,7.41e-06,7.49e-06,7.41e-06,7.41e-06,210.0,0.001559
2018-05-26 05-PM,HVNBTC,7.37e-06,7.49e-06,7.37e-06,7.41e-06,12660.0,0.09375
2018-05-26 04-PM,HVNBTC,7.23e-06,7.37e-06,7.23e-06,7.37e-06,6580.0,0.0483
2018-05-26 03-PM,HVNBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-26 02-PM,HVNBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-26 01-PM,HVNBTC,7.23e-06,7.23e-06,7.23e-06,7.23e-06,0.0,0.0
2018-05-26 12-PM,HVNBTC,7.26e-06,7.26e-06,7.23e-06,7.23e-06,5000.0,0.03621
2018-05-26 11-AM,HVNBTC,7.27e-06,7.27e-06,7.26e-06,7.26e-06,60.0,0.0004356
2018-05-26 10-AM,HVNBTC,7.26e-06,7.36e-06,7.26e-06,7.27e-06,22780.0,0.1663
2018-05-26 09-AM,HVNBTC,7.23e-06,7.26e-06,7.23e-06,7.26e-06,1360.0,0.009874
2018-05-26 08-AM,HVNBTC,7.18e-06,7.31e-06,7.18e-06,7.23e-06,9210.0,0.06719
2018-05-26 07-AM,HVNBTC,7.18e-06,7.18e-06,7.18e-06,7.18e-06,0.0,0.0
2018-05-26 06-AM,HVNBTC,7.05e-06,7.4e-06,7.05e-06,7.18e-06,37660.0,0.2724
2018-05-26 05-AM,HVNBTC,7.05e-06,7.05e-06,7.05e-06,7.05e-06,330.0,0.002327
2018-05-26 04-AM,HVNBTC,7.14e-06,7.14e-06,7.05e-06,7.05e-06,7440.0,0.05268
2018-05-26 03-AM,HVNBTC,7.14e-06,7.14e-06,7.13e-06,7.14e-06,1210.0,0.008631
2018-05-26 02-AM,HVNBTC,7.14e-06,7.14e-06,7.14e-06,7.14e-06,0.0,0.0
2018-05-26 01-AM,HVNBTC,7.14e-06,7.14e-06,7.14e-06,7.14e-06,0.0,0.0
2018-05-26 12-AM,HVNBTC,7.22e-06,7.22e-06,7.14e-06,7.14e-06,2690.0,0.01927
2018-05-25 11-PM,HVNBTC,7.22e-06,7.22e-06,7.22e-06,7.22e-06,0.0,0.0
2018-05-25 10-PM,HVNBTC,7.21e-06,7.22e-06,7.21e-06,7.22e-06,70.0,0.0005054
2018-05-25 09-PM,HVNBTC,7.21e-06,7.21e-06,7.21e-06,7.21e-06,0.0,0.0
2018-05-25 08-PM,HVNBTC,7.22e-06,7.22e-06,7.21e-06,7.21e-06,10.0,7.21e-05
2018-05-25 07-PM,HVNBTC,7.22e-06,7.22e-06,7.22e-06,7.22e-06,0.0,0.0
2018-05-25 06-PM,HVNBTC,7.22e-06,7.22e-06,7.22e-06,7.22e-06,0.0,0.0
2018-05-25 05-PM,HVNBTC,7.2e-06,7.22e-06,7.1e-06,7.22e-06,14800.0,0.1058
2018-05-25 04-PM,HVNBTC,7.33e-06,7.33e-06,7.2e-06,7.2e-06,24150.0,0.1759
2018-05-25 03-PM,HVNBTC,7.13e-06,7.33e-06,7.1e-06,7.33e-06,24440.0,0.1759
2018-05-25 02-PM,HVNBTC,7.55e-06,7.55e-06,7.01e-06,7.13e-06,97760.0,0.7037
2018-05-25 01-PM,HVNBTC,7.65e-06,7.68e-06,7.55e-06,7.55e-06,640.0,0.004838
2018-05-25 12-PM,HVNBTC,7.4e-06,7.67e-06,7.4e-06,7.65e-06,6380.0,0.0482
2018-05-25 11-AM,HVNBTC,7.4e-06,7.5e-06,7.36e-06,7.4e-06,23990.0,0.1788
2018-05-25 10-AM,HVNBTC,7.59e-06,7.59e-06,7.4e-06,7.4e-06,23890.0,0.1778
2018-05-25 09-AM,HVNBTC,7.33e-06,7.59e-06,7.3e-06,7.59e-06,88260.0,0.6557
2018-05-25 08-AM,HVNBTC,7.33e-06,7.33e-06,7.33e-06,7.33e-06,0.0,0.0
2018-05-25 07-AM,HVNBTC,7.32e-06,7.33e-06,7.31e-06,7.33e-06,2690.0,0.01969
2018-05-25 06-AM,HVNBTC,7.46e-06,7.46e-06,7.3e-06,7.32e-06,11920.0,0.08716
2018-05-25 05-AM,HVNBTC,7.46e-06,7.46e-06,7.46e-06,7.46e-06,0.0,0.0
2018-05-25 04-AM,HVNBTC,7.3e-06,7.46e-06,7.3e-06,7.46e-06,430.0,0.003167
2018-05-25 03-AM,HVNBTC,7.2e-06,7.41e-06,7.2e-06,7.3e-06,5340.0,0.03901
2018-05-25 02-AM,HVNBTC,7.2e-06,7.2e-06,7.2e-06,7.2e-06,0.0,0.0
2018-05-25 01-AM,HVNBTC,7.25e-06,7.29e-06,7.19e-06,7.2e-06,26150.0,0.1888
2018-05-25 12-AM,HVNBTC,7.48e-06,7.48e-06,7.18e-06,7.25e-06,11630.0,0.08375
2018-05-24 11-PM,HVNBTC,7.3e-06,7.48e-06,7.16e-06,7.48e-06,37550.0,0.2715
2018-05-24 10-PM,HVNBTC,7.3e-06,7.3e-06,7.3e-06,7.3e-06,1840.0,0.01343
2018-05-24 09-PM,HVNBTC,7.31e-06,7.31e-06,7.3e-06,7.3e-06,3260.0,0.02382
2018-05-24 08-PM,HVNBTC,7.31e-06,7.6e-06,7.3e-06,7.31e-06,72950.0,0.5477
2018-05-24 07-PM,HVNBTC,7.07e-06,7.45e-06,6.91e-06,7.31e-06,5772600.0,41.3
2018-05-24 06-PM,HVNBTC,6.97e-06,7.35e-06,6.95e-06,7.07e-06,113510.0,0.8042
2018-05-24 05-PM,HVNBTC,7.07e-06,7.14e-06,6.97e-06,6.97e-06,23090.0,0.1626
2018-05-24 04-PM,HVNBTC,6.95e-06,7.07e-06,6.95e-06,7.07e-06,26750.0,0.1881
2018-05-24 03-PM,HVNBTC,6.83e-06,7.16e-06,6.83e-06,6.95e-06,41070.0,0.2902
2018-05-24 02-PM,HVNBTC,6.83e-06,6.83e-06,6.83e-06,6.83e-06,0.0,0.0
2018-05-24 01-PM,HVNBTC,6.83e-06,6.83e-06,6.83e-06,6.83e-06,10.0,6.83e-05
2018-05-24 12-PM,HVNBTC,6.85e-06,6.85e-06,6.83e-06,6.83e-06,1600.0,0.01096
2018-05-24 11-AM,HVNBTC,6.85e-06,6.85e-06,6.85e-06,6.85e-06,100.0,0.000685
2018-05-24 10-AM,HVNBTC,6.85e-06,6.85e-06,6.85e-06,6.85e-06,1000.0,0.00685
2018-05-24 09-AM,HVNBTC,7.06e-06,7.06e-06,6.85e-06,6.85e-06,6830.0,0.04705
2018-05-24 08-AM,HVNBTC,7.16e-06,7.16e-06,7.0e-06,7.06e-06,14080.0,0.09884
2018-05-24 07-AM,HVNBTC,7.05e-06,7.19e-06,7.05e-06,7.16e-06,2990.0,0.02148
2018-05-24 06-AM,HVNBTC,7.09e-06,7.09e-06,7.05e-06,7.05e-06,5250.0,0.03704
2018-05-24 05-AM,HVNBTC,7.06e-06,7.13e-06,7.06e-06,7.09e-06,1860.0,0.01322
2018-05-24 04-AM,HVNBTC,7.13e-06,7.13e-06,7.06e-06,7.06e-06,6320.0,0.045
2018-05-24 03-AM,HVNBTC,7.2e-06,7.2e-06,7.13e-06,7.13e-06,5100.0,0.03639
2018-05-24 02-AM,HVNBTC,7.22e-06,7.22e-06,7.14e-06,7.2e-06,8310.0,0.05963
2018-05-24 01-AM,HVNBTC,7.22e-06,7.22e-06,7.07e-06,7.22e-06,890.0,0.006355
2018-05-24 12-AM,HVNBTC,7.08e-06,7.22e-06,7.05e-06,7.22e-06,110.0,0.0007784
2018-05-23 11-PM,HVNBTC,7.1e-06,7.1e-06,7.08e-06,7.08e-06,40.0,0.0002834
2018-05-23 10-PM,HVNBTC,6.99e-06,7.3e-06,6.82e-06,7.1e-06,3080.0,0.02226
2018-05-23 09-PM,HVNBTC,6.75e-06,7.3e-06,6.7e-06,6.99e-06,214480.0,1.52
2018-05-23 08-PM,HVNBTC,6.65e-06,6.99e-06,6.64e-06,6.75e-06,53220.0,0.363
2018-05-23 07-PM,HVNBTC,6.65e-06,6.66e-06,6.65e-06,6.65e-06,4760.0,0.0317
2018-05-23 06-PM,HVNBTC,6.84e-06,6.84e-06,6.65e-06,6.65e-06,60280.0,0.4062
2018-05-23 05-PM,HVNBTC,7.08e-06,7.08e-06,6.84e-06,6.84e-06,5640.0,0.03865
2018-05-23 04-PM,HVNBTC,6.96e-06,7.09e-06,6.7e-06,7.08e-06,149040.0,1.02
2018-05-23 03-PM,HVNBTC,7.03e-06,7.03e-06,6.75e-06,6.96e-06,92440.0,0.6351
2018-05-23 02-PM,HVNBTC,7.05e-06,7.05e-06,6.85e-06,7.03e-06,20.0,0.0001388
2018-05-23 01-PM,HVNBTC,6.83e-06,7.07e-06,6.83e-06,7.05e-06,1050.0,0.007212
2018-05-23 12-PM,HVNBTC,6.8e-06,6.83e-06,6.8e-06,6.83e-06,5120.0,0.03493
2018-05-23 11-AM,HVNBTC,6.8e-06,6.8e-06,6.8e-06,6.8e-06,0.0,0.0
2018-05-23 10-AM,HVNBTC,6.77e-06,7.0e-06,6.77e-06,6.8e-06,11700.0,0.08017
2018-05-23 09-AM,HVNBTC,6.77e-06,6.79e-06,6.77e-06,6.77e-06,1480.0,0.01002
2018-05-23 08-AM,HVNBTC,6.61e-06,7.1e-06,6.6e-06,6.77e-06,64240.0,0.4354
2018-05-23 07-AM,HVNBTC,6.99e-06,6.99e-06,6.61e-06,6.61e-06,122010.0,0.8275
2018-05-23 06-AM,HVNBTC,6.99e-06,7.05e-06,6.9e-06,6.99e-06,9850.0,0.0682
2018-05-23 05-AM,HVNBTC,6.81e-06,6.99e-06,6.81e-06,6.99e-06,11310.0,0.07873
2018-05-23 04-AM,HVNBTC,6.85e-06,6.85e-06,6.81e-06,6.81e-06,10030.0,0.06848
2018-05-23 03-AM,HVNBTC,6.89e-06,6.9e-06,6.83e-06,6.85e-06,3190.0,0.02197
2018-05-23 02-AM,HVNBTC,6.83e-06,6.89e-06,6.83e-06,6.89e-06,2030.0,0.01398
2018-05-23 01-AM,HVNBTC,6.83e-06,6.83e-06,6.83e-06,6.83e-06,0.0,0.0
2018-05-23 12-AM,HVNBTC,6.85e-06,6.85e-06,6.81e-06,6.83e-06,410.0,0.002803
2018-05-22 11-PM,HVNBTC,6.8e-06,6.85e-06,6.8e-06,6.85e-06,350.0,0.002397
2018-05-22 10-PM,HVNBTC,6.85e-06,6.9e-06,6.8e-06,6.8e-06,19370.0,0.1324
2018-05-22 09-PM,HVNBTC,6.86e-06,6.86e-06,6.85e-06,6.85e-06,39880.0,0.2732
2018-05-22 08-PM,HVNBTC,7.0e-06,7.14e-06,6.85e-06,6.86e-06,13040.0,0.09091
2018-05-22 07-PM,HVNBTC,7.01e-06,7.03e-06,7.0e-06,7.0e-06,2580.0,0.01809
2018-05-22 06-PM,HVNBTC,6.75e-06,7.38e-06,6.71e-06,7.01e-06,76970.0,0.5373
2018-05-22 05-PM,HVNBTC,6.53e-06,7.0e-06,6.52e-06,6.75e-06,88160.0,0.5984
2018-05-22 04-PM,HVNBTC,6.6e-06,6.71e-06,6.53e-06,6.53e-06,11680.0,0.07693
2018-05-22 03-PM,HVNBTC,6.75e-06,6.78e-06,6.6e-06,6.6e-06,116560.0,0.7803
2018-05-22 02-PM,HVNBTC,6.87e-06,6.87e-06,6.75e-06,6.75e-06,72240.0,0.4911
2018-05-22 01-PM,HVNBTC,6.85e-06,6.87e-06,6.81e-06,6.87e-06,5410.0,0.03691
2018-05-22 12-PM,HVNBTC,6.98e-06,7.02e-06,6.85e-06,6.85e-06,62510.0,0.4334
2018-05-22 11-AM,HVNBTC,6.98e-06,7.06e-06,6.96e-06,6.98e-06,34350.0,0.2401
2018-05-22 10-AM,HVNBTC,6.9e-06,7.16e-06,6.86e-06,6.98e-06,66820.0,0.4705
2018-05-22 09-AM,HVNBTC,6.9e-06,6.91e-06,6.9e-06,6.9e-06,12620.0,0.08711
2018-05-22 08-AM,HVNBTC,6.96e-06,6.96e-06,6.9e-06,6.9e-06,1610.0,0.01113
2018-05-22 07-AM,HVNBTC,6.93e-06,6.96e-06,6.9e-06,6.96e-06,15800.0,0.1092
2018-05-22 06-AM,HVNBTC,7.12e-06,7.2e-06,6.92e-06,6.93e-06,48660.0,0.3465
2018-05-22 05-AM,HVNBTC,6.96e-06,7.18e-06,6.94e-06,7.12e-06,19830.0,0.1398
2018-05-22 04-AM,HVNBTC,6.98e-06,6.98e-06,6.9e-06,6.96e-06,10690.0,0.07448
2018-05-22 03-AM,HVNBTC,6.92e-06,6.98e-06,6.9e-06,6.98e-06,7190.0,0.04975
2018-05-22 02-AM,HVNBTC,6.92e-06,6.92e-06,6.9e-06,6.92e-06,5100.0,0.03519
2018-05-22 01-AM,HVNBTC,7.18e-06,7.18e-06,6.92e-06,6.92e-06,6470.0,0.04481
2018-05-22 12-AM,HVNBTC,7.05e-06,7.18e-06,6.92e-06,7.18e-06,4120.0,0.02859
2018-05-21 11-PM,HVNBTC,6.82e-06,7.2e-06,6.81e-06,7.05e-06,48330.0,0.3381
2018-05-21 10-PM,HVNBTC,7.2e-06,7.2e-06,6.8e-06,6.82e-06,106770.0,0.7372
2018-05-21 09-PM,HVNBTC,7.29e-06,7.44e-06,7.0e-06,7.2e-06,495770.0,3.51
2018-05-21 08-PM,HVNBTC,6.84e-06,7.79e-06,6.84e-06,7.29e-06,915570.0,6.59
2018-05-21 07-PM,HVNBTC,6.64e-06,7.18e-06,6.64e-06,6.84e-06,274740.0,1.91
2018-05-21 06-PM,HVNBTC,6.49e-06,6.96e-06,6.4e-06,6.64e-06,158600.0,1.07
2018-05-21 05-PM,HVNBTC,6.4e-06,6.82e-06,6.28e-06,6.49e-06,61250.0,0.4004
2018-05-21 04-PM,HVNBTC,6.29e-06,6.78e-06,6.24e-06,6.4e-06,196700.0,1.29
2018-05-21 03-PM,HVNBTC,6.19e-06,6.29e-06,6.19e-06,6.29e-06,13180.0,0.08246
2018-05-21 02-PM,HVNBTC,6.17e-06,6.24e-06,6.17e-06,6.19e-06,25920.0,0.1609
2018-05-21 01-PM,HVNBTC,6.27e-06,6.27e-06,6.13e-06,6.17e-06,75840.0,0.4695
2018-05-21 12-PM,HVNBTC,6.12e-06,6.66e-06,6.12e-06,6.27e-06,321950.0,2.1
2018-05-21 11-AM,HVNBTC,6.11e-06,6.37e-06,6.11e-06,6.12e-06,7740.0,0.04879
2018-05-21 10-AM,HVNBTC,6.14e-06,6.14e-06,6.1e-06,6.11e-06,3670.0,0.02242
2018-05-21 09-AM,HVNBTC,6.01e-06,6.14e-06,6.01e-06,6.14e-06,10.0,6.14e-05
2018-05-21 08-AM,HVNBTC,6.04e-06,6.05e-06,6.01e-06,6.01e-06,3450.0,0.02079
2018-05-21 07-AM,HVNBTC,6.0e-06,6.23e-06,6.0e-06,6.04e-06,8540.0,0.05156
2018-05-21 06-AM,HVNBTC,6.3e-06,6.49e-06,6.0e-06,6.0e-06,141380.0,0.885
2018-05-21 05-AM,HVNBTC,6.0e-06,6.38e-06,5.97e-06,6.3e-06,11960.0,0.07286
2018-05-21 04-AM,HVNBTC,6.0e-06,6.0e-06,5.98e-06,6.0e-06,80260.0,0.4814
2018-05-21 03-AM,HVNBTC,5.95e-06,6.0e-06,5.95e-06,6.0e-06,2860.0,0.01716
2018-05-21 02-AM,HVNBTC,5.97e-06,5.97e-06,5.95e-06,5.95e-06,11100.0,0.06611
2018-05-21 01-AM,HVNBTC,6.0e-06,6.0e-06,5.97e-06,5.97e-06,100.0,0.0005982
2018-05-21 12-AM,HVNBTC,6.13e-06,6.13e-06,6.0e-06,6.0e-06,132920.0,0.7985
