Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume VEN,Volume BTC
2018-03-15,VENBTC,0.0004628,0.0004854,0.0004384,0.0004557,25258.39,11.5
2018-03-14,VENBTC,0.000467,0.0004927,0.0004549,0.0004628,17997.08,8.52
2018-03-13,VENBTC,0.0004392,0.0004774,0.0004364,0.000467,16301.31,7.38
2018-03-12,VENBTC,0.0004043,0.0004461,0.0003982,0.0004392,29590.29,12.56
2018-03-11,VENBTC,0.0003952,0.0004055,0.0003858,0.0004043,18147.06,7.24
2018-03-10,VENBTC,0.0004003,0.00041,0.0003934,0.0003952,17663.2,7.11
2018-03-09,VENBTC,0.0003936,0.0004085,0.0003591,0.0004003,22108.56,8.55
2018-03-08,VENBTC,0.0004149,0.0004205,0.0003881,0.0003936,19847.54,8.05
2018-03-07,VENBTC,0.0004453,0.0004567,0.0003916,0.0004149,33986.7,14.34
2018-03-06,VENBTC,0.0004026,0.0004732,0.0003871,0.0004453,61339.95,25.29
2018-03-05,VENBTC,0.0003979,0.0004198,0.0003953,0.0004026,19183.99,7.77
2018-03-04,VENBTC,0.000388,0.0004372,0.0003848,0.0003979,28353.35,11.56
2018-03-03,VENBTC,0.0004105,0.0004149,0.0003818,0.000388,34173.5,13.46
2018-03-02,VENBTC,0.0004529,0.0004585,0.0004084,0.0004105,31596.93,13.59
2018-03-01,VENBTC,0.0004424,0.0005001,0.0004338,0.0004529,29989.43,13.9
2018-02-28,VENBTC,0.0004872,0.0005231,0.00044,0.0004424,22644.63,10.62
2018-02-27,VENBTC,0.0005421,0.0005471,0.0004814,0.0004872,16719.47,8.54
2018-02-26,VENBTC,0.000613,0.000613,0.00052,0.0005421,11089.31,6.23
2018-02-25,VENBTC,0.0005807,0.000618,0.0005673,0.000613,15312.58,9.07
2018-02-24,VENBTC,0.0005982,0.0005982,0.0005632,0.0005807,14595.35,8.47
2018-02-23,VENBTC,0.0005595,0.0006025,0.000544,0.0005982,12581.31,7.36
2018-02-22,VENBTC,0.000564,0.0005851,0.0005344,0.0005595,16730.47,9.36
2018-02-21,VENBTC,0.0005545,0.0005914,0.0005338,0.000564,18647.8,10.41
2018-02-20,VENBTC,0.0005819,0.0006419,0.000542,0.0005545,24924.34,14.8
2018-02-19,VENBTC,0.0005165,0.0006193,0.000511,0.0005819,19448.73,10.84
2018-02-18,VENBTC,0.0005384,0.0005395,0.0005072,0.0005165,14618.52,7.64
2018-02-17,VENBTC,0.0005634,0.0005722,0.0005384,0.0005384,18554.39,10.32
2018-02-16,VENBTC,0.0005935,0.0005939,0.0005589,0.0005634,22048.59,12.91
2018-02-15,VENBTC,0.0005268,0.0006017,0.0005091,0.0005935,18171.76,9.79
2018-02-14,VENBTC,0.0004894,0.000527,0.0004707,0.0005268,26869.53,13.46
2018-02-13,VENBTC,0.0004887,0.0004937,0.0004638,0.0004894,18283.7,8.83
2018-02-12,VENBTC,0.0004932,0.0005083,0.0004777,0.0004887,20505.13,10.15
2018-02-11,VENBTC,0.0005129,0.0005158,0.0004737,0.0004932,22355.01,11.03
2018-02-10,VENBTC,0.000534,0.0005595,0.0005025,0.0005129,14065.06,7.45
2018-02-09,VENBTC,0.0005177,0.0005471,0.000512,0.000534,19192.7,10.07
2018-02-08,VENBTC,0.0005107,0.000531,0.0004965,0.0005177,18387.47,9.42
2018-02-07,VENBTC,0.0005403,0.0005595,0.0004997,0.0005107,17252.81,9.11
2018-02-06,VENBTC,0.0005074,0.0005679,0.0004272,0.0005403,38361.18,18.73
2018-02-05,VENBTC,0.000548,0.0005512,0.0004428,0.0005074,33640.08,17.01
2018-02-04,VENBTC,0.0005963,0.0005999,0.0005304,0.000548,14891.43,8.39
2018-02-03,VENBTC,0.0005551,0.000635,0.0005401,0.0005963,17345.45,10.18
2018-02-02,VENBTC,0.0005764,0.0006029,0.00046,0.0005551,48116.24,25.93
2018-02-01,VENBTC,0.0006316,0.0006333,0.0005506,0.0005764,27324.83,16.07
2018-01-31,VENBTC,0.0006296,0.0006296,0.0006296,0.0006296,0.0,0.0
2018-01-30,VENBTC,0.0006296,0.0006296,0.0006296,0.0006296,0.0,0.0
2018-01-29,VENBTC,0.0006296,0.0006296,0.0006296,0.0006296,0.0,0.0
2018-01-28,VENBTC,0.0006296,0.0006296,0.0006296,0.0006296,0.0,0.0
2018-01-27,VENBTC,0.0006296,0.0006296,0.0006296,0.0006296,0.0,0.0
2018-01-26,VENBTC,0.0006219,0.0006361,0.0005579,0.0006296,27092.52,15.99
2018-01-25,VENBTC,0.0006626,0.0006986,0.0006202,0.0006219,29548.49,19.34
2018-01-24,VENBTC,0.0007172,0.0007741,0.000635,0.0006626,39698.88,28.62
2018-01-23,VENBTC,0.000763,0.0007709,0.0006708,0.0007172,40398.86,29.61
2018-01-22,VENBTC,0.0006862,0.0008068,0.0006862,0.000763,72172.88,54.13
2018-01-21,VENBTC,0.0006361,0.0006948,0.0005803,0.0006862,51889.77,33.51
2018-01-20,VENBTC,0.000515,0.00064,0.0005123,0.0006361,71914.98,41.64
2018-01-19,VENBTC,0.000482,0.0005304,0.0004753,0.000515,47953.93,24.27
2018-01-18,VENBTC,0.000434,0.0005334,0.0004162,0.000482,90556.92,43.31
2018-01-17,VENBTC,0.000431,0.0004438,0.0003727,0.000434,58754.18,24.45
2018-01-16,VENBTC,0.0004437,0.0004623,0.0003501,0.000431,62043.88,26.27
2018-01-15,VENBTC,0.0004431,0.0004539,0.0003851,0.0004437,64281.62,27.03
2018-01-14,VENBTC,0.0004088,0.0005,0.0004034,0.0004431,72991.84,32.74
2018-01-13,VENBTC,0.000447,0.0004694,0.0003588,0.0004088,100391.9,40.44
2018-01-12,VENBTC,0.000481,0.000503,0.0004208,0.000447,82812.45,37.3
2018-01-11,VENBTC,0.0004273,0.000531,0.0003818,0.000481,93177.65,43.49
2018-01-10,VENBTC,0.0003199,0.0004573,0.0002834,0.0004273,132929.67,48.03
2018-01-09,VENBTC,0.0002834,0.0003226,0.000276,0.0003199,79601.93,23.46
2018-01-08,VENBTC,0.000277,0.00029,0.000257,0.0002834,106508.39,29.28
2018-01-07,VENBTC,0.000275,0.00029,0.0002708,0.000277,80972.75,22.81
2018-01-06,VENBTC,0.0002038,0.0002877,0.0002009,0.000275,100978.16,24.27
2018-01-05,VENBTC,0.0002571,0.000269,0.000191,0.0002038,87676.13,19.35
2018-01-04,VENBTC,0.0002398,0.000265,0.000195,0.0002571,99336.88,23.76
2018-01-03,VENBTC,0.0001743,0.0002435,0.0001743,0.0002398,154134.48,30.77
2018-01-02,VENBTC,0.0001816,0.0001851,0.0001502,0.0001743,166688.94,28.82
2018-01-01,VENBTC,0.0001628,0.0001943,0.0001625,0.0001816,84549.29,14.85
2017-12-31,VENBTC,0.0001632,0.000168,0.0001541,0.0001628,86003.62,13.89
2017-12-30,VENBTC,0.0001635,0.0001783,0.0001459,0.0001632,219442.93,35.42
2017-12-29,VENBTC,0.0001315,0.0001685,0.0001229,0.0001635,184847.26,27.87
2017-12-28,VENBTC,0.000124,0.000135,0.0001155,0.0001315,140170.31,17.71
2017-12-27,VENBTC,9.1e-05,0.0001524,8.696e-05,0.000124,314291.19,35.99
2017-12-26,VENBTC,9.825e-05,9.89e-05,8.0e-05,9.1e-05,307726.36,27.83
2017-12-25,VENBTC,9.302e-05,9.999e-05,9.13e-05,9.825e-05,151637.22,14.43
2017-12-24,VENBTC,9.371e-05,9.786e-05,9.029e-05,9.302e-05,134580.71,12.55
2017-12-23,VENBTC,9.18e-05,0.0001018,8.96e-05,9.371e-05,210103.57,20.08
2017-12-22,VENBTC,9.49e-05,9.593e-05,8.253e-05,9.18e-05,197238.43,17.85
2017-12-21,VENBTC,8.899e-05,9.883e-05,8.193e-05,9.49e-05,247747.29,22.21
2017-12-20,VENBTC,8.03e-05,9.022e-05,7.001e-05,8.899e-05,287881.33,23.33
2017-12-19,VENBTC,8.961e-05,9.469e-05,7.802e-05,8.03e-05,421363.05,36.22
2017-12-18,VENBTC,6.439e-05,0.0001234,5.94e-05,8.961e-05,631954.91,50.97
2017-12-17,VENBTC,4.7e-05,6.649e-05,4.52e-05,6.439e-05,882377.51,49.21
2017-12-16,VENBTC,4.715e-05,4.85e-05,4.276e-05,4.7e-05,371829.71,17.16
2017-12-15,VENBTC,3.96e-05,5.068e-05,3.268e-05,4.715e-05,582094.16,25.87
2017-12-14,VENBTC,3.33e-05,4.199e-05,3.08e-05,3.96e-05,628376.52,22.69
2017-12-13,VENBTC,3.334e-05,3.446e-05,2.985e-05,3.33e-05,499403.51,15.99
2017-12-12,VENBTC,3.398e-05,3.498e-05,3.12e-05,3.334e-05,478959.83,15.8
2017-12-11,VENBTC,3.028e-05,3.5e-05,2.754e-05,3.398e-05,785248.69,23.8
2017-12-10,VENBTC,3.66e-05,3.751e-05,2.96e-05,3.028e-05,422120.55,13.8
2017-12-09,VENBTC,3.445e-05,3.714e-05,3.35e-05,3.66e-05,278625.28,9.84
2017-12-08,VENBTC,2.66e-05,4.18e-05,2.535e-05,3.445e-05,400877.24,13.63
2017-12-07,VENBTC,4.21e-05,4.492e-05,2.5e-05,2.66e-05,492797.01,16.07
2017-12-06,VENBTC,5.64e-05,5.71e-05,4.111e-05,4.21e-05,381926.14,18.35
2017-12-05,VENBTC,4.277e-05,5.919e-05,3.795e-05,5.64e-05,831962.49,39.41
2017-12-04,VENBTC,3.962e-05,4.374e-05,3.496e-05,4.277e-05,664940.27,25.87
2017-12-03,VENBTC,3.297e-05,4.032e-05,3.011e-05,3.962e-05,1256134.38,41.61
2017-12-02,VENBTC,2.992e-05,3.297e-05,2.65e-05,3.297e-05,1060330.22,30.68
2017-12-01,VENBTC,2.48e-05,3.151e-05,2.01e-05,2.992e-05,1541244.12,38.22
2017-11-30,VENBTC,2.36e-05,2.518e-05,2.217e-05,2.48e-05,1102250.08,25.81
2017-11-29,VENBTC,2.706e-05,2.833e-05,2.002e-05,2.36e-05,1358234.46,32.77
2017-11-28,VENBTC,2.507e-05,2.968e-05,2.422e-05,2.706e-05,663187.89,17.21
2017-11-27,VENBTC,2.62e-05,2.754e-05,2.442e-05,2.507e-05,606494.7,15.65
2017-11-26,VENBTC,2.959e-05,2.959e-05,2.001e-05,2.62e-05,395534.75,10.54
2017-11-25,VENBTC,3.16e-05,3.22e-05,2.85e-05,2.959e-05,387457.35,11.63
2017-11-24,VENBTC,2.984e-05,3.178e-05,2.706e-05,3.16e-05,709245.81,20.77
2017-11-23,VENBTC,3.19e-05,3.239e-05,2.725e-05,2.984e-05,971912.2,28.87
2017-11-22,VENBTC,3.29e-05,3.363e-05,2.992e-05,3.19e-05,469921.07,14.84
2017-11-21,VENBTC,3.23e-05,3.311e-05,2.992e-05,3.29e-05,421932.77,13.09
2017-11-20,VENBTC,3.076e-05,3.439e-05,3.071e-05,3.23e-05,537017.85,17.16
2017-11-19,VENBTC,3.39e-05,3.494e-05,3.001e-05,3.076e-05,399780.58,13.11
2017-11-18,VENBTC,3.365e-05,3.578e-05,3.236e-05,3.39e-05,349931.68,11.72
2017-11-17,VENBTC,3.53e-05,3.935e-05,3.224e-05,3.365e-05,471287.2,15.98
2017-11-16,VENBTC,3.55e-05,4.29e-05,3.1e-05,3.53e-05,1060074.06,40.35
2017-11-15,VENBTC,3.622e-05,3.674e-05,3.37e-05,3.55e-05,740627.61,26.13
2017-11-14,VENBTC,3.384e-05,3.706e-05,3.362e-05,3.622e-05,376410.31,13.03
2017-11-13,VENBTC,3.62e-05,3.706e-05,3.236e-05,3.384e-05,398615.03,13.8
2017-11-12,VENBTC,3.774e-05,3.995e-05,3.55e-05,3.62e-05,575266.08,21.2
2017-11-11,VENBTC,3.628e-05,3.97e-05,3.501e-05,3.774e-05,362303.3,13.68
2017-11-10,VENBTC,3.85e-05,3.931e-05,3.461e-05,3.628e-05,772457.19,28.35
2017-11-09,VENBTC,3.288e-05,3.988e-05,3.288e-05,3.85e-05,416035.36,16.08
2017-11-08,VENBTC,3.45e-05,3.516e-05,3.1e-05,3.288e-05,47773.81,1.59
2017-11-07,VENBTC,3.266e-05,3.478e-05,3.113e-05,3.45e-05,451787.72,15.07
2017-11-06,VENBTC,2.826e-05,3.48e-05,2.825e-05,3.266e-05,964174.47,31.09
2017-11-05,VENBTC,2.97e-05,3.06e-05,2.75e-05,2.826e-05,728680.44,21.1
2017-11-04,VENBTC,2.808e-05,3.097e-05,2.778e-05,2.97e-05,801133.81,23.42
2017-11-03,VENBTC,2.365e-05,2.83e-05,2.365e-05,2.808e-05,471064.96,12.26
2017-11-02,VENBTC,2.72e-05,2.743e-05,2.353e-05,2.365e-05,407787.15,10.49
2017-11-01,VENBTC,3.345e-05,3.39e-05,2.708e-05,2.72e-05,903323.93,26.36
2017-10-31,VENBTC,3.533e-05,3.678e-05,3.207e-05,3.345e-05,554117.15,18.73
2017-10-30,VENBTC,3.326e-05,3.7e-05,3.32e-05,3.533e-05,519435.56,17.99
2017-10-29,VENBTC,3.313e-05,3.76e-05,3.286e-05,3.326e-05,466333.3,16.08
2017-10-28,VENBTC,3.57e-05,3.847e-05,3.268e-05,3.313e-05,605743.6,21.27
2017-10-27,VENBTC,3.706e-05,3.727e-05,2.946e-05,3.57e-05,1218454.0,40.66
2017-10-26,VENBTC,3.993e-05,4.129e-05,3.6e-05,3.706e-05,678464.91,26.15
2017-10-25,VENBTC,4.399e-05,4.487e-05,3.819e-05,3.993e-05,668300.94,28.17
2017-10-24,VENBTC,3.973e-05,4.49e-05,3.95e-05,4.399e-05,464657.16,20.19
2017-10-23,VENBTC,4.107e-05,4.549e-05,3.814e-05,3.973e-05,475244.49,19.09
2017-10-22,VENBTC,4.176e-05,4.668e-05,3.989e-05,4.107e-05,610988.69,25.46
2017-10-21,VENBTC,4.17e-05,4.95e-05,3.865e-05,4.176e-05,476939.1,19.72
2017-10-20,VENBTC,5.26e-05,5.265e-05,3.961e-05,4.17e-05,1306741.57,58.94
2017-10-19,VENBTC,5.19e-05,5.716e-05,4.719e-05,5.26e-05,2048152.63,108.31
2017-10-18,VENBTC,4.17e-05,5.695e-05,3.99e-05,5.19e-05,1671645.27,77.81
2017-10-17,VENBTC,3.927e-05,4.202e-05,3.6e-05,4.17e-05,635583.3,24.51
2017-10-16,VENBTC,3.891e-05,4.272e-05,3.702e-05,3.927e-05,480991.04,18.83
2017-10-15,VENBTC,3.96e-05,4.201e-05,3.54e-05,3.891e-05,594473.07,23.31
2017-10-14,VENBTC,3.596e-05,4.15e-05,3.54e-05,3.96e-05,575827.9,22.65
2017-10-13,VENBTC,4.1e-05,4.8e-05,3.001e-05,3.596e-05,875763.51,32.05
2017-10-12,VENBTC,4.851e-05,5.1e-05,3.8e-05,4.1e-05,1096038.17,47.36
2017-10-11,VENBTC,5.535e-05,5.611e-05,4.635e-05,4.851e-05,854254.66,43.05
2017-10-10,VENBTC,5.721e-05,5.775e-05,5.1e-05,5.535e-05,723088.66,39.1
2017-10-09,VENBTC,5.488e-05,6.6e-05,5.055e-05,5.721e-05,1491615.92,85.19
