Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume IOT,Volume ABTC
2018-05-24 05-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-19 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-16 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-15 02-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-14 06-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-14 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-12 05-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-10 10-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-08 01-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-07 12-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-06 10-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-05 01-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-04 10-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-03 10-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-02 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-02 10-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-05-01 02-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-29 10-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-28 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-27 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-26 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-25 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-24 01-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-22 06-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-22 05-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-21 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-21 04-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-21 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-19 11-PM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
2018-04-18 12-AM,IOTABTC,0,7.254e-05,0,7.254e-05,0.0,0.0
