Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR
2019-07-01 10-PM,LTCEUR,102,106.1,102,106.1,0.2399,25.45
2019-07-01 09-PM,LTCEUR,102,102,102,102,0.0,0.0
2019-07-01 08-PM,LTCEUR,102,102,102,102,0.0,0.0
2019-07-01 07-PM,LTCEUR,103.97,103.97,102,102,6.865,702.61
2019-07-01 06-PM,LTCEUR,103,103.97,103,103.97,0.09875,10.27
2019-07-01 05-PM,LTCEUR,103,103,103,103,0.0,0.0
2019-07-01 04-PM,LTCEUR,103,103,103,103,0.0,0.0
2019-07-01 03-PM,LTCEUR,104.85,104.85,103,103,0.361,37.18
2019-07-01 02-PM,LTCEUR,106.07,106.31,104.85,104.85,15.34,1630.44
2019-07-01 01-PM,LTCEUR,105.13,106.07,105.13,106.07,4.601,488.08
2019-07-01 12-PM,LTCEUR,105.13,105.13,105.13,105.13,0.0,0.0
2019-07-01 11-AM,LTCEUR,105.13,105.13,105.13,105.13,0.0,0.0
2019-07-01 10-AM,LTCEUR,104.85,105.22,104.85,105.13,0.4895,51.48
2019-07-01 09-AM,LTCEUR,110.12,110.12,104.85,104.85,7.823,827.01
2019-07-01 08-AM,LTCEUR,108.76,110.12,108.76,110.12,1.004,110.56
2019-07-01 07-AM,LTCEUR,108.76,108.76,108.76,108.76,0.0,0.0
2019-07-01 06-AM,LTCEUR,108.76,108.76,108.76,108.76,0.0,0.0
2019-07-01 05-AM,LTCEUR,109.88,109.88,108.76,108.76,3.01,328.39
2019-07-01 04-AM,LTCEUR,110.98,110.98,109.88,109.88,3.057,336.15
2019-07-01 03-AM,LTCEUR,108.29,110.98,108.29,110.98,1.255,139.23
2019-07-01 02-AM,LTCEUR,107.18,108.29,107.18,108.29,15.0,1624.35
2019-07-01 01-AM,LTCEUR,107.18,107.18,107.18,107.18,0.0,0.0
2019-07-01 12-AM,LTCEUR,106.09,107.18,106.09,107.18,0.434,46.51
2019-06-30 11-PM,LTCEUR,113.61,113.61,106.08,106.09,47.99,5105.66
2019-06-30 10-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 09-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 08-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 07-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 06-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 05-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 04-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 03-PM,LTCEUR,113.61,113.61,113.61,113.61,0.0,0.0
2019-06-30 02-PM,LTCEUR,116.93,116.93,113.61,113.61,1.227,139.41
2019-06-30 01-PM,LTCEUR,116.93,116.93,116.93,116.93,0.0,0.0
2019-06-30 12-PM,LTCEUR,116.93,116.93,116.93,116.93,0.0,0.0
2019-06-30 11-AM,LTCEUR,116.93,116.93,116.93,116.93,0.0,0.0
2019-06-30 10-AM,LTCEUR,113.23,116.94,113.23,116.93,0.4431,51.81
2019-06-30 09-AM,LTCEUR,113.23,113.23,113.23,113.23,0.0,0.0
2019-06-30 08-AM,LTCEUR,113.23,113.23,113.23,113.23,0.0,0.0
2019-06-30 07-AM,LTCEUR,121.81,121.81,113.23,113.23,1.508,170.85
2019-06-30 06-AM,LTCEUR,121.81,121.81,121.81,121.81,0.0,0.0
2019-06-30 05-AM,LTCEUR,116.05,121.81,116.05,121.81,0.5056,61.59
2019-06-30 04-AM,LTCEUR,116.05,116.05,116.05,116.05,0.0,0.0
2019-06-30 03-AM,LTCEUR,116.02,116.05,116.02,116.05,0.1006,11.67
2019-06-30 02-AM,LTCEUR,116.02,116.02,116.02,116.02,0.0,0.0
2019-06-30 01-AM,LTCEUR,116.41,116.41,116.02,116.02,0.1326,15.38
2019-06-30 12-AM,LTCEUR,116.41,116.41,116.41,116.41,0.0,0.0
2019-06-29 11-PM,LTCEUR,116.41,116.41,116.41,116.41,0.0,0.0
2019-06-29 10-PM,LTCEUR,116.41,116.41,116.41,116.41,0.0,0.0
2019-06-29 09-PM,LTCEUR,116.41,116.41,116.41,116.41,0.0,0.0
2019-06-29 08-PM,LTCEUR,116.41,116.41,116.41,116.41,0.0,0.0
2019-06-29 07-PM,LTCEUR,116,116.43,116,116.41,5.154,600.0
2019-06-29 06-PM,LTCEUR,116,116,116,116,0.0,0.0
2019-06-29 05-PM,LTCEUR,116,116,116,116,0.0,0.0
2019-06-29 04-PM,LTCEUR,115.99,116,115.99,116,1.175,136.31
2019-06-29 03-PM,LTCEUR,115.82,115.99,115.82,115.99,0.0863,10.01
2019-06-29 02-PM,LTCEUR,115.82,115.82,115.82,115.82,0.0,0.0
2019-06-29 01-PM,LTCEUR,115.82,115.82,115.82,115.82,0.0,0.0
2019-06-29 12-PM,LTCEUR,115.82,115.82,115.82,115.82,0.3609,41.8
2019-06-29 11-AM,LTCEUR,105.93,115.82,105.93,115.82,9.821,1072.81
2019-06-29 10-AM,LTCEUR,102,105.93,102,105.93,0.141,14.94
2019-06-29 09-AM,LTCEUR,121.82,121.82,102,102,1.925,198.18
2019-06-29 08-AM,LTCEUR,102.03,121.82,102.03,121.82,5.749,660.06
2019-06-29 07-AM,LTCEUR,102.03,102.03,102.03,102.03,0.0,0.0
2019-06-29 06-AM,LTCEUR,103,103,102.03,102.03,0.1607,16.4
2019-06-29 05-AM,LTCEUR,103,103,103,103,0.0,0.0
2019-06-29 04-AM,LTCEUR,103,103,103,103,0.0,0.0
2019-06-29 03-AM,LTCEUR,103,103,103,103,0.0,0.0
2019-06-29 02-AM,LTCEUR,104.03,104.03,103,103,1.212,125.81
2019-06-29 01-AM,LTCEUR,104.13,104.13,104.03,104.03,2.195,228.49
2019-06-29 12-AM,LTCEUR,104.13,104.13,104.13,104.13,0.0,0.0
2019-06-28 11-PM,LTCEUR,114.27,114.27,104.13,104.13,0.36,37.49
2019-06-28 10-PM,LTCEUR,105.22,114.27,105.22,114.27,2.625,300.01
2019-06-28 09-PM,LTCEUR,105.07,116.4,105.07,105.22,2.341,252.04
2019-06-28 08-PM,LTCEUR,104.7,106.39,104.7,105.07,19.52,2071.61
2019-06-28 07-PM,LTCEUR,104.7,104.7,104.7,104.7,0.0,0.0
2019-06-28 06-PM,LTCEUR,116.4,116.4,104.7,104.7,0.3584,37.53
2019-06-28 05-PM,LTCEUR,103.76,116.4,103.76,116.4,4.569,511.42
2019-06-28 04-PM,LTCEUR,104.36,104.36,103.48,103.76,211.98,21996.1
2019-06-28 03-PM,LTCEUR,104.36,104.36,104.36,104.36,0.0,0.0
2019-06-28 02-PM,LTCEUR,104.36,104.36,104.36,104.36,0.0,0.0
2019-06-28 01-PM,LTCEUR,104.36,104.36,104.36,104.36,0.0,0.0
2019-06-28 12-PM,LTCEUR,102,104.36,102,104.36,0.3642,38.0
2019-06-28 11-AM,LTCEUR,102,102,102,102,0.0,0.0
2019-06-28 10-AM,LTCEUR,101,102.86,101,102,0.27,27.59
2019-06-28 09-AM,LTCEUR,101,101,101,101,0.0,0.0
2019-06-28 08-AM,LTCEUR,101,101,101,101,0.0,0.0
2019-06-28 07-AM,LTCEUR,101.78,101.78,101,101,6.127,618.87
2019-06-28 06-AM,LTCEUR,99.96,101.79,99.96,101.78,1.21,123.15
2019-06-28 05-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-28 04-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-28 03-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-28 02-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-28 01-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-28 12-AM,LTCEUR,99.96,99.96,99.96,99.96,0.0,0.0
2019-06-27 11-PM,LTCEUR,100.29,101.85,99.96,99.96,0.8693,87.72
2019-06-27 10-PM,LTCEUR,100.29,100.29,100.29,100.29,0.0,0.0
2019-06-27 09-PM,LTCEUR,98.62,100.29,98.62,100.29,7.653,767.47
2019-06-27 08-PM,LTCEUR,101.83,101.83,96.9,98.62,15.94,1564.9
2019-06-27 07-PM,LTCEUR,101.89,101.89,101.83,101.83,0.658,67.0
2019-06-27 06-PM,LTCEUR,102.48,102.48,101.89,101.89,4.988,508.78
2019-06-27 05-PM,LTCEUR,102.48,102.48,102.48,102.48,0.0,0.0
2019-06-27 04-PM,LTCEUR,103.43,106.75,99.83,102.48,42.58,4355.47
2019-06-27 03-PM,LTCEUR,114.69,114.69,103.43,103.43,94.48,9823.41
2019-06-27 02-PM,LTCEUR,101.44,114.69,101.44,114.69,6.482,670.0
2019-06-27 01-PM,LTCEUR,102.29,102.93,100.58,101.44,23.96,2461.48
2019-06-27 12-PM,LTCEUR,102.01,102.29,102,102.29,6.16,628.46
2019-06-27 11-AM,LTCEUR,102.14,104.44,102.01,102.01,0.6385,66.22
2019-06-27 10-AM,LTCEUR,99.7,105,97.12,102.14,4.843,499.94
2019-06-27 09-AM,LTCEUR,100.51,100.51,99.7,99.7,2.108,210.55
2019-06-27 08-AM,LTCEUR,103,105.3,100.51,100.51,1.877,193.29
2019-06-27 07-AM,LTCEUR,103,103,103,103,0.0,0.0
2019-06-27 06-AM,LTCEUR,110.8,111.82,103,103,7.4,794.51
2019-06-27 05-AM,LTCEUR,110.8,110.8,110.8,110.8,0.0,0.0
2019-06-27 04-AM,LTCEUR,112.02,112.02,110.8,110.8,2.66,294.71
2019-06-27 03-AM,LTCEUR,112.02,112.02,112.02,112.02,0.0,0.0
2019-06-27 02-AM,LTCEUR,112.5,112.54,112.02,112.02,13.5,1517.79
2019-06-27 01-AM,LTCEUR,112.39,113.01,112.39,112.5,0.2008,22.63
2019-06-27 12-AM,LTCEUR,112.39,112.39,112.39,112.39,0.0,0.0
2019-06-26 11-PM,LTCEUR,112.39,112.39,112.39,112.39,0.0,0.0
2019-06-26 10-PM,LTCEUR,110,112.53,110,112.39,8.313,934.77
2019-06-26 09-PM,LTCEUR,110.03,111.01,110,110,2.99,329.5
2019-06-26 08-PM,LTCEUR,118.53,119.1,110.03,110.03,91.85,10865.55
2019-06-26 07-PM,LTCEUR,119.22,119.22,118.53,118.53,1.293,153.36
2019-06-26 06-PM,LTCEUR,119.78,120.05,118.8,119.22,8.095,969.59
2019-06-26 05-PM,LTCEUR,120.54,120.54,119.78,119.78,0.4734,56.73
2019-06-26 04-PM,LTCEUR,119.69,120.54,119.69,120.54,1.516,182.65
2019-06-26 03-PM,LTCEUR,119.69,119.69,119.69,119.69,0.0,0.0
2019-06-26 02-PM,LTCEUR,119.69,119.69,119.69,119.69,0.0,0.0
2019-06-26 01-PM,LTCEUR,118.31,119.69,118.31,119.69,0.08797,10.53
2019-06-26 12-PM,LTCEUR,118.31,118.31,118.31,118.31,0.0,0.0
2019-06-26 11-AM,LTCEUR,118.31,118.31,118.31,118.31,0.0,0.0
2019-06-26 10-AM,LTCEUR,117.75,118.31,117.75,118.31,0.9513,112.55
2019-06-26 09-AM,LTCEUR,117.75,117.75,117.75,117.75,0.0,0.0
2019-06-26 08-AM,LTCEUR,118.16,118.18,117.5,117.75,7.922,934.46
2019-06-26 07-AM,LTCEUR,117.86,118.16,117.86,118.16,2.033,240.18
2019-06-26 06-AM,LTCEUR,117.86,117.86,117.86,117.86,0.0,0.0
2019-06-26 05-AM,LTCEUR,119.96,119.96,117.86,117.86,3.476,409.87
2019-06-26 04-AM,LTCEUR,120.08,120.08,119.74,119.96,4.811,576.45
2019-06-26 03-AM,LTCEUR,120.89,120.89,120.08,120.08,4.701,566.85
2019-06-26 02-AM,LTCEUR,120.89,120.89,120.89,120.89,0.0,0.0
2019-06-26 01-AM,LTCEUR,120.89,120.89,120.89,120.89,0.0,0.0
2019-06-26 12-AM,LTCEUR,120.89,120.89,120.89,120.89,0.0,0.0
2019-06-25 11-PM,LTCEUR,121.79,121.79,120.89,120.89,0.5789,70.0
2019-06-25 10-PM,LTCEUR,117.09,121.79,117.09,121.79,9.208,1105.14
2019-06-25 09-PM,LTCEUR,116.38,117.09,116.38,117.09,1.027,120.0
2019-06-25 08-PM,LTCEUR,116.38,116.38,116.38,116.38,0.0,0.0
2019-06-25 07-PM,LTCEUR,117,117,116.38,116.38,0.1666,19.39
2019-06-25 06-PM,LTCEUR,117,117,117,117,0.0,0.0
2019-06-25 05-PM,LTCEUR,117,117,117,117,0.0,0.0
2019-06-25 04-PM,LTCEUR,113.92,117,113.92,117,0.4274,50.0
2019-06-25 03-PM,LTCEUR,113.92,113.92,113.92,113.92,0.0,0.0
2019-06-25 02-PM,LTCEUR,113.92,113.92,113.92,113.92,0.0,0.0
2019-06-25 01-PM,LTCEUR,113.92,113.92,113.92,113.92,0.0,0.0
2019-06-25 12-PM,LTCEUR,119.3,119.3,113.92,113.92,16.89,1938.13
2019-06-25 11-AM,LTCEUR,119.3,119.3,119.3,119.3,0.0,0.0
2019-06-25 10-AM,LTCEUR,119.3,119.3,119.3,119.3,0.0,0.0
2019-06-25 09-AM,LTCEUR,119.3,119.3,119.3,119.3,0.0,0.0
2019-06-25 08-AM,LTCEUR,119.1,119.3,119.1,119.3,14.28,1703.27
2019-06-25 07-AM,LTCEUR,119.1,119.1,119.1,119.1,0.0,0.0
2019-06-25 06-AM,LTCEUR,119.1,119.1,119.1,119.1,0.0,0.0
2019-06-25 05-AM,LTCEUR,120.16,120.16,119.1,119.1,6.817,811.94
2019-06-25 04-AM,LTCEUR,120.16,120.16,120.16,120.16,0.0,0.0
2019-06-25 03-AM,LTCEUR,120.16,120.16,120.16,120.16,0.0,0.0
2019-06-25 02-AM,LTCEUR,120.16,120.16,120.16,120.16,0.0,0.0
2019-06-25 01-AM,LTCEUR,120.16,120.16,120.16,120.16,0.0,0.0
2019-06-25 12-AM,LTCEUR,117.66,120.16,117.66,120.16,0.1758,21.13
2019-06-24 11-PM,LTCEUR,117.66,117.66,117.66,117.66,0.0,0.0
2019-06-24 10-PM,LTCEUR,117.66,117.66,117.66,117.66,0.0,0.0
2019-06-24 09-PM,LTCEUR,117.66,117.66,117.66,117.66,0.0,0.0
2019-06-24 08-PM,LTCEUR,117.24,117.66,117.24,117.66,0.255,30.0
2019-06-24 07-PM,LTCEUR,116.93,117.24,116.8,117.24,36.79,4300.02
2019-06-24 06-PM,LTCEUR,119.2,119.2,116.93,116.93,1.255,146.69
2019-06-24 05-PM,LTCEUR,119.2,119.2,119.2,119.2,0.0,0.0
2019-06-24 04-PM,LTCEUR,119.2,119.2,119.2,119.2,0.0,0.0
2019-06-24 03-PM,LTCEUR,119.2,119.2,119.2,119.2,0.0,0.0
2019-06-24 02-PM,LTCEUR,118.78,119.2,118.78,119.2,0.8389,100.0
2019-06-24 01-PM,LTCEUR,118.78,118.78,118.78,118.78,0.0,0.0
2019-06-24 12-PM,LTCEUR,118.5,121.81,118.5,118.78,10.17,1234.13
2019-06-24 11-AM,LTCEUR,119.23,119.23,118.5,118.5,5.063,600.0
2019-06-24 10-AM,LTCEUR,119.07,119.55,119.07,119.23,1.589,189.45
2019-06-24 09-AM,LTCEUR,119.07,119.07,119.07,119.07,0.0,0.0
2019-06-24 08-AM,LTCEUR,118.07,119.07,118.07,119.07,1.0,119.07
2019-06-24 07-AM,LTCEUR,118.07,118.07,118.07,118.07,0.0,0.0
2019-06-24 06-AM,LTCEUR,120,120,118.07,118.07,1.287,151.96
2019-06-24 05-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-24 04-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-24 03-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-24 02-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-24 01-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-24 12-AM,LTCEUR,120,120,120,120,0.0,0.0
2019-06-23 11-PM,LTCEUR,121.79,121.79,120,120,0.9578,114.99
2019-06-23 10-PM,LTCEUR,121.79,121.79,121.79,121.79,0.0,0.0
2019-06-23 09-PM,LTCEUR,121.83,121.83,121.79,121.79,1.668,203.18
2019-06-23 08-PM,LTCEUR,122.03,122.03,121.83,121.83,3.447,420.61
2019-06-23 07-PM,LTCEUR,122.03,122.03,122.03,122.03,0.0,0.0
2019-06-23 06-PM,LTCEUR,122.03,122.03,122.03,122.03,0.3818,46.59
2019-06-23 05-PM,LTCEUR,127.5,127.5,122.03,122.03,0.277,33.81
2019-06-23 04-PM,LTCEUR,121.84,127.5,121.84,127.5,0.995,123.31
2019-06-23 03-PM,LTCEUR,121.84,121.84,121.84,121.84,0.0,0.0
2019-06-23 02-PM,LTCEUR,121.84,121.84,121.84,121.84,0.0,0.0
2019-06-23 01-PM,LTCEUR,122.95,122.95,121.84,121.84,0.3461,42.17
2019-06-23 12-PM,LTCEUR,122.95,122.95,122.95,122.95,0.0,0.0
2019-06-23 11-AM,LTCEUR,129.31,129.31,122.29,122.95,0.3837,46.98
2019-06-23 10-AM,LTCEUR,122.17,129.31,121.9,129.31,3.597,439.58
2019-06-23 09-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 08-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 07-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 06-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 05-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 04-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 03-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 02-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 01-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-23 12-AM,LTCEUR,122.17,122.17,122.17,122.17,0.0,0.0
2019-06-22 11-PM,LTCEUR,129.98,129.98,122.17,122.17,0.1865,22.79
2019-06-22 10-PM,LTCEUR,125.98,129.98,125.98,129.98,0.3903,50.02
2019-06-22 09-PM,LTCEUR,125.98,125.98,125.98,125.98,0.0,0.0
2019-06-22 08-PM,LTCEUR,126.98,126.98,125.98,125.98,0.3609,45.46
2019-06-22 07-PM,LTCEUR,126.98,126.98,126.94,126.98,3.146,399.43
2019-06-22 06-PM,LTCEUR,126.98,126.98,126.98,126.98,0.0,0.0
2019-06-22 05-PM,LTCEUR,126.98,126.98,126.98,126.98,0.0,0.0
2019-06-22 04-PM,LTCEUR,126.98,126.98,126.98,126.98,0.0,0.0
2019-06-22 03-PM,LTCEUR,124,126.98,124,126.98,0.5435,69.0
2019-06-22 02-PM,LTCEUR,123.98,125.99,123.98,124,3.354,418.48
2019-06-22 01-PM,LTCEUR,124.99,124.99,123.98,123.98,0.4465,55.36
2019-06-22 12-PM,LTCEUR,124.99,124.99,124.99,124.99,0.0,0.0
2019-06-22 11-AM,LTCEUR,124.99,124.99,124.99,124.99,0.0,0.0
2019-06-22 10-AM,LTCEUR,124.99,124.99,124.99,124.99,0.0,0.0
2019-06-22 09-AM,LTCEUR,122.61,124.99,122.61,124.99,0.2199,27.48
2019-06-22 08-AM,LTCEUR,125,125,122.61,122.61,1.956,239.78
2019-06-22 07-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 06-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 05-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 04-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 03-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 02-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 01-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-22 12-AM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-21 11-PM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-21 10-PM,LTCEUR,125,125,125,125,0.0,0.0
2019-06-21 09-PM,LTCEUR,121.26,125,121.26,125,2.02,252.31
2019-06-21 08-PM,LTCEUR,121.26,121.26,121.26,121.26,0.0,0.0
2019-06-21 07-PM,LTCEUR,121.63,121.63,121.26,121.26,0.6633,80.43
2019-06-21 06-PM,LTCEUR,121.26,121.63,121.26,121.63,0.07744,9.419
2019-06-21 05-PM,LTCEUR,120.72,121.26,120.72,121.26,0.1655,20.07
2019-06-21 04-PM,LTCEUR,120.72,120.72,120.72,120.72,0.0,0.0
2019-06-21 03-PM,LTCEUR,120.72,120.72,120.72,120.72,0.0,0.0
2019-06-21 02-PM,LTCEUR,119.97,121.62,119.97,120.72,36.56,4430.34
2019-06-21 01-PM,LTCEUR,122.58,122.6,119.97,119.97,16.08,1931.65
2019-06-21 12-PM,LTCEUR,121.6,122.58,121.6,122.58,14.04,1720.76
2019-06-21 11-AM,LTCEUR,121.6,121.6,121.6,121.6,0.0,0.0
2019-06-21 10-AM,LTCEUR,121.6,121.6,121.6,121.6,0.0,0.0
2019-06-21 09-AM,LTCEUR,120.66,121.6,120.66,121.6,30.0,3644.25
2019-06-21 08-AM,LTCEUR,120.66,120.66,120.66,120.66,0.0,0.0
2019-06-21 07-AM,LTCEUR,121.01,121.01,120.66,120.66,29.19,3523.38
2019-06-21 06-AM,LTCEUR,121.01,121.01,121.01,121.01,0.0,0.0
2019-06-21 05-AM,LTCEUR,121.01,121.01,121.01,121.01,0.0,0.0
2019-06-21 04-AM,LTCEUR,121.01,121.01,121.01,121.01,0.0,0.0
2019-06-21 03-AM,LTCEUR,121.01,121.01,121.01,121.01,0.0,0.0
2019-06-21 02-AM,LTCEUR,121.01,121.01,121.01,121.01,0.0,0.0
2019-06-21 01-AM,LTCEUR,118.99,121.01,118.99,121.01,0.263,31.82
2019-06-21 12-AM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 11-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 10-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 09-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 08-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 07-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 06-PM,LTCEUR,118.99,118.99,118.99,118.99,0.0,0.0
2019-06-20 05-PM,LTCEUR,119.55,119.55,118.99,118.99,1.681,200.0
2019-06-20 04-PM,LTCEUR,119.55,119.55,119.55,119.55,0.0,0.0
2019-06-20 03-PM,LTCEUR,119.55,119.55,119.55,119.55,0.0,0.0
2019-06-20 02-PM,LTCEUR,119.78,119.78,119.55,119.55,0.1293,15.46
2019-06-20 01-PM,LTCEUR,119.46,119.78,119.46,119.78,0.0556,6.66
2019-06-20 12-PM,LTCEUR,119.46,119.46,119.46,119.46,0.0,0.0
2019-06-20 11-AM,LTCEUR,119.46,119.46,119.46,119.46,0.0,0.0
2019-06-20 10-AM,LTCEUR,119.46,119.46,119.46,119.46,0.0,0.0
2019-06-20 09-AM,LTCEUR,119.46,119.46,119.46,119.46,0.0,0.0
2019-06-20 08-AM,LTCEUR,122.5,122.5,119.46,119.46,0.6201,74.08
2019-06-20 07-AM,LTCEUR,121.51,122.5,121.51,122.5,2.45,299.25
2019-06-20 06-AM,LTCEUR,120.67,130,120.67,121.51,20.2,2566.4
2019-06-20 05-AM,LTCEUR,120.67,120.67,120.67,120.67,0.0,0.0
2019-06-20 04-AM,LTCEUR,121.05,121.05,120.48,120.67,31.01,3739.49
2019-06-20 03-AM,LTCEUR,121.1,121.1,121.05,121.05,15.06,1823.4
2019-06-20 02-AM,LTCEUR,121.1,121.1,121.1,121.1,0.0,0.0
2019-06-20 01-AM,LTCEUR,121.5,121.5,120.95,121.1,15.08,1823.64
2019-06-20 12-AM,LTCEUR,121.12,121.9,121.12,121.5,18.03,2196.68
2019-06-19 11-PM,LTCEUR,121.12,121.12,121.12,121.12,0.0,0.0
2019-06-19 10-PM,LTCEUR,123.43,123.43,121.11,121.12,6.171,747.92
2019-06-19 09-PM,LTCEUR,123.43,123.43,123.43,123.43,0.0,0.0
2019-06-19 08-PM,LTCEUR,123.43,123.43,123.43,123.43,0.0,0.0
2019-06-19 07-PM,LTCEUR,121.68,123.43,121.68,123.43,0.6351,78.36
2019-06-19 06-PM,LTCEUR,121.68,121.68,121.68,121.68,0.0,0.0
