Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XMR,Volume BTC
2019-07-03,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-07-02,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-07-01,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-30,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-29,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-28,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-27,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-26,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-25,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-24,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-23,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-22,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-21,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-20,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-19,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-18,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-17,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-16,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-15,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-14,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-13,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-12,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-11,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-10,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-09,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-08,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-07,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-06,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-05,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-04,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-03,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-02,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-06-01,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-31,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-30,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-29,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-28,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-27,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-26,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-25,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-24,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-23,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-22,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-21,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-20,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-19,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-18,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-17,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-16,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-15,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-14,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-13,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-12,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-11,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-10,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-09,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-08,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-07,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-06,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-05,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-04,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-03,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-02,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-05-01,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-30,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-29,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-28,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-27,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-26,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-25,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-24,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-23,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-22,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-21,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-20,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-19,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-18,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-17,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-16,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-15,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-14,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-13,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-12,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-11,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-10,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-09,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-08,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-07,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-06,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-05,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-04,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-03,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-02,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-04-01,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-31,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-30,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-29,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-28,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-27,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-26,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-25,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-24,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-23,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-22,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-21,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-20,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-19,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-18,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-17,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-16,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-15,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-14,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-13,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-12,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-11,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-10,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-09,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-08,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-07,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-06,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-05,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-04,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-03,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-02,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-03-01,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-28,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-27,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-26,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-25,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-24,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-23,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-22,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-21,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-20,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
2019-02-19,XMRBTC,0.01217,0.01217,0.01217,0.01217,0.0,0.0
