Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR
2019-06-10,LTCEUR,102,115.3,99.85,114.48,23946.53,2614965.21
2019-06-09,LTCEUR,104.57,105.22,99.03,102,11800.81,1204781.31
2019-06-08,LTCEUR,103.71,106.29,100.9,104.57,11438.05,1177425.16
2019-06-07,LTCEUR,98.68,107,97.43,103.71,26963.62,2769768.74
2019-06-06,LTCEUR,92.76,99.5,89.53,98.68,13074.52,1221395.27
2019-06-05,LTCEUR,90.59,93.58,89.11,92.76,8411.47,770217.93
2019-06-04,LTCEUR,94,94.6,86.61,90.59,38517.46,3491550.46
2019-06-03,LTCEUR,102.99,103.88,93.16,94,20955.79,2067953.07
2019-06-02,LTCEUR,100.27,104.85,100.04,102.99,6503.0,669248.57
2019-06-01,LTCEUR,102.54,104.16,99.38,100.27,6869.11,698504.85
2019-05-31,LTCEUR,97,102.92,93.92,102.54,14000.92,1367786.83
2019-05-30,LTCEUR,103.5,108.49,91.52,97,27687.73,2810343.66
2019-05-29,LTCEUR,102.93,106.43,97.11,103.5,13204.92,1358995.85
2019-05-28,LTCEUR,104.2,105.49,99.4,102.93,16565.43,1693824.47
2019-05-27,LTCEUR,100.5,109.26,99.09,104.2,30419.61,3136882.61
2019-05-26,LTCEUR,91.59,102.59,89.16,100.5,16637.68,1592329.47
2019-05-25,LTCEUR,89.57,93.6,89.02,91.59,8813.3,808040.09
2019-05-24,LTCEUR,79.6,92.89,79.07,89.57,31887.54,2801340.01
2019-05-23,LTCEUR,79.07,80.39,76.2,79.6,8722.09,682867.93
2019-05-22,LTCEUR,82.04,82.77,76.7,79.07,13394.94,1080313.44
2019-05-21,LTCEUR,82.25,83.77,80.15,82.04,7494.22,615884.95
2019-05-20,LTCEUR,85.17,85.17,78.25,82.25,13142.48,1074388.77
2019-05-19,LTCEUR,78.21,87.15,77.68,85.17,22150.38,1858872.67
2019-05-18,LTCEUR,80.56,81.15,76.82,78.21,6699.36,529172.88
2019-05-17,LTCEUR,85.83,87.15,75,80.56,29645.28,2333074.38
2019-05-16,LTCEUR,91.63,95.7,80.9,85.83,44590.88,3891361.91
2019-05-15,LTCEUR,81.73,93.21,81.09,91.63,42128.29,3653159.28
2019-05-14,LTCEUR,78.35,84.32,77.02,81.73,41659.32,3357123.94
2019-05-13,LTCEUR,75.61,83.22,75.14,78.35,36337.81,2887863.94
2019-05-12,LTCEUR,77.97,83.88,74.12,75.61,52422.84,4121625.3
2019-05-11,LTCEUR,68.54,84.89,68.54,77.97,44529.2,3445690.88
2019-05-10,LTCEUR,65.85,70.42,64.5,68.54,22180.7,1503452.41
2019-05-09,LTCEUR,65.96,67.45,64.39,65.85,13335.35,876909.37
2019-05-08,LTCEUR,65.35,66.89,63.82,65.96,16378.77,1070678.92
2019-05-07,LTCEUR,66.38,69.59,66.37,67.97,5131.26,350143.48
2019-05-06,LTCEUR,66.95,68,63.38,66.38,19823.8,1298481.72
2019-05-05,LTCEUR,68.95,68.97,66.13,66.95,7495.2,505761.42
2019-05-04,LTCEUR,69.63,72.6,65.42,68.95,13311.55,913177.75
2019-05-03,LTCEUR,64.64,71.55,61.6,69.63,43333.73,2961960.37
2019-05-02,LTCEUR,64.64,65.6,63.92,64.64,5622.91,363981.12
2019-05-01,LTCEUR,65.51,66.83,63.34,64.64,9378.09,606536.66
2019-04-30,LTCEUR,59.6,68.86,59.52,65.51,35235.11,2257054.5
2019-04-29,LTCEUR,60.79,61.26,58.21,59.6,7804.2,464530.98
2019-04-28,LTCEUR,63.54,63.79,60.03,60.79,7981.27,492849.73
2019-04-27,LTCEUR,64.25,64.46,63.11,63.54,5256.81,335403.36
2019-04-26,LTCEUR,63.37,65.76,62,64.25,20506.92,1311624.24
2019-04-25,LTCEUR,65.54,67,62.39,63.37,11184.19,726395.68
2019-04-24,LTCEUR,66.2,67.06,62.6,65.54,17486.07,1128869.92
2019-04-23,LTCEUR,68.42,70.78,65.94,66.2,13430.33,924743.36
2019-04-22,LTCEUR,68.86,69.53,67.3,68.42,13663.77,933550.21
2019-04-21,LTCEUR,72.79,73.29,65.51,68.86,15843.27,1077245.64
2019-04-20,LTCEUR,73.64,74.08,71.09,72.79,6205.87,451338.44
2019-04-19,LTCEUR,73.1,74.3,71.32,73.64,6167.3,448473.37
2019-04-18,LTCEUR,70.19,74.84,70.02,73.1,13565.3,986799.61
2019-04-17,LTCEUR,71.81,72.69,69.69,70.19,9881.55,697239.61
2019-04-16,LTCEUR,69.6,72.63,68.3,71.81,6130.39,433316.33
2019-04-15,LTCEUR,74.3,74.92,66.38,69.6,13656.83,963078.13
2019-04-14,LTCEUR,69.32,74.3,67.87,74.3,5337.83,378010.44
2019-04-13,LTCEUR,70.28,72.02,67.77,69.32,5124.17,355617.19
2019-04-12,LTCEUR,70.82,71.73,66.93,70.28,9404.81,654652.19
2019-04-11,LTCEUR,78.64,78.73,66.84,70.82,26945.39,1915449.28
2019-04-10,LTCEUR,77.37,81.66,76.73,78.64,14109.56,1117952.55
2019-04-09,LTCEUR,79.7,79.7,74.58,77.37,8720.51,674238.31
2019-04-08,LTCEUR,81.55,83.8,77.25,79.7,17663.02,1414883.9
2019-04-07,LTCEUR,83.07,85.11,79.54,81.55,10785.45,891900.88
2019-04-06,LTCEUR,79.05,87.14,76,83.07,17838.95,1471124.89
2019-04-05,LTCEUR,75.96,80.45,75.22,79.05,12757.84,998350.2
2019-04-04,LTCEUR,76.13,80.26,71.72,75.96,26978.64,2047427.8
2019-04-03,LTCEUR,69.06,88.51,67.52,76.13,69088.66,5401308.26
2019-04-02,LTCEUR,53.95,70.51,53.84,69.06,32308.78,1976041.21
2019-04-01,LTCEUR,53.8,54.2,53.34,53.95,7572.26,407335.01
2019-03-19,LTCEUR,51.94,52.66,51.94,52.42,169.88,8893.73
2019-03-18,LTCEUR,53.29,54.87,51.11,51.94,10331.76,543125.0
2019-03-17,LTCEUR,53.81,53.81,52.55,53.29,4573.17,243102.91
2019-03-16,LTCEUR,51.12,54.25,51.12,53.81,9362.14,500067.02
2019-03-15,LTCEUR,49.12,51.9,49.12,51.12,9040.83,459550.75
2019-03-14,LTCEUR,48.62,51.2,47.01,49.12,11435.06,558894.54
2019-03-13,LTCEUR,49.87,50,48,48.62,7763.21,380266.38
2019-03-12,LTCEUR,48.57,50.3,46.45,49.87,17417.37,853607.0
2019-03-11,LTCEUR,50.19,50.72,47.67,48.57,9691.53,472846.9
2019-03-10,LTCEUR,51.19,51.33,49.58,50.19,5410.24,271470.53
2019-03-09,LTCEUR,49.28,52.77,49.2,51.19,13140.45,671537.16
2019-03-08,LTCEUR,50.4,51.12,47.89,49.28,20572.88,1024473.56
2019-03-07,LTCEUR,48.74,52.35,47.51,50.4,39963.43,2005284.86
2019-03-06,LTCEUR,46.38,50,45.36,48.74,32827.83,1571881.67
2019-03-05,LTCEUR,40.27,47.77,40,46.38,29741.8,1341786.48
2019-03-04,LTCEUR,41.87,42.23,39.41,40.27,8934.52,360852.82
2019-03-03,LTCEUR,42.64,42.89,41.35,41.87,2322.14,98041.59
2019-03-02,LTCEUR,41.33,43.23,40.96,42.64,4688.69,198264.44
2019-03-01,LTCEUR,40,42.8,39.86,41.33,8793.16,366413.28
2019-02-28,LTCEUR,39.55,40.96,39.18,40,7482.34,300081.93
2019-02-27,LTCEUR,39.27,39.82,37.19,39.55,10802.82,421011.18
2019-02-26,LTCEUR,40.09,40.29,38.66,39.27,8812.88,347619.35
2019-02-25,LTCEUR,38.44,41.24,38.3,40.09,19259.69,760700.86
2019-02-24,LTCEUR,45.32,47.3,37.53,38.44,36972.13,1540096.82
2019-02-23,LTCEUR,43.18,45.75,42.09,45.32,11934.85,524788.0
2019-02-22,LTCEUR,42.48,43.67,42.07,43.18,19016.95,821060.03
2019-02-21,LTCEUR,45.08,45.18,41.9,42.48,15024.1,646680.16
2019-02-20,LTCEUR,41.37,45.74,40.71,45.08,26762.55,1180654.73
2019-02-19,LTCEUR,41.85,43.2,41.1,41.37,12883.54,542629.0
2019-02-18,LTCEUR,38.52,43.15,38.33,41.85,22638.26,922955.06
2019-02-17,LTCEUR,38.1,39.62,37.37,38.52,10891.35,416923.3
2019-02-16,LTCEUR,37.4,38.9,37.2,38.1,6352.57,241674.09
2019-02-15,LTCEUR,36.3,39.31,36.19,37.4,16395.15,610218.75
2019-02-14,LTCEUR,36.7,37.3,35.44,36.3,8172.98,297435.26
2019-02-13,LTCEUR,38.48,38.93,35.53,36.7,22112.52,822457.34
2019-02-12,LTCEUR,37.69,39,36.79,38.48,19790.0,754521.16
2019-02-11,LTCEUR,41.04,41.11,36.64,37.69,23976.72,916858.49
2019-02-10,LTCEUR,39.15,41.69,36.89,41.04,20653.71,821618.99
2019-02-09,LTCEUR,37.86,40.7,36.98,39.15,27966.18,1080219.16
2019-02-08,LTCEUR,29.02,39.18,28.75,37.86,42785.09,1486878.82
2019-02-07,LTCEUR,28.63,29.34,28.54,29.02,4043.77,116932.81
2019-02-06,LTCEUR,29.68,29.91,28.11,28.63,8636.31,246290.58
2019-02-05,LTCEUR,29.51,29.86,29.17,29.68,9339.0,275752.53
2019-02-04,LTCEUR,28.95,29.8,28.93,29.51,6824.7,199915.9
2019-02-03,LTCEUR,29.91,30.12,28.31,28.95,9220.89,269177.42
2019-02-02,LTCEUR,28.31,30.17,28.16,29.91,6722.91,195533.32
2019-02-01,LTCEUR,27.23,29.09,26.72,28.31,10690.71,297177.51
2019-01-31,LTCEUR,27.51,28,26.97,27.23,5809.87,159032.62
2019-01-30,LTCEUR,26.91,27.85,26.7,27.51,8087.91,221023.3
2019-01-29,LTCEUR,27.14,27.28,26.2,26.91,7959.3,213482.87
2019-01-28,LTCEUR,28.09,28.37,26.21,27.14,15031.14,405235.08
2019-01-27,LTCEUR,28.68,28.99,27.48,28.09,5852.15,165067.68
2019-01-26,LTCEUR,28.78,29.72,28.6,28.68,5863.55,171314.44
2019-01-25,LTCEUR,28.83,29.16,28,28.78,5902.03,168266.34
2019-01-24,LTCEUR,27.79,29.35,27.21,28.83,8915.6,252603.27
2019-01-23,LTCEUR,27.79,28.4,27.59,27.79,6449.12,180462.76
2019-01-22,LTCEUR,27.28,28.18,26.01,27.79,8391.51,229258.97
2019-01-21,LTCEUR,27,27.61,26.78,27.28,7102.51,192708.26
2019-01-20,LTCEUR,28.43,29.18,26.66,27,10020.24,274183.68
2019-01-19,LTCEUR,27.34,29.19,27.24,28.43,7988.9,228438.04
2019-01-18,LTCEUR,27.75,27.78,26.93,27.34,3452.57,93897.95
2019-01-17,LTCEUR,27.66,27.96,26.33,27.75,13261.85,358600.52
2019-01-16,LTCEUR,27.28,28.27,27.02,27.66,8287.37,228286.27
2019-01-15,LTCEUR,27.98,28.44,26.7,27.28,9249.96,255160.45
2019-01-14,LTCEUR,26.17,28.63,26.03,27.98,31341.53,847436.57
2019-01-13,LTCEUR,27.8,28.79,25.81,26.17,13682.25,364183.67
2019-01-12,LTCEUR,27.85,28.25,27.54,27.8,5091.71,142535.27
2019-01-11,LTCEUR,29.06,29.3,27.23,27.85,36598.78,1042235.84
2019-01-10,LTCEUR,33.42,34,27.92,29.06,40580.47,1212211.79
2019-01-09,LTCEUR,34.24,35,33.29,33.42,19160.4,652154.53
2019-01-08,LTCEUR,32.73,36,32.73,34.24,27338.25,945598.93
2019-01-07,LTCEUR,34.2,34.62,32.5,32.73,24181.27,806239.57
2019-01-06,LTCEUR,30.48,35.29,30.04,34.2,22891.46,759855.93
2019-01-05,LTCEUR,28.29,31.78,28.29,30.48,10363.72,314448.5
2019-01-04,LTCEUR,27.83,28.71,27.39,28.29,13447.39,376732.58
2019-01-03,LTCEUR,29.2,29.2,27.25,27.83,19964.26,556942.63
2019-01-02,LTCEUR,27.77,29.52,27.4,29.2,13565.24,384091.83
2019-01-01,LTCEUR,26.22,28.02,25.98,27.77,5714.85,153536.92
2018-12-31,LTCEUR,27.77,27.81,25.85,26.22,8339.32,223368.06
2018-12-30,LTCEUR,26.76,28.2,26.23,27.77,4646.55,127746.42
2018-12-29,LTCEUR,28.34,29.08,26.62,26.76,8889.82,247928.32
2018-12-28,LTCEUR,24.43,29.35,24.35,28.34,23558.7,627305.55
2018-12-27,LTCEUR,26.97,27.29,24.18,24.43,8528.19,216576.65
2018-12-26,LTCEUR,27.1,28.02,25.57,26.97,4838.66,128442.79
2018-12-25,LTCEUR,28.94,29.06,26.27,27.1,16422.0,444381.7
2018-12-24,LTCEUR,29.21,32.29,28.62,28.94,29038.78,887585.55
2018-12-23,LTCEUR,27.89,29.97,27.85,29.21,9087.63,263209.07
2018-12-22,LTCEUR,26.76,27.9,26.3,27.89,4129.21,111553.04
2018-12-21,LTCEUR,28.36,28.94,26.2,26.76,18218.3,502742.02
2018-12-20,LTCEUR,25.44,29,25.24,28.36,21683.65,598197.87
2018-12-19,LTCEUR,26.42,27.69,25.19,25.44,25965.83,692268.91
2018-12-18,LTCEUR,25.6,26.6,24.4,26.42,24704.36,624512.3
2018-12-17,LTCEUR,22.36,26.8,22.36,25.6,36908.55,919766.11
2018-12-16,LTCEUR,20.8,23.63,20.8,22.36,12210.88,277762.81
2018-12-15,LTCEUR,20.52,21.11,20.32,20.8,2592.83,53718.8
2018-12-14,LTCEUR,20.14,20.76,19.4,20.52,27198.77,547724.03
2018-12-13,LTCEUR,21.09,21.27,20.01,20.14,10624.81,219903.15
2018-12-12,LTCEUR,20.58,21.95,20.36,21.09,26520.86,569340.88
2018-12-11,LTCEUR,21.12,21.43,20.05,20.7,7867.72,163176.78
2018-12-10,LTCEUR,22.25,22.46,20.63,21.12,7976.4,171071.64
2018-12-09,LTCEUR,21.3,23.39,21.3,22.25,12946.47,290404.24
2018-12-08,LTCEUR,21.96,23.26,20.14,21.3,13683.39,292197.01
2018-12-07,LTCEUR,23.26,23.26,19.54,21.96,41648.11,894300.71
2018-12-06,LTCEUR,25.35,26.55,22.81,23.26,19386.67,479469.44
2018-12-05,LTCEUR,27.18,27.23,25.35,25.35,9759.38,256767.0
2018-12-04,LTCEUR,26.94,28.05,26.15,27.18,8823.3,241477.81
2018-12-03,LTCEUR,29.39,29.48,26.02,26.94,14225.32,388303.99
2018-12-02,LTCEUR,29.93,30.65,28.98,29.39,5632.07,166983.85
2018-12-01,LTCEUR,27.99,30.88,27.5,29.93,8046.66,236274.97
2018-11-30,LTCEUR,29.5,29.9,27.05,27.99,16969.19,475692.91
2018-11-29,LTCEUR,30.29,31.31,28.84,29.5,20624.7,620137.68
2018-11-28,LTCEUR,27.19,31.66,27.19,30.29,40604.21,1211619.77
2018-11-27,LTCEUR,25.71,27.76,24.88,27.19,17463.27,459577.81
2018-11-26,LTCEUR,27.01,28.06,24.27,25.71,25107.24,651850.94
2018-11-25,LTCEUR,25.34,28.31,23.18,27.01,28156.99,715881.21
2018-11-24,LTCEUR,28.03,29.11,24.53,25.34,14314.0,376104.24
2018-11-23,LTCEUR,27.5,28.88,26.63,28.03,19593.77,543271.43
2018-11-22,LTCEUR,30.1,30.34,27.3,27.5,14004.4,408524.29
2018-11-21,LTCEUR,28.46,30.13,27.45,30.1,17619.85,513286.57
2018-11-20,LTCEUR,31.47,32.83,26.49,28.46,37525.15,1092565.37
2018-11-19,LTCEUR,36.73,36.73,30.47,31.47,18459.29,603853.21
2018-11-18,LTCEUR,36.4,37.4,36.4,36.73,4807.94,177246.52
2018-11-17,LTCEUR,36.64,36.68,36.03,36.4,2709.97,98370.93
2018-11-16,LTCEUR,38.27,38.39,36.31,36.64,10704.91,401161.33
2018-11-15,LTCEUR,38.02,38.62,35.18,38.27,14484.05,539388.53
2018-11-14,LTCEUR,43.36,44.37,35.3,38.02,24437.94,949349.09
2018-11-13,LTCEUR,44.81,44.89,42.98,43.36,10427.19,458647.59
2018-11-12,LTCEUR,45.01,45.28,44.32,44.81,5392.84,241667.41
2018-11-11,LTCEUR,45.81,45.82,43.62,45.01,5747.58,257572.06
2018-11-10,LTCEUR,45.68,46.18,45.4,45.81,1539.2,70542.42
2018-11-09,LTCEUR,45.74,46.3,45.1,45.68,8306.61,378623.52
2018-11-08,LTCEUR,46.99,47.57,45.65,45.74,4786.87,221909.07
2018-11-07,LTCEUR,48.86,49.23,46.19,46.99,8357.42,399202.35
2018-11-06,LTCEUR,46.86,48.99,46.8,48.86,9406.1,449270.83
2018-11-05,LTCEUR,47.38,47.88,46.2,46.86,5320.26,248658.49
2018-11-04,LTCEUR,44.48,48.98,44.46,47.38,6229.96,292750.55
2018-11-03,LTCEUR,45.01,45.04,44.24,44.48,1417.26,63376.77
2018-11-02,LTCEUR,43.94,45.34,43.86,45.01,4328.46,192730.7
2018-11-01,LTCEUR,43.8,44.19,43.4,43.94,1996.38,87309.02
2018-10-31,LTCEUR,43.23,44.66,42.11,43.8,4068.96,177224.79
2018-10-30,LTCEUR,42.74,43.29,42.74,43.23,2262.39,97325.94
2018-10-29,LTCEUR,45.23,45.3,41.58,42.74,9239.67,399199.32
2018-10-28,LTCEUR,45.3,45.42,44.89,45.23,1697.68,76594.38
2018-10-27,LTCEUR,45.23,45.51,45.1,45.3,683.87,30966.19
2018-10-26,LTCEUR,45.53,46.02,45.09,45.23,3823.13,173649.13
2018-10-25,LTCEUR,45.61,45.86,45.23,45.53,2832.0,128758.27
2018-10-24,LTCEUR,45.52,46,45.39,45.61,2264.63,103546.15
2018-10-23,LTCEUR,45.17,45.8,44.76,45.52,3588.32,162741.64
2018-10-22,LTCEUR,45.55,45.62,44.91,45.17,2489.39,112570.22
2018-10-21,LTCEUR,46.05,46.4,45.27,45.55,2942.73,134859.69
2018-10-20,LTCEUR,45.63,46.27,45.33,46.05,1016.95,46693.44
2018-10-19,LTCEUR,45.04,46.1,45,45.63,7377.67,335648.11
2018-10-18,LTCEUR,46.08,46.4,44.56,45.04,2894.24,131911.91
2018-10-17,LTCEUR,45.89,46.1,45.32,46.08,5811.93,265056.7
2018-10-16,LTCEUR,46.51,46.51,46.26,46.26,19.41,897.75
2018-10-15,LTCEUR,44.41,49.38,44.23,46.51,25979.84,1210380.99
2018-10-14,LTCEUR,45.88,46.21,44.15,44.41,3584.94,162255.3
2018-10-13,LTCEUR,45.89,46.72,45.63,45.88,1128.46,52183.68
2018-10-12,LTCEUR,43.65,46.32,43.33,45.89,5964.65,270124.12
2018-10-11,LTCEUR,50.05,50.05,43.12,43.65,22210.32,1001887.18
2018-10-10,LTCEUR,50.8,50.8,49.33,50.05,3935.95,196369.58
2018-10-09,LTCEUR,51.52,51.57,50.51,50.8,4687.38,238670.48
2018-10-08,LTCEUR,50.73,52.25,49.91,51.52,6139.64,313041.19
2018-10-07,LTCEUR,50.65,51.05,1.12,50.73,77600.14,2708562.07
2018-10-06,LTCEUR,50.84,51.2,48.1,50.65,26305.13,1309867.47
2018-10-05,LTCEUR,50.32,51.51,49.76,50.84,8392.5,422038.25
2018-10-04,LTCEUR,49.91,51.32,49.86,50.32,9222.07,467612.64
2018-10-03,LTCEUR,51.41,51.42,48.75,49.91,8572.92,426227.74
2018-10-02,LTCEUR,51.83,53.07,50.93,51.41,8128.71,422184.03
2018-10-01,LTCEUR,52.63,53.44,51.06,51.83,12583.56,659948.63
2018-09-30,LTCEUR,52.96,54.16,51.51,52.63,11309.06,594961.58
2018-09-29,LTCEUR,53.39,53.63,50.8,52.96,6428.1,336930.53
2018-09-28,LTCEUR,54.22,55.79,51.68,53.39,13199.35,708548.6
2018-09-27,LTCEUR,48.88,56.29,48.3,54.22,28510.92,1516472.92
2018-09-26,LTCEUR,48.95,50.87,47.72,48.88,13847.5,680114.38
2018-09-25,LTCEUR,49.14,49.37,46.14,48.95,11580.49,552411.55
2018-09-24,LTCEUR,52.25,52.28,48.55,49.14,8542.6,426926.92
2018-09-23,LTCEUR,51.55,54.14,50.88,52.25,9896.63,517527.03
2018-09-22,LTCEUR,51.74,52.58,49.3,51.55,5645.93,286977.65
2018-09-21,LTCEUR,48.2,53.53,47.86,51.74,18686.89,930350.85
2018-09-20,LTCEUR,46.45,48.72,45.56,48.2,6959.1,323754.61
2018-09-19,LTCEUR,46.4,47.12,44.26,46.45,10490.09,480487.32
2018-09-18,LTCEUR,44.84,47.33,43.23,46.4,13172.21,599555.67
2018-09-17,LTCEUR,49.06,49.7,44,44.84,17597.56,827083.48
2018-09-16,LTCEUR,48.79,49.4,46.93,49.06,13525.73,651352.39
2018-09-15,LTCEUR,48.29,50.56,47.78,48.79,3722.59,183805.67
2018-09-14,LTCEUR,46.85,50.86,45.44,48.29,14034.58,674664.09
2018-09-13,LTCEUR,44.31,47.39,44.31,46.85,9161.6,423175.3
2018-09-12,LTCEUR,44.86,44.86,40.8,44.31,13414.42,570527.81
2018-09-11,LTCEUR,46.75,47.26,43.02,44.86,13222.16,599672.35
2018-09-10,LTCEUR,47.35,48.88,45.8,46.75,10141.56,476707.83
2018-09-09,LTCEUR,46.36,49.12,45.38,47.35,7235.35,344137.34
2018-09-08,LTCEUR,48.16,49.59,45.24,46.36,5841.04,270833.76
2018-09-07,LTCEUR,49.3,50.36,47.32,48.16,6364.92,310697.24
2018-09-06,LTCEUR,49.68,49.68,46.35,49.3,20323.59,970334.5
2018-09-05,LTCEUR,58.39,58.91,49.34,49.68,26332.2,1405838.87
2018-09-04,LTCEUR,56.35,59.86,56.35,58.39,10942.31,640979.31
2018-09-03,LTCEUR,57.04,57.3,55.5,56.35,3926.5,220197.11
2018-09-02,LTCEUR,56.83,57.54,55.3,57.04,6102.47,343831.73
2018-09-01,LTCEUR,53.37,58.47,53.37,56.83,4348.18,242691.9
2018-08-31,LTCEUR,51.71,53.99,51.08,53.37,8213.03,427289.06
2018-08-30,LTCEUR,52.45,52.59,50.23,51.71,11126.12,568880.04
2018-08-29,LTCEUR,54.12,54.32,51.47,52.45,9982.78,527543.43
2018-08-28,LTCEUR,51.91,54.6,51.15,54.12,15088.67,789024.02
2018-08-27,LTCEUR,48.93,52.29,48.7,51.91,7054.08,353679.91
2018-08-26,LTCEUR,50,50,48.13,48.93,1194.23,58374.13
2018-08-25,LTCEUR,49.81,50.23,49.22,50,1707.27,85060.19
2018-08-24,LTCEUR,49.65,50.14,47.82,49.81,5059.95,248511.39
2018-08-23,LTCEUR,47.76,50.28,47.4,49.65,5955.74,289907.89
2018-08-22,LTCEUR,48.66,51.14,46.29,47.76,11159.01,546206.75
2018-08-21,LTCEUR,46.51,49.06,46.51,48.66,4529.52,217447.44
2018-08-20,LTCEUR,50.68,51.2,46.42,46.51,8981.43,439018.1
2018-08-19,LTCEUR,50.15,51.51,49.35,50.68,4771.62,241100.49
2018-08-18,LTCEUR,54,54.66,48.5,50.15,4723.29,242229.34
2018-08-17,LTCEUR,48.69,54,48.69,54,8439.94,432280.42
2018-08-16,LTCEUR,47.79,50.76,47.79,48.69,5880.59,290002.82
2018-08-15,LTCEUR,47.97,52.4,47.62,47.79,14002.47,694165.48
