Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume WTC,Volume BTC
2018-10-05,WTCBTC,0.0004281,0.000441,0.0004222,0.0004335,260202.69,111.87
2018-10-04,WTCBTC,0.0004249,0.0004349,0.000422,0.0004281,193709.2,83.09
2018-10-03,WTCBTC,0.0004448,0.0004457,0.0004108,0.0004249,372270.68,159.88
2018-10-02,WTCBTC,0.0004412,0.0004498,0.000435,0.0004448,263437.72,117.11
2018-10-01,WTCBTC,0.0004504,0.0004542,0.0004342,0.0004412,254639.31,112.87
2018-09-30,WTCBTC,0.0004414,0.0004594,0.0004376,0.0004504,357429.59,159.22
2018-09-29,WTCBTC,0.0004317,0.0004447,0.0004266,0.0004414,294383.09,128.02
2018-09-28,WTCBTC,0.0004368,0.0004467,0.0004288,0.0004317,246896.51,107.8
2018-09-27,WTCBTC,0.0004348,0.0004472,0.0004312,0.0004368,314144.37,137.99
2018-09-26,WTCBTC,0.0004385,0.00046,0.0004291,0.0004348,354202.54,156.54
2018-09-25,WTCBTC,0.0004399,0.0004483,0.0004216,0.0004385,306521.85,133.15
2018-09-24,WTCBTC,0.0004625,0.0004646,0.0004231,0.0004399,303932.3,134.25
2018-09-23,WTCBTC,0.000449,0.0004689,0.000446,0.0004625,192412.92,88.36
2018-09-22,WTCBTC,0.0004693,0.0004723,0.00044,0.000449,337705.47,152.2
2018-09-21,WTCBTC,0.0004721,0.0004786,0.0004471,0.0004693,742958.47,345.99
2018-09-20,WTCBTC,0.0004679,0.0004844,0.0004605,0.0004721,430584.71,203.38
2018-09-19,WTCBTC,0.0004888,0.0005045,0.0004602,0.0004679,415357.42,199.46
2018-09-18,WTCBTC,0.00049,0.0005096,0.00048,0.0004888,478225.64,235.24
2018-09-17,WTCBTC,0.0005079,0.0005666,0.0004869,0.00049,1014604.46,533.66
2018-09-16,WTCBTC,0.0004794,0.0005278,0.0004612,0.0005079,393864.66,191.24
2018-09-15,WTCBTC,0.0004624,0.0005089,0.0004586,0.0004794,453434.38,217.82
2018-09-14,WTCBTC,0.0004916,0.0005009,0.000453,0.0004624,410446.74,194.96
2018-09-13,WTCBTC,0.0004778,0.000539,0.0004625,0.0004916,584353.95,288.37
2018-09-12,WTCBTC,0.0004938,0.0005077,0.0004344,0.0004778,386428.28,178.78
2018-09-11,WTCBTC,0.0005305,0.0005336,0.0004678,0.0004938,380955.75,192.66
2018-09-10,WTCBTC,0.000551,0.0005696,0.0005108,0.0005305,311495.25,169.24
2018-09-09,WTCBTC,0.000571,0.0005778,0.0005387,0.000551,356733.92,198.42
2018-09-08,WTCBTC,0.0006082,0.0006219,0.0005529,0.000571,414745.57,246.75
2018-09-07,WTCBTC,0.000617,0.0006379,0.000587,0.0006082,356766.84,218.58
2018-09-06,WTCBTC,0.0005746,0.00062,0.0005413,0.000617,497783.53,291.93
2018-09-05,WTCBTC,0.0006812,0.000725,0.0005611,0.0005746,924706.66,597.93
2018-09-04,WTCBTC,0.0006553,0.000755,0.0006467,0.0006812,1099531.55,765.3
2018-09-03,WTCBTC,0.0006249,0.0006819,0.0006125,0.0006553,898769.62,583.13
2018-09-02,WTCBTC,0.0006814,0.000682,0.0006114,0.0006249,494150.85,318.48
2018-09-01,WTCBTC,0.0006773,0.0007067,0.0006376,0.0006814,818131.78,553.3
2018-08-31,WTCBTC,0.0006663,0.0007997,0.0006294,0.0006773,2791652.24,2009.19
2018-08-30,WTCBTC,0.0005907,0.0006905,0.0005805,0.0006663,1136827.27,721.0
2018-08-29,WTCBTC,0.0005835,0.0006,0.0005456,0.0005907,427180.63,246.95
2018-08-28,WTCBTC,0.000586,0.00065,0.0005743,0.0005835,994498.91,609.22
2018-08-27,WTCBTC,0.00064,0.0006581,0.0005701,0.000586,968223.85,600.79
2018-08-26,WTCBTC,0.0005683,0.0006589,0.000535,0.00064,1379975.13,809.37
2018-08-25,WTCBTC,0.0004951,0.0005743,0.000482,0.0005683,974974.26,502.39
2018-08-24,WTCBTC,0.0005437,0.0005499,0.0004442,0.0004951,1066366.61,513.13
2018-08-23,WTCBTC,0.0004473,0.0005477,0.0004473,0.0005437,1101885.51,528.12
2018-08-22,WTCBTC,0.0004453,0.000489,0.0004251,0.0004473,888946.85,412.85
2018-08-21,WTCBTC,0.0004019,0.0004471,0.0003993,0.0004453,519274.34,216.26
2018-08-20,WTCBTC,0.0004299,0.000442,0.0003987,0.0004019,515463.54,219.01
2018-08-19,WTCBTC,0.0004205,0.0004596,0.0004134,0.0004299,551203.86,241.98
2018-08-18,WTCBTC,0.0004407,0.0004448,0.0003842,0.0004205,646117.36,266.51
2018-08-17,WTCBTC,0.000363,0.000451,0.000361,0.0004407,1102475.84,458.01
2018-08-16,WTCBTC,0.0003287,0.0003804,0.0003194,0.000363,738851.23,253.92
2018-08-15,WTCBTC,0.0003488,0.0003699,0.0003253,0.0003287,754840.39,261.87
2018-08-14,WTCBTC,0.0003694,0.0003696,0.0003103,0.0003488,519073.41,175.93
2018-08-13,WTCBTC,0.0004228,0.0004285,0.0003609,0.0003694,462259.72,184.76
2018-08-12,WTCBTC,0.0004241,0.0004241,0.0004241,0.0004241,0.0,0.0
2018-08-11,WTCBTC,0.000439,0.0004427,0.0004012,0.0004241,258600.06,108.86
2018-08-10,WTCBTC,0.0004651,0.0004674,0.000429,0.000439,348566.34,157.99
2018-08-09,WTCBTC,0.000449,0.0004725,0.0004422,0.0004651,361715.0,165.18
2018-08-08,WTCBTC,0.0004896,0.0005,0.0004422,0.000449,415585.48,194.26
2018-08-07,WTCBTC,0.000508,0.0005245,0.0004795,0.0004896,475727.26,238.53
2018-08-06,WTCBTC,0.0005285,0.0005419,0.0005048,0.000508,276673.09,145.8
2018-08-05,WTCBTC,0.000519,0.0005317,0.0005042,0.0005285,299980.01,154.77
2018-08-04,WTCBTC,0.0005487,0.000581,0.0005134,0.000519,338458.47,184.09
2018-08-03,WTCBTC,0.0005351,0.0005487,0.000464,0.0005487,601564.91,301.42
2018-08-02,WTCBTC,0.0006071,0.0006082,0.0005267,0.0005351,482781.98,268.48
2018-08-01,WTCBTC,0.00063,0.0006448,0.000582,0.0006071,226975.54,139.8
2018-07-31,WTCBTC,0.0006893,0.0006909,0.0006,0.00063,273950.11,174.45
2018-07-30,WTCBTC,0.0007117,0.0007429,0.0006668,0.0006893,264969.63,186.95
2018-07-29,WTCBTC,0.0007446,0.0007824,0.000705,0.0007117,463615.69,351.3
2018-07-28,WTCBTC,0.0007565,0.0007789,0.0007332,0.0007446,386772.93,296.21
2018-07-27,WTCBTC,0.000715,0.0007782,0.0007051,0.0007565,300837.78,222.23
2018-07-26,WTCBTC,0.0007321,0.0007711,0.0007012,0.000715,214295.15,158.45
2018-07-25,WTCBTC,0.0006878,0.0007625,0.0006666,0.0007321,367736.95,265.06
2018-07-24,WTCBTC,0.0007613,0.0007863,0.00067,0.0006878,331788.73,236.84
2018-07-23,WTCBTC,0.0008571,0.0008634,0.0007464,0.0007613,221757.6,180.31
2018-07-22,WTCBTC,0.000877,0.0008989,0.0008398,0.0008571,243991.29,214.75
2018-07-21,WTCBTC,0.0008655,0.000918,0.000861,0.000877,251383.26,221.84
2018-07-20,WTCBTC,0.0009338,0.0009563,0.0008605,0.0008655,545581.15,499.42
2018-07-19,WTCBTC,0.0009581,0.00099,0.0009179,0.0009338,484992.42,460.8
2018-07-18,WTCBTC,0.001056,0.001056,0.0009338,0.0009581,1336367.83,1309.71
2018-07-17,WTCBTC,0.001058,0.001074,0.0009871,0.001056,682422.65,710.51
2018-07-16,WTCBTC,0.001015,0.001079,0.001011,0.001058,373246.55,392.96
2018-07-15,WTCBTC,0.00102,0.001034,0.001005,0.001015,190608.4,194.13
2018-07-14,WTCBTC,0.001101,0.00111,0.001014,0.00102,243495.59,257.0
2018-07-13,WTCBTC,0.00107,0.00119,0.001054,0.001101,510037.23,576.86
2018-07-12,WTCBTC,0.001118,0.00118,0.001032,0.00107,553759.98,619.28
2018-07-11,WTCBTC,0.00102,0.001135,0.001008,0.001118,425924.18,455.79
2018-07-10,WTCBTC,0.001063,0.001081,0.00097,0.00102,158173.8,161.91
2018-07-09,WTCBTC,0.00108,0.0012,0.001063,0.001063,350514.77,396.62
2018-07-08,WTCBTC,0.001073,0.0011,0.001053,0.00108,131795.91,142.31
2018-07-07,WTCBTC,0.001075,0.001109,0.001037,0.001073,151435.55,163.85
2018-07-06,WTCBTC,0.001057,0.0011,0.001013,0.001075,148966.89,157.53
2018-07-05,WTCBTC,0.001056,0.001125,0.001031,0.001057,389307.89,423.98
2018-07-04,WTCBTC,0.001024,0.001089,0.001001,0.001056,126944.06,132.78
2018-07-03,WTCBTC,0.001105,0.00113,0.00101,0.001024,212856.35,232.21
2018-07-02,WTCBTC,0.001034,0.001127,0.001029,0.001105,271740.89,292.55
2018-07-01,WTCBTC,0.001031,0.001078,0.0009907,0.001034,143002.89,148.79
2018-06-30,WTCBTC,0.001021,0.001051,0.001009,0.001031,141712.09,146.93
2018-06-29,WTCBTC,0.0009581,0.001074,0.0009475,0.001021,185123.0,187.91
2018-06-28,WTCBTC,0.0009749,0.00101,0.0009533,0.0009581,74199.72,72.87
2018-06-27,WTCBTC,0.001001,0.001006,0.000953,0.0009749,96442.4,94.55
2018-06-26,WTCBTC,0.001069,0.001077,0.001001,0.001001,77093.91,80.29
2018-06-25,WTCBTC,0.001074,0.001122,0.0009969,0.001069,215948.57,227.92
2018-06-24,WTCBTC,0.001129,0.001176,0.001041,0.001074,199234.94,218.49
2018-06-23,WTCBTC,0.001143,0.00117,0.001072,0.001129,91759.9,102.27
2018-06-22,WTCBTC,0.001195,0.0012,0.001085,0.001143,120522.32,137.33
2018-06-21,WTCBTC,0.001254,0.001268,0.001171,0.001195,111525.28,135.34
2018-06-20,WTCBTC,0.001279,0.001288,0.001246,0.001254,95579.86,120.49
2018-06-19,WTCBTC,0.001295,0.00133,0.001267,0.001279,81108.53,105.3
2018-06-18,WTCBTC,0.001307,0.001329,0.001265,0.001295,62685.06,80.97
2018-06-17,WTCBTC,0.001283,0.001313,0.001279,0.001307,51483.81,66.41
2018-06-16,WTCBTC,0.001313,0.001338,0.001279,0.001283,70762.8,92.41
2018-06-15,WTCBTC,0.001384,0.00139,0.001283,0.001313,139525.96,185.6
2018-06-14,WTCBTC,0.001287,0.001396,0.001283,0.001384,93082.08,125.32
2018-06-13,WTCBTC,0.001362,0.00143,0.00124,0.001287,161177.49,207.68
2018-06-12,WTCBTC,0.001446,0.001457,0.001335,0.001362,157644.63,218.46
2018-06-11,WTCBTC,0.001455,0.00146,0.001408,0.001446,78388.35,112.11
2018-06-10,WTCBTC,0.001525,0.001525,0.001415,0.001455,124270.33,181.43
2018-06-09,WTCBTC,0.001564,0.001573,0.00152,0.001525,77363.69,119.87
2018-06-08,WTCBTC,0.001572,0.001607,0.00152,0.001564,154819.72,242.73
2018-06-07,WTCBTC,0.001696,0.001724,0.001554,0.001572,304672.55,500.59
2018-06-06,WTCBTC,0.001599,0.001701,0.001544,0.001696,349247.25,565.61
2018-06-05,WTCBTC,0.001459,0.001621,0.001458,0.001599,338426.55,526.11
2018-06-04,WTCBTC,0.001509,0.00152,0.00144,0.001459,84037.19,123.35
2018-06-03,WTCBTC,0.001489,0.001534,0.001476,0.001509,86526.0,130.32
2018-06-02,WTCBTC,0.001479,0.001502,0.001432,0.001489,107229.23,157.96
2018-06-01,WTCBTC,0.001498,0.001525,0.001458,0.001479,112404.93,167.88
2018-05-31,WTCBTC,0.001478,0.001516,0.001458,0.001498,84027.18,124.93
2018-05-30,WTCBTC,0.001506,0.001539,0.001452,0.001478,89123.99,132.99
2018-05-29,WTCBTC,0.001418,0.001525,0.001417,0.001506,169277.16,251.69
2018-05-28,WTCBTC,0.00149,0.001494,0.001403,0.001418,84494.7,121.33
2018-05-27,WTCBTC,0.001464,0.001539,0.00146,0.00149,105977.97,157.94
2018-05-26,WTCBTC,0.001455,0.00148,0.001426,0.001464,52656.23,76.96
2018-05-25,WTCBTC,0.001459,0.00151,0.001416,0.001455,107375.3,157.49
2018-05-24,WTCBTC,0.001353,0.001478,0.001347,0.001459,120797.01,170.4
2018-05-23,WTCBTC,0.001387,0.001458,0.001327,0.001353,157172.48,216.12
2018-05-22,WTCBTC,0.001513,0.001539,0.00136,0.001387,177112.35,258.7
2018-05-21,WTCBTC,0.00147,0.001631,0.001426,0.001513,588969.67,907.47
2018-05-20,WTCBTC,0.001426,0.001471,0.001416,0.00147,77659.54,112.25
2018-05-19,WTCBTC,0.00147,0.001495,0.001414,0.001426,90232.03,131.48
2018-05-18,WTCBTC,0.00141,0.001489,0.0014,0.00147,113523.54,162.74
2018-05-17,WTCBTC,0.001453,0.001527,0.0014,0.00141,144242.66,210.53
2018-05-16,WTCBTC,0.00151,0.001515,0.00144,0.001453,122356.35,179.77
2018-05-15,WTCBTC,0.001528,0.001645,0.00148,0.00151,226090.88,349.68
2018-05-14,WTCBTC,0.001533,0.001593,0.001504,0.001528,235061.15,362.87
2018-05-13,WTCBTC,0.001532,0.00156,0.001483,0.001533,121754.46,185.88
2018-05-12,WTCBTC,0.00142,0.001556,0.001357,0.001532,175581.93,258.05
2018-05-11,WTCBTC,0.001563,0.00165,0.001372,0.00142,294258.47,434.68
2018-05-10,WTCBTC,0.00162,0.00165,0.001539,0.001563,204004.01,323.65
2018-05-09,WTCBTC,0.001569,0.001677,0.001508,0.00162,270529.05,431.57
2018-05-08,WTCBTC,0.001594,0.001659,0.001517,0.001569,268119.27,423.07
2018-05-07,WTCBTC,0.001666,0.001666,0.001528,0.001594,232249.46,366.34
2018-05-06,WTCBTC,0.001713,0.001717,0.001586,0.001666,146968.08,242.32
2018-05-05,WTCBTC,0.001795,0.00187,0.001657,0.001713,295355.56,512.55
2018-05-04,WTCBTC,0.001722,0.001935,0.001719,0.001795,671306.45,1235.92
2018-05-03,WTCBTC,0.0017,0.001885,0.001688,0.001722,600989.66,1079.9
2018-05-02,WTCBTC,0.001705,0.001735,0.00167,0.0017,200125.89,341.68
2018-05-01,WTCBTC,0.001687,0.001726,0.001594,0.001705,238395.38,397.97
2018-04-30,WTCBTC,0.001767,0.001846,0.001652,0.001687,338303.91,594.17
2018-04-29,WTCBTC,0.001751,0.001838,0.001681,0.001767,332443.49,583.6
2018-04-28,WTCBTC,0.001653,0.001837,0.001625,0.001751,558609.95,977.27
2018-04-27,WTCBTC,0.00153,0.001698,0.001515,0.001653,436499.61,709.43
2018-04-26,WTCBTC,0.00142,0.001581,0.001412,0.00153,266537.48,402.86
2018-04-25,WTCBTC,0.0015,0.001562,0.001404,0.00142,302578.43,441.46
2018-04-24,WTCBTC,0.001576,0.00163,0.0015,0.0015,396278.35,620.52
2018-04-23,WTCBTC,0.001464,0.001615,0.00144,0.001576,568700.41,877.64
2018-04-22,WTCBTC,0.001385,0.001481,0.001365,0.001464,220117.6,312.44
2018-04-21,WTCBTC,0.001489,0.001492,0.001326,0.001385,253236.63,355.87
2018-04-20,WTCBTC,0.001512,0.001527,0.001452,0.001489,312576.9,466.06
2018-04-19,WTCBTC,0.001459,0.001545,0.001442,0.001512,387686.07,582.04
2018-04-18,WTCBTC,0.00137,0.00147,0.001367,0.001459,342238.92,489.33
2018-04-17,WTCBTC,0.001316,0.001525,0.001302,0.00137,866470.77,1231.23
2018-04-16,WTCBTC,0.001328,0.00135,0.001285,0.001316,202995.92,267.02
2018-04-15,WTCBTC,0.001361,0.001375,0.001314,0.001328,196483.81,264.4
2018-04-14,WTCBTC,0.001369,0.001389,0.001308,0.001361,176162.92,238.36
2018-04-13,WTCBTC,0.001383,0.001434,0.001326,0.001369,432951.45,594.18
2018-04-12,WTCBTC,0.001458,0.001489,0.001327,0.001383,494852.91,695.21
2018-04-11,WTCBTC,0.001261,0.001527,0.001259,0.001458,871192.19,1234.71
2018-04-10,WTCBTC,0.001247,0.001283,0.001213,0.001261,160566.46,200.64
2018-04-09,WTCBTC,0.001249,0.0013,0.001219,0.001247,249888.66,313.12
2018-04-08,WTCBTC,0.00124,0.001299,0.001237,0.001249,111000.34,140.33
2018-04-07,WTCBTC,0.001249,0.001322,0.001214,0.00124,166703.84,209.36
2018-04-06,WTCBTC,0.001281,0.001305,0.001216,0.001249,179900.35,225.48
2018-04-05,WTCBTC,0.001361,0.001371,0.001212,0.001281,312077.99,402.56
2018-04-04,WTCBTC,0.001433,0.001464,0.001344,0.001361,217957.32,303.71
2018-04-03,WTCBTC,0.001413,0.001597,0.001363,0.001433,661907.31,962.8
2018-04-02,WTCBTC,0.001389,0.0015,0.00136,0.001413,199855.2,283.34
2018-04-01,WTCBTC,0.001463,0.00155,0.001352,0.001389,264012.09,370.81
2018-03-31,WTCBTC,0.001524,0.001677,0.001452,0.001463,335301.02,526.17
2018-03-30,WTCBTC,0.001547,0.0016,0.001469,0.001524,156323.35,238.7
2018-03-29,WTCBTC,0.001697,0.00173,0.001531,0.001547,207552.55,330.62
2018-03-28,WTCBTC,0.001758,0.00178,0.001667,0.001697,161401.33,276.88
2018-03-27,WTCBTC,0.001622,0.001789,0.001551,0.001758,298534.1,507.58
2018-03-26,WTCBTC,0.001666,0.001795,0.001543,0.001622,282149.97,469.04
2018-03-25,WTCBTC,0.001492,0.001777,0.001485,0.001666,389850.61,644.09
2018-03-24,WTCBTC,0.001554,0.001598,0.001449,0.001492,190018.6,286.87
2018-03-23,WTCBTC,0.001491,0.001624,0.001413,0.001554,256639.67,386.19
2018-03-22,WTCBTC,0.001574,0.001595,0.001455,0.001491,156949.26,237.87
2018-03-21,WTCBTC,0.00161,0.001655,0.001524,0.001574,238447.2,381.19
2018-03-20,WTCBTC,0.001492,0.001622,0.001483,0.00161,305583.39,468.99
2018-03-19,WTCBTC,0.001484,0.00153,0.00142,0.001492,300765.73,443.87
2018-03-18,WTCBTC,0.001482,0.0016,0.001385,0.001484,335125.24,483.25
2018-03-17,WTCBTC,0.001616,0.001651,0.001465,0.001482,300781.18,477.26
2018-03-16,WTCBTC,0.001561,0.00167,0.001555,0.001616,252037.06,411.19
2018-03-15,WTCBTC,0.001637,0.00169,0.001514,0.001561,313647.89,499.76
2018-03-14,WTCBTC,0.001705,0.001765,0.001613,0.001637,389745.65,657.73
2018-03-13,WTCBTC,0.001698,0.00179,0.001671,0.001705,365683.42,641.21
2018-03-12,WTCBTC,0.001769,0.001779,0.001691,0.001698,446124.51,783.34
2018-03-11,WTCBTC,0.001707,0.00184,0.00169,0.001769,541480.1,957.72
2018-03-10,WTCBTC,0.00176,0.001821,0.00169,0.001707,358510.06,633.76
2018-03-09,WTCBTC,0.001668,0.001771,0.001579,0.00176,487643.94,818.94
2018-03-08,WTCBTC,0.001877,0.001909,0.001663,0.001668,482738.07,866.47
2018-03-07,WTCBTC,0.00234,0.002355,0.001697,0.001877,1965901.23,3881.96
2018-03-06,WTCBTC,0.001776,0.002663,0.001741,0.00234,2762670.47,6140.32
2018-03-05,WTCBTC,0.001616,0.001878,0.001612,0.001776,479312.17,842.54
2018-03-04,WTCBTC,0.001681,0.001735,0.001606,0.001616,522461.52,889.83
2018-03-03,WTCBTC,0.001793,0.001815,0.001681,0.001681,591483.87,1033.38
2018-03-02,WTCBTC,0.001718,0.001879,0.0016,0.001793,683541.27,1216.1
2018-03-01,WTCBTC,0.001786,0.001909,0.00165,0.001718,818801.75,1444.4
2018-02-28,WTCBTC,0.002071,0.002133,0.00144,0.001786,757577.48,1429.11
2018-02-27,WTCBTC,0.002126,0.002147,0.001953,0.002071,163280.07,336.05
2018-02-26,WTCBTC,0.002271,0.002287,0.002047,0.002126,320456.92,703.86
2018-02-25,WTCBTC,0.00219,0.002299,0.002157,0.002271,276549.93,617.87
2018-02-24,WTCBTC,0.002078,0.002234,0.002061,0.00219,140911.52,303.75
2018-02-23,WTCBTC,0.00204,0.00215,0.002,0.002078,145867.09,302.57
2018-02-22,WTCBTC,0.001988,0.002265,0.001965,0.00204,321884.24,666.89
2018-02-21,WTCBTC,0.00203,0.002058,0.00188,0.001988,209370.22,409.67
2018-02-20,WTCBTC,0.00226,0.00227,0.001864,0.00203,396506.4,813.49
2018-02-19,WTCBTC,0.0023,0.002453,0.002253,0.00226,176743.65,412.61
2018-02-18,WTCBTC,0.002399,0.00248,0.00226,0.0023,189697.2,445.86
2018-02-17,WTCBTC,0.002655,0.00272,0.002387,0.002399,217922.09,554.69
2018-02-16,WTCBTC,0.002755,0.00279,0.002555,0.002655,283651.02,755.65
2018-02-15,WTCBTC,0.002502,0.00285,0.002445,0.00276,439799.15,1176.88
2018-02-14,WTCBTC,0.002505,0.002642,0.002401,0.002502,254597.02,641.76
2018-02-13,WTCBTC,0.002502,0.00258,0.00241,0.002505,141411.13,351.42
2018-02-12,WTCBTC,0.002496,0.00262,0.002386,0.002502,186902.72,468.95
2018-02-11,WTCBTC,0.002593,0.002616,0.00238,0.002496,152716.56,382.11
2018-02-10,WTCBTC,0.0027,0.0029,0.002512,0.002593,433039.72,1200.04
2018-02-09,WTCBTC,0.002755,0.002848,0.002651,0.0027,152135.43,414.67
2018-02-08,WTCBTC,0.002664,0.002758,0.002639,0.002755,7153.31,19.28
2018-02-07,WTCBTC,0.002941,0.003005,0.0026,0.002664,495837.48,1425.82
2018-02-06,WTCBTC,0.002523,0.003059,0.002237,0.002941,671816.8,1780.94
2018-02-05,WTCBTC,0.002842,0.002946,0.00219,0.002523,617347.2,1583.07
2018-02-04,WTCBTC,0.00309,0.003188,0.00265,0.002842,453905.41,1344.43
2018-02-03,WTCBTC,0.002829,0.003343,0.002702,0.00309,527319.6,1634.31
2018-02-02,WTCBTC,0.003015,0.0031,0.002148,0.002829,547083.03,1486.89
2018-02-01,WTCBTC,0.003183,0.00322,0.00275,0.003015,390302.18,1163.82
2018-01-31,WTCBTC,0.00323,0.00329,0.00306,0.003183,247412.77,785.82
2018-01-30,WTCBTC,0.003376,0.003518,0.00305,0.00323,882151.4,2961.07
2018-01-29,WTCBTC,0.003418,0.003657,0.00313,0.003376,1160015.21,3930.48
2018-01-28,WTCBTC,0.00368,0.003879,0.002956,0.003418,2089227.22,7223.79
2018-01-27,WTCBTC,0.003413,0.003799,0.003322,0.00368,1890933.71,6626.62
2018-01-26,WTCBTC,0.002963,0.003485,0.0029,0.003413,1313999.08,4067.2
2018-01-25,WTCBTC,0.003247,0.003254,0.00286,0.002963,793945.22,2399.54
2018-01-24,WTCBTC,0.00277,0.00345,0.00275,0.003247,2788506.83,8410.18
2018-01-23,WTCBTC,0.00266,0.002998,0.0026,0.00277,1994542.42,5602.65
2018-01-22,WTCBTC,0.002438,0.00275,0.00216,0.00266,1567967.53,3926.61
2018-01-21,WTCBTC,0.002148,0.002495,0.002091,0.002438,1848942.28,4280.03
2018-01-20,WTCBTC,0.00195,0.002188,0.001901,0.002148,1475463.89,2918.77
2018-01-19,WTCBTC,0.001922,0.00202,0.00185,0.00195,1212200.22,2359.07
2018-01-18,WTCBTC,0.001725,0.0021,0.0017,0.001922,2089658.23,3949.74
2018-01-17,WTCBTC,0.001684,0.001847,0.00151,0.001725,1635881.73,2826.16
2018-01-16,WTCBTC,0.001716,0.00192,0.00149,0.001684,2461056.88,4364.08
2018-01-15,WTCBTC,0.001873,0.00226,0.00161,0.001716,1161236.75,2166.73
2018-01-14,WTCBTC,0.00202,0.00227,0.001781,0.001873,2716785.06,5237.76
2018-01-13,WTCBTC,0.001689,0.003199,0.00161,0.00202,7066540.55,15779.79
2018-01-12,WTCBTC,0.001137,0.001747,0.001075,0.001689,2492159.66,3405.77
2018-01-11,WTCBTC,0.001133,0.00126,0.00102,0.001137,1241687.56,1453.86
2018-01-10,WTCBTC,0.000906,0.001444,0.0008986,0.001133,2393917.0,2842.39
2018-01-09,WTCBTC,0.0009187,0.0009394,0.0008561,0.000906,1064795.0,965.83
2018-01-08,WTCBTC,0.0009405,0.0009747,0.00085,0.0009187,1450490.0,1338.63
2018-01-07,WTCBTC,0.0008399,0.0009652,0.0008081,0.0009405,1641391.0,1425.37
2018-01-06,WTCBTC,0.0005789,0.0009954,0.0005751,0.0008399,2474668.0,1869.91
2018-01-05,WTCBTC,0.00066,0.000705,0.000555,0.0005789,1805442.0,1175.69
2018-01-04,WTCBTC,0.0007265,0.00076,0.000645,0.00066,1702654.0,1177.92
2018-01-03,WTCBTC,0.000758,0.0007786,0.000629,0.0007265,1861369.0,1285.02
2018-01-02,WTCBTC,0.0007896,0.000874,0.0006353,0.000758,1708269.0,1358.09
2018-01-01,WTCBTC,0.0007669,0.000824,0.0007474,0.0007896,1304445.0,1034.77
2017-12-31,WTCBTC,0.0007231,0.0008498,0.00071,0.0007669,860298.0,642.02
2017-12-30,WTCBTC,0.0007008,0.0007315,0.00067,0.0007231,819635.0,580.3
2017-12-29,WTCBTC,0.0007627,0.0007799,0.000686,0.0007008,1077696.0,795.8
2017-12-28,WTCBTC,0.0006859,0.00078,0.000633,0.0007627,720063.0,490.77
2017-12-27,WTCBTC,0.00065,0.0007183,0.0005965,0.0006859,716678.0,466.04
2017-12-26,WTCBTC,0.000735,0.0007701,0.0005805,0.00065,944398.0,630.24
2017-12-25,WTCBTC,0.000865,0.0008843,0.00072,0.000735,640754.0,512.51
2017-12-24,WTCBTC,0.00094,0.0009999,0.0008511,0.000865,511421.0,475.68
2017-12-23,WTCBTC,0.0008599,0.0009755,0.0008276,0.00094,380793.0,355.61
2017-12-22,WTCBTC,0.0008875,0.000928,0.000744,0.0008599,592386.0,489.15
2017-12-21,WTCBTC,0.0009029,0.001,0.0008122,0.0008875,734675.0,668.13
2017-12-20,WTCBTC,0.00071,0.000908,0.00059,0.0009029,1205969.0,951.25
2017-12-19,WTCBTC,0.0006144,0.0007436,0.000585,0.00071,704466.0,466.66
2017-12-18,WTCBTC,0.000492,0.00062,0.000481,0.0006144,779721.0,432.08
2017-12-17,WTCBTC,0.0004501,0.00062,0.000444,0.000492,1158274.0,593.89
2017-12-16,WTCBTC,0.0004528,0.00049,0.00043,0.0004501,937552.0,429.4
2017-12-15,WTCBTC,0.0004796,0.0004809,0.0004127,0.0004528,1093062.0,488.5
2017-12-14,WTCBTC,0.0004447,0.000526,0.000432,0.0004796,1428764.0,685.98
2017-12-13,WTCBTC,0.0004134,0.00048,0.000405,0.0004447,1349767.0,587.19
2017-12-12,WTCBTC,0.0004242,0.0004948,0.000401,0.0004134,1609220.0,689.38
2017-12-11,WTCBTC,0.000455,0.000464,0.0003799,0.0004242,1070322.0,457.92
2017-12-10,WTCBTC,0.0005201,0.000554,0.0004265,0.000455,1109108.0,547.72
2017-12-09,WTCBTC,0.0005261,0.000599,0.000511,0.0005201,1457850.0,808.75
2017-12-08,WTCBTC,0.000424,0.0006352,0.000381,0.0005261,1876006.0,955.99
2017-12-07,WTCBTC,0.0005898,0.000621,0.0004015,0.000424,1686345.0,854.69
2017-12-06,WTCBTC,0.000794,0.00082,0.0005709,0.0005898,1651241.0,1090.46
2017-12-05,WTCBTC,0.00079,0.000878,0.0007756,0.000794,1277131.0,1047.42
2017-12-04,WTCBTC,0.000832,0.00088,0.00076,0.00079,1104749.0,897.94
2017-12-03,WTCBTC,0.000885,0.000981,0.0007516,0.000832,2184323.0,1914.54
2017-12-02,WTCBTC,0.0007674,0.000886,0.0007302,0.000885,1491385.0,1170.13
2017-12-01,WTCBTC,0.000678,0.0007834,0.0006577,0.0007674,1874697.0,1330.98
2017-11-30,WTCBTC,0.0005282,0.0007225,0.0005001,0.000678,1443108.0,858.51
2017-11-29,WTCBTC,0.0005637,0.0005993,0.0005164,0.0005282,1846109.0,1005.21
2017-11-28,WTCBTC,0.000667,0.0006995,0.000534,0.0005637,2664335.0,1639.84
2017-11-27,WTCBTC,0.0005542,0.0008534,0.000485,0.000667,4028458.0,2535.77
