Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-08-07,ETHBTC,0.01976,0.01976,0.01946,0.01946,6.83,0.1344
2019-08-06,ETHBTC,0.01973,0.0198,0.01909,0.01976,169.5,3.288
2019-08-05,ETHBTC,0.02031,0.02031,0.0195,0.01973,467.96,9.271
2019-08-04,ETHBTC,0.02041,0.02063,0.02014,0.02031,412.28,8.413
2019-08-03,ETHBTC,0.02078,0.02078,0.02039,0.02041,85.98,1.766
2019-08-02,ETHBTC,0.02081,0.02109,0.02054,0.02078,325.72,6.755
2019-08-01,ETHBTC,0.02161,0.02163,0.0208,0.02081,369.91,7.834
2019-07-31,ETHBTC,0.02196,0.02196,0.02135,0.02161,94.59,2.053
2019-07-30,ETHBTC,0.02213,0.02218,0.02183,0.02196,86.66,1.902
2019-07-29,ETHBTC,0.0222,0.02227,0.02193,0.02213,169.07,3.732
2019-07-28,ETHBTC,0.02192,0.0222,0.0217,0.0222,106.03,2.318
2019-07-27,ETHBTC,0.02236,0.02236,0.02169,0.02192,283.0,6.195
2019-07-26,ETHBTC,0.0222,0.0224,0.02178,0.02236,204.68,4.55
2019-07-25,ETHBTC,0.02208,0.0224,0.02185,0.0222,55.51,1.226
2019-07-24,ETHBTC,0.02162,0.0224,0.0209,0.02208,240.88,5.199
2019-07-23,ETHBTC,0.02095,0.02163,0.02095,0.02162,194.13,4.112
2019-07-22,ETHBTC,0.02133,0.02142,0.02086,0.02095,180.36,3.798
2019-07-21,ETHBTC,0.02114,0.0215,0.021,0.02133,56.75,1.204
2019-07-20,ETHBTC,0.02097,0.02177,0.02097,0.02114,82.75,1.765
2019-07-19,ETHBTC,0.02126,0.02126,0.02084,0.02097,133.05,2.799
2019-07-18,ETHBTC,0.02172,0.02187,0.02165,0.02187,1.807,0.03914
2019-07-17,ETHBTC,0.0211,0.02229,0.02095,0.02172,329.74,7.136
2019-07-16,ETHBTC,0.02103,0.02149,0.02028,0.0211,346.4,7.245
2019-07-15,ETHBTC,0.02227,0.02227,0.02084,0.02103,892.47,19.25
