Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume PLN
2019-05-26,BTCPLN,30921.3,34409.09,30697.34,33550,117.15,3750826.3
2019-05-25,BTCPLN,30774.6,31045,30670.2,30921.3,34.88,1078268.59
2019-05-24,BTCPLN,30590.56,31279,30210.79,30774.6,109.9,3398349.63
2019-05-23,BTCPLN,30435,30784,29200,30590.56,96.11,2860432.72
2019-05-22,BTCPLN,30883.73,31198.65,29500,30435,138.4,4233047.94
2019-05-21,BTCPLN,30998.06,31308.04,30285.28,30883.73,117.65,3618611.2
2019-05-20,BTCPLN,31690.18,31690.18,29558.95,30998.06,128.99,3914442.6
2019-05-19,BTCPLN,28300.95,31702.13,28300.95,31690.18,81.35,2484204.48
2019-05-18,BTCPLN,28746.26,29000.26,28250,28300.95,16.78,481038.0
2019-05-17,BTCPLN,30392.31,30802.8,26733,28746.26,153.48,4294915.29
2019-05-16,BTCPLN,31445,32399.57,30000,30392.31,59.38,1834953.7
2019-05-15,BTCPLN,30617.91,31900,30036.23,31445,84.51,2631026.44
2019-05-14,BTCPLN,30281.86,32000,29300,30617.91,117.92,3626045.76
2019-05-13,BTCPLN,25949,31453.17,25906.83,30281.86,127.52,3721971.4
2019-05-12,BTCPLN,26700,28100.12,25000,25949,116.45,3105335.36
2019-05-11,BTCPLN,24260.1,27022.91,24164.45,26700,115.5,2953581.56
2019-05-10,BTCPLN,23085.4,24558,23000,24260.1,74.19,1765472.58
2019-05-09,BTCPLN,22448.48,23210,22424.14,23085.4,165.0,3779891.18
2019-05-08,BTCPLN,22049.05,22450,21655.48,22448.48,155.48,3441480.07
2019-05-07,BTCPLN,21660,22320.5,21660,22320.5,72.77,1616614.87
2019-05-06,BTCPLN,21788.08,21815.95,21374.56,21660,158.61,3408875.34
2019-05-05,BTCPLN,21808.05,21862.57,21495.11,21788.08,15.15,328883.32
2019-05-04,BTCPLN,21500,21969.4,21070.59,21808.05,28.9,624120.02
2019-05-03,BTCPLN,20735.9,21988,20680.17,21500,48.94,1054038.87
2019-05-02,BTCPLN,20249,20853.2,20221.1,20735.9,72.9,1485609.36
2019-05-01,BTCPLN,20069.34,20257.28,20050,20249,30.65,616905.54
2019-04-30,BTCPLN,19771,20301.24,19662.1,20069.34,86.47,1717320.24
2019-04-29,BTCPLN,19912.29,19989.14,19463.39,19771,71.34,1417516.78
2019-04-28,BTCPLN,20107,20209.3,19900.5,19912.29,74.03,1485549.66
2019-04-27,BTCPLN,19963.9,20194.79,19824.74,20107,69.46,1389165.74
2019-04-26,BTCPLN,20149.12,20642.5,19805,19963.9,95.37,1920469.58
2019-04-25,BTCPLN,20947.2,21330.98,20000,20149.12,65.6,1375347.77
2019-04-24,BTCPLN,21301.99,21500,20900.88,20947.2,88.2,1862487.0
2019-04-23,BTCPLN,20375.81,21495,20375.81,21301.99,32.82,694647.93
2019-04-22,BTCPLN,20150,20685.47,20088.8,20375.81,61.05,1240534.3
2019-04-21,BTCPLN,20230.5,20298,20100,20150,78.59,1588604.25
2019-04-20,BTCPLN,20106.98,20296.6,20100,20230.5,32.1,648287.86
2019-04-19,BTCPLN,20138.76,20351.39,20050,20106.98,91.4,1839825.53
2019-04-18,BTCPLN,19745,20396.56,19738.36,20138.76,98.45,1980236.58
2019-04-17,BTCPLN,19811.32,19986.24,19633.75,19745,84.06,1665911.76
2019-04-16,BTCPLN,19250.45,19975.86,19196.1,19811.32,110.09,2135784.47
2019-04-15,BTCPLN,19590,19688.44,18900.15,19250.45,81.42,1591502.01
2019-04-14,BTCPLN,19386.49,19590,19250.3,19590,85.96,1659815.42
2019-04-13,BTCPLN,19293.64,19594.57,19236.44,19386.49,21.39,414020.96
2019-04-12,BTCPLN,19334.6,19458.94,18965.08,19293.64,120.19,2322727.15
2019-04-11,BTCPLN,20170.33,20332.81,18950.15,19334.6,47.59,928456.29
2019-04-10,BTCPLN,19650,20750,19650,20170.33,97.27,1948885.75
2019-04-09,BTCPLN,20053.6,20053.6,19601.16,19650,96.96,1921511.99
2019-04-08,BTCPLN,19607.74,20262.6,19300,20053.6,64.61,1286263.94
2019-04-07,BTCPLN,19303.36,20000,19278.94,19607.74,79.39,1555873.42
2019-04-06,BTCPLN,19177.04,20118.23,19015.72,19303.36,34.79,679484.96
2019-04-05,BTCPLN,18765,19231.35,18712.44,19177.04,77.49,1478156.66
2019-04-04,BTCPLN,18898.57,19397.46,18368,18765,47.12,886611.93
2019-04-03,BTCPLN,18465.3,20301.04,18420,18898.57,125.86,2416536.17
2019-04-02,BTCPLN,16005,18594.43,15999,18465.3,146.8,2636710.42
2019-04-01,BTCPLN,15749.46,16099.99,15725.2,16005,78.67,1246799.99
2019-03-31,BTCPLN,15713,15750.55,15650.15,15749.46,68.3,1072437.75
2019-03-30,BTCPLN,15733.95,15770.91,15580,15713,65.22,1020993.8
2019-03-29,BTCPLN,15343.4,15800,15220.74,15733.95,89.92,1395563.98
2019-03-28,BTCPLN,15360,15360,15199.8,15343.4,79.65,1219224.68
2019-03-27,BTCPLN,15070,15394.58,15025.3,15360,51.3,783644.74
2019-03-26,BTCPLN,15048.26,15199.98,14960,15070,90.25,1358074.99
2019-03-25,BTCPLN,15230.3,15251,14959.89,15048.26,107.08,1621493.39
2019-03-24,BTCPLN,15185.9,15266.09,15130.4,15230.3,24.87,377724.83
2019-03-23,BTCPLN,15252.85,15348.04,15120.1,15185.9,60.0,915748.52
2019-03-22,BTCPLN,15066,15381.83,15035,15252.85,62.6,951435.18
2019-03-21,BTCPLN,15135.5,15295.44,14981.16,15066,51.58,779145.24
2019-03-20,BTCPLN,15153.64,15300,15101.1,15135.5,75.81,1149241.17
2019-03-19,BTCPLN,15112.27,15229,15050,15153.64,13.64,206523.7
2019-03-18,BTCPLN,15033.06,15155,14955,15112.27,21.37,321615.64
2019-03-17,BTCPLN,15063.7,15148.88,14950.1,15033.06,9.18,138004.33
2019-03-16,BTCPLN,14889.1,15298.81,14860.61,15063.7,11.55,173994.98
2019-03-15,BTCPLN,14665.4,17102.58,14656,14889.1,148.44,2321094.02
2019-03-14,BTCPLN,14605.15,14795.3,14502.01,14665.4,20.79,304449.03
2019-03-13,BTCPLN,14783.78,14999,14605,14605.15,28.42,419290.95
2019-03-12,BTCPLN,14682.55,14805.65,14589.37,14783.78,30.6,450142.41
2019-03-11,BTCPLN,14860,14860,14534.94,14682.55,33.8,497948.31
2019-03-10,BTCPLN,14919.77,14938.57,14780.2,14860,19.11,283064.53
2019-03-09,BTCPLN,14673.4,15000,14673.4,14919.77,20.29,300687.06
2019-03-08,BTCPLN,14718.4,14999,14437.82,14673.4,30.7,453346.47
2019-03-07,BTCPLN,14672.84,14895.9,14559.55,14718.4,44.7,656503.48
2019-03-06,BTCPLN,14591.1,15000,14486.2,14672.84,29.05,424552.41
2019-03-05,BTCPLN,14184.9,14649,14133.65,14591.1,41.21,591988.93
2019-03-04,BTCPLN,14447.12,14447.12,14011,14184.9,32.79,466235.66
2019-03-03,BTCPLN,14444.44,14538.18,14375,14447.12,27.24,394018.02
2019-03-02,BTCPLN,14556.41,14569,14385.15,14444.44,14.91,215841.08
2019-03-01,BTCPLN,14401.1,14697,14400,14556.41,19.66,284539.81
2019-02-28,BTCPLN,14453.64,14694.93,14305.9,14401.1,26.3,380988.14
2019-02-27,BTCPLN,14549.9,14626,14010,14453.64,34.11,490271.81
2019-02-26,BTCPLN,14636.2,14770.75,14497.26,14549.9,26.45,386502.92
2019-02-25,BTCPLN,14555.6,14952.23,14452.17,14636.2,28.69,419690.08
2019-02-24,BTCPLN,15796.94,16000,14205.71,14555.6,58.99,877179.11
2019-02-23,BTCPLN,15170,15979.15,15000.1,15796.94,34.4,536113.01
2019-02-22,BTCPLN,14872.3,15175,14801.35,15170,23.97,360298.36
2019-02-21,BTCPLN,15192.19,15192.19,14800,14872.3,38.4,571328.03
2019-02-20,BTCPLN,14930.83,15199.52,14883.31,15192.19,20.21,303897.05
2019-02-19,BTCPLN,14722.3,15264.16,14714.36,14930.83,39.87,597868.5
2019-02-18,BTCPLN,13872.05,15073.46,13872.05,14722.3,44.81,650646.28
2019-02-17,BTCPLN,13769.4,13939.9,13720,13872.05,11.62,160611.15
2019-02-16,BTCPLN,13763.24,13876.06,13707,13769.4,6.38,87931.3
2019-02-15,BTCPLN,13681.05,13867.73,13625,13763.24,15.22,209125.86
2019-02-14,BTCPLN,13757.8,13845.69,13616.38,13681.05,19.85,271786.43
2019-02-13,BTCPLN,13819,13961.04,13750.2,13757.8,28.5,394052.03
2019-02-12,BTCPLN,13749.35,14000,13663.55,13819,17.51,241829.51
2019-02-11,BTCPLN,13794.86,13850,13600,13749.35,27.67,379293.78
2019-02-10,BTCPLN,13694.7,13794.86,13604.69,13794.86,10.75,146965.9
2019-02-09,BTCPLN,13688.75,13827.48,13587.63,13694.7,16.2,223014.01
2019-02-08,BTCPLN,12784.94,14153.34,12696.85,13688.75,71.58,961909.82
2019-02-07,BTCPLN,12653.16,12936.68,12652.9,12784.94,26.55,340264.0
2019-02-06,BTCPLN,12848.65,12916.94,12507.45,12653.16,41.58,527161.82
2019-02-05,BTCPLN,12889,12978.59,12779.08,12848.65,22.53,290062.48
2019-02-04,BTCPLN,12684.9,12953.16,12659.76,12889,19.07,243387.28
2019-02-03,BTCPLN,12976.36,12976.84,12640,12684.9,11.7,149547.29
2019-02-02,BTCPLN,12900,12976.84,12800,12976.36,9.51,122251.54
2019-02-01,BTCPLN,12701.03,12946.84,12655,12900,22.92,291748.35
2019-01-31,BTCPLN,12825.1,12899.9,12660,12701.03,31.83,406366.07
2019-01-30,BTCPLN,12827,13000,12750,12825.1,54.53,701122.11
2019-01-29,BTCPLN,12910.01,13000,12700,12827,46.34,594337.2
2019-01-28,BTCPLN,13385.76,13385.76,12827.65,12910.01,43.96,567013.78
2019-01-27,BTCPLN,13310,13416.42,13183.2,13385.76,44.93,597690.19
2019-01-26,BTCPLN,13360,13668,13132.75,13310,30.0,400282.22
2019-01-25,BTCPLN,13531.7,13531.7,13360,13360,38.62,517506.4
2019-01-24,BTCPLN,13373.53,13601.74,13344.33,13531.7,38.53,518967.9
2019-01-23,BTCPLN,13566.61,13695,13363.63,13373.53,67.34,908630.97
2019-01-22,BTCPLN,13320.35,13789.99,13162.67,13566.61,55.35,745388.97
2019-01-21,BTCPLN,13331,13502.92,13230.5,13320.35,28.96,386205.85
2019-01-20,BTCPLN,13805.22,13973.87,13057.9,13331,47.79,642074.61
2019-01-19,BTCPLN,13680.25,14235.11,13680.1,13805.22,23.46,325949.34
2019-01-18,BTCPLN,13610.85,13731.44,13470.15,13680.25,23.89,324620.21
2019-01-17,BTCPLN,13505.8,13700,13333.29,13610.85,18.19,246028.49
2019-01-16,BTCPLN,13600,13785,13003,13505.8,53.17,716285.71
2019-01-15,BTCPLN,13860.06,13962,13428.33,13600,86.92,1192946.52
2019-01-14,BTCPLN,13283.38,14000,13225,13860.06,116.08,1577495.19
2019-01-13,BTCPLN,13699,13702.41,13225,13283.38,43.75,589577.17
2019-01-12,BTCPLN,13763.8,13806.1,13577,13699,30.47,416994.11
2019-01-11,BTCPLN,14786.9,14786.9,14786.9,14786.9,0.0,0.0
2019-01-10,BTCPLN,14899.9,14900,1060,14786.9,1.78,26556.18
2019-01-09,BTCPLN,15009.78,15100,14850,14899.9,30.83,460874.31
2019-01-08,BTCPLN,14954.8,15359.67,14800.51,15009.78,40.88,615647.04
2019-01-07,BTCPLN,15078.12,15189,14392.89,14954.8,56.75,840861.05
2019-01-06,BTCPLN,14273.09,15150,14220,15078.12,83.06,1228900.53
2019-01-05,BTCPLN,14445,14500,14153.12,14273.09,18.16,261445.82
2019-01-04,BTCPLN,14179.9,14480,14030,14445,24.73,352467.11
2019-01-03,BTCPLN,14715.6,14715.6,14000,14179.9,99.6,1424381.0
2019-01-02,BTCPLN,14207.21,14726.61,14187.77,14715.6,63.16,908181.12
2019-01-01,BTCPLN,13860.15,14267,13745.1,14207.21,54.29,760840.71
2018-12-31,BTCPLN,14419.28,14419.28,13736.9,13860.15,168.05,2370679.77
2018-12-30,BTCPLN,13888.6,14436.66,13719.69,14419.28,40.3,571918.08
2018-12-29,BTCPLN,14674.45,14726.45,13805,13888.6,42.67,610274.75
2018-12-28,BTCPLN,13600.15,14700,13280,14674.45,128.27,1791035.78
2018-12-27,BTCPLN,14444.1,14599.84,13540,13600.15,49.11,689441.22
2018-12-26,BTCPLN,14591.16,14781.6,14106.24,14444.1,36.95,530613.46
2018-12-25,BTCPLN,15427.19,15427.19,14301,14591.16,58.07,846849.86
2018-12-24,BTCPLN,15063.84,15877,15056.54,15427.19,83.21,1288139.26
2018-12-23,BTCPLN,15021.05,15300.1,14856.87,15063.84,29.7,448101.25
2018-12-22,BTCPLN,14750.63,15189.99,14519.94,15021.05,36.23,539092.36
2018-12-21,BTCPLN,15359.27,15528.4,14392.92,14750.63,110.09,1640883.85
2018-12-20,BTCPLN,14035.39,15585.17,13858.36,15359.27,124.52,1861877.89
2018-12-19,BTCPLN,13862.13,14949.51,13700.01,14035.39,103.68,1483083.88
2018-12-18,BTCPLN,13316.05,13987.83,12908.05,13862.13,80.08,1062618.13
2018-12-17,BTCPLN,12100.15,13627.84,12100.15,13316.05,95.26,1215297.19
2018-12-16,BTCPLN,12289.03,12350,12055,12100.15,26.61,323808.18
2018-12-15,BTCPLN,12384,12437.6,12095.8,12289.03,21.73,264909.0
2018-12-14,BTCPLN,12509.32,12696.26,12056.4,12384,78.61,972968.71
2018-12-13,BTCPLN,13018.8,13165.87,12383.72,12509.32,79.69,1019756.66
2018-12-12,BTCPLN,12897.7,13450,12730,13018.8,48.19,629764.13
2018-12-11,BTCPLN,13063.93,13063.93,12545.58,12897.7,45.66,583162.21
2018-12-10,BTCPLN,13380.91,13400,12823.16,13063.93,48.59,636519.23
2018-12-09,BTCPLN,12829.43,13650,12785.15,13380.91,32.52,429006.04
2018-12-08,BTCPLN,12700,13253.44,12377.13,12829.43,47.14,606522.8
2018-12-07,BTCPLN,13238.7,13489,12126.2,12700,242.2,3097046.46
2018-12-06,BTCPLN,14178.74,14886,13045.92,13238.7,84.95,1189615.35
2018-12-05,BTCPLN,14616.1,14886.32,13752,14178.74,80.91,1168273.8
2018-12-04,BTCPLN,14623.5,15354.71,14300,14616.1,76.12,1131199.7
2018-12-03,BTCPLN,15750,15754.88,14400,14623.5,119.83,1792644.88
2018-12-02,BTCPLN,15785,16168.53,15602.4,15750,64.65,1022491.13
2018-12-01,BTCPLN,15133.86,16178.92,14475.98,15785,31.44,494457.69
2018-11-30,BTCPLN,16253.29,16253.62,14000,15133.86,133.29,1991631.35
2018-11-29,BTCPLN,16111.23,17100,15555,16253.29,102.99,1680577.83
2018-11-28,BTCPLN,14585.04,16498,14511.2,16111.23,120.22,1874942.27
2018-11-27,BTCPLN,14375,14800,13700,14585.04,77.42,1106904.77
2018-11-26,BTCPLN,15150,15512.58,13608.26,14375,168.29,2427671.19
2018-11-25,BTCPLN,14666.15,15553.19,13314.16,15150,201.97,2930919.91
2018-11-24,BTCPLN,16399.9,16550,14144.16,14666.15,145.7,2223813.89
2018-11-23,BTCPLN,16310,16550,15808,16399.9,97.55,1571942.76
2018-11-22,BTCPLN,16910.38,17200,16300,16310,48.12,805998.53
2018-11-21,BTCPLN,16672.52,17549.04,16023.58,16910.38,93.8,1591850.16
2018-11-20,BTCPLN,18003.54,18387.54,15808,16672.52,337.07,5630817.02
2018-11-19,BTCPLN,21260.84,21260.84,16923,18003.54,186.76,3509308.87
2018-11-18,BTCPLN,20931.6,21444.79,20931.5,21260.84,16.4,346537.9
2018-11-17,BTCPLN,20999,20999,20800,20931.6,18.16,379622.88
2018-11-16,BTCPLN,21292.18,21395.65,20458,20999,46.93,985978.24
2018-11-15,BTCPLN,22037.89,22037.89,20148.65,21292.18,99.92,2094080.04
2018-11-14,BTCPLN,23959,23980,20833.21,22037.89,191.92,4316267.35
2018-11-13,BTCPLN,24119.31,24177,23950,23959,18.75,450923.18
2018-11-12,BTCPLN,24050.25,24249.84,23970.12,24119.31,38.34,925091.18
2018-11-11,BTCPLN,24073.53,24217.54,23813.27,24050.25,20.69,495291.29
2018-11-10,BTCPLN,24050,24110,23992,24073.53,3.28,79115.05
2018-11-09,BTCPLN,24345.36,24345.36,23910,24050,24.79,596021.77
2018-11-08,BTCPLN,24378.18,24474.84,24194.09,24345.36,17.81,432366.49
2018-11-07,BTCPLN,24285.78,24525,24225.35,24378.18,41.86,1022695.27
2018-11-06,BTCPLN,24152.62,24423.84,24075.2,24285.78,30.19,732527.92
2018-11-05,BTCPLN,24320.09,24320.09,24024,24152.62,34.73,839715.1
2018-11-04,BTCPLN,23892.7,24405.19,23870,24320.09,39.87,963849.93
2018-11-03,BTCPLN,24060,24060,23850,23892.7,7.58,181332.73
2018-11-02,BTCPLN,24100,24165,23848.83,24060,30.25,724291.71
2018-11-01,BTCPLN,24163.65,24165,24001.29,24100,10.27,247411.21
2018-10-31,BTCPLN,23999.84,24250,23704,24163.65,45.93,1097579.82
2018-10-30,BTCPLN,23799.36,24000,23616.74,23999.84,56.44,1342163.75
2018-10-29,BTCPLN,24200,24297.44,23570,23799.36,60.04,1430434.94
2018-10-28,BTCPLN,24399,24449.48,23950,24200,30.03,728383.48
2018-10-27,BTCPLN,24205,24447.84,24198.46,24399,19.58,475821.95
2018-10-26,BTCPLN,24217.52,24349.85,24000,24205,25.15,609463.22
2018-10-25,BTCPLN,24278.29,24291.14,23905,24217.52,31.89,768018.54
2018-10-24,BTCPLN,23901,24298,23901,24278.29,36.08,872394.64
2018-10-23,BTCPLN,24020.95,24045,23750,23901,16.4,391988.5
2018-10-22,BTCPLN,23950.15,24199,23809.5,24020.95,24.97,598196.78
2018-10-21,BTCPLN,23997.6,24140,23949.1,23950.15,16.86,405148.88
2018-10-20,BTCPLN,23848.04,24000,23644.52,23997.6,19.5,466057.16
2018-10-19,BTCPLN,24000,24049.84,23750.45,23848.04,36.18,862652.88
2018-10-18,BTCPLN,24051.87,24076.64,23726.9,24000,41.56,992194.62
2018-10-17,BTCPLN,23805,24067.4,23750.01,24051.87,57.92,1383096.18
2018-10-16,BTCPLN,24199.56,24315.27,23800,23805,43.16,1037963.15
2018-10-15,BTCPLN,23330,26493.65,23265.85,24199.56,200.36,4893240.08
2018-10-14,BTCPLN,23397,23641.68,23330,23330,11.33,265154.81
2018-10-13,BTCPLN,23370,23400,23232.39,23397,3.6,84041.84
2018-10-12,BTCPLN,23102,23465.84,23102,23370,20.02,468030.97
2018-10-11,BTCPLN,24430,24504.88,23100,23102,106.45,2496553.68
2018-10-10,BTCPLN,24630,24705.7,24371.41,24430,18.11,443648.76
2018-10-09,BTCPLN,24770.03,24849.25,24510.2,24630,12.45,307675.61
2018-10-08,BTCPLN,24598.24,24896.15,24369.5,24770.03,42.31,1044478.43
2018-10-07,BTCPLN,24501.07,24600,24100,24598.24,8.86,216017.08
2018-10-06,BTCPLN,24589.19,24589.19,24378.3,24501.07,11.78,287996.66
2018-10-05,BTCPLN,24310,24600,24270,24589.19,13.54,329999.51
2018-10-04,BTCPLN,24075.08,24500,24075.08,24310,29.25,711206.59
2018-10-03,BTCPLN,24196.24,24210.72,23900,24075.08,28.27,678364.32
2018-10-02,BTCPLN,24146.13,24300,23910.01,24196.24,24.32,585820.38
2018-10-01,BTCPLN,24050,24236.11,23910,24146.13,61.84,1486572.34
2018-09-30,BTCPLN,24230.8,24499,24050,24050,10.55,255374.72
2018-09-29,BTCPLN,24175.65,24328.31,23902.21,24230.8,33.2,798458.33
2018-09-28,BTCPLN,24300.32,24700,24000,24175.65,44.05,1071176.07
2018-09-27,BTCPLN,23570.93,24672.73,23423.14,24300.32,47.24,1145342.71
2018-09-26,BTCPLN,23498.99,23699,23050,23570.93,83.78,1967462.84
2018-09-25,BTCPLN,24099.9,24197.26,23333,23498.99,35.54,836824.78
2018-09-24,BTCPLN,24449.93,24449.93,23999,24099.9,37.67,912132.97
2018-09-23,BTCPLN,24519,24635.83,24240,24449.93,13.4,328396.38
2018-09-22,BTCPLN,24579.86,24716.4,24120,24519,48.94,1189256.49
2018-09-21,BTCPLN,23667.65,24764.64,23507.62,24579.86,45.45,1104964.96
2018-09-20,BTCPLN,23593.49,23700,23300,23667.65,24.3,570766.64
2018-09-19,BTCPLN,23300.3,23996.41,22900,23593.49,45.71,1065335.91
2018-09-18,BTCPLN,23379.65,23700,23110,23300.3,33.5,781319.27
2018-09-17,BTCPLN,24092.08,24354,23100,23379.65,44.89,1064952.44
2018-09-16,BTCPLN,24284.4,24300,23999,24092.08,15.99,386404.97
2018-09-15,BTCPLN,24064.57,24400,24001.5,24284.4,42.92,1039258.86
2018-09-14,BTCPLN,23965.46,24346.38,23800,24064.57,61.25,1473544.87
2018-09-13,BTCPLN,23491.74,24340.99,23491.74,23965.46,36.14,866898.29
2018-09-12,BTCPLN,23668.17,23709.46,23302.68,23491.74,33.88,794356.05
2018-09-11,BTCPLN,23599,23900.8,23341,23668.17,23.86,561690.01
2018-09-10,BTCPLN,23513.66,23998.56,23362.56,23599,35.36,832527.84
2018-09-09,BTCPLN,23304.55,24300,23278.53,23513.66,17.58,417607.45
2018-09-08,BTCPLN,24086.9,24294.72,23150,23304.55,50.16,1189043.03
2018-09-07,BTCPLN,24413.34,24549.84,23566.63,24086.9,67.96,1632835.08
2018-09-06,BTCPLN,24884.19,25294.28,23529.73,24413.34,83.31,2008099.24
2018-09-05,BTCPLN,27125.19,27385.55,24608.68,24884.19,124.24,3234650.31
2018-09-04,BTCPLN,26540.53,27288.14,26540.53,27125.19,37.1,1001056.37
2018-09-03,BTCPLN,26780,26999,26500,26540.53,40.06,1068690.54
2018-09-02,BTCPLN,26538.1,26999,26264.05,26780,45.5,1215292.86
2018-09-01,BTCPLN,25689.12,26749.36,25689.12,26538.1,96.04,2506599.79
2018-08-31,BTCPLN,25436.6,25920,25325.98,25689.12,46.07,1177839.81
2018-08-30,BTCPLN,25817.99,25848.64,24912.57,25436.6,47.71,1206686.31
2018-08-29,BTCPLN,25937.3,26194,25530.59,25817.99,63.52,1650011.58
2018-08-28,BTCPLN,25099.1,26169.5,24953.26,25937.3,70.16,1789594.75
2018-08-27,BTCPLN,24589,25144.57,24520,25099.1,32.88,814700.23
2018-08-26,BTCPLN,24899,24899,24419.25,24589,10.82,265925.31
2018-08-25,BTCPLN,24600,24950.49,24499,24899,20.56,508403.73
2018-08-24,BTCPLN,24139.67,24600,24016.89,24600,25.1,608172.34
2018-08-23,BTCPLN,23871.64,24293.01,23662.39,24139.67,43.64,1046202.78
2018-08-22,BTCPLN,24138.16,25410.19,23300,23871.64,103.7,2539537.47
2018-08-21,BTCPLN,23860,24345.8,23857.2,24138.16,25.18,608192.99
2018-08-20,BTCPLN,24420,24548,23800,23860,37.49,910726.91
2018-08-19,BTCPLN,24031.96,24500,23999,24420,18.75,454368.7
2018-08-18,BTCPLN,24674.96,24754.7,23891.92,24031.96,29.76,722296.16
2018-08-17,BTCPLN,24145.45,24900,24010.51,24674.96,34.56,844272.68
2018-08-16,BTCPLN,24328.02,25000,23831.22,24145.45,56.93,1388901.93
2018-08-15,BTCPLN,23540.62,25137.18,23452.64,24328.02,68.22,1661645.48
2018-08-14,BTCPLN,23800,23800,22501,23540.62,117.46,2711555.11
2018-08-13,BTCPLN,23957.83,24606.48,23400,23800,52.73,1268892.41
2018-08-12,BTCPLN,23090,23090,23090,23090,0.0,0.0
2018-08-11,BTCPLN,23285.95,23398.18,23055.5,23090,24.18,560612.19
2018-08-10,BTCPLN,24410.11,24657.08,22842.32,23285.95,44.16,1059745.97
2018-08-09,BTCPLN,23000.15,24798.98,22826.95,24410.11,65.87,1568418.28
2018-08-08,BTCPLN,24834.82,24834.82,22700,23000.15,90.98,2146469.25
2018-08-07,BTCPLN,25784.55,26753.43,24376.72,24834.82,113.17,2899413.61
2018-08-06,BTCPLN,26001.83,26278.86,25384.18,25784.55,34.51,887793.44
2018-08-05,BTCPLN,25930.57,26200,25481.51,26001.83,20.35,528653.96
2018-08-04,BTCPLN,27328.02,27328.02,25440.61,25930.57,68.5,1789044.16
2018-08-03,BTCPLN,27586.76,27601.41,26727.11,27328.02,80.16,2173540.62
2018-08-02,BTCPLN,27700.15,28182.06,27342.71,27586.76,31.5,873231.85
2018-08-01,BTCPLN,28338.65,28338.65,27063.7,27700.15,88.38,2440032.0
2018-07-31,BTCPLN,29900.46,30079.65,27872.72,28338.65,113.63,3265929.08
2018-07-30,BTCPLN,30340,30413.56,29100,29900.46,34.61,1032823.34
