Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume DAS,Volume HBTC
2019-08-07,DASHBTC,0.009265,0.009395,0.009233,0.009263,48.38,0.4512
2019-08-06,DASHBTC,0.009321,0.009379,0.008885,0.009265,1327.67,12.05
2019-08-05,DASHBTC,0.009716,0.009727,0.009058,0.009321,6133.39,57.03
2019-08-04,DASHBTC,0.00985,0.01057,0.009676,0.009716,2131.12,21.33
2019-08-03,DASHBTC,0.009964,0.01166,0.009825,0.00985,2687.3,27.15
2019-08-02,DASHBTC,0.0103,0.0105,0.009964,0.009964,1434.1,14.72
2019-08-01,DASHBTC,0.0108,0.0108,0.01022,0.0103,1720.22,17.78
2019-07-31,DASHBTC,0.01096,0.01096,0.01057,0.0108,1589.53,17.1
2019-07-30,DASHBTC,0.0111,0.01113,0.01091,0.01096,943.35,10.42
2019-07-29,DASHBTC,0.01134,0.01135,0.01102,0.0111,1007.75,11.25
2019-07-28,DASHBTC,0.01165,0.01175,0.01115,0.01134,1505.79,16.97
2019-07-27,DASHBTC,0.0117,0.01174,0.01142,0.01165,479.36,5.556
2019-07-26,DASHBTC,0.01158,0.01174,0.01147,0.0117,379.25,4.396
2019-07-25,DASHBTC,0.01123,0.01167,0.01102,0.01158,1073.57,12.17
2019-07-24,DASHBTC,0.01105,0.01134,0.01103,0.01123,509.95,5.718
2019-07-23,DASHBTC,0.01105,0.01119,0.01096,0.01105,386.82,4.269
2019-07-22,DASHBTC,0.01117,0.01126,0.01094,0.01105,1140.74,12.64
2019-07-21,DASHBTC,0.01087,0.01124,0.01079,0.01117,861.88,9.55
2019-07-20,DASHBTC,0.01065,0.01122,0.01065,0.01087,1487.01,16.32
2019-07-19,DASHBTC,0.01034,0.01083,0.01024,0.01065,3106.76,32.46
2019-07-18,DASHBTC,0.01057,0.01071,0.01053,0.01055,421.83,4.456
2019-07-17,DASHBTC,0.01056,0.01095,0.01039,0.01057,2514.2,26.81
2019-07-16,DASHBTC,0.01112,0.0113,0.01041,0.01056,3713.94,40.42
2019-07-15,DASHBTC,0.01209,0.01213,0.0082,0.01112,7849.88,88.03
2019-07-14,DASHBTC,0.01234,0.01255,0.01194,0.01209,1294.17,15.67
2019-07-13,DASHBTC,0.01212,0.01289,0.01206,0.01234,1115.55,13.97
2019-07-12,DASHBTC,0.01259,0.013,0.01198,0.01212,1654.73,20.7
2019-07-11,DASHBTC,0.01239,0.01268,0.01202,0.01259,1642.37,20.26
2019-07-10,DASHBTC,0.01246,0.01277,0.01161,0.01239,7373.45,88.79
2019-07-09,DASHBTC,0.01295,0.01303,0.01232,0.01246,2607.99,32.76
2019-07-08,DASHBTC,0.01376,0.01388,0.01287,0.01295,1487.92,19.64
2019-07-07,DASHBTC,0.0137,0.01394,0.01367,0.01376,744.32,10.28
2019-07-06,DASHBTC,0.01403,0.01405,0.01351,0.0137,737.94,10.14
