Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume BTC
2019-07-03,ETHBTC,0.0272,0.0272,0.0258,0.0262,24.32,0.6359
2019-07-02,ETHBTC,0.0277,0.0283,0.0265,0.0272,96.8,2.704
2019-07-01,ETHBTC,0.0269,0.0282,0.0264,0.0277,134.18,3.64
2019-06-30,ETHBTC,0.0272,0.0272,0.0257,0.0269,137.27,3.605
2019-06-29,ETHBTC,0.025,0.0272,0.025,0.0272,132.44,3.456
2019-06-28,ETHBTC,0.0262,0.0271,0.025,0.025,173.86,4.52
2019-06-27,ETHBTC,0.026,0.0276,0.0254,0.0262,576.99,15.26
2019-06-26,ETHBTC,0.0272,0.0278,0.0254,0.026,320.75,8.532
2019-06-25,ETHBTC,0.0285,0.0285,0.0265,0.0272,104.38,2.862
2019-06-24,ETHBTC,0.0284,0.0289,0.0272,0.0285,401.93,11.33
2019-06-23,ETHBTC,0.0289,0.0295,0.0279,0.0284,72.03,2.075
2019-06-22,ETHBTC,0.029,0.0298,0.0278,0.0289,276.09,7.942
2019-06-21,ETHBTC,0.0286,0.0298,0.0286,0.029,163.3,4.787
2019-06-20,ETHBTC,0.0292,0.0294,0.0282,0.0286,55.6,1.603
2019-06-19,ETHBTC,0.029,0.0293,0.0289,0.0292,59.28,1.73
2019-06-18,ETHBTC,0.0296,0.0297,0.0289,0.029,74.59,2.17
2019-06-17,ETHBTC,0.0299,0.0299,0.029,0.0296,227.36,6.686
2019-06-16,ETHBTC,0.0302,0.0302,0.0293,0.0299,87.91,2.612
2019-06-15,ETHBTC,0.0302,0.0309,0.0301,0.0302,131.64,4.004
2019-06-14,ETHBTC,0.0314,0.0314,0.0302,0.0302,304.62,9.428
2019-06-13,ETHBTC,0.032,0.0321,0.0314,0.0314,9.389,0.2983
2019-06-12,ETHBTC,0.0311,0.032,0.0305,0.032,84.01,2.653
2019-06-11,ETHBTC,0.031,0.0314,0.0303,0.0311,19.81,0.6119
2019-06-10,ETHBTC,0.03,0.031,0.03,0.031,16.14,0.495
2019-06-09,ETHBTC,0.0306,0.0311,0.03,0.03,30.85,0.9416
2019-06-08,ETHBTC,0.0313,0.0315,0.0305,0.0306,12.15,0.3764
2019-06-07,ETHBTC,0.0319,0.0319,0.0309,0.0313,26.38,0.8342
2019-06-06,ETHBTC,0.0317,0.0319,0.031,0.0319,62.0,1.95
2019-06-05,ETHBTC,0.0313,0.0317,0.0307,0.0317,58.8,1.82
2019-06-04,ETHBTC,0.0304,0.0318,0.0304,0.0313,74.37,2.33
2019-06-03,ETHBTC,0.0309,0.0313,0.0304,0.0304,35.23,1.08
2019-06-02,ETHBTC,0.0309,0.0313,0.0307,0.0309,28.66,0.8865
2019-06-01,ETHBTC,0.0308,0.032,0.0308,0.0309,32.18,1.01
2019-05-31,ETHBTC,0.0308,0.0322,0.0304,0.0308,119.38,3.75
2019-05-30,ETHBTC,0.0312,0.0338,0.0304,0.0308,385.6,12.47
2019-05-29,ETHBTC,0.0314,0.0318,0.0309,0.0312,53.68,1.69
2019-05-28,ETHBTC,0.0301,0.0314,0.0301,0.0314,108.51,3.35
2019-05-27,ETHBTC,0.0305,0.0314,0.0301,0.0301,59.95,1.83
2019-05-26,ETHBTC,0.0313,0.0315,0.0304,0.0305,39.05,1.2
2019-05-25,ETHBTC,0.0311,0.032,0.0306,0.0313,60.69,1.9
2019-05-24,ETHBTC,0.0312,0.0329,0.0307,0.0311,75.39,2.36
2019-05-23,ETHBTC,0.0319,0.0321,0.0303,0.0312,97.68,3.05
2019-05-22,ETHBTC,0.0324,0.0324,0.0316,0.0319,34.88,1.12
2019-05-21,ETHBTC,0.0321,0.0327,0.0313,0.0324,41.12,1.31
2019-05-20,ETHBTC,0.032,0.0322,0.0306,0.0321,73.4,2.31
2019-05-19,ETHBTC,0.0322,0.0324,0.0311,0.032,62.11,1.98
2019-05-18,ETHBTC,0.0323,0.034,0.032,0.0322,100.45,3.27
2019-05-17,ETHBTC,0.0333,0.0339,0.0311,0.0323,212.18,6.93
