Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2019-08-02 12-PM,BTCEUR,9445.3,9523,9444.4,9523,136.3,1292340.02
2019-08-02 11-AM,BTCEUR,9469.1,9499.4,9439.5,9445.3,180.47,1710200.17
2019-08-02 10-AM,BTCEUR,9434.1,9476.3,9431.6,9469.1,191.06,1806944.83
2019-08-02 09-AM,BTCEUR,9469,9502,9430,9434.1,207.2,1960606.01
2019-08-02 08-AM,BTCEUR,9488.8,9497.7,9444.2,9469,350.57,3319770.65
2019-08-02 07-AM,BTCEUR,9452.8,9539.9,9451.6,9488.8,303.03,2879957.8
2019-08-02 06-AM,BTCEUR,9415.8,9486.2,9408.3,9452.8,232.86,2199086.89
2019-08-02 05-AM,BTCEUR,9372,9416.8,9359.6,9415.8,66.17,621124.96
2019-08-02 04-AM,BTCEUR,9358.1,9389.4,9348.7,9372,93.24,873524.55
2019-08-02 03-AM,BTCEUR,9389.1,9393.9,9346.6,9358.1,43.95,412148.2
2019-08-02 02-AM,BTCEUR,9373.2,9398.4,9364.6,9389.1,38.4,360605.34
2019-08-02 01-AM,BTCEUR,9360.6,9387.7,9360.6,9373.2,19.14,179384.47
2019-08-02 12-AM,BTCEUR,9379.1,9420.2,9315,9360.6,135.87,1271888.61
2019-08-01 11-PM,BTCEUR,9390,9402.8,9362.6,9379.1,57.44,538614.12
2019-08-01 10-PM,BTCEUR,9405.4,9425.9,9362.4,9390,104.88,984704.83
2019-08-01 09-PM,BTCEUR,9390.3,9421,9353,9405.4,126.17,1185063.88
2019-08-01 08-PM,BTCEUR,9274.9,9444,9274.9,9390.3,689.42,6464615.98
2019-08-01 07-PM,BTCEUR,9193.3,9319.8,9193.2,9274.9,432.55,4003377.53
2019-08-01 06-PM,BTCEUR,9117.9,9201.2,9090.5,9193.3,268.54,2460541.31
2019-08-01 05-PM,BTCEUR,9096.8,9125,9051.4,9117.9,136.66,1241649.56
2019-08-01 04-PM,BTCEUR,9063,9107,9050.3,9096.8,157.07,1427815.97
2019-08-01 03-PM,BTCEUR,9041.7,9072.7,9023.6,9063,149.05,1348620.9
2019-08-01 02-PM,BTCEUR,9099.9,9100.8,9021.7,9041.7,181.02,1639904.45
2019-08-01 01-PM,BTCEUR,9080,9109.7,9079.5,9099.9,142.52,1296172.59
2019-08-01 12-PM,BTCEUR,9041.8,9095,9031.6,9080,251.18,2277653.06
2019-08-01 11-AM,BTCEUR,9014.5,9045.6,8999.9,9041.8,154.46,1393369.55
2019-08-01 10-AM,BTCEUR,9033.1,9033.1,8982,9014.5,146.82,1321802.31
2019-08-01 09-AM,BTCEUR,9041.8,9041.8,8982.5,9033.1,138.42,1246866.69
2019-08-01 08-AM,BTCEUR,9037.5,9050,9025.5,9041.8,158.23,1430870.46
2019-08-01 07-AM,BTCEUR,9017.3,9053.9,8993.7,9037.5,208.6,1883273.46
2019-08-01 06-AM,BTCEUR,8968.2,9041,8935.7,9017.3,375.44,3371262.55
2019-08-01 05-AM,BTCEUR,9024.9,9036.6,8959.5,8968.2,116.44,1047173.26
2019-08-01 04-AM,BTCEUR,9053.7,9053.7,9013.6,9024.9,49.14,443935.71
2019-08-01 03-AM,BTCEUR,9062.9,9063.8,9001.5,9053.7,55.4,500629.14
2019-08-01 02-AM,BTCEUR,9072.7,9072.7,9054.2,9062.9,10.72,97155.72
2019-08-01 01-AM,BTCEUR,9090.6,9100,9035.3,9072.7,92.39,836663.54
2019-08-01 12-AM,BTCEUR,9100.4,9170,9080.4,9090.6,127.52,1163175.64
2019-07-31 11-PM,BTCEUR,9033.4,9110,9029.7,9100.4,112.32,1019043.87
2019-07-31 10-PM,BTCEUR,9072.1,9074,9004.3,9033.4,79.7,720077.47
2019-07-31 09-PM,BTCEUR,9041.7,9074,9027.8,9072.1,39.56,358230.86
2019-07-31 08-PM,BTCEUR,9021.5,9088.9,9021.4,9041.7,191.56,1735626.16
2019-07-31 07-PM,BTCEUR,8994.2,9023.4,8989.2,9021.5,122.83,1105951.8
2019-07-31 06-PM,BTCEUR,9008.5,9020,8950,8994.2,263.85,2374292.07
2019-07-31 05-PM,BTCEUR,8970,9014.6,8951.9,9008.5,163.5,1470161.79
2019-07-31 04-PM,BTCEUR,9034.5,9088.9,8942.6,8970,410.08,3696108.73
2019-07-31 03-PM,BTCEUR,8951,9086,8950.7,9034.5,373.99,3376379.55
2019-07-31 02-PM,BTCEUR,8929,9012.3,8923,8951,621.6,5576416.62
2019-07-31 01-PM,BTCEUR,8809.9,8929,8809.9,8929,474.81,4210931.14
2019-07-31 12-PM,BTCEUR,8754.5,8859.3,8753.3,8809.9,654.63,5767764.3
2019-07-31 11-AM,BTCEUR,8767.3,8770.7,8746,8754.5,242.63,2125342.56
2019-07-31 10-AM,BTCEUR,8759,8775,8746.6,8767.3,377.47,3307684.32
2019-07-31 09-AM,BTCEUR,8756,8759.7,8730.4,8759,217.92,1905732.53
2019-07-31 08-AM,BTCEUR,8732.8,8767.1,8730.3,8756,184.09,1611415.93
2019-07-31 07-AM,BTCEUR,8757.6,8778,8728,8732.8,229.36,2007999.7
2019-07-31 06-AM,BTCEUR,8708.1,8768,8697,8757.6,382.94,3347278.16
2019-07-31 05-AM,BTCEUR,8683.4,8749.9,8683.4,8708.1,168.43,1468375.9
2019-07-31 04-AM,BTCEUR,8682.8,8685.1,8655.7,8683.4,31.92,276955.49
2019-07-31 03-AM,BTCEUR,8677.9,8691.4,8650,8682.8,43.4,376117.47
2019-07-31 02-AM,BTCEUR,8706.3,8708.8,8673.6,8677.9,16.62,144284.83
2019-07-31 01-AM,BTCEUR,8702,8720,8671.7,8706.3,40.7,354104.05
2019-07-31 12-AM,BTCEUR,8593.3,8707.3,8578.5,8702,93.29,807843.82
2019-07-30 11-PM,BTCEUR,8582.4,8610.3,8582.4,8593.3,32.34,278273.49
2019-07-30 10-PM,BTCEUR,8584.8,8647.3,8572.9,8582.4,107.21,923253.5
2019-07-30 09-PM,BTCEUR,8548.4,8592.7,8540,8584.8,138.27,1183809.86
2019-07-30 08-PM,BTCEUR,8605.9,8619.9,8530.6,8548.4,200.87,1723031.01
2019-07-30 07-PM,BTCEUR,8646,8665,8510,8605.9,234.2,2013011.74
2019-07-30 06-PM,BTCEUR,8636.2,8665.6,8629.9,8646,135.25,1169779.42
