Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume GUP,Volume ETH
2019-04-18,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-17,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-16,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-15,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-14,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-13,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-12,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-11,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-10,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-09,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-08,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-07,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-06,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-05,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-04,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-03,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-02,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-04-01,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-31,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-30,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-29,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-28,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-27,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-26,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-25,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-24,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-23,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-22,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-21,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-20,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-19,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-18,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-17,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-16,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-15,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-14,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-13,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-12,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-11,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-10,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-09,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-08,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-07,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-06,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-05,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-04,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-03,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-02,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-03-01,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-28,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-27,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-26,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-25,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-24,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-23,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-22,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-21,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-20,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-19,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-18,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-17,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-16,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-15,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-14,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-13,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-12,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-11,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-10,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-09,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-08,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-07,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-06,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-05,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-04,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-03,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-02,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-02-01,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-01-31,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-01-30,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-01-29,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-01-28,GUPETH,0.0001571,0.0001571,0.0001571,0.0001571,0.0,0.0
2019-01-27,GUPETH,0.0001498,0.0001597,0.0001498,0.0001571,14431.16,2.25
2019-01-26,GUPETH,0.0001603,0.0001603,0.0001498,0.0001498,4821.91,0.7303
2019-01-25,GUPETH,0.0001617,0.0001617,0.0001603,0.0001603,633.8,0.1016
2019-01-24,GUPETH,0.0001499,0.000173,0.0001487,0.0001617,18326.08,2.98
2019-01-23,GUPETH,0.0001493,0.0001499,0.0001487,0.0001499,1153.1,0.1725
2019-01-22,GUPETH,0.0001548,0.0001548,0.0001493,0.0001493,4008.32,0.6126
2019-01-21,GUPETH,0.0001548,0.0001553,0.0001548,0.0001548,115.17,0.01789
2019-01-20,GUPETH,0.0001548,0.0001582,0.0001418,0.0001548,9713.3,1.48
2019-01-19,GUPETH,0.0001616,0.0001747,0.0001548,0.0001548,36934.87,6.14
2019-01-18,GUPETH,0.0001322,0.0001758,0.0001322,0.0001616,109681.64,17.22
2019-01-17,GUPETH,0.0001294,0.0001322,0.0001291,0.0001322,5554.96,0.7271
2019-01-16,GUPETH,0.0001253,0.000132,0.0001253,0.0001294,16631.81,2.14
2019-01-15,GUPETH,0.0001207,0.0001263,0.00012,0.0001253,9830.62,1.21
2019-01-14,GUPETH,0.0001272,0.0001272,0.0001194,0.0001207,7404.31,0.9111
2019-01-13,GUPETH,0.0001219,0.0001272,0.0001216,0.0001272,5283.53,0.6607
2019-01-12,GUPETH,0.0001237,0.0001237,0.000121,0.0001219,1985.01,0.2417
2019-01-11,GUPETH,0.0001208,0.0001256,0.0001202,0.0001237,199103.27,24.21
2019-01-10,GUPETH,0.000116,0.0001243,0.000116,0.0001208,354575.6,42.9
2019-01-09,GUPETH,0.0001176,0.0001178,0.0001142,0.000116,223814.0,26.02
2019-01-08,GUPETH,0.0001164,0.000122,0.0001164,0.0001176,257055.66,30.41
2019-01-07,GUPETH,0.000119,0.0001202,0.0001154,0.0001164,311721.0,36.36
2019-01-06,GUPETH,0.0001137,0.0001195,0.0001133,0.000119,260897.82,30.16
2019-01-05,GUPETH,0.0001186,0.0001186,0.0001127,0.0001137,238058.66,27.13
2019-01-04,GUPETH,0.0001307,0.0001311,0.0001142,0.0001186,207285.82,25.57
2019-01-03,GUPETH,0.0001175,0.0001592,0.0001175,0.0001307,263920.97,35.57
2019-01-02,GUPETH,0.0001215,0.0001215,0.0001142,0.0001175,259422.19,30.81
2019-01-01,GUPETH,0.0001242,0.0001253,0.0001203,0.0001215,368254.64,45.3
2018-12-31,GUPETH,0.0001232,0.0001261,0.0001226,0.0001242,345716.93,43.25
2018-12-30,GUPETH,0.0001288,0.0001308,0.0001232,0.0001232,198681.34,24.93
2018-12-29,GUPETH,0.0001284,0.0001387,0.000126,0.0001288,106802.94,14.2
2018-12-28,GUPETH,0.0001419,0.0001419,0.0001266,0.0001284,279260.55,37.59
2018-12-27,GUPETH,0.000136,0.0001419,0.0001348,0.0001419,367520.47,50.73
2018-12-26,GUPETH,0.0001421,0.0001421,0.0001327,0.000136,345700.21,47.15
2018-12-25,GUPETH,0.0001408,0.0001488,0.0001387,0.0001421,181131.52,26.44
2018-12-24,GUPETH,0.0001456,0.0001456,0.00013,0.0001408,370981.12,50.53
2018-12-23,GUPETH,0.0001645,0.0001645,0.0001448,0.0001456,340166.85,51.16
2018-12-22,GUPETH,0.0001618,0.0001645,0.0001581,0.0001645,208367.37,33.67
2018-12-21,GUPETH,0.000169,0.0001699,0.0001576,0.0001618,253564.38,40.7
2018-12-20,GUPETH,0.0001671,0.0001872,0.0001668,0.000169,161734.15,27.84
2018-12-19,GUPETH,0.0001733,0.0001733,0.0001649,0.0001671,346355.52,58.43
2018-12-18,GUPETH,0.0001744,0.0001789,0.0001729,0.0001733,346249.53,61.14
2018-12-17,GUPETH,0.0001743,0.0001848,0.000172,0.0001744,238001.51,42.5
2018-12-16,GUPETH,0.0001836,0.0001836,0.0001714,0.0001743,176196.39,30.53
2018-12-15,GUPETH,0.0001865,0.0001875,0.0001824,0.0001836,124724.73,23.24
2018-12-14,GUPETH,0.0001977,0.0001977,0.0001861,0.0001865,72965.5,13.69
2018-12-13,GUPETH,0.0002128,0.0002128,0.0001962,0.0001977,158608.51,31.72
2018-12-12,GUPETH,0.0002033,0.0002274,0.0002033,0.0002128,169825.6,36.26
2018-12-11,GUPETH,0.0002126,0.0002145,0.0001981,0.0002033,124970.57,25.47
2018-12-10,GUPETH,0.0001884,0.0002184,0.0001884,0.0002126,266868.29,52.83
2018-12-09,GUPETH,0.0001717,0.0001998,0.0001717,0.0001884,295118.0,54.72
2018-12-08,GUPETH,0.000167,0.0001848,0.0001649,0.0001717,267430.96,47.12
2018-12-07,GUPETH,0.0001748,0.0001842,0.0001659,0.000167,460515.88,79.94
2018-12-06,GUPETH,0.0001732,0.00019,0.0001683,0.0001748,393356.05,68.18
2018-12-05,GUPETH,0.0001784,0.0001784,0.0001727,0.0001732,359720.64,63.4
2018-12-04,GUPETH,0.0001756,0.0001796,0.0001756,0.0001784,334563.41,59.34
2018-12-03,GUPETH,0.0001879,0.0001879,0.0001752,0.0001756,241228.5,43.46
2018-12-02,GUPETH,0.0001683,0.0001959,0.0001676,0.0001879,281544.67,49.7
2018-12-01,GUPETH,0.0001606,0.0001721,0.0001606,0.0001683,368387.96,61.31
2018-11-30,GUPETH,0.0001744,0.0001744,0.0001596,0.0001606,308610.59,50.39
2018-11-29,GUPETH,0.0001642,0.0001746,0.0001596,0.0001744,317838.02,52.87
2018-11-28,GUPETH,0.0001516,0.0001677,0.0001516,0.0001642,160440.41,25.87
2018-11-27,GUPETH,0.000157,0.0001613,0.0001516,0.0001516,286289.18,45.44
2018-11-26,GUPETH,0.0001598,0.0001623,0.0001545,0.000157,343494.13,54.28
2018-11-25,GUPETH,0.0001722,0.0001743,0.0001516,0.0001598,364865.06,59.9
2018-11-24,GUPETH,0.0001744,0.0001789,0.0001715,0.0001722,303975.58,53.43
2018-11-23,GUPETH,0.0001771,0.0001791,0.0001736,0.0001744,343356.99,60.47
2018-11-22,GUPETH,0.0001757,0.0001789,0.0001757,0.0001771,100452.49,17.8
2018-11-21,GUPETH,0.0001728,0.0001774,0.0001681,0.0001757,205718.4,35.68
2018-11-20,GUPETH,0.0001918,0.0001921,0.0001659,0.0001728,371334.3,65.27
2018-11-19,GUPETH,0.0002201,0.000223,0.000191,0.0001918,231797.11,47.11
2018-11-18,GUPETH,0.0002182,0.0002201,0.0002165,0.0002201,152196.11,33.22
2018-11-17,GUPETH,0.0002298,0.0002298,0.0002166,0.0002182,243913.82,53.31
2018-11-16,GUPETH,0.0002146,0.0002304,0.0002134,0.0002298,217372.87,47.97
2018-11-15,GUPETH,0.0002355,0.0002355,0.0002136,0.0002146,198419.49,44.45
2018-11-14,GUPETH,0.0002587,0.0002587,0.0002334,0.0002355,219401.73,52.51
2018-11-13,GUPETH,0.0002737,0.0002737,0.0002528,0.0002587,229381.0,60.8
2018-11-12,GUPETH,0.0002551,0.0002737,0.000254,0.0002737,252381.91,67.34
2018-11-11,GUPETH,0.0002434,0.0002605,0.0002419,0.0002551,316127.28,77.71
2018-11-10,GUPETH,0.0002473,0.0002479,0.0002425,0.0002434,309467.55,75.55
2018-11-09,GUPETH,0.0002405,0.0002522,0.0002339,0.0002473,222942.87,54.49
2018-11-08,GUPETH,0.0002162,0.000249,0.0002154,0.0002405,303554.15,68.53
2018-11-07,GUPETH,0.0002072,0.0002164,0.0002063,0.0002162,293199.57,62.17
2018-11-06,GUPETH,0.0002283,0.0002289,0.0002068,0.0002072,333856.74,72.84
2018-11-05,GUPETH,0.0002365,0.0002387,0.0002268,0.0002283,271983.6,63.58
2018-11-04,GUPETH,0.0002515,0.0002592,0.0002365,0.0002365,279176.5,69.67
2018-11-03,GUPETH,0.0002477,0.0002515,0.0002467,0.0002515,286043.52,70.94
2018-11-02,GUPETH,0.0002492,0.0002506,0.0002461,0.0002477,232653.02,57.57
2018-11-01,GUPETH,0.0002411,0.0002494,0.0002411,0.0002492,165871.25,40.83
2018-10-31,GUPETH,0.0002371,0.000249,0.0002355,0.0002411,241419.59,58.12
2018-10-30,GUPETH,0.0002419,0.0002426,0.0002353,0.0002371,325409.13,77.26
2018-10-29,GUPETH,0.0002508,0.0002563,0.0002355,0.0002419,144151.72,35.45
2018-10-28,GUPETH,0.0002695,0.0002695,0.0002488,0.0002508,98385.47,25.07
2018-10-27,GUPETH,0.0002632,0.0002744,0.0002555,0.0002695,128917.33,34.08
2018-10-26,GUPETH,0.0002639,0.0002674,0.0002461,0.0002632,161013.05,41.02
2018-10-25,GUPETH,0.0002289,0.0003,0.0002289,0.0002639,208120.9,52.95
2018-10-24,GUPETH,0.0002199,0.0002577,0.0002199,0.0002289,209684.48,48.92
2018-10-23,GUPETH,0.0002174,0.0002218,0.0002154,0.0002199,172244.38,37.77
2018-10-22,GUPETH,0.0002198,0.0002198,0.0002117,0.0002174,113671.33,24.41
2018-10-21,GUPETH,0.0002231,0.0002237,0.0002187,0.0002198,143687.6,31.81
2018-10-20,GUPETH,0.0002135,0.000224,0.0002104,0.0002231,186698.69,40.15
2018-10-19,GUPETH,0.0002119,0.0002143,0.0002102,0.0002135,160084.01,33.96
2018-10-18,GUPETH,0.0002129,0.0002135,0.000209,0.0002119,165269.0,35.03
2018-10-17,GUPETH,0.0002064,0.0002129,0.0002057,0.0002129,134396.19,28.17
2018-10-16,GUPETH,0.0002047,0.0002168,0.0002047,0.0002064,121260.4,25.3
2018-10-15,GUPETH,0.0002203,0.0002203,0.000197,0.0002047,221190.86,45.69
2018-10-14,GUPETH,0.0002169,0.0002209,0.0002147,0.0002203,209665.22,45.58
2018-10-13,GUPETH,0.0002292,0.0002308,0.0002159,0.0002169,223507.39,50.21
2018-10-12,GUPETH,0.0002298,0.0002324,0.0002274,0.0002292,165493.23,38.07
2018-10-11,GUPETH,0.0002231,0.0002333,0.0002207,0.0002298,314543.69,72.15
2018-10-10,GUPETH,0.0002195,0.0002239,0.0002179,0.0002231,844041.59,185.95
2018-10-09,GUPETH,0.000217,0.0002249,0.000217,0.0002195,1117960.03,244.84
2018-10-08,GUPETH,0.0002178,0.0002193,0.0002167,0.000217,1411348.28,307.75
2018-10-07,GUPETH,0.0002245,0.0002253,0.0002169,0.0002178,1244105.51,275.47
2018-10-06,GUPETH,0.0002259,0.000226,0.0002233,0.0002245,1260153.65,283.07
2018-10-05,GUPETH,0.0002306,0.0002313,0.0002248,0.0002259,1052541.54,240.97
2018-10-04,GUPETH,0.0002263,0.0002336,0.0002256,0.0002306,1068139.89,244.55
2018-10-03,GUPETH,0.0002173,0.0002275,0.0002173,0.0002263,659123.82,146.77
2018-10-02,GUPETH,0.0002232,0.0002628,0.0002169,0.0002173,173058.7,40.79
2018-10-01,GUPETH,0.00021,0.0002253,0.0002069,0.0002232,172613.13,37.63
2018-09-30,GUPETH,0.0002078,0.0002141,0.000205,0.00021,197054.96,41.03
2018-09-29,GUPETH,0.0002182,0.0002209,0.0002069,0.0002078,163304.8,34.76
2018-09-28,GUPETH,0.0002129,0.0002211,0.0002108,0.0002182,195267.25,41.76
2018-09-27,GUPETH,0.0002175,0.000227,0.0002111,0.0002129,294622.61,64.1
2018-09-26,GUPETH,0.0002168,0.0002194,0.0002143,0.0002175,360020.9,78.11
2018-09-25,GUPETH,0.0002078,0.0002226,0.0002068,0.0002168,375768.91,81.4
2018-09-24,GUPETH,0.0002054,0.0002082,0.0002019,0.0002078,328969.49,67.44
2018-09-23,GUPETH,0.0002055,0.0002098,0.0002038,0.0002054,374175.82,77.23
2018-09-22,GUPETH,0.0002056,0.00021,0.0002034,0.0002055,333170.74,68.7
2018-09-21,GUPETH,0.0002268,0.0002276,0.0002034,0.0002056,360111.62,78.29
2018-09-20,GUPETH,0.0002382,0.0002391,0.0002258,0.0002268,324534.11,76.12
2018-09-19,GUPETH,0.0002328,0.0002382,0.000231,0.0002382,407740.38,95.86
2018-09-18,GUPETH,0.0002537,0.000254,0.0002237,0.0002328,416390.0,97.74
2018-09-17,GUPETH,0.0002186,0.000282,0.000218,0.0002537,275288.64,66.47
2018-09-16,GUPETH,0.0002197,0.000226,0.0002154,0.0002186,365182.83,79.89
2018-09-15,GUPETH,0.0002233,0.000226,0.0002149,0.0002197,345291.39,75.85
2018-09-14,GUPETH,0.000225,0.0002342,0.0002157,0.0002233,365735.6,81.27
2018-09-13,GUPETH,0.0002441,0.000253,0.0002242,0.000225,351115.01,85.29
2018-09-12,GUPETH,0.0002713,0.000283,0.0002432,0.0002441,485255.68,130.75
2018-09-11,GUPETH,0.0002794,0.0002814,0.0002703,0.0002713,669169.73,185.35
2018-09-10,GUPETH,0.0002915,0.0002937,0.000274,0.0002794,812542.12,229.13
2018-09-09,GUPETH,0.0003002,0.0003003,0.0002835,0.0002915,604113.43,175.77
2018-09-08,GUPETH,0.0003002,0.0003039,0.000287,0.0003002,698802.01,204.67
2018-09-07,GUPETH,0.0002949,0.0003047,0.0002902,0.0003002,774458.73,231.19
2018-09-06,GUPETH,0.0003087,0.0003144,0.0002949,0.0002949,606440.05,183.44
2018-09-05,GUPETH,0.0003023,0.0003107,0.0002953,0.0003087,537014.1,162.48
2018-09-04,GUPETH,0.0003059,0.0003095,0.0003019,0.0003023,661572.77,201.27
2018-09-03,GUPETH,0.0002791,0.0003619,0.0002723,0.0003059,636939.95,184.43
2018-09-02,GUPETH,0.0002758,0.0002816,0.0002758,0.0002791,1059762.65,295.01
2018-09-01,GUPETH,0.0002697,0.0002767,0.0002659,0.0002758,1170748.19,317.57
