Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XLM,Volume BTC
2019-07-05,XLMBTC,8.89e-06,9.25e-06,8.83e-06,9.11e-06,3148583.76,28.37
2019-07-04,XLMBTC,8.82e-06,9.01e-06,8.64e-06,8.89e-06,10408226.79,91.39
2019-07-03,XLMBTC,9.51e-06,9.51e-06,8.76e-06,8.82e-06,2871125.12,26.21
2019-07-02,XLMBTC,9.98e-06,1.033e-05,9.36e-06,9.51e-06,3965313.37,39.41
2019-07-01,XLMBTC,9.68e-06,1.019e-05,9.64e-06,9.98e-06,5316021.05,52.65
2019-06-30,XLMBTC,9.67e-06,9.68e-06,9.35e-06,9.68e-06,2204613.84,20.96
2019-06-29,XLMBTC,9.02e-06,9.74e-06,8.99e-06,9.67e-06,3193428.05,29.57
2019-06-28,XLMBTC,9.63e-06,9.92e-06,8.92e-06,9.02e-06,4215653.4,39.72
2019-06-27,XLMBTC,9.35e-06,1.013e-05,9.15e-06,9.63e-06,9009189.5,85.64
2019-06-26,XLMBTC,1.051e-05,1.057e-05,9.17e-06,9.35e-06,21530728.02,218.18
2019-06-25,XLMBTC,1.16e-05,1.165e-05,1.044e-05,1.051e-05,11097574.49,120.84
2019-06-24,XLMBTC,1.172e-05,1.188e-05,1.15e-05,1.16e-05,2726935.03,31.88
2019-06-23,XLMBTC,1.212e-05,1.236e-05,1.156e-05,1.172e-05,3278541.94,39.3
2019-06-22,XLMBTC,1.214e-05,1.239e-05,1.122e-05,1.212e-05,7360686.85,87.45
2019-06-21,XLMBTC,1.27e-05,1.279e-05,1.211e-05,1.214e-05,4109840.47,51.74
2019-06-20,XLMBTC,1.337e-05,1.342e-05,1.26e-05,1.27e-05,5198030.96,67.49
2019-06-19,XLMBTC,1.36e-05,1.376e-05,1.334e-05,1.337e-05,2451450.75,33.29
2019-06-18,XLMBTC,1.403e-05,1.411e-05,1.358e-05,1.36e-05,3533639.76,49.0
2019-06-17,XLMBTC,1.448e-05,1.448e-05,1.37e-05,1.403e-05,4632237.97,64.88
2019-06-16,XLMBTC,1.432e-05,1.451e-05,1.375e-05,1.448e-05,3526149.3,49.82
2019-06-15,XLMBTC,1.443e-05,1.473e-05,1.421e-05,1.432e-05,1967838.49,28.45
2019-06-14,XLMBTC,1.514e-05,1.52e-05,1.424e-05,1.443e-05,2517974.18,37.07
2019-06-13,XLMBTC,1.558e-05,1.57e-05,1.508e-05,1.514e-05,3232657.18,49.71
2019-06-12,XLMBTC,1.553e-05,1.58e-05,1.534e-05,1.558e-05,4749595.58,74.01
2019-06-11,XLMBTC,1.545e-05,1.559e-05,1.528e-05,1.553e-05,2916653.82,44.92
2019-06-10,XLMBTC,1.553e-05,1.571e-05,1.537e-05,1.545e-05,1738934.26,26.93
2019-06-09,XLMBTC,1.566e-05,1.584e-05,1.54e-05,1.553e-05,1499859.16,23.42
2019-06-08,XLMBTC,1.59e-05,1.6e-05,1.563e-05,1.566e-05,1524191.8,24.17
2019-06-07,XLMBTC,1.603e-05,1.629e-05,1.585e-05,1.59e-05,2495359.06,40.07
2019-06-06,XLMBTC,1.559e-05,1.615e-05,1.554e-05,1.603e-05,2064773.24,32.68
2019-06-05,XLMBTC,1.573e-05,1.6e-05,1.554e-05,1.559e-05,2196231.05,34.77
2019-06-04,XLMBTC,1.574e-05,1.58e-05,1.55e-05,1.573e-05,2599972.2,40.58
2019-06-03,XLMBTC,1.565e-05,1.617e-05,1.546e-05,1.574e-05,3324831.47,52.63
2019-06-02,XLMBTC,1.547e-05,1.582e-05,1.545e-05,1.565e-05,2547732.15,39.92
2019-06-01,XLMBTC,1.559e-05,1.572e-05,1.518e-05,1.547e-05,2368319.06,36.61
2019-05-31,XLMBTC,1.559e-05,1.566e-05,1.523e-05,1.559e-05,2373272.13,36.67
2019-05-30,XLMBTC,1.568e-05,1.647e-05,1.528e-05,1.559e-05,8297137.68,131.79
2019-05-29,XLMBTC,1.597e-05,1.605e-05,1.543e-05,1.568e-05,4520015.96,71.28
2019-05-28,XLMBTC,1.576e-05,1.621e-05,1.534e-05,1.597e-05,7783997.25,122.67
2019-05-27,XLMBTC,1.532e-05,1.62e-05,1.508e-05,1.576e-05,6585921.21,102.67
2019-05-26,XLMBTC,1.557e-05,1.564e-05,1.492e-05,1.532e-05,3216136.89,49.46
2019-05-25,XLMBTC,1.568e-05,1.593e-05,1.547e-05,1.557e-05,1518429.3,23.82
2019-05-24,XLMBTC,1.591e-05,1.608e-05,1.551e-05,1.568e-05,2578014.6,40.92
2019-05-23,XLMBTC,1.597e-05,1.608e-05,1.559e-05,1.591e-05,3013403.37,47.85
2019-05-22,XLMBTC,1.686e-05,1.72e-05,1.584e-05,1.597e-05,4976202.23,81.87
2019-05-21,XLMBTC,1.704e-05,1.71e-05,1.671e-05,1.686e-05,4367009.25,73.81
2019-05-20,XLMBTC,1.752e-05,1.752e-05,1.681e-05,1.704e-05,3327324.47,56.94
2019-05-19,XLMBTC,1.805e-05,1.809e-05,1.729e-05,1.752e-05,4003578.75,70.83
2019-05-18,XLMBTC,1.773e-05,1.915e-05,1.767e-05,1.805e-05,11247471.73,206.03
2019-05-17,XLMBTC,1.764e-05,1.794e-05,1.644e-05,1.773e-05,11647011.41,200.18
2019-05-16,XLMBTC,1.727e-05,1.956e-05,1.688e-05,1.764e-05,39376544.49,716.79
2019-05-15,XLMBTC,1.427e-05,1.727e-05,1.416e-05,1.727e-05,19306139.91,297.07
2019-05-14,XLMBTC,1.27e-05,1.45e-05,1.243e-05,1.427e-05,27665494.24,380.62
2019-05-13,XLMBTC,1.41e-05,1.454e-05,1.244e-05,1.27e-05,7969693.74,106.57
2019-05-12,XLMBTC,1.446e-05,1.446e-05,1.365e-05,1.41e-05,6229909.24,87.71
2019-05-11,XLMBTC,1.453e-05,1.497e-05,1.363e-05,1.446e-05,13523615.23,196.16
2019-05-10,XLMBTC,1.437e-05,1.479e-05,1.391e-05,1.453e-05,4444694.81,64.36
2019-05-09,XLMBTC,1.54e-05,1.545e-05,1.422e-05,1.437e-05,8203733.9,121.78
2019-05-08,XLMBTC,1.606e-05,1.606e-05,1.526e-05,1.54e-05,4182415.43,65.26
2019-05-07,XLMBTC,1.691e-05,1.71e-05,1.636e-05,1.636e-05,1277342.82,21.46
2019-05-06,XLMBTC,1.681e-05,1.721e-05,1.658e-05,1.691e-05,2681393.8,45.2
2019-05-05,XLMBTC,1.688e-05,1.717e-05,1.675e-05,1.681e-05,1835102.74,31.04
2019-05-04,XLMBTC,1.764e-05,1.774e-05,1.679e-05,1.688e-05,1810402.49,31.34
2019-05-03,XLMBTC,1.814e-05,1.822e-05,1.71e-05,1.764e-05,3684387.45,65.23
2019-05-02,XLMBTC,1.875e-05,1.882e-05,1.806e-05,1.814e-05,2282793.98,41.95
2019-05-01,XLMBTC,1.89e-05,1.922e-05,1.87e-05,1.875e-05,1475706.43,27.94
2019-04-30,XLMBTC,1.818e-05,1.894e-05,1.818e-05,1.89e-05,1864434.74,34.7
2019-04-29,XLMBTC,1.857e-05,1.884e-05,1.817e-05,1.818e-05,1973583.68,36.37
2019-04-28,XLMBTC,1.901e-05,1.914e-05,1.851e-05,1.857e-05,1161712.84,21.78
2019-04-27,XLMBTC,1.885e-05,1.915e-05,1.868e-05,1.901e-05,1871830.18,35.42
2019-04-26,XLMBTC,1.887e-05,1.9e-05,1.845e-05,1.885e-05,2598839.95,48.71
2019-04-25,XLMBTC,1.89e-05,1.93e-05,1.875e-05,1.887e-05,3254580.43,61.92
2019-04-24,XLMBTC,1.983e-05,1.983e-05,1.837e-05,1.89e-05,4958911.93,94.13
2019-04-23,XLMBTC,2.091e-05,2.097e-05,1.964e-05,1.983e-05,2874994.98,57.88
2019-04-22,XLMBTC,2.105e-05,2.159e-05,2.075e-05,2.091e-05,2214657.12,46.92
2019-04-21,XLMBTC,2.177e-05,2.186e-05,2.073e-05,2.105e-05,2641317.85,56.15
2019-04-20,XLMBTC,2.18e-05,2.224e-05,2.159e-05,2.177e-05,1496992.18,32.78
2019-04-19,XLMBTC,2.231e-05,2.234e-05,2.17e-05,2.18e-05,2172394.69,47.67
2019-04-18,XLMBTC,2.236e-05,2.275e-05,2.213e-05,2.231e-05,2151308.85,48.05
2019-04-17,XLMBTC,2.21e-05,2.25e-05,2.186e-05,2.236e-05,1684971.28,37.3
2019-04-16,XLMBTC,2.233e-05,2.247e-05,2.194e-05,2.21e-05,1574810.02,34.89
2019-04-15,XLMBTC,2.289e-05,2.307e-05,2.217e-05,2.233e-05,1572994.61,35.59
2019-04-14,XLMBTC,2.275e-05,2.31e-05,2.253e-05,2.289e-05,2044445.44,46.62
2019-04-13,XLMBTC,2.244e-05,2.296e-05,2.237e-05,2.275e-05,1307116.73,29.55
2019-04-12,XLMBTC,2.276e-05,2.3e-05,2.216e-05,2.244e-05,3036524.17,68.36
2019-04-11,XLMBTC,2.369e-05,2.369e-05,2.217e-05,2.276e-05,5706764.27,130.49
2019-04-10,XLMBTC,2.417e-05,2.435e-05,2.354e-05,2.369e-05,3807338.73,91.33
2019-04-09,XLMBTC,2.482e-05,2.493e-05,2.401e-05,2.417e-05,2889904.43,70.54
2019-04-08,XLMBTC,2.551e-05,2.599e-05,2.425e-05,2.482e-05,4352032.29,109.09
2019-04-07,XLMBTC,2.474e-05,2.589e-05,2.443e-05,2.551e-05,6791888.4,170.74
2019-04-06,XLMBTC,2.536e-05,2.542e-05,2.438e-05,2.474e-05,2312874.85,57.68
2019-04-05,XLMBTC,2.4e-05,2.6e-05,2.398e-05,2.536e-05,7996679.73,202.52
2019-04-04,XLMBTC,2.441e-05,2.488e-05,2.38e-05,2.4e-05,5365546.69,130.12
2019-04-03,XLMBTC,2.508e-05,2.584e-05,2.411e-05,2.441e-05,9999624.67,251.42
2019-04-02,XLMBTC,2.657e-05,2.663e-05,2.38e-05,2.508e-05,13461085.44,334.59
2019-04-01,XLMBTC,2.638e-05,2.681e-05,2.613e-05,2.657e-05,4290512.81,113.92
2019-03-19,XLMBTC,2.914e-05,2.945e-05,2.898e-05,2.944e-05,681084.39,19.85
2019-03-18,XLMBTC,2.732e-05,2.975e-05,2.672e-05,2.914e-05,13643864.65,387.54
2019-03-17,XLMBTC,2.706e-05,2.738e-05,2.681e-05,2.732e-05,1966242.9,53.31
2019-03-16,XLMBTC,2.71e-05,2.735e-05,2.682e-05,2.706e-05,1565750.53,42.47
2019-03-15,XLMBTC,2.755e-05,2.763e-05,2.658e-05,2.71e-05,4035686.3,109.33
2019-03-14,XLMBTC,2.813e-05,2.92e-05,2.723e-05,2.755e-05,9782156.98,275.27
2019-03-13,XLMBTC,2.715e-05,2.891e-05,2.611e-05,2.813e-05,11049257.28,306.48
2019-03-12,XLMBTC,2.641e-05,2.765e-05,2.512e-05,2.715e-05,9985717.78,264.18
2019-03-11,XLMBTC,2.56e-05,2.805e-05,2.522e-05,2.641e-05,15949666.25,425.56
2019-03-10,XLMBTC,2.292e-05,2.65e-05,2.28e-05,2.56e-05,14060614.09,348.95
2019-03-09,XLMBTC,2.225e-05,2.318e-05,2.22e-05,2.292e-05,3367569.61,76.57
2019-03-08,XLMBTC,2.203e-05,2.29e-05,2.2e-05,2.225e-05,4523559.55,101.74
2019-03-07,XLMBTC,2.19e-05,2.214e-05,2.175e-05,2.203e-05,1844713.73,40.41
2019-03-06,XLMBTC,2.219e-05,2.223e-05,2.179e-05,2.19e-05,1303280.89,28.62
2019-03-05,XLMBTC,2.203e-05,2.241e-05,2.182e-05,2.219e-05,2800667.62,61.92
2019-03-04,XLMBTC,2.305e-05,2.305e-05,2.165e-05,2.203e-05,3145482.02,69.62
2019-03-03,XLMBTC,2.186e-05,2.365e-05,2.173e-05,2.305e-05,5303832.11,121.55
2019-03-02,XLMBTC,2.22e-05,2.244e-05,2.171e-05,2.186e-05,2652917.36,58.2
2019-03-01,XLMBTC,2.187e-05,2.245e-05,2.187e-05,2.22e-05,1453279.63,32.2
2019-02-28,XLMBTC,2.187e-05,2.187e-05,2.187e-05,2.187e-05,0.0,0.0
2019-02-27,XLMBTC,2.218e-05,2.247e-05,2.176e-05,2.187e-05,1863122.78,41.31
2019-02-26,XLMBTC,2.249e-05,2.269e-05,2.194e-05,2.218e-05,3307670.58,73.7
2019-02-25,XLMBTC,2.195e-05,2.293e-05,2.18e-05,2.249e-05,5343399.74,119.38
2019-02-24,XLMBTC,2.285e-05,2.33e-05,2.16e-05,2.195e-05,8314779.27,186.64
2019-02-23,XLMBTC,2.281e-05,2.319e-05,2.258e-05,2.285e-05,3283482.61,74.95
2019-02-22,XLMBTC,2.261e-05,2.317e-05,2.249e-05,2.281e-05,3829357.5,87.25
2019-02-21,XLMBTC,2.33e-05,2.38e-05,2.224e-05,2.261e-05,9600311.98,220.11
2019-02-20,XLMBTC,2.29e-05,2.33e-05,2.205e-05,2.33e-05,6569793.88,148.8
2019-02-19,XLMBTC,2.145e-05,2.382e-05,2.128e-05,2.29e-05,16222092.16,364.68
2019-02-18,XLMBTC,2.17e-05,2.183e-05,2.128e-05,2.145e-05,5826475.09,125.26
2019-02-17,XLMBTC,2.153e-05,2.189e-05,2.139e-05,2.17e-05,2718774.81,58.67
2019-02-16,XLMBTC,2.203e-05,2.203e-05,2.136e-05,2.153e-05,1878919.28,40.66
2019-02-15,XLMBTC,2.124e-05,2.258e-05,2.099e-05,2.203e-05,12200678.05,265.63
2019-02-14,XLMBTC,2.108e-05,2.127e-05,2.08e-05,2.124e-05,12166651.33,256.12
2019-02-13,XLMBTC,2.118e-05,2.145e-05,2.092e-05,2.108e-05,1864470.91,39.45
2019-02-12,XLMBTC,2.127e-05,2.147e-05,2.077e-05,2.118e-05,4645622.68,98.19
2019-02-11,XLMBTC,2.18e-05,2.194e-05,2.11e-05,2.127e-05,3053521.48,65.69
2019-02-10,XLMBTC,2.204e-05,2.233e-05,2.082e-05,2.18e-05,8909955.78,192.09
2019-02-09,XLMBTC,2.219e-05,2.236e-05,2.178e-05,2.204e-05,7190038.23,158.51
2019-02-08,XLMBTC,2.187e-05,2.312e-05,2.158e-05,2.219e-05,8376111.78,186.64
2019-02-07,XLMBTC,2.171e-05,2.253e-05,2.143e-05,2.187e-05,3715170.25,81.9
2019-02-06,XLMBTC,2.226e-05,2.228e-05,2.131e-05,2.171e-05,4726810.62,102.14
2019-02-05,XLMBTC,2.275e-05,2.275e-05,2.206e-05,2.226e-05,4343917.15,96.94
2019-02-04,XLMBTC,2.318e-05,2.327e-05,2.269e-05,2.275e-05,2487549.07,57.15
2019-02-03,XLMBTC,2.362e-05,2.384e-05,2.274e-05,2.318e-05,6602652.4,154.28
2019-02-02,XLMBTC,2.337e-05,2.381e-05,2.327e-05,2.362e-05,2445051.13,57.57
2019-02-01,XLMBTC,2.372e-05,2.418e-05,2.304e-05,2.337e-05,6943053.75,162.69
2019-01-31,XLMBTC,2.471e-05,2.527e-05,2.359e-05,2.372e-05,6502778.99,159.42
2019-01-30,XLMBTC,2.411e-05,2.545e-05,2.379e-05,2.471e-05,5402650.45,132.75
2019-01-29,XLMBTC,2.499e-05,2.525e-05,2.386e-05,2.411e-05,5311628.32,129.7
2019-01-28,XLMBTC,2.658e-05,2.67e-05,2.451e-05,2.499e-05,7545582.84,191.42
2019-01-27,XLMBTC,2.763e-05,2.763e-05,2.618e-05,2.658e-05,6334004.98,170.75
2019-01-26,XLMBTC,2.791e-05,2.9e-05,2.716e-05,2.763e-05,10928823.85,308.59
2019-01-25,XLMBTC,2.83e-05,2.83e-05,2.767e-05,2.791e-05,2859454.77,79.98
2019-01-24,XLMBTC,2.835e-05,2.842e-05,2.805e-05,2.83e-05,2346100.8,66.22
2019-01-23,XLMBTC,2.866e-05,2.875e-05,2.806e-05,2.835e-05,2919308.65,83.07
2019-01-22,XLMBTC,2.877e-05,2.894e-05,2.83e-05,2.866e-05,2913734.87,83.51
2019-01-21,XLMBTC,2.912e-05,2.922e-05,2.87e-05,2.877e-05,2032979.63,58.65
2019-01-20,XLMBTC,2.904e-05,2.928e-05,2.879e-05,2.912e-05,2295581.95,66.61
2019-01-19,XLMBTC,2.932e-05,2.965e-05,2.865e-05,2.904e-05,2726824.38,79.67
2019-01-18,XLMBTC,2.964e-05,2.978e-05,2.92e-05,2.932e-05,1631049.06,48.07
2019-01-17,XLMBTC,2.942e-05,2.998e-05,2.91e-05,2.964e-05,2021867.36,59.69
2019-01-16,XLMBTC,2.914e-05,2.978e-05,2.914e-05,2.942e-05,1554560.44,45.74
2019-01-15,XLMBTC,2.969e-05,2.981e-05,2.897e-05,2.914e-05,1698244.56,49.72
2019-01-14,XLMBTC,2.91e-05,3.012e-05,2.897e-05,2.969e-05,3155150.28,93.2
2019-01-13,XLMBTC,2.92e-05,3.088e-05,2.867e-05,2.91e-05,4643049.38,138.53
2019-01-12,XLMBTC,2.88e-05,2.92e-05,2.873e-05,2.92e-05,1838585.53,53.21
2019-01-11,XLMBTC,2.942e-05,2.975e-05,2.872e-05,2.88e-05,2963066.95,86.07
2019-01-10,XLMBTC,3.087e-05,3.198e-05,2.826e-05,2.942e-05,10224926.84,307.53
2019-01-09,XLMBTC,3.07e-05,3.095e-05,3.024e-05,3.087e-05,2720101.2,83.21
2019-01-08,XLMBTC,3.084e-05,3.1e-05,2.99e-05,3.07e-05,4579943.42,139.87
2019-01-07,XLMBTC,2.983e-05,3.113e-05,2.975e-05,3.084e-05,5026659.38,153.59
2019-01-06,XLMBTC,2.952e-05,3.036e-05,2.941e-05,2.983e-05,2790437.89,82.92
2019-01-05,XLMBTC,2.978e-05,2.993e-05,2.952e-05,2.952e-05,2373450.4,70.58
2019-01-04,XLMBTC,2.965e-05,2.997e-05,2.95e-05,2.978e-05,1493182.73,44.32
2019-01-03,XLMBTC,3.021e-05,3.03e-05,2.949e-05,2.965e-05,2351347.43,70.06
2019-01-02,XLMBTC,2.998e-05,3.045e-05,2.972e-05,3.021e-05,2082210.42,62.71
2019-01-01,XLMBTC,2.969e-05,3.032e-05,2.942e-05,2.998e-05,2284620.2,68.18
2018-12-31,XLMBTC,3.024e-05,3.079e-05,2.963e-05,2.969e-05,3121092.62,93.78
2018-12-30,XLMBTC,3.1e-05,3.1e-05,3.023e-05,3.024e-05,2603144.9,79.33
2018-12-29,XLMBTC,3.082e-05,3.119e-05,3.043e-05,3.1e-05,2361092.17,72.61
2018-12-28,XLMBTC,3.009e-05,3.127e-05,2.986e-05,3.082e-05,3278841.14,100.28
2018-12-27,XLMBTC,3.14e-05,3.14e-05,2.991e-05,3.009e-05,4616946.48,141.16
2018-12-26,XLMBTC,3.184e-05,3.218e-05,3.055e-05,3.14e-05,4457184.42,139.26
2018-12-25,XLMBTC,3.26e-05,3.291e-05,3.115e-05,3.184e-05,4500158.2,142.54
2018-12-24,XLMBTC,3.175e-05,3.39e-05,3.104e-05,3.26e-05,12794646.63,417.58
2018-12-23,XLMBTC,3.033e-05,3.183e-05,3.03e-05,3.175e-05,3959816.15,123.46
2018-12-22,XLMBTC,3.086e-05,3.107e-05,3.021e-05,3.033e-05,2252579.71,68.84
2018-12-21,XLMBTC,3.069e-05,3.3e-05,3.008e-05,3.086e-05,15303076.57,480.22
2018-12-20,XLMBTC,3.057e-05,3.113e-05,2.962e-05,3.069e-05,8224087.21,249.41
2018-12-19,XLMBTC,3.11e-05,3.29e-05,3.048e-05,3.057e-05,10596970.46,333.45
2018-12-18,XLMBTC,3.091e-05,3.161e-05,3.032e-05,3.11e-05,5367842.45,166.08
2018-12-17,XLMBTC,2.965e-05,3.152e-05,2.929e-05,3.091e-05,8441416.73,255.37
2018-12-16,XLMBTC,2.933e-05,3.059e-05,2.932e-05,2.965e-05,4430124.86,133.24
2018-12-15,XLMBTC,3.003e-05,3.036e-05,2.888e-05,2.933e-05,4809661.8,142.07
2018-12-14,XLMBTC,3.182e-05,3.182e-05,2.955e-05,3.003e-05,11039877.01,336.66
2018-12-13,XLMBTC,3.261e-05,3.273e-05,3.125e-05,3.182e-05,7201470.06,231.39
2018-12-12,XLMBTC,3.3e-05,3.343e-05,3.252e-05,3.261e-05,4198683.44,138.29
2018-12-11,XLMBTC,3.366e-05,3.412e-05,3.28e-05,3.292e-05,2661817.75,88.93
2018-12-10,XLMBTC,3.42e-05,3.438e-05,3.301e-05,3.366e-05,2938243.67,99.42
2018-12-09,XLMBTC,3.41e-05,3.487e-05,3.367e-05,3.42e-05,3404626.75,116.6
2018-12-08,XLMBTC,3.385e-05,3.552e-05,3.301e-05,3.41e-05,10231678.03,351.84
2018-12-07,XLMBTC,3.36e-05,3.415e-05,3.2e-05,3.385e-05,10054078.22,330.97
2018-12-06,XLMBTC,3.56e-05,3.58e-05,3.355e-05,3.36e-05,7314076.88,254.57
2018-12-05,XLMBTC,3.721e-05,3.772e-05,3.516e-05,3.56e-05,5283047.07,193.5
2018-12-04,XLMBTC,3.836e-05,3.859e-05,3.715e-05,3.721e-05,3193494.43,120.78
2018-12-03,XLMBTC,3.868e-05,3.929e-05,3.826e-05,3.836e-05,2387363.58,92.41
2018-12-02,XLMBTC,3.915e-05,3.964e-05,3.833e-05,3.868e-05,3874684.94,150.33
2018-12-01,XLMBTC,3.948e-05,4.036e-05,3.892e-05,3.915e-05,3344304.56,132.87
2018-11-30,XLMBTC,3.837e-05,4.028e-05,3.783e-05,3.931e-05,6371594.48,250.68
2018-11-29,XLMBTC,3.785e-05,3.957e-05,3.711e-05,3.837e-05,6120913.63,235.59
2018-11-28,XLMBTC,3.788e-05,3.907e-05,3.74e-05,3.785e-05,5869577.25,223.07
2018-11-27,XLMBTC,3.825e-05,3.838e-05,3.688e-05,3.788e-05,3355301.3,126.1
2018-11-26,XLMBTC,3.984e-05,4.01e-05,3.714e-05,3.825e-05,7892669.68,302.73
2018-11-25,XLMBTC,4.098e-05,4.13e-05,3.671e-05,3.984e-05,17455998.74,667.18
2018-11-24,XLMBTC,4.149e-05,4.29e-05,3.925e-05,4.098e-05,9123408.26,375.73
2018-11-23,XLMBTC,4.276e-05,4.322e-05,4.069e-05,4.149e-05,15415470.47,641.63
2018-11-22,XLMBTC,4.4e-05,4.436e-05,4.244e-05,4.276e-05,7597797.72,327.87
2018-11-21,XLMBTC,4.334e-05,4.509e-05,4.237e-05,4.4e-05,4595571.2,201.35
2018-11-20,XLMBTC,4.629e-05,4.709e-05,4.122e-05,4.334e-05,12739580.42,562.73
2018-11-19,XLMBTC,4.466e-05,4.68e-05,4.265e-05,4.629e-05,8723648.75,388.32
2018-11-18,XLMBTC,4.408e-05,4.549e-05,4.379e-05,4.466e-05,3701223.31,165.73
2018-11-17,XLMBTC,4.27e-05,4.461e-05,4.205e-05,4.408e-05,4243387.7,184.28
2018-11-16,XLMBTC,4.262e-05,4.419e-05,4.222e-05,4.27e-05,9309735.44,403.11
2018-11-15,XLMBTC,4.06e-05,4.35e-05,3.957e-05,4.262e-05,9200119.19,377.44
2018-11-14,XLMBTC,4.066e-05,4.099e-05,3.85e-05,4.06e-05,9696976.05,384.59
2018-11-13,XLMBTC,4.219e-05,4.256e-05,4.018e-05,4.066e-05,3652775.47,151.13
2018-11-12,XLMBTC,4.292e-05,4.452e-05,4.189e-05,4.219e-05,7349000.36,316.76
2018-11-11,XLMBTC,4.103e-05,4.363e-05,4.091e-05,4.292e-05,9682001.14,413.35
2018-11-10,XLMBTC,4.016e-05,4.136e-05,4.0e-05,4.103e-05,1898795.84,77.23
2018-11-09,XLMBTC,3.984e-05,4.14e-05,3.963e-05,4.016e-05,4119558.97,167.13
2018-11-08,XLMBTC,3.928e-05,4.139e-05,3.852e-05,3.984e-05,4433064.16,176.05
2018-11-07,XLMBTC,4.107e-05,4.133e-05,3.88e-05,3.928e-05,5242680.0,209.37
2018-11-06,XLMBTC,3.833e-05,4.183e-05,3.833e-05,4.107e-05,9104225.48,364.65
2018-11-05,XLMBTC,3.785e-05,3.854e-05,3.74e-05,3.833e-05,2723623.1,103.32
2018-11-04,XLMBTC,3.711e-05,3.85e-05,3.702e-05,3.785e-05,3508788.29,132.74
2018-11-03,XLMBTC,3.71e-05,3.812e-05,3.688e-05,3.711e-05,1961291.93,73.5
2018-11-02,XLMBTC,3.513e-05,3.761e-05,3.513e-05,3.71e-05,3240429.53,118.35
