Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ZEC,Volume USD
2019-04-07,ZECUSD,74.89,77.6,73.53,77.59,2.48,187.04
2019-04-06,ZECUSD,73,75,71,74.89,2.52,183.28
2019-04-05,ZECUSD,68.82,75.83,66.92,73,1.03,74.16
2019-04-04,ZECUSD,77.66,77.66,63,68.82,4.43,303.6
2019-04-03,ZECUSD,68,78.74,68,77.66,4.44,338.55
2019-04-02,ZECUSD,63,72.43,62.23,68,5.99,400.98
2019-04-01,ZECUSD,59,65,58.7,63,2.93,183.87
2019-03-31,ZECUSD,57.83,60.5,57.59,59,4.77,282.68
2019-03-30,ZECUSD,59.5,59.58,57.56,57.83,0.4064,23.48
2019-03-29,ZECUSD,57.25,59.5,57.25,59.5,4.8,278.91
2019-03-28,ZECUSD,59.49,59.49,57.15,57.25,2.4,137.98
2019-03-27,ZECUSD,56.1,59.5,56.1,59.49,1.61,93.76
2019-03-26,ZECUSD,57.61,60.48,56.06,56.1,0.9323,53.03
2019-03-25,ZECUSD,61.87,61.87,57.61,57.61,1.61,94.04
2019-03-24,ZECUSD,60.92,61.92,59.11,61.87,1.89,114.4
2019-03-23,ZECUSD,59.65,60.96,58.31,60.92,0.2455,14.53
2019-03-22,ZECUSD,60.73,60.73,57.92,59.65,0.9818,58.2
2019-03-21,ZECUSD,62.64,62.64,58.06,60.73,1.41,83.51
2019-03-20,ZECUSD,59.36,63.98,58.1,62.64,2.11,129.21
2019-03-19,ZECUSD,56.87,59.46,56.87,59.36,0.813,47.28
2019-03-18,ZECUSD,56.72,56.87,55.11,56.87,0.2714,15.08
2019-03-17,ZECUSD,56.67,56.72,55.63,56.72,0.01492,0.8318
2019-03-16,ZECUSD,56.3,56.68,55.63,55.63,0.3282,18.55
2019-03-15,ZECUSD,54.85,56.3,54.67,56.3,0.2056,11.45
2019-03-14,ZECUSD,54.81,55,53.52,55,0.1576,8.59
2019-03-13,ZECUSD,53.82,54.81,52.75,54.81,0.944,51.66
2019-03-12,ZECUSD,51.81,53.82,51.58,53.82,0.04998,2.61
2019-03-11,ZECUSD,52.07,53.04,51.81,51.81,0.1811,9.5
2019-03-10,ZECUSD,52.6,52.6,52.1,52.1,0.05109,2.67
2019-03-09,ZECUSD,52.39,52.6,51.14,52.6,0.2062,10.66
2019-03-08,ZECUSD,52.07,52.53,51.62,52.39,4.25,221.04
2019-03-07,ZECUSD,54.02,54.02,52,52.07,0.3415,17.79
2019-03-06,ZECUSD,54.11,54.11,54.11,54.11,0.0,0.0
2019-03-05,ZECUSD,54.11,54.11,52.94,54.11,0.09517,5.14
2019-03-04,ZECUSD,54.1,54.5,52.07,54.11,0.3668,19.22
2019-03-03,ZECUSD,55.89,55.89,54.02,54.1,0.1177,6.37
2019-03-02,ZECUSD,55.46,56.93,54.33,54.33,0.1017,5.64
2019-03-01,ZECUSD,54.23,55.46,54.23,55.46,0.1083,5.97
2019-02-28,ZECUSD,56.79,56.79,54.23,54.23,0.5417,29.37
2019-02-27,ZECUSD,56.1,56.9,55.69,56.9,0.6375,36.23
2019-02-26,ZECUSD,57.11,57.15,55.54,56.1,0.05401,3.01
2019-02-25,ZECUSD,56.57,57.16,56.57,57.11,0.164,9.3
2019-02-24,ZECUSD,57.06,61.85,55.27,56.57,1.02,58.36
2019-02-23,ZECUSD,57.06,58.73,57.06,57.06,0.02415,1.38
2019-02-22,ZECUSD,56.26,57.7,56.26,57.06,0.26,14.87
2019-02-21,ZECUSD,57.36,58.08,56.14,56.26,0.04272,2.41
2019-02-20,ZECUSD,57.43,57.6,57.35,57.36,0.3998,22.95
2019-02-19,ZECUSD,57.5,59.36,55.53,57.43,6.5,375.81
2019-02-18,ZECUSD,55.27,59.37,55.27,57.5,14.88,855.84
2019-02-17,ZECUSD,55.9,55.9,54.01,55.27,16.24,892.6
2019-02-16,ZECUSD,55,57.14,54.81,55.9,6.13,345.54
2019-02-15,ZECUSD,55.5,56.32,54.9,55,55.39,3096.71
2019-02-14,ZECUSD,57.85,57.85,55.41,55.5,3.58,199.93
2019-02-13,ZECUSD,56.65,58.92,55.04,57.85,21.6,1237.43
2019-02-12,ZECUSD,53.42,56.68,52.83,56.65,17.29,957.26
2019-02-11,ZECUSD,52.5,55.5,51.6,53.42,7.21,383.45
2019-02-10,ZECUSD,52.4,52.97,51.51,52.5,20.15,1050.47
2019-02-09,ZECUSD,52.96,53.45,52.03,52.4,21.32,1125.98
2019-02-08,ZECUSD,50.1,53.5,49.1,52.96,66.24,3460.86
2019-02-07,ZECUSD,50.09,50.1,48.12,50.1,9.87,488.4
2019-02-06,ZECUSD,51,52.33,49.02,50.09,27.32,1366.08
2019-02-05,ZECUSD,52.31,52.48,51,51,9.1,474.01
2019-02-04,ZECUSD,53.06,53.06,50.1,52.31,7.22,373.13
2019-02-03,ZECUSD,52,53.3,52,53.06,3.63,192.03
2019-02-02,ZECUSD,53,53.39,52,52,4.56,240.09
2019-02-01,ZECUSD,53.3,53.3,51.83,53,1.44,75.31
2019-01-31,ZECUSD,53.66,55.33,52.52,53.3,3.93,209.03
2019-01-30,ZECUSD,52.05,54.01,51.83,53.66,4.21,225.23
2019-01-29,ZECUSD,53.37,56.71,51.75,52.05,9.42,494.27
2019-01-28,ZECUSD,56.09,57.21,53.33,53.37,57.07,3147.47
2019-01-27,ZECUSD,56.98,57.28,55.72,56.09,4.44,251.28
2019-01-26,ZECUSD,57.87,57.95,56.9,56.98,3.23,185.27
2019-01-25,ZECUSD,56.8,58,56.69,57.87,10.78,620.5
2019-01-24,ZECUSD,56.04,58,55.57,56.8,18.69,1076.42
2019-01-23,ZECUSD,57.88,58,55,56.04,29.33,1641.53
2019-01-22,ZECUSD,57.25,57.93,56,57.88,24.58,1390.48
2019-01-21,ZECUSD,57.5,57.5,56.01,57.25,7.71,437.23
2019-01-20,ZECUSD,57.97,59,56.62,57.5,55.26,3177.52
2019-01-19,ZECUSD,57.5,60,57.5,57.97,50.6,2971.98
2019-01-18,ZECUSD,59.01,59.02,57.5,57.5,35.76,2056.99
2019-01-17,ZECUSD,58,59.01,57.3,59.01,4.03,234.75
2019-01-16,ZECUSD,57.53,59.8,57.5,58,4.05,238.73
2019-01-15,ZECUSD,60.98,60.98,57.3,57.53,79.8,4705.78
2019-01-14,ZECUSD,57.97,61,57.07,60.98,5.82,343.03
2019-01-13,ZECUSD,61.9,61.9,57.69,57.97,127.15,7583.87
2019-01-12,ZECUSD,61,62,59.51,61.9,2.91,175.92
2019-01-11,ZECUSD,59.55,63.75,59.1,61,23.16,1401.75
2019-01-10,ZECUSD,65.03,65.03,56.04,59.55,56.67,3405.48
2019-01-09,ZECUSD,64.13,65.48,63.64,65.03,8.52,543.06
2019-01-08,ZECUSD,65,66,63.11,64.13,14.59,950.9
2019-01-07,ZECUSD,66.3,66.3,64.41,65,2.59,167.76
2019-01-06,ZECUSD,62.76,66.47,62.26,66.3,9.31,600.53
2019-01-05,ZECUSD,63.1,65.9,62.76,62.76,14.33,919.16
2019-01-04,ZECUSD,63,64.88,61.83,63.1,6.04,381.6
2019-01-03,ZECUSD,63.41,66.67,61.56,63,65.36,4279.67
2019-01-02,ZECUSD,63.53,65.22,60.22,63.41,26.83,1685.12
2019-01-01,ZECUSD,61.75,63.6,57.51,63.53,21.97,1313.74
2018-12-31,ZECUSD,63.97,63.97,60,61.75,2.23,137.2
2018-12-30,ZECUSD,64.98,64.98,62.46,63.97,1.86,117.58
2018-12-29,ZECUSD,66.72,66.72,62.55,64.98,16.16,1032.29
2018-12-28,ZECUSD,59.91,70,58.1,66.72,28.88,1840.43
2018-12-27,ZECUSD,64.94,64.94,58.1,59.91,47.99,2901.2
2018-12-26,ZECUSD,64.92,65.44,60.79,64.94,11.1,698.29
2018-12-25,ZECUSD,72.14,72.14,62.5,64.92,37.43,2417.22
2018-12-24,ZECUSD,69.61,75.71,69.61,72.14,71.08,5252.18
2018-12-23,ZECUSD,64.5,69.87,64.5,69.61,41.9,2871.46
2018-12-22,ZECUSD,65.88,67.22,61.37,64.5,6.81,442.83
2018-12-21,ZECUSD,67.62,69.92,64.2,65.88,32.65,2177.84
2018-12-20,ZECUSD,61.8,67.76,60.55,67.62,88.3,5738.07
2018-12-19,ZECUSD,59,68.54,59,61.8,59.43,3775.55
2018-12-18,ZECUSD,59.49,61,54,59,28.08,1646.44
2018-12-17,ZECUSD,54.53,60.99,52.72,59.49,38.03,2160.03
2018-12-16,ZECUSD,53,55.14,51.28,54.53,8.25,442.0
2018-12-15,ZECUSD,52.03,54.64,51.04,53,21.14,1108.86
2018-12-14,ZECUSD,56.91,56.91,52.03,52.03,16.07,889.89
2018-12-13,ZECUSD,59,59.84,54.19,56.91,10.16,589.56
2018-12-12,ZECUSD,57.02,63,57,59,20.53,1231.32
2018-12-11,ZECUSD,58.21,60,57,57.02,66.37,3963.77
2018-12-10,ZECUSD,63.8,64.16,57.03,58.21,17.07,1035.44
2018-12-09,ZECUSD,60,65.86,58.42,63.8,18.38,1168.99
2018-12-08,ZECUSD,62,63.06,57.23,60,6.88,419.78
2018-12-07,ZECUSD,66,66,54.19,62,18.31,1072.36
2018-12-06,ZECUSD,71.04,73.41,66,66,27.07,1867.27
2018-12-05,ZECUSD,77.11,79.14,71.04,71.04,19.06,1412.51
2018-12-04,ZECUSD,78.89,82.7,75.89,77.11,6.29,501.3
2018-12-03,ZECUSD,82.22,82.6,75.41,78.89,9.81,777.28
2018-12-02,ZECUSD,86,87.79,81.53,82.22,2.54,212.51
2018-12-01,ZECUSD,88.23,89.65,82.95,86,14.85,1292.07
2018-11-30,ZECUSD,90,94.36,82.37,88.23,115.81,9991.64
2018-11-29,ZECUSD,85.17,98,81.25,90,74.33,6696.34
2018-11-28,ZECUSD,75.87,88,75.87,85.17,82.1,6966.17
2018-11-27,ZECUSD,70.18,79.9,67.15,75.87,19.81,1372.0
2018-11-26,ZECUSD,74.01,79.92,67.55,70.18,22.14,1612.52
2018-11-25,ZECUSD,70.37,77.75,67.04,74.01,22.86,1588.14
2018-11-24,ZECUSD,82.63,85.5,70.35,70.37,16.52,1257.4
2018-11-23,ZECUSD,85,85,65,82.63,20.23,1633.75
2018-11-22,ZECUSD,93.51,94.76,85,85,63.4,5746.35
2018-11-21,ZECUSD,89.74,94.94,88,93.51,45.0,4042.12
2018-11-20,ZECUSD,106.48,107.36,82,89.74,86.68,8331.27
2018-11-19,ZECUSD,120.77,120.77,102,106.48,49.69,5328.65
2018-11-18,ZECUSD,118.66,124,116.65,120.77,13.16,1582.94
2018-11-17,ZECUSD,118.55,118.66,112.35,118.66,24.04,2736.66
2018-11-16,ZECUSD,118.8,123.5,113.56,118.55,18.16,2144.54
2018-11-15,ZECUSD,122.25,126.06,110.19,118.8,78.8,9364.86
2018-11-14,ZECUSD,132.33,136.52,120.61,122.25,113.65,14177.45
2018-11-13,ZECUSD,136.12,140.02,128.93,132.33,39.6,5354.16
2018-11-12,ZECUSD,133.07,140,128,136.12,55.49,7329.24
2018-11-11,ZECUSD,135.1,137.14,131.5,133.07,77.84,10353.94
2018-11-10,ZECUSD,137.23,141.99,134.73,135.1,22.37,3089.55
2018-11-09,ZECUSD,141,141,135.51,137.23,31.2,4306.42
2018-11-08,ZECUSD,132.2,141,129.45,141,48.38,6559.08
2018-11-07,ZECUSD,132.78,135,128.15,132.2,22.05,2915.05
2018-11-06,ZECUSD,124.99,132.78,123.27,132.78,27.0,3496.86
2018-11-05,ZECUSD,126.02,126.02,120.17,124.99,13.43,1631.55
2018-11-04,ZECUSD,121,126.97,120,126.02,32.32,3972.82
2018-11-03,ZECUSD,122.18,122.23,119.32,121,4.29,515.84
2018-11-02,ZECUSD,120.62,122.23,119.31,122.18,5.62,677.11
2018-11-01,ZECUSD,118.46,121,117.97,120.62,9.83,1184.23
2018-10-31,ZECUSD,120.01,125.2,117.97,118.46,16.05,1934.14
2018-10-30,ZECUSD,123.13,123.13,119.64,120.01,16.59,2001.2
2018-10-29,ZECUSD,127.1,128.35,120,123.13,25.66,3193.74
2018-10-28,ZECUSD,124.54,127.18,123.36,127.1,5.5,688.58
2018-10-27,ZECUSD,126.85,130,124.54,124.54,8.21,1034.1
2018-10-26,ZECUSD,128.8,131.78,124,126.85,15.47,1959.61
2018-10-25,ZECUSD,129.86,134,128.03,128.8,14.03,1820.51
2018-10-24,ZECUSD,126.08,129.88,126,129.86,20.22,2562.91
2018-10-23,ZECUSD,126.63,128.75,125,126.08,12.0,1513.23
2018-10-22,ZECUSD,129.98,129.99,125.81,126.63,16.96,2171.9
2018-10-21,ZECUSD,130.78,130.88,127.67,129.98,15.43,1984.21
2018-10-20,ZECUSD,122.36,130.78,122.36,130.78,70.42,9053.8
2018-10-19,ZECUSD,120.82,124.97,118.46,122.36,4.99,606.77
2018-10-18,ZECUSD,120.21,125.49,120.21,120.82,23.9,2924.45
2018-10-17,ZECUSD,116.13,126.9,116,120.21,9.86,1167.86
2018-10-16,ZECUSD,113.61,117.9,113.61,116.13,6.29,719.85
2018-10-15,ZECUSD,116.79,118.7,113,113.61,20.74,2401.65
2018-10-14,ZECUSD,117,117.5,114,116.79,21.1,2432.75
2018-10-13,ZECUSD,114.5,117.5,114.5,117,13.33,1560.05
2018-10-12,ZECUSD,117,117.97,114,114.5,14.64,1689.97
2018-10-11,ZECUSD,126,126,116.4,117,28.31,3398.03
2018-10-10,ZECUSD,127.75,127.75,125.24,126,11.62,1472.65
2018-10-09,ZECUSD,127,131.13,127,127.75,12.23,1574.03
2018-10-08,ZECUSD,124.22,127.98,124.22,127,5.11,643.15
2018-10-07,ZECUSD,127.5,127.5,124.18,124.22,49.01,6197.89
2018-10-06,ZECUSD,126.53,129.19,124.52,127.5,15.43,1974.41
2018-10-05,ZECUSD,124.42,132,124.42,126.53,21.36,2695.1
2018-10-04,ZECUSD,125.92,126,122,124.42,8.03,993.36
2018-10-03,ZECUSD,127,127,122,125.92,21.49,2662.22
2018-10-02,ZECUSD,129.03,132.1,125.54,127,14.61,1868.59
2018-10-01,ZECUSD,131.93,133.9,128.6,129.03,8.52,1107.31
2018-09-30,ZECUSD,133.27,136,130.69,131.93,19.0,2542.76
2018-09-29,ZECUSD,139.96,139.96,132,133.27,17.27,2341.06
2018-09-28,ZECUSD,145.7,145.7,135.58,139.96,19.26,2671.24
2018-09-27,ZECUSD,136.31,148.46,136.31,145.7,137.35,19400.39
2018-09-26,ZECUSD,137.65,145,131.14,136.31,187.07,25764.65
2018-09-25,ZECUSD,142.12,142.12,130,137.65,336.79,45766.42
2018-09-24,ZECUSD,131,149.98,128.01,142.12,235.33,33179.22
2018-09-23,ZECUSD,123.96,139,123.85,131,57.28,7599.43
2018-09-22,ZECUSD,128.41,129.86,121.25,123.96,200.03,25630.41
2018-09-21,ZECUSD,124.03,129.84,120,128.41,61.55,7732.52
2018-09-20,ZECUSD,117.91,124.03,116.76,124.03,20.85,2496.62
2018-09-19,ZECUSD,115.08,120.55,115.06,117.91,41.2,4857.13
2018-09-18,ZECUSD,112.45,117.83,111.02,115.08,16.49,1868.85
2018-09-17,ZECUSD,122.09,123.32,111.87,112.45,8.5,993.64
2018-09-16,ZECUSD,123.04,123.06,118.94,122.09,7.4,891.41
2018-09-15,ZECUSD,124.85,127.49,121.09,123.04,9.98,1240.97
2018-09-14,ZECUSD,122.44,126.9,116.28,124.85,31.52,3836.4
2018-09-13,ZECUSD,116,125,114.65,122.44,21.16,2532.17
2018-09-12,ZECUSD,115.7,118.63,106,116,32.43,3645.98
2018-09-11,ZECUSD,125.72,125.72,112.71,115.7,34.78,4192.99
2018-09-10,ZECUSD,126,132.74,123,125.72,55.3,6883.49
2018-09-09,ZECUSD,128.64,134.52,123.21,126,27.69,3587.05
2018-09-08,ZECUSD,134.73,138.93,127.31,128.64,30.04,4000.66
2018-09-07,ZECUSD,137.97,139.89,131,134.73,30.35,4067.46
2018-09-06,ZECUSD,136,142.96,131,137.97,75.68,10164.01
2018-09-05,ZECUSD,159.37,161,136,136,145.27,21426.2
2018-09-04,ZECUSD,159.96,161.59,155.7,159.37,49.69,7888.33
2018-09-03,ZECUSD,153.89,162.24,152,159.96,34.69,5449.46
2018-09-02,ZECUSD,157.05,159.94,151.15,153.89,68.0,10568.54
2018-09-01,ZECUSD,149.02,161.09,147.15,157.05,71.9,11170.68
2018-08-31,ZECUSD,151,152.95,146,149.02,30.75,4596.34
2018-08-30,ZECUSD,152.55,153,145.59,151,11.8,1766.25
2018-08-29,ZECUSD,153.48,156.48,150.73,152.55,43.09,6589.09
2018-08-28,ZECUSD,150,159.43,146,153.48,143.72,21943.5
2018-08-27,ZECUSD,136.5,150.15,135.09,150,45.58,6443.93
2018-08-26,ZECUSD,137.07,139,135.03,136.5,13.32,1841.15
2018-08-25,ZECUSD,141.27,142.96,137.02,137.07,22.72,3171.37
2018-08-24,ZECUSD,134.26,143,132.44,141.27,51.66,7110.81
2018-08-23,ZECUSD,131.99,138.9,131.1,134.26,10.93,1464.01
2018-08-22,ZECUSD,134.72,145,130.8,131.99,12.21,1669.35
2018-08-21,ZECUSD,136.08,141.66,132.99,134.72,10.75,1470.88
2018-08-20,ZECUSD,147.34,147.34,135,136.08,34.56,4785.9
2018-08-19,ZECUSD,145.89,147.34,141.83,147.34,8.53,1230.23
2018-08-18,ZECUSD,153,155,144.46,145.89,18.56,2726.38
2018-08-17,ZECUSD,141.49,155,141.49,153,26.25,3901.26
2018-08-16,ZECUSD,140.13,147.03,138.5,141.49,17.46,2511.85
2018-08-15,ZECUSD,140.12,150.42,139.86,140.13,35.63,5102.8
2018-08-14,ZECUSD,151,158.82,131.71,140.12,84.05,11745.83
2018-08-13,ZECUSD,169,170,151,151,41.02,6530.98
2018-08-12,ZECUSD,170,170,170,170,0.0,0.0
2018-08-11,ZECUSD,170.27,178.26,163.8,170,53.4,9065.97
2018-08-10,ZECUSD,182,191.05,166.45,170.27,101.97,17906.59
2018-08-09,ZECUSD,166.82,185.89,166.82,182,38.35,6752.32
2018-08-08,ZECUSD,185,185,166,166.82,48.3,8507.9
2018-08-07,ZECUSD,189.14,196.29,182.29,185,84.39,16083.6
2018-08-06,ZECUSD,188.61,196.11,184.22,189.14,54.6,10472.47
2018-08-05,ZECUSD,185.5,191.27,182.29,188.61,49.21,9160.42
2018-08-04,ZECUSD,195.08,199,183.4,185.5,54.13,10291.79
2018-08-03,ZECUSD,193.57,197.16,187.07,195.08,274.75,52353.72
2018-08-02,ZECUSD,208.06,211.53,193.57,193.57,147.3,29520.59
2018-08-01,ZECUSD,215,238,202.3,208.06,126.75,26955.66
2018-07-31,ZECUSD,218.74,218.74,200,215,57.5,11941.73
2018-07-30,ZECUSD,218.01,221.5,203.1,218.74,114.4,24639.79
2018-07-29,ZECUSD,218.86,224,214.15,218.01,51.35,11220.81
2018-07-28,ZECUSD,220.51,224,216.27,218.86,18.15,3986.83
2018-07-27,ZECUSD,218.43,221.7,210.86,220.51,82.86,17934.62
2018-07-26,ZECUSD,219.43,230.97,215.85,218.43,101.38,22633.82
2018-07-25,ZECUSD,218.11,221.65,207,219.43,111.49,23791.7
2018-07-24,ZECUSD,190.67,221.7,190.67,218.11,199.01,42155.1
2018-07-23,ZECUSD,187.02,208,187.02,190.67,83.36,16415.82
2018-07-22,ZECUSD,190.5,196.04,186.85,187.02,43.65,8361.54
2018-07-21,ZECUSD,185.97,195,182.87,190.5,88.21,16779.75
2018-07-20,ZECUSD,203.18,203.18,182,185.97,97.04,18912.6
2018-07-19,ZECUSD,203.43,210.89,200,203.18,73.37,14975.33
2018-07-18,ZECUSD,203.87,225,198.02,203.43,175.76,37634.31
2018-07-17,ZECUSD,189,209,179.63,203.87,169.11,33008.69
2018-07-16,ZECUSD,177.45,189,173.2,189,101.43,18381.8
2018-07-15,ZECUSD,180.59,186.05,175.73,177.45,77.29,13983.64
2018-07-14,ZECUSD,183.35,185,171.8,180.59,144.23,26034.75
2018-07-13,ZECUSD,158.44,194.76,156,183.35,150.07,26820.53
2018-07-12,ZECUSD,165.27,165.27,155,158.44,33.25,5252.09
2018-07-11,ZECUSD,163.62,170,161.68,165.27,16.03,2636.36
2018-07-10,ZECUSD,170.96,170.96,161.68,163.62,51.12,8339.67
2018-07-09,ZECUSD,177.25,178.85,170.96,170.96,21.28,3697.57
2018-07-08,ZECUSD,176,178.88,174.4,177.25,40.89,7246.55
2018-07-07,ZECUSD,178,180.36,172.78,176,38.27,6698.69
2018-07-06,ZECUSD,178.34,179.82,170,178,39.79,7013.28
2018-07-05,ZECUSD,183.1,187.05,177.45,178.34,37.54,6789.01
2018-07-04,ZECUSD,179.89,185.98,177.08,183.1,36.12,6556.9
2018-07-03,ZECUSD,184.16,194.25,179.89,179.89,23.44,4425.92
2018-07-02,ZECUSD,170.44,187.97,166.12,184.16,67.19,11914.7
2018-07-01,ZECUSD,168.34,172.6,168.3,170.44,31.72,5399.41
2018-06-30,ZECUSD,164,175.22,162.71,168.34,68.51,11528.47
2018-06-29,ZECUSD,155,165,153.79,164,34.5,5496.63
2018-06-28,ZECUSD,169.5,169.58,155,155,57.51,9386.37
2018-06-27,ZECUSD,164.3,171.02,161,169.5,29.68,4873.21
2018-06-26,ZECUSD,177.09,179.3,163.74,164.3,34.78,5962.18
