Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume LTC
2019-05-29,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-28,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-27,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-26,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-25,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-24,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-23,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-22,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-21,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-20,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-19,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-18,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-17,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-16,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-15,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-14,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-13,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-12,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-11,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-10,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-09,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-08,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-07,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-06,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-05,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-04,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-03,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-02,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-05-01,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-30,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-29,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-28,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-27,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-26,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-25,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-24,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-23,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-22,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-21,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-20,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-19,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-18,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-17,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-16,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-15,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-14,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-13,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-12,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-11,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-10,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-09,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-08,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-07,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-06,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-05,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-04,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-03,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-02,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-04-01,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-31,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-30,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-29,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-28,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-27,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-26,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-25,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-24,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-23,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-22,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-21,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-20,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-19,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-18,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-17,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-16,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-15,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-14,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-13,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-12,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-11,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-10,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-09,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-08,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-07,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-06,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-05,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-04,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-03,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-02,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-03-01,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-28,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-27,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-26,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-25,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-24,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-23,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-22,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-21,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-20,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-19,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-18,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-17,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-16,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-15,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-14,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-13,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-12,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-11,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-10,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-09,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-08,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-07,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-06,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-05,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-04,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-03,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-02,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-02-01,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-31,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-30,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-29,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-28,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-27,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-26,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-25,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-24,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-23,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-22,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-21,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-20,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-19,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-18,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-17,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-16,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-15,XEMLTC,0.001861,0.001861,0.001861,0.001861,0.0,0.0
2019-01-14,XEMLTC,0.001867,0.001867,0.0018,0.001861,235.01,0.4333
2019-01-13,XEMLTC,0.001809,0.001867,0.001524,0.001867,1441.88,2.42
2019-01-12,XEMLTC,0.001902,0.001902,0.001809,0.001809,5793.58,10.61
2019-01-11,XEMLTC,0.001771,0.001923,0.00174,0.001902,1604.53,2.88
2019-01-10,XEMLTC,0.001656,0.001771,0.001656,0.001771,516.62,0.8782
2019-01-09,XEMLTC,0.00162,0.001656,0.00157,0.001656,2006.53,3.25
2019-01-08,XEMLTC,0.001742,0.001742,0.00159,0.00162,2173.99,3.55
2019-01-07,XEMLTC,0.00174,0.001952,0.001689,0.001742,335.05,0.5935
2019-01-06,XEMLTC,0.001818,0.00197,0.001602,0.00174,1681.46,3.0
2019-01-05,XEMLTC,0.002022,0.002051,0.0018,0.001818,1728.33,3.17
2019-01-04,XEMLTC,0.00205,0.00205,0.002003,0.002022,582.87,1.18
2019-01-03,XEMLTC,0.002082,0.002082,0.001999,0.00205,46.41,0.09451
2019-01-02,XEMLTC,0.002072,0.002082,0.002,0.002082,434.29,0.8731
2019-01-01,XEMLTC,0.002124,0.002124,0.002072,0.002072,1027.28,2.14
2018-12-31,XEMLTC,0.002169,0.002186,0.002003,0.002124,8864.16,18.82
2018-12-30,XEMLTC,0.002117,0.002169,0.002117,0.002169,26.78,0.05809
2018-12-29,XEMLTC,0.002157,0.002158,0.002116,0.002117,2439.84,5.2
2018-12-28,XEMLTC,0.002288,0.002288,0.00208,0.002157,5652.8,12.07
2018-12-27,XEMLTC,0.002244,0.002486,0.002227,0.002288,629.59,1.46
2018-12-26,XEMLTC,0.002268,0.002695,0.002202,0.002244,1750.14,4.11
2018-12-25,XEMLTC,0.002268,0.002268,0.002268,0.002268,39.96,0.09063
2018-12-24,XEMLTC,0.0022,0.002268,0.002131,0.002268,786.6,1.75
2018-12-23,XEMLTC,0.002375,0.002375,0.002195,0.0022,3006.16,6.63
2018-12-22,XEMLTC,0.002444,0.002457,0.002357,0.002375,664.77,1.57
2018-12-21,XEMLTC,0.002256,0.002444,0.002256,0.002444,790.4,1.86
2018-12-20,XEMLTC,0.002442,0.002442,0.00199,0.002256,1004.81,2.23
2018-12-19,XEMLTC,0.002215,0.002442,0.00217,0.002442,1578.1,3.59
2018-12-18,XEMLTC,0.002254,0.002325,0.002174,0.002215,2115.47,4.68
2018-12-17,XEMLTC,0.002366,0.002366,0.002163,0.002254,5092.76,11.66
2018-12-16,XEMLTC,0.002445,0.00298,0.002274,0.002366,82618.44,233.0
2018-12-15,XEMLTC,0.002749,0.002749,0.002445,0.002445,2038.81,5.23
2018-12-14,XEMLTC,0.002802,0.002808,0.002749,0.002749,256.69,0.7144
2018-12-13,XEMLTC,0.00298,0.00298,0.002802,0.002802,55.26,0.1617
2018-12-12,XEMLTC,0.00298,0.00298,0.002807,0.00298,524.73,1.53
2018-12-11,XEMLTC,0.002904,0.00298,0.002904,0.00298,1052.74,3.13
2018-12-10,XEMLTC,0.003012,0.003035,0.002867,0.002904,314.07,0.9241
2018-12-09,XEMLTC,0.002869,0.003101,0.002791,0.003012,5257.95,15.6
2018-12-08,XEMLTC,0.002903,0.003,0.002773,0.002869,455.3,1.32
2018-12-07,XEMLTC,0.00255,0.002903,0.00255,0.002903,632.9,1.69
2018-12-06,XEMLTC,0.002667,0.002667,0.00255,0.00255,952.72,2.44
2018-12-05,XEMLTC,0.002571,0.002667,0.002511,0.002667,5448.03,13.9
2018-12-04,XEMLTC,0.0024,0.002571,0.0024,0.002571,53397.37,131.58
2018-12-03,XEMLTC,0.002434,0.002464,0.00229,0.0024,225.46,0.5387
2018-12-02,XEMLTC,0.002349,0.002434,0.002348,0.002434,1142.8,2.69
2018-12-01,XEMLTC,0.002361,0.002466,0.002349,0.002349,1968.61,4.82
2018-11-30,XEMLTC,0.002307,0.002422,0.002307,0.002361,435.32,1.03
2018-11-29,XEMLTC,0.00235,0.00243,0.002307,0.002307,172.26,0.4123
2018-11-28,XEMLTC,0.0024,0.002599,0.00235,0.00235,1999.25,5.0
2018-11-27,XEMLTC,0.002313,0.002508,0.002313,0.0024,1332.28,3.21
2018-11-26,XEMLTC,0.002222,0.002313,0.002194,0.002313,851.05,1.95
2018-11-25,XEMLTC,0.002313,0.002397,0.002222,0.002222,1097.01,2.56
2018-11-24,XEMLTC,0.002431,0.002431,0.002227,0.002313,1915.53,4.51
2018-11-23,XEMLTC,0.002419,0.002447,0.002322,0.002431,3166.2,7.48
2018-11-22,XEMLTC,0.0024,0.002492,0.0024,0.002419,278.66,0.6804
2018-11-21,XEMLTC,0.002328,0.00243,0.002313,0.0024,3220.9,7.68
2018-11-20,XEMLTC,0.002268,0.002487,0.002201,0.002328,2292.91,5.46
2018-11-19,XEMLTC,0.002174,0.002292,0.002174,0.002268,1125.61,2.5
2018-11-18,XEMLTC,0.002202,0.002202,0.00217,0.002174,296.6,0.6467
2018-11-17,XEMLTC,0.002174,0.002204,0.002174,0.002202,117.06,0.258
2018-11-16,XEMLTC,0.002145,0.002291,0.00214,0.002174,1323.91,2.93
2018-11-15,XEMLTC,0.002171,0.002201,0.002111,0.002145,522.0,1.12
2018-11-14,XEMLTC,0.002123,0.002217,0.002077,0.002171,2626.63,5.62
2018-11-13,XEMLTC,0.00214,0.002366,0.002123,0.002123,1851.27,4.21
2018-11-12,XEMLTC,0.001898,0.002599,0.001811,0.00214,11614.56,25.44
2018-11-11,XEMLTC,0.001793,0.001898,0.001793,0.001898,393.4,0.7256
2018-11-10,XEMLTC,0.00177,0.0018,0.001754,0.001793,1515.03,2.7
2018-11-09,XEMLTC,0.001754,0.001794,0.001754,0.00177,1687.43,3.01
2018-11-08,XEMLTC,0.001854,0.001854,0.001754,0.001754,1188.56,2.1
2018-11-07,XEMLTC,0.001765,0.0019,0.001765,0.001854,8312.31,15.49
2018-11-06,XEMLTC,0.001756,0.001769,0.001715,0.001765,614.65,1.07
2018-11-05,XEMLTC,0.001775,0.001808,0.001756,0.001756,559.72,0.9982
2018-11-04,XEMLTC,0.001825,0.001826,0.001711,0.001775,3398.42,6.01
2018-11-03,XEMLTC,0.001805,0.001842,0.001805,0.001825,476.32,0.8691
2018-11-02,XEMLTC,0.001829,0.001829,0.001792,0.001805,374.82,0.6796
2018-11-01,XEMLTC,0.001821,0.001844,0.001821,0.001829,223.44,0.4102
2018-10-31,XEMLTC,0.001846,0.001846,0.0018,0.001821,3267.95,5.97
2018-10-30,XEMLTC,0.00181,0.001851,0.00181,0.001846,384.45,0.7054
2018-10-29,XEMLTC,0.001773,0.001851,0.001773,0.00181,1668.09,3.03
2018-10-28,XEMLTC,0.001806,0.001817,0.001773,0.001773,20858.03,37.6
2018-10-27,XEMLTC,0.001833,0.001858,0.001802,0.001806,304.96,0.5545
2018-10-26,XEMLTC,0.00188,0.001885,0.001833,0.001833,72.71,0.1365
2018-10-25,XEMLTC,0.00192,0.00192,0.001831,0.00188,723.34,1.36
2018-10-24,XEMLTC,0.001923,0.001923,0.001837,0.00192,697.8,1.32
2018-10-23,XEMLTC,0.001883,0.001923,0.001855,0.001923,256.79,0.4842
2018-10-22,XEMLTC,0.00194,0.00194,0.001873,0.001883,419.94,0.7916
2018-10-21,XEMLTC,0.0018,0.00194,0.0018,0.00194,368.08,0.6889
2018-10-20,XEMLTC,0.001764,0.0018,0.001764,0.0018,108.26,0.1943
2018-10-19,XEMLTC,0.001783,0.001807,0.001752,0.001764,1007.2,1.79
2018-10-18,XEMLTC,0.001805,0.001828,0.001783,0.001783,1291.6,2.31
2018-10-17,XEMLTC,0.001797,0.001805,0.00174,0.001805,619.89,1.1
2018-10-16,XEMLTC,0.001756,0.00184,0.001727,0.001797,200.71,0.3538
2018-10-15,XEMLTC,0.001731,0.001773,0.001731,0.001756,509.1,0.8908
2018-10-14,XEMLTC,0.00173,0.001798,0.00173,0.001731,97.99,0.1704
2018-10-13,XEMLTC,0.001785,0.001785,0.001722,0.00173,524.5,0.9049
2018-10-12,XEMLTC,0.001747,0.001785,0.001713,0.001785,600.27,1.07
2018-10-11,XEMLTC,0.001776,0.001808,0.00172,0.001747,1156.13,2.04
2018-10-10,XEMLTC,0.001801,0.00183,0.001776,0.001776,675.28,1.22
2018-10-09,XEMLTC,0.00181,0.00181,0.0018,0.001801,971.56,1.75
2018-10-08,XEMLTC,0.001802,0.001854,0.001802,0.00181,804.23,1.45
2018-10-07,XEMLTC,0.001828,0.001899,0.001757,0.001802,1241.33,2.22
2018-10-06,XEMLTC,0.001779,0.001847,0.00177,0.001828,2638.03,4.79
2018-10-05,XEMLTC,0.001855,0.001855,0.001757,0.001779,140.28,0.2512
2018-10-04,XEMLTC,0.001787,0.001897,0.00177,0.001855,2200.56,4.07
2018-10-03,XEMLTC,0.001773,0.001824,0.001748,0.001787,3002.04,5.32
2018-10-02,XEMLTC,0.001698,0.001856,0.001694,0.001773,2248.93,4.01
2018-10-01,XEMLTC,0.001599,0.001734,0.001579,0.001698,3502.51,5.83
2018-09-30,XEMLTC,0.001562,0.001628,0.001554,0.001599,1102.38,1.74
2018-09-29,XEMLTC,0.001561,0.001562,0.001561,0.001562,207.73,0.3245
2018-09-28,XEMLTC,0.001651,0.001651,0.001526,0.001561,1811.93,2.78
2018-09-27,XEMLTC,0.001655,0.001655,0.001498,0.001651,4914.34,7.78
2018-09-26,XEMLTC,0.001651,0.001667,0.001574,0.001655,3034.73,4.85
2018-09-25,XEMLTC,0.001664,0.001683,0.0016,0.001651,22710.25,37.0
2018-09-24,XEMLTC,0.001688,0.001693,0.001664,0.001664,1078.14,1.81
2018-09-23,XEMLTC,0.001652,0.00169,0.001581,0.001688,8389.58,13.86
2018-09-22,XEMLTC,0.001623,0.001693,0.001585,0.001652,6530.31,10.76
2018-09-21,XEMLTC,0.001581,0.001678,0.001581,0.001623,672.73,1.12
2018-09-20,XEMLTC,0.00168,0.001695,0.001581,0.001581,1559.25,2.58
2018-09-19,XEMLTC,0.001603,0.001685,0.001603,0.00168,260.87,0.4234
2018-09-18,XEMLTC,0.001638,0.001733,0.001567,0.001603,799.06,1.32
2018-09-17,XEMLTC,0.001586,0.00165,0.001582,0.001638,315.42,0.5133
2018-09-16,XEMLTC,0.001579,0.001733,0.001579,0.001586,988.48,1.63
2018-09-15,XEMLTC,0.001575,0.001594,0.001555,0.001579,160.88,0.2531
2018-09-14,XEMLTC,0.001698,0.0017,0.001575,0.001575,2364.46,3.9
2018-09-13,XEMLTC,0.00172,0.001734,0.001622,0.001698,19483.47,33.13
2018-09-12,XEMLTC,0.0017,0.001734,0.00162,0.00172,28122.03,46.54
2018-09-11,XEMLTC,0.001754,0.001781,0.0017,0.0017,3388.22,5.9
2018-09-10,XEMLTC,0.001769,0.0019,0.001754,0.001754,722.53,1.3
2018-09-09,XEMLTC,0.001897,0.001897,0.001769,0.001769,549.87,1.01
2018-09-08,XEMLTC,0.0018,0.001898,0.001787,0.001897,1036.57,1.93
2018-09-07,XEMLTC,0.001757,0.001809,0.001757,0.0018,287.38,0.5158
2018-09-06,XEMLTC,0.001728,0.001841,0.001728,0.001757,702.44,1.25
2018-09-05,XEMLTC,0.001837,0.001837,0.001728,0.001728,821.13,1.48
2018-09-04,XEMLTC,0.001716,0.001893,0.001716,0.001837,245.39,0.4465
2018-09-03,XEMLTC,0.001694,0.001716,0.001694,0.001716,1280.83,2.2
2018-09-02,XEMLTC,0.001719,0.001719,0.001694,0.001694,813.42,1.39
2018-09-01,XEMLTC,0.001688,0.001783,0.001662,0.001719,1259.28,2.14
2018-08-31,XEMLTC,0.00174,0.001813,0.001604,0.001688,10241.15,16.5
2018-08-30,XEMLTC,0.001797,0.001797,0.001649,0.00174,4817.74,8.34
2018-08-29,XEMLTC,0.001797,0.001815,0.001797,0.001797,563.03,1.02
2018-08-28,XEMLTC,0.001828,0.001828,0.001797,0.001797,636.55,1.16
2018-08-27,XEMLTC,0.0018,0.001835,0.00177,0.001828,753.08,1.37
2018-08-26,XEMLTC,0.001718,0.001817,0.001651,0.0018,969.36,1.72
2018-08-25,XEMLTC,0.001756,0.001813,0.001703,0.001718,4970.5,8.6
2018-08-24,XEMLTC,0.001702,0.001781,0.001702,0.001756,1277.47,2.21
2018-08-23,XEMLTC,0.00175,0.00175,0.001702,0.001702,150.0,0.2553
2018-08-22,XEMLTC,0.001781,0.001837,0.00175,0.00175,2484.59,4.49
2018-08-21,XEMLTC,0.00188,0.001939,0.001781,0.001781,1116.15,2.09
2018-08-20,XEMLTC,0.00185,0.001977,0.00185,0.00188,97.26,0.1907
2018-08-19,XEMLTC,0.001851,0.001851,0.00185,0.00185,201.44,0.3727
2018-08-18,XEMLTC,0.001942,0.001942,0.001851,0.001851,871.3,1.62
2018-08-17,XEMLTC,0.001885,0.001952,0.00188,0.001942,5210.29,9.82
2018-08-16,XEMLTC,0.00193,0.00193,0.001848,0.001885,6798.29,12.81
2018-08-15,XEMLTC,0.002012,0.002016,0.001914,0.00193,964.56,1.87
2018-08-14,XEMLTC,0.001949,0.002012,0.001947,0.002012,3795.35,7.47
2018-08-13,XEMLTC,0.001847,0.001949,0.001847,0.001949,274.03,0.5122
2018-08-12,XEMLTC,0.001902,0.001902,0.001902,0.001902,0.0,0.0
2018-08-11,XEMLTC,0.001902,0.00197,0.001902,0.001902,3764.08,7.24
