Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume REC,Volume BTC
2018-06-18 05-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-18 04-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-18 03-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-18 02-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-18 01-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-18 12-AM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-17 11-PM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-17 10-PM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-17 09-PM,RECBTC,3.79e-06,3.8e-06,3.52e-06,3.52e-06,1043.83,0.00387
2018-06-17 08-PM,RECBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-17 07-PM,RECBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-17 06-PM,RECBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-17 05-PM,RECBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-17 04-PM,RECBTC,3.79e-06,3.79e-06,3.79e-06,3.79e-06,0.0,0.0
2018-06-17 03-PM,RECBTC,4.0e-06,4.0e-06,3.79e-06,3.79e-06,1207.05,0.004583
2018-06-17 02-PM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,0.0,0.0
2018-06-17 01-PM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,0.0,0.0
2018-06-17 12-PM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,0.0,0.0
2018-06-17 11-AM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,0.0,0.0
2018-06-17 10-AM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,0.0,0.0
2018-06-17 09-AM,RECBTC,4.0e-06,4.0e-06,4.0e-06,4.0e-06,253.86,0.001015
2018-06-17 08-AM,RECBTC,4.24e-06,4.24e-06,4.0e-06,4.0e-06,707.0,0.002854
2018-06-17 07-AM,RECBTC,4.24e-06,4.24e-06,4.24e-06,4.24e-06,0.0,0.0
2018-06-17 06-AM,RECBTC,4.24e-06,4.24e-06,4.24e-06,4.24e-06,26.12,0.0001107
2018-06-17 05-AM,RECBTC,4.43e-06,4.43e-06,4.24e-06,4.24e-06,184.46,0.0007835
2018-06-17 04-AM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-17 03-AM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-17 02-AM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-17 01-AM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-17 12-AM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-16 11-PM,RECBTC,4.43e-06,4.43e-06,4.43e-06,4.43e-06,0.0,0.0
2018-06-16 10-PM,RECBTC,4.0e-06,4.43e-06,4.0e-06,4.43e-06,1333.57,0.005544
2018-06-16 09-PM,RECBTC,4.0e-06,4.0e-06,3.99e-06,4.0e-06,518.74,0.002074
2018-06-16 08-PM,RECBTC,3.68e-06,4.0e-06,3.68e-06,4.0e-06,430.42,0.001689
2018-06-16 07-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-16 06-PM,RECBTC,3.95e-06,3.95e-06,3.68e-06,3.68e-06,300.83,0.001122
2018-06-16 05-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 04-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 03-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 02-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 01-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 12-PM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 11-AM,RECBTC,3.95e-06,3.95e-06,3.95e-06,3.95e-06,0.0,0.0
2018-06-16 10-AM,RECBTC,3.66e-06,3.95e-06,3.66e-06,3.95e-06,98.53,0.000369
2018-06-16 09-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 08-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 07-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 06-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 05-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 04-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 03-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 02-AM,RECBTC,3.66e-06,3.71e-06,3.66e-06,3.66e-06,457.79,0.001684
2018-06-16 01-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-16 12-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-15 11-PM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-15 10-PM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-15 09-PM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-15 08-PM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-15 07-PM,RECBTC,3.65e-06,3.66e-06,3.65e-06,3.66e-06,27.6,0.000101
2018-06-15 06-PM,RECBTC,3.65e-06,3.65e-06,3.65e-06,3.65e-06,0.0,0.0
2018-06-15 05-PM,RECBTC,3.65e-06,3.65e-06,3.65e-06,3.65e-06,0.0,0.0
2018-06-15 04-PM,RECBTC,3.52e-06,3.65e-06,3.52e-06,3.65e-06,389.97,0.001423
2018-06-15 03-PM,RECBTC,3.52e-06,3.52e-06,3.52e-06,3.52e-06,0.0,0.0
2018-06-15 02-PM,RECBTC,3.53e-06,3.53e-06,3.52e-06,3.52e-06,207.72,0.0007312
2018-06-15 01-PM,RECBTC,3.53e-06,3.53e-06,3.53e-06,3.53e-06,0.0,0.0
2018-06-15 12-PM,RECBTC,3.54e-06,3.54e-06,3.53e-06,3.53e-06,252.35,0.0008908
2018-06-15 11-AM,RECBTC,3.54e-06,3.54e-06,3.54e-06,3.54e-06,0.0,0.0
2018-06-15 10-AM,RECBTC,3.54e-06,3.54e-06,3.54e-06,3.54e-06,167.0,0.0005912
2018-06-15 09-AM,RECBTC,3.5e-06,3.54e-06,3.5e-06,3.54e-06,45.61,0.0001615
2018-06-15 08-AM,RECBTC,3.5e-06,3.5e-06,3.5e-06,3.5e-06,0.0,0.0
2018-06-15 07-AM,RECBTC,3.5e-06,3.5e-06,3.5e-06,3.5e-06,0.0,0.0
2018-06-15 06-AM,RECBTC,3.5e-06,3.5e-06,3.5e-06,3.5e-06,0.0,0.0
2018-06-15 05-AM,RECBTC,3.5e-06,3.5e-06,3.5e-06,3.5e-06,0.0,0.0
2018-06-15 04-AM,RECBTC,3.5e-06,3.5e-06,3.5e-06,3.5e-06,0.0,0.0
2018-06-15 03-AM,RECBTC,3.8e-06,3.8e-06,3.5e-06,3.5e-06,591.6,0.002158
2018-06-15 02-AM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-15 01-AM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-15 12-AM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 11-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 10-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 09-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 08-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 07-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,50.76,0.0001929
2018-06-14 06-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 05-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-14 04-PM,RECBTC,3.99e-06,3.99e-06,3.8e-06,3.8e-06,116.37,0.0004427
2018-06-14 03-PM,RECBTC,3.81e-06,3.99e-06,3.81e-06,3.99e-06,77.85,0.0003106
2018-06-14 02-PM,RECBTC,3.77e-06,3.95e-06,3.77e-06,3.81e-06,1294.71,0.005097
2018-06-14 01-PM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 12-PM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 11-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 10-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 09-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 08-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 07-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 06-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 05-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 04-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 03-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 02-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 01-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-14 12-AM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-13 11-PM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-13 10-PM,RECBTC,3.77e-06,3.77e-06,3.77e-06,3.77e-06,0.0,0.0
2018-06-13 09-PM,RECBTC,3.99e-06,3.99e-06,3.77e-06,3.77e-06,191.3,0.0007212
2018-06-13 08-PM,RECBTC,3.67e-06,3.99e-06,3.67e-06,3.99e-06,238.0,0.0008843
2018-06-13 07-PM,RECBTC,3.66e-06,3.67e-06,3.66e-06,3.67e-06,97.32,0.0003572
2018-06-13 06-PM,RECBTC,3.62e-06,3.66e-06,3.62e-06,3.66e-06,282.09,0.001032
2018-06-13 05-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 04-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 03-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 02-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 01-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 12-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 11-AM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 10-AM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 09-AM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-13 08-AM,RECBTC,3.63e-06,3.64e-06,3.62e-06,3.62e-06,791.22,0.002865
2018-06-13 07-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 06-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 05-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 04-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 03-AM,RECBTC,3.63e-06,3.64e-06,3.63e-06,3.63e-06,488.6,0.001778
2018-06-13 02-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 01-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-13 12-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-12 11-PM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-12 10-PM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-12 09-PM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-12 08-PM,RECBTC,3.62e-06,3.63e-06,3.62e-06,3.63e-06,40.0,0.0001452
2018-06-12 07-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 06-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 05-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 04-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 03-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 02-PM,RECBTC,3.79e-06,3.79e-06,3.62e-06,3.62e-06,290.0,0.001051
2018-06-12 01-PM,RECBTC,3.62e-06,3.79e-06,3.62e-06,3.79e-06,150.0,0.0005685
2018-06-12 12-PM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 11-AM,RECBTC,3.62e-06,3.62e-06,3.62e-06,3.62e-06,0.0,0.0
2018-06-12 10-AM,RECBTC,3.7e-06,3.7e-06,3.62e-06,3.62e-06,100.0,0.000362
2018-06-12 09-AM,RECBTC,3.66e-06,3.7e-06,3.66e-06,3.7e-06,92.17,0.000341
2018-06-12 08-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-12 07-AM,RECBTC,3.66e-06,3.66e-06,3.66e-06,3.66e-06,0.0,0.0
2018-06-12 06-AM,RECBTC,3.67e-06,3.67e-06,3.66e-06,3.66e-06,40.01,0.0001464
2018-06-12 05-AM,RECBTC,3.67e-06,3.67e-06,3.67e-06,3.67e-06,0.0,0.0
2018-06-12 04-AM,RECBTC,3.67e-06,3.67e-06,3.67e-06,3.67e-06,0.0,0.0
2018-06-12 03-AM,RECBTC,3.67e-06,3.67e-06,3.67e-06,3.67e-06,0.0,0.0
2018-06-12 02-AM,RECBTC,3.66e-06,3.67e-06,3.66e-06,3.67e-06,82.94,0.0003044
2018-06-12 01-AM,RECBTC,4.39e-06,4.39e-06,3.66e-06,3.66e-06,872.86,0.003344
2018-06-12 12-AM,RECBTC,4.39e-06,4.39e-06,4.39e-06,4.39e-06,0.0,0.0
2018-06-11 11-PM,RECBTC,4.39e-06,4.39e-06,4.39e-06,4.39e-06,0.0,0.0
2018-06-11 10-PM,RECBTC,4.39e-06,4.39e-06,4.39e-06,4.39e-06,0.0,0.0
2018-06-11 09-PM,RECBTC,4.39e-06,4.39e-06,4.39e-06,4.39e-06,0.0,0.0
2018-06-11 08-PM,RECBTC,4.39e-06,4.39e-06,4.39e-06,4.39e-06,53.0,0.0002327
2018-06-11 07-PM,RECBTC,4.24e-06,4.39e-06,4.24e-06,4.39e-06,376.97,0.001627
2018-06-11 06-PM,RECBTC,3.72e-06,4.24e-06,3.72e-06,4.24e-06,2970.09,0.01229
2018-06-11 05-PM,RECBTC,3.6e-06,3.72e-06,3.6e-06,3.72e-06,100.0,0.000372
2018-06-11 04-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 03-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 02-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 01-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 12-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 11-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 10-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 09-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 08-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 07-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 06-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 05-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 04-AM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-11 03-AM,RECBTC,3.75e-06,3.75e-06,3.6e-06,3.6e-06,204.0,0.0007344
2018-06-11 02-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-11 01-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-11 12-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 11-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 10-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 09-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 08-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 07-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-10 06-PM,RECBTC,3.73e-06,3.75e-06,3.73e-06,3.75e-06,27.94,0.0001048
2018-06-10 05-PM,RECBTC,3.72e-06,3.73e-06,3.72e-06,3.73e-06,168.95,0.0006302
2018-06-10 04-PM,RECBTC,3.58e-06,3.72e-06,3.58e-06,3.72e-06,65.26,0.0002428
2018-06-10 03-PM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 02-PM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 01-PM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 12-PM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 11-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 10-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 09-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 08-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 07-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 06-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 05-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 04-AM,RECBTC,3.58e-06,3.58e-06,3.58e-06,3.58e-06,0.0,0.0
2018-06-10 03-AM,RECBTC,3.73e-06,3.73e-06,3.58e-06,3.58e-06,556.46,0.001998
2018-06-10 02-AM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-10 01-AM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-10 12-AM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-09 11-PM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-09 10-PM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-09 09-PM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-09 08-PM,RECBTC,3.73e-06,3.73e-06,3.73e-06,3.73e-06,0.0,0.0
2018-06-09 07-PM,RECBTC,3.68e-06,3.73e-06,3.68e-06,3.73e-06,28.0,0.0001044
2018-06-09 06-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 05-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 04-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 03-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 02-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 01-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 12-PM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 11-AM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 10-AM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 09-AM,RECBTC,3.68e-06,3.68e-06,3.68e-06,3.68e-06,0.0,0.0
2018-06-09 08-AM,RECBTC,3.63e-06,3.68e-06,3.63e-06,3.68e-06,124.75,0.0004588
2018-06-09 07-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 06-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 05-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 04-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 03-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 02-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 01-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-09 12-AM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-08 11-PM,RECBTC,3.63e-06,3.63e-06,3.63e-06,3.63e-06,0.0,0.0
2018-06-08 10-PM,RECBTC,3.75e-06,3.75e-06,3.63e-06,3.63e-06,32.0,0.0001162
2018-06-08 09-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 08-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 07-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 06-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 05-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 04-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 03-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 02-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 01-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 12-PM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 11-AM,RECBTC,3.71e-06,3.75e-06,3.71e-06,3.75e-06,223.5,0.000837
2018-06-08 10-AM,RECBTC,3.71e-06,3.71e-06,3.71e-06,3.71e-06,0.0,0.0
2018-06-08 09-AM,RECBTC,3.71e-06,3.71e-06,3.71e-06,3.71e-06,0.0,0.0
2018-06-08 08-AM,RECBTC,3.71e-06,3.71e-06,3.71e-06,3.71e-06,0.0,0.0
2018-06-08 07-AM,RECBTC,3.71e-06,3.71e-06,3.71e-06,3.71e-06,0.0,0.0
2018-06-08 06-AM,RECBTC,3.72e-06,3.72e-06,3.71e-06,3.71e-06,176.43,0.0006546
2018-06-08 05-AM,RECBTC,3.75e-06,3.75e-06,3.72e-06,3.72e-06,139.15,0.0005176
2018-06-08 04-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 03-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 02-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 01-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-08 12-AM,RECBTC,3.75e-06,3.75e-06,3.75e-06,3.75e-06,0.0,0.0
2018-06-07 11-PM,RECBTC,3.6e-06,3.75e-06,3.6e-06,3.75e-06,256.23,0.0009602
2018-06-07 10-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-07 09-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-07 08-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-07 07-PM,RECBTC,3.6e-06,3.6e-06,3.6e-06,3.6e-06,0.0,0.0
2018-06-07 06-PM,RECBTC,3.8e-06,3.8e-06,3.6e-06,3.6e-06,250.0,0.0009256
2018-06-07 05-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-07 04-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-07 03-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
2018-06-07 02-PM,RECBTC,3.8e-06,3.8e-06,3.8e-06,3.8e-06,0.0,0.0
