Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
2018-08-22 11-PM,BTCUSD,6655,6655,6655,6655,0.0,0.0
2018-08-22 10-PM,BTCUSD,6613.4,6668.31,6600.86,6655,6.43,42587.78
2018-08-22 09-PM,BTCUSD,6630.5,6630.5,6613.15,6613.4,1.7,11218.73
2018-08-22 08-PM,BTCUSD,6655,6655,6614.79,6630.5,6.75,44697.73
2018-08-22 07-PM,BTCUSD,6639.1,6655,6630.85,6655,0.3272,2172.41
2018-08-22 06-PM,BTCUSD,6655,6655,6639.1,6639.1,0.2567,1705.9
2018-08-22 05-PM,BTCUSD,6657.42,6657.42,6631,6655,0.2626,1746.04
2018-08-22 04-PM,BTCUSD,6723,6723,6630.85,6657.42,6.91,45903.37
2018-08-22 03-PM,BTCUSD,6755.27,6755.27,6723,6723,0.5462,3672.62
2018-08-22 02-PM,BTCUSD,6725.01,6765,6725,6755.27,0.7234,4873.27
2018-08-22 01-PM,BTCUSD,6730.7,6750,6725,6725.01,0.4488,3024.45
2018-08-22 12-PM,BTCUSD,6750,6750,6725,6730.7,0.4795,3235.19
2018-08-22 11-AM,BTCUSD,6755,6764.86,6725,6750,0.7387,4979.18
2018-08-22 10-AM,BTCUSD,6754,6765.19,6754,6755,0.4263,2880.18
2018-08-22 09-AM,BTCUSD,6761.93,6765.19,6723,6754,0.175,1179.06
2018-08-22 08-AM,BTCUSD,6736.05,6765.19,6722.35,6761.93,16.58,111904.34
2018-08-22 07-AM,BTCUSD,6760,6765.08,6722.35,6736.05,9.31,62915.27
2018-08-22 06-AM,BTCUSD,6722.4,6760,6722.35,6760,0.4175,2812.59
2018-08-22 05-AM,BTCUSD,6759,6761,6722.4,6722.4,2.95,19892.43
2018-08-22 04-AM,BTCUSD,6758.47,6763.36,6742.91,6759,6.84,46244.94
2018-08-22 03-AM,BTCUSD,6722.4,6759.01,6722.4,6758.47,4.8,32373.0
2018-08-22 02-AM,BTCUSD,6734.66,6756.08,6721.8,6722.4,14.6,98549.59
2018-08-22 01-AM,BTCUSD,6664.6,6734.74,6664.6,6734.66,21.94,147443.52
2018-08-22 12-AM,BTCUSD,6675,6675,6628,6664.6,0.8249,5496.54
2018-08-21 11-PM,BTCUSD,6678,6678,6626,6675,0.1035,688.86
2018-08-21 10-PM,BTCUSD,6625.2,6678.63,6624,6678,0.7707,5122.96
2018-08-21 09-PM,BTCUSD,6664.99,6677.5,6625,6625.2,1.15,7637.79
2018-08-21 08-PM,BTCUSD,6628.08,6666.54,6625,6664.99,1.49,9893.93
2018-08-21 07-PM,BTCUSD,6647,6670,6628.08,6628.08,0.2543,1687.58
2018-08-21 06-PM,BTCUSD,6630,6670,6630,6647,0.7763,5172.9
2018-08-21 05-PM,BTCUSD,6669.89,6670,6627.12,6630,0.09318,619.13
2018-08-21 04-PM,BTCUSD,6669,6670,6625,6669.89,0.1362,907.59
2018-08-21 03-PM,BTCUSD,6639,6670,6623.31,6669,1.51,10016.56
2018-08-21 02-PM,BTCUSD,6649.99,6669.96,6639,6639,0.7296,4852.04
2018-08-21 01-PM,BTCUSD,6656.66,6669.97,6649.99,6649.99,0.5814,3868.18
2018-08-21 12-PM,BTCUSD,6670,6689,6656.66,6656.66,0.4375,2915.8
2018-08-21 11-AM,BTCUSD,6670,6690,6670,6670,0.2963,1976.81
2018-08-21 10-AM,BTCUSD,6684.21,6690,6669,6670,0.5147,3435.37
2018-08-21 09-AM,BTCUSD,6682.96,6700.12,6669,6684.21,0.3603,2406.04
2018-08-21 08-AM,BTCUSD,6636.54,6700.12,6627.99,6682.96,18.39,123106.49
2018-08-21 07-AM,BTCUSD,6647.2,6677.04,6597.94,6636.54,2.27,15046.6
2018-08-21 06-AM,BTCUSD,6629.7,6650,6596.58,6647.2,1.53,10147.63
2018-08-21 05-AM,BTCUSD,6586,6638.88,6581.05,6629.7,0.3768,2484.55
2018-08-21 04-AM,BTCUSD,6635.08,6635.14,6586,6586,0.7328,4827.36
2018-08-21 03-AM,BTCUSD,6585.2,6640,6581.05,6635.08,0.4184,2760.46
2018-08-21 02-AM,BTCUSD,6580.44,6648,6580.08,6585.2,0.1018,673.63
2018-08-21 01-AM,BTCUSD,6601,6648,6580.44,6580.44,0.4789,3168.82
2018-08-21 12-AM,BTCUSD,6610.92,6611.34,6570.74,6601,0.3539,2335.04
2018-08-20 11-PM,BTCUSD,6630,6630,6571.74,6610.92,1.71,11268.22
2018-08-20 10-PM,BTCUSD,6689.87,6689.87,6590.22,6630,5.79,38370.91
2018-08-20 09-PM,BTCUSD,6688,6690,6688,6689.87,1.27,8474.2
2018-08-20 08-PM,BTCUSD,6660.12,6688,6648.23,6688,1.38,9190.55
2018-08-20 07-PM,BTCUSD,6634,6660.12,6630,6660.12,0.7362,4893.88
2018-08-20 06-PM,BTCUSD,6645,6650,6634,6634,0.4288,2850.59
2018-08-20 05-PM,BTCUSD,6641,6648.23,6630,6645,2.0,13248.49
2018-08-20 04-PM,BTCUSD,6584.91,6642,6584.91,6641,0.5726,3790.28
2018-08-20 03-PM,BTCUSD,6588.48,6620,6584.91,6584.91,0.613,4049.71
