Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume RUR
2018-06-02 09-AM,EOSRUR,798.9,809,790,801,77.16,61789.78
2018-06-02 08-AM,EOSRUR,749,798.9,743,798.9,172.65,131650.22
2018-06-02 07-AM,EOSRUR,732,749,732,749,58.73,43872.8
2018-06-02 06-AM,EOSRUR,726.18,735.89,722,732,16.71,12134.57
2018-06-02 05-AM,EOSRUR,735.89,735.89,726.18,726.18,0.203,147.41
2018-06-02 04-AM,EOSRUR,744.1,744.1,725.8,735.89,21.66,15880.36
2018-06-02 03-AM,EOSRUR,725.2,744.4,725.2,744.1,5.25,3869.1
2018-06-02 02-AM,EOSRUR,711.07,745,711.07,725.2,8.15,5933.97
2018-06-02 01-AM,EOSRUR,729.4,734.75,711.07,711.07,6.58,4751.13
2018-06-02 12-AM,EOSRUR,739.89,739.89,729.39,729.4,3.84,2802.87
2018-06-01 11-PM,EOSRUR,717.82,740,710.72,739.89,42.21,30491.92
2018-06-01 10-PM,EOSRUR,718,718,710.56,717.82,80.4,57278.78
2018-06-01 09-PM,EOSRUR,718.12,729.72,718,718,13.62,9792.71
2018-06-01 08-PM,EOSRUR,725,732,715.6,718.12,17.35,12547.95
2018-06-01 07-PM,EOSRUR,730.62,730.63,711.6,725,48.35,35094.99
2018-06-01 06-PM,EOSRUR,720.78,732.74,717.83,730.62,15.7,11379.62
2018-06-01 05-PM,EOSRUR,726,745,710,720.78,52.4,38044.76
2018-06-01 04-PM,EOSRUR,700.95,726,694,726,38.26,27210.07
2018-06-01 03-PM,EOSRUR,708,717.07,689,700.95,57.97,40928.02
2018-06-01 02-PM,EOSRUR,700,710,692.53,708,170.02,119149.99
2018-06-01 01-PM,EOSRUR,716.01,726.08,700,700,150.69,106289.15
2018-06-01 12-PM,EOSRUR,725.24,732.9,715,716.01,17.99,13071.65
2018-06-01 11-AM,EOSRUR,725.2,732.9,725.2,725.24,8.72,6378.33
2018-06-01 10-AM,EOSRUR,735.11,737,725.2,725.2,38.27,27846.41
2018-06-01 09-AM,EOSRUR,730.11,736.82,725.2,735.11,76.06,55514.38
2018-06-01 08-AM,EOSRUR,739.99,739.99,730.11,730.11,29.03,21250.16
2018-06-01 07-AM,EOSRUR,730.2,744.84,730.2,739.99,19.14,14163.7
2018-06-01 06-AM,EOSRUR,730.04,746.18,730.04,730.2,11.65,8581.04
2018-06-01 05-AM,EOSRUR,730,742.64,730,730.04,6.06,4484.13
2018-06-01 04-AM,EOSRUR,749.12,749.12,720.32,730,113.16,81902.61
2018-06-01 03-AM,EOSRUR,727.02,749.12,727.02,749.12,12.7,9343.36
2018-06-01 02-AM,EOSRUR,723.34,738.86,723.34,727.02,13.03,9577.93
2018-06-01 01-AM,EOSRUR,723.34,723.34,723.34,723.34,0.0,0.0
2018-06-01 12-AM,EOSRUR,732.6,750,723.24,723.34,89.82,66598.52
2018-05-31 11-PM,EOSRUR,722.92,732.6,722.92,732.6,0.185,135.53
2018-05-31 10-PM,EOSRUR,731,735,712.1,722.92,64.41,46176.68
2018-05-31 09-PM,EOSRUR,711.71,731,711.7,731,200.36,143072.46
2018-05-31 08-PM,EOSRUR,714.99,731,701,711.71,68.19,48574.16
2018-05-31 07-PM,EOSRUR,710,719.91,700,714.99,120.54,85251.39
2018-05-31 06-PM,EOSRUR,745.04,753.74,710,710,114.78,83416.81
2018-05-31 05-PM,EOSRUR,731.49,754,731.49,745.04,63.57,47616.62
2018-05-31 04-PM,EOSRUR,740,749.21,731.17,731.49,117.18,86678.71
2018-05-31 03-PM,EOSRUR,708,740,707,740,49.37,36026.12
2018-05-31 02-PM,EOSRUR,739,739,707,708,157.83,112033.4
2018-05-31 01-PM,EOSRUR,725.88,739.63,710,739,21.67,15825.66
2018-05-31 12-PM,EOSRUR,740.5,740.5,725.79,725.88,40.5,29666.99
2018-05-31 11-AM,EOSRUR,733.02,749.2,733.02,740.5,82.32,60818.03
2018-05-31 10-AM,EOSRUR,749.2,754,733.02,733.02,72.16,54166.53
2018-05-31 09-AM,EOSRUR,748.01,749.7,732.38,749.2,36.52,27012.89
2018-05-31 08-AM,EOSRUR,749.78,749.78,732.19,748.01,67.13,49846.43
2018-05-31 07-AM,EOSRUR,720.01,749.9,720.01,749.78,52.05,38852.1
2018-05-31 06-AM,EOSRUR,720.83,742.1,720,720.01,32.87,24067.49
2018-05-31 05-AM,EOSRUR,715.68,737.53,709,720.83,9.37,6749.36
2018-05-31 04-AM,EOSRUR,723.57,723.71,705,715.68,8.9,6338.5
2018-05-31 03-AM,EOSRUR,723.57,737.53,723.57,723.57,26.38,19178.27
2018-05-31 02-AM,EOSRUR,742.1,742.1,723.53,723.57,1.52,1100.52
2018-05-31 01-AM,EOSRUR,742.1,742.1,740.91,742.1,0.113,83.88
2018-05-31 12-AM,EOSRUR,722.51,742.79,722.51,742.1,13.87,10274.15
2018-05-30 11-PM,EOSRUR,722.51,741.79,722.51,722.51,0.5925,430.72
2018-05-30 10-PM,EOSRUR,731.01,743,722.51,722.51,13.57,9946.26
2018-05-30 09-PM,EOSRUR,740,744.7,730.5,731.01,78.88,57731.37
2018-05-30 08-PM,EOSRUR,702.1,740,702.1,740,149.47,109021.19
2018-05-30 07-PM,EOSRUR,702,715.2,702,702.1,41.87,29631.57
2018-05-30 06-PM,EOSRUR,704,705.05,702,702,43.31,30451.18
2018-05-30 05-PM,EOSRUR,707.44,714.27,701,704,14.96,10562.13
2018-05-30 04-PM,EOSRUR,711,733.62,707.44,707.44,27.5,19684.22
2018-05-30 03-PM,EOSRUR,734.5,739.75,711,711,51.29,37194.99
2018-05-30 02-PM,EOSRUR,745.64,745.64,734.5,734.5,30.83,22723.04
2018-05-30 01-PM,EOSRUR,747.8,752.3,740,745.64,39.84,29770.41
2018-05-30 12-PM,EOSRUR,745.58,747.8,745.5,747.8,144.67,107862.99
2018-05-30 11-AM,EOSRUR,750,755.5,740,745.58,45.68,34288.78
2018-05-30 10-AM,EOSRUR,740.3,752.36,740,750,4.49,3357.61
2018-05-30 09-AM,EOSRUR,740,740.3,735,740.3,92.82,68647.6
2018-05-30 08-AM,EOSRUR,740.3,740.3,734.5,740,86.38,63491.55
2018-05-30 07-AM,EOSRUR,749.27,749.27,740.3,740.3,25.93,19280.84
2018-05-30 06-AM,EOSRUR,764.66,764.66,734.5,749.27,30.01,22443.7
2018-05-30 05-AM,EOSRUR,751.12,764.66,751.12,764.66,13.19,9992.89
2018-05-30 04-AM,EOSRUR,760,762,751.12,751.12,41.75,31728.52
2018-05-30 03-AM,EOSRUR,756.6,760,756.6,760,1.03,775.68
2018-05-30 02-AM,EOSRUR,754,756.6,734.6,756.6,5.07,3828.91
2018-05-30 01-AM,EOSRUR,754,754,754,754,0.0,0.0
2018-05-30 12-AM,EOSRUR,734.5,754,734.5,754,1.0,754.0
2018-05-29 11-PM,EOSRUR,754,754,734.5,734.5,0.2995,220.0
2018-05-29 10-PM,EOSRUR,754.88,754.88,754,754,6.27,4731.41
2018-05-29 09-PM,EOSRUR,754.88,760,754.88,754.88,12.36,9341.62
2018-05-29 08-PM,EOSRUR,730,754.88,730,754.88,31.89,23853.57
2018-05-29 07-PM,EOSRUR,755,760,729.38,730,37.59,27963.74
2018-05-29 06-PM,EOSRUR,741.7,760,723.19,755,100.28,75304.74
2018-05-29 05-PM,EOSRUR,736.76,741.81,723.19,741.7,25.03,18354.05
2018-05-29 04-PM,EOSRUR,722,736.76,721,736.76,33.51,24392.94
2018-05-29 03-PM,EOSRUR,723,723,722,722,51.18,36978.52
2018-05-29 02-PM,EOSRUR,710.62,723,710.62,723,221.95,159003.98
2018-05-29 01-PM,EOSRUR,723,723.2,710.62,710.62,218.16,157528.15
2018-05-29 12-PM,EOSRUR,721.2,749.57,721.2,723,54.44,39533.34
2018-05-29 11-AM,EOSRUR,692.53,750,692.53,721.2,80.96,59160.09
2018-05-29 10-AM,EOSRUR,682.84,692.53,671.12,692.53,64.38,43703.17
2018-05-29 09-AM,EOSRUR,671.01,682.87,671.01,682.84,0.894,610.49
2018-05-29 08-AM,EOSRUR,683,692.38,671.01,671.01,38.37,26064.15
2018-05-29 07-AM,EOSRUR,683,683.3,670.34,683,64.99,44221.38
2018-05-29 06-AM,EOSRUR,692.24,692.24,666.25,683,33.64,22615.28
2018-05-29 05-AM,EOSRUR,734.62,734.62,680,692.24,35.19,24682.69
2018-05-29 04-AM,EOSRUR,734.62,734.62,734.62,734.62,0.4986,366.25
2018-05-29 03-AM,EOSRUR,718.56,734.62,718.56,734.62,3.0,2202.15
2018-05-29 02-AM,EOSRUR,707,718.56,707,718.56,3.85,2769.2
2018-05-29 01-AM,EOSRUR,728,728,707,707,21.78,15677.47
2018-05-29 12-AM,EOSRUR,724.91,728,720.44,728,2.22,1611.95
2018-05-28 11-PM,EOSRUR,724.96,724.96,724.91,724.91,2.71,1966.8
2018-05-28 10-PM,EOSRUR,733.16,734,723.55,724.96,25.39,18530.81
2018-05-28 09-PM,EOSRUR,749.6,749.94,733.16,733.16,4.76,3503.54
2018-05-28 08-PM,EOSRUR,737.99,749.63,733.15,749.6,3.28,2444.26
2018-05-28 07-PM,EOSRUR,755.57,755.57,731,737.99,37.63,27579.03
2018-05-28 06-PM,EOSRUR,732.54,755.57,732.54,755.57,23.65,17336.8
2018-05-28 05-PM,EOSRUR,743.37,743.54,732.29,732.54,32.22,23646.45
2018-05-28 04-PM,EOSRUR,750,757.59,738.12,743.37,67.5,50409.69
2018-05-28 03-PM,EOSRUR,748.06,759.52,747.69,750,15.63,11734.79
2018-05-28 02-PM,EOSRUR,747.71,759.69,747.69,748.06,11.58,8723.43
2018-05-28 01-PM,EOSRUR,732.29,761.09,732.29,747.71,14.53,10954.33
2018-05-28 12-PM,EOSRUR,742.32,761.1,732,732.29,62.47,46715.46
2018-05-28 11-AM,EOSRUR,742.32,745,742.32,742.32,10.0,7446.84
2018-05-28 10-AM,EOSRUR,746.41,756,742.32,742.32,18.76,14035.74
2018-05-28 09-AM,EOSRUR,751.99,754.99,735,746.41,29.4,21949.97
2018-05-28 08-AM,EOSRUR,766.89,766.89,751.99,751.99,13.25,10019.49
2018-05-28 07-AM,EOSRUR,760,766.89,755.38,766.89,73.76,55869.38
2018-05-28 06-AM,EOSRUR,761.33,766.9,755,760,91.55,69314.58
2018-05-28 05-AM,EOSRUR,773.1,779.28,761.33,761.33,90.6,69897.55
2018-05-28 04-AM,EOSRUR,795.99,795.99,773.1,773.1,17.36,13517.33
2018-05-28 03-AM,EOSRUR,792.2,802.59,792.2,795.99,11.64,9282.3
2018-05-28 02-AM,EOSRUR,800.63,802.02,792.2,792.2,14.76,11727.31
2018-05-28 01-AM,EOSRUR,781.7,800.63,781.7,800.63,48.78,38746.41
2018-05-28 12-AM,EOSRUR,763.56,781.7,763.56,781.7,1.53,1193.73
2018-05-27 11-PM,EOSRUR,779.74,779.74,763.56,763.56,1.0,763.56
2018-05-27 10-PM,EOSRUR,777.35,779.74,777.35,779.74,0.246,191.73
2018-05-27 09-PM,EOSRUR,773.5,777.35,761.76,777.35,1.93,1487.62
2018-05-27 08-PM,EOSRUR,760.26,775,760.26,773.5,28.53,21753.43
2018-05-27 07-PM,EOSRUR,760,774,760,760.26,3.65,2776.07
2018-05-27 06-PM,EOSRUR,779.74,779.77,760,760,20.49,15645.42
2018-05-27 05-PM,EOSRUR,774,779.75,773,779.74,33.19,25662.85
2018-05-27 04-PM,EOSRUR,781.89,781.89,774,774,6.51,5058.97
2018-05-27 03-PM,EOSRUR,780.57,781.89,780.57,781.89,32.62,25459.73
2018-05-27 02-PM,EOSRUR,773.82,780.73,773.67,780.57,4.02,3136.86
2018-05-27 01-PM,EOSRUR,781.91,781.91,773.21,773.82,6.18,4814.58
2018-05-27 12-PM,EOSRUR,773.21,781.98,773.21,781.91,8.28,6408.14
2018-05-27 11-AM,EOSRUR,773.03,793.07,773.03,773.21,3.7,2861.28
2018-05-27 10-AM,EOSRUR,772.7,782.92,772.7,773.03,16.12,12496.69
2018-05-27 09-AM,EOSRUR,777.78,793.12,772.7,772.7,8.33,6528.8
2018-05-27 08-AM,EOSRUR,770.2,784.48,770.2,777.78,67.21,52084.12
2018-05-27 07-AM,EOSRUR,770,782.94,770,770.2,14.02,10834.82
2018-05-27 06-AM,EOSRUR,783.45,783.45,770,770,6.85,5301.13
2018-05-27 05-AM,EOSRUR,770,783.45,770,783.45,2.24,1736.83
2018-05-27 04-AM,EOSRUR,770.07,770.07,770,770,16.01,12330.75
2018-05-27 03-AM,EOSRUR,770.07,770.07,770.07,770.07,7.85,6043.09
2018-05-27 02-AM,EOSRUR,770.07,770.07,770.07,770.07,0.3887,299.34
2018-05-27 01-AM,EOSRUR,778,778,770.07,770.07,4.64,3582.0
2018-05-27 12-AM,EOSRUR,779,779,778,778,0.9963,775.48
2018-05-26 11-PM,EOSRUR,784.48,784.48,778,779,2.97,2312.12
2018-05-26 10-PM,EOSRUR,788.01,794.53,784.48,784.48,0.8157,646.12
2018-05-26 09-PM,EOSRUR,788,794.6,788,788.01,4.75,3744.26
2018-05-26 08-PM,EOSRUR,794,794.85,788,788,22.67,17864.19
2018-05-26 07-PM,EOSRUR,786.46,794,786.46,794,40.33,32022.18
2018-05-26 06-PM,EOSRUR,790,799.4,786.46,786.46,57.68,45601.35
2018-05-26 05-PM,EOSRUR,778,800,778,790,49.96,39749.29
2018-05-26 04-PM,EOSRUR,796,798.79,778,778,65.85,52113.2
2018-05-26 03-PM,EOSRUR,785.11,799.96,778.33,796,111.93,89059.61
2018-05-26 02-PM,EOSRUR,785.9,790,778.07,785.11,32.23,25412.92
2018-05-26 01-PM,EOSRUR,789.54,789.54,777.78,785.9,57.35,44754.45
2018-05-26 12-PM,EOSRUR,789.84,789.84,778,789.54,39.18,30492.53
2018-05-26 11-AM,EOSRUR,784.96,789.95,783.43,789.84,4.45,3491.83
2018-05-26 10-AM,EOSRUR,791.34,799.88,777.89,784.96,25.91,20482.88
2018-05-26 09-AM,EOSRUR,782.99,791.34,777.81,791.34,1.57,1241.44
2018-05-26 08-AM,EOSRUR,776.94,791.49,772.96,782.99,35.72,27799.34
2018-05-26 07-AM,EOSRUR,758.85,785,758.85,776.94,15.83,12271.94
2018-05-26 06-AM,EOSRUR,760,771.48,741.42,758.85,123.02,94534.14
2018-05-26 05-AM,EOSRUR,795.24,795.24,749.22,760,49.52,37494.41
2018-05-26 04-AM,EOSRUR,760,804.9,760,795.24,16.89,13130.98
2018-05-26 03-AM,EOSRUR,765,798.78,760,760,4.71,3684.0
2018-05-26 02-AM,EOSRUR,754.01,801.97,754.01,765,0.4073,326.11
2018-05-26 01-AM,EOSRUR,754.01,754.01,754.01,754.01,0.0,0.0
2018-05-26 12-AM,EOSRUR,805,805,754.01,754.01,1.64,1233.51
2018-05-25 11-PM,EOSRUR,768.68,805,751.11,805,16.69,12832.43
2018-05-25 10-PM,EOSRUR,768.68,768.68,768.68,768.68,0.5589,429.6
2018-05-25 09-PM,EOSRUR,754.06,768.68,754.06,768.68,7.72,5925.64
2018-05-25 08-PM,EOSRUR,753.67,754.06,753.67,754.06,6.78,5109.97
2018-05-25 07-PM,EOSRUR,751.11,768.1,751.11,753.67,29.18,22295.18
2018-05-25 06-PM,EOSRUR,763,769.71,751.11,751.11,57.64,43791.25
2018-05-25 05-PM,EOSRUR,763,775.49,762,763,15.77,12045.05
2018-05-25 04-PM,EOSRUR,762,776.04,762,763,3.07,2360.25
2018-05-25 03-PM,EOSRUR,776.18,776.18,762,762,11.9,9068.05
2018-05-25 02-PM,EOSRUR,800,800,752.05,776.18,19.58,14941.91
2018-05-25 01-PM,EOSRUR,767.11,800,767.11,800,101.0,80642.42
2018-05-25 12-PM,EOSRUR,751.1,767.11,751.1,767.11,8.71,6645.63
2018-05-25 11-AM,EOSRUR,767.77,767.77,751.1,751.1,7.01,5268.92
2018-05-25 10-AM,EOSRUR,766.59,767.77,751,767.77,54.99,41657.43
2018-05-25 09-AM,EOSRUR,767.12,767.12,746.21,766.59,40.31,30137.35
2018-05-25 08-AM,EOSRUR,767.77,767.77,746,767.12,18.95,14179.44
2018-05-25 07-AM,EOSRUR,770.93,770.93,746,767.77,49.29,36963.17
2018-05-25 06-AM,EOSRUR,771.34,814.52,764.76,770.93,232.52,186675.5
2018-05-25 05-AM,EOSRUR,770.29,814.52,770.29,771.34,20.4,16028.92
2018-05-25 04-AM,EOSRUR,770.99,823.09,763.28,770.29,28.6,22473.82
2018-05-25 03-AM,EOSRUR,786.92,786.92,770.99,770.99,16.83,13175.2
2018-05-25 02-AM,EOSRUR,800.31,813.9,785,786.92,73.86,58896.29
2018-05-25 01-AM,EOSRUR,819,819,800.31,800.31,30.96,24921.51
2018-05-25 12-AM,EOSRUR,815,819,815,819,11.98,9764.51
2018-05-24 11-PM,EOSRUR,815,826.19,815,815,116.23,94807.85
2018-05-24 10-PM,EOSRUR,782,820,782,815,578.95,471472.1
2018-05-24 09-PM,EOSRUR,770.17,803.78,770.17,782,39.25,30949.57
2018-05-24 08-PM,EOSRUR,782.17,782.17,770.17,770.17,396.74,306055.17
2018-05-24 07-PM,EOSRUR,765,782.17,745.2,782.17,167.07,127761.87
2018-05-24 06-PM,EOSRUR,737.37,765,737.37,765,51.64,39441.0
2018-05-24 05-PM,EOSRUR,774.13,774.13,734.94,737.37,5.86,4394.7
2018-05-24 04-PM,EOSRUR,770,775.18,724,774.13,94.09,71749.97
2018-05-24 03-PM,EOSRUR,750,770,738.06,770,24.18,18460.04
2018-05-24 02-PM,EOSRUR,707,750.96,707,750,40.98,30346.27
2018-05-24 01-PM,EOSRUR,704.64,724.5,704.64,707,90.08,64518.13
2018-05-24 12-PM,EOSRUR,699,704.64,670.81,704.64,63.02,43025.74
2018-05-24 11-AM,EOSRUR,670.13,699.7,670.13,699,7.83,5378.1
2018-05-24 10-AM,EOSRUR,670,681.13,670,670.13,33.93,22757.91
2018-05-24 09-AM,EOSRUR,671,681.13,670,670,73.92,49968.05
2018-05-24 08-AM,EOSRUR,700,703.96,671,671,51.13,35065.58
2018-05-24 07-AM,EOSRUR,700,710,695,700,3.67,2564.82
2018-05-24 06-AM,EOSRUR,686.61,710,686.61,700,9.59,6697.52
2018-05-24 05-AM,EOSRUR,712.88,712.88,686.61,686.61,2.75,1903.79
2018-05-24 04-AM,EOSRUR,685.1,715.42,685.1,712.88,9.24,6606.7
2018-05-24 03-AM,EOSRUR,710,716.09,685.1,685.1,0.2674,185.32
2018-05-24 02-AM,EOSRUR,710,710,710,710,0.0,0.0
2018-05-24 01-AM,EOSRUR,692.73,710,692.63,710,4.87,3379.11
2018-05-24 12-AM,EOSRUR,671,692.73,671,692.73,9.96,6880.2
2018-05-23 11-PM,EOSRUR,692.73,692.73,671,671,14.56,10009.33
2018-05-23 10-PM,EOSRUR,705.72,706.23,691.01,692.73,23.06,16205.25
2018-05-23 09-PM,EOSRUR,730.3,730.3,696.1,705.72,67.1,47434.37
2018-05-23 08-PM,EOSRUR,681,737.2,681,730.3,161.1,116529.67
2018-05-23 07-PM,EOSRUR,676,681.05,671,681,62.75,42208.02
2018-05-23 06-PM,EOSRUR,676.95,676.95,671,676,58.06,39199.53
2018-05-23 05-PM,EOSRUR,670,686.37,670,676.95,15.79,10742.04
2018-05-23 04-PM,EOSRUR,681.19,681.39,660.55,670,36.04,24214.05
2018-05-23 03-PM,EOSRUR,699.98,699.98,681.19,681.19,20.39,14021.01
2018-05-23 02-PM,EOSRUR,682.53,699.98,682.53,699.98,5.72,3978.27
2018-05-23 01-PM,EOSRUR,691,693.41,682.53,682.53,10.93,7546.58
2018-05-23 12-PM,EOSRUR,691,699.91,681.25,691,16.04,11040.31
2018-05-23 11-AM,EOSRUR,686,700,686,691,6.45,4484.89
2018-05-23 10-AM,EOSRUR,664.69,699.65,664.69,686,60.62,40640.72
2018-05-23 09-AM,EOSRUR,705,706,664.69,664.69,197.78,138765.07
2018-05-23 08-AM,EOSRUR,731.27,745,700,705,109.61,77950.96
2018-05-23 07-AM,EOSRUR,747,757.97,725.27,731.27,89.36,66205.02
2018-05-23 06-AM,EOSRUR,751.29,756,747,747,25.99,19442.99
2018-05-23 05-AM,EOSRUR,745.04,751.29,745.04,751.29,51.38,38399.54
2018-05-23 04-AM,EOSRUR,768.32,768.32,745.04,745.04,62.75,47298.66
2018-05-23 03-AM,EOSRUR,759.15,768.34,755.84,768.32,17.8,13657.93
2018-05-23 02-AM,EOSRUR,759.15,767.18,759.15,759.15,0.7382,565.69
2018-05-23 01-AM,EOSRUR,765.65,767.21,759.15,759.15,7.31,5596.5
2018-05-23 12-AM,EOSRUR,767.2,769.88,757.32,765.65,8.38,6399.89
2018-05-22 11-PM,EOSRUR,759.03,772.59,759.03,767.2,6.84,5251.95
2018-05-22 10-PM,EOSRUR,763.32,774.91,759.03,759.03,21.25,16302.88
2018-05-22 09-PM,EOSRUR,767.21,774.93,763.32,763.32,47.81,36856.07
2018-05-22 08-PM,EOSRUR,778.1,797.27,767.2,767.21,23.21,17979.9
2018-05-22 07-PM,EOSRUR,767.1,778.32,767.1,778.1,9.1,7062.65
2018-05-22 06-PM,EOSRUR,777.09,778.52,766.89,767.1,6.63,5103.29
2018-05-22 05-PM,EOSRUR,774.98,778.78,765.1,777.09,9.25,7136.05
2018-05-22 04-PM,EOSRUR,783.94,784.99,774.98,774.98,20.75,16239.54
2018-05-22 03-PM,EOSRUR,777.7,783.94,765.1,783.94,22.5,17467.08
2018-05-22 02-PM,EOSRUR,777.7,783,777.7,777.7,29.48,22945.91
2018-05-22 01-PM,EOSRUR,784.38,784.38,777.7,777.7,17.89,13945.18
2018-05-22 12-PM,EOSRUR,785.28,794.57,784.38,784.38,29.66,23313.04
2018-05-22 11-AM,EOSRUR,779,785.5,779,785.28,85.71,66988.19
2018-05-22 10-AM,EOSRUR,786.43,790.92,777,779,19.17,14952.82
2018-05-22 09-AM,EOSRUR,797,797,786.43,786.43,8.49,6730.95
2018-05-22 08-AM,EOSRUR,799.33,800.38,797,797,15.36,12281.96
2018-05-22 07-AM,EOSRUR,800.4,800.4,799.33,799.33,25.07,20065.26
2018-05-22 06-AM,EOSRUR,806.6,806.6,800.4,800.4,7.72,6209.76
2018-05-22 05-AM,EOSRUR,805,806.6,805,806.6,0.1624,131.0
2018-05-22 04-AM,EOSRUR,815.85,815.85,805,805,20.02,16117.46
2018-05-22 03-AM,EOSRUR,815.97,815.97,815.85,815.85,0.091,74.24
2018-05-22 02-AM,EOSRUR,817.31,817.31,815.97,815.97,1.61,1317.39
2018-05-22 01-AM,EOSRUR,807.3,817.31,805,817.31,3.74,3010.83
2018-05-22 12-AM,EOSRUR,807.3,807.3,807.3,807.3,0.0,0.0
2018-05-21 11-PM,EOSRUR,818.85,818.85,807.3,807.3,4.8,3896.22
2018-05-21 10-PM,EOSRUR,810.34,818.85,806.84,818.85,7.33,5910.92
2018-05-21 09-PM,EOSRUR,817.28,820,810.24,810.34,8.72,7108.03
2018-05-21 08-PM,EOSRUR,809.6,817.28,809.6,817.28,10.68,8713.73
2018-05-21 07-PM,EOSRUR,815.65,816.51,800,809.6,24.5,19670.41
2018-05-21 06-PM,EOSRUR,806.02,815.76,806.01,815.65,3.22,2612.01
2018-05-21 05-PM,EOSRUR,805.95,817.12,804.51,806.02,7.63,6178.87
2018-05-21 04-PM,EOSRUR,821,821,805.95,805.95,6.67,5407.17
2018-05-21 03-PM,EOSRUR,813,821,800,821,87.11,69970.58
2018-05-21 02-PM,EOSRUR,824.26,830.06,800,813,53.46,43412.95
2018-05-21 01-PM,EOSRUR,830.21,830.3,820,824.26,28.88,23829.85
2018-05-21 12-PM,EOSRUR,820,830.21,820,830.21,5.26,4329.24
2018-05-21 11-AM,EOSRUR,827,830.05,820,820,9.46,7794.7
2018-05-21 10-AM,EOSRUR,845,845,826.82,827,101.85,85332.97
2018-05-21 09-AM,EOSRUR,845,848.69,834.01,845,17.18,14408.49
2018-05-21 08-AM,EOSRUR,855.61,865.26,834,845,49.75,42446.68
2018-05-21 07-AM,EOSRUR,842.77,855.64,834,855.61,45.34,38392.99
2018-05-21 06-AM,EOSRUR,850.52,855,837.13,842.77,72.92,61633.2
2018-05-21 05-AM,EOSRUR,853.88,863.41,850.17,850.52,25.94,22369.05
2018-05-21 04-AM,EOSRUR,845.51,853.88,844,853.88,13.93,11811.37
2018-05-21 03-AM,EOSRUR,846,846,845.51,845.51,0.119,100.62
2018-05-21 02-AM,EOSRUR,846,864.07,844,846,40.15,34045.19
2018-05-21 01-AM,EOSRUR,847.86,847.86,846,846,2.55,2156.25
2018-05-21 12-AM,EOSRUR,847.86,847.86,847.86,847.86,0.0,0.0
2018-05-20 11-PM,EOSRUR,846,864.86,845.89,847.86,11.59,9971.46
2018-05-20 10-PM,EOSRUR,845.35,864.8,845.35,846,12.46,10669.15
2018-05-20 09-PM,EOSRUR,865.14,865.26,845.35,845.35,25.6,22072.69
2018-05-20 08-PM,EOSRUR,849,865.15,845.95,865.14,53.88,46123.12
2018-05-20 07-PM,EOSRUR,859.38,859.38,847.2,849,49.33,41964.32
2018-05-20 06-PM,EOSRUR,847,859.95,847,859.38,20.53,17525.19
2018-05-20 05-PM,EOSRUR,865,865,847,847,21.69,18650.11
2018-05-20 04-PM,EOSRUR,834,865.21,833.94,865,172.86,145927.76
2018-05-20 03-PM,EOSRUR,827.85,834,827.85,834,6.78,5649.05
2018-05-20 02-PM,EOSRUR,825.16,834,825.16,827.85,21.66,17978.29
2018-05-20 01-PM,EOSRUR,825.15,834.03,825.15,825.16,44.68,36876.8
2018-05-20 12-PM,EOSRUR,834.87,834.87,825.15,825.15,31.87,26325.69
2018-05-20 11-AM,EOSRUR,826,835,825,834.87,24.09,20011.97
2018-05-20 10-AM,EOSRUR,815,835,815,826,21.16,17559.3
2018-05-20 09-AM,EOSRUR,820,835,810.05,815,27.82,22762.06
2018-05-20 08-AM,EOSRUR,810.05,826,810.05,820,3.29,2700.98
2018-05-20 07-AM,EOSRUR,821,821,810.05,810.05,48.97,40155.56
2018-05-20 06-AM,EOSRUR,821,827,821,821,13.47,11067.17
2018-05-20 05-AM,EOSRUR,833,833,821,821,30.02,24667.53
2018-05-20 04-AM,EOSRUR,834.53,834.53,819,833,2.58,2122.56
2018-05-20 03-AM,EOSRUR,830,834.68,819.16,834.53,1.98,1627.63
2018-05-20 02-AM,EOSRUR,818.23,830,818.23,830,67.73,56200.27
2018-05-20 01-AM,EOSRUR,817.08,818.23,816.75,818.23,7.22,5905.14
2018-05-20 12-AM,EOSRUR,804.01,817.08,804.01,817.08,1.07,874.11
2018-05-19 11-PM,EOSRUR,806.98,806.98,804.01,804.01,1.7,1371.25
2018-05-19 10-PM,EOSRUR,810.23,810.23,806.98,806.98,12.75,10333.65
2018-05-19 09-PM,EOSRUR,813.34,818,810.23,810.23,68.5,55558.23
2018-05-19 08-PM,EOSRUR,811,826.5,811,813.34,21.45,17514.6
2018-05-19 07-PM,EOSRUR,810.23,811,810.23,811,57.23,46412.06
2018-05-19 06-PM,EOSRUR,797.21,812.88,797.21,810.23,22.25,17985.09
2018-05-19 05-PM,EOSRUR,818.04,818.04,797.21,797.21,52.49,41942.34
2018-05-19 04-PM,EOSRUR,803.36,818.22,803.36,818.04,8.64,7067.8
2018-05-19 03-PM,EOSRUR,818.01,818.01,796.35,803.36,13.05,10626.22
2018-05-19 02-PM,EOSRUR,794.59,818.58,794.59,818.01,5.64,4604.95
2018-05-19 01-PM,EOSRUR,781.64,818.48,781.64,794.59,40.54,32654.23
2018-05-19 12-PM,EOSRUR,791.14,814.4,781.64,781.64,87.53,70692.95
2018-05-19 11-AM,EOSRUR,787.86,791.14,778.3,791.14,21.17,16531.93
