Created on 08-07-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume EOS,Volume BTC
2019-08-07,EOSBTC,0.000365,0.0003767,0.0003606,0.0003606,829412.16,303.95
2019-08-06,EOSBTC,0.000377,0.0003798,0.0003444,0.000365,8090917.32,2957.35
2019-08-05,EOSBTC,0.0003856,0.000387,0.0003677,0.000377,7181528.51,2702.02
2019-08-04,EOSBTC,0.000397,0.0003992,0.000383,0.0003856,2830480.79,1106.59
2019-08-03,EOSBTC,0.0003973,0.0004179,0.0003931,0.000397,4711191.46,1882.82
2019-08-02,EOSBTC,0.0004145,0.0004148,0.0003853,0.0003973,6363918.94,2552.7
2019-08-01,EOSBTC,0.0004382,0.0004387,0.0004136,0.0004145,2836814.84,1207.07
2019-07-31,EOSBTC,0.0004383,0.0004431,0.0004299,0.0004382,3647243.63,1585.19
2019-07-30,EOSBTC,0.0004431,0.0004457,0.0004339,0.0004383,7423223.01,3267.22
2019-07-29,EOSBTC,0.000448,0.0004523,0.0004345,0.0004431,5160651.55,2280.59
2019-07-28,EOSBTC,0.000451,0.0004542,0.000422,0.000448,5538191.2,2452.0
2019-07-27,EOSBTC,0.0004698,0.0004738,0.0004463,0.000451,22448875.63,10370.76
2019-07-26,EOSBTC,0.0004622,0.0004798,0.0004576,0.0004698,6193886.33,2892.77
2019-07-25,EOSBTC,0.0004698,0.0004739,0.0004467,0.0004622,5856775.29,2681.86
2019-07-24,EOSBTC,0.0004212,0.000472,0.0004141,0.0004698,12540990.3,5535.76
2019-07-23,EOSBTC,0.000399,0.0004231,0.0003952,0.0004212,5172822.89,2112.81
2019-07-22,EOSBTC,0.0004087,0.0004141,0.0003874,0.000399,4655682.03,1872.22
2019-07-21,EOSBTC,0.0004008,0.0004112,0.0003958,0.0004087,6053776.37,2440.51
2019-07-20,EOSBTC,0.0003845,0.0004155,0.0003834,0.0004008,8654657.61,3458.02
2019-07-19,EOSBTC,0.0003859,0.0003892,0.000373,0.0003845,9817947.98,3765.76
2019-07-18,EOSBTC,0.000396,0.0003984,0.0003907,0.0003984,778738.39,307.45
2019-07-17,EOSBTC,0.0003884,0.0004184,0.0003785,0.000396,17898773.6,7085.24
2019-07-16,EOSBTC,0.0003957,0.0004057,0.0003478,0.0003884,13384823.74,5138.57
2019-07-15,EOSBTC,0.0004036,0.000422,0.0003942,0.0003957,9680164.19,3987.97
2019-07-14,EOSBTC,0.0004181,0.0004239,0.0003929,0.0004036,15612197.96,6435.49
2019-07-13,EOSBTC,0.0004072,0.000428,0.0004034,0.0004181,5436376.69,2245.85
2019-07-12,EOSBTC,0.000413,0.0004215,0.0004053,0.0004072,7189713.41,2973.32
2019-07-11,EOSBTC,0.0004351,0.000439,0.0003804,0.000413,26519619.11,11053.07
2019-07-10,EOSBTC,0.0004693,0.0004695,0.0004131,0.0004351,14165089.09,6247.54
2019-07-09,EOSBTC,0.0004849,0.0004883,0.0004658,0.0004693,7272874.88,3454.71
2019-07-08,EOSBTC,0.0005196,0.0005205,0.0004814,0.0004849,9889644.23,4995.38
2019-07-07,EOSBTC,0.0005125,0.0005305,0.0005115,0.0005196,5874275.18,3042.97
2019-07-06,EOSBTC,0.000523,0.0005233,0.0005017,0.0005125,6967009.19,3557.11
2019-07-05,EOSBTC,0.0005126,0.0005307,0.0005061,0.000523,8105383.89,4187.57
2019-07-04,EOSBTC,0.0005081,0.0005171,0.0004953,0.0005126,6237384.33,3142.81
2019-07-03,EOSBTC,0.0005437,0.0005441,0.000507,0.0005081,10415474.06,5426.4
2019-07-02,EOSBTC,0.0005696,0.0005813,0.0005353,0.0005437,10698675.4,6082.07
2019-07-01,EOSBTC,0.0005333,0.0005746,0.0005272,0.0005674,9457452.23,5149.5
2019-06-30,EOSBTC,0.0005321,0.000541,0.0005175,0.0005333,12017961.02,6322.42
